game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6
11,YOUNG,True,2,YEAST,G----,4,4,CSS,YOUNG,GGGGG,0,0,LLM,,,,,,,,,,,,,,,,,,,,
12,MEANS,True,3,SLAIN,Y-G-Y,4,4,CSS,MOANS,G-GGG,1,1,LLM,MEANS,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
13,TRUTH,True,4,SAUCE,--G--,4,4,CSS,TRUNK,GGG--,2,2,LLM,TRURO,GGG--,2,2,LLM,TRUTH,GGGGG,0,0,LLM,,,,,,,,,,
14,FIRED,True,4,TONES,---G-,4,4,CSS,LAGER,---GY,4,4,LLM,CREED,-Y-GG,3,3,LLM,FIRED,GGGGG,0,0,LLM,,,,,,,,,,
15,FOLKS,True,6,HEATS,----G,4,4,CSS,WORDS,-G--G,3,3,LLM,COOLS,-G-YG,3,3,LLM,SOLIS,-GG-G,2,2,LLM,BOLUS,-GG-G,2,2,LLM,FOLKS,GGGGG,0,0,LLM
16,CHILE,True,3,RAINS,--G--,4,4,CSS,THIEF,-GGY-,3,3,LLM,CHILE,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
17,BLACK,True,3,REINA,----Y,5,5,CSS,CLAYS,YGG--,3,3,LLM,BLACK,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
18,GRANT,True,5,RAIDS,YY---,5,4,CSS,MORAY,--YY-,5,4,LLM,AFTER,Y-Y-Y,5,5,LLM,TRACK,YGG--,3,3,LLM,GRANT,GGGGG,0,0,LLM,,,,,
19,MEALS,True,4,STARE,Y-G-Y,4,4,CSS,LEADS,YGG-G,2,2,LLM,HEALS,-GGGG,1,1,LLM,MEALS,GGGGG,0,0,LLM,,,,,,,,,,
20,CREAM,True,3,RATES,YY-Y-,5,5,CSS,LEARN,-YYY-,5,4,LLM,CREAM,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
21,AWAKE,True,5,ROLES,---Y-,5,5,CSS,BEGUM,-Y---,5,5,LLM,CHEAT,--YY-,5,5,LLM,JANIE,-Y--G,4,4,LLM,AWAKE,GGGGG,0,0,LLM,,,,,
22,OCCUR,True,4,LINES,-----,5,5,CSS,FORMA,-YY--,5,5,LLM,TROOP,-YY--,5,5,LLM,OCCUR,GGGGG,0,0,LLM,,,,,,,,,,
23,YEARS,True,4,SNARE,Y-GGY,3,3,CSS,FEARS,-GGGG,1,1,LLM,REARS,-GGGG,1,1,LLM,YEARS,GGGGG,0,0,LLM,,,,,,,,,,
24,GRADE,True,6,RAINY,YY---,5,4,CSS,TRACE,-GG-G,2,2,LLM,GRAVE,GGG-G,1,1,LLM,GRAPE,GGG-G,1,1,LLM,GRAZE,GGG-G,1,1,LLM,GRADE,GGGGG,0,0,LLM
25,CHILL,True,4,LASER,Y----,5,5,CSS,CLUMP,GY---,4,4,LLM,COLIN,G-YY-,4,4,LLM,CHILL,GGGGG,0,0,LLM,,,,,,,,,,
26,FLOOD,True,4,ARSED,----G,4,4,CSS,CLOUD,-GG-G,2,2,LLM,BLOOD,-GGGG,1,1,LLM,FLOOD,GGGGG,0,0,LLM,,,,,,,,,,
27,APPLY,True,5,SCARE,--Y--,5,5,CSS,TANTO,-Y---,5,5,LLM,ALIBI,GY---,4,4,LLM,AMPLY,G-GGG,1,1,LLM,APPLY,GGGGG,0,0,LLM,,,,,
28,SMILE,True,4,DALES,--YYY,5,4,CSS,SHELL,G-YG-,3,3,LLM,STYLE,G--GG,2,2,LLM,SMILE,GGGGG,0,0,LLM,,,,,,,,,,
29,KNOCK,True,5,MAIER,-----,5,5,CSS,GUSTS,-----,5,5,LLM,HOOCH,--GG-,3,3,LLM,CLOCK,--GGG,2,2,LLM,KNOCK,GGGGG,0,0,LLM,,,,,
30,SLEEP,True,3,TALES,--YGY,4,4,CSS,SPIEL,GY-GY,3,3,LLM,SLEEP,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
31,BRICK,True,4,SPINE,--G--,4,4,CSS,CLICK,--GGG,2,2,LLM,TRICK,-GGGG,1,1,LLM,BRICK,GGGGG,0,0,LLM,,,,,,,,,,
32,WROTE,True,3,LEANS,-Y---,5,5,CSS,TROVE,YGG-G,2,2,LLM,WROTE,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
33,RATED,True,4,AILES,Y--G-,4,4,CSS,CARED,-GYGG,2,2,LLM,RAGED,GG-GG,1,1,LLM,RATED,GGGGG,0,0,LLM,,,,,,,,,,
34,ALERT,True,4,ROSIE,Y---Y,5,5,CSS,TAPER,YY-YY,5,3,LLM,EXTRA,Y-YGY,4,4,LLM,ALERT,GGGGG,0,0,LLM,,,,,,,,,,
35,CAGES,False,6,SALEH,YG-G-,3,3,CSS,DARES,-G-GG,2,2,LLM,GAZES,YG-GG,2,2,LLM,MAGES,-GGGG,1,1,LLM,WAGES,-GGGG,1,1,LLM,PAGES,-GGGG,1,1,LLM
36,TEDDY,True,4,LEROY,-G--G,3,3,CSS,DECAY,YG--G,3,3,LLM,NEEDY,-G-GG,2,2,LLM,TEDDY,GGGGG,0,0,LLM,,,,,,,,,,
37,COLES,True,4,LINER,Y--G-,4,4,CSS,GOLEM,-GGG-,2,2,LLM,FOLES,-GGGG,1,1,LLM,COLES,GGGGG,0,0,LLM,,,,,,,,,,
38,HWANG,True,4,SONAR,--YY-,5,5,CSS,NAIVE,YY---,5,5,LLM,CHANG,-YGGG,2,2,LLM,HWANG,GGGGG,0,0,LLM,,,,,,,,,,
39,WRATH,True,6,EARNS,-YY--,5,5,CSS,DIARY,--GY-,4,4,LLM,BRAVO,-GG--,3,3,LLM,TRACK,YGG--,3,3,LLM,GRAFT,-GG-Y,3,3,LLM,WRATH,GGGGG,0,0,LLM
40,MACHO,True,4,REALS,--Y--,5,5,CSS,HANNA,YG---,4,4,LLM,YACHT,-GGG-,2,2,LLM,MACHO,GGGGG,0,0,LLM,,,,,,,,,,
41,LOPEZ,True,4,NEARS,-Y---,5,5,CSS,DOYLE,-G-YY,4,4,LLM,MOTEL,-G-GY,3,3,LLM,LOPEZ,GGGGG,0,0,LLM,,,,,,,,,,
42,GOODY,True,5,SALEH,-----,5,5,CSS,JUICY,----G,4,4,LLM,WOODY,-GGGG,1,1,LLM,MOODY,-GGGG,1,1,LLM,GOODY,GGGGG,0,0,LLM,,,,,
43,BROTH,True,5,MARES,--Y--,5,5,CSS,PROUD,-GG--,3,3,LLM,TROLL,YGG--,3,3,LLM,CROFT,-GG-Y,3,3,LLM,BROTH,GGGGG,0,0,LLM,,,,,
44,VERDE,True,5,SNARE,---YG,4,4,CSS,ROQUE,Y---G,4,4,LLM,CREME,-YY-G,4,4,LLM,VERGE,GGG-G,1,1,LLM,VERDE,GGGGG,0,0,LLM,,,,,
45,TAMED,True,4,GEARS,-YY--,5,5,CSS,HAZEL,-G-G-,3,3,LLM,TAPED,GG-GG,1,1,LLM,TAMED,GGGGG,0,0,LLM,,,,,,,,,,
46,LEAFS,True,5,CAINE,-Y--Y,5,5,CSS,DEALS,-GGYG,2,2,LLM,LEAPS,GGG-G,1,1,LLM,LEAKS,GGG-G,1,1,LLM,LEAFS,GGGGG,0,0,LLM,,,,,
47,YACHT,True,4,RESIN,-----,5,5,CSS,POACH,--YYY,5,3,LLM,MACHU,-GGG-,2,2,LLM,YACHT,GGGGG,0,0,LLM,,,,,,,,,,
48,MESSY,True,3,MEATS,GG--Y,3,3,CSS,MESSI,GGGG-,1,1,LLM,MESSY,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
49,RYDER,True,5,TALES,---G-,4,4,CSS,MODEM,--GG-,3,3,LLM,ENDED,--GG-,3,3,LLM,RIDER,G-GGG,1,1,LLM,RYDER,GGGGG,0,0,LLM,,,,,
50,MOTIF,True,3,LEONA,--Y--,5,5,CSS,TUMOR,Y-YY-,5,5,LLM,MOTIF,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
51,RAVEN,True,4,MOLES,---G-,4,4,CSS,GREEN,-Y-GG,3,3,LLM,RIVEN,G-GGG,1,1,LLM,RAVEN,GGGGG,0,0,LLM,,,,,,,,,,
52,REICH,True,4,SANTI,----Y,5,5,CSS,LIVED,-Y-Y-,5,5,LLM,GRIPE,-YG-Y,4,4,LLM,REICH,GGGGG,0,0,LLM,,,,,,,,,,
53,ICONS,True,3,CARNE,Y--G-,4,4,CSS,ICING,GG-G-,2,2,LLM,ICONS,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
54,SILKY,True,3,TRIES,--Y-Y,5,5,CSS,SONIC,G--Y-,4,4,LLM,SILKY,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
55,CARVE,True,6,REINS,YY---,5,5,CSS,OTHER,---YY,5,5,LLM,BRAKE,-YY-G,4,4,LLM,GARDE,-GG-G,2,2,LLM,FARCE,-GGYG,2,2,LLM,CARVE,GGGGG,0,0,LLM
56,LAGER,True,2,TALES,-GYG-,3,3,CSS,LAGER,GGGGG,0,0,LLM,,,,,,,,,,,,,,,,,,,,
57,JERKS,True,4,RAISE,Y--YY,5,5,CSS,HERDS,-GG-G,2,2,LLM,SERFS,-GG-G,2,2,LLM,JERKS,GGGGG,0,0,LLM,,,,,,,,,,
58,LOTUS,True,4,DANES,----G,4,4,CSS,TOLLS,YGY-G,3,3,LLM,LOFTS,GG-YG,2,2,LLM,LOTUS,GGGGG,0,0,LLM,,,,,,,,,,
59,LACEY,True,4,MAINE,-G--Y,4,4,CSS,DARES,-G-G-,3,3,LLM,PALEY,-GYGG,2,2,LLM,LACEY,GGGGG,0,0,LLM,,,,,,,,,,
60,TUDOR,True,5,CANES,-----,5,5,CSS,QUILT,-G--Y,4,4,LLM,OUTRO,YGYY-,4,4,LLM,TUMOR,GG-GG,1,1,LLM,TUDOR,GGGGG,0,0,LLM,,,,,
61,QUOTA,True,4,EARNS,-Y---,5,5,CSS,MIAMI,--Y--,5,5,LLM,ABOLA,--G-G,3,3,LLM,QUOTA,GGGGG,0,0,LLM,,,,,,,,,,
62,MOURN,True,3,HAIRS,---G-,4,4,CSS,MOORE,GG-G-,2,2,LLM,MOURN,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
63,PROMO,True,3,DANTE,-----,5,5,CSS,ROOKS,YYG--,4,4,LLM,PROMO,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
64,CASTE,True,5,LEAST,-YYYY,5,3,CSS,TASTE,-GGGG,1,1,LLM,HASTE,-GGGG,1,1,LLM,WASTE,-GGGG,1,1,LLM,CASTE,GGGGG,0,0,LLM,,,,,
65,CAPRI,True,4,NEARS,--YG-,4,4,CSS,FLORA,---GY,4,4,LLM,PARRY,YG-G-,3,3,LLM,CAPRI,GGGGG,0,0,LLM,,,,,,,,,,
66,ALIAS,True,4,LOREN,Y----,5,5,CSS,BASIL,-YYYY,5,4,LLM,SILAS,-YYGG,3,3,LLM,ALIAS,GGGGG,0,0,LLM,,,,,,,,,,
67,PADDY,True,6,CANES,-G---,4,4,CSS,MALAY,-G--G,3,3,LLM,BASED,-G--Y,4,4,LLM,DAFFY,YG--G,3,3,LLM,TARDY,-G-GG,2,2,LLM,PADDY,GGGGG,0,0,LLM
68,BLOBS,True,3,DANES,----G,4,4,CSS,PROBS,--GGG,2,2,LLM,BLOBS,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
69,DILLY,True,4,MARES,-----,5,5,CSS,BUNCH,-----,5,5,LLM,LOOPY,Y---G,4,4,LLM,DILLY,GGGGG,0,0,LLM,,,,,,,,,,
70,GUTSY,True,4,NEARS,----Y,5,5,CSS,SHOOT,Y---Y,5,5,LLM,MUSTY,-GYYG,3,3,LLM,GUTSY,GGGGG,0,0,LLM,,,,,,,,,,
71,TABOR,True,4,ARIES,YY---,5,5,CSS,DARKO,-GY-Y,4,4,LLM,RATON,YGYG-,3,3,LLM,TABOR,GGGGG,0,0,LLM,,,,,,,,,,
72,INLAY,True,4,CARES,-Y---,5,5,CSS,ANNUM,YG---,4,4,LLM,INDIA,GG--Y,3,3,LLM,INLAY,GGGGG,0,0,LLM,,,,,,,,,,
73,AHHHH,True,5,MORES,-----,5,5,CSS,DANDY,-Y---,5,5,LLM,FLAIL,--Y--,5,5,LLM,TUPAC,---Y-,5,5,LLM,AHHHH,GGGGG,0,0,LLM,,,,,
74,ROUEN,True,4,ARIES,-Y-G-,4,4,CSS,CODER,-G-GY,3,3,LLM,ROGEN,GG-GG,1,1,LLM,ROUEN,GGGGG,0,0,LLM,,,,,,,,,,
75,BUENA,True,5,ARISE,Y---Y,5,5,CSS,JALEN,-Y-YY,5,4,LLM,HYENA,--GGG,2,2,LLM,MEENA,--GGG,2,2,LLM,BUENA,GGGGG,0,0,LLM,,,,,
76,MENON,True,5,SIRED,---Y-,5,5,CSS,CHEAP,--Y--,5,5,LLM,JELLY,-G---,4,4,LLM,BEGUN,-G--G,3,3,LLM,MENON,GGGGG,0,0,LLM,,,,,
77,TRASK,True,5,AIRES,Y-Y-Y,5,4,CSS,SWARM,Y-GY-,4,4,LLM,BRASH,-GGG-,2,2,LLM,GRASP,-GGG-,2,2,LLM,TRASK,GGGGG,0,0,LLM,,,,,
78,CASIO,True,5,AILES,YY--Y,5,5,CSS,SAINT,YGY--,4,4,LLM,MASAI,-GG-Y,3,3,LLM,BASIC,-GGGY,2,2,LLM,CASIO,GGGGG,0,0,LLM,,,,,
79,VOILA,True,4,SNARE,--Y--,5,5,CSS,MATTI,-Y--Y,5,5,LLM,LIVIA,YYY-G,4,4,LLM,VOILA,GGGGG,0,0,LLM,,,,,,,,,,
80,AURAL,True,4,SOLAR,--YGY,4,4,CSS,TRIAL,-Y-GG,3,3,LLM,REGAL,Y--GG,3,3,LLM,AURAL,GGGGG,0,0,LLM,,,,,,,,,,
81,LEGER,True,5,CARTS,--Y--,5,5,CSS,RIFLE,Y--YY,5,5,LLM,LEVER,GG-GG,1,1,LLM,LEPER,GG-GG,1,1,LLM,LEGER,GGGGG,0,0,LLM,,,,,
82,DALLY,True,5,MEALS,--YG-,4,4,CSS,TALLY,-GGGG,1,1,LLM,LALLY,-GGGG,1,1,LLM,CALLY,-GGGG,1,1,LLM,DALLY,GGGGG,0,0,LLM,,,,,
83,INIGO,True,4,OATES,Y----,5,5,CSS,CRONY,--YY-,5,5,LLM,MONDO,--Y-G,4,4,LLM,INIGO,GGGGG,0,0,LLM,,,,,,,,,,
84,KRILL,True,4,TOMAS,-----,5,5,CSS,GIVEN,-Y---,5,5,LLM,BRICK,-GG-Y,3,3,LLM,KRILL,GGGGG,0,0,LLM,,,,,,,,,,
85,SNIDE,True,5,AILES,-Y-YY,5,4,CSS,SPIRE,G-G-G,2,2,LLM,SEIZE,G-G-G,2,2,LLM,SUITE,G-G-G,2,2,LLM,SNIDE,GGGGG,0,0,LLM,,,,,
86,LEWES,True,5,CARNE,----Y,5,5,CSS,BELLS,-GY-G,3,3,LLM,LEXUS,GG--G,2,2,LLM,LEEKS,GGY-G,2,2,LLM,LEWES,GGGGG,0,0,LLM,,,,,
87,TAMER,True,4,PALES,-G-G-,3,3,CSS,CARED,-GYG-,3,3,LLM,FAMER,-GGGG,1,1,LLM,TAMER,GGGGG,0,0,LLM,,,,,,,,,,
88,COTTA,True,4,CORES,GG---,3,3,CSS,CONDO,GG---,3,3,LLM,COACH,GGY--,3,3,LLM,COTTA,GGGGG,0,0,LLM,,,,,,,,,,
89,CORBY,True,5,ARIEL,-Y---,5,5,CSS,STORY,--YYG,4,3,LLM,CORKY,GGG-G,1,1,LLM,CORNY,GGG-G,1,1,LLM,CORBY,GGGGG,0,0,LLM,,,,,
90,POLIS,True,4,REINS,--Y-G,4,4,CSS,HICKS,-Y--G,4,4,LLM,SOLIS,-GGGG,1,1,LLM,POLIS,GGGGG,0,0,LLM,,,,,,,,,,
91,ROXAS,True,5,ROSIE,GGY--,3,3,CSS,ROOKS,GG--G,2,2,LLM,ROARS,GGY-G,2,2,LLM,ROJAS,GG-GG,1,1,LLM,ROXAS,GGGGG,0,0,LLM,,,,,
92,RANCE,False,6,GALES,-G-Y-,4,4,CSS,MAINE,-G-YG,3,3,LLM,DANTE,-GG-G,2,2,LLM,KANYE,-GG-G,2,2,LLM,CANOE,YGG-G,2,2,LLM,VANCE,-GGGG,1,1,LLM
93,CARON,True,3,CANES,GGY--,3,3,CSS,CAJUN,GG--G,2,2,LLM,CARON,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
94,SURYA,True,4,RAISE,YY-Y-,5,5,CSS,STARS,G-YY-,4,4,LLM,SONAR,G--YY,4,4,LLM,SURYA,GGGGG,0,0,LLM,,,,,,,,,,
95,AGGIE,True,3,TALES,-Y-Y-,5,5,CSS,GRACE,Y-Y-G,4,4,LLM,AGGIE,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
96,CAUSA,True,4,LIARS,--Y-Y,5,4,CSS,SQUAW,Y-GY-,4,4,LLM,CAUSE,GGGG-,1,1,LLM,CAUSA,GGGGG,0,0,LLM,,,,,,,,,,
97,BAMBA,True,5,SONIA,----G,4,4,CSS,RAQQA,-G--G,3,3,LLM,PALMA,-G-YG,3,3,LLM,MAMBA,-GGGG,1,1,LLM,BAMBA,GGGGG,0,0,LLM,,,,,
98,MAYNE,True,5,SADIE,-G--G,3,3,CSS,LARGE,-G--G,3,3,LLM,CANOE,-GY-G,3,3,LLM,JAYNE,-GGGG,1,1,LLM,MAYNE,GGGGG,0,0,LLM,,,,,
99,BOGGS,True,4,REALS,----G,4,4,CSS,SIGNS,--G-G,3,3,LLM,BOGUS,GGG-G,1,1,LLM,BOGGS,GGGGG,0,0,LLM,,,,,,,,,,
100,FINNS,True,6,SAITO,Y-Y--,5,5,CSS,DISCS,-G--G,3,3,LLM,LIVES,-G--G,3,3,LLM,MINIS,-GG-G,2,2,LLM,RINKS,-GG-G,2,2,LLM,FINNS,GGGGG,0,0,LLM
