game_number,target_code,won,attempts,guess_1,feedback_1,strategy_1,candidates_1,guess_2,feedback_2,strategy_2,candidates_2,guess_3,feedback_3,strategy_3,candidates_3,guess_4,feedback_4,strategy_4,candidates_4,guess_5,feedback_5,strategy_5,candidates_5,guess_6,feedback_6,strategy_6,candidates_6,guess_7,feedback_7,strategy_7,candidates_7,guess_8,feedback_8,strategy_8,candidates_8,guess_9,feedback_9,strategy_9,candidates_9,guess_10,feedback_10,strategy_10,candidates_10
18,WOGB,True,5,YYBB,1B0W,LLM,256,WWBO,1B2W,VOI,21,WROB,2B1W,VOI,3,OWOB,1B2W,VOI,1,WOGB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
19,RGYR,True,4,OGGY,1B1W,LLM,230,BGWG,1B0W,VOI,23,OORG,0B2W,VOI,3,RGYR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
20,WGWY,True,4,RYYR,0B1W,LLM,256,BRWB,1B0W,VOI,34,YWWG,1B3W,VOI,1,WGWY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
21,GWGW,True,4,YRRR,0B0W,LLM,256,BOBW,1B0W,VOI,18,BGGG,1B1W,VOI,4,GWGW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
22,YWWG,True,4,BOGR,0B1W,LLM,152,YYBW,1B1W,VOI,30,GWYW,1B3W,VOI,1,YWWG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
23,BRYG,True,4,YYBO,0B2W,LLM,222,BBYR,2B1W,VOI,10,BWYB,2B0W,VOI,1,BRYG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
24,OGYG,True,4,YRGO,0B3W,LLM,136,GBYR,1B1W,VOI,28,OGYW,3B0W,VOI,2,OGYG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
25,WYYR,True,5,BGYW,1B1W,LLM,252,OGGY,0B1W,VOI,50,RWYR,2B1W,VOI,2,RRYB,1B1W,VOI,1,WYYR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
26,BYOW,True,6,OBYO,0B3W,LLM,44,BYOR,3B0W,VOI,5,BYOY,3B0W,VOI,3,BYOB,3B0W,VOI,2,BYOG,3B0W,VOI,1,BYOW,4B0W,CSS,1,,,,,,,,,,,,,,,,
27,RRBG,True,5,GGWW,0B1W,LLM,256,YYOG,1B0W,VOI,34,RWOO,1B0W,VOI,5,YWBB,1B0W,VOI,1,RRBG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
28,GYRB,True,4,YYYY,1B0W,LLM,500,YRGB,1B3W,VOI,8,BYGR,1B3W,VOI,4,GYRB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
29,ORRG,True,4,YGWO,0B2W,LLM,312,BWBY,0B0W,VOI,21,GORR,1B3W,VOI,2,ORRG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
30,YGBR,True,4,BOYR,1B2W,LLM,132,ORYG,0B3W,VOI,23,BGRY,1B3W,VOI,1,YGBR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
31,GBWR,True,6,OYWG,1B1W,LLM,252,YYOB,0B1W,VOI,50,OWRR,1B1W,VOI,8,GORG,1B1W,VOI,2,RWBG,0B4W,VOI,1,GBWR,4B0W,CSS,1,,,,,,,,,,,,,,,,
32,BRGB,True,4,WRWG,1B1W,LLM,230,OYWW,0B0W,VOI,20,RBBG,0B4W,VOI,1,BRGB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
33,YGRW,True,5,OOYR,0B2W,LLM,222,RRGO,0B2W,VOI,36,GGRY,2B1W,VOI,4,YGRB,3B0W,VOI,1,YGRW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
34,RWGY,True,4,OBOB,0B0W,LLM,256,RWRG,2B1W,VOI,20,RRGG,2B0W,VOI,4,RWGY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
35,YYYO,True,5,YYWO,3B0W,LLM,20,RYWO,2B0W,VOI,8,YYBO,3B0W,VOI,3,YYGO,3B0W,VOI,2,YYYO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
36,RWYR,True,4,OYWO,0B2W,LLM,222,YOGY,0B1W,VOI,38,WBOR,1B1W,VOI,4,RWYR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
37,YBBY,True,5,WOGB,0B1W,LLM,152,RYOY,1B1W,VOI,30,BYRR,0B2W,VOI,4,RWYW,0B1W,VOI,1,YBBY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
38,YGYB,True,4,BOGR,0B2W,LLM,312,OWRW,0B0W,VOI,21,YGBY,2B2W,VOI,3,YGYB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
39,WOBR,True,4,OWBO,1B2W,LLM,84,WBWO,1B2W,VOI,11,OYWB,0B3W,VOI,2,WOBR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
40,BYRG,True,5,GGRR,1B1W,LLM,208,YRBR,0B3W,VOI,12,RBRW,1B1W,VOI,2,RGYB,0B4W,VOI,1,BYRG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
41,RBBO,True,5,BOYR,0B3W,LLM,136,OGRY,0B2W,VOI,28,YWBO,2B0W,VOI,3,YRBB,1B2W,VOI,1,RBBO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
42,OBRO,True,5,GOWO,1B1W,LLM,230,ROOY,0B3W,VOI,12,OYWR,1B1W,VOI,4,ORBO,2B2W,VOI,1,OBRO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
43,WRYR,True,4,ROWO,0B2W,LLM,222,ORGR,2B0W,VOI,32,WGGR,2B0W,VOI,3,WRYR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
44,GGRY,True,5,YYBR,0B2W,LLM,222,BBYG,0B2W,VOI,36,GGRB,3B0W,VOI,7,WGRB,2B0W,VOI,1,GGRY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
45,YYYG,True,4,YYGY,2B2W,LLM,3,YGYY,2B2W,VOI,2,GYYY,2B2W,VOI,1,YYYG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
46,ROBW,True,5,OOYY,1B0W,LLM,256,BBYR,0B2W,VOI,41,RGWY,1B1W,VOI,6,OGRB,0B3W,VOI,1,ROBW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
47,WGBB,True,4,YGRB,2B0W,LLM,96,GGRW,1B1W,VOI,24,OWRB,1B1W,VOI,3,WGBB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
48,BOOR,True,5,YRWB,0B2W,LLM,312,WBGG,0B1W,VOI,54,RWOO,1B2W,VOI,6,OWRW,0B2W,VOI,1,BOOR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
49,WWOY,True,6,OOYG,0B2W,LLM,222,GGWO,0B2W,VOI,36,YYGW,0B2W,VOI,5,WROY,3B0W,VOI,2,WBOY,3B0W,VOI,1,WWOY,4B0W,CSS,1,,,,,,,,,,,,,,,,
50,WWGR,True,5,YYOG,0B1W,LLM,276,RGWR,1B2W,VOI,27,GWBR,2B1W,VOI,2,GBRR,1B1W,VOI,1,WWGR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
51,YBYB,True,5,WGRG,0B0W,LLM,81,BBBO,1B1W,VOI,12,OOBY,0B2W,VOI,2,BYYB,2B2W,VOI,1,YBYB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
52,WBWR,True,5,WYRG,1B1W,LLM,252,GGRB,0B2W,VOI,39,BBYG,1B0W,VOI,6,OROG,0B1W,VOI,1,WBWR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
53,GOWY,True,4,YYWO,1B2W,LLM,84,YWOW,0B3W,VOI,11,ORWY,2B1W,VOI,2,GOWY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
54,RYWO,True,4,BBRO,1B1W,LLM,230,BYGB,1B0W,VOI,23,RWRB,1B1W,VOI,5,RYWO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
55,RBYY,True,5,GRBO,0B2W,LLM,312,WWGR,0B1W,VOI,54,OYRY,1B2W,VOI,5,YGOY,1B1W,VOI,1,RBYY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
56,BRWO,True,5,YRRR,1B0W,LLM,317,GBRG,0B2W,VOI,54,ORBO,2B1W,VOI,3,ORWB,2B2W,VOI,1,BRWO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
57,BOBO,True,5,WWOB,0B2W,LLM,222,BBGW,1B1W,VOI,39,BYBO,3B0W,VOI,2,BRBO,3B0W,VOI,1,BOBO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
58,ROYG,True,4,BGRW,0B2W,LLM,312,YYGB,0B2W,VOI,43,ROBY,2B1W,VOI,2,ROYG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
59,RWOB,True,5,YRYR,0B1W,LLM,256,BYBW,0B2W,VOI,41,WGOY,1B1W,VOI,6,WBRG,0B3W,VOI,1,RWOB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
60,OGOO,True,6,YGRO,2B0W,LLM,96,YWOO,2B0W,VOI,14,YWRY,0B0W,VOI,3,BGOO,3B0W,VOI,2,GGOO,3B0W,VOI,1,OGOO,4B0W,CSS,1,,,,,,,,,,,,,,,,
61,YBOY,True,4,YYOW,2B1W,LLM,40,YWYW,1B1W,VOI,10,YYRO,1B2W,VOI,3,YBOY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
62,GYGY,True,4,YGWY,1B2W,LLM,84,YWGG,1B2W,VOI,11,WOGY,2B0W,VOI,1,GYGY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
63,YYRB,True,5,GWOR,0B1W,LLM,152,YRBB,2B1W,VOI,12,YBBG,1B1W,VOI,2,RRBY,0B3W,VOI,1,YYRB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
64,YBGG,True,5,YROG,2B0W,LLM,96,YWOY,1B0W,VOI,26,OBOG,2B0W,VOI,5,OROO,0B0W,VOI,2,YBGG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
65,GWWY,True,5,BWRG,1B1W,LLM,252,ROGG,0B1W,VOI,50,BRYY,1B0W,VOI,7,WRRW,0B2W,VOI,1,GWWY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
66,BYGR,True,4,RGGB,1B2W,LLM,84,BGBR,2B1W,VOI,7,BGRY,1B3W,VOI,1,BYGR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
67,RORB,True,5,BOOY,1B1W,LLM,230,OROG,0B2W,VOI,34,GOWB,2B0W,VOI,4,ROBB,3B0W,VOI,1,RORB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
68,WOYW,True,4,GBYO,1B1W,LLM,252,GGBR,0B0W,VOI,20,WYWO,1B3W,VOI,1,WOYW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
69,GYOB,True,3,YOBG,0B4W,LLM,9,BGOY,1B3W,VOI,4,GYOB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,WRBG,True,6,YYYY,0B0W,LLM,625,OORG,1B1W,VOI,120,RRBG,3B0W,VOI,8,RBBG,2B1W,VOI,2,GRBG,3B0W,VOI,1,WRBG,4B0W,CSS,1,,,,,,,,,,,,,,,,
71,GYGO,True,5,OWOR,0B1W,LLM,276,WBBY,0B1W,VOI,38,GGYO,2B2W,VOI,3,GOYG,1B3W,VOI,1,GYGO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
72,OBGO,True,6,WWYG,0B1W,LLM,276,GBRB,1B1W,VOI,51,BBOY,1B1W,VOI,6,BYRR,0B1W,VOI,2,OGOB,1B3W,VOI,1,OBGO,4B0W,CSS,1,,,,,,,,,,,,,,,,
73,YYYY,True,4,WOGY,1B0W,LLM,108,BBGR,0B0W,VOI,3,WWWW,0B0W,VOI,2,YYYY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
74,BYBR,True,5,BGOR,2B0W,LLM,96,BWOB,1B1W,VOI,24,YGOW,0B1W,VOI,3,BBYR,2B2W,VOI,1,BYBR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
75,WGOR,True,4,OBOR,2B0W,LLM,105,WBRR,2B0W,VOI,19,WBOY,2B0W,VOI,2,WGOR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
76,BRBW,True,5,BBGO,1B1W,LLM,230,YBBR,1B2W,VOI,19,GBRY,0B2W,VOI,4,BRBB,3B0W,VOI,2,BRBW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
77,YRBO,True,4,YORB,1B3W,LLM,8,ROBY,1B3W,VOI,4,BOYR,0B4W,VOI,3,YRBO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
78,RYGR,True,2,ROGO,2B0W,LLM,105,RYGR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,BGRG,True,3,YYYY,0B0W,LLM,625,GRRB,1B2W,VOI,62,BGRG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,BWWO,True,4,RGWY,1B0W,LLM,108,GGOO,1B0W,VOI,17,RBRO,1B1W,VOI,3,BWWO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
81,YOOW,True,4,YBYY,1B0W,LLM,317,RRYO,0B2W,VOI,54,GGOY,1B1W,VOI,7,YOOW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
82,BYGB,True,2,OYYW,1B0W,LLM,182,BYGB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,RYOY,True,4,BBWO,0B1W,LLM,276,YOGY,1B2W,VOI,27,GROY,2B1W,VOI,3,RYOY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
84,BRRR,True,5,GGYO,0B0W,LLM,81,WWWB,0B1W,VOI,8,RBRR,2B2W,VOI,2,RRBR,2B2W,VOI,1,BRRR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
85,WBGY,True,4,OWBR,0B2W,LLM,312,YBYO,1B1W,VOI,50,BRYG,0B3W,VOI,6,WBGY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
86,BWWB,True,4,YYOO,0B0W,LLM,256,WRBR,0B2W,VOI,42,BGRG,1B0W,VOI,4,BWWB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
87,BRRY,True,5,YGOY,1B0W,LLM,182,WBBY,1B1W,VOI,26,OBOB,0B1W,VOI,4,RGBW,0B2W,VOI,1,BRRY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
88,OOBB,True,4,RRYW,0B0W,LLM,81,GGGB,1B0W,VOI,11,OOGO,2B0W,VOI,1,OOBB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
89,YOYR,True,5,YYBO,1B2W,LLM,84,BYOB,0B2W,VOI,14,YOYG,3B0W,VOI,4,YOYW,3B0W,VOI,2,YOYR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
90,OBRY,True,5,YYYY,1B0W,LLM,500,GBWY,2B0W,VOI,27,RBRY,3B0W,VOI,4,BBRY,3B0W,VOI,1,OBRY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
91,GBRO,True,6,WGYR,0B2W,LLM,312,OWOY,0B1W,VOI,54,BRBW,0B2W,VOI,8,GORB,2B2W,VOI,2,ROGB,0B4W,VOI,1,GBRO,4B0W,CSS,1,,,,,,,,,,,,,,,,
92,BYRB,True,5,GGRR,1B0W,LLM,256,GBYY,0B2W,VOI,41,BGWB,2B0W,VOI,6,OGOB,1B0W,VOI,2,BYRB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
93,BBRG,True,5,YYBO,0B1W,LLM,276,WORW,1B0W,VOI,36,BGRR,2B1W,VOI,5,BRRB,2B1W,VOI,1,BBRG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
94,WRYW,True,5,OORR,0B1W,LLM,256,WWGO,1B1W,VOI,42,WRBW,3B0W,VOI,3,WRWW,3B0W,VOI,1,WRYW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
95,BBWO,True,6,RRWO,2B0W,LLM,105,WBWO,3B0W,VOI,8,WYWO,2B0W,VOI,3,OBWO,3B0W,VOI,2,GBWO,3B0W,VOI,1,BBWO,4B0W,CSS,1,,,,,,,,,,,,,,,,
96,WYGY,True,5,WOWW,1B0W,LLM,317,BBWG,0B2W,VOI,54,YYGW,2B2W,VOI,3,YGYW,0B4W,VOI,1,WYGY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
97,ORBG,True,6,RRYY,1B0W,LLM,256,OOYB,1B1W,VOI,42,ROOG,1B2W,VOI,4,OROO,2B0W,VOI,2,GROB,1B3W,VOI,1,ORBG,4B0W,CSS,1,,,,,,,,,,,,,,,,
98,WYGG,True,5,YGRO,0B2W,LLM,312,GWWR,0B2W,VOI,43,RBYW,0B2W,VOI,7,BRBG,1B0W,VOI,1,WYGG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
99,YOOG,True,5,WYYW,0B1W,LLM,256,OBBY,0B2W,VOI,41,YGOR,2B1W,VOI,5,YROO,2B1W,VOI,1,YOOG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
100,YBYY,True,5,BGWO,0B1W,LLM,152,YRYW,2B0W,VOI,20,YRRG,1B0W,VOI,4,YYYB,2B2W,VOI,1,YBYY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
