game_number,target_code,won,attempts,guess_1,feedback_1,strategy_1,candidates_1,guess_2,feedback_2,strategy_2,candidates_2,guess_3,feedback_3,strategy_3,candidates_3,guess_4,feedback_4,strategy_4,candidates_4,guess_5,feedback_5,strategy_5,candidates_5,guess_6,feedback_6,strategy_6,candidates_6,guess_7,feedback_7,strategy_7,candidates_7,guess_8,feedback_8,strategy_8,candidates_8,guess_9,feedback_9,strategy_9,candidates_9,guess_10,feedback_10,strategy_10,candidates_10
44,GGRY,True,3,BGWW,1B0W,LLM,182,YYWO,0B1W,VOI,37,GGRY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,YYYG,True,5,RWYY,1B1W,LLM,230,BYOY,1B1W,VOI,39,GRBY,0B2W,VOI,6,BBYW,1B0W,VOI,1,YYYG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
46,ROBW,True,5,BGBR,1B1W,LLM,230,BYOB,0B2W,VOI,34,WRBY,1B2W,VOI,3,RWBO,2B2W,VOI,1,ROBW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
47,WGBB,True,4,BBRY,0B2W,LLM,222,RRBO,1B0W,VOI,34,GRYW,0B2W,VOI,3,WGBB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
48,BOOR,True,5,OWRO,0B3W,LLM,44,YROW,1B1W,VOI,7,GOOR,3B0W,VOI,2,ROOR,3B0W,VOI,1,BOOR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
49,WWOY,True,4,RGWY,1B1W,LLM,252,GBGY,1B0W,VOI,34,OWOY,3B0W,VOI,4,WWOY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
50,WWGR,True,4,YGWW,0B3W,LLM,44,WYYG,1B1W,VOI,6,WWBY,2B0W,VOI,2,WWGR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
51,YBYB,True,5,YWBR,1B1W,LLM,252,GBRR,1B0W,VOI,34,OOYR,1B0W,VOI,6,GWYY,1B1W,VOI,1,YBYB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
52,WBWR,True,6,BWGO,0B2W,LLM,312,YBOY,1B0W,VOI,54,OGOR,1B0W,VOI,8,YGWG,1B0W,VOI,2,RBWR,3B0W,VOI,1,WBWR,4B0W,CSS,1,,,,,,,,,,,,,,,,
53,GOWY,True,5,YYOB,0B2W,LLM,222,BBGY,1B1W,VOI,39,BWBO,0B2W,VOI,6,WBYR,0B2W,VOI,2,GOWY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
54,RYWO,True,4,RGOO,2B0W,LLM,105,RGWR,2B0W,VOI,19,BGWO,2B0W,VOI,2,RYWO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
55,RBYY,True,5,BWGB,0B1W,LLM,276,YYOW,0B2W,VOI,42,ORWR,0B1W,VOI,5,GGYO,1B0W,VOI,1,RBYY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
56,BRWO,True,4,GBOW,0B3W,LLM,136,OWRB,0B4W,VOI,4,BOWR,2B2W,VOI,2,BRWO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
57,BOBO,True,4,WRGY,0B0W,LLM,16,BOBB,3B0W,VOI,4,OOBB,2B2W,VOI,2,BOBO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
58,ROYG,True,4,BBWO,0B1W,LLM,276,OYRY,0B3W,VOI,12,GOYR,2B2W,VOI,2,ROYG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
59,RWOB,True,4,OWGB,2B1W,LLM,48,OGBB,1B1W,VOI,15,YWOB,3B0W,VOI,2,RWOB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
60,OGOO,True,4,BGRO,2B0W,LLM,96,GGRW,1B0W,VOI,26,BRRY,0B0W,VOI,1,OGOO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
61,YBOY,True,4,WRGB,0B1W,LLM,152,OYYG,0B3W,VOI,8,YOWY,2B1W,VOI,1,YBOY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
62,GYGY,True,4,RRYY,1B1W,LLM,208,BRWR,0B0W,VOI,20,OYOY,2B0W,VOI,2,GYGY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
63,YYRB,True,5,YGRR,2B0W,LLM,105,YGGW,1B0W,VOI,26,BGBR,0B2W,VOI,4,YBRY,2B2W,VOI,1,YYRB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
64,YBGG,True,4,BORG,1B1W,LLM,252,RBRY,1B1W,VOI,49,WBYG,2B1W,VOI,3,YBGG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
65,GWWY,True,6,WRGY,1B2W,LLM,132,BYGW,0B3W,VOI,23,GRWB,2B0W,VOI,3,GOWY,3B0W,VOI,2,GGWY,3B0W,VOI,1,GWWY,4B0W,CSS,1,,,,,,,,,,,,,,,,
66,BYGR,True,4,YROR,1B1W,LLM,230,BGRR,2B1W,VOI,11,OGBR,1B2W,VOI,2,BYGR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
67,RORB,True,4,RGYB,2B0W,LLM,96,BGWB,1B0W,VOI,26,OGYG,0B1W,VOI,3,RORB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
68,WOYW,True,5,YGRR,0B1W,LLM,276,WBWY,1B2W,VOI,27,WYBO,1B2W,VOI,4,BYWB,0B2W,VOI,1,WOYW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
69,GYOB,True,4,GBYW,1B2W,LLM,132,BRYG,0B3W,VOI,23,RYBW,1B1W,VOI,4,GYOB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
70,WRBG,True,6,OOOG,1B0W,LLM,317,YWOY,0B1W,VOI,55,WRGG,3B0W,VOI,5,WRWG,3B0W,VOI,2,WRRG,3B0W,VOI,1,WRBG,4B0W,CSS,1,,,,,,,,,,,,,,,,
71,GYGO,True,4,OORO,1B0W,LLM,317,BGGO,2B1W,VOI,15,GGWO,2B1W,VOI,2,GYGO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
72,OBGO,True,4,GBWY,1B1W,LLM,252,OYWW,1B0W,VOI,34,GGRW,0B1W,VOI,6,OBGO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
73,YYYY,True,5,RGYB,1B0W,LLM,108,WWBB,0B0W,VOI,24,OOYO,1B0W,VOI,5,GGGO,0B0W,VOI,1,YYYY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
74,BYBR,True,4,YWBO,1B1W,LLM,252,WRBW,1B1W,VOI,46,OOBR,2B0W,VOI,3,BYBR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
75,WGOR,True,5,BBRY,0B1W,LLM,276,ROOW,1B2W,VOI,27,GWOR,2B2W,VOI,2,GOWR,1B3W,VOI,1,WGOR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
76,BRBW,True,4,RWOY,0B2W,LLM,312,GGWR,0B2W,VOI,43,OBRG,0B2W,VOI,7,BRBW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
77,YRBO,True,5,RRYY,1B1W,LLM,208,RWOR,0B2W,VOI,23,YRBW,3B0W,VOI,3,YRWW,2B0W,VOI,1,YRBO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
78,RYGR,True,4,YWGO,1B1W,LLM,252,YGRG,0B3W,VOI,12,BRGY,1B2W,VOI,2,RYGR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
79,BGRG,True,6,OWRO,1B0W,LLM,182,BYYO,1B0W,VOI,27,BWBG,2B0W,VOI,5,WWYG,1B0W,VOI,2,BRRG,3B0W,VOI,1,BGRG,4B0W,CSS,1,,,,,,,,,,,,,,,,
80,BWWO,True,5,RYGO,1B0W,LLM,108,BYYB,1B0W,VOI,17,BGGW,1B1W,VOI,3,BWOO,3B0W,VOI,1,BWWO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
81,YOOW,True,4,YGWB,1B1W,LLM,252,YBBR,1B0W,VOI,34,YYGO,1B1W,VOI,6,YOOW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
82,BYGB,True,4,YWBR,0B2W,LLM,312,OYRO,1B0W,VOI,54,GYWY,1B1W,VOI,8,BYGB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
83,RYOY,True,5,GYBO,1B1W,LLM,252,ORBB,0B2W,VOI,40,RGWO,1B1W,VOI,6,RYOR,3B0W,VOI,1,RYOY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
84,BRRR,True,4,GWYO,0B0W,LLM,16,RRBB,1B2W,VOI,4,RBRR,2B2W,VOI,1,BRRR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
85,WBGY,True,3,GWBO,0B3W,LLM,136,YGOB,0B3W,VOI,18,WBGY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,BWWB,True,4,RGYW,0B1W,LLM,152,OBOR,0B1W,VOI,10,YYBY,0B1W,VOI,2,BWWB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
87,BRRY,True,4,RRGY,2B1W,LLM,40,RYGG,0B2W,VOI,4,WRRY,3B0W,VOI,3,BRRY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
88,OOBB,True,5,RGBO,1B1W,LLM,252,YGRR,0B0W,VOI,20,BWWO,0B2W,VOI,2,OBBB,3B0W,VOI,1,OOBB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
89,YOYR,True,5,BGYR,2B0W,LLM,96,BBYO,1B1W,VOI,24,OGYW,1B1W,VOI,4,ROYR,3B0W,VOI,1,YOYR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
90,OBRY,True,5,OOOR,1B1W,LLM,156,OWRY,3B0W,VOI,7,OWRG,2B0W,VOI,3,ORRY,3B0W,VOI,2,OBRY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
91,GBRO,True,3,RGBO,1B3W,LLM,8,RBOG,1B3W,VOI,4,GBRO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,BYRB,True,5,BGBO,1B1W,LLM,230,RWBB,1B2W,VOI,19,ORBW,0B2W,VOI,4,BBWB,2B0W,VOI,1,BYRB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
93,BBRG,True,5,RGOR,0B2W,LLM,222,OWRO,1B0W,VOI,34,OBGY,1B1W,VOI,5,GBRB,2B2W,VOI,1,BBRG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
94,WRYW,True,4,WYRR,1B2W,LLM,84,YWRW,1B3W,VOI,2,RYWW,1B3W,VOI,1,WRYW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
95,BBWO,True,4,GROG,0B1W,LLM,276,OWYY,0B2W,VOI,42,BOWB,2B2W,VOI,3,BBWO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
96,WYGY,True,5,OWBR,0B1W,LLM,152,YGGW,1B2W,VOI,21,GGYB,0B2W,VOI,2,YYWG,1B3W,VOI,1,WYGY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
97,ORBG,True,4,RYBO,1B2W,LLM,132,ORBW,3B0W,VOI,4,ORBR,3B0W,VOI,2,ORBG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
98,WYGG,True,4,BGWR,0B2W,LLM,312,RWOO,0B1W,VOI,54,WYYG,3B0W,VOI,2,WYGG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
99,YOOG,True,6,YWOG,3B0W,LLM,20,YWOR,2B0W,VOI,12,YWBG,2B0W,VOI,6,GWOG,2B0W,VOI,2,YYOG,3B0W,VOI,1,YOOG,4B0W,CSS,1,,,,,,,,,,,,,,,,
100,YBYY,True,3,WGRO,0B0W,LLM,16,YBBY,3B0W,VOI,4,YBYY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
