game_number,target_code,won,attempts,guess_1,feedback_1,strategy_1,candidates_1,guess_2,feedback_2,strategy_2,candidates_2,guess_3,feedback_3,strategy_3,candidates_3,guess_4,feedback_4,strategy_4,candidates_4,guess_5,feedback_5,strategy_5,candidates_5,guess_6,feedback_6,strategy_6,candidates_6,guess_7,feedback_7,strategy_7,candidates_7,guess_8,feedback_8,strategy_8,candidates_8,guess_9,feedback_9,strategy_9,candidates_9,guess_10,feedback_10,strategy_10,candidates_10
37,YBBY,True,4,YWBO,2B0W,LLM,96,YWRY,2B0W,CSS,14,GWRO,0B0W,CSS,2,YBBY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
38,YGYB,True,4,YRYG,2B1W,LLM,40,YYGG,1B2W,CSS,5,YGYY,3B0W,CSS,3,YGYB,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
39,WOBR,True,4,OYBG,1B1W,LLM,252,YWBY,1B1W,CSS,46,WRBO,2B2W,CSS,1,WOBR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
40,BYRG,True,4,WBWG,1B1W,LLM,230,OWWO,0B0W,CSS,42,YYBG,2B1W,CSS,2,BYRG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
41,RBBO,True,5,RYOB,1B2W,LLM,132,OYGR,0B2W,CSS,38,WRYB,0B2W,CSS,7,BBOY,1B2W,CSS,1,RBBO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
42,OBRO,True,6,YRRR,1B0W,LLM,317,WRGO,1B1W,CSS,45,BBGR,1B1W,CSS,7,WWBR,0B2W,CSS,2,BORO,2B2W,CSS,1,OBRO,4B0W,CSS,1,,,,,,,,,,,,,,,,
43,WRYR,True,4,ROBB,0B1W,LLM,276,GRYG,2B0W,CSS,26,GRRW,1B2W,CSS,2,WRYR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
44,GGRY,True,5,RBWR,0B1W,LLM,276,BGOG,1B1W,CSS,51,GWYG,1B2W,CSS,6,OGYW,1B1W,CSS,1,GGRY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
45,YYYG,True,4,OYGB,1B1W,LLM,252,OWWG,1B0W,CSS,42,OOYR,1B0W,CSS,4,YYYG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
46,ROBW,True,6,ROWY,2B1W,LLM,48,ROYO,2B0W,CSS,9,RWWO,1B2W,CSS,3,RORW,3B0W,CSS,2,ROGW,3B0W,CSS,1,ROBW,4B0W,CSS,1,,,,,,,,,,,,,,,,
47,WGBB,True,5,OYRR,0B0W,LLM,81,WWGW,1B1W,CSS,12,BWWB,1B2W,CSS,2,BGBW,2B2W,CSS,1,WGBB,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
48,BOOR,True,5,RYWO,0B2W,LLM,312,BBOW,2B0W,CSS,35,GBRW,0B2W,CSS,3,BROR,3B0W,CSS,1,BOOR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
49,WWOY,True,5,RYOG,1B1W,LLM,252,ROBO,0B1W,CSS,50,WYRW,1B2W,CSS,4,YWOW,2B2W,CSS,1,WWOY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
50,WWGR,True,6,YWBR,2B0W,LLM,96,OBBR,1B0W,CSS,26,YYGR,2B0W,CSS,5,GWGR,3B0W,CSS,2,RWGR,3B0W,CSS,1,WWGR,4B0W,CSS,1,,,,,,,,,,,,,,,,
51,YBYB,True,5,RYWW,0B1W,LLM,276,OGRO,0B0W,CSS,9,WBBB,2B0W,CSS,2,YBBY,2B2W,CSS,1,YBYB,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
52,WBWR,True,4,BWOW,0B3W,LLM,44,WGBO,1B1W,CSS,7,WRWB,2B2W,CSS,1,WBWR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
53,GOWY,True,4,WYOB,0B3W,LLM,136,YRWO,1B2W,CSS,20,BOWR,2B0W,CSS,2,GOWY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
54,RYWO,True,5,WGGR,0B2W,LLM,222,RRYW,1B2W,CSS,24,RBWY,2B1W,CSS,4,ORWY,1B3W,CSS,2,RYWO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
55,RBYY,True,3,ROWG,1B0W,LLM,108,YYWB,0B3W,CSS,2,RBYY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,BRWO,True,5,RGGG,0B1W,LLM,308,WRWB,2B1W,CSS,18,ORWW,2B1W,CSS,3,WRRW,1B1W,CSS,1,BRWO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
57,BOBO,True,4,GBRY,0B1W,LLM,152,OWWB,0B2W,CSS,21,WOGO,2B0W,CSS,4,BOBO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
58,ROYG,True,5,RBYY,2B0W,LLM,105,RBBW,1B0W,CSS,26,RORY,2B1W,CSS,4,RRGY,1B2W,CSS,1,ROYG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
59,RWOB,True,5,RYGW,1B1W,LLM,252,WOYW,0B2W,CSS,43,GYOB,2B0W,CSS,5,YYWB,1B1W,CSS,1,RWOB,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
60,OGOO,True,5,RYRR,0B0W,LLM,256,OGWW,2B0W,CSS,29,BBWW,0B0W,CSS,4,OGGG,2B0W,CSS,1,OGOO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
61,YBOY,True,4,GBBW,1B0W,LLM,182,GOYG,0B2W,CSS,22,YRBO,1B2W,CSS,2,YBOY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
62,GYGY,True,4,YRBY,1B1W,LLM,230,YYGO,2B1W,CSS,11,YWYO,0B2W,CSS,1,GYGY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
63,YYRB,True,5,RYBB,2B1W,LLM,40,RBRB,2B0W,CSS,8,RGYB,1B2W,CSS,3,WYRB,3B0W,CSS,2,YYRB,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
64,YBGG,True,5,RYGY,1B1W,LLM,230,WOYY,0B1W,CSS,41,RGOR,0B1W,CSS,6,BYBG,1B2W,CSS,1,YBGG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
65,GWWY,True,5,OYWG,1B2W,LLM,132,GRWY,3B0W,CSS,4,GBWY,3B0W,CSS,2,GGWY,3B0W,CSS,1,GWWY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
66,BYGR,True,4,RYBB,1B2W,LLM,84,YRYB,0B3W,CSS,11,BYRG,2B2W,CSS,1,BYGR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
67,RORB,True,5,GBGW,0B1W,LLM,276,YOWO,1B0W,CSS,34,ROBR,2B2W,CSS,3,BORR,2B2W,CSS,1,RORB,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
68,WOYW,True,5,RWBW,1B1W,LLM,230,BOBR,1B0W,CSS,28,YWGR,0B2W,CSS,5,BYYW,2B0W,CSS,1,WOYW,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
69,GYOB,True,4,RGYB,1B2W,LLM,132,ORGB,1B2W,CSS,17,GRYO,1B2W,CSS,3,GYOB,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
70,WRBG,True,4,OYRW,0B2W,LLM,312,GRYG,2B0W,CSS,35,GROB,1B2W,CSS,3,WRBG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
71,GYGO,True,4,RYOR,1B1W,LLM,230,WBRR,0B0W,CSS,20,GGOY,1B3W,CSS,1,GYGO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
72,OBGO,True,5,YWOB,0B2W,LLM,312,BYGG,1B1W,CSS,52,BGWW,0B2W,CSS,10,OBGR,3B0W,CSS,1,OBGO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
73,YYYY,True,3,YRBO,1B0W,LLM,108,WWGO,0B0W,CSS,3,YYYY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,BYBR,True,6,RWGY,0B2W,LLM,312,WGBB,1B1W,CSS,52,BGRR,2B0W,CSS,4,BGYO,1B1W,CSS,2,BYRB,2B2W,CSS,1,BYBR,4B0W,CSS,1,,,,,,,,,,,,,,,,
75,WGOR,True,5,WOOR,3B0W,LLM,20,WOYR,2B1W,CSS,6,WBOR,3B0W,CSS,3,WROR,3B0W,CSS,2,WGOR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
76,BRBW,True,4,OYGW,1B0W,LLM,108,BYYB,1B1W,CSS,18,BBRW,2B2W,CSS,1,BRBW,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
77,YRBO,True,4,YGGY,1B0W,LLM,256,YBBW,2B0W,CSS,23,YOBO,3B0W,CSS,2,YRBO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
78,RYGR,True,4,RBOW,1B0W,LLM,108,YWYW,0B1W,CSS,20,RGGY,2B1W,CSS,3,RYGR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
79,BGRG,True,5,GOYY,0B1W,LLM,276,BBWG,2B0W,CSS,28,RGWG,2B1W,CSS,3,RBGG,1B3W,CSS,1,BGRG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
80,BWWO,True,5,OBRW,0B3W,LLM,136,BOYR,1B1W,CSS,28,WOBG,0B3W,CSS,4,BWOB,2B1W,CSS,1,BWWO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
81,YOOW,True,4,OYRO,0B3W,LLM,44,BROY,1B1W,CSS,7,GOOR,2B0W,CSS,1,YOOW,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
82,BYGB,True,5,RBRY,0B2W,LLM,222,BGYO,1B2W,CSS,32,YWBO,0B2W,CSS,7,BROG,1B1W,CSS,1,BYGB,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
83,RYOY,True,5,GOOR,1B1W,LLM,230,GRRY,1B1W,CSS,31,BOGY,1B1W,CSS,4,YORW,0B3W,CSS,1,RYOY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
84,BRRR,True,5,GYOR,1B0W,LLM,108,WBOW,0B1W,CSS,18,YYYB,0B1W,CSS,4,RRBR,2B2W,CSS,1,BRRR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
85,WBGY,True,4,RBOW,1B1W,LLM,252,OWGW,1B1W,CSS,42,YGBW,0B4W,CSS,1,WBGY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
86,BWWB,True,4,ROWB,2B0W,LLM,96,OOWY,1B0W,CSS,26,RGWR,1B0W,CSS,4,BWWB,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
87,BRRY,True,4,RWGB,0B2W,LLM,312,OOWG,0B0W,CSS,21,YBYR,0B3W,CSS,2,BRRY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
88,OOBB,True,4,YYBB,2B0W,LLM,114,RGBB,2B0W,CSS,21,YGWB,1B0W,CSS,4,OOBB,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
89,YOYR,True,5,RWOW,0B2W,LLM,222,OBRG,0B2W,CSS,43,WOYB,2B0W,CSS,5,WRBB,0B1W,CSS,1,YOYR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
90,OBRY,True,5,RRRR,1B0W,LLM,500,BORY,2B2W,CSS,6,BROY,1B3W,CSS,4,BOYR,0B4W,CSS,1,OBRY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
91,GBRO,True,4,RYWY,0B1W,LLM,276,WBBO,2B0W,CSS,26,WWGO,1B1W,CSS,5,GBRO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
92,BYRB,True,5,ROOY,0B2W,LLM,222,YRGR,0B2W,CSS,30,OYBG,1B1W,CSS,4,WYRB,3B0W,CSS,1,BYRB,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
93,BBRG,True,6,GYRW,1B1W,LLM,252,RBRY,2B0W,CSS,22,RORG,2B0W,CSS,4,OORY,1B0W,CSS,2,RWRR,1B0W,CSS,1,BBRG,4B0W,CSS,1,,,,,,,,,,,,,,,,
94,WRYW,True,6,RGYG,1B1W,LLM,230,BGGW,1B0W,CSS,23,RYRW,1B2W,CSS,3,YRYW,3B0W,CSS,2,ORYW,3B0W,CSS,1,WRYW,4B0W,CSS,1,,,,,,,,,,,,,,,,
95,BBWO,True,5,RRGB,0B1W,LLM,276,BWYW,1B1W,CSS,51,WWOG,0B2W,CSS,6,BOWO,3B0W,CSS,1,BBWO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
96,WYGY,True,5,RYRW,1B1W,LLM,230,YWBW,0B2W,CSS,41,GBRY,1B1W,CSS,6,GYWO,1B2W,CSS,1,WYGY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
97,ORBG,True,4,ROBR,1B2W,LLM,84,RBOB,0B3W,CSS,11,YRBO,2B1W,CSS,2,ORBG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
98,WYGG,True,4,YYRW,1B1W,LLM,230,YBYG,1B1W,CSS,39,YGWO,0B3W,CSS,4,WYGG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
99,YOOG,True,3,OYOR,1B2W,LLM,84,RROY,1B1W,CSS,14,YOOG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,YBYY,True,5,OBYO,2B0W,LLM,105,OYYG,1B1W,CSS,24,YBYR,3B0W,CSS,4,YBYB,3B0W,CSS,2,YBYY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
