game_number,target_code,won,attempts,guess_1,feedback_1,strategy_1,candidates_1,guess_2,feedback_2,strategy_2,candidates_2,guess_3,feedback_3,strategy_3,candidates_3,guess_4,feedback_4,strategy_4,candidates_4,guess_5,feedback_5,strategy_5,candidates_5,guess_6,feedback_6,strategy_6,candidates_6,guess_7,feedback_7,strategy_7,candidates_7,guess_8,feedback_8,strategy_8,candidates_8,guess_9,feedback_9,strategy_9,candidates_9,guess_10,feedback_10,strategy_10,candidates_10
11,ORRR,True,4,OGWW,1B0W,LLM,182,OBBB,1B0W,LLM,61,YBRW,1B0W,LLM,4,ORRR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
12,RGOW,True,5,YYYY,0B0W,LLM,625,GOOG,1B1W,LLM,120,BGOB,2B0W,LLM,14,OWOB,1B1W,CSS,4,RGOW,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
13,RGOG,True,5,YOBO,0B1W,LLM,276,GYYR,0B2W,LLM,45,BRWG,1B1W,LLM,5,WRRY,0B1W,CSS,1,RGOG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
14,RWGW,True,5,GGOG,0B1W,LLM,308,YOYR,0B1W,LLM,38,OBBO,0B0W,LLM,5,WYGW,2B1W,CSS,1,RWGW,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
15,BRBY,True,5,RYGB,0B3W,LLM,136,YGYR,0B2W,LLM,33,BRWY,3B0W,LLM,4,BRRY,3B0W,CSS,2,BRBY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
16,BGGB,False,2,WOOR,0B0W,LLM,81,BBYY,1B1W,LLM,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,OOOB,True,5,RRRO,0B1W,LLM,308,OGWG,1B0W,LLM,31,OBBY,1B1W,LLM,5,YGBR,0B1W,CSS,1,OOOB,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
18,WOGB,True,5,GWBR,0B3W,LLM,136,WBGY,2B1W,LLM,9,OBGW,1B3W,LLM,2,WBOG,1B3W,CSS,1,WOGB,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
19,RGYR,True,3,OGYO,2B0W,LLM,105,OWWO,0B0W,LLM,16,RGYR,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,WGWY,True,5,YROG,0B2W,LLM,312,BGYY,2B0W,LLM,32,BGWR,2B0W,LLM,6,GGWY,3B0W,CSS,1,WGWY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
21,GWGW,True,4,OYOR,0B0W,LLM,81,GBWB,1B1W,LLM,8,GWGG,3B0W,LLM,1,GWGW,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
22,YWWG,True,5,RGGO,0B1W,LLM,276,YWRB,2B0W,LLM,24,YYOB,1B0W,LLM,6,BRRB,0B0W,CSS,1,YWWG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
23,BRYG,True,5,WOBO,0B1W,LLM,276,RGYW,1B2W,LLM,41,GRRW,1B1W,LLM,11,GBYR,1B3W,CSS,1,BRYG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
24,OGYG,True,6,RRRR,0B0W,LLM,625,GBOB,0B2W,LLM,114,OYWG,2B1W,LLM,11,BYWO,0B2W,CSS,3,OOYG,3B0W,CSS,1,OGYG,4B0W,CSS,1,,,,,,,,,,,,,,,,
25,WYYR,True,4,WBOW,1B0W,LLM,182,YBYR,2B1W,LLM,11,YBRG,0B2W,LLM,1,WYYR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
26,BYOW,True,5,WWGW,1B0W,LLM,317,YWOR,1B2W,LLM,45,YRBW,1B2W,LLM,7,RWBO,0B3W,CSS,1,BYOW,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
27,RRBG,True,5,OBBO,1B0W,LLM,256,YYWO,0B0W,LLM,16,GRBG,3B0W,LLM,3,GRBR,2B2W,CSS,1,RRBG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
28,GYRB,True,5,YBWR,0B3W,LLM,136,BWRO,1B1W,LLM,26,BRYY,0B3W,LLM,2,RYRB,3B0W,CSS,1,GYRB,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
29,ORRG,True,6,YROW,1B1W,LLM,252,GYWW,0B1W,LLM,55,BRBY,1B0W,LLM,9,ORGR,2B2W,CSS,2,RRGO,1B3W,CSS,1,ORRG,4B0W,CSS,1,,,,,,,,,,,,,,,,
30,YGBR,True,5,OGWO,1B0W,LLM,182,GGRY,1B2W,LLM,15,YGBG,3B0W,LLM,4,RGBG,2B1W,CSS,1,YGBR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
31,GBWR,True,4,BRWB,1B2W,LLM,84,RWYB,0B3W,LLM,14,BGRW,0B4W,LLM,2,GBWR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
32,BRGB,True,4,WWYW,0B0W,LLM,256,OGBO,0B2W,LLM,42,GROG,1B1W,LLM,13,BRGB,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
33,YGRW,True,5,OWBY,0B2W,LLM,312,BRYR,0B2W,LLM,41,RBOG,0B2W,LLM,7,GYGB,0B2W,CSS,1,YGRW,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
34,RWGY,True,5,GORB,0B2W,LLM,312,OYYG,0B2W,LLM,41,YGGR,1B2W,LLM,4,RGWY,2B2W,CSS,1,RWGY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
35,YYYO,True,5,YYWB,2B0W,LLM,105,YYGR,2B0W,LLM,16,YOGB,1B1W,LLM,3,YYOY,2B2W,CSS,1,YYYO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
36,RWYR,True,5,BGYW,1B1W,LLM,252,GYYY,1B0W,LLM,69,BOOY,0B1W,LLM,13,WRYR,2B2W,CSS,1,RWYR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
37,YBBY,True,4,GYYG,0B2W,LLM,96,YOGB,1B1W,LLM,22,YGWR,1B0W,LLM,2,YBBY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
38,YGYB,True,4,YBYY,2B1W,LLM,24,YRBY,1B2W,LLM,8,RYYY,1B1W,LLM,3,YGYB,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
39,WOBR,True,4,WRBG,2B1W,LLM,48,WRGY,1B1W,LLM,16,WGBB,2B0W,LLM,2,WOBR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
40,BYRG,True,6,OGWR,0B2W,LLM,312,WYGW,1B1W,LLM,68,BOYW,1B1W,LLM,13,YOGG,1B1W,CSS,2,BRGY,1B3W,CSS,1,BYRG,4B0W,CSS,1,,,,,,,,,,,,,,,,
41,RBBO,True,4,YYOR,0B2W,LLM,222,BOBY,1B2W,LLM,11,BRYB,0B3W,LLM,1,RBBO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
42,OBRO,True,6,YYOG,0B1W,LLM,276,WGGB,0B1W,LLM,59,BBBO,2B0W,LLM,12,BORO,2B2W,CSS,2,ROBO,1B3W,CSS,1,OBRO,4B0W,CSS,1,,,,,,,,,,,,,,,,
43,WRYR,True,6,RORO,0B2W,LLM,96,GROW,1B1W,LLM,22,ORBB,1B0W,LLM,8,OYOG,0B1W,CSS,2,YRWR,2B2W,CSS,1,WRYR,4B0W,CSS,1,,,,,,,,,,,,,,,,
44,GGRY,True,3,GRYR,1B2W,LLM,84,YRGG,0B4W,LLM,1,GGRY,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,YYYG,True,4,ORYO,1B0W,LLM,182,OBWB,0B0W,LLM,16,YYYY,3B0W,LLM,3,YYYG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
46,ROBW,True,5,WGGO,0B2W,LLM,222,ORYG,0B2W,LLM,43,RWOW,2B1W,LLM,4,RORW,3B0W,CSS,1,ROBW,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
47,WGBB,True,5,ROOG,0B1W,LLM,276,GGBB,3B0W,LLM,11,GGYB,2B0W,LLM,4,GBBB,2B1W,CSS,1,WGBB,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
48,BOOR,True,6,ORWY,0B2W,LLM,312,YYRR,1B0W,LLM,98,GORG,1B1W,LLM,17,GYBO,0B2W,CSS,4,BGRW,1B1W,CSS,1,BOOR,4B0W,CSS,1,,,,,,,,,,,,,,,,
49,WWOY,True,6,YWRB,1B1W,LLM,252,YYGW,0B2W,LLM,40,OGYB,0B2W,LLM,9,GWBG,1B0W,CSS,2,GRRY,1B0W,CSS,1,WWOY,4B0W,CSS,1,,,,,,,,,,,,,,,,
50,WWGR,True,4,GGBY,0B1W,LLM,276,OYYO,0B0W,LLM,54,RWGW,2B2W,LLM,3,WWGR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
51,YBYB,True,5,BBBO,1B1W,LLM,156,BOWG,0B1W,LLM,8,YBRB,3B0W,LLM,2,RBRB,2B0W,CSS,1,YBYB,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
52,WBWR,True,5,BRWO,1B2W,LLM,132,OYWR,2B0W,LLM,10,OBWW,2B1W,LLM,3,OOWB,1B1W,CSS,1,WBWR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
53,GOWY,True,6,GRWW,2B0W,LLM,105,BRWO,1B1W,LLM,28,GRBB,1B0W,LLM,6,RRRW,0B1W,CSS,2,GOWG,3B0W,CSS,1,GOWY,4B0W,CSS,1,,,,,,,,,,,,,,,,
54,RYWO,True,4,GYWR,2B1W,LLM,48,GOYR,0B3W,LLM,2,OYWG,2B1W,LLM,1,RYWO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
55,RBYY,True,5,BRGO,0B2W,LLM,312,ROYR,2B0W,LLM,38,WGYR,1B1W,LLM,10,GOYY,2B0W,CSS,1,RBYY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
56,BRWO,True,5,YWYO,1B1W,LLM,230,OGWO,2B0W,LLM,19,YGWW,1B0W,LLM,4,RBWO,2B2W,CSS,1,BRWO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
57,BOBO,True,4,YYBR,1B0W,LLM,182,RGRR,0B0W,LLM,43,BBBO,3B0W,LLM,6,BOBO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
58,ROYG,True,5,WWGO,0B2W,LLM,222,YOWR,1B2W,LLM,23,YBOW,0B2W,LLM,6,GORY,1B3W,CSS,1,ROYG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
59,RWOB,True,5,ROOO,2B0W,LLM,123,WOOB,2B1W,LLM,12,GOOW,1B1W,LLM,2,ROWB,2B2W,CSS,1,RWOB,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
60,OGOO,True,5,OWBO,2B0W,LLM,105,OGYO,3B0W,LLM,6,OGRO,3B0W,LLM,2,OGGO,3B0W,CSS,1,OGOO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
61,YBOY,True,4,WOYO,0B2W,LLM,222,ORWB,0B2W,LLM,43,YWRG,1B0W,LLM,1,YBOY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
62,GYGY,True,5,ORGY,2B0W,LLM,96,OBOY,1B0W,LLM,26,ORRW,0B0W,LLM,4,YGGY,2B2W,CSS,1,GYGY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
63,YYRB,True,4,GGBW,0B1W,LLM,276,OBOO,0B1W,LLM,38,YOGR,1B1W,LLM,8,YYRB,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
64,YBGG,True,5,RGYG,1B2W,LLM,84,YOGG,3B0W,LLM,4,YORG,2B0W,LLM,3,YYGG,3B0W,CSS,2,YBGG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
65,GWWY,True,4,RRRY,1B0W,LLM,317,GRGB,1B0W,LLM,26,OYGY,1B1W,LLM,1,GWWY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
66,BYGR,True,5,RYYW,1B1W,LLM,230,RBBY,0B3W,LLM,16,BYRG,2B2W,LLM,3,BRYG,1B3W,CSS,1,BYGR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
67,RORB,True,4,ROOR,2B1W,LLM,32,ROGO,2B0W,LLM,3,RORY,3B0W,LLM,2,RORB,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
68,WOYW,True,5,YBWG,0B2W,LLM,312,ORGB,0B1W,LLM,28,WWRY,1B2W,LLM,5,RYRW,1B1W,CSS,1,WOYW,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
69,GYOB,True,5,GRGR,1B0W,LLM,256,OBWR,0B2W,LLM,51,GWBY,1B2W,LLM,10,GYOW,3B0W,CSS,1,GYOB,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
70,WRBG,True,5,RRYY,1B0W,LLM,256,BRGB,1B2W,LLM,18,RGWB,0B4W,LLM,2,GRBW,2B2W,CSS,1,WRBG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
71,GYGO,True,4,GWGR,2B0W,LLM,105,GBGO,3B0W,LLM,6,GBGG,2B0W,LLM,2,GYGO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
72,OBGO,True,3,WOOB,0B3W,LLM,44,OBWW,2B0W,LLM,7,OBGO,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,YYYY,True,4,WOWR,0B0W,LLM,81,BYBB,1B0W,LLM,11,GGGB,0B0W,LLM,1,YYYY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
74,BYBR,True,3,OBWB,0B2W,LLM,222,BRBY,2B2W,LLM,1,BYBR,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,WGOR,True,4,YGOO,2B0W,LLM,105,YGBW,1B1W,LLM,28,YBOB,1B0W,LLM,2,WGOR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
76,BRBW,True,4,OORG,0B1W,LLM,276,GBBY,1B1W,LLM,58,BRBB,3B0W,LLM,4,BRBW,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
77,YRBO,True,5,RGWO,1B1W,LLM,252,RYYG,0B2W,LLM,35,YBWR,1B2W,LLM,3,YGBW,2B0W,CSS,1,YRBO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
78,RYGR,True,4,YBGW,1B1W,LLM,252,YGOG,0B2W,LLM,39,OWGR,2B0W,LLM,4,RYGR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
79,BGRG,True,5,GGWY,1B1W,LLM,230,GWRO,1B1W,LLM,49,YOWO,0B0W,LLM,7,GBGR,0B4W,CSS,1,BGRG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
80,BWWO,True,3,YBOY,0B2W,LLM,222,OWBW,1B3W,LLM,2,BWWO,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,YOOW,True,6,YOOY,3B0W,LLM,20,GOOY,2B1W,LLM,6,YOOB,3B0W,LLM,3,YOOO,3B0W,CSS,2,YOOR,3B0W,CSS,1,YOOW,4B0W,CSS,1,,,,,,,,,,,,,,,,
82,BYGB,True,5,YGYY,0B2W,LLM,61,GYGB,3B0W,LLM,12,GYGO,2B0W,LLM,6,RYGB,3B0W,CSS,2,BYGB,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
83,RYOY,True,4,BYRO,1B2W,LLM,132,BROG,1B1W,LLM,24,BOBY,1B1W,LLM,3,RYOY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
84,BRRR,True,5,GYOY,0B0W,LLM,81,WBRW,1B1W,LLM,8,BRRB,3B0W,LLM,2,RRRB,2B2W,CSS,1,BRRR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
85,WBGY,True,6,GOYR,0B2W,LLM,312,RRBG,0B2W,LLM,52,YBGW,2B2W,LLM,3,BYGW,1B3W,CSS,2,YWGB,1B3W,CSS,1,WBGY,4B0W,CSS,1,,,,,,,,,,,,,,,,
86,BWWB,True,5,GYWO,1B0W,LLM,108,BOBO,1B1W,LLM,18,RROO,0B0W,LLM,8,BBWW,2B2W,CSS,1,BWWB,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
87,BRRY,True,5,BYGO,1B1W,LLM,252,BOWW,1B0W,LLM,42,BBBY,2B0W,LLM,6,BBRG,2B0W,CSS,1,BRRY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
88,OOBB,True,4,GBGY,0B1W,LLM,276,BOBR,2B1W,LLM,15,ROBO,2B1W,LLM,1,OOBB,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
89,YOYR,True,5,YWYO,2B1W,LLM,40,YOWO,2B0W,LLM,8,YOYB,3B0W,LLM,3,YOYG,3B0W,CSS,2,YOYR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
90,OBRY,True,5,BYBW,0B2W,LLM,222,YOWR,0B3W,LLM,30,GWYO,0B2W,LLM,4,RBOY,2B2W,CSS,1,OBRY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
91,GBRO,True,6,WBGG,1B1W,LLM,230,RBWW,1B1W,LLM,31,RWGR,0B2W,LLM,7,WGWY,0B1W,CSS,2,GBRB,3B0W,CSS,1,GBRO,4B0W,CSS,1,,,,,,,,,,,,,,,,
92,BYRB,True,5,GRGB,1B1W,LLM,230,GGYY,0B1W,LLM,42,YRBW,0B3W,LLM,4,RYOB,2B1W,CSS,1,BYRB,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
93,BBRG,True,4,OGWW,0B1W,LLM,276,BRBO,1B2W,LLM,27,YBRO,2B0W,LLM,1,BBRG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
94,WRYW,True,4,YWRO,0B3W,LLM,136,ORGY,1B1W,LLM,28,WOYY,2B0W,LLM,3,WRYW,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
95,BBWO,True,6,RRRR,0B0W,LLM,625,YBOY,1B1W,LLM,120,WYGY,0B1W,LLM,20,GOOB,0B2W,CSS,3,OBWW,2B1W,CSS,1,BBWO,4B0W,CSS,1,,,,,,,,,,,,,,,,
96,WYGY,True,5,ROGO,1B0W,LLM,182,BWYO,0B2W,LLM,39,RBWR,0B1W,LLM,10,WYGG,3B0W,CSS,2,WYGY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
97,ORBG,True,5,OWBB,2B0W,LLM,105,OROB,2B1W,LLM,8,OYRB,1B2W,LLM,2,ORBR,3B0W,CSS,1,ORBG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
98,WYGG,True,5,OGYW,0B3W,LLM,136,YOWO,0B2W,LLM,30,GYOB,1B1W,LLM,9,WROG,2B0W,CSS,1,WYGG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
99,YOOG,True,5,YBRW,1B0W,LLM,108,GBGG,1B0W,LLM,32,GORO,1B2W,LLM,3,OOGW,1B2W,CSS,1,YOOG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
100,YBYY,True,6,YYGB,1B2W,LLM,84,YOBY,2B1W,LLM,10,YGBO,1B1W,LLM,6,WYBY,1B2W,CSS,2,YBRY,3B0W,CSS,1,YBYY,4B0W,CSS,1,,,,,,,,,,,,,,,,
