game_number,target_code,won,attempts,guess_1,feedback_1,strategy_1,candidates_1,guess_2,feedback_2,strategy_2,candidates_2,guess_3,feedback_3,strategy_3,candidates_3,guess_4,feedback_4,strategy_4,candidates_4,guess_5,feedback_5,strategy_5,candidates_5,guess_6,feedback_6,strategy_6,candidates_6,guess_7,feedback_7,strategy_7,candidates_7,guess_8,feedback_8,strategy_8,candidates_8,guess_9,feedback_9,strategy_9,candidates_9,guess_10,feedback_10,strategy_10,candidates_10
20,WGWY,True,6,OYOR,0B1W,LLM,276,BBWY,2B0W,LLM,26,RBWG,1B1W,LLM,11,GBGY,1B1W,CSS,2,YGWY,3B0W,CSS,1,WGWY,4B0W,CSS,1,,,,,,,,,,,,,,,,
21,GWGW,True,3,RYRB,0B0W,LLM,81,OGGG,1B1W,LLM,12,GWGW,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,YWWG,True,4,RWGY,1B2W,LLM,132,WYGG,1B2W,LLM,18,YWOG,3B0W,LLM,3,YWWG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
23,BRYG,True,5,ROWO,0B1W,LLM,276,WWYW,1B0W,LLM,54,YRYB,2B1W,LLM,6,GRYY,2B1W,CSS,1,BRYG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
24,OGYG,True,4,WGOG,2B1W,LLM,40,WGGB,1B1W,LLM,11,RGOW,1B1W,LLM,1,OGYG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
25,WYYR,True,5,RBOG,0B1W,LLM,152,OYWO,1B1W,LLM,30,YYRW,1B3W,LLM,2,YRWY,0B4W,CSS,1,WYYR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
26,BYOW,True,4,GBBO,0B2W,LLM,222,OYOB,2B1W,LLM,12,YWOB,1B3W,LLM,1,BYOW,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
27,RRBG,True,3,ROYG,2B0W,LLM,96,RWBG,3B0W,LLM,6,RRBG,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,GYRB,True,6,RYWG,1B2W,LLM,132,RWYO,0B2W,LLM,38,YGRG,1B2W,LLM,7,GGWY,1B1W,CSS,2,GYRR,3B0W,CSS,1,GYRB,4B0W,CSS,1,,,,,,,,,,,,,,,,
29,ORRG,True,5,RBBW,0B1W,LLM,276,YYWY,0B0W,LLM,54,GRRG,3B0W,LLM,7,GRRO,2B2W,CSS,1,ORRG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
30,YGBR,True,5,YYOG,1B1W,LLM,230,OYRO,0B2W,LLM,47,ROWG,0B2W,LLM,10,YRGB,1B3W,CSS,1,YGBR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
31,GBWR,True,4,YYGW,0B2W,LLM,222,GRYO,1B1W,LLM,42,GWBR,2B2W,LLM,2,GBWR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
32,BRGB,True,4,GYWB,1B1W,LLM,252,YRRB,2B0W,LLM,23,YYRW,0B1W,LLM,2,BRGB,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
33,YGRW,True,3,GYWR,0B4W,LLM,9,RWGY,0B4W,LLM,2,YGRW,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,RWGY,True,4,RWYY,3B0W,LLM,20,RRYY,2B0W,LLM,13,RWYO,2B1W,LLM,4,RWGY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
35,YYYO,True,5,RGRO,1B0W,LLM,182,BYBO,2B0W,LLM,24,RYBW,1B0W,LLM,7,OYYO,3B0W,CSS,2,YYYO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
36,RWYR,True,5,BOOB,0B0W,LLM,256,RYGW,1B2W,LLM,60,RGRY,1B2W,LLM,10,GYRG,0B2W,CSS,1,RWYR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
37,YBBY,True,5,BOWY,1B1W,LLM,252,YRWR,1B0W,LLM,42,YYOY,2B0W,LLM,5,YGBY,3B0W,CSS,1,YBBY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
38,YGYB,True,5,ROOW,0B0W,LLM,81,YYBB,2B1W,LLM,8,YGBY,2B2W,LLM,2,GYBY,0B4W,CSS,1,YGYB,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
39,WOBR,True,5,OYOB,0B2W,LLM,222,BWYG,0B2W,LLM,43,YRGO,0B2W,LLM,5,RBRY,0B2W,CSS,1,WOBR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
40,BYRG,True,5,RYWW,1B1W,LLM,230,ROGY,0B3W,LLM,26,OYRB,2B1W,LLM,4,YYRO,2B0W,CSS,1,BYRG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
41,RBBO,True,4,YWBO,2B0W,LLM,96,YWWR,0B1W,LLM,7,RRBO,3B0W,LLM,6,RBBO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
42,OBRO,True,4,GBOO,2B1W,LLM,40,RBGO,2B1W,LLM,2,RGOO,1B2W,LLM,1,OBRO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
43,WRYR,True,6,RGBR,1B1W,LLM,230,RYYG,1B1W,LLM,37,RWGO,0B2W,LLM,15,ORYR,3B0W,CSS,2,OBYR,2B0W,CSS,1,WRYR,4B0W,CSS,1,,,,,,,,,,,,,,,,
44,GGRY,True,5,ROOB,0B1W,LLM,276,BBWG,0B1W,LLM,59,YYGO,0B2W,LLM,6,GRYR,1B2W,CSS,1,GGRY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
45,YYYG,True,5,RYRB,1B0W,LLM,182,YYGW,2B1W,LLM,12,OYGY,1B2W,LLM,3,GYOW,1B1W,CSS,1,YYYG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
46,ROBW,True,4,RYGY,1B0W,LLM,182,ROOB,2B1W,LLM,11,RWOO,1B2W,LLM,1,ROBW,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
47,WGBB,True,5,RWYW,0B1W,LLM,276,OGRB,2B0W,LLM,22,OYBB,2B0W,LLM,2,OOWB,1B1W,CSS,1,WGBB,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
48,BOOR,True,5,RGGB,0B2W,LLM,222,GRYR,1B0W,LLM,43,BOWR,3B0W,LLM,4,BBWR,2B0W,CSS,1,BOOR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
49,WWOY,True,5,RROW,1B1W,LLM,230,RYRY,1B0W,LLM,42,RWGB,1B0W,LLM,2,OWOY,3B0W,CSS,1,WWOY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
50,WWGR,True,6,YWGB,2B0W,LLM,96,GBGB,1B0W,LLM,36,YYGO,1B0W,LLM,5,YRRB,0B1W,CSS,2,RWGW,2B2W,CSS,1,WWGR,4B0W,CSS,1,,,,,,,,,,,,,,,,
51,YBYB,True,5,RGYG,1B0W,LLM,182,RROO,0B0W,LLM,43,BYYB,2B2W,LLM,2,BBYY,2B2W,CSS,1,YBYB,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
52,WBWR,True,6,RGBY,0B2W,LLM,312,YYRR,1B0W,LLM,98,YWOG,0B1W,LLM,11,OORB,0B2W,CSS,2,BBWR,3B0W,CSS,1,WBWR,4B0W,CSS,1,,,,,,,,,,,,,,,,
53,GOWY,True,5,ROOY,2B0W,LLM,105,BOBY,2B0W,LLM,19,RYBY,1B0W,LLM,4,WOWY,3B0W,CSS,2,GOWY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
54,RYWO,True,6,RRGW,1B1W,LLM,230,RYWB,3B0W,LLM,6,RYRB,2B0W,LLM,5,RBWB,2B0W,CSS,2,RYWY,3B0W,CSS,1,RYWO,4B0W,CSS,1,,,,,,,,,,,,,,,,
55,RBYY,True,5,RGRY,2B0W,LLM,105,RGBG,1B1W,LLM,24,RBRB,2B0W,LLM,3,RBWY,3B0W,CSS,2,RBYY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
56,BRWO,False,2,RYGR,0B1W,LLM,276,YWOB,0B3W,LLM,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,BOBO,True,5,OYOB,0B3W,LLM,44,ROBO,3B0W,LLM,5,ROBY,2B0W,LLM,3,GOBO,3B0W,CSS,2,BOBO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
58,ROYG,True,4,YRBY,0B2W,LLM,222,RWGB,1B1W,LLM,40,RYOG,2B2W,LLM,1,ROYG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
59,RWOB,True,4,RYYB,2B0W,LLM,105,RYOR,2B0W,LLM,12,RGOB,3B0W,LLM,3,RWOB,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
60,OGOO,True,5,OYOW,2B0W,LLM,105,YYWW,0B0W,LLM,16,OROR,2B0W,LLM,9,OOOG,2B2W,CSS,1,OGOO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
61,YBOY,True,5,WYRO,0B2W,LLM,312,YWBB,1B1W,LLM,46,YGWY,2B0W,LLM,5,OGBY,1B2W,CSS,1,YBOY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
62,GYGY,True,4,BBGB,1B0W,LLM,317,OYGG,2B1W,LLM,18,RYGO,2B0W,LLM,3,GYGY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
63,YYRB,True,2,RYOG,1B1W,LLM,252,YYRB,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,YBGG,True,4,RGRR,0B1W,LLM,308,YROW,1B0W,LLM,31,YYBG,2B1W,LLM,2,YBGG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
65,GWWY,True,4,RGRY,1B1W,LLM,230,RYBO,0B1W,LLM,25,YGWW,1B3W,LLM,1,GWWY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
66,BYGR,True,5,OYGY,2B0W,LLM,105,OYWW,1B0W,LLM,34,RYGG,2B1W,LLM,3,GYGB,2B1W,CSS,1,BYGR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
67,RORB,True,5,RYBR,1B2W,LLM,84,YRBB,1B1W,LLM,21,RROY,1B2W,LLM,3,GRYR,0B2W,CSS,1,RORB,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
68,WOYW,True,6,ROBY,1B1W,LLM,252,RWGB,0B1W,LLM,31,YYRY,0B1W,LLM,7,OOOR,1B0W,CSS,2,GOYG,2B0W,CSS,1,WOYW,4B0W,CSS,1,,,,,,,,,,,,,,,,
69,GYOB,True,5,ROWR,0B1W,LLM,276,WYGG,1B1W,LLM,51,WBYY,0B2W,LLM,8,YRGB,1B2W,CSS,1,GYOB,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
70,WRBG,True,5,RBYB,0B2W,LLM,222,BOOY,0B1W,LLM,44,YYRR,0B1W,LLM,4,GRBW,2B2W,CSS,1,WRBG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
71,GYGO,True,5,WYYO,2B0W,LLM,105,RYBO,2B0W,LLM,14,RYYR,1B0W,LLM,7,GYOO,3B0W,CSS,2,GYGO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
72,OBGO,True,6,ROBW,0B2W,LLM,312,YWYO,1B0W,LLM,46,GBYR,1B1W,LLM,10,GWRG,0B1W,CSS,2,BBGO,3B0W,CSS,1,OBGO,4B0W,CSS,1,,,,,,,,,,,,,,,,
73,YYYY,True,5,YYGG,2B0W,LLM,114,YYRB,2B0W,LLM,21,YRRG,1B0W,LLM,9,YYWO,2B0W,CSS,1,YYYY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
74,BYBR,True,5,YBWR,1B2W,LLM,132,YWRO,0B2W,LLM,38,WBYB,0B3W,LLM,5,BGWY,1B1W,CSS,1,BYBR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
75,WGOR,True,5,YYWO,0B2W,LLM,222,ORBY,0B2W,LLM,52,RWOW,1B2W,LLM,4,GORW,0B4W,CSS,1,WGOR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
76,BRBW,True,4,RGOY,0B1W,LLM,152,BOWW,2B0W,LLM,20,BBRW,2B2W,LLM,2,BRBW,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
77,YRBO,True,3,RYBB,1B2W,LLM,84,YRBY,3B0W,LLM,8,YRBO,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,RYGR,True,2,RGRY,1B3W,LLM,4,RYGR,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,BGRG,True,5,BOOW,1B0W,LLM,182,RYOY,0B1W,LLM,42,BRRB,2B0W,LLM,6,BGYB,2B0W,CSS,1,BGRG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
80,BWWO,True,6,RYRO,1B0W,LLM,182,WYBG,0B2W,LLM,35,BBRW,1B1W,LLM,8,RGWW,1B1W,CSS,2,GGRB,0B1W,CSS,1,BWWO,4B0W,CSS,1,,,,,,,,,,,,,,,,
81,YOOW,True,5,RWBO,0B2W,LLM,312,YYOB,2B0W,LLM,35,YBWB,1B1W,LLM,6,BGOB,1B0W,CSS,1,YOOW,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
82,BYGB,True,5,YRGR,1B1W,LLM,230,GRWO,0B1W,LLM,25,YBYG,0B3W,LLM,2,BGGY,2B1W,CSS,1,BYGB,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
83,RYOY,True,4,GOOB,1B0W,LLM,182,GYRW,1B1W,LLM,39,RYYB,2B1W,LLM,2,RYOY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
84,BRRR,True,4,OYGB,0B1W,LLM,152,RRBR,2B2W,LLM,2,RBRR,2B2W,LLM,1,BRRR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
85,WBGY,True,5,RWOR,0B1W,LLM,276,YYBW,0B3W,LLM,12,GBWY,2B2W,LLM,2,BGWY,1B3W,CSS,1,WBGY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
86,BWWB,True,4,GBOR,0B1W,LLM,152,YYWO,1B0W,LLM,11,WRWW,1B1W,LLM,1,BWWB,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
87,BRRY,True,6,RYGG,0B2W,LLM,222,OGYY,1B0W,LLM,34,WRYW,1B1W,LLM,8,BGRW,2B0W,CSS,2,GGWW,0B0W,CSS,1,BRRY,4B0W,CSS,1,,,,,,,,,,,,,,,,
88,OOBB,True,4,RRGB,1B0W,LLM,182,YYBB,2B0W,LLM,21,YYGG,0B0W,LLM,9,OOBB,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
89,YOYR,True,5,OYRG,0B3W,LLM,136,BRGY,0B2W,LLM,27,RGOR,1B1W,LLM,10,YOWR,3B0W,CSS,1,YOYR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
90,OBRY,True,3,RYRR,1B1W,LLM,156,YBRB,2B1W,LLM,8,OBRY,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,GBRO,True,3,RYBY,0B2W,LLM,222,OBRR,2B1W,LLM,14,GBRO,4B0W,LLM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,BYRB,True,5,BOWO,1B0W,LLM,182,BRBG,1B2W,LLM,15,BGGR,1B1W,LLM,3,BBRY,2B2W,CSS,1,BYRB,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
93,BBRG,True,5,RWOB,0B2W,LLM,312,WYBW,0B1W,LLM,53,BGGR,1B2W,LLM,5,BRRG,3B0W,CSS,1,BBRG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
94,WRYW,True,5,GYBG,0B1W,LLM,276,RGRO,0B1W,LLM,59,YOWW,1B2W,LLM,8,BWOW,1B1W,CSS,2,WRYW,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
95,BBWO,True,4,RYRW,0B1W,LLM,276,GBYG,1B0W,LLM,31,WOOG,0B2W,LLM,2,BBWO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
96,WYGY,True,5,YGOY,1B2W,LLM,84,YYGG,2B1W,LLM,7,RYGY,3B0W,LLM,2,BYGY,3B0W,CSS,1,WYGY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
97,ORBG,True,6,RYGB,0B3W,LLM,136,GRBG,3B0W,LLM,7,GRBR,2B1W,LLM,3,WRBG,3B0W,CSS,2,BRBG,3B0W,CSS,1,ORBG,4B0W,CSS,1,,,,,,,,,,,,,,,,
98,WYGG,True,4,GBBG,1B1W,LLM,208,GOGW,1B2W,LLM,20,GGOR,0B2W,LLM,5,WYGG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
99,YOOG,True,4,GBGB,0B1W,LLM,256,RWBO,0B1W,LLM,27,YYRG,2B0W,LLM,3,YOOG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
100,YBYY,True,5,YWYY,3B0W,LLM,20,RWYY,2B0W,LLM,4,YGYY,3B0W,LLM,3,YYYY,3B0W,CSS,2,YBYY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
