game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6,total_violations
23,YEARS,True,3,RAISE,YY-YY,5,4,LLM,AYERS,YYYGG,3,2,CSS_TRUE,YEARS,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,24,99.57363652513769,24,1,95.83333333333334,1.0,1.0,0.0,,,,,,,,,,0
24,GRADE,True,4,THREE,--Y-G,4,4,LLM,BRACE,-GG-G,2,2,CSS_TRUE,DRAPE,YGG-G,2.0,2.0,CSS_TRUE,GRADE,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,102,98.18795523183516,102,7,93.1372549019608,7.0,1.0,85.71428571428571,1.0,1.0,0.0,,,,,,,0
25,CHILL,True,5,WHICH,-GGY-,3,3,LLM,CHIEN,GGG--,2,2,CSS_TRUE,CHILI,GGGG-,1.0,1.0,CSS_TRUE,CHILD,GGGG-,1.0,1.0,CSS_TRUE,CHILL,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,17,99.69799253863918,17,8,52.94117647058824,8.0,2.0,75.0,2.0,1.0,50.0,1.0,1.0,0.0,,,,0
26,FLOOD,True,3,THING,-----,5,5,LLM,RAMOS,---G-,4,4,CSS_TRUE,FLOOD,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,1638,70.90069284064666,1638,9,99.45054945054946,9.0,1.0,88.88888888888889,,,,,,,,,,0
27,APPLY,True,4,THEIR,-----,5,5,LLM,SANFL,-Y--Y,5,4,CSS_TRUE,ALLAY,GY--G,3.0,3.0,CSS_TRUE,APPLY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,794,85.89447503997157,794,29,96.34760705289672,29.0,2.0,93.10344827586206,2.0,1.0,50.0,,,,,,,0
28,SMILE,True,5,OTHER,---Y-,5,5,LLM,SADIE,G--YG,3,3,CSS_TRUE,SNIPE,G-G-G,2.0,2.0,CSS_TRUE,SLIME,GYGYG,2.0,2.0,CSS_TRUE,SMILE,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,519,90.77988985610232,519,14,97.30250481695568,14.0,4.0,71.42857142857143,4.0,1.0,75.0,1.0,1.0,0.0,,,,0
29,KNOCK,True,4,AROSE,--G--,4,4,LLM,GOOCH,--GG-,3,3,CSS_TRUE,CLOCK,--GGG,2.0,2.0,CSS_TRUE,KNOCK,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,59,98.95185645763011,59,4,93.22033898305084,4.0,1.0,75.0,1.0,1.0,0.0,,,,,,,0
30,SLEEP,True,4,WHOLE,---YY,5,5,LLM,LINES,Y--GY,4,4,CSS_TRUE,SLEEK,GGGG-,1.0,1.0,CSS_TRUE,SLEEP,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,264,95.31000177651448,264,7,97.34848484848484,7.0,2.0,71.42857142857143,2.0,1.0,50.0,,,,,,,0
31,BRICK,True,4,THING,--G--,4,4,LLM,ARIEL,-GG--,3,3,CSS_TRUE,CRISP,YGG--,3.0,3.0,CSS_TRUE,BRICK,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,197,96.5002664771718,197,17,91.37055837563452,17.0,2.0,88.23529411764706,2.0,1.0,50.0,,,,,,,0
32,WROTE,True,4,THERE,Y--YG,4,4,LLM,CRATE,-G-GG,2,2,CSS_TRUE,WRITE,GG-GG,1.0,1.0,CSS_TRUE,WROTE,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,13,99.76905311778292,13,3,76.92307692307693,3.0,1.0,66.66666666666666,1.0,1.0,0.0,,,,,,,0
33,RATED,True,3,ROATE,G-YYY,4,2,LLM,RATES,GGGG-,1,1,CSS_TRUE,RATED,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,2,99.96446971042812,2,1,50.0,1.0,1.0,0.0,,,,,,,,,,0
34,ALERT,True,3,THERE,Y-GG-,3,3,LLM,OVERT,--GGG,2,2,CSS_TRUE,ALERT,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,6,99.8934091312844,6,2,66.66666666666666,2.0,1.0,50.0,,,,,,,,,,0
35,CAGES,True,4,THERE,--Y--,5,5,LLM,NOSES,---GG,3,3,CSS_TRUE,MALES,-G-GG,2.0,2.0,CSS_TRUE,CAGES,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,588,89.55409486587315,588,77,86.90476190476191,77.0,19.0,75.32467532467533,19.0,1.0,94.73684210526316,,,,,,,0
36,TEDDY,True,5,COULD,----Y,5,5,LLM,GERDA,-G-G-,3,3,CSS_TRUE,SENDS,-G-G-,3.0,3.0,CSS_TRUE,HEIDI,-G-G-,3.0,3.0,CSS_TRUE,TEDDY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,302,94.63492627464912,302,16,94.70198675496688,16.0,3.0,81.25,3.0,1.0,66.66666666666666,1.0,1.0,0.0,,,,0
37,COLES,False,6,THOSE,--YYY,5,4,LLM,LOSER,YGYG-,3,3,CSS_TRUE,FOLES,-GGGG,1.0,1.0,CSS_TRUE,POLES,-GGGG,1.0,1.0,CSS_TRUE,MOLES,-GGGG,1.0,1.0,CSS_TRUE,SOLES,-GGGG,1.0,1.0,CSS_TRUE,5629,88,98.43666725883816,88,5,94.31818181818184,5.0,4.0,20.0,4.0,3.0,25.0,3.0,2.0,33.33333333333333,2.0,1.0,50.0,0
38,HWANG,True,3,THING,-Y-GG,3,3,LLM,HUANG,G-GGG,1,1,CSS_TRUE,HWANG,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,4,99.92893942085628,4,1,75.0,1.0,1.0,0.0,,,,,,,,,,0
39,WRATH,True,2,WORDS,G-Y--,4,4,LLM,WRATH,GGGGG,0,0,CSS_TRUE,,,,,,,,,,,,,,,,,,,,,5629,15,99.73352282821104,15,1,93.33333333333331,,,,,,,,,,,,,0
40,MACHO,True,4,THERE,-Y---,5,5,LLM,HANDS,YG---,4,4,CSS_TRUE,MAHAL,GGY--,3.0,3.0,CSS_TRUE,MACHO,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,207,96.32261502931247,207,11,94.68599033816425,11.0,2.0,81.81818181818183,2.0,1.0,50.0,,,,,,,0
41,LOPEZ,True,3,COULD,-G-Y-,4,4,LLM,LOSER,GG-G-,2,2,CSS_TRUE,LOPEZ,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,96,98.29454610055072,96,2,97.91666666666666,2.0,1.0,50.0,,,,,,,,,,0
42,GOODY,True,5,THERE,-----,5,5,LLM,LUISA,-----,5,5,CSS_TRUE,BONGO,-G-YY,4.0,4.0,CSS_TRUE,GOOFY,GGG-G,1.0,1.0,CSS_TRUE,GOODY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,1280,77.2606146740096,1280,42,96.71875,42.0,2.0,95.23809523809524,2.0,1.0,50.0,1.0,1.0,0.0,,,,0
43,BROTH,True,3,THREE,YYY--,5,5,LLM,FROTH,-GGGG,1,1,CSS_TRUE,BROTH,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,7,99.87564398649847,7,1,85.71428571428571,1.0,1.0,0.0,,,,,,,,,,0
44,VERDE,True,5,TOAST,-----,5,5,LLM,LIBRE,---YG,4,4,CSS_TRUE,CURVE,--GYG,3.0,3.0,CSS_TRUE,VERGE,GGG-G,1.0,1.0,CSS_TRUE,VERDE,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,771,86.30307337004797,771,25,96.757457846952,25.0,3.0,88.0,3.0,2.0,33.33333333333333,2.0,1.0,50.0,,,,0
45,TAMED,True,5,OTHER,-Y-G-,4,4,LLM,TALES,GG-G-,2,2,CSS_TRUE,TAXED,GG-GG,1.0,1.0,CSS_TRUE,TAPED,GG-GG,1.0,1.0,CSS_TRUE,TAMED,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,74,98.68537928584118,74,4,94.5945945945946,4.0,2.0,50.0,2.0,1.0,50.0,1.0,1.0,0.0,,,,0
46,LEAFS,True,4,AROSE,Y--YY,5,5,LLM,MATES,-Y-YG,4,4,CSS_TRUE,DEALS,-GGYG,2.0,2.0,CSS_TRUE,LEAFS,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,144,97.44181915082608,144,24,83.33333333333334,24.0,4.0,83.33333333333334,4.0,1.0,75.0,,,,,,,0
47,YACHT,True,4,REAST,--Y-G,4,4,LLM,FAULT,-G--G,3,3,CSS_TRUE,TACIT,-GG-G,2.0,2.0,CSS_TRUE,YACHT,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,29,99.48481080120804,29,7,75.86206896551724,7.0,1.0,85.71428571428571,1.0,1.0,0.0,,,,,,,0
48,MESSY,True,4,OTHER,---Y-,5,5,LLM,SEINE,YG---,4,4,CSS_TRUE,DEALS,-G--Y,4.0,4.0,CSS_TRUE,MESSY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,519,90.77988985610232,519,28,94.60500963391137,28.0,2.0,92.85714285714286,2.0,1.0,50.0,,,,,,,0
49,RYDER,True,3,YEARS,YY-Y-,5,4,LLM,BOYER,--YGG,3,3,CSS_TRUE,RYDER,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,22,99.60916681470954,22,3,86.36363636363636,3.0,1.0,66.66666666666666,,,,,,,,,,0
50,MOTIF,True,6,WORLD,-G---,4,4,LLM,CONES,-G---,4,4,CSS_TRUE,BOOTY,-G-Y-,4.0,4.0,CSS_TRUE,TOPAZ,YG---,4.0,4.0,CSS_TRUE,VOMIT,-GYGY,3.0,3.0,CSS_TRUE,MOTIF,GGGGG,0.0,0.0,CSS_TRUE,5629,296,94.74151714336472,296,39,86.82432432432432,39.0,4.0,89.74358974358975,4.0,2.0,50.0,2.0,1.0,50.0,1.0,1.0,0.0,0
51,RAVEN,True,4,WORLD,--Y--,5,5,LLM,FRANS,-YYY-,5,4,CSS_TRUE,REGAN,GY-YG,3.0,3.0,CSS_TRUE,RAVEN,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,631,88.79019364007816,631,22,96.513470681458,22.0,2.0,90.9090909090909,2.0,1.0,50.0,,,,,,,0
52,REICH,True,2,RIGHT,GY-Y-,4,3,LLM,REICH,GGGGG,0,0,CSS_TRUE,,,,,,,,,,,,,,,,,,,,,5629,4,99.92893942085628,4,1,75.0,,,,,,,,,,,,,0
53,ICONS,True,3,EVERY,-----,5,5,LLM,CASIO,Y-YYY,5,5,CSS_TRUE,ICONS,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,1662,70.47432936578433,1662,3,99.81949458483754,3.0,1.0,66.66666666666666,,,,,,,,,,0
54,SILKY,True,4,EARTH,-----,5,5,LLM,MOSUL,--Y-Y,5,5,CSS_TRUE,SILKS,GGGG-,1.0,1.0,CSS_TRUE,SILKY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,605,89.25208740451235,605,20,96.69421487603306,20.0,1.0,95.0,1.0,1.0,0.0,,,,,,,0
55,CARVE,True,3,REACT,YYYY-,5,5,LLM,CARER,GGGY-,2,2,CSS_TRUE,CARVE,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,15,99.73352282821104,15,3,80.0,3.0,1.0,66.66666666666666,,,,,,,,,,0
56,LAGER,True,5,WORLD,--YY-,5,5,LLM,LATER,GG-GG,1,1,CSS_TRUE,LASER,GG-GG,1.0,1.0,CSS_TRUE,LAKER,GG-GG,1.0,1.0,CSS_TRUE,LAGER,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,87,98.4544324036241,87,7,91.95402298850574,7.0,6.0,14.285714285714285,6.0,5.0,16.666666666666664,5.0,1.0,80.0,,,,0
57,JERKS,True,5,THREE,--GY-,4,4,LLM,SERRA,YGG--,3,3,CSS_TRUE,BERKS,-GGGG,1.0,1.0,CSS_TRUE,PERKS,-GGGG,1.0,1.0,CSS_TRUE,JERKS,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,57,98.987386747202,57,9,84.21052631578947,9.0,2.0,77.77777777777779,2.0,1.0,50.0,1.0,1.0,0.0,,,,0
58,LOTUS,True,4,THING,Y----,5,5,LLM,CATES,--G-G,3,3,CSS_TRUE,POTUS,-GGGG,1.0,1.0,CSS_TRUE,LOTUS,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,438,92.21886658376266,438,4,99.08675799086758,4.0,1.0,75.0,1.0,1.0,0.0,,,,,,,0
59,LACEY,True,3,THING,-----,5,5,LLM,ORCAS,--GY-,4,4,CSS_TRUE,LACEY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,1638,70.90069284064666,1638,10,99.3894993894994,10.0,1.0,90.0,,,,,,,,,,0
60,TUDOR,True,4,COULD,-YY-Y,5,5,LLM,MUNDO,-G-YY,4,3,CSS_TRUE,KUDOS,-GGG-,2.0,2.0,CSS_TRUE,TUDOR,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,10,99.82234855214072,10,2,80.0,2.0,1.0,50.0,1.0,1.0,0.0,,,,,,,0
61,QUOTA,True,4,THERE,Y----,5,5,LLM,LOTUS,-YYY-,5,4,CSS_TRUE,QUITO,GG-GY,2.0,2.0,CSS_TRUE,QUOTA,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,333,94.0842067862853,333,3,99.09909909909908,3.0,1.0,66.66666666666666,1.0,1.0,0.0,,,,,,,0
62,MOURN,True,4,EARTH,--Y--,5,5,LLM,KROOS,-YY--,5,5,CSS_TRUE,RODIN,YG--G,3.0,3.0,CSS_TRUE,MOURN,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,198,96.48250133238588,198,19,90.40404040404042,19.0,1.0,94.73684210526316,1.0,1.0,0.0,,,,,,,0
63,PROMO,True,4,THERE,---Y-,5,5,LLM,AARON,--YY-,5,4,CSS_TRUE,CROPS,-GGY-,3.0,3.0,CSS_TRUE,PROMO,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,539,90.42458696038372,539,53,90.1669758812616,53.0,6.0,88.67924528301887,6.0,1.0,83.33333333333334,,,,,,,0
64,CASTE,True,3,THING,Y----,5,5,LLM,SLATE,Y-YGG,3,3,CSS_TRUE,CASTE,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,438,92.21886658376266,438,3,99.31506849315068,3.0,1.0,66.66666666666666,,,,,,,,,,0
65,CAPRI,True,4,OTHER,----Y,5,5,LLM,ARRAS,YY---,5,4,CSS_TRUE,LAIRD,-GYG-,3.0,3.0,CSS_TRUE,CAPRI,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,348,93.81772961449636,348,31,91.0919540229885,31.0,1.0,96.7741935483871,1.0,1.0,0.0,,,,,,,0
66,ALIAS,True,3,WORLD,---Y-,5,5,LLM,SLATE,YGY--,4,4,CSS_TRUE,ALIAS,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,538,90.44235210516966,538,3,99.44237918215612,3.0,1.0,66.66666666666666,,,,,,,,,,0
67,PADDY,True,5,THING,-----,5,5,LLM,FARES,-G---,4,4,CSS_TRUE,MADLY,-GG-G,2.0,2.0,CSS_TRUE,DADDY,-GGGG,1.0,1.0,CSS_TRUE,PADDY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,1638,70.90069284064666,1638,68,95.84859584859583,68.0,3.0,95.58823529411764,3.0,2.0,33.33333333333333,2.0,1.0,50.0,,,,0
68,BLOBS,True,5,THING,-----,5,5,LLM,DARES,----G,4,4,CSS_TRUE,LOCUS,YY--G,4.0,3.0,CSS_TRUE,FLOWS,-GG-G,2.0,2.0,CSS_TRUE,BLOBS,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,1638,70.90069284064666,1638,65,96.03174603174604,65.0,7.0,89.23076923076924,7.0,1.0,85.71428571428571,1.0,1.0,0.0,,,,0
69,DILLY,True,3,WORLD,---GY,4,4,LLM,LADLE,Y-YG-,4,4,CSS_TRUE,DILLY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,17,99.69799253863918,17,1,94.11764705882352,1.0,1.0,0.0,,,,,,,,,,0
70,GUTSY,True,3,THING,Y---Y,5,5,LLM,GRATE,G--Y-,4,4,CSS_TRUE,GUTSY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,33,99.41375022206432,33,2,93.93939393939394,2.0,1.0,50.0,,,,,,,,,,0
71,TABOR,True,4,THERE,G--Y-,4,4,LLM,TRAIL,GYY--,4,4,CSS_TRUE,TAROT,GGYG-,2.0,2.0,CSS_TRUE,TABOR,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,58,98.96962160241604,58,6,89.65517241379311,6.0,1.0,83.33333333333334,1.0,1.0,0.0,,,,,,,0
72,INLAY,True,4,EVERY,----G,4,4,LLM,NOISY,Y-Y-G,4,4,CSS_TRUE,MINDY,-YY-G,4.0,3.0,CSS_TRUE,INLAY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,303,94.6171611298632,303,11,96.36963696369637,11.0,1.0,90.9090909090909,1.0,1.0,0.0,,,,,,,0
73,AHHHH,True,4,THREE,-G---,4,4,LLM,SHACK,-GY--,4,4,CSS_TRUE,AHOLD,GG---,3.0,3.0,CSS_TRUE,AHHHH,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,99,98.24125066619293,99,3,96.96969696969695,3.0,1.0,66.66666666666666,1.0,1.0,0.0,,,,,,,0
74,ROUEN,True,5,GREER,-Y-G-,4,4,LLM,DARES,--YG-,4,4,CSS_TRUE,RIVEN,G--GG,2.0,2.0,CSS_TRUE,RUBEN,GY-GG,2.0,2.0,CSS_TRUE,ROUEN,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,99,98.24125066619293,99,8,91.91919191919192,8.0,2.0,75.0,2.0,1.0,50.0,1.0,1.0,0.0,,,,0
75,BUENA,True,4,COULD,--Y--,5,5,LLM,TURNS,-G-G-,3,3,CSS_TRUE,BUNNY,GG-G-,2.0,2.0,CSS_TRUE,BUENA,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,266,95.27447148694262,266,7,97.36842105263158,7.0,1.0,85.71428571428571,1.0,1.0,0.0,,,,,,,0
