game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,violated_green_1,violated_yellow_1,violated_gray_1,total_violations_1,violated_green_2,violated_yellow_2,violated_gray_2,total_violations_2,violated_green_3,violated_yellow_3,violated_gray_3,total_violations_3,violated_green_4,violated_yellow_4,violated_gray_4,total_violations_4,violated_green_5,violated_yellow_5,violated_gray_5,total_violations_5,violated_green_6,violated_yellow_6,violated_gray_6,total_violations_6
17,BLACK,True,4,HOUSE,-----,5,5,LLM,NAIRA,-Y---,5,5,CSS,ALKYL,YGY--,4.0,4.0,LLM,BLACK,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,GRANT,True,3,HOUSE,-----,5,5,LLM,TANIA,YYY--,5,4,CSS,GRANT,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,MEALS,True,5,HOUSE,---YY,5,5,LLM,SEALS,-GGGG,1,1,CSS,DEALS,-GGGG,1.0,1.0,LLM,REALS,-GGGG,1.0,1.0,CSS,MEALS,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,CREAM,True,6,HOUSE,----Y,5,5,LLM,EATER,YY--Y,5,5,CSS,GEARY,-YYY-,5.0,4.0,LLM,DREAM,-GGGG,1.0,1.0,CSS,BREAM,-GGGG,1.0,1.0,LLM,CREAM,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,AWAKE,True,5,HOUSE,----G,4,4,LLM,RAINE,-Y--G,4,4,CSS,FLAME,--G-G,3.0,3.0,LLM,AGAVE,G-G-G,2.0,2.0,CSS,AWAKE,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,OCCUR,True,4,HOUSE,-YY--,5,5,LLM,TUMOR,-Y-YG,4,4,CSS,FLOUR,--YGG,3.0,3.0,LLM,OCCUR,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,YEARS,True,4,HOUSE,---YY,5,5,LLM,AILES,Y--YG,4,4,CSS,GEARS,-GGGG,1.0,1.0,LLM,YEARS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,GRADE,True,6,HOUSE,----G,4,4,LLM,CAINE,-Y--G,4,4,CSS,BLEAM,--YY-,5.0,5.0,LLM,DRAPE,YGG-G,2.0,2.0,CSS,TRADE,-GGGG,1.0,1.0,LLM,GRADE,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25,CHILL,True,3,HOUSE,Y----,5,5,LLM,CHART,GG---,3,3,CSS,CHILL,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,FLOOD,True,4,HOUSE,-Y---,5,5,LLM,CARON,---G-,4,4,CSS,BLOOM,-GGG-,2.0,2.0,LLM,FLOOD,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,APPLY,True,5,HOUSE,-----,5,5,LLM,DIANA,--Y--,5,5,CSS,CAMRY,-Y--G,4.0,4.0,LLM,APTLY,GG-GG,1.0,1.0,CSS,APPLY,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,SMILE,True,5,HOUSE,---YG,4,4,LLM,SPATE,G---G,3,3,CSS,SERGE,G---G,3.0,3.0,LLM,SLIDE,GYG-G,2.0,2.0,CSS,SMILE,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,KNOCK,True,4,HOUSE,-Y---,5,5,LLM,TALON,---YY,5,5,CSS,PRONG,--GY-,4.0,4.0,LLM,KNOCK,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,SLEEP,True,5,HOUSE,---YY,5,5,LLM,ARIES,---GY,4,4,CSS,SLEET,GGGG-,1.0,1.0,LLM,SLEEK,GGGG-,1.0,1.0,CSS,SLEEP,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,BRICK,True,4,HOUSE,-----,5,5,LLM,RAINA,Y-G--,4,4,CSS,PRICK,-GGGG,1.0,1.0,LLM,BRICK,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,WROTE,True,5,HOUSE,-Y--G,4,4,LLM,DROVE,-GG-G,2,2,CSS,PROBE,-GG-G,2.0,2.0,LLM,CROWE,-GGYG,2.0,2.0,CSS,WROTE,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,RATED,False,6,HOUSE,----Y,5,5,LLM,RENAL,GY-Y-,4,4,CSS,RAPED,GG-GG,1.0,1.0,LLM,RACED,GG-GG,1.0,1.0,CSS,RAZED,GG-GG,1.0,1.0,LLM,RAKED,GG-GG,1.0,1.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,ALERT,True,3,HOUSE,----Y,5,5,LLM,ADLER,G-YYY,4,2,CSS,ALERT,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,CAGES,False,6,HOUSE,---YY,5,5,LLM,SALES,-G-GG,2,2,CSS,JAMES,-G-GG,2.0,2.0,LLM,CARES,GG-GG,1.0,1.0,CSS,CAPES,GG-GG,1.0,1.0,LLM,CAFES,GG-GG,1.0,1.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,TEDDY,True,4,HOUSE,----Y,5,5,LLM,DEMAR,YG---,4,4,CSS,DEVED,YG--Y,4.0,4.0,LLM,TEDDY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
37,COLES,True,6,HOUSE,-G-YY,4,4,LLM,MOSER,-GYG-,3,3,CSS,BOXES,-G-GG,2.0,2.0,LLM,TONES,-G-GG,2.0,2.0,CSS,CODES,GG-GG,1.0,1.0,LLM,COLES,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,HWANG,True,4,HOUSE,G----,4,4,LLM,HYMAN,G--YY,4,3,CSS,HANNA,GY-G-,3.0,3.0,LLM,HWANG,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,WRATH,True,4,HOUSE,Y----,5,5,LLM,MITCH,--Y-G,4,4,CSS,DARTH,-YYGG,3.0,3.0,LLM,WRATH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,MACHO,True,4,HOUSE,YY---,5,5,LLM,CHOIR,YYY--,5,4,CSS,NACHO,-GGGG,1.0,1.0,LLM,MACHO,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,LOPEZ,True,5,HOUSE,-G--Y,4,4,LLM,ROWED,-G-G-,3,3,CSS,NOBEL,-G-GY,3.0,3.0,LLM,LOVEY,GG-G-,2.0,2.0,CSS,LOPEZ,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,GOODY,True,3,HOUSE,-G---,4,4,LLM,ROGAN,-GY--,4,4,CSS,GOODY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,BROTH,True,3,HOUSE,YY---,5,5,LLM,CHOIR,-YG-Y,4,4,CSS,BROTH,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,VERDE,True,6,HOUSE,----G,4,4,LLM,LAINE,----G,4,4,CSS,TERRE,-GG-G,2.0,2.0,LLM,MERGE,-GG-G,2.0,2.0,CSS,VERVE,GGG-G,1.0,1.0,LLM,VERDE,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,TAMED,True,3,HOUSE,----Y,5,5,LLM,CARED,-G-GG,2,2,CSS,TAMED,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,LEAFS,True,6,HOUSE,---YY,5,5,LLM,SALES,-YYYG,4,4,CSS,PLEAS,-YYYG,4.0,2.0,LLM,DEALS,-GGYG,2.0,2.0,CSS,LEANS,GGG-G,1.0,1.0,LLM,LEAFS,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,YACHT,True,4,HOUSE,Y----,5,5,LLM,CHART,YYY-G,4,4,CSS,CHALK,YYY--,5.0,5.0,LLM,YACHT,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,1,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0
48,MESSY,True,4,HOUSE,---GY,4,4,LLM,BEAST,-G-G-,3,3,CSS,MESSI,GGGG-,1.0,1.0,LLM,MESSY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,RYDER,True,4,HOUSE,----Y,5,5,LLM,ARIEL,-Y-G-,4,4,CSS,REFER,G--GG,2.0,2.0,LLM,RYDER,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,MOTIF,True,5,HOUSE,-G---,4,4,LLM,LORNA,-G---,4,4,CSS,BOBBY,-G---,4.0,4.0,LLM,MOTTO,GGG--,2.0,2.0,CSS,MOTIF,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,RAVEN,True,3,HOUSE,----Y,5,5,LLM,DEMAR,-Y-YY,5,5,CSS,RAVEN,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,REICH,True,4,HOUSE,Y---Y,5,5,LLM,TEACH,-G-GG,2,2,CSS,PERCH,-GYGG,2.0,2.0,LLM,REICH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,ICONS,True,5,HOUSE,-Y-Y-,5,4,LLM,SNORT,YYG--,4,4,CSS,LYONS,--GGG,2.0,2.0,LLM,AXONS,--GGG,2.0,2.0,CSS,ICONS,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,SILKY,True,4,HOUSE,---Y-,5,5,LLM,TRANS,----Y,5,5,CSS,SPIKY,G-YGG,2.0,2.0,LLM,SILKY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,CARVE,True,5,HOUSE,----G,4,4,LLM,LAINE,-G--G,3,3,CSS,MADGE,-G--G,3.0,3.0,LLM,CARPE,GGG-G,1.0,1.0,CSS,CARVE,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,LAGER,True,6,HOUSE,----Y,5,5,LLM,RATED,YG-G-,3,3,CSS,LAYER,GG-GG,1.0,1.0,LLM,LAKER,GG-GG,1.0,1.0,CSS,LAVER,GG-GG,1.0,1.0,LLM,LAGER,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,JERKS,True,5,HOUSE,---YY,5,5,LLM,STEEN,Y-Y--,5,5,CSS,PEARS,-G-YG,3.0,3.0,LLM,VERBS,-GG-G,2.0,2.0,CSS,JERKS,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,LOTUS,True,2,HOUSE,-GYY-,4,3,LLM,LOTUS,GGGGG,0,0,CSS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,LACEY,True,5,HOUSE,----Y,5,5,LLM,ARIEL,Y--GY,4,4,CSS,VALET,-GYG-,3.0,3.0,LLM,LACED,GGGG-,1.0,1.0,CSS,LACEY,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,TUDOR,True,4,HOUSE,-YY--,5,5,LLM,TUMOR,GG-GG,1,1,CSS,TUTOR,GG-GG,1.0,1.0,LLM,TUDOR,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,QUOTA,True,4,HOUSE,-YY--,5,5,LLM,TUMOR,YG-Y-,4,4,CSS,QUITO,GG-GY,2.0,2.0,LLM,QUOTA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,MOURN,True,4,HOUSE,-GG--,3,3,LLM,MOUND,GGGY-,2,2,CSS,PURGE,-YY--,5.0,4.0,LLM,MOURN,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,3,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0
63,PROMO,True,6,HOUSE,-Y---,5,5,LLM,ARGON,-G-Y-,4,4,CSS,PROXY,GGG--,2.0,2.0,LLM,PROTO,GGG-G,1.0,1.0,CSS,PROVO,GGG-G,1.0,1.0,LLM,PROMO,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,CASTE,True,4,HOUSE,---YG,4,4,LLM,SPATE,Y-YGG,3,3,CSS,TASTE,-GGGG,1.0,1.0,LLM,CASTE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,CAPRI,True,4,HOUSE,-----,5,5,LLM,LATIN,-G-Y-,4,4,CSS,CARDI,GGY-G,2.0,2.0,LLM,CAPRI,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,ALIAS,True,4,HOUSE,---Y-,5,5,LLM,TAILS,-YGYG,3,3,CSS,ALIEN,GGG--,2.0,2.0,LLM,ALIAS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0
67,PADDY,True,6,HOUSE,-----,5,5,LLM,LATIN,-G---,4,4,CSS,RADAR,-GG--,3.0,3.0,LLM,DADDY,-GGGG,1.0,1.0,CSS,MADDY,-GGGG,1.0,1.0,LLM,PADDY,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,BLOBS,True,4,HOUSE,-Y-Y-,5,4,LLM,SNORT,Y-G--,4,4,CSS,BLOWS,GGG-G,1.0,1.0,LLM,BLOBS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,DILLY,True,4,HOUSE,-----,5,5,LLM,KARIN,---Y-,5,5,CSS,TWILL,--YGY,4.0,3.0,LLM,DILLY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,GUTSY,True,4,HOUSE,--YG-,4,4,LLM,TUTSI,-GGG-,2,2,CSS,GUSTY,GGYYG,2.0,2.0,LLM,GUTSY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
71,TABOR,True,3,HOUSE,-Y---,5,5,LLM,TALON,GG-G-,2,2,CSS,TABOR,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,INLAY,True,4,HOUSE,-----,5,5,LLM,MANIA,-YYY-,5,4,CSS,BRIAN,--YGY,4.0,4.0,LLM,INLAY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,AHHHH,True,4,HOUSE,Y----,5,5,LLM,CHART,-GY--,4,4,CSS,AHMAD,GG---,3.0,3.0,LLM,AHHHH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,ROUEN,True,2,HOUSE,-GG-Y,3,3,LLM,ROUEN,GGGGG,0,0,CSS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,BUENA,True,4,HOUSE,--Y-Y,5,5,LLM,LURED,-G-Y-,4,4,CSS,NUEVA,YGG-G,2.0,2.0,LLM,BUENA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,MENON,True,4,HOUSE,-Y--Y,5,5,LLM,TENOR,-GGG-,2,2,CSS,XENON,-GGGG,1.0,1.0,LLM,MENON,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,TRASK,True,4,HOUSE,---G-,4,4,LLM,GRASS,-GGG-,2,2,CSS,STARK,YYGYG,3.0,3.0,LLM,TRASK,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
78,CASIO,True,4,HOUSE,-Y-Y-,5,5,LLM,SALON,YG-Y-,4,4,CSS,PASCO,-GGYG,2.0,2.0,LLM,CASIO,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,VOILA,True,5,HOUSE,-G---,4,4,LLM,RONDA,-G--G,3,3,CSS,POOJA,-G--G,3.0,3.0,LLM,VOLTA,GGY-G,2.0,2.0,CSS,VOILA,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,AURAL,True,3,HOUSE,--Y--,5,5,LLM,LUNAR,YG-GY,3,3,CSS,AURAL,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,LEGER,True,6,HOUSE,----Y,5,5,LLM,LINED,G--G-,3,3,CSS,LAYER,G--GG,2.0,2.0,LLM,LEPER,GG-GG,1.0,1.0,CSS,LEVER,GG-GG,1.0,1.0,LLM,LEGER,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,DALLY,True,4,HOUSE,-----,5,5,LLM,MANIA,-G---,4,4,CSS,TARDY,-G-YG,3.0,3.0,LLM,DALLY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,INIGO,True,6,HOUSE,-Y---,5,5,LLM,RATON,---YY,5,5,CSS,KNOCK,-GY--,4.0,4.0,LLM,INDIO,GG-YG,2.0,2.0,CSS,NINJO,YY--G,4.0,3.0,LLM,INIGO,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0
