game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,violated_green_1,violated_yellow_1,violated_gray_1,total_violations_1,violated_green_2,violated_yellow_2,violated_gray_2,total_violations_2,violated_green_3,violated_yellow_3,violated_gray_3,total_violations_3,violated_green_4,violated_yellow_4,violated_gray_4,total_violations_4,violated_green_5,violated_yellow_5,violated_gray_5,total_violations_5,violated_green_6,violated_yellow_6,violated_gray_6,total_violations_6
15,FOLKS,True,5,GUESS,----G,4,4,LLM,FAILS,G--YG,3,3,CSS,FLOWS,GYY-G,3.0,3.0,LLM,FOLDS,GGG-G,1.0,1.0,CSS,FOLKS,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,CHILE,True,6,BASED,---Y-,5,5,LLM,NEELY,-Y-G-,4,4,CSS,TITLE,-Y-GG,3.0,3.0,LLM,GUILE,--GGG,2.0,2.0,CSS,WHILE,-GGGG,1.0,1.0,LLM,CHILE,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,BLACK,True,4,AFTER,Y----,5,5,LLM,SAUCY,-Y-G-,4,4,CSS,CLACK,-GGGG,1.0,1.0,LLM,BLACK,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,GRANT,True,4,AFTER,Y-Y-Y,5,5,LLM,TRYNA,YG-GY,3,3,CSS,BRANT,-GGGG,1.0,1.0,LLM,GRANT,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,MEALS,True,4,BASED,-YYY-,5,5,LLM,SEARS,-GG-G,2,2,CSS,HEALS,-GGGG,1.0,1.0,LLM,MEALS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,CREAM,True,4,LIGHT,-----,5,5,LLM,CARER,GYYY-,4,3,CSS,CRAVE,GGY-Y,3.0,3.0,LLM,CREAM,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,AWAKE,True,4,GUESS,--Y--,5,5,LLM,MITRE,----G,4,4,CSS,LEAVE,--G-G,3.0,3.0,LLM,AWAKE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,OCCUR,True,4,GUESS,-Y---,5,5,LLM,CYMRU,Y--YY,5,4,CSS,INCUR,--GGG,2.0,2.0,LLM,OCCUR,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,YEARS,False,6,AFTER,Y--YY,5,5,LLM,OREAL,-YYY-,5,4,CSS,BARDS,-YY-G,4.0,3.0,LLM,HEARS,-GGGG,1.0,1.0,CSS,SEARS,-GGGG,1.0,1.0,LLM,NEARS,-GGGG,1.0,1.0,CSS,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24,GRADE,True,4,GUESS,G-Y--,4,4,LLM,GLAZE,G-G-G,2,2,CSS,GRAPE,GGG-G,1.0,1.0,LLM,GRADE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,CHILL,True,6,GUESS,-----,5,5,LLM,BHATT,-G---,4,4,CSS,CHIMP,GGG--,2.0,2.0,LLM,CHILI,GGGG-,1.0,1.0,CSS,CHILD,GGGG-,1.0,1.0,LLM,CHILL,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,FLOOD,True,6,LUCKY,Y----,5,5,LLM,TITLE,---Y-,5,5,CSS,GIVEN,-----,5.0,5.0,LLM,FLASH,GG---,3.0,3.0,CSS,FLOOR,GGGG-,1.0,1.0,LLM,FLOOD,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0
27,APPLY,True,4,GUESS,-----,5,5,LLM,CHAMP,--Y-Y,5,5,CSS,COULD,---G-,4.0,4.0,LLM,APPLY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0
28,SMILE,True,3,LUMPS,Y-Y-Y,5,5,LLM,SALEM,G-YYY,4,3,CSS,SMILE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,KNOCK,True,5,GUESS,-----,5,5,LLM,LYMAN,----Y,5,5,CSS,PRINT,---Y-,5.0,5.0,LLM,CONDO,YYY--,5.0,5.0,CSS,KNOCK,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,SLEEP,True,3,BASED,--YG-,4,4,LLM,NILES,--YGY,4,4,CSS,SLEEP,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,BRICK,True,5,GUESS,-----,5,5,LLM,BLOOM,G----,4,4,CSS,GIVEN,-Y---,5.0,5.0,LLM,BAIRD,G-GY-,3.0,3.0,CSS,BRICK,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0
32,WROTE,True,6,CHOSE,--G-G,3,3,LLM,NOONE,--G-G,3,3,CSS,GROVE,-GG-G,2.0,2.0,LLM,FROME,-GG-G,2.0,2.0,CSS,TROPE,YGG-G,2.0,2.0,LLM,WROTE,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,RATED,True,3,LUMPS,-----,5,5,LLM,BARGE,-GY-Y,4,4,CSS,RATED,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,ALERT,True,5,GUESS,--G--,4,4,LLM,CHEVY,--G--,4,4,CSS,BREAK,-YGY-,4.0,4.0,LLM,OPERA,--GGY,3.0,3.0,CSS,ALERT,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,CAGES,True,3,BASED,-GYG-,3,3,LLM,CANES,GG-GG,1,1,CSS,CAGES,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,TEDDY,True,6,GUESS,--Y--,5,5,LLM,BRIBE,----Y,5,5,CSS,FABLE,----Y,5.0,5.0,LLM,ENOCH,Y----,5.0,5.0,CSS,TYPED,GY-YY,4.0,4.0,LLM,TEDDY,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
37,COLES,True,5,WHICH,---Y-,5,5,LLM,LYCRA,Y-Y--,5,5,CSS,COULD,GG-Y-,3.0,3.0,LLM,COLON,GGG--,2.0,2.0,CSS,COLES,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,HWANG,True,4,LYNCH,--Y-Y,5,5,LLM,RHINE,-Y-G-,4,4,CSS,HOUND,G--G-,3.0,3.0,LLM,HWANG,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,WRATH,True,4,AFTER,Y-Y-Y,5,5,LLM,TARIQ,YYY--,5,5,CSS,WORDS,G-Y--,4.0,4.0,LLM,WRATH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
40,MACHO,True,3,CRANE,Y-Y--,5,5,LLM,MACOS,GGGY-,2,2,CSS,MACHO,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,LOPEZ,True,4,GUESS,--Y--,5,5,LLM,MOTEL,-G-GY,3,3,CSS,LOVER,GG-G-,2.0,2.0,LLM,LOPEZ,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,GOODY,True,5,GUESS,G----,4,4,LLM,GANGA,G----,4,4,CSS,GODLY,GGY-G,2.0,2.0,LLM,GOWDY,GG-GG,1.0,1.0,CSS,GOODY,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,BROTH,True,4,BASED,G----,4,4,LLM,BIXBY,G----,4,4,CSS,BROWN,GGG--,2.0,2.0,LLM,BROTH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,VERDE,True,6,CRATE,-Y--G,4,4,LLM,ROLFE,Y---G,4,4,CSS,VERVE,GGG-G,1.0,1.0,LLM,VERSE,GGG-G,1.0,1.0,CSS,VERGE,GGG-G,1.0,1.0,LLM,VERDE,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,TAMED,True,4,GUESS,--Y--,5,5,LLM,AIDED,Y--GG,3,3,CSS,FAMED,-GGGG,1.0,1.0,LLM,TAMED,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,LEAFS,True,6,BASED,-YYY-,5,5,LLM,AREAS,Y-Y-G,4,3,CSS,HEAPS,-GG-G,2.0,2.0,LLM,MEANS,-GG-G,2.0,2.0,CSS,SEALS,-GGYG,2.0,2.0,LLM,LEAFS,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,YACHT,True,4,LARGE,-G---,4,4,LLM,DAVIS,-G---,4,4,CSS,LIGHT,---GG,3.0,3.0,LLM,YACHT,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0
48,MESSY,True,4,CRANE,----Y,5,5,LLM,DOVES,---YY,5,5,CSS,GUESS,--YGY,4.0,3.0,LLM,MESSY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
49,RYDER,True,5,AFTER,---GG,3,3,LLM,DINER,Y--GG,3,3,CSS,ELDER,--GGG,2.0,2.0,LLM,ORDER,-YGGG,2.0,2.0,CSS,RYDER,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,MOTIF,True,4,GUESS,-----,5,5,LLM,JAMAL,--Y--,5,5,CSS,MINOR,GY-Y-,4.0,4.0,LLM,MOTIF,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,RAVEN,True,5,GUESS,--Y--,5,5,LLM,CLIVE,---YY,5,4,CSS,VEXED,Y--G-,4.0,4.0,LLM,WAVER,-GGGY,2.0,2.0,CSS,RAVEN,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,REICH,True,5,BASED,---Y-,5,5,LLM,COYNE,Y---Y,5,5,CSS,GUESS,--Y--,5.0,5.0,LLM,MERCK,-GYG-,3.0,3.0,CSS,REICH,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
53,ICONS,True,4,GUESS,----G,4,4,LLM,ARIAS,--Y-G,4,4,CSS,MINDS,-YY-G,4.0,4.0,LLM,ICONS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,SILKY,True,6,GUESS,---Y-,5,5,LLM,TASHA,--Y--,5,5,CSS,BASED,--Y--,5.0,5.0,LLM,SPOOK,G---Y,4.0,4.0,CSS,SKIFF,GYY--,4.0,4.0,LLM,SILKY,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0
55,CARVE,True,4,GIVEN,--YY-,5,4,LLM,AVERY,YYYY-,5,4,CSS,VERMA,YYG-Y,4.0,4.0,LLM,CARVE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,LAGER,True,5,GIVEN,Y--G-,4,4,LLM,MAGEE,-GGG-,2,2,CSS,SAGED,-GGG-,2.0,2.0,LLM,WAGER,-GGGG,1.0,1.0,CSS,LAGER,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,JERKS,True,4,BASED,--YY-,5,5,LLM,STEYN,Y-Y--,5,5,CSS,MELOS,-G--G,3.0,3.0,LLM,JERKS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,LOTUS,True,4,AFTER,--G--,4,4,LLM,POTTY,-GG--,3,3,CSS,MOTHS,-GG-G,2.0,2.0,LLM,LOTUS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,LACEY,True,4,CRATE,Y-Y-Y,5,4,LLM,DECAF,-YGY-,4,4,CSS,LACES,GGGG-,1.0,1.0,LLM,LACEY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,TUDOR,True,6,GUESS,-G---,4,4,LLM,TUMMY,GG---,3,3,CSS,TULIP,GG---,3.0,3.0,LLM,TURBO,GGY-Y,3.0,3.0,CSS,TUTOR,GG-GG,1.0,1.0,LLM,TUDOR,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,QUOTA,True,5,AFTER,Y-Y--,5,5,LLM,JAUNT,-YY-Y,5,4,CSS,GUESS,-G---,4.0,4.0,LLM,TUPAC,YG-Y-,4.0,4.0,CSS,QUOTA,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0
62,MOURN,True,4,CRATE,-Y---,5,5,LLM,RISKS,Y----,5,5,CSS,HONOR,-GY-Y,4.0,4.0,LLM,MOURN,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,PROMO,True,5,GUESS,-----,5,5,LLM,KARIN,--Y--,5,5,CSS,COULD,-Y---,5.0,5.0,LLM,BROOM,-GGYY,3.0,3.0,CSS,PROMO,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
64,CASTE,True,4,BASED,-GGY-,3,3,LLM,PASTE,-GGGG,1,1,CSS,WASTE,-GGGG,1.0,1.0,LLM,CASTE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,CAPRI,True,5,GUESS,-----,5,5,LLM,ALLOW,Y----,5,5,CSS,COULD,G----,4.0,4.0,LLM,CACTI,GG--G,2.0,2.0,CSS,CAPRI,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0
66,ALIAS,True,5,GUESS,----G,4,4,LLM,MYTHS,----G,4,4,CSS,TRAIN,--YY-,5.0,5.0,LLM,BAILS,-YGYG,3.0,3.0,CSS,ALIAS,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
67,PADDY,True,5,CHOSE,-----,5,5,LLM,MILLI,-----,5,5,CSS,BASED,-G--Y,4.0,4.0,LLM,PANDA,GG-G-,2.0,2.0,CSS,PADDY,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
68,BLOBS,True,6,TROVE,--G--,4,4,LLM,GHOUL,--G-Y,4,4,CSS,LIONS,Y-G-G,3.0,3.0,LLM,BLOCS,GGG-G,1.0,1.0,CSS,BLOWS,GGG-G,1.0,1.0,LLM,BLOBS,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,DILLY,True,6,GUESS,-----,5,5,LLM,DINAR,GG---,3,3,CSS,DITTY,GG--G,2.0,2.0,LLM,DICKY,GG--G,2.0,2.0,CSS,DIDDY,GG--G,2.0,2.0,LLM,DILLY,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,GUTSY,True,2,GUESS,GG-G-,2,2,LLM,GUTSY,GGGGG,0,0,CSS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,TABOR,True,4,WORLD,-YY--,5,5,LLM,PRYOR,---GG,3,3,CSS,MAJOR,-G-GG,2.0,2.0,LLM,TABOR,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,INLAY,True,5,GUESS,-----,5,5,LLM,PICKY,-Y--G,4,4,CSS,DAIRY,-YY-G,4.0,4.0,LLM,ITALY,G-YYG,3.0,3.0,CSS,INLAY,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,AHHHH,True,6,BASED,-Y---,5,5,LLM,ALLOT,G----,4,4,CSS,GUESS,-----,5.0,5.0,LLM,AMINA,G----,4.0,4.0,CSS,AWHHH,G-GGG,1.0,1.0,LLM,AHHHH,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,1,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0
74,ROUEN,True,4,AFTER,---GY,4,4,LLM,RILEY,G--G-,3,3,CSS,ROGEN,GG-GG,1.0,1.0,LLM,ROUEN,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,BUENA,True,5,CRATE,--Y-Y,5,5,LLM,AXLES,Y--Y-,5,5,CSS,EDEMA,--G-G,3.0,3.0,LLM,NUEVA,YGG-G,2.0,2.0,CSS,BUENA,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,MENON,True,5,GUESS,--Y--,5,5,LLM,CARPE,----Y,5,5,CSS,HOUSE,-Y--Y,5.0,5.0,LLM,OWNED,Y-GY-,4.0,4.0,CSS,MENON,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0
77,TRASK,True,3,CRATE,-GGY-,3,3,LLM,TRAMS,GGG-Y,2,2,CSS,TRASK,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,CASIO,True,6,GUESS,---Y-,5,5,LLM,STAFF,Y-Y--,5,5,CSS,BASAL,-GG--,3.0,3.0,LLM,WASHY,-GG--,3.0,3.0,CSS,PASCO,-GGYG,2.0,2.0,LLM,CASIO,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,VOILA,True,4,SEEMS,-----,5,5,LLM,CHAKA,----G,4,4,CSS,FLORA,-YY-G,4.0,4.0,LLM,VOILA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,AURAL,True,4,CRACK,-YY--,5,4,LLM,SUTRA,-G-YY,4,3,CSS,MURAL,-GGGG,1.0,1.0,LLM,AURAL,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,LEGER,True,3,GUESS,Y-Y--,5,5,LLM,NEGRO,-GGY-,3,3,CSS,LEGER,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,DALLY,True,4,CRATE,--Y--,5,5,LLM,DUVAL,G--YY,4,4,CSS,DAILY,GG-GG,1.0,1.0,LLM,DALLY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
