game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,violated_green_1,violated_yellow_1,violated_gray_1,total_violations_1,violated_green_2,violated_yellow_2,violated_gray_2,total_violations_2,violated_green_3,violated_yellow_3,violated_gray_3,total_violations_3,violated_green_4,violated_yellow_4,violated_gray_4,total_violations_4,violated_green_5,violated_yellow_5,violated_gray_5,total_violations_5,violated_green_6,violated_yellow_6,violated_gray_6,total_violations_6
31,BRICK,True,5,COULD,Y----,5,5,LLM,WHACK,---GG,3,3,CSS,STICK,--GGG,2.0,2.0,LLM,FRICK,-GGGG,1.0,1.0,CSS,BRICK,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,WROTE,True,4,COULD,-Y---,5,5,LLM,PHOTO,--GG-,3,3,CSS,TROTT,-GGG-,2.0,2.0,LLM,WROTE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,RATED,True,3,COULD,----G,4,4,LLM,FIRED,--YGG,3,3,CSS,RATED,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,ALERT,True,3,START,--YGG,3,3,LLM,AVERT,G-GGG,1,1,CSS,ALERT,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,CAGES,True,3,GUESS,Y-Y-G,4,4,LLM,VEGAS,-YGYG,3,3,CSS,CAGES,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,TEDDY,True,5,COULD,----Y,5,5,LLM,DRIES,Y--Y-,5,5,CSS,HEADY,-G-GG,2.0,2.0,LLM,WENDY,-G-GG,2.0,2.0,CSS,TEDDY,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,COLES,True,5,AROSE,--YYY,5,4,LLM,POLES,-GGGG,1,1,CSS,SHOES,--YGG,3.0,3.0,LLM,MOLES,-GGGG,1.0,1.0,CSS,COLES,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0
38,HWANG,True,5,GREEN,Y---Y,5,5,LLM,YOUNG,---GG,3,3,CSS,SLANG,--GGG,2.0,2.0,LLM,CHANG,-YGGG,2.0,2.0,CSS,HWANG,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,WRATH,True,4,START,-YGY-,4,4,LLM,TRACI,YGG--,3,3,CSS,GRATE,-GGG-,2.0,2.0,LLM,WRATH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,MACHO,True,6,START,--Y--,5,5,LLM,GABLE,-G---,4,4,CSS,GLIDE,-----,5.0,5.0,LLM,CAJUN,YG---,4.0,4.0,CSS,WACKY,-GG--,3.0,3.0,LLM,MACHO,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,1,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0
41,LOPEZ,True,5,START,-----,5,5,LLM,CHILE,---YY,5,5,CSS,LENOX,GY-Y-,4.0,4.0,LLM,LOVEY,GG-G-,2.0,2.0,CSS,LOPEZ,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,GOODY,True,4,COULD,-G--Y,4,4,LLM,DOMES,YG---,4,4,CSS,GORDY,GG-GG,1.0,1.0,LLM,GOODY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,BROTH,True,4,COULD,-Y---,5,5,LLM,WROTE,-GGG-,2,2,CSS,TROTT,-GGG-,2.0,2.0,LLM,BROTH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,VERDE,True,3,START,---Y-,5,5,LLM,FREDO,-YYG-,4,4,CSS,VERDE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,TAMED,True,6,COULD,----G,4,4,LLM,RATED,-GYGG,2,2,CSS,TAXED,GG-GG,1.0,1.0,LLM,TAPED,GG-GG,1.0,1.0,CSS,TAPES,GG-G-,2.0,2.0,LLM,TAMED,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0
46,LEAFS,True,3,COULD,---Y-,5,5,LLM,SLEEP,YYY--,5,4,CSS,LEAFS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,YACHT,True,4,COULD,Y----,5,5,LLM,TRICK,Y--Y-,5,5,CSS,SCENT,-Y--G,4.0,4.0,LLM,YACHT,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,MESSY,True,6,GIVEN,---Y-,5,5,LLM,LEAKY,-G--G,3,3,CSS,JERRY,-G--G,3.0,3.0,LLM,TEDDY,-G--G,3.0,3.0,CSS,BEESY,-G-GG,2.0,2.0,LLM,MESSY,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,RYDER,True,3,GUESS,--Y--,5,5,LLM,TYPED,-G-GY,3,3,CSS,RYDER,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,MOTIF,True,6,GUESS,-----,5,5,LLM,YACHT,----Y,5,5,CSS,TWIRL,Y-Y--,5.0,5.0,LLM,PINTO,-Y-YY,5.0,5.0,CSS,TREEB,Y----,5.0,5.0,LLM,MOTIF,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,0,0,0,0
51,RAVEN,True,3,GUESS,--Y--,5,5,LLM,LEVER,--GGY,3,3,CSS,RAVEN,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,REICH,True,4,GREEN,-YY--,5,4,LLM,YEARS,-G-Y-,4,4,CSS,REMIT,GG-Y-,3.0,3.0,LLM,REICH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,ICONS,True,4,GUESS,----G,4,4,LLM,POLIS,-Y-YG,4,4,CSS,IRONS,G-GGG,1.0,1.0,LLM,ICONS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,SILKY,True,4,GREEN,-----,5,5,LLM,FOCAL,----Y,5,5,CSS,BULLY,--G-G,3.0,3.0,LLM,SILKY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,CARVE,True,3,GIVEN,--YY-,5,4,LLM,AVERT,YYYY-,5,4,CSS,CARVE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,LAGER,True,6,THREE,--YG-,4,4,LLM,RAVEN,YG-G-,3,3,CSS,SAFER,-G-GG,2.0,2.0,LLM,LAUER,GG-GG,1.0,1.0,CSS,LAKER,GG-GG,1.0,1.0,LLM,LAGER,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,JERKS,False,6,COULD,-----,5,5,LLM,MEANS,-G--G,3,3,CSS,REVIS,YG--G,3.0,3.0,LLM,HERES,-GG-G,2.0,2.0,CSS,SERFS,-GG-G,2.0,2.0,LLM,BERKS,-GGGG,1.0,1.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,LOTUS,True,4,BRAIN,-----,5,5,LLM,FOLES,-GY-G,3,3,CSS,LOGOS,GG--G,2.0,2.0,LLM,LOTUS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,LACEY,True,4,START,--Y--,5,5,LLM,NADIA,-G---,4,4,CSS,WALLY,-GY-G,3.0,3.0,LLM,LACEY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,TUDOR,True,3,NEARS,---Y-,5,5,LLM,PROTO,-YYY-,5,5,CSS,TUDOR,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,QUOTA,True,4,BRAIN,--Y--,5,5,LLM,CAGES,-Y---,5,5,CSS,ALOUD,Y-GY-,4.0,4.0,LLM,QUOTA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,MOURN,True,3,COULD,-GG--,3,3,LLM,YOUNG,-GGY-,3,3,CSS,MOURN,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,PROMO,True,6,COULD,-Y---,5,5,LLM,RIOTS,Y-G--,4,4,CSS,BROWN,-GG--,3.0,3.0,LLM,GROPE,-GGY-,3.0,3.0,CSS,PROVO,GGG-G,1.0,1.0,LLM,PROMO,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,CASTE,True,4,GRADE,--Y-G,4,4,LLM,PAUSE,-G-YG,3,3,CSS,SALVE,YG--G,3.0,3.0,LLM,CASTE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,CAPRI,True,3,SINCE,-Y-Y-,5,5,LLM,CRAIG,GYYY-,4,4,CSS,CAPRI,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,ALIAS,True,3,ARISE,G-GY-,3,3,LLM,ADIOS,G-G-G,2,2,CSS,ALIAS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,PADDY,True,6,COULD,----Y,5,5,LLM,VERDI,---G-,4,4,CSS,SANDS,-G-G-,3.0,3.0,LLM,MAGDA,-G-G-,3.0,3.0,CSS,DADDY,-GGGG,1.0,1.0,LLM,PADDY,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,BLOBS,False,6,GUESS,----G,4,4,LLM,RIOTS,--G-G,3,3,CSS,HOOPS,--G-G,3.0,3.0,LLM,LYONS,Y-G-G,3.0,3.0,CSS,BLOWS,GGG-G,1.0,1.0,LLM,BLOCS,GGG-G,1.0,1.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,DILLY,True,4,GUESS,-----,5,5,LLM,PANTY,----G,4,4,CSS,DIMLY,GG-GG,1.0,1.0,LLM,DILLY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,GUTSY,True,2,GUESS,GG-G-,2,2,LLM,GUTSY,GGGGG,0,0,CSS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,TABOR,True,6,ARIES,YY---,5,5,LLM,VARUN,-GY--,4,4,CSS,RADAR,-G--G,3.0,3.0,LLM,GABOR,-GGGG,1.0,1.0,CSS,LABOR,-GGGG,1.0,1.0,LLM,TABOR,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,INLAY,True,6,START,--Y--,5,5,LLM,MACAU,---G-,4,4,CSS,GLEAN,-Y-GY,4.0,4.0,LLM,ZONAL,--YGY,4.0,4.0,CSS,LAYIN,YYYYY,5.0,4.0,LLM,INLAY,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0
73,AHHHH,True,6,START,--Y--,5,5,LLM,LOGAN,---Y-,5,5,CSS,PADDY,-Y---,5.0,5.0,LLM,ABUJA,G----,4.0,4.0,CSS,AIMEE,G----,4.0,4.0,LLM,AHHHH,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,ROUEN,True,3,GUESS,-YY--,5,4,LLM,LAUER,--GGY,3,3,CSS,ROUEN,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,BUENA,True,2,GUESS,-GG--,3,3,LLM,BUENA,GGGGG,0,0,CSS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,MENON,True,5,TREES,--Y--,5,5,LLM,QUAKE,----Y,5,5,CSS,PEONY,-GYY-,4.0,3.0,LLM,MELON,GG-GG,1.0,1.0,CSS,MENON,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,TRASK,True,4,GUESS,---G-,4,4,LLM,CRASH,-GGG-,2,2,CSS,TRAIL,GGG--,2.0,2.0,LLM,TRASK,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
78,CASIO,True,3,COULD,GY---,4,4,LLM,CAIRO,GGY-G,2,2,CSS,CASIO,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,VOILA,True,6,COULD,-G-G-,3,3,LLM,POOLS,-G-G-,3,3,CSS,GOLLY,-G-G-,3.0,3.0,LLM,NOBLE,-G-G-,3.0,3.0,CSS,KOHLI,-G-GY,3.0,3.0,LLM,VOILA,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,AURAL,True,3,STAGE,--Y--,5,5,LLM,LAURA,YYYYY,5,2,CSS,AURAL,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,LEGER,True,4,RATES,Y--G-,4,4,LLM,QUEER,--YGG,3,3,CSS,LEVER,GG-GG,1.0,1.0,LLM,LEGER,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,DALLY,True,4,TASER,-G---,4,4,LLM,MAGDA,-G-Y-,4,4,CSS,DAILY,GG-GG,1.0,1.0,LLM,DALLY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,INIGO,True,4,ASSAY,-----,5,5,LLM,MELON,---YY,5,5,CSS,CINCO,-YY-G,4.0,3.0,LLM,INIGO,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,KRILL,True,5,GUESS,-----,5,5,LLM,LAIRD,Y-GY-,4,4,CSS,TRILL,-GGGG,1.0,1.0,LLM,BRILL,-GGGG,1.0,1.0,CSS,KRILL,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,SNIDE,True,3,COULD,----Y,5,5,LLM,BENDY,-YYG-,4,4,CSS,SNIDE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,LEWES,True,4,START,Y----,5,5,LLM,LOOMS,G---G,3,3,CSS,LINES,G--GG,2.0,2.0,LLM,LEWES,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
