game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6
89,CORBY,True,5,GLAND,-----,5,5,LLM,ROSIE,YG---,4,4,VOI,MORTY,-GG-G,2,2,VOI,CORKY,GGG-G,1,1,CSS,CORBY,GGGGG,0,0,CSS,,,,,
90,POLIS,True,3,ALIAS,-YY-G,4,3,LLM,NIELS,-Y-YG,4,4,VOI,POLIS,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
91,ROXAS,True,4,ROUGE,GG---,3,3,LLM,ROADS,GGY-G,2,2,VOI,ROJAS,GG-GG,1,1,VOI,ROXAS,GGGGG,0,0,CSS,,,,,,,,,,
92,RANCE,True,6,WOMEN,---YY,5,5,LLM,SEINE,---YG,4,4,VOI,DANCE,-GGGG,1,1,VOI,VANCE,-GGGG,1,1,CSS,NANCE,-GGGG,1,1,CSS,RANCE,GGGGG,0,0,CSS
93,CARON,True,5,SPEAK,---Y-,5,5,LLM,NAIRA,YG-Y-,4,4,VOI,RAMÓN,YG--G,3,3,VOI,BARON,-GGGG,1,1,CSS,CARON,GGGGG,0,0,CSS,,,,,
94,SURYA,True,3,BRINE,-Y---,5,5,LLM,MARYS,-YGGY,3,3,VOI,SURYA,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
95,AGGIE,True,5,CHASE,--Y-G,4,4,LLM,MARNE,-Y--G,4,4,VOI,ALIKE,G-Y-G,3,3,VOI,ABBIE,G--GG,2,2,CSS,AGGIE,GGGGG,0,0,CSS,,,,,
96,CAUSA,True,4,LEAFY,--Y--,5,5,LLM,NAIRA,-G--G,3,3,VOI,MASHA,-GY-G,3,3,VOI,CAUSA,GGGGG,0,0,CSS,,,,,,,,,,
97,BAMBA,True,5,CRATE,--Y--,5,5,LLM,NAILS,-G---,4,4,VOI,HAMAD,-GGY-,3,3,VOI,MAMMA,-GG-G,2,2,CSS,BAMBA,GGGGG,0,0,CSS,,,,,
98,MAYNE,True,3,BASIS,-G---,4,4,LLM,RAMEN,-GYYY,4,4,VOI,MAYNE,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
99,BOGGS,True,5,SWAMI,Y----,5,5,LLM,ROLES,-G--G,3,3,VOI,BOOTS,GG--G,2,2,VOI,BONUS,GG--G,2,2,CSS,BOGGS,GGGGG,0,0,CSS,,,,,
100,FINNS,True,4,TESLA,--Y--,5,5,LLM,IRONS,Y--GG,3,3,VOI,SHINS,--YGG,3,3,VOI,FINNS,GGGGG,0,0,CSS,,,,,,,,,,
