game_number,target_code,won,attempts,guess_1,feedback_1,strategy_1,candidates_1,guess_2,feedback_2,strategy_2,candidates_2,guess_3,feedback_3,strategy_3,candidates_3,guess_4,feedback_4,strategy_4,candidates_4,guess_5,feedback_5,strategy_5,candidates_5,guess_6,feedback_6,strategy_6,candidates_6,guess_7,feedback_7,strategy_7,candidates_7,guess_8,feedback_8,strategy_8,candidates_8,guess_9,feedback_9,strategy_9,candidates_9,guess_10,feedback_10,strategy_10,candidates_10
34,RWGY,True,4,RRGB,2B0W,LLM,105,RGGW,2B1W,CSS,8,RWGO,3B0W,CSS,1,RWGY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
35,YYYO,True,5,RRGB,0B0W,LLM,81,YYYW,3B0W,CSS,8,YWYW,2B0W,CSS,2,YYYY,3B0W,CSS,1,YYYO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
36,RWYR,True,4,RRGB,1B1W,LLM,230,RWRO,2B1W,CSS,11,RWOG,2B0W,CSS,2,RWYR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
37,YBBY,True,5,RRWY,1B0W,LLM,182,ROGG,0B0W,CSS,16,BBWW,1B1W,CSS,2,BYBY,2B2W,CSS,1,YBBY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
38,YGYB,True,6,RRGB,1B1W,LLM,230,YGWB,3B0W,CSS,7,GGWB,2B0W,CSS,3,YGOB,3B0W,CSS,2,YGBB,3B0W,CSS,1,YGYB,4B0W,CSS,1,,,,,,,,,,,,,,,,
39,WOBR,True,6,RROG,0B2W,LLM,222,OOGB,1B1W,CSS,49,WBGR,2B1W,CSS,4,BYGR,1B1W,CSS,2,OBWR,1B3W,CSS,1,WOBR,4B0W,CSS,1,,,,,,,,,,,,,,,,
40,BYRG,True,3,RRGB,0B3W,LLM,44,BGBR,1B2W,CSS,6,BYRG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,RBBO,True,5,RRGB,1B1W,LLM,230,YRRO,1B1W,CSS,39,ORBW,1B2W,CSS,6,OORB,0B3W,CSS,1,RBBO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
42,OBRO,True,5,RRRR,1B0W,LLM,500,WBOR,1B2W,CSS,84,RBWY,1B1W,CSS,17,RGOB,0B3W,CSS,3,OBRO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
43,WRYR,True,5,RRGB,1B1W,LLM,230,YROR,2B1W,CSS,11,ROOR,1B1W,CSS,3,BROY,1B1W,CSS,1,WRYR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
44,GGRY,True,5,RRGB,0B2W,LLM,222,OBBG,0B1W,CSS,30,YGRY,3B0W,CSS,3,YGRW,2B1W,CSS,1,GGRY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
45,YYYG,True,4,BGRY,0B2W,LLM,312,WYBW,1B0W,CSS,54,ORBB,0B0W,CSS,4,YYYG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
46,ROBW,True,4,RRGB,1B1W,LLM,230,YBGG,0B1W,CSS,43,RWBO,2B2W,CSS,2,ROBW,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
47,WGBB,True,5,RROY,0B0W,LLM,81,WBWW,1B1W,CSS,12,BGBW,2B2W,CSS,2,BGWB,2B2W,CSS,1,WGBB,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
48,BOOR,True,5,RRGB,0B2W,LLM,222,BWBG,1B0W,CSS,24,BOYR,3B0W,CSS,2,BYYR,2B0W,CSS,1,BOOR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
49,WWOY,True,6,RROY,2B0W,LLM,105,OGOY,2B0W,CSS,19,RGBY,1B0W,CSS,4,YWOY,3B0W,CSS,2,YYOY,2B0W,CSS,1,WWOY,4B0W,CSS,1,,,,,,,,,,,,,,,,
50,WWGR,True,5,RRGB,1B1W,LLM,230,BBGW,1B1W,CSS,31,GROW,0B3W,CSS,5,YWGR,3B0W,CSS,1,WWGR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
51,YBYB,True,4,RRGB,1B0W,LLM,182,OYGY,0B2W,CSS,17,YROW,1B0W,CSS,1,YBYB,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
52,WBWR,True,4,RRWG,1B1W,LLM,230,WYYG,1B0W,CSS,27,RYOR,1B0W,CSS,2,WBWR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
53,GOWY,True,4,RRBO,0B1W,LLM,276,GYOG,1B2W,CSS,27,YOWG,2B2W,CSS,2,GOWY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
54,RYWO,True,3,RRGB,1B0W,LLM,182,OOYB,0B2W,CSS,15,RYWO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,RBYY,True,5,RGBO,1B1W,LLM,252,WRBR,0B2W,CSS,39,RWYG,2B0W,CSS,5,RYYB,2B2W,CSS,1,RBYY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
56,BRWO,True,6,RRRR,1B0W,LLM,500,OBRO,1B2W,CSS,55,BRBO,3B0W,CSS,6,BRYO,3B0W,CSS,2,BRGO,3B0W,CSS,1,BRWO,4B0W,CSS,1,,,,,,,,,,,,,,,,
57,BOBO,True,5,RRRR,0B0W,LLM,625,YBBG,1B1W,CSS,120,OWBB,1B2W,CSS,13,WOBY,2B0W,CSS,1,BOBO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
58,ROYG,True,5,RRGB,1B1W,LLM,230,GGYB,1B1W,CSS,31,BRYO,1B2W,CSS,5,RBYW,2B0W,CSS,1,ROYG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
59,RWOB,True,5,RRRY,1B0W,LLM,317,BRGW,0B3W,CSS,41,RWOG,3B0W,CSS,3,RBOG,2B1W,CSS,1,RWOB,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
60,OGOO,True,5,RRGB,0B1W,LLM,276,BOYO,1B1W,CSS,51,OOWG,1B2W,CSS,6,OGYW,2B0W,CSS,1,OGOO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
61,YBOY,True,4,RRGB,0B1W,LLM,276,YBYO,2B2W,CSS,4,OBYY,2B2W,CSS,1,YBOY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
62,GYGY,True,5,RRRY,1B0W,LLM,317,RGGO,1B1W,CSS,60,OWRO,0B0W,CSS,4,GBGY,3B0W,CSS,1,GYGY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
63,YYRB,True,5,RGBO,0B2W,LLM,312,BYOB,2B0W,CSS,38,BYWG,1B1W,CSS,7,BOOW,0B1W,CSS,1,YYRB,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
64,YBGG,True,5,RROG,1B0W,LLM,182,WOOB,0B1W,CSS,45,GYBG,1B3W,CSS,2,BGYG,1B3W,CSS,1,YBGG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
65,GWWY,True,4,RRGB,0B1W,LLM,276,OBWW,1B1W,CSS,53,WGWY,2B2W,CSS,3,GWWY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
66,BYGR,True,5,RRGB,1B2W,LLM,84,BRBG,1B2W,CSS,11,RBWG,0B3W,CSS,3,BGGR,3B0W,CSS,2,BYGR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
67,RORB,True,4,RYBO,1B2W,LLM,132,ROWB,3B0W,CSS,4,ROGB,3B0W,CSS,2,RORB,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
68,WOYW,True,5,RRGB,0B0W,LLM,81,OOOY,1B1W,CSS,12,YOYW,3B0W,CSS,2,YOWW,2B2W,CSS,1,WOYW,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
69,GYOB,True,5,RRGB,1B1W,LLM,230,YROR,1B1W,CSS,39,ORWG,0B2W,CSS,6,GYGR,2B0W,CSS,1,GYOB,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
70,WRBG,True,6,RRGB,1B2W,LLM,84,RGBG,2B1W,CSS,7,BRBG,3B0W,CSS,3,ORBG,3B0W,CSS,2,YRBG,3B0W,CSS,1,WRBG,4B0W,CSS,1,,,,,,,,,,,,,,,,
71,GYGO,True,3,RRYB,0B1W,LLM,276,WBGG,1B1W,CSS,53,GYGO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,OBGO,True,4,RRGW,1B0W,LLM,182,YBYW,1B0W,CSS,28,ORYO,2B0W,CSS,1,OBGO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
73,YYYY,True,5,RRRR,0B0W,LLM,625,WYYO,2B0W,CSS,61,WYWG,1B0W,CSS,12,WBBO,0B0W,CSS,1,YYYY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
74,BYBR,True,6,RRRR,1B0W,LLM,500,RGYG,0B2W,CSS,124,YBWR,1B2W,CSS,24,YORB,0B3W,CSS,3,ORWY,0B2W,CSS,1,BYBR,4B0W,CSS,1,,,,,,,,,,,,,,,,
75,WGOR,True,5,RRRR,1B0W,LLM,500,RYBW,0B2W,CSS,117,YGRG,1B1W,CSS,19,BROG,1B2W,CSS,1,WGOR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
76,BRBW,True,4,RRGB,1B1W,LLM,230,ORRW,2B0W,CSS,17,WRBW,3B0W,CSS,2,BRBW,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
77,YRBO,True,3,RRBW,2B0W,LLM,105,ROWW,0B2W,CSS,7,YRBO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,RYGR,True,6,RROG,1B2W,LLM,84,ROGO,2B0W,CSS,14,ROBR,2B0W,CSS,3,RWGR,3B0W,CSS,2,RGGR,3B0W,CSS,1,RYGR,4B0W,CSS,1,,,,,,,,,,,,,,,,
79,BGRG,True,4,RRGB,0B3W,LLM,44,YBRG,2B1W,CSS,6,GBRO,1B2W,CSS,2,BGRG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
80,BWWO,True,5,RRRG,0B0W,LLM,256,YBWW,1B2W,CSS,40,BYWB,2B0W,CSS,6,WOWB,1B3W,CSS,1,BWWO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
81,YOOW,True,4,RRRR,0B0W,LLM,625,OGGO,0B2W,CSS,54,YOBG,2B0W,CSS,5,YOOW,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
82,BYGB,True,5,RRGW,1B0W,LLM,182,OYWW,1B0W,CSS,27,GYGB,3B0W,CSS,4,YYGB,3B0W,CSS,1,BYGB,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
83,RYOY,True,4,RROG,2B0W,LLM,105,GYOG,2B0W,CSS,19,RYOW,3B0W,CSS,3,RYOY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
84,BRRR,True,3,RRRG,2B1W,LLM,24,RWRR,2B1W,CSS,7,BRRR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,WBGY,True,4,RRGB,1B1W,LLM,230,RORW,0B1W,CSS,41,GWBB,0B3W,CSS,3,WBGY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
86,BWWB,True,5,RROG,0B0W,LLM,81,YYWY,1B0W,CSS,11,YBBB,1B1W,CSS,2,BBWW,2B2W,CSS,1,BWWB,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
87,BRRY,True,5,RRGB,1B2W,LLM,84,BRBG,2B0W,CSS,14,BRRW,3B0W,CSS,3,BRRR,3B0W,CSS,2,BRRY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
88,OOBB,True,6,RRRR,0B0W,LLM,625,GYOY,0B1W,CSS,92,WWBG,1B0W,CSS,8,BOBB,3B0W,CSS,2,BOBO,2B2W,CSS,1,OOBB,4B0W,CSS,1,,,,,,,,,,,,,,,,
89,YOYR,True,5,RRGB,0B1W,LLM,276,YBWW,1B0W,CSS,34,OGWO,0B1W,CSS,4,YYOR,2B2W,CSS,1,YOYR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
90,OBRY,True,5,RRGB,0B2W,LLM,222,GBYO,1B2W,CSS,32,BWYG,0B2W,CSS,6,YBOR,1B3W,CSS,1,OBRY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
91,GBRO,True,4,RRGB,0B3W,LLM,44,YGBR,0B3W,CSS,8,BWRG,1B2W,CSS,1,GBRO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
92,BYRB,True,4,RRGB,1B1W,LLM,230,RYWR,1B1W,CSS,39,RWOG,0B1W,CSS,2,BYRB,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
93,BBRG,True,4,RRGB,0B3W,LLM,44,YGBR,0B3W,CSS,8,GBRO,2B1W,CSS,2,BBRG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
94,WRYW,True,5,RRGB,1B0W,LLM,182,RWOY,0B3W,CSS,14,YOGW,1B1W,CSS,3,ORWW,2B1W,CSS,1,WRYW,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
95,BBWO,True,4,RROY,0B1W,LLM,276,BOBG,1B2W,CSS,27,GWBO,1B2W,CSS,4,BBWO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
96,WYGY,True,5,RRGB,1B0W,LLM,182,YWGG,1B2W,CSS,15,GOGY,2B0W,CSS,2,GGGW,1B1W,CSS,1,WYGY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
97,ORBG,True,4,RRGB,1B2W,LLM,84,GRBG,3B0W,CSS,8,GRBW,2B1W,CSS,3,ORBG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
98,WYGG,True,5,RRGB,1B0W,LLM,182,ORWW,0B1W,CSS,37,YWGG,2B2W,CSS,2,GWGY,1B3W,CSS,1,WYGG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
99,YOOG,True,5,RRGB,0B1W,LLM,276,OBWY,0B2W,CSS,52,GGOW,1B1W,CSS,8,GOYO,1B3W,CSS,1,YOOG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
100,YBYY,True,4,RRGW,0B0W,LLM,81,YYYB,2B2W,CSS,3,BYYY,2B2W,CSS,2,YBYY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
