game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6
20,CREAM,True,4,THINK,-----,5,5,LLM,ARSED,YG-Y-,4,4,CSS,BRACE,-GYYY,4,4,CSS,CREAM,GGGGG,0,0,CSS,,,,,,,,,,
21,AWAKE,True,4,NOTES,---Y-,5,5,LLM,MADRE,-Y--G,4,4,CSS,ALIKE,G--GG,2,2,CSS,AWAKE,GGGGG,0,0,CSS,,,,,,,,,,
22,OCCUR,True,4,STORY,--YY-,5,5,LLM,DORAN,-YY--,5,5,CSS,RUMOR,-Y-YG,4,4,CSS,OCCUR,GGGGG,0,0,CSS,,,,,,,,,,
23,YEARS,True,6,RANGE,YY--Y,5,5,LLM,SERRA,YG-GY,3,3,CSS,FEARS,-GGGG,1,1,CSS,TEARS,-GGGG,1,1,CSS,MEARS,-GGGG,1,1,CSS,YEARS,GGGGG,0,0,CSS
24,GRADE,True,3,SLEDS,--YG-,4,4,LLM,READE,Y-GGG,2,2,CSS,GRADE,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
25,CHILL,True,4,COUNT,G----,4,4,LLM,CLARE,GY---,4,4,CSS,CIVIL,GY--G,3,3,CSS,CHILL,GGGGG,0,0,CSS,,,,,,,,,,
26,FLOOD,True,3,SPEND,----G,4,4,LLM,LAIRD,Y---G,4,4,CSS,FLOOD,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
27,APPLY,True,3,SPEAK,-G-Y-,4,4,LLM,APTLY,GG-GG,1,1,CSS,APPLY,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
28,SMILE,True,4,TYPES,---YY,5,5,LLM,SERIE,G--YG,3,3,CSS,SLIDE,GYG-G,2,2,CSS,SMILE,GGGGG,0,0,CSS,,,,,,,,,,
29,KNOCK,True,5,SOLVE,-Y---,5,5,LLM,AKRON,-Y-YY,5,4,CSS,KNOPF,GGG--,2,2,CSS,KNOTT,GGG--,2,2,CSS,KNOCK,GGGGG,0,0,CSS,,,,,
30,SLEEP,True,5,VALVE,--Y-Y,5,4,LLM,LINES,Y--GY,4,4,CSS,STEEL,G-GGY,2,2,CSS,SLEEK,GGGG-,1,1,CSS,SLEEP,GGGGG,0,0,CSS,,,,,
31,BRICK,True,4,SPRAY,--Y--,5,5,LLM,TRIBE,-GGY-,3,3,CSS,BRINK,GGG-G,1,1,CSS,BRICK,GGGGG,0,0,CSS,,,,,,,,,,
32,WROTE,True,4,GREAT,-GY-Y,4,4,LLM,TRIPE,YG--G,3,3,CSS,BRUTE,-G-GG,2,2,CSS,WROTE,GGGGG,0,0,CSS,,,,,,,,,,
33,RATED,True,2,SHALE,--Y-Y,5,4,LLM,RATED,GGGGG,0,0,CSS,,,,,,,,,,,,,,,,,,,,
34,ALERT,True,3,BATCH,-YY--,5,5,LLM,TEARS,YYYG-,4,4,CSS,ALERT,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
35,CAGES,True,6,PLANE,--Y-Y,5,4,LLM,RATES,-G-GG,2,2,CSS,SAGES,-GGGG,1,1,CSS,MAGES,-GGGG,1,1,CSS,WAGES,-GGGG,1,1,CSS,CAGES,GGGGG,0,0,CSS
36,TEDDY,True,5,BEAST,-G--Y,4,4,LLM,PETRO,-GY--,4,4,CSS,LEITH,-G-Y-,4,4,CSS,TEENY,GG--G,2,2,CSS,TEDDY,GGGGG,0,0,CSS,,,,,
37,COLES,True,6,POSIT,-GY--,4,4,LLM,MORES,-G-GG,2,2,CSS,BONES,-G-GG,2,2,CSS,HOLES,-GGGG,1,1,CSS,FOLES,-GGGG,1,1,CSS,COLES,GGGGG,0,0,CSS
38,HWANG,True,3,WAFER,YY---,5,4,LLM,SHAWN,-YGYY,4,4,CSS,HWANG,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
39,WRATH,True,4,STORM,-Y-Y-,5,5,LLM,TREAT,YG-Y-,4,3,CSS,ARTUR,YGY--,4,4,CSS,WRATH,GGGGG,0,0,CSS,,,,,,,,,,
40,MACHO,True,5,FLAIR,--Y--,5,5,LLM,SANTA,-G---,4,4,CSS,CAGED,YG---,4,4,CSS,HAVOC,YG-YY,4,4,CSS,MACHO,GGGGG,0,0,CSS,,,,,
41,LOPEZ,True,5,SHADE,----Y,5,5,LLM,ROGEN,-G-G-,3,3,CSS,MOTEL,-G-GY,3,3,CSS,FOLEY,-GYG-,3,3,CSS,LOPEZ,GGGGG,0,0,CSS,,,,,
42,GOODY,True,3,CRIST,-----,5,5,LLM,LEONA,--G--,4,4,CSS,GOODY,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
43,BROTH,True,3,BRAND,GG---,3,3,LLM,BREST,GG--Y,3,3,CSS,BROTH,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
44,VERDE,True,2,BRAVE,-Y-YG,4,4,LLM,VERDE,GGGGG,0,0,CSS,,,,,,,,,,,,,,,,,,,,
45,TAMED,True,4,SOUND,----G,4,4,LLM,AIRED,Y--GG,3,3,CSS,DATED,-GYGG,2,2,CSS,TAMED,GGGGG,0,0,CSS,,,,,,,,,,
46,LEAFS,True,5,BATCH,-Y---,5,5,LLM,LEANS,GGG-G,1,1,CSS,LEAPS,GGG-G,1,1,CSS,LEAKS,GGG-G,1,1,CSS,LEAFS,GGGGG,0,0,CSS,,,,,
47,YACHT,True,4,VERSE,-----,5,5,LLM,ALTON,Y-Y--,5,5,CSS,HABIT,YG--G,3,3,CSS,YACHT,GGGGG,0,0,CSS,,,,,,,,,,
48,MESSY,True,5,MAVEN,G--Y-,4,4,LLM,MITRE,G---Y,4,4,CSS,MELLO,GG---,3,3,CSS,MEEKS,GG--Y,3,3,CSS,MESSY,GGGGG,0,0,CSS,,,,,
49,RYDER,True,4,GRAFT,-Y---,5,5,LLM,RIDES,G-GG-,2,2,CSS,RODEO,G-GG-,2,2,CSS,RYDER,GGGGG,0,0,CSS,,,,,,,,,,
50,MOTIF,True,2,SCOFF,--Y-G,4,4,LLM,MOTIF,GGGGG,0,0,CSS,,,,,,,,,,,,,,,,,,,,
51,RAVEN,True,3,GLASS,--Y--,5,5,LLM,RAMEN,GG-GG,1,1,CSS,RAVEN,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
52,REICH,True,4,LAINE,--G-Y,4,4,LLM,DRIES,-YGY-,4,4,CSS,REIKI,GGG--,2,2,CSS,REICH,GGGGG,0,0,CSS,,,,,,,,,,
53,ICONS,True,3,GROIN,--GYY,4,4,LLM,FIONA,-YGG-,3,3,CSS,ICONS,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
54,SILKY,True,4,AGING,--Y--,5,5,LLM,TIDES,-G--Y,4,4,CSS,RISKY,-GYGG,2,2,CSS,SILKY,GGGGG,0,0,CSS,,,,,,,,,,
55,CARVE,True,5,CLOSE,G---G,3,3,LLM,CARTE,GGG-G,1,1,CSS,CARPE,GGG-G,1,1,CSS,CARNE,GGG-G,1,1,CSS,CARVE,GGGGG,0,0,CSS,,,,,
56,LAGER,True,3,RENAL,YY-YY,5,5,LLM,LARGE,GGYYY,3,2,CSS,LAGER,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
57,JERKS,True,4,STORE,Y--YY,5,5,LLM,AIRES,--GYG,3,3,CSS,HERBS,-GG-G,2,2,CSS,JERKS,GGGGG,0,0,CSS,,,,,,,,,,
58,LOTUS,True,4,STOVE,YYY--,5,5,LLM,TORTS,YG--G,3,3,CSS,POTUS,-GGGG,1,1,CSS,LOTUS,GGGGG,0,0,CSS,,,,,,,,,,
59,LACEY,True,2,VOCAL,--GYY,4,4,LLM,LACEY,GGGGG,0,0,CSS,,,,,,,,,,,,,,,,,,,,
60,TUDOR,True,3,GRAIN,-Y---,5,5,LLM,CORES,-YY--,5,5,CSS,TUDOR,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
61,QUOTA,True,5,LENIN,-----,5,5,LLM,HARMS,-Y---,5,5,CSS,POGBA,-Y--G,4,4,CSS,OZAWA,Y---G,4,4,CSS,QUOTA,GGGGG,0,0,CSS,,,,,
62,MOURN,True,4,THINK,---Y-,5,5,LLM,ROSEN,YG--G,3,3,CSS,MORAN,GGY-G,2,2,CSS,MOURN,GGGGG,0,0,CSS,,,,,,,,,,
63,PROMO,True,4,ADMIN,--Y--,5,5,LLM,MOLES,YY---,5,5,CSS,BROOM,-GGYY,3,3,CSS,PROMO,GGGGG,0,0,CSS,,,,,,,,,,
64,CASTE,True,3,CREEK,G-Y--,4,4,LLM,CLONE,G---G,3,3,CSS,CASTE,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
65,CAPRI,True,4,ROYCE,Y--Y-,5,5,LLM,CRAPS,GYYY-,4,3,CSS,CAPRA,GGGG-,1,1,CSS,CAPRI,GGGGG,0,0,CSS,,,,,,,,,,
66,ALIAS,True,4,BARGE,-Y---,5,5,LLM,LOANS,Y-Y-G,4,3,CSS,ATLAS,G-YGG,2,2,CSS,ALIAS,GGGGG,0,0,CSS,,,,,,,,,,
67,PADDY,True,4,TENET,-----,5,5,LLM,MARCO,-G---,4,4,CSS,DALIA,YG---,4,4,CSS,PADDY,GGGGG,0,0,CSS,,,,,,,,,,
68,BLOBS,True,5,SALES,--Y-G,4,4,LLM,LOCUS,YY--G,4,3,CSS,PLOWS,-GG-G,2,2,CSS,BLOGS,GGG-G,1,1,CSS,BLOBS,GGGGG,0,0,CSS,,,,,
69,DILLY,True,3,COAST,-----,5,5,LLM,YIELD,YG-GY,3,3,CSS,DILLY,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
70,GUTSY,True,3,SALTY,Y--YG,4,4,LLM,BETSY,--GGG,2,2,CSS,GUTSY,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
71,TABOR,True,4,PRESS,-Y---,5,5,LLM,MARIO,-GY-Y,4,4,CSS,RATON,YGYG-,3,3,CSS,TABOR,GGGGG,0,0,CSS,,,,,,,,,,
72,INLAY,True,3,SLATE,-YY--,5,4,LLM,MALAY,--GGG,2,2,CSS,INLAY,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
73,AHHHH,True,5,BERRY,-----,5,5,LLM,MINAS,---Y-,5,5,CSS,PAOLA,-Y---,5,5,CSS,WHACK,-GY--,4,4,CSS,AHHHH,GGGGG,0,0,CSS,,,,,
74,ROUEN,True,5,COYLE,-G--Y,4,4,LLM,MOSER,-G-GY,3,3,CSS,ROPED,GG-G-,2,2,CSS,ROGEN,GG-GG,1,1,CSS,ROUEN,GGGGG,0,0,CSS,,,,,
75,BUENA,True,3,LEARN,-YY-Y,5,5,LLM,MAINE,-Y-GY,4,4,CSS,BUENA,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
76,MENON,True,3,ARGOS,---G-,4,4,LLM,ELTON,Y--GG,3,3,CSS,MENON,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
77,TRASK,True,4,PIQUE,-----,5,5,LLM,WARNS,-YY-Y,5,4,CSS,STARK,YYGYG,3,3,CSS,TRASK,GGGGG,0,0,CSS,,,,,,,,,,
78,CASIO,True,3,GUIDE,--Y--,5,5,LLM,SONIA,YY-GY,4,4,CSS,CASIO,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
79,VOILA,True,4,FLIES,-YG--,4,4,LLM,TRILL,--GG-,3,3,CSS,CHILD,--GG-,3,3,CSS,VOILA,GGGGG,0,0,CSS,,,,,,,,,,
80,AURAL,True,3,LYRIC,Y-G--,4,4,LLM,MOREL,--G-G,3,3,CSS,AURAL,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
81,LEGER,True,5,SPIED,---G-,4,4,LLM,LATER,G--GG,2,2,CSS,LOVER,G--GG,2,2,CSS,LUGER,G-GGG,1,1,CSS,LEGER,GGGGG,0,0,CSS,,,,,
82,DALLY,True,5,GREEN,-----,5,5,LLM,SAITH,-G---,4,4,CSS,MALAY,-GG-G,2,2,CSS,BALDY,-GGYG,2,2,CSS,DALLY,GGGGG,0,0,CSS,,,,,
83,INIGO,True,5,HELMS,-----,5,5,LLM,KIRAN,-Y--Y,5,5,CSS,TONIC,-YYY-,5,4,CSS,OWING,Y-GYY,4,4,CSS,INIGO,GGGGG,0,0,CSS,,,,,
84,KRILL,True,4,BRAVO,-G---,4,4,LLM,TRIES,-GG--,3,3,CSS,DRINK,-GG-Y,3,3,CSS,KRILL,GGGGG,0,0,CSS,,,,,,,,,,
85,SNIDE,True,3,SALTY,G----,4,4,LLM,SPINE,G-GYG,2,2,CSS,SNIDE,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
86,LEWES,True,4,CORSO,---Y-,5,5,LLM,TILES,--YGG,3,3,CSS,ELVES,YY-GG,3,3,CSS,LEWES,GGGGG,0,0,CSS,,,,,,,,,,
87,TAMER,True,4,AUDIO,Y----,5,5,LLM,RANTS,YG-Y-,4,4,CSS,TAMAR,GGG-G,1,1,CSS,TAMER,GGGGG,0,0,CSS,,,,,,,,,,
88,COTTA,True,5,BRAVE,--Y--,5,5,LLM,SANTO,-Y-GY,4,4,CSS,LOTTA,-GGGG,1,1,CSS,GOTTA,-GGGG,1,1,CSS,COTTA,GGGGG,0,0,CSS,,,,,
89,CORBY,True,5,SOLVE,-G---,4,4,LLM,GORAN,-GG--,3,3,CSS,FORTY,-GG-G,2,2,CSS,WORDY,-GG-G,2,2,CSS,CORBY,GGGGG,0,0,CSS,,,,,
90,POLIS,True,4,TREND,-----,5,5,LLM,HAILS,--YYG,4,4,CSS,MILOS,-YGYG,3,3,CSS,POLIS,GGGGG,0,0,CSS,,,,,,,,,,
91,ROXAS,True,4,TESLA,--Y-Y,5,5,LLM,RAINS,GY--G,3,3,CSS,ROJAS,GG-GG,1,1,CSS,ROXAS,GGGGG,0,0,CSS,,,,,,,,,,
92,RANCE,True,3,ERICA,YY-GY,4,4,LLM,REACT,GYYG-,3,3,CSS,RANCE,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
93,CARON,True,5,SHINE,---Y-,5,5,LLM,DORAN,-YGYG,3,3,CSS,AKRON,Y-GGG,2,2,CSS,BARON,-GGGG,1,1,CSS,CARON,GGGGG,0,0,CSS,,,,,
94,SURYA,True,4,GUIDE,-G---,4,4,LLM,HURTS,-GG-Y,3,3,CSS,SURLY,GGG-Y,2,2,CSS,SURYA,GGGGG,0,0,CSS,,,,,,,,,,
95,AGGIE,True,4,TRADE,--Y-G,4,4,LLM,ALINE,G-Y-G,3,3,CSS,ABBIE,G--GG,2,2,CSS,AGGIE,GGGGG,0,0,CSS,,,,,,,,,,
96,CAUSA,True,3,PRICE,---Y-,5,5,LLM,COALS,G-Y-Y,4,3,CSS,CAUSA,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
97,BAMBA,True,4,MATCH,YG---,4,4,LLM,SAMAR,-GGY-,3,3,CSS,GAMMA,-GG-G,2,2,CSS,BAMBA,GGGGG,0,0,CSS,,,,,,,,,,
98,MAYNE,True,4,BLEND,--YG-,4,4,LLM,RAINE,-G-GG,2,2,CSS,PAYNE,-GGGG,1,1,CSS,MAYNE,GGGGG,0,0,CSS,,,,,,,,,,
99,BOGGS,True,4,FORMS,-G--G,3,3,LLM,POLES,-G--G,3,3,CSS,TONGS,-G-GG,2,2,CSS,BOGGS,GGGGG,0,0,CSS,,,,,,,,,,
100,FINNS,True,6,SHIRT,Y-Y--,5,5,LLM,LINES,-GG-G,2,2,CSS,KINDS,-GG-G,2,2,CSS,MINUS,-GG-G,2,2,CSS,WINGS,-GG-G,2,2,CSS,FINNS,GGGGG,0,0,CSS
