game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6
60,TUDOR,True,5,GUESS,-G---,4,4,LLM,CURIA,-GY--,4,4,CSS,TUMOR,GG-GG,1,1,CSS,TUTOR,GG-GG,1,1,CSS,TUDOR,GGGGG,0,0,CSS,,,,,
61,QUOTA,True,5,BASED,-Y---,5,5,LLM,ALTON,Y-YY-,5,5,CSS,TOPAZ,YY-Y-,5,4,CSS,OTAGO,YYY--,5,4,CSS,QUOTA,GGGGG,0,0,CSS,,,,,
62,MOURN,True,4,BASED,-----,5,5,LLM,CORNY,-GYY-,4,3,CSS,HONOR,-GY-Y,4,4,CSS,MOURN,GGGGG,0,0,CSS,,,,,,,,,,
63,PROMO,True,4,BASED,-----,5,5,LLM,MONTY,YY---,5,5,CSS,GROOM,-GGYY,3,3,CSS,PROMO,GGGGG,0,0,CSS,,,,,,,,,,
64,CASTE,True,4,MOVER,---Y-,5,5,LLM,LEASE,--YYG,4,3,CSS,SAUCE,YG-YG,3,3,CSS,CASTE,GGGGG,0,0,CSS,,,,,,,,,,
65,CAPRI,True,4,BASED,-G---,4,4,LLM,TAMAR,-G--Y,4,4,CSS,CAROL,GGY--,3,3,CSS,CAPRI,GGGGG,0,0,CSS,,,,,,,,,,
66,ALIAS,True,3,BASED,-YY--,5,5,LLM,SLATS,-GY-G,3,3,CSS,ALIAS,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
67,PADDY,True,4,GUESS,-----,5,5,LLM,COLIN,-----,5,5,CSS,MARTA,-G---,4,4,CSS,PADDY,GGGGG,0,0,CSS,,,,,,,,,,
68,BLOBS,True,3,BILLY,G-Y--,4,4,LLM,BASEL,G-Y-Y,4,4,CSS,BLOBS,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
69,DILLY,True,4,BASED,----Y,5,5,LLM,DONOR,G----,4,4,CSS,DUTCH,G----,4,4,CSS,DILLY,GGGGG,0,0,CSS,,,,,,,,,,
70,GUTSY,True,4,BASED,--Y--,5,5,LLM,LIONS,----Y,5,5,CSS,SPURT,Y-Y-Y,5,5,CSS,GUTSY,GGGGG,0,0,CSS,,,,,,,,,,
71,TABOR,True,3,GUESS,-----,5,5,LLM,NORMA,-YY-Y,5,5,CSS,TABOR,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
72,INLAY,True,5,BASED,-Y---,5,5,LLM,TRINA,--YYY,5,4,CSS,ALAIN,YY-YY,5,4,CSS,FINAL,-YYGY,4,3,CSS,INLAY,GGGGG,0,0,CSS,,,,,
73,AHHHH,True,4,BASED,-Y---,5,5,LLM,ALINA,G----,4,4,CSS,ARROW,G----,4,4,CSS,AHHHH,GGGGG,0,0,CSS,,,,,,,,,,
74,ROUEN,True,4,BASED,---G-,4,4,LLM,LONER,-GYGY,3,3,CSS,ROGEN,GG-GG,1,1,CSS,ROUEN,GGGGG,0,0,CSS,,,,,,,,,,
75,BUENA,True,4,GRIER,---Y-,5,5,LLM,LEANS,-YYG-,4,4,CSS,MAYNE,-Y-GY,4,4,CSS,BUENA,GGGGG,0,0,CSS,,,,,,,,,,
76,MENON,True,4,BASED,---Y-,5,5,LLM,NOIRE,YY--Y,5,5,CSS,LEMON,-GYGG,2,2,CSS,MENON,GGGGG,0,0,CSS,,,,,,,,,,
77,TRASK,True,4,BASED,-YY--,5,4,LLM,TRANS,GGG-Y,2,2,CSS,TRASH,GGGG-,1,1,CSS,TRASK,GGGGG,0,0,CSS,,,,,,,,,,
78,CASIO,True,4,BASED,-GG--,3,3,LLM,PASTS,-GG--,3,3,CSS,MASON,-GGY-,3,3,CSS,CASIO,GGGGG,0,0,CSS,,,,,,,,,,
79,VOILA,True,3,GIVEN,-YY--,5,5,LLM,AVRIL,YY-YY,5,3,CSS,VOILA,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
80,AURAL,True,4,GUESS,-G---,4,4,LLM,LUMIA,YG--Y,4,4,CSS,RURAL,-GGGG,1,1,CSS,AURAL,GGGGG,0,0,CSS,,,,,,,,,,
81,LEGER,True,5,BASED,---G-,4,4,LLM,TONER,---GG,3,3,CSS,LEVER,GG-GG,1,1,CSS,LEPER,GG-GG,1,1,CSS,LEGER,GGGGG,0,0,CSS,,,,,
82,DALLY,True,5,BASED,-G--Y,4,4,LLM,DARIA,GG---,3,3,CSS,DANDY,GG--G,2,2,CSS,DAFFY,GG--G,2,2,CSS,DALLY,GGGGG,0,0,CSS,,,,,
83,INIGO,True,3,GIVEN,YY--Y,5,5,LLM,SLING,--GYY,4,4,CSS,INIGO,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
84,KRILL,True,5,BASED,-----,5,5,LLM,TURIN,--YY-,5,4,CSS,MICRO,-Y-Y-,5,5,CSS,GRILL,-GGGG,1,1,CSS,KRILL,GGGGG,0,0,CSS,,,,,
85,SNIDE,True,3,BASED,--YYY,5,5,LLM,LENDS,-YYGY,4,4,CSS,SNIDE,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
86,LEWES,True,4,TARTE,----Y,5,5,LLM,LENDS,GG--G,2,2,CSS,LEWIS,GGG-G,1,1,CSS,LEWES,GGGGG,0,0,CSS,,,,,,,,,,
87,TAMER,True,5,BASED,-G-G-,3,3,LLM,LATER,-GYGG,2,2,CSS,TAPER,GG-GG,1,1,CSS,TAKER,GG-GG,1,1,CSS,TAMER,GGGGG,0,0,CSS,,,,,
88,COTTA,True,4,BASED,-Y---,5,5,LLM,LORNA,-G--G,3,3,CSS,MOCHA,-GY-G,3,3,CSS,COTTA,GGGGG,0,0,CSS,,,,,,,,,,
89,CORBY,True,3,BASED,Y----,5,5,LLM,LIBOR,--YYY,5,5,CSS,CORBY,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
90,POLIS,True,4,BASED,--Y--,5,5,LLM,STIRS,--Y-G,4,4,CSS,LINKS,YY--G,4,4,CSS,POLIS,GGGGG,0,0,CSS,,,,,,,,,,
91,ROXAS,True,3,GIVEN,-----,5,5,LLM,TOMAS,-G-GG,2,2,CSS,ROXAS,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
92,RANCE,True,3,BASED,-G-Y-,4,4,LLM,LAINE,-G-YG,3,3,CSS,RANCE,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
93,CARON,True,4,BASED,-G---,4,4,LLM,CARLY,GGG--,2,2,CSS,CARGO,GGG-Y,2,2,CSS,CARON,GGGGG,0,0,CSS,,,,,,,,,,
94,SURYA,True,3,GUESS,-G-Y-,4,4,LLM,MUSTY,-GY-Y,4,4,CSS,SURYA,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
95,AGGIE,True,4,BASED,-Y-Y-,5,5,LLM,LEARN,-YY--,5,5,CSS,WHEAT,--YY-,5,5,CSS,AGGIE,GGGGG,0,0,CSS,,,,,,,,,,
96,CAUSA,True,3,GUESS,-Y-G-,4,4,LLM,CRUSH,G-GG-,2,2,CSS,CAUSA,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
97,BAMBA,True,4,BASED,GG---,3,3,LLM,BARCA,GG--G,2,2,CSS,BAFTA,GG--G,2,2,CSS,BAMBA,GGGGG,0,0,CSS,,,,,,,,,,
98,MAYNE,True,4,EQUIP,Y----,5,5,LLM,LEANS,-YYG-,4,4,CSS,MARNE,GG-GG,1,1,CSS,MAYNE,GGGGG,0,0,CSS,,,,,,,,,,
99,BOGGS,True,4,BASED,G-Y--,4,4,LLM,BOLUS,GG--G,2,2,CSS,BOOMS,GG--G,2,2,CSS,BOGGS,GGGGG,0,0,CSS,,,,,,,,,,
100,FINNS,True,6,BASED,--Y--,5,5,LLM,PRIUS,--Y-G,4,4,CSS,LINKS,-GG-G,2,2,CSS,MINTS,-GG-G,2,2,CSS,WINGS,-GG-G,2,2,CSS,FINNS,GGGGG,0,0,CSS
