game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,violated_green_1,violated_yellow_1,violated_gray_1,total_violations_1,violated_green_2,violated_yellow_2,violated_gray_2,total_violations_2,violated_green_3,violated_yellow_3,violated_gray_3,total_violations_3,violated_green_4,violated_yellow_4,violated_gray_4,total_violations_4,violated_green_5,violated_yellow_5,violated_gray_5,total_violations_5,violated_green_6,violated_yellow_6,violated_gray_6,total_violations_6
63,PROMO,True,4,FIRST,--Y--,5,5,LLM,ARDEN,-G---,4,4,CSS,GROUP,-GG-Y,3.0,3.0,LLM,PROMO,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,CASTE,True,5,THINK,Y----,5,5,LLM,FEATS,-YYGY,4,4,CSS,WASTE,-GGGG,1.0,1.0,LLM,PASTE,-GGGG,1.0,1.0,CSS,CASTE,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,CAPRI,True,5,NOTCH,---Y-,5,5,LLM,CESAR,G--YY,4,4,CSS,CLARK,G-YG-,3.0,3.0,LLM,CAPRA,GGGG-,1.0,1.0,CSS,CAPRI,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,ALIAS,True,4,START,Y-Y--,5,5,LLM,HALES,-YY-G,4,3,CSS,LUCAS,Y--GG,3.0,3.0,LLM,ALIAS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,PADDY,True,5,NOTCH,-----,5,5,LLM,SIRED,----Y,5,5,CSS,DUMMY,Y---G,4.0,4.0,LLM,BALDY,-G-GG,2.0,2.0,CSS,PADDY,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,BLOBS,True,4,NOTCH,-Y---,5,5,LLM,ADORE,--G--,4,4,CSS,BUOYS,G-G-G,2.0,2.0,LLM,BLOBS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,DILLY,True,4,ARRAS,-----,5,5,LLM,BODIE,--YY-,5,5,CSS,DYING,GYY--,4.0,4.0,LLM,DILLY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,GUTSY,True,4,STILL,YY---,5,5,LLM,TASTE,Y-Y--,5,5,CSS,GHOST,G--GY,3.0,3.0,LLM,GUTSY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,TABOR,True,3,FOCUS,-Y---,5,5,LLM,EATON,-GYG-,3,3,CSS,TABOR,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,INLAY,True,4,STILL,--YY-,5,5,LLM,LINDE,YYY--,5,4,CSS,ALVIN,YY-YY,5.0,5.0,LLM,INLAY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,AHHHH,True,4,STILL,-----,5,5,LLM,CARVE,-Y---,5,5,CSS,ANAND,G----,4.0,4.0,LLM,AHHHH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,ROUEN,True,4,STILL,-----,5,5,LLM,HERON,-YYYG,4,4,CSS,ROGEN,GG-GG,1.0,1.0,LLM,ROUEN,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,BUENA,True,4,ADIEU,Y--YY,5,5,LLM,VAGUE,-Y-YY,5,5,CSS,EQUAL,Y-YY-,5.0,5.0,LLM,BUENA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,MENON,True,4,THOSE,--Y-Y,5,5,LLM,LONER,-YGY-,4,4,CSS,VENOM,-GGGY,2.0,2.0,LLM,MENON,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,TRASK,True,5,WHERE,---Y-,5,5,LLM,YARNS,-YY-Y,5,4,CSS,SUGAR,Y--YY,5.0,5.0,LLM,ROAST,Y-GGY,3.0,3.0,CSS,TRASK,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,CASIO,True,4,STILL,Y-Y--,5,5,LLM,DENIS,---GY,4,4,CSS,MUSIC,--GGY,3.0,3.0,LLM,CASIO,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,VOILA,True,4,LEARN,Y-Y--,5,5,LLM,SALAD,-YY--,5,4,CSS,APPLY,Y--G-,4.0,4.0,LLM,VOILA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,AURAL,True,5,STILL,----G,4,4,LLM,RENAL,Y--GG,3,3,CSS,CORAL,--GGG,2.0,2.0,LLM,MURAL,-GGGG,1.0,1.0,CSS,AURAL,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,LEGER,True,6,ABOUT,-----,5,5,LLM,SIREN,--YG-,4,4,CSS,FREED,-YYG-,4.0,4.0,LLM,LEVER,GG-GG,1.0,1.0,CSS,LEPER,GG-GG,1.0,1.0,LLM,LEGER,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,DALLY,False,6,AFTER,Y----,5,5,LLM,SALON,-GG--,3,3,CSS,MALIK,-GG--,3.0,3.0,LLM,BALLY,-GGGG,1.0,1.0,CSS,WALLY,-GGGG,1.0,1.0,LLM,LALLY,-GGGG,1.0,1.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,INIGO,True,4,STILL,--G--,4,4,LLM,CAINE,--GY-,4,4,CSS,UNION,-GGY-,3.0,3.0,LLM,INIGO,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,KRILL,True,3,STILL,--GGG,2,2,LLM,GRILL,-GGGG,1,1,CSS,KRILL,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,SNIDE,True,3,NOTCH,Y----,5,5,LLM,DENIS,YYYYY,5,4,CSS,SNIDE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
