game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,violated_green_1,violated_yellow_1,violated_gray_1,total_violations_1,violated_green_2,violated_yellow_2,violated_gray_2,total_violations_2,violated_green_3,violated_yellow_3,violated_gray_3,total_violations_3,violated_green_4,violated_yellow_4,violated_gray_4,total_violations_4,violated_green_5,violated_yellow_5,violated_gray_5,total_violations_5,violated_green_6,violated_yellow_6,violated_gray_6,total_violations_6
34,ALERT,True,2,AFTER,G-YYY,4,3,LLM,ALERT,GGGGG,0,0,CSS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,CAGES,False,6,ABOUT,Y----,5,5,LLM,FAMED,-G-G-,3,3,CSS,LANES,-G-GG,2.0,2.0,LLM,CAPES,GG-GG,1.0,1.0,CSS,CARES,GG-GG,1.0,1.0,LLM,CAKES,GG-GG,1.0,1.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,TEDDY,True,5,STARE,-Y--Y,5,5,LLM,THEFT,G-Y--,4,4,CSS,TYPIC,GY---,4.0,4.0,LLM,TOBEY,G--YG,3.0,3.0,CSS,TEDDY,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
37,COLES,False,6,AGONE,--Y-Y,5,4,LLM,HOVER,-G-G-,3,3,CSS,MODEM,-G-G-,3.0,3.0,LLM,LOWES,YG-GG,2.0,2.0,CSS,SOLES,-GGGG,1.0,1.0,LLM,FOLES,-GGGG,1.0,1.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,HWANG,True,4,STILL,-----,5,5,LLM,CURED,-----,5,5,CSS,AMONG,Y--GG,3.0,3.0,LLM,HWANG,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,WRATH,True,4,GIVEN,-----,5,5,LLM,ATHOS,YYY--,5,4,CSS,CATCH,-YY-G,4.0,3.0,LLM,WRATH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,MACHO,True,4,PLACE,--YY-,5,4,LLM,CANDY,YG---,4,4,CSS,MACRO,GGG-G,1.0,1.0,LLM,MACHO,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,LOPEZ,True,5,ARRAS,-----,5,5,LLM,HENNY,-Y---,5,5,CSS,FIELD,--YY-,5.0,5.0,LLM,MOTEL,-G-GY,3.0,3.0,CSS,LOPEZ,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,GOODY,True,4,HOUSE,-G---,4,4,LLM,GODIN,GGY--,3,3,CSS,GORDY,GG-GG,1.0,1.0,LLM,GOODY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,BROTH,True,4,EVERY,---Y-,5,5,LLM,BRISK,GG---,3,3,CSS,BRAND,GG---,3.0,3.0,LLM,BROTH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,VERDE,True,4,OFTEN,---Y-,5,5,LLM,MEDIC,-GY--,4,4,CSS,REEDY,YGYG-,3.0,3.0,LLM,VERDE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,TAMED,True,6,ARRAS,Y----,5,5,LLM,HANDY,-G-Y-,4,4,CSS,DAVID,-G--G,3.0,3.0,LLM,LACED,-G-GG,2.0,2.0,CSS,FAMED,-GGGG,1.0,1.0,LLM,TAMED,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,LEAFS,True,3,FIRST,Y--Y-,5,5,LLM,SHELF,Y-YYY,5,4,CSS,LEAFS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,YACHT,True,2,RIGHT,---GG,3,3,LLM,YACHT,GGGGG,0,0,CSS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,MESSY,True,4,STILL,Y----,5,5,LLM,ODORS,----Y,5,5,CSS,CASEY,--GYG,3.0,3.0,LLM,MESSY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,RYDER,True,5,FOCUS,-----,5,5,LLM,ALAIN,-----,5,5,CSS,EMPTY,Y---Y,5.0,5.0,LLM,BEYER,--YGG,3.0,3.0,CSS,RYDER,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,MOTIF,True,4,STILL,-YY--,5,4,LLM,NIFTY,-YYY-,5,5,CSS,FRUIT,Y--GY,4.0,4.0,LLM,MOTIF,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,RAVEN,True,4,ARRAS,YY---,5,5,LLM,MAHER,-G-GY,3,3,CSS,RAPED,GG-G-,2.0,2.0,LLM,RAVEN,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,REICH,True,4,ABOUT,-----,5,5,LLM,SERIE,-GYY-,4,4,CSS,HENRI,YG-YY,4.0,4.0,LLM,REICH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,ICONS,True,4,ARRAS,----G,4,4,LLM,FOLKS,-Y--G,4,4,CSS,SHOPS,--G-G,3.0,3.0,LLM,ICONS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,SILKY,True,3,WHERE,-----,5,5,LLM,DUNKS,---GY,4,4,CSS,SILKY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,CARVE,True,5,STILL,-----,5,5,LLM,BYNUM,-----,5,5,CSS,GRADE,-YY-G,4.0,4.0,LLM,FAROE,-GG-G,2.0,2.0,CSS,CARVE,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,LAGER,True,4,STATE,--Y-Y,5,4,LLM,LAKER,GG-GG,1,1,CSS,LAVER,GG-GG,1.0,1.0,LLM,LAGER,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,JERKS,True,5,STILL,Y----,5,5,LLM,CHAPS,----G,4,4,CSS,KNOWS,Y---G,4.0,4.0,LLM,REEKS,YG-GG,2.0,2.0,CSS,JERKS,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,LOTUS,True,3,NOTCH,-GG--,3,3,LLM,TOTAL,-GG-Y,3,3,CSS,LOTUS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,LACEY,True,4,NOTCH,---Y-,5,5,LLM,CRAWL,Y-Y-Y,5,5,CSS,LACED,GGGG-,1.0,1.0,LLM,LACEY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,TUDOR,True,6,STILL,-Y---,5,5,LLM,ENACT,----Y,5,5,CSS,TROOP,GY-G-,3.0,3.0,LLM,TUTOR,GG-GG,1.0,1.0,CSS,TUMOR,GG-GG,1.0,1.0,LLM,TUDOR,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,QUOTA,True,5,PLACE,--Y--,5,5,LLM,BURKA,-G--G,3,3,CSS,GUNNA,-G--G,3.0,3.0,LLM,OUTTA,YG-GG,2.0,2.0,CSS,QUOTA,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,MOURN,True,4,COVER,-G--Y,4,4,LLM,ROOMS,YG-Y-,4,4,CSS,MORAY,GGY--,3.0,3.0,LLM,MOURN,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,PROMO,True,4,ABOVE,--G--,4,4,LLM,HOOPS,-YGY-,4,4,CSS,PROOF,GGGY-,2.0,2.0,LLM,PROMO,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,CASTE,True,4,AVOID,Y----,5,5,LLM,KRAUS,--Y-Y,5,5,CSS,TASTE,-GGGG,1.0,1.0,LLM,CASTE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,CAPRI,True,4,OTHER,----Y,5,5,LLM,KIRAN,-YYY-,5,5,CSS,CRAIG,GYYY-,4.0,4.0,LLM,CAPRI,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,ALIAS,True,5,NOTCH,-----,5,5,LLM,DIVED,-Y---,5,5,CSS,IMPLY,Y--Y-,5.0,5.0,LLM,LABIA,YY-YY,5.0,3.0,CSS,ALIAS,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,PADDY,True,6,STATE,--Y--,5,5,LLM,ALIBI,Y----,5,5,CSS,MARCH,-G---,4.0,4.0,LLM,FAUNA,-G---,4.0,4.0,CSS,PAPPY,GG--G,2.0,2.0,LLM,PADDY,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,BLOBS,True,5,STARE,Y----,5,5,LLM,DOLLS,-YY-G,4,4,CSS,FLOWS,-GG-G,2.0,2.0,LLM,BLOCS,GGG-G,1.0,1.0,CSS,BLOBS,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,DILLY,True,5,ABOUT,-----,5,5,LLM,SINGH,-G---,4,4,CSS,LIVED,YG--Y,4.0,4.0,LLM,DIMLY,GG-GG,1.0,1.0,CSS,DILLY,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,GUTSY,True,3,ARISE,---G-,4,4,LLM,BOOST,---GY,4,4,CSS,GUTSY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,TABOR,True,2,LATER,-GY-G,3,3,LLM,TABOR,GGGGG,0,0,CSS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,INLAY,True,5,NOTCH,Y----,5,5,LLM,VERNE,---Y-,5,5,CSS,BANDS,-YY--,5.0,5.0,LLM,MULAN,--GGY,3.0,3.0,CSS,INLAY,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,AHHHH,True,4,ARISE,G----,4,4,LLM,ALANA,G----,4,4,CSS,ABOUT,G----,4.0,4.0,LLM,AHHHH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,ROUEN,True,3,COULD,-GG--,3,3,LLM,MOUNT,-GGY-,3,3,CSS,ROUEN,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,BUENA,True,5,STILL,-----,5,5,LLM,AGORA,----G,4,4,CSS,JENNA,-Y-GG,3.0,3.0,LLM,HYENA,--GGG,2.0,2.0,CSS,BUENA,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,MENON,True,5,AFTER,---Y-,5,5,LLM,SCONE,--YYY,5,4,CSS,ENJOY,YY-G-,4.0,3.0,LLM,DEVON,-G-GG,2.0,2.0,CSS,MENON,GGGGG,0.0,0.0,LLM,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,TRASK,True,4,STATE,YYG--,4,4,LLM,TSANG,GYG--,3,3,CSS,TRASH,GGGG-,1.0,1.0,LLM,TRASK,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,CASIO,True,3,STILL,Y-Y--,5,5,LLM,ISSAC,Y-GYY,4,4,CSS,CASIO,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,VOILA,True,3,STILL,--GG-,3,3,LLM,AVILA,-YGGG,2,2,CSS,VOILA,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,AURAL,True,3,AROSE,GY---,4,4,LLM,ACCRA,G--YY,4,3,CSS,AURAL,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,LEGER,True,4,THERE,--YYY,5,4,LLM,NEWER,-G-GG,2,2,CSS,REFER,-G-GG,2.0,2.0,LLM,LEGER,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,DALLY,True,6,STILL,---GY,4,4,LLM,LAYLA,YGYG-,3,3,CSS,RALLY,-GGGG,1.0,1.0,LLM,BALLY,-GGGG,1.0,1.0,CSS,WALLY,-GGGG,1.0,1.0,LLM,DALLY,GGGGG,0.0,0.0,CSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,INIGO,True,4,OTHER,Y----,5,5,LLM,ZONAL,-YY--,5,5,CSS,SNOBS,-GY--,4.0,4.0,LLM,INIGO,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,KRILL,True,4,FOCUS,-----,5,5,LLM,TERRA,--Y--,5,5,CSS,GRIMY,-GG--,3.0,3.0,LLM,KRILL,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,SNIDE,True,4,AUDIO,--YY-,5,5,LLM,DIMER,YY-Y-,5,4,CSS,SLIDE,G-GGG,1.0,1.0,LLM,SNIDE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
