game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,total_violations
11,YOUNG,True,5,RAISE,-----,5,5,VOI,ARISE,-----,5,5,LLM,PHOTO,--Y--,5.0,5.0,VOI,GOULD,YGG--,3.0,3.0,LLM,YOUNG,GGGGG,0.0,0.0,VOI,,,,,,5
12,MEANS,True,4,AIRES,Y--YG,4,4,VOI,HEALS,-GG-G,2,2,LLM,TEAMS,-GGYG,2.0,2.0,VOI,MEANS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
13,TRUTH,True,3,LEAST,----Y,5,5,VOI,THINK,GY---,4,4,LLM,TRUTH,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
14,FIRED,True,4,EARNS,Y-G--,4,4,VOI,THREE,--GG-,3,3,LLM,MOREL,--GG-,3.0,3.0,VOI,FIRED,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
15,FOLKS,True,6,ARISE,---Y-,5,5,VOI,SORTS,-G--G,3,3,LLM,COOLS,-G-YG,3.0,3.0,VOI,HOLDS,-GG-G,2.0,2.0,LLM,YOLKS,-GGGG,1.0,1.0,VOI,FOLKS,GGGGG,0.0,0.0,LLM,1
16,CHILE,True,3,ARIES,--GY-,4,4,VOI,ELIDE,-YG-G,3,3,LLM,CHILE,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
17,BLACK,True,3,EARNS,-Y---,5,5,VOI,ALLOW,YG---,4,4,LLM,BLACK,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
18,GRANT,True,3,AIRES,Y-Y--,5,5,VOI,GRAND,GGGG-,1,1,LLM,GRANT,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
19,MEALS,True,4,AIRES,Y--YG,4,4,VOI,DEALS,-GGGG,1,1,LLM,SEALS,-GGGG,1.0,1.0,VOI,MEALS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
20,CREAM,True,4,EARLS,YYY--,5,5,VOI,FIRST,--Y--,5,5,LLM,BEARD,-YYY-,5.0,4.0,VOI,CREAM,GGGGG,0.0,0.0,LLM,,,,,,,,,,,4
21,AWAKE,True,5,ARIES,G--Y-,4,4,VOI,AGENT,G-Y--,4,4,LLM,ADOBE,G---G,3.0,3.0,VOI,AMAZE,G-G-G,2.0,2.0,LLM,AWAKE,GGGGG,0.0,0.0,VOI,,,,,,0
22,OCCUR,True,3,REALS,Y----,5,5,VOI,GROUP,-YYG-,4,4,LLM,OCCUR,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
23,YEARS,False,6,OATES,-Y-YG,4,4,VOI,EARNS,YYY-G,4,2,LLM,MEARS,-GGGG,1.0,1.0,VOI,FEARS,-GGGG,1.0,1.0,LLM,BEARS,-GGGG,1.0,1.0,VOI,SEARS,-GGGG,1.0,1.0,LLM,1
24,GRADE,True,4,DALES,YY-Y-,5,4,VOI,MEDIA,-YY-Y,5,5,LLM,ADOBE,YY--G,4.0,4.0,VOI,GRADE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
25,CHILL,True,4,LANES,Y----,5,5,VOI,BLOOD,-Y---,5,5,LLM,TRULY,---G-,4.0,4.0,VOI,CHILL,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
26,FLOOD,True,4,EARLS,---Y-,5,5,VOI,FLICK,GG---,3,3,LLM,FLYNN,GG---,3.0,3.0,VOI,FLOOD,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
27,APPLY,True,5,RAISE,-Y---,5,5,VOI,LOYAL,Y-YY-,5,5,LLM,FLAKY,-YY-G,4.0,4.0,VOI,AMPLY,G-GGG,1.0,1.0,LLM,APPLY,GGGGG,0.0,0.0,VOI,,,,,,0
28,SMILE,True,4,EARNS,Y---Y,5,5,VOI,SPEAK,G-Y--,4,4,LLM,SMITE,GGG-G,1.0,1.0,VOI,SMILE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,1
29,KNOCK,True,4,EARLS,-----,5,5,VOI,MOUTH,-Y---,5,5,LLM,DIXON,---YY,5.0,5.0,VOI,KNOCK,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
30,SLEEP,True,4,READS,-Y--Y,5,5,VOI,THEME,--G-Y,4,4,LLM,SWEEP,G-GGG,1.0,1.0,VOI,SLEEP,GGGGG,0.0,0.0,LLM,,,,,,,,,,,1
31,BRICK,True,5,ARIES,-GG--,3,3,VOI,PRINT,-GG--,3,3,LLM,GRILL,-GG--,3.0,3.0,VOI,CRICK,-GGGG,1.0,1.0,LLM,BRICK,GGGGG,0.0,0.0,VOI,,,,,,0
32,WROTE,True,4,ARIES,-G-Y-,4,4,VOI,FIRST,--Y-Y,5,4,LLM,TRUCE,YG--G,3.0,3.0,VOI,WROTE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,4
33,RATED,True,2,TASER,YG-GY,3,3,VOI,RATED,GGGGG,0,0,LLM,,,,,,,,,,,,,,,,,,,,,0
34,ALERT,True,4,ACRES,G-YY-,4,4,VOI,AWARE,G--GY,3,3,LLM,AVERY,G-GG-,2.0,2.0,VOI,ALERT,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
35,CAGES,True,5,AROSE,Y--YY,5,4,VOI,SALES,-G-GG,2,2,LLM,CATES,GG-GG,1.0,1.0,VOI,CAKES,GG-GG,1.0,1.0,LLM,CAGES,GGGGG,0.0,0.0,VOI,,,,,,0
36,TEDDY,True,5,STARE,-Y--Y,5,5,VOI,TEETH,GG---,3,3,LLM,TELCO,GG---,3.0,3.0,VOI,TEPID,GG--Y,3.0,3.0,LLM,TEDDY,GGGGG,0.0,0.0,VOI,,,,,,0
37,COLES,True,6,ANISE,---YY,5,5,VOI,SPEAR,Y-Y--,5,5,LLM,MUSED,--YG-,4.0,4.0,VOI,LOVES,YG-GG,2.0,2.0,LLM,HOLES,-GGGG,1.0,1.0,VOI,COLES,GGGGG,0.0,0.0,LLM,1
38,HWANG,True,6,AIDES,Y----,5,5,VOI,PARTY,-Y---,5,5,LLM,BLACK,--G--,4.0,4.0,VOI,JUANA,--GG-,3.0,3.0,LLM,ZHANG,-YGGG,2.0,2.0,VOI,HWANG,GGGGG,0.0,0.0,LLM,0
39,WRATH,True,5,RAISE,YY---,5,4,VOI,ARRAY,YG---,4,4,LLM,GRANT,-GG-Y,3.0,3.0,VOI,TRACK,YGG--,3.0,3.0,LLM,WRATH,GGGGG,0.0,0.0,VOI,,,,,,0
40,MACHO,True,5,EARLS,-G---,4,4,VOI,EARTH,-G--Y,4,4,LLM,HAMAD,YGY--,4.0,4.0,VOI,MACHU,GGGG-,1.0,1.0,LLM,MACHO,GGGGG,0.0,0.0,VOI,,,,,,2
41,LOPEZ,True,4,TEARS,-Y---,5,5,VOI,WOMEN,-G-G-,3,3,LLM,LOBED,GG-G-,2.0,2.0,VOI,LOPEZ,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
42,GOODY,True,6,RAISE,-----,5,5,VOI,COUNT,-G---,4,4,LLM,LOBBY,-G--G,3.0,3.0,VOI,MOODY,-GGGG,1.0,1.0,LLM,WOODY,-GGGG,1.0,1.0,VOI,GOODY,GGGGG,0.0,0.0,LLM,0
43,BROTH,False,6,RAISE,Y----,5,5,VOI,WORLD,-YY--,5,5,LLM,OCCUR,Y---Y,5.0,5.0,VOI,PROVO,-GG--,3.0,3.0,LLM,TROTT,-GGG-,2.0,2.0,VOI,FROTH,-GGGG,1.0,1.0,LLM,0
44,VERDE,True,3,RAISE,Y---G,4,4,VOI,WORDS,--GG-,3,3,LLM,VERDE,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,2
45,TAMED,True,4,AROSE,Y---Y,5,5,VOI,TAKEN,GG-G-,2,2,LLM,TAPED,GG-GG,1.0,1.0,VOI,TAMED,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
46,LEAFS,True,5,OATES,-Y-YG,4,4,VOI,SEARS,-GG-G,2,2,LLM,MEALS,-GGYG,2.0,2.0,VOI,LEAPS,GGG-G,1.0,1.0,LLM,LEAFS,GGGGG,0.0,0.0,VOI,,,,,,0
47,YACHT,True,3,AIRES,Y----,5,5,VOI,TODAY,Y--YY,5,5,LLM,YACHT,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
48,MESSY,True,3,OATES,---YY,5,5,VOI,ISSUE,-YG-Y,4,4,LLM,MESSY,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
49,RYDER,True,5,AROSE,-Y--Y,5,4,VOI,FIFTH,-----,5,5,LLM,CURED,--YGY,4.0,4.0,VOI,ELDER,--GGG,2.0,2.0,LLM,RYDER,GGGGG,0.0,0.0,VOI,,,,,,2
50,MOTIF,True,4,ARIES,--Y--,5,5,VOI,LOGIC,-G-G-,3,3,LLM,MOVIN,GG-G-,2.0,2.0,VOI,MOTIF,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
51,RAVEN,True,3,EARNS,YGYY-,4,4,VOI,RANGE,GGY-Y,3,3,LLM,RAVEN,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
52,REICH,True,3,ARISE,-YG-Y,4,4,VOI,GREEN,-YY--,5,4,LLM,REICH,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,2
53,ICONS,True,3,AIRES,-Y--G,4,4,VOI,LOINS,-YYGG,3,3,LLM,ICONS,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
54,SILKY,True,5,NEARS,----Y,5,5,VOI,STILL,G-YY-,4,3,LLM,SOLID,G-GY-,3.0,3.0,VOI,SILTY,GGG-G,1.0,1.0,LLM,SILKY,GGGGG,0.0,0.0,VOI,,,,,,1
55,CARVE,True,4,AROSE,YY--G,4,3,VOI,FARED,-GGY-,3,3,LLM,CARPE,GGG-G,1.0,1.0,VOI,CARVE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,1
56,LAGER,True,5,SNARE,--YYY,5,4,VOI,ORDER,---GG,3,3,LLM,AUGER,Y-GGG,2.0,2.0,VOI,EAGER,-GGGG,1.0,1.0,LLM,LAGER,GGGGG,0.0,0.0,VOI,,,,,,1
57,JERKS,True,5,OATES,---YG,4,4,VOI,KEEPS,YG--G,3,3,LLM,DECKS,-G-GG,2.0,2.0,VOI,BERKS,-GGGG,1.0,1.0,LLM,JERKS,GGGGG,0.0,0.0,VOI,,,,,,0
58,LOTUS,True,6,EARNS,----G,4,4,VOI,POOPS,-G--G,3,3,LLM,FOLKS,-GY-G,3.0,3.0,VOI,SOULS,-GYYG,3.0,3.0,LLM,LOCUS,GG-GG,1.0,1.0,VOI,LOTUS,GGGGG,0.0,0.0,LLM,0
59,LACEY,True,6,ARISE,Y---Y,5,5,VOI,TIEMP,--Y--,5,5,LLM,HALEN,-GYG-,3.0,3.0,VOI,LABEL,GG-G-,2.0,2.0,LLM,LACED,GGGG-,1.0,1.0,VOI,LACEY,GGGGG,0.0,0.0,LLM,2
60,TUDOR,True,5,SNARE,---Y-,5,5,VOI,GROUP,-YYY-,5,5,LLM,RUMOR,-G-GG,2.0,2.0,VOI,TUTOR,GG-GG,1.0,1.0,LLM,TUDOR,GGGGG,0.0,0.0,VOI,,,,,,0
61,QUOTA,True,3,AROSE,Y-G--,4,4,VOI,FLOAT,--GYY,4,4,LLM,QUOTA,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
62,MOURN,True,4,AROSE,-YY--,5,5,VOI,ROSER,YG---,4,4,LLM,CORFU,-GY-Y,4.0,4.0,VOI,MOURN,GGGGG,0.0,0.0,LLM,,,,,,,,,,,2
63,PROMO,True,4,EARNS,--Y--,5,5,VOI,THIRD,---Y-,5,5,LLM,LUXOR,---YY,5.0,5.0,VOI,PROMO,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
64,CASTE,True,4,MARES,-G-YY,4,4,VOI,TASTE,-GGGG,1,1,LLM,HASTE,-GGGG,1.0,1.0,VOI,CASTE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
65,CAPRI,True,4,NEARS,--YG-,4,4,VOI,CARRY,GG-G-,2,2,LLM,CAIRO,GGYG-,2.0,2.0,VOI,CAPRI,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
66,ALIAS,True,3,EARNS,-Y--G,4,4,VOI,TASAS,-Y-GG,3,3,LLM,ALIAS,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,1
67,PADDY,False,6,AROSE,Y----,5,5,VOI,THANK,--Y--,5,5,LLM,ILIAD,---YY,5.0,5.0,VOI,FIRST,-----,5.0,5.0,LLM,MADDY,-GGGG,1.0,1.0,VOI,DADDY,-GGGG,1.0,1.0,LLM,6
68,BLOBS,True,6,EARLS,---YG,4,4,VOI,SLITS,-G--G,3,3,LLM,BLOGS,GGG-G,1.0,1.0,VOI,BLOWS,GGG-G,1.0,1.0,LLM,BLOCS,GGG-G,1.0,1.0,VOI,BLOBS,GGGGG,0.0,0.0,LLM,0
69,DILLY,False,6,NEARS,-----,5,5,VOI,MUCHO,-----,5,5,LLM,WILLI,-GGG-,2.0,2.0,VOI,LILLY,-GGGG,1.0,1.0,LLM,GILLY,-GGGG,1.0,1.0,VOI,BILLY,-GGGG,1.0,1.0,LLM,0
70,GUTSY,True,3,LANES,----Y,5,5,VOI,SCOTT,Y--Y-,5,5,LLM,GUTSY,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
71,TABOR,True,4,RAISE,YG---,4,4,VOI,PARTY,-GYY-,4,4,LLM,TATAR,GG--G,2.0,2.0,VOI,TABOR,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
72,INLAY,True,4,RAISE,-YY--,5,5,VOI,AGAIN,Y--YY,5,5,LLM,FIONA,-Y-YY,5.0,4.0,VOI,INLAY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
73,AHHHH,True,5,RATES,-Y---,5,5,VOI,AGAIN,G----,4,4,LLM,APPLY,G----,4.0,4.0,VOI,APPLE,G----,4.0,4.0,LLM,AHHHH,GGGGG,0.0,0.0,VOI,,,,,,3
74,ROUEN,True,5,LEAST,-Y---,5,5,VOI,WHERE,--YY-,5,5,LLM,RYDER,G--G-,3.0,3.0,VOI,ROMEO,GG-G-,2.0,2.0,LLM,ROUEN,GGGGG,0.0,0.0,VOI,,,,,,0
75,BUENA,True,3,REALS,-YY--,5,5,VOI,MAYBE,-Y-YY,5,5,LLM,BUENA,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
76,MENON,False,6,ARIES,---Y-,5,5,VOI,ENJOY,YY-G-,4,3,LLM,TETON,-G-GG,2.0,2.0,VOI,FELON,-G-GG,2.0,2.0,LLM,DEMON,-GYGG,2.0,2.0,VOI,ENONM,YYYYY,5.0,2.0,LLM,5
77,TRASK,True,4,EARLS,-YY-Y,5,4,VOI,ARTSY,YGYG-,3,3,LLM,TRASH,GGGG-,1.0,1.0,VOI,TRASK,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
78,CASIO,True,5,EARNS,-G--Y,4,4,VOI,SALSA,YG---,4,4,LLM,PASTY,-GG--,3.0,3.0,VOI,BASIC,-GGGY,2.0,2.0,LLM,CASIO,GGGGG,0.0,0.0,VOI,,,,,,0
79,VOILA,True,3,EARNS,-Y---,5,5,VOI,VOCAL,GG-YY,3,3,LLM,VOILA,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
80,AURAL,True,4,ARIES,GY---,4,4,VOI,ACRON,G-G--,3,3,LLM,ABRAM,G-GG-,2.0,2.0,VOI,AURAL,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
81,LEGER,True,2,REALS,YG-Y-,4,4,VOI,LEGER,GGGGG,0,0,LLM,,,,,,,,,,,,,,,,,,,,,0
82,DALLY,True,3,AILES,Y-G--,4,4,VOI,MOLAL,--GYY,4,4,LLM,DALLY,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
83,INIGO,True,4,RATES,-----,5,5,VOI,MUCHO,----G,4,4,LLM,DINGO,-YYGG,3.0,2.0,VOI,INIGO,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
84,KRILL,True,3,EARLS,--YG-,4,4,VOI,TRULY,-G-G-,3,3,LLM,KRILL,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
85,SNIDE,True,5,AROSE,---YG,4,4,VOI,SPICE,G-G-G,2,2,LLM,SMILE,G-G-G,2.0,2.0,VOI,SEIZE,G-G-G,2.0,2.0,LLM,SNIDE,GGGGG,0.0,0.0,VOI,,,,,,0
86,LEWES,True,3,AROSE,---YY,5,5,VOI,SLEEP,YYYG-,4,3,LLM,LEWES,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
87,TAMER,True,6,AROSE,YY--Y,5,5,VOI,HEART,-YYYY,5,5,LLM,RATED,YGYG-,3.0,3.0,VOI,TAPER,GG-GG,1.0,1.0,LLM,TAKER,GG-GG,1.0,1.0,VOI,TAMER,GGGGG,0.0,0.0,LLM,0
88,COTTA,True,4,TASER,YY---,5,5,VOI,TOTAL,YGGY-,3,3,LLM,GOTTA,-GGGG,1.0,1.0,VOI,COTTA,GGGGG,0.0,0.0,LLM,,,,,,,,,,,1
89,CORBY,True,5,EARNS,--G--,4,4,VOI,WORRY,-GG-G,2,2,LLM,DORKY,-GG-G,2.0,2.0,VOI,MORTY,-GG-G,2.0,2.0,LLM,CORBY,GGGGG,0.0,0.0,VOI,,,,,,0
90,POLIS,True,2,AILES,-YG-G,3,3,VOI,POLIS,GGGGG,0,0,LLM,,,,,,,,,,,,,,,,,,,,,0
91,ROXAS,True,6,AIRES,Y-Y-G,4,4,VOI,BRASS,-YY-G,4,4,LLM,RANTS,GY--G,3.0,3.0,VOI,ROSAS,GG-GG,1.0,1.0,LLM,ROJAS,GG-GG,1.0,1.0,VOI,ROXAS,GGGGG,0.0,0.0,LLM,0
92,RANCE,True,3,READS,GYY--,4,4,VOI,RANGE,GGG-G,1,1,LLM,RANCE,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
93,CARON,True,6,DARES,-GG--,3,3,VOI,AGARA,Y--Y-,5,4,LLM,PARTY,-GG--,3.0,3.0,VOI,MARCO,-GGYY,3.0,3.0,LLM,CAROL,GGGG-,1.0,1.0,VOI,CARON,GGGGG,0.0,0.0,LLM,2
94,SURYA,True,5,AILES,Y---Y,5,5,VOI,SHAKY,G-Y-Y,4,4,LLM,SATYA,G--GG,2.0,2.0,VOI,SONYA,G--GG,2.0,2.0,LLM,SURYA,GGGGG,0.0,0.0,VOI,,,,,,0
95,AGGIE,True,4,RAISE,-YY-G,4,4,VOI,ANNIE,G--GG,2,2,LLM,ALFIE,G--GG,2.0,2.0,VOI,AGGIE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
96,CAUSA,True,3,SNARE,Y-Y--,5,5,VOI,LASER,-GY--,4,4,LLM,CAUSA,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,2
97,BAMBA,True,6,SLATE,--Y--,5,5,VOI,HAPPY,-G---,4,4,LLM,CARON,-G---,4.0,4.0,VOI,DAVID,-G---,4.0,4.0,LLM,JAMMU,-GG--,3.0,3.0,VOI,BAMBA,GGGGG,0.0,0.0,LLM,0
98,MAYNE,True,4,REALS,-YY--,5,5,VOI,EAMES,YGY--,4,4,LLM,MAINE,GG-GG,1.0,1.0,VOI,MAYNE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,1
99,BOGGS,True,5,SNARE,Y----,5,5,VOI,MUSIC,--Y--,5,5,LLM,BLOBS,G-Y-G,3.0,3.0,VOI,BOAGS,GG-GG,1.0,1.0,LLM,BOGGS,GGGGG,0.0,0.0,VOI,,,,,,1
100,FINNS,True,6,NEARS,Y---G,4,4,VOI,SINGS,-GG-G,2,2,LLM,KINDS,-GG-G,2.0,2.0,VOI,HINTS,-GG-G,2.0,2.0,LLM,MINUS,-GG-G,2.0,2.0,VOI,FINNS,GGGGG,0.0,0.0,LLM,0
