game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,total_violations
32,WROTE,True,3,OATES,Y-YY-,5,4,VOI,TROPE,YGG-G,2,2,LLM,WROTE,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
33,RATED,True,6,ARIES,YY-G-,4,4,VOI,LAYER,-G-GY,3,3,LLM,HAREM,-GYG-,3.0,3.0,VOI,RAVED,GG-GG,1.0,1.0,LLM,RAKED,GG-GG,1.0,1.0,VOI,RATED,GGGGG,0.0,0.0,LLM,0
34,ALERT,True,3,AROSE,GY--Y,4,4,VOI,ALGER,GG-YY,3,2,LLM,ALERT,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
35,CAGES,False,6,OATES,-G-GG,2,2,VOI,MALES,-G-GG,2,2,LLM,BASES,-G-GG,2.0,2.0,VOI,CAKES,GG-GG,1.0,1.0,LLM,CAPES,GG-GG,1.0,1.0,VOI,CARES,GG-GG,1.0,1.0,LLM,0
36,TEDDY,True,4,AIRES,---Y-,5,5,VOI,THEME,G-Y--,4,4,LLM,TEBOW,GG---,3.0,3.0,VOI,TEDDY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
37,COLES,True,6,SNARE,Y---Y,5,5,VOI,SLEDS,-YY-G,4,3,LLM,MELTS,-YG-G,3.0,3.0,VOI,POLES,-GGGG,1.0,1.0,LLM,HOLES,-GGGG,1.0,1.0,VOI,COLES,GGGGG,0.0,0.0,LLM,1
38,HWANG,True,5,AILES,Y----,5,5,VOI,PARTY,-Y---,5,5,LLM,GOHAN,Y-YYY,5.0,4.0,VOI,CHANG,-YGGG,2.0,2.0,LLM,HWANG,GGGGG,0.0,0.0,VOI,,,,,,0
39,WRATH,True,5,EARLS,-YY--,5,5,VOI,BRARY,-GG--,3,3,LLM,GRANT,-GG-Y,3.0,3.0,VOI,TRACK,YGG--,3.0,3.0,LLM,WRATH,GGGGG,0.0,0.0,VOI,,,,,,0
40,MACHO,True,5,AIRES,Y----,5,5,VOI,HAPPY,YG---,4,4,LLM,MAHAL,GGY--,3.0,3.0,VOI,MATCH,GG-YY,3.0,2.0,LLM,MACHO,GGGGG,0.0,0.0,VOI,,,,,,0
41,LOPEZ,True,4,ARIES,---G-,4,4,VOI,MONEY,-G-G-,3,3,LLM,HOPED,-GGG-,2.0,2.0,VOI,LOPEZ,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
42,GOODY,True,4,AROSE,--G--,4,4,VOI,CLOTH,--G--,4,4,LLM,KNOPF,--G--,4.0,4.0,VOI,GOODY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
43,BROTH,True,5,LASER,----Y,5,5,VOI,RIGHT,Y--YY,5,4,LLM,TRUTH,-G-GG,2.0,2.0,VOI,FROTH,-GGGG,1.0,1.0,LLM,BROTH,GGGGG,0.0,0.0,VOI,,,,,,0
44,VERDE,True,5,NEARS,-G-Y-,4,4,VOI,PERCY,-GG--,3,3,LLM,HEROD,-GG-Y,3.0,3.0,VOI,VERDI,GGGG-,1.0,1.0,LLM,VERDE,GGGGG,0.0,0.0,VOI,,,,,,0
45,TAMED,True,4,ARIES,Y--G-,4,4,VOI,NAMED,-GGGG,1,1,LLM,FAMED,-GGGG,1.0,1.0,VOI,TAMED,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
46,LEAFS,True,6,STARE,Y-G-Y,4,4,VOI,MEANS,-GG-G,2,2,LLM,DEALS,-GGYG,2.0,2.0,VOI,LEAPS,GGG-G,1.0,1.0,LLM,LEAKS,GGG-G,1.0,1.0,VOI,LEAFS,GGGGG,0.0,0.0,LLM,0
47,YACHT,True,5,RAISE,-G---,4,4,VOI,AMAZI,Y----,5,5,LLM,WAHOO,-GY--,4.0,4.0,VOI,HAPPY,YG--Y,4.0,4.0,LLM,YACHT,GGGGG,0.0,0.0,VOI,,,,,,2
48,MESSY,True,3,ANISE,---GY,4,4,VOI,FRESH,--YG-,4,4,LLM,MESSY,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
49,RYDER,True,4,AROSE,-Y--Y,5,4,VOI,REFER,G--GG,2,2,LLM,RIDER,G-GGG,1.0,1.0,VOI,RYDER,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
50,MOTIF,True,4,AIRES,-Y---,5,5,VOI,THINK,Y-Y--,5,5,LLM,MUFTI,G-YYY,4.0,3.0,VOI,MOTIF,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
51,RAVEN,True,3,LEANS,-YYY-,5,5,VOI,RANGE,GGY-Y,3,3,LLM,RAVEN,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
52,REICH,True,5,REALS,GG---,3,3,VOI,REFER,GG---,3,3,LLM,REDOX,GG---,3.0,3.0,VOI,REIGN,GGG--,2.0,2.0,LLM,REICH,GGGGG,0.0,0.0,VOI,,,,,,0
53,ICONS,True,5,OATES,Y---G,4,4,VOI,SHOPS,--G-G,3,3,LLM,BLOCS,--GYG,3.0,3.0,VOI,CROWS,Y-G-G,3.0,3.0,LLM,ICONS,GGGGG,0.0,0.0,VOI,,,,,,0
54,SILKY,True,3,EARNS,----Y,5,5,VOI,STICK,G-Y-Y,4,3,LLM,SILKY,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
55,CARVE,True,5,ELIAS,Y--Y-,5,5,VOI,GRADE,-YY-G,4,4,LLM,AMORE,Y--YG,4.0,4.0,VOI,CARNE,GGG-G,1.0,1.0,LLM,CARVE,GGGGG,0.0,0.0,VOI,,,,,,0
56,LAGER,True,3,AILES,Y-YG-,4,4,VOI,LAYER,GG-GG,1,1,LLM,LAGER,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
57,JERKS,True,4,ARIES,-Y-YG,4,4,VOI,BEERS,-G-YG,3,3,LLM,RENTS,YG--G,3.0,3.0,VOI,JERKS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
58,LOTUS,True,3,ARNIE,-----,5,5,VOI,BOLUS,-GYGG,2,2,LLM,LOTUS,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
59,LACEY,True,4,RAISE,-G--Y,4,4,VOI,HATED,-G-G-,3,3,LLM,NAGEL,-G-GY,3.0,3.0,VOI,LACEY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
60,TUDOR,True,5,ACRES,--Y--,5,5,VOI,BRING,-Y---,5,5,LLM,WHORL,--YY-,5.0,4.0,VOI,MOTOR,--YGG,3.0,3.0,LLM,TUDOR,GGGGG,0.0,0.0,VOI,,,,,,0
61,QUOTA,True,3,MARES,-Y---,5,5,VOI,ABOUT,Y-GYY,4,4,LLM,QUOTA,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
62,MOURN,True,4,AROSE,-YY--,5,5,VOI,WORLD,-GY--,4,4,LLM,ROTOR,YG---,4.0,4.0,VOI,MOURN,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
63,PROMO,True,6,EARLS,--Y--,5,5,VOI,BRING,-G---,4,4,LLM,TRUTH,-G---,4.0,4.0,VOI,PROOF,GGGY-,2.0,2.0,LLM,PROVO,GGG-G,1.0,1.0,VOI,PROMO,GGGGG,0.0,0.0,LLM,0
64,CASTE,False,6,EARLS,YG--Y,4,4,VOI,BASED,-GGY-,3,3,LLM,MASSE,-GG-G,2.0,2.0,VOI,WASTE,-GGGG,1.0,1.0,LLM,HASTE,-GGGG,1.0,1.0,VOI,TASTE,-GGGG,1.0,1.0,LLM,0
65,CAPRI,True,4,AROSE,YY---,5,5,VOI,PARTY,YGY--,4,4,LLM,RALPH,YG-Y-,4.0,4.0,VOI,CAPRI,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
66,ALIAS,True,5,OATES,-Y--G,4,4,VOI,SCABS,--Y-G,4,4,LLM,MIDAS,-Y-GG,3.0,3.0,VOI,ARIAS,G-GGG,1.0,1.0,LLM,ALIAS,GGGGG,0.0,0.0,VOI,,,,,,0
67,PADDY,True,4,REALS,--Y--,5,5,VOI,HAPPY,-GY-G,3,3,LLM,PANTY,GG--G,2.0,2.0,VOI,PADDY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
68,BLOBS,True,5,AILES,--Y-G,4,4,VOI,SOULS,-Y-YG,4,4,LLM,CLOGS,-GG-G,2.0,2.0,VOI,BLOWS,GGG-G,1.0,1.0,LLM,BLOBS,GGGGG,0.0,0.0,VOI,,,,,,0
69,DILLY,True,5,AILES,-GG--,3,3,VOI,BILLY,-GGGG,1,1,LLM,NILLY,-GGGG,1.0,1.0,VOI,WILLY,-GGGG,1.0,1.0,LLM,DILLY,GGGGG,0.0,0.0,VOI,,,,,,0
70,GUTSY,True,3,RAISE,---G-,4,4,VOI,SLUSH,--YG-,4,4,LLM,GUTSY,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
71,TABOR,True,5,RAISE,YG---,4,4,VOI,MARRY,-GY--,4,4,LLM,LAZAR,-G--G,3.0,3.0,VOI,GATOR,-GYGG,2.0,2.0,LLM,TABOR,GGGGG,0.0,0.0,VOI,,,,,,0
72,INLAY,True,3,EARLS,-Y-Y-,5,5,VOI,ALLOY,Y-G-G,3,3,LLM,INLAY,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
73,AHHHH,True,5,RAISE,-Y---,5,5,VOI,ABOUT,G----,4,4,LLM,APPLY,G----,4.0,4.0,VOI,AHMAD,GG---,3.0,3.0,LLM,AHHHH,GGGGG,0.0,0.0,VOI,,,,,,0
74,ROUEN,True,4,AIRES,--YG-,4,4,VOI,ORDER,YY-G-,4,4,LLM,ROGEN,GG-GG,1.0,1.0,VOI,ROUEN,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
75,BUENA,True,5,ARISE,Y---Y,5,5,VOI,BEACH,GYY--,4,4,LLM,BAGEL,GY-Y-,4.0,4.0,VOI,THEIR,--G--,4.0,4.0,LLM,BUENA,GGGGG,0.0,0.0,VOI,,,,,,5
76,MENON,True,5,RAISE,----Y,5,5,VOI,ENJOY,YY-G-,4,3,LLM,THEON,--YGG,3.0,3.0,VOI,MELON,GG-GG,1.0,1.0,LLM,MENON,GGGGG,0.0,0.0,VOI,,,,,,0
77,TRASK,True,4,AROSE,YG-G-,3,3,VOI,CRASH,-GGG-,2,2,LLM,GRASS,-GGG-,2.0,2.0,VOI,TRASK,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
78,CASIO,True,5,EARNS,-G--Y,4,4,VOI,SALSA,YG---,4,4,LLM,PASTY,-GG--,3.0,3.0,VOI,BASIC,-GGGY,2.0,2.0,LLM,CASIO,GGGGG,0.0,0.0,VOI,,,,,,0
79,VOILA,True,4,ARISE,Y-G--,4,4,VOI,CHINA,--G-G,3,3,LLM,LAILA,--GGG,2.0,2.0,VOI,VOILA,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
80,AURAL,True,4,AIRES,G-G--,3,3,VOI,AARON,GYG--,3,3,LLM,ABRAM,G-GG-,2.0,2.0,VOI,AURAL,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
81,LEGER,True,4,SLATE,-Y--Y,5,4,VOI,LEVEL,GG-G-,2,2,LLM,LEPER,GG-GG,1.0,1.0,VOI,LEGER,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
82,DALLY,True,4,LASER,YG---,4,4,VOI,VALID,-GG-Y,3,3,LLM,WALDO,-GGY-,3.0,3.0,VOI,DALLY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
83,INIGO,True,4,AIRES,-Y---,5,5,VOI,THINK,--GY-,4,4,LLM,UNION,-GGY-,3.0,3.0,VOI,INIGO,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
84,KRILL,True,3,ARIES,-GG--,3,3,VOI,BRICK,-GG-Y,3,3,LLM,KRILL,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
85,SNIDE,True,4,AILES,-Y-YY,5,4,VOI,ISSUE,YY--G,4,4,LLM,SNIPE,GGG-G,1.0,1.0,VOI,SNIDE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
86,LEWES,True,3,TEARS,-G--G,3,3,VOI,SEEDS,-GY-G,3,3,LLM,LEWES,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
87,TAMER,True,4,ARISE,YY--Y,5,5,VOI,PAGER,-G-GG,2,2,LLM,LATER,-GYGG,2.0,2.0,VOI,TAMER,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
88,COTTA,True,5,RAISE,-Y---,5,5,VOI,ABOUT,Y-Y-Y,5,4,LLM,LOTTA,-GGGG,1.0,1.0,VOI,GOTTA,-GGGG,1.0,1.0,LLM,COTTA,GGGGG,0.0,0.0,VOI,,,,,,0
89,CORBY,True,4,TEARS,---Y-,5,5,VOI,ROUND,YG---,4,4,LLM,JOHOR,-G--Y,4.0,4.0,VOI,CORBY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
90,POLIS,True,5,ARISE,--YY-,5,4,VOI,SIGHT,YY---,5,5,LLM,ICONS,Y-Y-G,4.0,4.0,VOI,LOUIS,YG-GG,2.0,2.0,LLM,POLIS,GGGGG,0.0,0.0,VOI,,,,,,0
91,ROXAS,True,4,EARLS,-YY-G,4,4,VOI,BRAYS,-YY-G,4,4,LLM,ROJAS,GG-GG,1.0,1.0,VOI,ROXAS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
92,RANCE,True,3,LANES,-GGY-,3,3,VOI,RANGE,GGG-G,1,1,LLM,RANCE,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
93,CARON,True,4,AROSE,YYY--,5,3,VOI,MAYOR,-G-GY,3,3,LLM,CAROL,GGGG-,1.0,1.0,VOI,CARON,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
94,SURYA,True,3,RAISE,YY-Y-,5,5,VOI,GRAYS,-YYGY,4,4,LLM,SURYA,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
95,AGGIE,True,6,ARISE,G-Y-G,3,3,VOI,ANNIE,G--GG,2,2,LLM,ADDIE,G--GG,2.0,2.0,VOI,ALFIE,G--GG,2.0,2.0,LLM,ABBIE,G--GG,2.0,2.0,VOI,AGGIE,GGGGG,0.0,0.0,LLM,0
96,CAUSA,True,4,REALS,--Y-Y,5,4,VOI,BASIN,-GY--,4,4,LLM,SACHA,YGY-G,3.0,3.0,VOI,CAUSA,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
97,BAMBA,True,6,RAISE,-G---,4,4,VOI,LAUGH,-G---,4,4,LLM,PADDY,-G---,4.0,4.0,VOI,BANCO,GG---,3.0,3.0,LLM,BAFTA,GG--G,2.0,2.0,VOI,BAMBA,GGGGG,0.0,0.0,LLM,0
98,MAYNE,True,5,NEARS,YYY--,5,5,VOI,ANGLE,YY--G,4,4,LLM,JANIE,-GY-G,3.0,3.0,VOI,WAYNE,-GGGG,1.0,1.0,LLM,MAYNE,GGGGG,0.0,0.0,VOI,,,,,,0
99,BOGGS,True,5,EARLS,----G,4,4,VOI,SHOWS,--Y-G,4,4,LLM,OMITS,Y---G,4.0,4.0,VOI,BONUS,GG--G,2.0,2.0,LLM,BOGGS,GGGGG,0.0,0.0,VOI,,,,,,0
100,FINNS,True,5,ARISE,--YY-,5,5,VOI,SILKY,YG---,4,4,LLM,GIFTS,-GY-G,3.0,3.0,VOI,FINDS,GGG-G,1.0,1.0,LLM,FINNS,GGGGG,0.0,0.0,VOI,,,,,,0
