game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,total_violations
14,FIRED,True,6,READS,YY-Y-,5,4,VOI,DRIVE,YYY-Y,5,4,LLM,WIERD,-GYYG,3.0,3.0,VOI,TIRED,-GGGG,1.0,1.0,LLM,HIRED,-GGGG,1.0,1.0,VOI,FIRED,GGGGG,0.0,0.0,LLM,0
15,FOLKS,True,3,RATES,----G,4,4,VOI,LOOKS,YG-GG,2,2,LLM,FOLKS,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
16,CHILE,True,3,RAISE,--G-G,3,3,VOI,WHILE,-GGGG,1,1,LLM,CHILE,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
17,BLACK,True,4,ARISE,Y----,5,5,VOI,TODAY,---Y-,5,5,LLM,PALMA,-YY--,5.0,5.0,VOI,BLACK,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
18,GRANT,True,5,REALS,Y-G--,4,4,VOI,BOARD,--GY-,4,4,LLM,CRAZY,-GG--,3.0,3.0,VOI,GRAIN,GGG-Y,2.0,2.0,LLM,GRANT,GGGGG,0.0,0.0,VOI,,,,,,0
19,MEALS,True,4,LASER,YYYY-,5,5,VOI,SCALE,Y-GGY,3,3,LLM,HEALS,-GGGG,1.0,1.0,VOI,MEALS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
20,CREAM,True,4,REALS,YYY--,5,3,VOI,WATER,-Y-YY,5,5,LLM,DREAM,-GGGG,1.0,1.0,VOI,CREAM,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
21,AWAKE,True,4,ARIES,G--Y-,4,4,VOI,GREEN,--Y--,5,5,LLM,ABATE,G-G-G,2.0,2.0,VOI,AWAKE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,3
22,OCCUR,True,4,ANISE,-----,5,5,VOI,WORDY,-YY--,5,5,LLM,GROOT,-YY--,5.0,5.0,VOI,OCCUR,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
23,YEARS,True,2,DARES,-YYYG,4,3,VOI,YEARS,GGGGG,0,0,LLM,,,,,,,,,,,,,,,,,,,,,0
24,GRADE,True,5,RAISE,YY--G,4,3,VOI,AWARE,--GYG,3,3,LLM,TRACE,-GG-G,2.0,2.0,VOI,SINCE,----G,4.0,4.0,LLM,GRADE,GGGGG,0.0,0.0,VOI,,,,,,7
25,CHILL,True,3,TALES,--Y--,5,5,VOI,COULD,G--G-,3,3,LLM,CHILL,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
26,FLOOD,True,4,SIENA,-----,5,5,VOI,ORBIT,Y----,5,5,LLM,GOULD,-Y-YG,4.0,4.0,VOI,FLOOD,GGGGG,0.0,0.0,LLM,,,,,,,,,,,1
27,APPLY,True,4,NEARS,--Y--,5,5,VOI,TODAY,---YG,4,4,LLM,BALMY,-YY-G,4.0,4.0,VOI,APPLY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
28,SMILE,True,3,RAISE,--GYG,3,3,VOI,SLIDE,GYG-G,2,2,LLM,SMILE,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
29,KNOCK,True,4,TEARS,-----,5,5,VOI,FOCUS,-YY--,5,4,LLM,CLOCK,--GGG,2.0,2.0,VOI,KNOCK,GGGGG,0.0,0.0,LLM,,,,,,,,,,,1
30,SLEEP,True,2,ASTER,-Y-G-,4,4,VOI,SLEEP,GGGGG,0,0,LLM,,,,,,,,,,,,,,,,,,,,,0
31,BRICK,True,3,EARNS,--Y--,5,5,VOI,COURT,Y--Y-,5,5,LLM,BRICK,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
32,WROTE,True,2,ARIES,-G-Y-,4,4,VOI,WROTE,GGGGG,0,0,LLM,,,,,,,,,,,,,,,,,,,,,0
33,RATED,True,2,RAISE,GG--Y,3,3,VOI,RATED,GGGGG,0,0,LLM,,,,,,,,,,,,,,,,,,,,,0
34,ALERT,True,2,ASTER,G-YYY,4,3,VOI,ALERT,GGGGG,0,0,LLM,,,,,,,,,,,,,,,,,,,,,0
35,CAGES,True,6,SLATE,Y-Y-Y,5,4,VOI,BASES,-G-GG,2,2,LLM,CARES,GG-GG,1.0,1.0,VOI,CAKES,GG-GG,1.0,1.0,LLM,CAVES,GG-GG,1.0,1.0,VOI,CAGES,GGGGG,0.0,0.0,LLM,0
36,TEDDY,True,4,EARLS,Y----,5,5,VOI,BEING,-G---,4,4,LLM,PETEY,-GY-G,3.0,3.0,VOI,TEDDY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
37,COLES,True,5,ARIES,---GG,3,3,VOI,COMES,GG-GG,1,1,LLM,CONES,GG-GG,1.0,1.0,VOI,CODES,GG-GG,1.0,1.0,LLM,COLES,GGGGG,0.0,0.0,VOI,,,,,,0
38,HWANG,True,5,REALS,--G--,4,4,VOI,AGAIN,-YG-Y,4,4,LLM,CHANG,-YGGG,2.0,2.0,VOI,HUANG,G-GGG,1.0,1.0,LLM,HWANG,GGGGG,0.0,0.0,VOI,,,,,,0
39,WRATH,True,3,STARE,-YGY-,4,4,VOI,TRAIT,YGG--,3,3,LLM,WRATH,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
40,MACHO,True,4,ARIES,Y----,5,5,VOI,WOMAN,-YYY-,5,5,LLM,OBAMA,Y-YY-,5.0,5.0,VOI,MACHO,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
41,LOPEZ,True,4,RATES,---G-,4,4,VOI,MONEY,-G-G-,3,3,LLM,BOWED,-G-G-,3.0,3.0,VOI,LOPEZ,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
42,GOODY,True,4,ARISE,-----,5,5,VOI,WOULD,-G--Y,4,4,LLM,DOGGY,YGY-G,3.0,3.0,VOI,GOODY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
43,BROTH,True,4,LEANS,-----,5,5,VOI,MIGHT,---YY,5,5,LLM,TRUTH,-G-GG,2.0,2.0,VOI,BROTH,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
44,VERDE,True,5,ARIES,-Y-Y-,5,4,VOI,REPLY,YG---,4,4,LLM,HERON,-GG--,3.0,3.0,VOI,MERGE,-GG-G,2.0,2.0,LLM,VERDE,GGGGG,0.0,0.0,VOI,,,,,,0
45,TAMED,True,4,EARNS,YG---,4,4,VOI,MAYBE,YG--Y,4,4,LLM,FAMED,-GGGG,1.0,1.0,VOI,TAMED,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
46,LEAFS,True,4,OATES,-Y-YG,4,4,VOI,YEARS,-GG-G,2,2,LLM,MEALS,-GGYG,2.0,2.0,VOI,LEAFS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
47,YACHT,True,4,EARLS,-G---,4,4,VOI,BACON,-GG--,3,3,LLM,JACKY,-GG-Y,3.0,3.0,VOI,YACHT,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
48,MESSY,True,4,REALS,-G--Y,4,4,VOI,SETUP,YG---,4,4,LLM,JESSE,-GGG-,2.0,2.0,VOI,MESSY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
49,RYDER,True,4,RATES,G--G-,3,3,VOI,RIVER,G--GG,2,2,LLM,ROGER,G--GG,2.0,2.0,VOI,RYDER,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
50,MOTIF,True,4,ASTER,--G--,4,4,VOI,LUTON,--GY-,4,4,LLM,GITMO,-YGYY,4.0,4.0,VOI,MOTIF,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
51,RAVEN,True,4,EARLS,YGY--,4,4,VOI,PAPER,-G-GY,3,3,LLM,RATED,GG-G-,2.0,2.0,VOI,RAVEN,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
52,REICH,True,3,EARNS,Y-Y--,5,5,VOI,THEIR,-YYYY,5,4,LLM,REICH,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
53,ICONS,True,3,LANES,--Y-G,4,4,VOI,NOUNS,-Y-GG,3,3,LLM,ICONS,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
54,SILKY,True,5,ARIES,--Y-Y,5,5,VOI,SUNNI,G---Y,4,4,LLM,SPLIT,G-GY-,3.0,3.0,VOI,SILLY,GGG-G,1.0,1.0,LLM,SILKY,GGGGG,0.0,0.0,VOI,,,,,,0
55,CARVE,True,4,LEANS,-YY--,5,5,VOI,WORDS,--G--,4,4,LLM,MCRAE,-YGYG,3.0,3.0,VOI,CARVE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,3
56,LAGER,True,3,REALS,YYYY-,5,5,VOI,LATER,GG-GG,1,1,LLM,LAGER,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
57,JERKS,True,6,NEARS,-G-YG,3,3,VOI,RESTS,YG--G,3,3,LLM,HERBS,-GG-G,2.0,2.0,VOI,GERMS,-GG-G,2.0,2.0,LLM,PERKS,-GGGG,1.0,1.0,VOI,JERKS,GGGGG,0.0,0.0,LLM,0
58,LOTUS,True,3,EARLS,---YG,4,4,VOI,LISTS,G--YG,3,3,LLM,LOTUS,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
59,LACEY,True,5,REALS,-YYY-,5,5,VOI,ALONE,YY--Y,5,4,LLM,CAMEL,YG-GY,3.0,3.0,VOI,LACED,GGGG-,1.0,1.0,LLM,LACEY,GGGGG,0.0,0.0,VOI,,,,,,0
60,TUDOR,True,4,ARISE,-Y---,5,5,VOI,RUGBY,YG---,4,4,LLM,LUXOR,-G-GG,2.0,2.0,VOI,TUDOR,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
61,QUOTA,True,5,RAISE,-Y---,5,5,VOI,TODAY,YY-Y-,5,4,LLM,AMATO,Y--GY,4.0,4.0,VOI,OUTTA,YG-GG,2.0,2.0,LLM,QUOTA,GGGGG,0.0,0.0,VOI,,,,,,0
62,MOURN,True,5,AILES,-----,5,5,VOI,MYRRH,G--G-,3,3,LLM,MUNRO,GYYGY,3.0,3.0,VOI,GREEN,-Y--G,4.0,4.0,LLM,MOURN,GGGGG,0.0,0.0,VOI,,,,,,5
63,PROMO,True,6,EARNS,--Y--,5,5,VOI,WORDS,-YY--,5,5,LLM,LUXOR,---YY,5.0,5.0,VOI,ORBIT,YG---,4.0,4.0,LLM,FROCK,-GG--,3.0,3.0,VOI,PROMO,GGGGG,0.0,0.0,LLM,2
64,CASTE,True,6,AIRES,Y--YY,5,4,VOI,WORDS,----Y,5,5,LLM,PAUSE,-G-YG,3.0,3.0,VOI,HASTE,-GGGG,1.0,1.0,LLM,TASTE,-GGGG,1.0,1.0,VOI,CASTE,GGGGG,0.0,0.0,LLM,4
65,CAPRI,True,4,AIRES,YYY--,5,4,VOI,WORDS,--Y--,5,5,LLM,CLAIR,G-YYY,4.0,3.0,VOI,CAPRI,GGGGG,0.0,0.0,LLM,,,,,,,,,,,4
66,ALIAS,True,4,NEARS,--Y-G,4,4,VOI,CALLS,-YY-G,4,3,LLM,LUKAS,Y--GG,3.0,3.0,VOI,ALIAS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
67,PADDY,True,4,AROSE,Y----,5,5,VOI,HAPPY,-GY-G,3,3,LLM,PAULY,GG--G,2.0,2.0,VOI,PADDY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
68,BLOBS,True,6,ARISE,---Y-,5,5,VOI,SHOWS,--G-G,3,3,LLM,MOONS,--G-G,3.0,3.0,VOI,CLOGS,-GG-G,2.0,2.0,LLM,FLOPS,-GG-G,2.0,2.0,VOI,BLOBS,GGGGG,0.0,0.0,LLM,0
69,DILLY,True,4,EARLS,---G-,4,4,VOI,WOULD,---GY,4,4,LLM,DIMLY,GG-GG,1.0,1.0,VOI,DILLY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
70,GUTSY,True,3,ELISA,---G-,4,4,VOI,GHOST,G--GY,3,3,LLM,GUTSY,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
71,TABOR,True,3,ELIAS,---Y-,5,5,VOI,ABOUT,YYY-Y,5,3,LLM,TABOR,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
72,INLAY,True,3,LEANS,Y-YY-,5,5,VOI,NOLAN,Y-GG-,3,3,LLM,INLAY,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
73,AHHHH,True,5,RATES,-Y---,5,5,VOI,ALWAY,G----,4,4,LLM,AMINO,G----,4.0,4.0,VOI,AHHEE,GGG--,2.0,2.0,LLM,AHHHH,GGGGG,0.0,0.0,VOI,,,,,,1
74,ROUEN,True,3,ARISE,-Y--Y,5,4,VOI,OTHER,Y--GY,4,4,LLM,ROUEN,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
75,BUENA,True,5,ARIES,Y--Y-,5,5,VOI,WORDS,-----,5,5,LLM,HALVE,-Y--Y,5.0,5.0,VOI,BEGAN,GY-YY,4.0,3.0,LLM,BUENA,GGGGG,0.0,0.0,VOI,,,,,,4
76,MENON,True,4,REALS,-G---,4,4,VOI,BEING,-G-Y-,4,4,LLM,YEMEN,-GY-G,3.0,3.0,VOI,MENON,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
77,TRASK,True,3,STARE,YYGY-,4,4,VOI,TRASH,GGGG-,1,1,LLM,TRASK,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
78,CASIO,True,3,RAISE,-GYY-,4,4,VOI,BASIC,-GGGY,2,2,LLM,CASIO,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
79,VOILA,False,6,AROSE,Y-Y--,5,5,VOI,OARSY,YY---,5,5,LLM,BOTHA,-G--G,3.0,3.0,VOI,GONNA,-G--G,3.0,3.0,LLM,KOALA,-G-GG,2.0,2.0,VOI,JOLLA,-G-GG,2.0,2.0,LLM,2
80,AURAL,True,3,AROSE,GY---,4,4,VOI,APRIL,G-G-G,2,2,LLM,AURAL,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
81,LEGER,False,6,AROSE,-Y--Y,5,5,VOI,RIVER,---GG,3,3,LLM,UNDER,---GG,3.0,3.0,VOI,PETER,-G-GG,2.0,2.0,LLM,WEBER,-G-GG,2.0,2.0,VOI,MEYER,-G-GG,2.0,2.0,LLM,0
82,DALLY,False,6,LANES,YG---,4,4,VOI,GREEN,-----,5,5,LLM,PAULY,-G-GG,2.0,2.0,VOI,SINCE,-----,5.0,5.0,LLM,BALLY,-GGGG,1.0,1.0,VOI,TALLY,-GGGG,1.0,1.0,LLM,11
83,INIGO,True,4,AILES,-Y---,5,5,VOI,THINK,--GY-,4,4,LLM,ORION,Y-G-Y,4.0,4.0,VOI,INIGO,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
84,KRILL,True,4,EARNS,--Y--,5,5,VOI,RIGHT,YY---,5,4,LLM,BRICK,-GG-Y,3.0,3.0,VOI,KRILL,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
85,SNIDE,True,4,TEARS,-Y--Y,5,5,VOI,SCONE,G--YG,3,3,LLM,SNIPE,GGG-G,1.0,1.0,VOI,SNIDE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
86,LEWES,True,3,REALS,-G-YG,3,3,VOI,HELPS,-GY-G,3,3,LLM,LEWES,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
87,TAMER,True,3,CARES,-GYG-,3,3,VOI,WATER,-GYGG,2,2,LLM,TAMER,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
88,COTTA,True,5,STARE,-YY--,5,5,VOI,ABOUT,Y-Y-Y,5,4,LLM,TONAL,YG-Y-,4.0,4.0,VOI,GOTTA,-GGGG,1.0,1.0,LLM,COTTA,GGGGG,0.0,0.0,VOI,,,,,,0
89,CORBY,True,4,EARLS,--G--,4,4,VOI,WORTH,-GG--,3,3,LLM,MORIN,-GG--,3.0,3.0,VOI,CORBY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
90,POLIS,True,5,ARIES,--Y-G,4,4,VOI,GREEN,-----,5,5,LLM,SILKS,-YG-G,3.0,3.0,VOI,SPOTS,-YY-G,4.0,3.0,LLM,POLIS,GGGGG,0.0,0.0,VOI,,,,,,6
91,ROXAS,True,3,NEARS,--YYG,4,4,VOI,PARIS,-YY-G,4,4,LLM,ROXAS,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
92,RANCE,True,4,NEARS,YYYY-,5,5,VOI,ANGER,YY-YY,5,3,LLM,IRENA,-YYYY,5.0,4.0,VOI,RANCE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
93,CARON,False,6,ARIES,YY---,5,4,VOI,MARCH,-GGY-,3,3,LLM,CARLA,GGG--,2.0,2.0,VOI,CARRY,GGG--,2.0,2.0,LLM,CARGO,GGG-Y,2.0,2.0,VOI,FIRST,--G--,4.0,4.0,LLM,7
94,SURYA,True,3,EARNS,-YG-Y,4,4,VOI,SYRIA,GYG-G,2,2,LLM,SURYA,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
95,AGGIE,True,5,ARISE,G-Y-G,3,3,VOI,ANNIE,G--GG,2,2,LLM,ALLIE,G--GG,2.0,2.0,VOI,GREEN,Y-Y--,5.0,4.0,LLM,AGGIE,GGGGG,0.0,0.0,VOI,,,,,,6
96,CAUSA,True,4,AISLE,Y-Y--,5,4,VOI,START,Y-Y--,5,5,LLM,CAMPS,GG--Y,3.0,3.0,VOI,CAUSA,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
97,BAMBA,True,5,ELIAS,---Y-,5,5,VOI,PARTY,-G---,4,4,LLM,MACHO,YG---,4.0,4.0,VOI,GAMMA,-GG-G,2.0,2.0,LLM,BAMBA,GGGGG,0.0,0.0,VOI,,,,,,0
98,MAYNE,True,3,RAISE,-G--G,3,3,VOI,MAYBE,GGG-G,1,1,LLM,MAYNE,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
99,BOGGS,True,5,AIRES,----G,4,4,VOI,BONUS,GG--G,2,2,LLM,BOOMS,GG--G,2.0,2.0,VOI,BOWLS,GG--G,2.0,2.0,LLM,BOGGS,GGGGG,0.0,0.0,VOI,,,,,,0
100,FINNS,True,5,ARIES,--Y-G,4,4,VOI,LOUIS,---YG,4,4,LLM,DISKS,-G--G,3.0,3.0,VOI,WINGS,-GG-G,2.0,2.0,LLM,FINNS,GGGGG,0.0,0.0,VOI,,,,,,0
