game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,total_violations
32,WROTE,True,4,STARE,-Y-YG,4,4,VOI,TRITE,-G-GG,2,2,LLM,CRETE,-G-GG,2.0,2.0,VOI,WROTE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
33,RATED,True,3,ARIES,YY-G-,4,4,VOI,LATER,-GGGY,2,2,LLM,RATED,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
34,ALERT,True,3,RACES,YY-Y-,5,4,VOI,HEART,-YYGG,3,3,LLM,ALERT,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
35,CAGES,True,6,AROSE,Y--YY,5,4,VOI,SALES,-G-GG,2,2,LLM,MATES,-G-GG,2.0,2.0,VOI,PAGES,-GGGG,1.0,1.0,LLM,WAGES,-GGGG,1.0,1.0,VOI,CAGES,GGGGG,0.0,0.0,LLM,0
36,TEDDY,True,4,SNARE,----Y,5,5,VOI,FIELD,--Y-Y,5,4,LLM,DEBUG,YG---,4.0,4.0,VOI,TEDDY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
37,COLES,False,6,ARIES,---GG,3,3,VOI,NOTES,-G-GG,2,2,LLM,MOLES,-GGGG,1.0,1.0,VOI,HOLES,-GGGG,1.0,1.0,LLM,SOLES,-GGGG,1.0,1.0,VOI,POLES,-GGGG,1.0,1.0,LLM,0
38,HWANG,True,4,HARES,GY---,4,4,VOI,HUMAN,G--YY,4,3,LLM,HONDA,G-Y-Y,4.0,4.0,VOI,HWANG,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
39,WRATH,True,3,TALES,YY---,5,5,VOI,ABOUT,Y---Y,5,5,LLM,WRATH,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
40,MACHO,True,4,ASTER,Y----,5,5,VOI,MAGIC,GG--Y,3,3,LLM,MACAO,GGG-G,1.0,1.0,VOI,MACHO,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
41,LOPEZ,True,5,ARISE,----Y,5,5,VOI,MONEY,-G-G-,3,3,LLM,POKED,YG-G-,3.0,3.0,VOI,POLES,YGYG-,3.0,3.0,LLM,LOPEZ,GGGGG,0.0,0.0,VOI,,,,,,2
42,GOODY,True,4,REALS,-----,5,5,VOI,THINK,-----,5,5,LLM,POPUP,-G---,4.0,4.0,VOI,GOODY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
43,BROTH,True,5,AISLE,-----,5,5,VOI,ROUND,YY---,5,4,LLM,PROTO,-GGG-,2.0,2.0,VOI,FROTH,-GGGG,1.0,1.0,LLM,BROTH,GGGGG,0.0,0.0,VOI,,,,,,0
44,VERDE,True,5,RACES,Y--Y-,5,5,VOI,MERIT,-GG--,3,3,LLM,DERBY,YGG--,3.0,3.0,VOI,HEROD,-GG-Y,3.0,3.0,LLM,VERDE,GGGGG,0.0,0.0,VOI,,,,,,0
45,TAMED,True,6,ARISE,Y---Y,5,5,VOI,HEAVY,-YY--,5,5,LLM,LADEN,-GYG-,3.0,3.0,VOI,FACED,-G-GG,2.0,2.0,LLM,GATED,-GYGG,2.0,2.0,VOI,TAMED,GGGGG,0.0,0.0,LLM,0
46,LEAFS,True,6,AIRES,Y--YG,4,4,VOI,LEANS,GGG-G,1,1,LLM,LEADS,GGG-G,1.0,1.0,VOI,LEAPS,GGG-G,1.0,1.0,LLM,LEAKS,GGG-G,1.0,1.0,VOI,LEAFS,GGGGG,0.0,0.0,LLM,0
47,YACHT,True,4,ARIES,Y----,5,5,VOI,LOCAL,--GY-,4,4,LLM,MACHU,-GGG-,2.0,2.0,VOI,YACHT,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
48,MESSY,True,4,AROSE,---GY,4,4,VOI,GUEST,--YG-,4,4,LLM,WELSH,-G-G-,3.0,3.0,VOI,MESSY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
49,RYDER,True,5,AIRES,--YG-,4,4,VOI,POWER,---GG,3,3,LLM,EULER,---GG,3.0,3.0,VOI,CYBER,-G-GG,2.0,2.0,LLM,RYDER,GGGGG,0.0,0.0,VOI,,,,,,0
50,MOTIF,True,4,RATES,--G--,4,4,VOI,PITCH,-YG--,4,4,LLM,UNTIL,--GG-,3.0,3.0,VOI,MOTIF,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
51,RAVEN,True,5,AIRES,Y-YG-,4,4,VOI,LATER,-G-GY,3,3,LLM,RAZED,GG-G-,2.0,2.0,VOI,RAMEN,GG-GG,1.0,1.0,LLM,RAVEN,GGGGG,0.0,0.0,VOI,,,,,,0
52,REICH,True,4,ELIAS,Y-G--,4,4,VOI,WRITE,-YG-Y,4,4,LLM,REIGN,GGG--,2.0,2.0,VOI,REICH,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
53,ICONS,True,5,AROSE,--GY-,4,4,VOI,LOOKS,--G-G,3,3,LLM,SHOPS,--G-G,3.0,3.0,VOI,BUOYS,--G-G,3.0,3.0,LLM,ICONS,GGGGG,0.0,0.0,VOI,,,,,,0
54,SILKY,True,4,RAISE,--YY-,5,5,VOI,SIGHT,GG---,3,3,LLM,SILKS,GGGG-,1.0,1.0,VOI,SILKY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
55,CARVE,True,4,ARISE,YY--G,4,3,VOI,GLARE,--YYG,4,3,LLM,RANCE,YG-YG,3.0,3.0,VOI,CARVE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
56,LAGER,False,6,RAISE,YG--Y,4,4,VOI,EATER,-G-GG,2,2,LLM,FAMER,-G-GG,2.0,2.0,VOI,PAYER,-G-GG,2.0,2.0,LLM,LAVER,GG-GG,1.0,1.0,VOI,LAKER,GG-GG,1.0,1.0,LLM,0
57,JERKS,False,6,RAISE,Y--YY,5,5,VOI,STEER,Y-Y-Y,5,5,LLM,HERBS,-GG-G,2.0,2.0,VOI,GERMS,-GG-G,2.0,2.0,LLM,FERNS,-GG-G,2.0,2.0,VOI,PERKS,-GGGG,1.0,1.0,LLM,0
58,LOTUS,True,5,LASER,G-Y--,4,4,VOI,LOOKS,GG--G,2,2,LLM,LOINS,GG--G,2.0,2.0,VOI,LOCUS,GG-GG,1.0,1.0,LLM,LOTUS,GGGGG,0.0,0.0,VOI,,,,,,0
59,LACEY,True,5,NEARS,-YY--,5,5,VOI,TABLE,-G-YY,4,4,LLM,LAPEL,GG-G-,2.0,2.0,VOI,LACED,GGGG-,1.0,1.0,LLM,LACEY,GGGGG,0.0,0.0,VOI,,,,,,0
60,TUDOR,True,6,EARLS,--Y--,5,5,VOI,BRING,-Y---,5,5,LLM,OCCUR,Y--YG,4.0,4.0,VOI,TUMOR,GG-GG,1.0,1.0,LLM,TUTOR,GG-GG,1.0,1.0,VOI,TUDOR,GGGGG,0.0,0.0,LLM,0
61,QUOTA,True,3,AROSE,Y-G--,4,4,VOI,FIONA,--G-G,3,3,LLM,QUOTA,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
62,MOURN,True,4,AROSE,-YY--,5,5,VOI,WORLD,-GY--,4,4,LLM,POTRO,-G-G-,3.0,3.0,VOI,MOURN,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
63,PROMO,True,4,EARLS,--Y--,5,5,VOI,BRICK,-G---,4,4,LLM,PROTO,GGG-G,1.0,1.0,VOI,PROMO,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
64,CASTE,True,4,AILES,Y--YY,5,4,VOI,SPACE,Y-YYG,4,4,LLM,CAUSE,GG-YG,2.0,2.0,VOI,CASTE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
65,CAPRI,True,4,LASER,-G--Y,4,4,VOI,PARTY,YGY--,4,4,LLM,CAPRA,GGGG-,1.0,1.0,VOI,CAPRI,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
66,ALIAS,True,2,AIRES,GY--G,3,3,VOI,ALIAS,GGGGG,0,0,LLM,,,,,,,,,,,,,,,,,,,,,0
67,PADDY,True,4,AIRES,Y----,5,5,VOI,WATCH,-G---,4,4,LLM,PAOLA,GG---,3.0,3.0,VOI,PADDY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
68,BLOBS,True,6,EARNS,----G,4,4,VOI,GOODS,--G-G,3,3,LLM,BUOYS,G-G-G,2.0,2.0,VOI,BLOWS,GGG-G,1.0,1.0,LLM,BLOCS,GGG-G,1.0,1.0,VOI,BLOBS,GGGGG,0.0,0.0,LLM,0
69,DILLY,True,4,REALS,---G-,4,4,VOI,GUILD,--YGY,4,4,LLM,DIMLY,GG-GG,1.0,1.0,VOI,DILLY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
70,GUTSY,True,4,LANES,----Y,5,5,VOI,SHIFT,Y---Y,5,5,LLM,RUSTY,-GYYG,3.0,3.0,VOI,GUTSY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
71,TABOR,True,4,ARIES,YY---,5,5,VOI,MARCH,-GY--,4,4,LLM,LABOR,-GGGG,1.0,1.0,VOI,TABOR,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
72,INLAY,True,4,RAISE,-YY--,5,5,VOI,CHAIN,--YYY,5,5,LLM,FIONA,-Y-YY,5.0,4.0,VOI,INLAY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
73,AHHHH,True,5,EARNS,-Y---,5,5,VOI,ABOUT,G----,4,4,LLM,APPLY,G----,4.0,4.0,VOI,AHMAD,GG---,3.0,3.0,LLM,AHHHH,GGGGG,0.0,0.0,VOI,,,,,,0
74,ROUEN,True,4,LASER,---GY,4,4,VOI,TIGER,---GY,4,4,LLM,PUREE,-YYG-,4.0,4.0,VOI,ROUEN,GGGGG,0.0,0.0,LLM,,,,,,,,,,,1
75,BUENA,True,4,REALS,-YY--,5,5,VOI,MAINE,-Y-GY,4,4,LLM,AGENT,Y-GG-,3.0,3.0,VOI,BUENA,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
76,MENON,True,4,AROSE,--Y-Y,5,5,VOI,MODEL,GY-Y-,4,4,LLM,METOO,GG-G-,2.0,2.0,VOI,MENON,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
77,TRASK,True,4,ARISE,YG-G-,3,3,VOI,BRASH,-GGG-,2,2,LLM,GRASS,-GGG-,2.0,2.0,VOI,TRASK,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
78,CASIO,True,5,NEARS,--Y-Y,5,5,VOI,SALSA,YG---,4,4,LLM,PASTY,-GG--,3.0,3.0,VOI,CASIA,GGGG-,1.0,1.0,LLM,CASIO,GGGGG,0.0,0.0,VOI,,,,,,0
79,VOILA,True,4,SNARE,--Y--,5,5,VOI,DAILY,-YGG-,3,3,LLM,AVILA,-YGGG,2.0,2.0,VOI,VOILA,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
80,AURAL,True,4,ARISE,GY---,4,4,VOI,APRON,G-G--,3,3,LLM,AKRAM,G-GG-,2.0,2.0,VOI,AURAL,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
81,LEGER,True,3,AILES,--YG-,4,4,VOI,LEVEL,GG-G-,2,2,LLM,LEGER,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
82,DALLY,True,4,LEANS,Y-Y--,5,5,VOI,ALPHA,YY---,5,4,LLM,CARLY,-G-GG,2.0,2.0,VOI,DALLY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
83,INIGO,True,4,RAISE,--G--,4,4,VOI,THICK,--G--,4,4,LLM,BLING,--GYY,4.0,4.0,VOI,INIGO,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
84,KRILL,True,3,AROSE,-G---,4,4,VOI,BRICK,-GG-Y,3,3,LLM,KRILL,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
85,SNIDE,True,4,TALES,---YY,5,5,VOI,HOUSE,---YG,4,4,LLM,SNIPE,GGG-G,1.0,1.0,VOI,SNIDE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
86,LEWES,True,4,ARIES,---GG,3,3,VOI,HOPES,---GG,3,3,LLM,ELSES,YY-GG,3.0,3.0,VOI,LEWES,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
87,TAMER,True,6,AROSE,YY--Y,5,5,VOI,HEART,-YYYY,5,5,LLM,RATED,YGYG-,3.0,3.0,VOI,TAKER,GG-GG,1.0,1.0,LLM,TAPER,GG-GG,1.0,1.0,VOI,TAMER,GGGGG,0.0,0.0,LLM,0
88,COTTA,True,3,ARISE,Y----,5,5,VOI,WATCH,-YGY-,4,4,LLM,COTTA,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
89,CORBY,True,6,AIRES,--G--,4,4,VOI,WORLD,-GG--,3,3,LLM,PORTO,-GG--,3.0,3.0,VOI,CORKY,GGG-G,1.0,1.0,LLM,CORNY,GGG-G,1.0,1.0,VOI,CORBY,GGGGG,0.0,0.0,LLM,0
90,POLIS,True,3,LASER,Y-Y--,5,5,VOI,SILLS,-YG-G,3,3,LLM,POLIS,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
91,ROXAS,True,4,OATES,YY--G,4,4,VOI,GOALS,-GY-G,3,3,LLM,ROJAS,GG-GG,1.0,1.0,VOI,ROXAS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
92,RANCE,True,3,RAISE,GG--G,2,2,VOI,RANGE,GGG-G,1,1,LLM,RANCE,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
93,CARON,True,5,ANISE,YY---,5,5,VOI,PLANT,--YY-,5,5,LLM,NAGAR,YG--Y,4.0,4.0,VOI,RANCH,YGYY-,4.0,4.0,LLM,CARON,GGGGG,0.0,0.0,VOI,,,,,,0
94,SURYA,True,3,RAISE,YY-Y-,5,5,VOI,STRAP,G-GY-,3,3,LLM,SURYA,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
95,AGGIE,True,4,AIRES,GY-Y-,4,4,VOI,ALIVE,G-Y-G,3,3,LLM,ANGIE,G-GGG,1.0,1.0,VOI,AGGIE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
96,CAUSA,True,4,AIRES,Y---Y,5,5,VOI,SALAD,YG-Y-,4,4,LLM,HASTA,-GY-G,3.0,3.0,VOI,CAUSA,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
97,BAMBA,True,3,SIENA,----G,4,4,VOI,BRAVA,G-Y-G,3,3,LLM,BAMBA,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
98,MAYNE,True,6,ARISE,Y---G,4,4,VOI,PLACE,--Y-G,4,4,LLM,HAYNE,-GGGG,1.0,1.0,VOI,WAYNE,-GGGG,1.0,1.0,LLM,JAYNE,-GGGG,1.0,1.0,VOI,MAYNE,GGGGG,0.0,0.0,LLM,0
99,BOGGS,True,6,RATES,----G,4,4,VOI,LOOKS,-G--G,3,3,LLM,BONDS,GG--G,2.0,2.0,VOI,BOMBS,GG--G,2.0,2.0,LLM,BOGUS,GGG-G,1.0,1.0,VOI,BOGGS,GGGGG,0.0,0.0,LLM,0
100,FINNS,True,4,EARNS,---GG,3,3,VOI,COINS,--YGG,3,3,LLM,SIGNS,-G-GG,2.0,2.0,VOI,FINNS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
