game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,total_violations
43,BROTH,True,6,RAISE,Y----,5,5,VOI,WORLD,-YY--,5,5,LLM,OCCUR,Y---Y,5.0,5.0,VOI,PROOF,-GG--,3.0,3.0,LLM,BRONX,GGG--,2.0,2.0,VOI,BROTH,GGGGG,0.0,0.0,LLM,0
44,VERDE,False,6,AROSE,-Y--G,4,4,VOI,WHERE,--YYG,4,3,LLM,PUREE,--GYG,3.0,3.0,VOI,VERGE,GGG-G,1.0,1.0,LLM,VERVE,GGG-G,1.0,1.0,VOI,VERNE,GGG-G,1.0,1.0,LLM,0
45,TAMED,True,3,ANISE,Y---Y,5,5,VOI,HEART,-YY-Y,5,5,LLM,TAMED,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
46,LEAFS,True,6,ARIES,Y--YG,4,4,VOI,MEATS,-GG-G,2,2,LLM,LEADS,GGG-G,1.0,1.0,VOI,LEAKS,GGG-G,1.0,1.0,LLM,LEAPS,GGG-G,1.0,1.0,VOI,LEAFS,GGGGG,0.0,0.0,LLM,0
47,YACHT,True,4,SNARE,--Y--,5,5,VOI,DAILY,-G--Y,4,4,LLM,YAHOO,GGY--,3.0,3.0,VOI,YACHT,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
48,MESSY,True,3,ELISA,Y--G-,4,4,VOI,THESE,--YG-,4,4,LLM,MESSY,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
49,RYDER,True,5,ARIES,-Y-G-,4,4,VOI,REFER,G--GG,2,2,LLM,ROGER,G--GG,2.0,2.0,VOI,RULER,G--GG,2.0,2.0,LLM,RYDER,GGGGG,0.0,0.0,VOI,,,,,,0
50,MOTIF,True,4,AIRES,-Y---,5,5,VOI,THING,Y-Y--,5,5,LLM,OPTIC,Y-GG-,3.0,3.0,VOI,MOTIF,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
51,RAVEN,True,3,LANES,-GYG-,3,3,VOI,HAVEN,-GGGG,1,1,LLM,RAVEN,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
52,REICH,True,3,AIRES,-YYY-,5,5,VOI,PRICE,-YGGY,3,3,LLM,REICH,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
53,ICONS,True,6,AROSE,--GY-,4,4,VOI,BOOKS,--G-G,3,3,LLM,SHOTS,--G-G,3.0,3.0,VOI,FLOWS,--G-G,3.0,3.0,LLM,PIOUS,-YG-G,3.0,3.0,VOI,ICONS,GGGGG,0.0,0.0,LLM,0
54,SILKY,True,4,TEARS,----Y,5,5,VOI,USING,-YY--,5,4,LLM,JOSHI,--Y-Y,5.0,5.0,VOI,SILKY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
55,CARVE,True,4,ARIES,YY-Y-,5,3,VOI,HEART,-YYY-,5,4,LLM,EARLY,YGG--,3.0,3.0,VOI,CARVE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
56,LAGER,True,6,TALES,-GYG-,3,3,VOI,LABEL,GG-G-,2,2,LLM,LAYER,GG-GG,1.0,1.0,VOI,LAKER,GG-GG,1.0,1.0,LLM,LAZER,GG-GG,1.0,1.0,VOI,LAGER,GGGGG,0.0,0.0,LLM,0
57,JERKS,True,5,AIRES,--GYG,3,3,VOI,HERBS,-GG-G,2,2,LLM,FERNS,-GG-G,2.0,2.0,VOI,TERMS,-GG-G,2.0,2.0,LLM,JERKS,GGGGG,0.0,0.0,VOI,,,,,,0
58,LOTUS,True,2,ASTER,-YG--,4,4,VOI,LOTUS,GGGGG,0,0,LLM,,,,,,,,,,,,,,,,,,,,,0
59,LACEY,True,5,LASER,GG-G-,2,2,VOI,LABEL,GG-G-,2,2,LLM,LATEX,GG-G-,2.0,2.0,VOI,LACED,GGGG-,1.0,1.0,LLM,LACEY,GGGGG,0.0,0.0,VOI,,,,,,0
60,TUDOR,True,4,AROSE,-YY--,5,5,VOI,NORTH,-YYY-,5,5,LLM,OUTRO,YGYY-,4.0,4.0,VOI,TUDOR,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
61,QUOTA,True,4,EARLS,-Y---,5,5,VOI,AUDIO,YG--Y,4,4,LLM,OUTTA,YG-GG,2.0,2.0,VOI,QUOTA,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
62,MOURN,True,3,EARLS,--Y--,5,5,VOI,ROUND,YGGY-,3,3,LLM,MOURN,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
63,PROMO,True,4,LASER,----Y,5,5,VOI,NORTH,-YY--,5,5,LLM,BROOM,-GGYY,3.0,3.0,VOI,PROMO,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
64,CASTE,True,6,AROSE,Y--YG,4,4,VOI,SHALE,Y-Y-G,4,4,LLM,WASTE,-GGGG,1.0,1.0,VOI,TASTE,-GGGG,1.0,1.0,LLM,PASTE,-GGGG,1.0,1.0,VOI,CASTE,GGGGG,0.0,0.0,LLM,0
65,CAPRI,True,3,RAISE,YGY--,4,4,VOI,MARIO,-GYY-,4,3,LLM,CAPRI,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
66,ALIAS,True,4,STARE,Y-Y--,5,5,VOI,SALON,YYY--,5,4,LLM,USUAL,-Y-GY,4.0,4.0,VOI,ALIAS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,1
67,PADDY,True,5,AIRES,Y----,5,5,VOI,THANK,--Y--,5,5,LLM,VULVA,----Y,5.0,5.0,VOI,MADDY,-GGGG,1.0,1.0,LLM,PADDY,GGGGG,0.0,0.0,VOI,,,,,,0
68,BLOBS,True,5,LANES,Y---G,4,4,VOI,PILOT,--YY-,5,4,LLM,GLOWS,-GG-G,2.0,2.0,VOI,BLOCS,GGG-G,1.0,1.0,LLM,BLOBS,GGGGG,0.0,0.0,VOI,,,,,,1
69,DILLY,True,5,AIRES,-G---,4,4,VOI,NIGHT,-G---,4,4,LLM,MILKY,-GG-G,2.0,2.0,VOI,WILLY,-GGGG,1.0,1.0,LLM,DILLY,GGGGG,0.0,0.0,VOI,,,,,,0
70,GUTSY,True,4,DARES,----Y,5,5,VOI,STILL,YY---,5,5,LLM,GHOST,G--GY,3.0,3.0,VOI,GUTSY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
71,TABOR,True,4,EARLS,-GY--,4,4,VOI,RADIO,YG--Y,4,4,LLM,GATOR,-GYGG,2.0,2.0,VOI,TABOR,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
72,INLAY,True,4,RAISE,-YY--,5,5,VOI,CLAIM,-YYY-,5,4,LLM,HILDA,-YG-Y,4.0,4.0,VOI,INLAY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
73,AHHHH,True,5,SLATE,--Y--,5,5,VOI,MARRY,-Y---,5,5,LLM,CONGA,----Y,5.0,5.0,VOI,DUBAI,---Y-,5.0,5.0,LLM,AHHHH,GGGGG,0.0,0.0,VOI,,,,,,0
74,ROUEN,True,5,AROSE,-YY-Y,5,3,VOI,POWER,-G-GY,3,3,LLM,MOREY,-GYG-,3.0,3.0,VOI,RODEO,GG-G-,2.0,2.0,LLM,ROUEN,GGGGG,0.0,0.0,VOI,,,,,,0
75,BUENA,True,5,ARIES,Y--Y-,5,5,VOI,PLACE,--Y-Y,5,5,LLM,TWEAK,--GY-,4.0,4.0,VOI,ENEMA,-YG-G,3.0,3.0,LLM,BUENA,GGGGG,0.0,0.0,VOI,,,,,,0
76,MENON,True,6,CARES,---Y-,5,5,VOI,WHITE,----Y,5,5,LLM,BELLY,-G---,4.0,4.0,VOI,DEVON,-G-GG,2.0,2.0,LLM,XENON,-GGGG,1.0,1.0,VOI,MENON,GGGGG,0.0,0.0,LLM,0
77,TRASK,True,3,EARNS,-YY-Y,5,4,VOI,SHARK,Y-GYG,3,3,LLM,TRASK,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
78,CASIO,True,4,ARISE,Y-YY-,5,4,VOI,BASIN,-GGG-,2,2,LLM,OASIS,YGGG-,2.0,2.0,VOI,CASIO,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
79,VOILA,True,4,AIRES,YY---,5,5,VOI,CHINA,--G-G,3,3,LLM,OUIJA,Y-G-G,3.0,3.0,VOI,VOILA,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
80,AURAL,True,4,LASER,YY--Y,5,5,VOI,TRIAL,-Y-GG,3,3,LLM,MORAL,--GGG,2.0,2.0,VOI,AURAL,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
81,LEGER,True,5,EARNS,Y-Y--,5,5,VOI,WHERE,--YYY,5,4,LLM,REPEL,YG-GY,3.0,3.0,VOI,LEVER,GG-GG,1.0,1.0,LLM,LEGER,GGGGG,0.0,0.0,VOI,,,,,,0
82,DALLY,True,6,ARISE,Y----,5,5,VOI,THANK,--Y--,5,5,LLM,VULVA,--G-Y,4.0,4.0,VOI,WALLY,-GGGG,1.0,1.0,LLM,CALLY,-GGGG,1.0,1.0,VOI,DALLY,GGGGG,0.0,0.0,LLM,0
83,INIGO,True,3,EARNS,---Y-,5,5,VOI,KNOWN,-GY--,4,4,LLM,INIGO,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
84,KRILL,True,4,ARISE,-GG--,3,3,VOI,PRINT,-GG--,3,3,LLM,BRICK,-GG-Y,3.0,3.0,VOI,KRILL,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
85,SNIDE,True,5,NEARS,YY--Y,5,5,VOI,SINCE,GYY-G,3,3,LLM,SHINE,G-GYG,2.0,2.0,VOI,SNIPE,GGG-G,1.0,1.0,LLM,SNIDE,GGGGG,0.0,0.0,VOI,,,,,,0
86,LEWES,True,3,TEARS,-G--G,3,3,VOI,LEEDS,GGY-G,2,2,LLM,LEWES,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
87,TAMER,True,6,LASER,-G-GG,2,2,VOI,PAPER,-G-GG,2,2,LLM,NADER,-G-GG,2.0,2.0,VOI,WATER,-GYGG,2.0,2.0,LLM,TAKER,GG-GG,1.0,1.0,VOI,TAMER,GGGGG,0.0,0.0,LLM,0
88,COTTA,True,4,LASER,-Y---,5,5,VOI,ABOUT,Y-Y-Y,5,4,LLM,TIAGO,Y-Y-Y,5.0,5.0,VOI,COTTA,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
89,CORBY,True,5,AIRES,--G--,4,4,VOI,NORTH,-GG--,3,3,LLM,LORRY,-GG-G,2.0,2.0,VOI,DORKY,-GG-G,2.0,2.0,LLM,CORBY,GGGGG,0.0,0.0,VOI,,,,,,0
90,POLIS,True,3,HARES,----G,4,4,VOI,LOOKS,YG--G,3,3,LLM,POLIS,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
91,ROXAS,True,4,ARIES,YY--G,4,4,VOI,PARTS,-YY-G,4,4,LLM,SOARS,-GYYG,3.0,3.0,VOI,ROXAS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
92,RANCE,True,3,AROSE,YY--G,4,4,VOI,LARGE,-GY-G,3,3,LLM,RANCE,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
93,CARON,True,5,SNARE,-YYY-,5,4,VOI,ROMAN,YY-YG,4,4,LLM,AKRON,Y-GGG,2.0,2.0,VOI,BARON,-GGGG,1.0,1.0,LLM,CARON,GGGGG,0.0,0.0,VOI,,,,,,0
94,SURYA,True,4,EARLS,-YG-Y,4,4,VOI,STRAW,G-GY-,3,3,LLM,SYRIA,GYG-G,2.0,2.0,VOI,SURYA,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
95,AGGIE,True,3,RAINE,-YY-G,4,4,VOI,IMAGE,Y-YYG,4,4,LLM,AGGIE,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
96,CAUSA,True,3,TASER,-GY--,4,4,VOI,CALLS,GG--Y,3,3,LLM,CAUSA,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
97,BAMBA,True,5,ASTER,Y----,5,5,VOI,LOCAL,---Y-,5,5,LLM,PADDY,-G---,4.0,4.0,VOI,MANGA,YG--G,3.0,3.0,LLM,BAMBA,GGGGG,0.0,0.0,VOI,,,,,,0
98,MAYNE,True,6,AIRES,Y--Y-,5,4,VOI,PLACE,--Y-G,4,4,LLM,HAGUE,-G--G,3.0,3.0,VOI,WAYNE,-GGGG,1.0,1.0,LLM,JAYNE,-GGGG,1.0,1.0,VOI,MAYNE,GGGGG,0.0,0.0,LLM,0
99,BOGGS,True,6,AROSE,--YY-,5,5,VOI,SOUTH,YG---,4,4,LLM,POLIS,-G--G,3.0,3.0,VOI,BONDS,GG--G,2.0,2.0,LLM,BOMBS,GG--G,2.0,2.0,VOI,BOGGS,GGGGG,0.0,0.0,LLM,0
100,FINNS,True,6,REALS,----G,4,4,VOI,TONES,--G-G,3,3,LLM,HINDS,-GG-G,2.0,2.0,VOI,KINGS,-GG-G,2.0,2.0,LLM,MINUS,-GG-G,2.0,2.0,VOI,FINNS,GGGGG,0.0,0.0,LLM,1
