game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,total_violations
77,TRASK,True,4,RATES,YYY-Y,5,4,VOI,START,YYGY-,4,4,LLM,TRASH,GGGG-,1.0,1.0,VOI,TRASK,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
78,CASIO,True,3,TEARS,--Y-Y,5,5,VOI,BASIN,-GGG-,2,2,LLM,CASIO,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
79,VOILA,True,3,EARNS,-Y---,5,5,VOI,ABOUT,Y-Y--,5,5,LLM,VOILA,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
80,AURAL,True,4,ARIES,GY---,4,4,VOI,AWARD,G-YY-,4,4,LLM,AKBAR,G--GY,3.0,3.0,VOI,AURAL,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
81,LEGER,True,4,ELIAS,YY---,5,5,VOI,LEVEL,GG-G-,2,2,LLM,LEPER,GG-GG,1.0,1.0,VOI,LEGER,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
82,DALLY,True,4,EARNS,-G---,4,4,VOI,HATCH,-G---,4,4,LLM,PADDY,-GY-G,3.0,3.0,VOI,DALLY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
83,INIGO,True,4,EARNS,---Y-,5,5,VOI,NIGHT,YYY--,5,3,LLM,FUNGI,--YGY,4.0,4.0,VOI,INIGO,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
84,KRILL,True,5,RATES,Y----,5,5,VOI,WORLD,--YG-,4,4,LLM,BRILL,-GGGG,1.0,1.0,VOI,GRILL,-GGGG,1.0,1.0,LLM,KRILL,GGGGG,0.0,0.0,VOI,,,,,,0
85,SNIDE,True,6,TEARS,-Y--Y,5,5,VOI,HOUSE,---YG,4,4,LLM,SMILE,G-G-G,2.0,2.0,VOI,SPIKE,G-G-G,2.0,2.0,LLM,SWINE,G-GYG,2.0,2.0,VOI,SNIDE,GGGGG,0.0,0.0,LLM,0
86,LEWES,True,4,LASER,G-YG-,3,3,VOI,LIVES,G--GG,2,2,LLM,LOPES,G--GG,2.0,2.0,VOI,LEWES,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
87,TAMER,True,4,SNARE,--YYY,5,4,VOI,WATER,-GYGG,2,2,LLM,TAPER,GG-GG,1.0,1.0,VOI,TAMER,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
88,COTTA,True,4,STARE,-YY--,5,5,VOI,MATCH,-YGY-,4,4,LLM,ACTON,YYGY-,4.0,4.0,VOI,COTTA,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
89,CORBY,False,6,ARISE,-Y---,5,5,VOI,WORRY,-GG-G,2,2,LLM,FORTY,-GG-G,2.0,2.0,VOI,HORNY,-GG-G,2.0,2.0,LLM,GORDY,-GG-G,2.0,2.0,VOI,CORKY,GGG-G,1.0,1.0,LLM,0
90,POLIS,True,6,NEARS,----G,4,4,VOI,LOOKS,YG--G,3,3,LLM,BOLTS,-GG-G,2.0,2.0,VOI,FOLDS,-GG-G,2.0,2.0,LLM,SOLIS,-GGGG,1.0,1.0,VOI,POLIS,GGGGG,0.0,0.0,LLM,0
91,ROXAS,True,5,ARISE,YY-Y-,5,5,VOI,SCARY,Y-YY-,5,5,LLM,PARTS,-YY-G,4.0,4.0,VOI,ROJAS,GG-GG,1.0,1.0,LLM,ROXAS,GGGGG,0.0,0.0,VOI,,,,,,0
92,RANCE,True,3,EARLS,YGY--,4,4,VOI,RATED,GG-Y-,3,3,LLM,RANCE,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
93,CARON,True,5,SIENA,---YY,5,5,VOI,HANDY,-GY--,4,4,LLM,AARON,-GGGG,1.0,1.0,VOI,BARON,-GGGG,1.0,1.0,LLM,CARON,GGGGG,0.0,0.0,VOI,,,,,,0
94,SURYA,True,4,ARISE,YY-Y-,5,5,VOI,START,G-YY-,4,4,LLM,SOLAR,G--YY,4.0,4.0,VOI,SURYA,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
95,AGGIE,True,4,NEARS,-YY--,5,5,VOI,CHEAP,--YY-,5,5,LLM,MAGEE,-YG-G,3.0,3.0,VOI,AGGIE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
96,CAUSA,True,4,EARLS,-G--Y,4,4,VOI,SAINT,YG---,4,4,LLM,PASHA,-GY-G,3.0,3.0,VOI,CAUSA,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
97,BAMBA,True,6,AROSE,Y----,5,5,VOI,THANK,--Y--,5,5,LLM,DALLY,-G---,4.0,4.0,VOI,MAGIC,YG---,4.0,4.0,LLM,JAMMU,-GG--,3.0,3.0,VOI,BAMBA,GGGGG,0.0,0.0,LLM,0
98,MAYNE,True,4,LEANS,-YYG-,4,4,VOI,PAYNE,-GGGG,1,1,LLM,HAYNE,-GGGG,1.0,1.0,VOI,MAYNE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
99,BOGGS,True,5,LASER,--Y--,5,5,VOI,STICK,Y----,5,5,LLM,BUOYS,G-Y-G,3.0,3.0,VOI,BONDS,GG--G,2.0,2.0,LLM,BOGGS,GGGGG,0.0,0.0,VOI,,,,,,0
100,FINNS,True,4,RACES,----G,4,4,VOI,LOOKS,----G,4,4,LLM,FUNDS,G-G-G,2.0,2.0,VOI,FINNS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
