game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6
13,TRUTH,True,4,NOVEL,-----,5,5,LLM,SYRIA,--Y--,5,5,CSS,TRUMP,GGG--,2,2,CSS,TRUTH,GGGGG,0,0,VOI,,,,,,,,,,
14,FIRED,True,3,KONDO,---Y-,5,5,LLM,AIRED,-GGGG,1,1,CSS,FIRED,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
15,FOLKS,True,3,LIFTS,Y-Y-G,4,4,LLM,FOLES,GGG-G,1,1,CSS,FOLKS,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
16,CHILE,True,3,BASED,---Y-,5,5,LLM,NOIRE,--G-G,3,3,CSS,CHILE,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
17,BLACK,True,5,ANWAR,Y----,5,5,LLM,MALES,-YY--,5,5,CSS,LUCIA,Y-Y-Y,5,4,CSS,FLACK,-GGGG,1,1,VOI,BLACK,GGGGG,0,0,VOI,,,,,
18,GRANT,True,3,GARTH,GYYY-,4,3,LLM,GRAFT,GGG-G,1,1,CSS,GRANT,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
19,MEALS,True,3,SHIRT,Y----,5,5,LLM,MALES,GYYYG,3,2,CSS,MEALS,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
20,CREAM,True,5,SHRUB,--Y--,5,5,LLM,RAINE,YY--Y,5,5,CSS,TREAD,-GGG-,2,2,CSS,WREAK,-GGG-,2,2,VOI,CREAM,GGGGG,0,0,VOI,,,,,
21,AWAKE,True,4,SORRY,-----,5,5,LLM,ALINE,G---G,3,3,CSS,AGATE,G-G-G,2,2,CSS,AWAKE,GGGGG,0,0,VOI,,,,,,,,,,
22,OCCUR,True,3,POWER,-Y--G,4,4,LLM,ARMOR,---YG,4,4,CSS,OCCUR,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
23,YEARS,True,6,ANTEE,Y--Y-,5,5,LLM,REALS,YGG-G,2,2,CSS,HEARS,-GGGG,1,1,CSS,PEARS,-GGGG,1,1,VOI,SEARS,-GGGG,1,1,VOI,YEARS,GGGGG,0,0,VOI
24,GRADE,True,3,ROSES,Y--Y-,5,4,LLM,TRACE,-GG-G,2,2,CSS,GRADE,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
25,CHILL,True,4,CROCK,G----,4,4,LLM,CANES,G----,4,4,CSS,CHIBI,GGG--,2,2,CSS,CHILL,GGGGG,0,0,VOI,,,,,,,,,,
26,FLOOD,True,4,ALAMO,-G--Y,4,4,LLM,BLOCS,-GG--,3,3,CSS,FLOYD,GGG-G,1,1,CSS,FLOOD,GGGGG,0,0,VOI,,,,,,,,,,
27,APPLY,True,4,HANDS,-Y---,5,5,LLM,IRATE,--Y--,5,5,CSS,LOCAL,Y--Y-,5,5,CSS,APPLY,GGGGG,0,0,VOI,,,,,,,,,,
28,SMILE,True,4,ABIES,--GYY,4,4,LLM,SNIPE,G-G-G,2,2,CSS,SLIME,GYGYG,2,2,CSS,SMILE,GGGGG,0,0,VOI,,,,,,,,,,
29,KNOCK,True,4,ARRAN,----Y,5,5,LLM,STONE,--GY-,4,4,CSS,KNOLL,GGG--,2,2,CSS,KNOCK,GGGGG,0,0,VOI,,,,,,,,,,
30,SLEEP,True,3,LATCH,Y----,5,5,LLM,NIELS,--GYY,4,4,CSS,SLEEP,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
31,BRICK,True,4,LILLE,-Y---,5,5,LLM,RAINS,Y-G--,4,4,CSS,CRIMP,YGG--,3,3,CSS,BRICK,GGGGG,0,0,VOI,,,,,,,,,,
32,WROTE,True,4,MIGHT,----Y,5,5,LLM,TALES,Y--Y-,5,5,CSS,PORTE,-YYGG,3,3,CSS,WROTE,GGGGG,0,0,VOI,,,,,,,,,,
33,RATED,True,3,LEAST,-YY-Y,5,5,LLM,HATER,-GGGY,2,2,CSS,RATED,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
34,ALERT,True,4,BIRCH,--Y--,5,5,LLM,PEARS,-YYG-,4,4,CSS,ADORE,G--GY,3,3,CSS,ALERT,GGGGG,0,0,VOI,,,,,,,,,,
35,CAGES,True,4,SPOUT,Y----,5,5,LLM,CARES,GG-GG,1,1,CSS,CANES,GG-GG,1,1,CSS,CAGES,GGGGG,0,0,VOI,,,,,,,,,,
36,TEDDY,True,4,ABHOR,-----,5,5,LLM,LINUS,-----,5,5,CSS,METED,-GY-Y,4,4,CSS,TEDDY,GGGGG,0,0,VOI,,,,,,,,,,
37,COLES,True,6,READE,-Y---,5,5,LLM,NILES,--GGG,2,2,CSS,MULES,--GGG,2,2,CSS,HOLES,-GGGG,1,1,VOI,FOLES,-GGGG,1,1,VOI,COLES,GGGGG,0,0,VOI
38,HWANG,True,5,SAILS,-Y---,5,5,LLM,ARENA,Y--G-,4,4,CSS,THANG,-YGGG,2,2,CSS,HUANG,G-GGG,1,1,VOI,HWANG,GGGGG,0,0,VOI,,,,,
39,WRATH,True,4,PRAIA,-GG--,3,3,LLM,TRANS,YGG--,3,3,CSS,GRATE,-GGG-,2,2,CSS,WRATH,GGGGG,0,0,VOI,,,,,,,,,,
40,MACHO,True,4,FILTH,----Y,5,5,LLM,HANES,YG---,4,4,CSS,YAHOO,-GY-G,3,3,CSS,MACHO,GGGGG,0,0,VOI,,,,,,,,,,
41,LOPEZ,True,3,HANDY,-----,5,5,LLM,PORES,YG-G-,3,3,CSS,LOPEZ,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
42,GOODY,True,3,ASIDE,---G-,4,4,LLM,GORDO,GG-GY,2,2,CSS,GOODY,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
43,BROTH,True,5,SLUGS,-----,5,5,LLM,YEARN,---Y-,5,5,CSS,TROOP,YGG--,3,3,CSS,CROFT,-GG-Y,3,3,VOI,BROTH,GGGGG,0,0,VOI,,,,,
44,VERDE,True,3,DECOY,YG---,4,4,LLM,READE,YG-GG,2,2,CSS,VERDE,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
45,TAMED,True,3,JOLLY,-----,5,5,LLM,GEARS,-YY--,5,5,CSS,TAMED,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
46,LEAFS,True,6,SMART,Y-G--,4,4,LLM,LEAPS,GGG-G,1,1,CSS,LEADS,GGG-G,1,1,CSS,LEANS,GGG-G,1,1,VOI,LEAKS,GGG-G,1,1,VOI,LEAFS,GGGGG,0,0,VOI
47,YACHT,True,5,BASED,-G---,4,4,LLM,LAMAR,-G---,4,4,CSS,CANTO,YG-Y-,4,4,CSS,HATCH,YGYY-,4,3,VOI,YACHT,GGGGG,0,0,VOI,,,,,
48,MESSY,True,4,FIONA,-----,5,5,LLM,RESET,-GG--,3,3,CSS,PESKY,-GG-G,2,2,CSS,MESSY,GGGGG,0,0,VOI,,,,,,,,,,
49,RYDER,True,4,STILL,-----,5,5,LLM,CADRE,--GYY,4,4,CSS,REDOX,GYG--,3,3,CSS,RYDER,GGGGG,0,0,VOI,,,,,,,,,,
50,MOTIF,True,2,FEATS,Y--Y-,5,5,LLM,MOTIF,GGGGG,0,0,CSS,,,,,,,,,,,,,,,,,,,,
51,RAVEN,True,5,SAILS,-G---,4,4,LLM,CAREY,-GYG-,3,3,CSS,TAMER,-G-GY,3,3,CSS,RAZED,GG-G-,2,2,VOI,RAVEN,GGGGG,0,0,VOI,,,,,
52,REICH,True,3,EARTH,Y-Y-G,4,4,LLM,FRESH,-YY-G,4,3,CSS,REICH,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
53,ICONS,True,3,ALINE,--YG-,4,4,LLM,SUNNI,Y--GY,4,4,CSS,ICONS,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
54,SILKY,True,3,MORAL,----Y,5,5,LLM,FILES,-GG-Y,3,3,CSS,SILKY,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
55,CARVE,True,5,PRIME,-Y--G,4,4,LLM,NORSE,--G-G,3,3,CSS,VERGE,Y-G-G,3,3,CSS,CURVE,G-GGG,1,1,VOI,CARVE,GGGGG,0,0,VOI,,,,,
56,LAGER,True,2,SOLVE,--Y-Y,5,5,LLM,LAGER,GGGGG,0,0,CSS,,,,,,,,,,,,,,,,,,,,
57,JERKS,True,5,BELLS,-G--G,3,3,LLM,RENTS,YG--G,3,3,CSS,HERES,-GG-G,2,2,CSS,PERKS,-GGGG,1,1,VOI,JERKS,GGGGG,0,0,VOI,,,,,
58,LOTUS,True,4,ALENE,-Y---,5,5,LLM,SILLY,Y-Y--,5,5,CSS,LOOKS,GG--G,2,2,CSS,LOTUS,GGGGG,0,0,VOI,,,,,,,,,,
59,LACEY,True,4,LEELA,GY--Y,4,4,LLM,LANES,GG-G-,2,2,CSS,LAYER,GGYG-,2,2,CSS,LACEY,GGGGG,0,0,VOI,,,,,,,,,,
60,TUDOR,True,3,STALE,-Y---,5,5,LLM,TRUTH,GYY--,4,4,CSS,TUDOR,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
61,QUOTA,True,4,GATES,-YY--,5,5,LLM,TRAIT,Y-Y--,5,5,CSS,JUNTA,-G-GG,2,2,CSS,QUOTA,GGGGG,0,0,VOI,,,,,,,,,,
62,MOURN,True,4,MISTS,G----,4,4,LLM,MORAY,GGY--,3,3,CSS,MOVER,GG--Y,3,3,CSS,MOURN,GGGGG,0,0,VOI,,,,,,,,,,
63,PROMO,True,4,SALES,-----,5,5,LLM,IRONY,-GG--,3,3,CSS,PROTO,GGG-G,1,1,CSS,PROMO,GGGGG,0,0,VOI,,,,,,,,,,
64,CASTE,True,4,MORSI,---Y-,5,5,LLM,SLATS,Y-YG-,4,4,CSS,HASTE,-GGGG,1,1,CSS,CASTE,GGGGG,0,0,VOI,,,,,,,,,,
65,CAPRI,True,3,STARE,--YG-,4,4,LLM,CAIRN,GGYG-,2,2,CSS,CAPRI,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
66,ALIAS,True,4,BUNCH,-----,5,5,LLM,OATES,-Y--G,4,4,CSS,GLASS,-GY-G,3,3,CSS,ALIAS,GGGGG,0,0,VOI,,,,,,,,,,
67,PADDY,True,4,TEAMS,--Y--,5,5,LLM,NAIRA,-G---,4,4,CSS,BALDY,-G-GG,2,2,CSS,PADDY,GGGGG,0,0,VOI,,,,,,,,,,
68,BLOBS,True,6,NOOKS,--G-G,3,3,LLM,PLOTS,-GG-G,2,2,CSS,GLOSS,-GG-G,2,2,CSS,FLOWS,-GG-G,2,2,VOI,BLOCS,GGG-G,1,1,VOI,BLOBS,GGGGG,0,0,VOI
69,DILLY,True,4,MANUS,-----,5,5,LLM,ROPED,----Y,5,5,CSS,GIDDY,-GY-G,3,3,CSS,DILLY,GGGGG,0,0,VOI,,,,,,,,,,
70,GUTSY,True,4,SHALL,Y----,5,5,LLM,PORES,----Y,5,5,CSS,MIDST,---GY,4,4,CSS,GUTSY,GGGGG,0,0,VOI,,,,,,,,,,
71,TABOR,True,5,SAUCY,-G---,4,4,LLM,DARIN,-GY--,4,4,CSS,TAMER,GG--G,2,2,CSS,TATAR,GG--G,2,2,VOI,TABOR,GGGGG,0,0,VOI,,,,,
72,INLAY,True,4,BEACH,--Y--,5,5,LLM,SAINT,-YYY-,5,5,CSS,KIRAN,-Y-GY,4,4,CSS,INLAY,GGGGG,0,0,VOI,,,,,,,,,,
73,AHHHH,True,5,SNOBS,-----,5,5,LLM,TEARY,--Y--,5,5,CSS,MALIA,-Y---,5,5,CSS,AWWWW,G----,4,4,VOI,AHHHH,GGGGG,0,0,VOI,,,,,
74,ROUEN,True,4,BEARS,-Y-Y-,5,5,LLM,TRIER,-Y-G-,4,4,CSS,LURED,-YYG-,4,4,CSS,ROUEN,GGGGG,0,0,VOI,,,,,,,,,,
75,BUENA,True,3,SAHEB,-Y-YY,5,5,LLM,BEARD,GYY--,4,4,CSS,BUENA,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
76,MENON,True,5,BASED,---Y-,5,5,LLM,LITRE,----Y,5,5,CSS,PEONY,-GYY-,4,3,CSS,XENON,-GGGG,1,1,VOI,MENON,GGGGG,0,0,VOI,,,,,
77,TRASK,True,4,BASED,-YY--,5,4,LLM,SLATS,Y-GY-,4,4,CSS,TRASH,GGGG-,1,1,CSS,TRASK,GGGGG,0,0,VOI,,,,,,,,,,
78,CASIO,True,4,TEARS,--Y-Y,5,5,LLM,SANSA,YG---,4,4,CSS,PASCO,-GGYG,2,2,CSS,CASIO,GGGGG,0,0,VOI,,,,,,,,,,
79,VOILA,True,3,SALES,-YY--,5,5,LLM,ALINA,-YG-G,3,3,CSS,VOILA,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
80,AURAL,True,3,MINSK,-----,5,5,LLM,ALERT,GY-Y-,4,4,CSS,AURAL,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
81,LEGER,True,5,SALAD,--Y--,5,5,LLM,LEONE,GG--Y,3,3,CSS,LEVER,GG-GG,1,1,CSS,LEPER,GG-GG,1,1,VOI,LEGER,GGGGG,0,0,VOI,,,,,
82,DALLY,True,4,ABHOR,Y----,5,5,LLM,DANES,GG---,3,3,CSS,DALAI,GGG--,2,2,CSS,DALLY,GGGGG,0,0,VOI,,,,,,,,,,
83,INIGO,True,3,WEIGH,--GG-,3,3,LLM,ALIGN,--GGY,3,3,CSS,INIGO,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
84,KRILL,True,2,PRICK,-GG-Y,3,3,LLM,KRILL,GGGGG,0,0,CSS,,,,,,,,,,,,,,,,,,,,
85,SNIDE,True,3,BASED,--YYY,5,5,LLM,LENDS,-YYGY,4,4,CSS,SNIDE,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
86,LEWES,True,4,TRAWL,---YY,5,5,LLM,WILES,Y-YGG,3,3,CSS,LOWES,G-GGG,1,1,CSS,LEWES,GGGGG,0,0,VOI,,,,,,,,,,
87,TAMER,True,3,AIDES,Y--G-,4,4,LLM,LATER,-GYGG,2,2,CSS,TAMER,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
88,COTTA,True,5,POOPS,-G---,4,4,LLM,TONER,YG---,4,4,CSS,LOTTA,-GGGG,1,1,CSS,GOTTA,-GGGG,1,1,VOI,COTTA,GGGGG,0,0,VOI,,,,,
89,CORBY,True,4,SLAVE,-----,5,5,LLM,TORCH,-GGY-,3,3,CSS,CORNY,GGG-G,1,1,CSS,CORBY,GGGGG,0,0,VOI,,,,,,,,,,
90,POLIS,True,5,SOLVE,YGG--,3,3,LLM,DOLLS,-GG-G,2,2,CSS,BOLTS,-GG-G,2,2,CSS,YOLKS,-GG-G,2,2,VOI,POLIS,GGGGG,0,0,VOI,,,,,
91,ROXAS,True,5,SIZZY,Y----,5,5,LLM,REALS,G-Y-G,3,3,CSS,RANTS,GY--G,3,3,CSS,ROJAS,GG-GG,1,1,VOI,ROXAS,GGGGG,0,0,VOI,,,,,
92,RANCE,True,4,GREIG,-YY--,5,5,LLM,ROLES,G--Y-,4,4,CSS,REACT,GYYG-,3,3,CSS,RANCE,GGGGG,0,0,VOI,,,,,,,,,,
93,CARON,True,4,SLACK,--YY-,5,5,LLM,CARTE,GGG--,2,2,CSS,CARGO,GGG-Y,2,2,CSS,CARON,GGGGG,0,0,VOI,,,,,,,,,,
94,SURYA,True,4,SCION,G----,4,4,LLM,SALEH,GY---,4,4,CSS,SMART,G-YY-,4,4,CSS,SURYA,GGGGG,0,0,VOI,,,,,,,,,,
95,AGGIE,True,4,SEPTA,-Y--Y,5,5,LLM,ALDER,G--Y-,4,4,CSS,ANGIE,G-GGG,1,1,CSS,AGGIE,GGGGG,0,0,VOI,,,,,,,,,,
96,CAUSA,True,3,ASADA,YY--G,4,4,LLM,SASHA,YG--G,3,3,CSS,CAUSA,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
97,BAMBA,True,3,SPARE,--Y--,5,5,LLM,LABAN,-GYY-,4,3,CSS,BAMBA,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
98,MAYNE,True,4,REFER,-Y---,5,5,LLM,STALE,--Y-G,4,4,CSS,MAINE,GG-GG,1,1,CSS,MAYNE,GGGGG,0,0,VOI,,,,,,,,,,
99,BOGGS,True,5,SNOWS,--Y-G,4,4,LLM,ROLES,-G--G,3,3,CSS,TOMBS,-G-YG,3,3,CSS,BOGUS,GGG-G,1,1,VOI,BOGGS,GGGGG,0,0,VOI,,,,,
100,FINNS,True,6,BUYER,-----,5,5,LLM,ALIAS,--Y-G,4,4,CSS,SINKS,-GG-G,2,2,CSS,DINGS,-GG-G,2,2,VOI,PINTS,-GG-G,2,2,VOI,FINNS,GGGGG,0,0,VOI
