game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6,total_violations
24,GRADE,True,3,NIGHT,--Y--,5,5,LLM_RERANK,GOWDY,G--G-,3,3,LLM_RERANK,GRADE,GGGGG,0.0,0.0,LLM_RERANK,,,,,,,,,,,,,,,,5629,172,96.94439509682005,172,6,96.51162790697676,6.0,1.0,83.33333333333334,,,,,,,,,,0
25,CHILL,True,3,ATLAS,--Y--,5,5,LLM_RERANK,LOUGH,Y---Y,5,5,LLM_RERANK,CHILL,GGGGG,0.0,0.0,LLM_RERANK,,,,,,,,,,,,,,,,5629,310,94.4928051163617,310,7,97.74193548387096,7.0,1.0,85.71428571428571,,,,,,,,,,0
26,FLOOD,True,3,EVENS,-----,5,5,LLM_RERANK,LATIF,Y---Y,5,5,LLM_RERANK,FLOOD,GGGGG,0.0,0.0,LLM_RERANK,,,,,,,,,,,,,,,,5629,1162,79.35690175874933,1162,8,99.31153184165233,8.0,1.0,87.5,,,,,,,,,,0
27,APPLY,True,3,MEATH,--Y--,5,5,LLM_RERANK,ARRAY,G---G,3,3,LLM_RERANK,APPLY,GGGGG,0.0,0.0,LLM_RERANK,,,,,,,,,,,,,,,,5629,636,88.70136791614853,636,4,99.37106918238992,4.0,1.0,75.0,,,,,,,,,,0
28,SMILE,True,3,MORSI,Y--YY,5,5,LLM_RERANK,SLIMY,GYGY-,3,3,LLM_RERANK,SMILE,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,22,99.60916681470954,22,1,95.45454545454544,1.0,1.0,0.0,,,,,,,,,,0
29,KNOCK,True,5,STROM,---Y-,5,5,LLM_RERANK,LOYAL,-Y---,5,5,LLM_RERANK,PHONE,--GY-,4.0,4.0,LLM_RERANK,KNOWN,GGG--,2.0,2.0,LLM_RERANK,KNOCK,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,370,93.4268964292059,370,51,86.21621621621621,51.0,2.0,96.07843137254902,2.0,1.0,50.0,1.0,1.0,0.0,,,,0
30,SLEEP,True,3,ENEMY,Y-G--,4,4,LLM_RERANK,CHEER,--GG-,3,3,LLM_RERANK,SLEEP,GGGGG,0.0,0.0,LLM_RERANK,,,,,,,,,,,,,,,,5629,99,98.24125066619293,99,17,82.82828282828282,17.0,1.0,94.11764705882352,,,,,,,,,,0
31,BRICK,True,6,SEPIA,---Y-,5,5,LLM_RERANK,CHINO,Y-G--,4,4,LLM_RERANK,QUICK,--GGG,2.0,2.0,LLM_RERANK,FLICK,--GGG,2.0,2.0,LLM_RERANK,TRICK,-GGGG,1.0,1.0,LLM_RERANK,BRICK,GGGGG,0.0,0.0,CSS_TRUE,5629,255,95.46988807958785,255,8,96.8627450980392,8.0,5.0,37.5,5.0,2.0,60.0,2.0,1.0,50.0,1.0,1.0,0.0,0
32,WROTE,True,4,PINKS,-----,5,5,LLM_RERANK,LAUGH,-----,5,5,LLM_RERANK,CROWD,-GGY-,3.0,3.0,LLM_RERANK,WROTE,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,1315,76.63883460650204,1315,205,84.4106463878327,205.0,1.0,99.51219512195122,1.0,1.0,0.0,,,,,,,0
33,RATED,True,6,CAPER,-G-GY,3,3,LLM_RERANK,RAGES,GG-G-,2,2,LLM_RERANK,RAVEN,GG-G-,2.0,2.0,LLM_RERANK,RAZED,GG-GG,1.0,1.0,LLM_RERANK,RAKED,GG-GG,1.0,1.0,LLM_RERANK,RATED,GGGGG,0.0,0.0,CSS_TRUE,5629,27,99.52034109077988,27,6,77.77777777777779,6.0,3.0,50.0,3.0,2.0,33.33333333333333,2.0,1.0,50.0,1.0,1.0,0.0,0
34,ALERT,True,4,KEYES,-Y---,5,5,LLM_RERANK,WHINE,----Y,5,5,LLM_RERANK,CREDO,-YG--,4.0,4.0,LLM_RERANK,ALERT,GGGGG,0.0,0.0,LLM_RERANK,,,,,,,,,,,5629,503,91.0641321726772,503,51,89.86083499005964,51.0,3.0,94.11764705882352,3.0,1.0,66.66666666666666,,,,,,,0
35,CAGES,True,5,OVERT,--Y--,5,5,LLM_RERANK,SHAME,Y-Y-Y,5,4,LLM_RERANK,ELISA,Y--YY,5.0,5.0,LLM_RERANK,KASEY,-GYG-,3.0,3.0,LLM_RERANK,CAGES,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,718,87.24462604370225,718,55,92.33983286908078,55.0,34.0,38.18181818181819,34.0,15.0,55.88235294117647,15.0,1.0,93.33333333333331,,,,0
36,TEDDY,True,4,FARGO,-----,5,5,LLM_RERANK,STEMS,-YY--,5,4,LLM_RERANK,TUNED,G--YY,4.0,4.0,LLM_RERANK,TEDDY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,965,82.85663528157754,965,51,94.71502590673576,51.0,1.0,98.0392156862745,1.0,1.0,0.0,,,,,,,0
37,COLES,False,6,FALSE,--GYY,4,4,LLM_RERANK,BELTS,-YG-G,3,3,LLM_RERANK,POLES,-GGGG,1.0,1.0,LLM_RERANK,HOLES,-GGGG,1.0,1.0,CSS_TRUE,ROLES,-GGGG,1.0,1.0,CSS_TRUE,MOLES,-GGGG,1.0,1.0,LLM_RERANK,5629,35,99.37821993249246,35,17,51.42857142857142,17.0,5.0,70.58823529411765,5.0,4.0,20.0,4.0,3.0,25.0,3.0,2.0,33.33333333333333,0
38,HWANG,True,4,MORSE,-----,5,5,LLM_RERANK,THANK,-YGG-,3,3,LLM_RERANK,HUANG,G-GGG,1.0,1.0,LLM_RERANK,HWANG,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,608,89.19879197015456,608,2,99.67105263157896,2.0,1.0,50.0,1.0,1.0,0.0,,,,,,,0
39,WRATH,True,3,DRONE,-G---,4,4,LLM_RERANK,BRICK,-G---,4,4,LLM_RERANK,WRATH,GGGGG,0.0,0.0,LLM_RERANK,,,,,,,,,,,,,,,,5629,118,97.90371291526026,118,31,73.72881355932203,31.0,1.0,96.7741935483871,,,,,,,,,,0
40,MACHO,True,3,HOYLE,YY---,5,5,LLM_RERANK,SHOOK,-YY--,5,5,LLM_RERANK,MACHO,GGGGG,0.0,0.0,LLM_RERANK,,,,,,,,,,,,,,,,5629,55,99.02291703677383,55,7,87.27272727272727,7.0,1.0,85.71428571428571,,,,,,,,,,0
41,LOPEZ,True,5,WAYYY,-----,5,5,LLM_RERANK,SHOOK,--Y--,5,5,LLM_RERANK,OPTED,YY-G-,4.0,3.0,LLM_RERANK,ROPER,-GGG-,2.0,2.0,LLM_RERANK,LOPEZ,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,2404,57.29259193462427,2404,261,89.14309484193012,261.0,2.0,99.2337164750958,2.0,1.0,50.0,1.0,1.0,0.0,,,,0
42,GOODY,True,6,TRIAD,----Y,5,5,LLM_RERANK,CODEX,-GY--,4,4,LLM_RERANK,BONDS,-G-G-,3.0,3.0,LLM_RERANK,HOWDY,-G-GG,2.0,2.0,LLM_RERANK,MOODY,-GGGG,1.0,1.0,LLM_RERANK,GOODY,GGGGG,0.0,0.0,CSS_TRUE,5629,151,97.31746313732457,151,31,79.47019867549669,31.0,6.0,80.64516129032258,6.0,3.0,50.0,3.0,1.0,66.66666666666666,1.0,1.0,0.0,0
43,BROTH,True,5,MANGA,-----,5,5,LLM_RERANK,HUTCH,--Y-G,4,4,LLM_RERANK,KEITH,---GG,3.0,3.0,LLM_RERANK,FORTH,-YYGG,3.0,3.0,LLM_RERANK,BROTH,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,1725,69.35512524427074,1725,26,98.4927536231884,26.0,8.0,69.23076923076923,8.0,1.0,87.5,1.0,1.0,0.0,,,,0
44,VERDE,True,6,ARENA,-YY--,5,5,LLM_RERANK,ROLES,Y--Y-,5,5,LLM_RERANK,MITRE,---YG,4.0,4.0,LLM_RERANK,PURGE,--G-G,3.0,3.0,LLM_RERANK,VERVE,GGG-G,1.0,1.0,LLM_RERANK,VERDE,GGGGG,0.0,0.0,CSS_TRUE,5629,333,94.0842067862853,333,45,86.48648648648648,45.0,6.0,86.66666666666667,6.0,2.0,66.66666666666666,2.0,1.0,50.0,1.0,1.0,0.0,0
45,TAMED,True,5,PERKS,-Y---,5,5,LLM_RERANK,ELLEN,---G-,4,4,LLM_RERANK,MOVED,Y--GG,3.0,3.0,LLM_RERANK,TIMED,G-GGG,1.0,1.0,LLM_RERANK,TAMED,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,562,90.01598863030735,562,83,85.23131672597864,83.0,5.0,93.97590361445783,5.0,1.0,80.0,1.0,1.0,0.0,,,,0
46,LEAFS,True,5,LIBRE,G---Y,4,4,LLM_RERANK,LEADS,GGG-G,1,1,LLM_RERANK,LEAPS,GGG-G,1.0,1.0,LLM_RERANK,LEAKS,GGG-G,1.0,1.0,LLM_RERANK,LEAFS,GGGGG,0.0,0.0,LLM_RERANK,,,,,,5629,48,99.14727305027536,48,4,91.66666666666666,4.0,3.0,25.0,3.0,2.0,33.33333333333333,2.0,1.0,50.0,,,,0
47,YACHT,True,4,FEMUR,-----,5,5,LLM_RERANK,SWISS,-----,5,5,LLM_RERANK,JACKY,-GG-Y,3.0,3.0,LLM_RERANK,YACHT,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,1276,77.3316752531533,1276,338,73.51097178683386,338.0,1.0,99.70414201183432,1.0,1.0,0.0,,,,,,,0
48,MESSY,True,4,CARDS,----Y,5,5,LLM_RERANK,TWIST,---G-,4,4,LLM_RERANK,GYPSY,---GG,3.0,3.0,LLM_RERANK,MESSY,GGGGG,0.0,0.0,LLM_RERANK,,,,,,,,,,,5629,287,94.9014034464381,287,29,89.89547038327527,29.0,5.0,82.75862068965517,5.0,1.0,80.0,,,,,,,0
49,RYDER,True,3,SHENG,--Y--,5,5,LLM_RERANK,DERRY,YYYYY,5,4,LLM_RERANK,RYDER,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,798,85.82341446082785,798,1,99.87468671679198,1.0,1.0,0.0,,,,,,,,,,0
50,MOTIF,True,2,MCFLY,G-Y--,4,4,LLM_RERANK,MOTIF,GGGGG,0,0,CSS_TRUE,,,,,,,,,,,,,,,,,,,,,5629,1,99.98223485521407,1,1,0.0,,,,,,,,,,,,,0
51,RAVEN,True,5,SIGHT,-----,5,5,LLM_RERANK,BLANK,--YY-,5,5,LLM_RERANK,DORAN,--YYG,4.0,4.0,LLM_RERANK,RAMEN,GG-GG,1.0,1.0,LLM_RERANK,RAVEN,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,1325,76.46118315864274,1325,92,93.0566037735849,92.0,4.0,95.65217391304348,4.0,1.0,75.0,1.0,1.0,0.0,,,,0
52,REICH,True,6,AXIOM,--G--,4,4,LLM_RERANK,SHINY,-YG--,4,4,LLM_RERANK,HEIDI,YGG--,3.0,3.0,LLM_RERANK,LEIGH,-GG-G,2.0,2.0,LLM_RERANK,KEITH,-GG-G,2.0,2.0,LLM_RERANK,REICH,GGGGG,0.0,0.0,CSS_TRUE,5629,287,94.9014034464381,287,10,96.51567944250873,10.0,5.0,50.0,5.0,2.0,60.0,2.0,1.0,50.0,1.0,1.0,0.0,0
53,ICONS,True,5,WHERE,-----,5,5,LLM_RERANK,BAMBA,-----,5,5,LLM_RERANK,POLIS,-Y-YG,4.0,4.0,LLM_RERANK,NIKOS,YY-YG,4.0,3.0,LLM_RERANK,ICONS,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,1598,71.61129863208386,1598,533,66.64580725907385,533.0,2.0,99.624765478424,2.0,1.0,50.0,1.0,1.0,0.0,,,,0
54,SILKY,True,3,PALIN,--GY-,4,4,LLM_RERANK,WILLS,-GG-Y,3,3,LLM_RERANK,SILKY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,58,98.96962160241604,58,1,98.27586206896552,1.0,1.0,0.0,,,,,,,,,,0
55,CARVE,True,4,RHINO,Y----,5,5,LLM_RERANK,ASTRA,Y--Y-,5,5,LLM_RERANK,PACER,-GYYY,4.0,4.0,LLM_RERANK,CARVE,GGGGG,0.0,0.0,LLM_RERANK,,,,,,,,,,,5629,589,89.53632972108723,589,101,82.85229202037353,101.0,2.0,98.01980198019804,2.0,1.0,50.0,,,,,,,0
56,LAGER,False,6,SHAME,--Y-Y,5,4,LLM_RERANK,ZELDA,-YY-Y,5,5,LLM_RERANK,CLEAR,-YYYG,4.0,4.0,LLM_RERANK,LAYER,GG-GG,1.0,1.0,LLM_RERANK,LAVER,GG-GG,1.0,1.0,CSS_TRUE,LATER,GG-GG,1.0,1.0,LLM_RERANK,5629,262,95.34553206608634,262,36,86.25954198473282,36.0,6.0,83.33333333333334,6.0,5.0,16.666666666666664,5.0,4.0,20.0,4.0,3.0,25.0,0
57,JERKS,True,4,SHOOT,Y----,5,5,LLM_RERANK,PIERS,--YYG,4,3,LLM_RERANK,READS,YG--G,3.0,3.0,LLM_RERANK,JERKS,GGGGG,0.0,0.0,LLM_RERANK,,,,,,,,,,,5629,692,87.70651980813643,692,30,95.66473988439309,30.0,6.0,80.0,6.0,1.0,83.33333333333334,,,,,,,0
58,LOTUS,True,5,YUCCA,-Y---,5,5,LLM_RERANK,ENSUE,--YG-,4,4,LLM_RERANK,HORUS,-G-GG,2.0,2.0,LLM_RERANK,POTUS,-GGGG,1.0,1.0,LLM_RERANK,LOTUS,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,250,95.5587138035175,250,18,92.8,18.0,5.0,72.22222222222221,5.0,1.0,80.0,1.0,1.0,0.0,,,,0
59,LACEY,True,5,FARES,-G-G-,3,3,LLM_RERANK,JAVED,-G-G-,3,3,LLM_RERANK,PALEY,-GYGG,2.0,2.0,LLM_RERANK,LANEY,GG-GG,1.0,1.0,LLM_RERANK,LACEY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,73,98.7031444306271,73,29,60.273972602739725,29.0,2.0,93.10344827586206,2.0,1.0,50.0,1.0,1.0,0.0,,,,0
60,TUDOR,True,4,WHARF,---Y-,5,5,LLM_RERANK,CERES,--Y--,5,5,LLM_RERANK,PROUD,-YYYY,5.0,5.0,LLM_RERANK,TUDOR,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,638,88.66583762657666,638,100,84.32601880877742,100.0,1.0,99.0,1.0,1.0,0.0,,,,,,,0
61,QUOTA,True,2,DORKS,-Y---,5,5,LLM_RERANK,QUOTA,GGGGG,0,0,LLM_RERANK,,,,,,,,,,,,,,,,,,,,,5629,255,95.46988807958785,255,1,99.6078431372549,,,,,,,,,,,,,0
62,MOURN,True,5,IVORY,--YG-,4,4,LLM_RERANK,UTERO,Y--GY,4,4,LLM_RERANK,FOURS,-GGG-,2.0,2.0,LLM_RERANK,GOURD,-GGG-,2.0,2.0,LLM_RERANK,MOURN,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,45,99.20056848463317,45,6,86.66666666666667,6.0,2.0,66.66666666666666,2.0,1.0,50.0,1.0,1.0,0.0,,,,0
63,PROMO,True,5,POUND,GY---,4,4,LLM_RERANK,PIRLO,G-Y-G,3,3,LLM_RERANK,PROTO,GGG-G,1.0,1.0,LLM_RERANK,PROVO,GGG-G,1.0,1.0,LLM_RERANK,PROMO,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,37,99.3426896429206,37,4,89.1891891891892,4.0,2.0,50.0,2.0,1.0,50.0,1.0,1.0,0.0,,,,0
64,CASTE,True,6,VESTA,-YGGY,3,3,LLM_RERANK,PASTE,-GGGG,1,1,LLM_RERANK,TASTE,-GGGG,1.0,1.0,LLM_RERANK,WASTE,-GGGG,1.0,1.0,LLM_RERANK,HASTE,-GGGG,1.0,1.0,LLM_RERANK,CASTE,GGGGG,0.0,0.0,CSS_TRUE,5629,5,99.91117427607034,5,4,20.0,4.0,3.0,25.0,3.0,2.0,33.33333333333333,2.0,1.0,50.0,1.0,1.0,0.0,0
65,CAPRI,True,3,PRIOR,YYY--,5,4,LLM_RERANK,RAPID,YGGY-,3,3,LLM_RERANK,CAPRI,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,6,99.8934091312844,6,1,83.33333333333334,1.0,1.0,0.0,,,,,,,,,,0
66,ALIAS,True,4,TIERS,-Y--G,4,4,LLM_RERANK,LOUIS,Y--YG,4,4,LLM_RERANK,MAILS,-YGYG,3.0,3.0,LLM_RERANK,ALIAS,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,62,98.89856102327234,62,12,80.64516129032258,12.0,1.0,91.66666666666666,1.0,1.0,0.0,,,,,,,0
67,PADDY,True,5,GRACE,--Y--,5,5,LLM_RERANK,WALDO,-G-G-,3,3,LLM_RERANK,MAHDI,-G-G-,3.0,3.0,LLM_RERANK,DANDY,YG-GG,2.0,2.0,LLM_RERANK,PADDY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,639,88.64807248179073,639,27,95.77464788732394,27.0,12.0,55.55555555555556,12.0,1.0,91.66666666666666,1.0,1.0,0.0,,,,0
