game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6,total_violations
14,FIRED,True,4,GOLEM,---G-,4,4,LLM_RERANK,BADER,--YGY,4,4,LLM_RERANK,TIRED,-GGGG,1.0,1.0,LLM_RERANK,FIRED,GGGGG,0.0,0.0,LLM_RERANK,,,,,,,,,,,5629,446,92.0767454254752,446,17,96.18834080717488,17.0,4.0,76.47058823529412,4.0,1.0,75.0,,,,,,,0
15,FOLKS,True,5,TEMPO,----Y,5,5,LLM_RERANK,GROAN,--Y--,5,5,LLM_RERANK,VOIDS,-G--G,3.0,3.0,LLM_RERANK,SOLOS,-GG-G,2.0,2.0,LLM_RERANK,FOLKS,GGGGG,0.0,0.0,LLM_RERANK,,,,,,5629,538,90.44235210516966,538,76,85.87360594795538,76.0,18.0,76.31578947368422,18.0,3.0,83.33333333333334,3.0,1.0,66.66666666666666,,,,0
16,CHILE,True,3,CLOUD,GY---,4,4,LLM_RERANK,CALLS,G--G-,3,3,LLM_RERANK,CHILE,GGGGG,0.0,0.0,LLM_RERANK,,,,,,,,,,,,,,,,5629,27,99.52034109077988,27,3,88.88888888888889,3.0,1.0,66.66666666666666,,,,,,,,,,0
17,BLACK,True,5,GRAZE,--G--,4,4,LLM_RERANK,STAND,--G--,4,4,LLM_RERANK,CLAIM,YGG--,3.0,3.0,LLM_RERANK,FLACK,-GGGG,1.0,1.0,LLM_RERANK,BLACK,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,219,96.10943329188132,219,35,84.01826484018264,35.0,2.0,94.28571428571428,2.0,1.0,50.0,1.0,1.0,0.0,,,,0
18,GRANT,True,4,LIKES,-----,5,5,LLM_RERANK,PRATT,-GG-G,2,2,LLM_RERANK,DRAFT,-GG-G,2.0,2.0,LLM_RERANK,GRANT,GGGGG,0.0,0.0,LLM_RERANK,,,,,,,,,,,5629,753,86.62284597619471,753,5,99.33598937583,5.0,2.0,60.0,2.0,1.0,50.0,,,,,,,0
19,MEALS,False,6,TEBOW,-G---,4,4,LLM_RERANK,VEGAS,-G-YG,3,3,LLM_RERANK,JEANS,-GG-G,2.0,2.0,LLM_RERANK,REALS,-GGGG,1.0,1.0,LLM_RERANK,SEALS,-GGGG,1.0,1.0,LLM_RERANK,DEALS,-GGGG,1.0,1.0,LLM_RERANK,5629,378,93.28477527091846,378,27,92.85714285714286,27.0,22.0,18.51851851851852,22.0,4.0,81.81818181818183,4.0,3.0,25.0,3.0,2.0,33.33333333333333,0
20,CREAM,True,4,TREAT,-GGG-,2,2,LLM_RERANK,FREAK,-GGG-,2,2,LLM_RERANK,DREAM,-GGGG,1.0,1.0,LLM_RERANK,CREAM,GGGGG,0.0,0.0,LLM_RERANK,,,,,,,,,,,5629,10,99.82234855214072,10,7,30.0,7.0,2.0,71.42857142857143,2.0,1.0,50.0,,,,,,,0
21,AWAKE,True,5,PORTA,----Y,5,5,LLM_RERANK,SALLY,-Y---,5,5,LLM_RERANK,HUANG,--G--,4.0,4.0,CSS_TRUE,AMAZE,G-G-G,2.0,2.0,LLM_RERANK,AWAKE,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,781,86.12542192218866,781,102,86.93982074263764,102.0,8.0,92.15686274509804,8.0,1.0,87.5,1.0,1.0,0.0,,,,0
22,OCCUR,True,4,JEONG,--Y--,5,5,LLM_RERANK,MODUS,-Y-G-,4,4,LLM_RERANK,KAZUO,---GY,4.0,4.0,LLM_RERANK,OCCUR,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,485,91.38390477882396,485,2,99.58762886597938,2.0,1.0,50.0,1.0,1.0,0.0,,,,,,,0
23,YEARS,True,4,FALCO,-Y---,5,5,LLM_RERANK,WEARY,-GGGY,2,2,LLM_RERANK,YEARN,GGGG-,1.0,1.0,LLM_RERANK,YEARS,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,646,88.52371646828921,646,2,99.69040247678018,2.0,1.0,50.0,1.0,1.0,0.0,,,,,,,0
24,GRADE,True,4,DELVE,Y---G,4,4,LLM_RERANK,SPADE,--GGG,2,2,LLM_RERANK,TRADE,-GGGG,1.0,1.0,LLM_RERANK,GRADE,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,45,99.20056848463317,45,2,95.55555555555556,2.0,1.0,50.0,1.0,1.0,0.0,,,,,,,0
25,CHILL,True,3,BROTH,----Y,5,5,LLM_RERANK,HIPPY,YY---,5,4,LLM_RERANK,CHILL,GGGGG,0.0,0.0,LLM_RERANK,,,,,,,,,,,,,,,,5629,253,95.50541836915971,253,36,85.7707509881423,36.0,1.0,97.2222222222222,,,,,,,,,,0
26,FLOOD,True,2,FLUID,GG--G,2,2,LLM_RERANK,FLOOD,GGGGG,0,0,LLM_RERANK,,,,,,,,,,,,,,,,,,,,,5629,2,99.96446971042812,2,1,50.0,,,,,,,,,,,,,0
27,APPLY,True,3,STEYN,---Y-,5,5,LLM_RERANK,ALLAY,GY--G,3,3,LLM_RERANK,APPLY,GGGGG,0.0,0.0,LLM_RERANK,,,,,,,,,,,,,,,,5629,227,95.96731213359388,227,2,99.11894273127754,2.0,1.0,50.0,,,,,,,,,,0
28,SMILE,True,4,GRECO,--Y--,5,5,LLM_RERANK,LUMEN,Y-YY-,5,5,LLM_RERANK,EMAIL,YG-YY,4.0,3.0,CSS_TRUE,SMILE,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,803,85.7345887368982,803,18,97.75840597758406,18.0,1.0,94.44444444444444,1.0,1.0,0.0,,,,,,,0
29,KNOCK,True,4,CYRUS,Y----,5,5,LLM_RERANK,MECCA,---G-,4,4,LLM_RERANK,HITCH,---G-,4.0,4.0,LLM_RERANK,KNOCK,GGGGG,0.0,0.0,LLM_RERANK,,,,,,,,,,,5629,159,97.17534197903711,159,24,84.90566037735849,24.0,4.0,83.33333333333334,4.0,1.0,75.0,,,,,,,0
30,SLEEP,True,4,COUPE,---YY,5,5,LLM_RERANK,NEPAL,-YY-Y,5,5,LLM_RERANK,PILES,Y-YGY,4.0,4.0,LLM_RERANK,SLEEP,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,113,97.9925386391899,113,8,92.92035398230088,8.0,1.0,87.5,1.0,1.0,0.0,,,,,,,0
31,BRICK,True,3,WATER,----Y,5,5,LLM_RERANK,BROCK,GG-GG,1,1,LLM_RERANK,BRICK,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,264,95.31000177651448,264,1,99.62121212121212,1.0,1.0,0.0,,,,,,,,,,0
32,WROTE,True,4,MOPED,-Y-Y-,5,4,LLM_RERANK,STONE,-YG-G,3,3,LLM_RERANK,TROVE,YGG-G,2.0,2.0,LLM_RERANK,WROTE,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,143,97.45958429561202,143,3,97.9020979020979,3.0,1.0,66.66666666666666,1.0,1.0,0.0,,,,,,,0
33,RATED,True,5,MERIT,-YY-Y,5,5,LLM_RERANK,TRUCE,YY--Y,5,4,LLM_RERANK,ALTER,Y-GGY,3.0,3.0,LLM_RERANK,RATES,GGGG-,1.0,1.0,CSS_TRUE,RATED,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,56,99.00515189198792,56,19,66.07142857142857,19.0,2.0,89.47368421052632,2.0,1.0,50.0,1.0,1.0,0.0,,,,0
34,ALERT,True,5,ALLOW,GG---,3,3,LLM_RERANK,ALIGN,GG---,3,3,LLM_RERANK,ALPHA,GG---,3.0,3.0,LLM_RERANK,ALTER,GGYYY,3.0,2.0,LLM_RERANK,ALERT,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,29,99.48481080120804,29,10,65.51724137931035,10.0,6.0,40.0,6.0,1.0,83.33333333333334,1.0,1.0,0.0,,,,0
35,CAGES,True,5,MACON,-GY--,4,4,LLM_RERANK,CARAT,GG---,3,3,LLM_RERANK,CAFES,GG-GG,1.0,1.0,LLM_RERANK,CAVES,GG-GG,1.0,1.0,LLM_RERANK,CAGES,GGGGG,0.0,0.0,LLM_RERANK,,,,,,5629,65,98.84526558891456,65,22,66.15384615384615,22.0,5.0,77.27272727272727,5.0,4.0,20.0,4.0,1.0,75.0,,,,0
36,TEDDY,True,4,MUSED,---YY,5,5,LLM_RERANK,DENNY,YG--G,3,3,LLM_RERANK,READY,-G-GG,2.0,2.0,LLM_RERANK,TEDDY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,132,97.65500088825723,132,5,96.21212121212122,5.0,1.0,80.0,1.0,1.0,0.0,,,,,,,0
37,COLES,False,6,DREAM,--Y--,5,5,LLM_RERANK,BULGE,--G-Y,4,4,LLM_RERANK,TELLY,-YG--,4.0,4.0,LLM_RERANK,PILES,--GGG,2.0,2.0,LLM_RERANK,HOLES,-GGGG,1.0,1.0,LLM_RERANK,FOLES,-GGGG,1.0,1.0,LLM_RERANK,5629,546,90.30023094688222,546,46,91.57509157509158,46.0,10.0,78.26086956521739,10.0,4.0,60.0,4.0,3.0,25.0,3.0,2.0,33.33333333333333,0
38,HWANG,True,4,CLINT,---G-,4,4,LLM_RERANK,JENNY,---G-,4,4,LLM_RERANK,HOUND,G--G-,3.0,3.0,LLM_RERANK,HWANG,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,172,96.94439509682005,172,63,63.372093023255815,63.0,1.0,98.4126984126984,1.0,1.0,0.0,,,,,,,0
39,WRATH,True,3,UNCLE,-----,5,5,LLM_RERANK,WORKS,G-Y--,4,4,LLM_RERANK,WRATH,GGGGG,0.0,0.0,LLM_RERANK,,,,,,,,,,,,,,,,5629,931,83.46065020429917,931,2,99.78517722878624,2.0,1.0,50.0,,,,,,,,,,0
40,MACHO,True,6,ENDER,-----,5,5,LLM_RERANK,VIKAS,---Y-,5,5,LLM_RERANK,WALLA,-G---,4.0,4.0,LLM_RERANK,JAZZY,-G---,4.0,4.0,LLM_RERANK,MAMBO,GG--G,2.0,2.0,LLM_RERANK,MACHO,GGGGG,0.0,0.0,CSS_TRUE,5629,1212,78.46864451945284,1212,157,87.04620462046205,157.0,35.0,77.70700636942675,35.0,14.0,60.0,14.0,1.0,92.85714285714286,1.0,1.0,0.0,0
41,LOPEZ,True,4,MORIA,-G---,4,4,LLM_RERANK,GOTHS,-G---,4,4,LLM_RERANK,DOZEN,-GYG-,3.0,3.0,LLM_RERANK,LOPEZ,GGGGG,0.0,0.0,LLM_RERANK,,,,,,,,,,,5629,343,93.90655533842602,343,97,71.7201166180758,97.0,2.0,97.9381443298969,2.0,1.0,50.0,,,,,,,0
42,GOODY,True,6,VINNY,----G,4,4,LLM_RERANK,SCARY,----G,4,4,LLM_RERANK,LOFTY,-G--G,3.0,3.0,LLM_RERANK,HOBBY,-G--G,3.0,3.0,LLM_RERANK,WOODY,-GGGG,1.0,1.0,LLM_RERANK,GOODY,GGGGG,0.0,0.0,LLM_RERANK,5629,341,93.94208562799788,341,96,71.8475073313783,96.0,21.0,78.125,21.0,12.0,42.857142857142854,12.0,2.0,83.33333333333334,2.0,1.0,50.0,0
43,BROTH,True,2,SOUTH,-Y-GG,3,3,LLM_RERANK,BROTH,GGGGG,0,0,LLM_RERANK,,,,,,,,,,,,,,,,,,,,,5629,3,99.9467045656422,3,1,66.66666666666666,,,,,,,,,,,,,0
44,VERDE,True,4,ARGON,-Y---,5,5,LLM_RERANK,QUERY,--YY-,5,4,LLM_RERANK,DIMER,Y--YY,5.0,5.0,LLM_RERANK,VERDE,GGGGG,0.0,0.0,LLM_RERANK,,,,,,,,,,,5629,331,94.11973707585716,331,123,62.839879154078545,123.0,2.0,98.3739837398374,2.0,1.0,50.0,,,,,,,0
45,TAMED,True,4,PIERS,--Y--,5,5,LLM_RERANK,HOLED,---GG,3,3,LLM_RERANK,DATED,-GYGG,2.0,2.0,LLM_RERANK,TAMED,GGGGG,0.0,0.0,LLM_RERANK,,,,,,,,,,,5629,533,90.5311778290993,533,38,92.87054409005628,38.0,2.0,94.73684210526316,2.0,1.0,50.0,,,,,,,0
46,LEAFS,True,6,COVER,---Y-,5,5,LLM_RERANK,LISLE,G-Y-Y,4,4,LLM_RERANK,LEAPS,GGG-G,1.0,1.0,LLM_RERANK,LEANS,GGG-G,1.0,1.0,LLM_RERANK,LEAKS,GGG-G,1.0,1.0,LLM_RERANK,LEAFS,GGGGG,0.0,0.0,LLM_RERANK,5629,665,88.18617871735654,665,11,98.34586466165412,11.0,4.0,63.63636363636363,4.0,3.0,25.0,3.0,2.0,33.33333333333333,2.0,1.0,50.0,0
47,YACHT,True,3,SHOES,-Y---,5,5,LLM_RERANK,MIGHT,---GG,3,3,LLM_RERANK,YACHT,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,155,97.24640255818083,155,1,99.35483870967742,1.0,1.0,0.0,,,,,,,,,,0
48,MESSY,True,4,SLATE,Y---Y,5,5,LLM_RERANK,NEXUS,-G--Y,4,4,LLM_RERANK,PESKY,-GG-G,2.0,2.0,LLM_RERANK,MESSY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,232,95.87848640966423,232,6,97.41379310344828,6.0,1.0,83.33333333333334,1.0,1.0,0.0,,,,,,,0
49,RYDER,True,4,VOLTA,-----,5,5,LLM_RERANK,PRISM,-Y---,5,5,LLM_RERANK,RUNNY,G---Y,4.0,4.0,LLM_RERANK,RYDER,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,881,84.34890744359566,881,64,92.7355278093076,64.0,1.0,98.4375,1.0,1.0,0.0,,,,,,,0
50,MOTIF,True,4,PAUSE,-----,5,5,LLM_RERANK,THIRD,Y-Y--,5,5,LLM_RERANK,GITMO,-YGYY,4.0,4.0,LLM_RERANK,MOTIF,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,500,91.117427607035,500,16,96.8,16.0,1.0,93.75,1.0,1.0,0.0,,,,,,,0
51,RAVEN,True,5,WIELD,--Y--,5,5,LLM_RERANK,VEGAN,YY-YG,4,4,LLM_RERANK,HAVEN,-GGGG,1.0,1.0,LLM_RERANK,MAVEN,-GGGG,1.0,1.0,LLM_RERANK,RAVEN,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,867,84.59761947059869,867,3,99.65397923875432,3.0,2.0,33.33333333333333,2.0,1.0,50.0,1.0,1.0,0.0,,,,0
52,REICH,True,4,ALIAS,--G--,4,4,LLM_RERANK,PRIMO,-YG--,4,4,LLM_RERANK,RHINE,GYG-Y,3.0,3.0,LLM_RERANK,REICH,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,145,97.42405400604017,145,8,94.48275862068964,8.0,1.0,87.5,1.0,1.0,0.0,,,,,,,0
53,ICONS,True,4,CHIEF,Y-Y--,5,5,LLM_RERANK,ATTIC,---YY,5,5,LLM_RERANK,RICKS,-YY-G,4.0,3.0,LLM_RERANK,ICONS,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,62,98.89856102327234,62,24,61.29032258064516,24.0,1.0,95.83333333333334,1.0,1.0,0.0,,,,,,,0
54,SILKY,True,4,MELEE,--G--,4,4,LLM_RERANK,JULIA,--GY-,4,4,LLM_RERANK,WILLY,-GG-G,2.0,2.0,LLM_RERANK,SILKY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,184,96.73121335938887,184,31,83.15217391304348,31.0,1.0,96.7741935483871,1.0,1.0,0.0,,,,,,,0
55,CARVE,True,4,GITMO,-----,5,5,LLM_RERANK,HAVEN,-GYY-,4,3,LLM_RERANK,VALVE,-G-GG,2.0,2.0,LLM_RERANK,CARVE,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,1360,75.8394030911352,1360,5,99.63235294117648,5.0,1.0,80.0,1.0,1.0,0.0,,,,,,,0
56,LAGER,False,6,AMAZE,Y---Y,5,4,LLM_RERANK,SAVED,-G-G-,3,3,LLM_RERANK,FABER,-G-GG,2.0,2.0,LLM_RERANK,PAPER,-G-GG,2.0,2.0,LLM_RERANK,EAGER,-GGGG,1.0,1.0,LLM_RERANK,WAGER,-GGGG,1.0,1.0,LLM_RERANK,5629,363,93.5512524427074,363,60,83.47107438016529,60.0,23.0,61.66666666666667,23.0,16.0,30.434782608695656,16.0,2.0,87.5,2.0,1.0,50.0,0
57,JERKS,True,5,ABREU,--GY-,4,4,LLM_RERANK,VERSE,-GGY-,3,3,LLM_RERANK,ZEROS,-GG-G,2.0,2.0,CSS_TRUE,NERDS,-GG-G,2.0,2.0,LLM_RERANK,JERKS,GGGGG,0.0,0.0,LLM_RERANK,,,,,,5629,83,98.52549298276782,83,11,86.74698795180723,11.0,8.0,27.27272727272727,8.0,5.0,37.5,5.0,1.0,80.0,,,,0
58,LOTUS,True,4,STEEN,YY---,5,5,LLM_RERANK,MISTY,--YY-,5,5,LLM_RERANK,OATHS,Y-G-G,3.0,3.0,LLM_RERANK,LOTUS,GGGGG,0.0,0.0,LLM_RERANK,,,,,,,,,,,5629,178,96.83780422810446,178,50,71.91011235955057,50.0,2.0,96.0,2.0,1.0,50.0,,,,,,,0
59,LACEY,True,4,HUNTS,-----,5,5,LLM_RERANK,PROOF,-----,5,5,LLM_RERANK,CLAIM,YYY--,5.0,4.0,LLM_RERANK,LACEY,GGGGG,0.0,0.0,LLM_RERANK,,,,,,,,,,,5629,1296,76.97637235743471,1296,338,73.91975308641975,338.0,3.0,99.11242603550296,3.0,1.0,66.66666666666666,,,,,,,0
60,TUDOR,True,6,COLBY,-Y---,5,5,LLM_RERANK,SHORE,--YY-,5,4,LLM_RERANK,MAJOR,---GG,3.0,3.0,LLM_RERANK,VIGOR,---GG,3.0,3.0,LLM_RERANK,TUTOR,GG-GG,1.0,1.0,LLM_RERANK,TUDOR,GGGGG,0.0,0.0,CSS_TRUE,5629,437,92.2366317285486,437,48,89.01601830663616,48.0,5.0,89.58333333333334,5.0,2.0,60.0,2.0,1.0,50.0,1.0,1.0,0.0,0
61,QUOTA,True,4,TAXES,YY---,5,5,LLM_RERANK,ITALY,-YY--,5,5,LLM_RERANK,GOTTA,-Y-GG,3.0,3.0,LLM_RERANK,QUOTA,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,82,98.54325812755374,82,22,73.17073170731707,22.0,1.0,95.45454545454544,1.0,1.0,0.0,,,,,,,0
62,MOURN,True,3,TUNES,-YY--,5,5,LLM_RERANK,VARUN,--YYG,4,4,LLM_RERANK,MOURN,GGGGG,0.0,0.0,LLM_RERANK,,,,,,,,,,,,,,,,5629,36,99.36045478770652,36,2,94.44444444444444,2.0,1.0,50.0,,,,,,,,,,0
63,PROMO,True,6,PHONE,G-G--,3,3,LLM_RERANK,PROWL,GGG--,2,2,LLM_RERANK,PROOF,GGGY-,2.0,2.0,LLM_RERANK,PROVO,GGG-G,1.0,1.0,LLM_RERANK,PROTO,GGG-G,1.0,1.0,LLM_RERANK,PROMO,GGGGG,0.0,0.0,CSS_TRUE,5629,19,99.66246224906732,19,10,47.368421052631575,10.0,3.0,70.0,3.0,2.0,33.33333333333333,2.0,1.0,50.0,1.0,1.0,0.0,0
64,CASTE,True,3,CHORE,G---G,3,3,LLM_RERANK,CAUSE,GG-YG,2,2,LLM_RERANK,CASTE,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,12,99.78681826256884,12,1,91.66666666666666,1.0,1.0,0.0,,,,,,,,,,0
65,CAPRI,True,5,GLOBE,-----,5,5,LLM_RERANK,SIXTY,-Y---,5,5,LLM_RERANK,ARIAN,YYY--,5.0,4.0,LLM_RERANK,RAPID,YGGY-,3.0,3.0,LLM_RERANK,CAPRI,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,1107,80.33398472197548,1107,108,90.2439024390244,108.0,10.0,90.74074074074076,10.0,1.0,90.0,1.0,1.0,0.0,,,,0
66,ALIAS,True,4,HOMEY,-----,5,5,LLM_RERANK,KAUAI,-Y-GY,4,4,LLM_RERANK,ASIAN,GYGG-,2.0,2.0,LLM_RERANK,ALIAS,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,5629,1029,81.71966601527802,1029,8,99.22254616132167,8.0,2.0,75.0,2.0,1.0,50.0,,,,,,,0
67,PADDY,True,5,LOVIN,-----,5,5,LLM_RERANK,START,--Y--,5,5,LLM_RERANK,MECHA,----Y,5.0,5.0,LLM_RERANK,DADDY,-GGGG,1.0,1.0,LLM_RERANK,PADDY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,1328,76.40788772428495,1328,103,92.24397590361446,103.0,12.0,88.3495145631068,12.0,1.0,91.66666666666666,1.0,1.0,0.0,,,,0
