game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6
44,VERDE,True,5,GUESS,--Y--,5,5,LLM,COULD,----Y,5,5,LLM,DEMAR,YG--Y,4,4,LLM,VERDI,GGGG-,1,1,CSS,VERDE,GGGGG,0,0,CSS,,,,,
45,TAMED,False,6,GUESS,--Y--,5,5,LLM,BASED,-G-GG,2,2,LLM,FARED,-G-GG,2,2,LLM,DATED,-GYGG,2,2,CSS,TAXED,GG-GG,1,1,CSS,TAPED,GG-GG,1,1,CSS
46,LEAFS,True,4,BASED,-YYY-,5,5,LLM,GUESS,--Y-G,4,4,LLM,WOULD,---Y-,5,5,LLM,LEAFS,GGGGG,0,0,CSS,,,,,,,,,,
47,YACHT,True,4,BASED,-G---,4,4,LLM,EXERT,----G,4,4,LLM,HAUNT,YG--G,3,3,LLM,YACHT,GGGGG,0,0,CSS,,,,,,,,,,
48,MESSY,True,2,BASED,--GY-,4,4,LLM,MESSY,GGGGG,0,0,LLM,,,,,,,,,,,,,,,,,,,,
49,RYDER,True,6,GUESS,--Y--,5,5,LLM,BASED,---GY,4,4,LLM,WIDER,--GGG,2,2,LLM,OLDER,--GGG,2,2,CSS,ENDER,--GGG,2,2,CSS,RYDER,GGGGG,0,0,CSS
50,MOTIF,True,5,GUESS,-----,5,5,LLM,SALET,----Y,5,5,LLM,THIRD,Y-Y--,5,5,LLM,NIFTY,-YYY-,5,5,CSS,MOTIF,GGGGG,0,0,CSS,,,,,
51,RAVEN,True,3,AFTER,Y--GY,4,4,LLM,DARES,-GYG-,3,3,LLM,RAVEN,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
52,REICH,True,4,BASED,---Y-,5,5,LLM,WHERE,-YYY-,5,5,LLM,HERON,YGY--,4,4,LLM,REICH,GGGGG,0,0,CSS,,,,,,,,,,
53,ICONS,True,5,AFTER,-----,5,5,LLM,WHICH,--YY-,5,5,LLM,MICKY,-YY--,5,4,LLM,COLIC,YY-Y-,5,4,CSS,ICONS,GGGGG,0,0,CSS,,,,,
54,SILKY,True,5,GUESS,---Y-,5,5,LLM,BASED,--Y--,5,5,LLM,SCOOP,G----,4,4,LLM,STINK,G-Y-Y,4,3,CSS,SILKY,GGGGG,0,0,CSS,,,,,
55,CARVE,True,6,GUESS,--Y--,5,5,LLM,BASED,-G-Y-,4,4,LLM,LANCE,-G-YG,3,3,LLM,CARPE,GGG-G,1,1,CSS,CARTE,GGG-G,1,1,CSS,CARVE,GGGGG,0,0,CSS
56,LAGER,False,6,GUESS,Y-Y--,5,5,LLM,BEGIN,-YG--,4,4,LLM,ROGER,--GGG,2,2,LLM,EAGER,-GGGG,1,1,CSS,WAGER,-GGGG,1,1,CSS,PAGER,-GGGG,1,1,CSS
57,JERKS,True,6,VOWEL,---Y-,5,5,LLM,SEEMS,-G--G,3,3,LLM,BASED,--YY-,5,5,LLM,RENTS,YG--G,3,3,CSS,PERKS,-GGGG,1,1,CSS,JERKS,GGGGG,0,0,CSS
58,LOTUS,True,3,GUESS,-Y--G,4,4,LLM,TOURS,YGY-G,3,3,LLM,LOTUS,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
59,LACEY,True,4,THOSE,----Y,5,5,LLM,DINGO,-----,5,5,LLM,LUCKY,G-G-G,2,2,LLM,LACEY,GGGGG,0,0,CSS,,,,,,,,,,
60,TUDOR,True,4,BASED,----Y,5,5,LLM,GUESS,-G---,4,4,LLM,MUDDY,-GG--,3,3,LLM,TUDOR,GGGGG,0,0,CSS,,,,,,,,,,
61,QUOTA,True,5,GIVEN,-----,5,5,LLM,WORDS,-Y---,5,5,LLM,AFTER,Y-Y--,5,5,LLM,PLATO,--YGY,4,4,CSS,QUOTA,GGGGG,0,0,CSS,,,,,
62,MOURN,True,4,GUESS,-Y---,5,5,LLM,WOULD,-GG--,3,3,LLM,COUNT,-GGY-,3,3,LLM,MOURN,GGGGG,0,0,CSS,,,,,,,,,,
63,PROMO,True,6,GUESS,-----,5,5,LLM,WHICH,-----,5,5,LLM,CRATE,-G---,4,4,LLM,BROOD,-GGY-,3,3,CSS,PROVO,GGG-G,1,1,CSS,PROMO,GGGGG,0,0,CSS
64,CASTE,True,6,GUESS,--YY-,5,5,LLM,BASED,-GGY-,3,3,LLM,TASTE,-GGGG,1,1,LLM,HASTE,-GGGG,1,1,CSS,PASTE,-GGGG,1,1,CSS,CASTE,GGGGG,0,0,CSS
65,CAPRI,True,5,GIVEN,-Y---,5,5,LLM,WORDS,--Y--,5,5,LLM,BASED,-G---,4,4,LLM,RAHIM,YG-Y-,4,4,CSS,CAPRI,GGGGG,0,0,CSS,,,,,
66,ALIAS,True,6,GUESS,----G,4,4,LLM,THERE,-----,5,5,LLM,WOULD,---Y-,5,5,LLM,PALMS,-YY-G,4,3,CSS,CLAYS,-GY-G,3,3,CSS,ALIAS,GGGGG,0,0,CSS
67,PADDY,True,6,GUESS,-----,5,5,LLM,WORDS,---G-,4,4,LLM,CANDY,-G-GG,2,2,LLM,MADDY,-GGGG,1,1,CSS,DADDY,-GGGG,1,1,CSS,PADDY,GGGGG,0,0,CSS
68,BLOBS,True,5,GUESS,----G,4,4,LLM,WORDS,-Y--G,4,4,LLM,WOULD,-Y-Y-,5,5,LLM,PLOTS,-GG-G,2,2,CSS,BLOBS,GGGGG,0,0,CSS,,,,,
69,DILLY,False,6,GIVEN,-G---,4,4,LLM,GUESS,-----,5,5,LLM,WORDS,---Y-,5,5,LLM,TIMID,-G--Y,4,4,CSS,DICKY,GG--G,2,2,CSS,DIZZY,GG--G,2,2,CSS
70,GUTSY,True,3,CRATE,---Y-,5,5,LLM,GUESS,GG-G-,2,2,LLM,GUTSY,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
71,TABOR,True,5,GUESS,-----,5,5,LLM,WHICH,-----,5,5,LLM,WOULD,-Y---,5,5,LLM,RATON,YGYG-,3,3,CSS,TABOR,GGGGG,0,0,CSS,,,,,
72,INLAY,True,5,GUESS,-----,5,5,LLM,WHICH,--Y--,5,5,LLM,COULD,---Y-,5,5,LLM,NABIL,YY-YY,5,5,CSS,INLAY,GGGGG,0,0,CSS,,,,,
73,AHHHH,True,4,CRASH,--Y-G,4,4,LLM,JUDAH,---YG,4,4,LLM,FAITH,-Y--G,4,4,LLM,AHHHH,GGGGG,0,0,CSS,,,,,,,,,,
74,ROUEN,True,4,GUESS,-YY--,5,4,LLM,BEING,-Y-Y-,5,5,LLM,UNDER,YY-GY,4,4,LLM,ROUEN,GGGGG,0,0,CSS,,,,,,,,,,
75,BUENA,True,4,BASED,GY-Y-,4,4,LLM,BEACH,GYY--,4,4,LLM,BREAM,G-GY-,3,3,LLM,BUENA,GGGGG,0,0,CSS,,,,,,,,,,
76,MENON,True,4,GUESS,--Y--,5,5,LLM,CRANE,---YY,5,5,LLM,COULD,-Y---,5,5,LLM,MENON,GGGGG,0,0,CSS,,,,,,,,,,
77,TRASK,True,3,GUESS,---G-,4,4,LLM,TOAST,G-GG-,2,2,LLM,TRASK,GGGGG,0,0,LLM,,,,,,,,,,,,,,,
78,CASIO,True,4,GUESS,---Y-,5,5,LLM,CRANE,G-Y--,4,4,LLM,COSTA,GYG-Y,3,3,LLM,CASIO,GGGGG,0,0,CSS,,,,,,,,,,
79,VOILA,True,6,GUESS,-----,5,5,LLM,LETHE,Y----,5,5,LLM,TALES,-YY--,5,5,LLM,CLAIR,-YYY-,5,5,CSS,AVILA,-YGGG,2,2,CSS,VOILA,GGGGG,0,0,CSS
80,AURAL,True,4,GUESS,-G---,4,4,LLM,BREAD,-Y-G-,4,4,LLM,MURAL,-GGGG,1,1,LLM,AURAL,GGGGG,0,0,CSS,,,,,,,,,,
81,LEGER,True,4,BASED,---G-,4,4,LLM,GIVEN,Y--G-,4,4,LLM,LUGER,G-GGG,1,1,LLM,LEGER,GGGGG,0,0,CSS,,,,,,,,,,
82,DALLY,True,6,GUESS,-----,5,5,LLM,CRATE,--Y--,5,5,LLM,LIONS,Y----,5,5,LLM,MALAY,-GG-G,2,2,CSS,BALDY,-GGYG,2,2,CSS,DALLY,GGGGG,0,0,CSS
83,INIGO,True,5,BASED,-----,5,5,LLM,POOLE,-Y---,5,5,LLM,GUESS,Y----,5,5,LLM,VIRGO,-Y-GG,3,3,CSS,INIGO,GGGGG,0,0,CSS,,,,,
84,KRILL,True,4,MIGHT,-Y---,5,5,LLM,GUESS,-----,5,5,LLM,COULD,---G-,4,4,LLM,KRILL,GGGGG,0,0,CSS,,,,,,,,,,
85,SNIDE,True,5,GUESS,--YY-,5,5,LLM,TASER,--YY-,5,5,LLM,SPIKE,G-G-G,2,2,LLM,SEINE,G-GYG,2,2,CSS,SNIDE,GGGGG,0,0,CSS,,,,,
86,LEWES,True,5,BASED,--YG-,4,4,LLM,GIVEN,---G-,4,4,LLM,ROLES,--YGG,3,3,LLM,FLEES,-YYGG,3,2,CSS,LEWES,GGGGG,0,0,CSS,,,,,
87,TAMER,True,5,GUESS,--Y--,5,5,LLM,BREAD,-YYY-,5,5,LLM,GIVEN,---G-,4,4,LLM,MATER,YGYGG,2,2,CSS,TAMER,GGGGG,0,0,CSS,,,,,
88,COTTA,True,4,GUESS,-----,5,5,LLM,WHICH,---Y-,5,5,LLM,CRYPT,G---Y,4,4,LLM,COTTA,GGGGG,0,0,CSS,,,,,,,,,,
89,CORBY,True,4,OFTEN,Y----,5,5,LLM,COULD,GG---,3,3,LLM,CORMS,GGG--,2,2,LLM,CORBY,GGGGG,0,0,CSS,,,,,,,,,,
90,POLIS,True,5,GIVEN,-Y---,5,5,LLM,WHICH,--Y--,5,5,LLM,FIRST,-Y-Y-,5,5,LLM,SOLID,YGGG-,2,2,CSS,POLIS,GGGGG,0,0,CSS,,,,,
91,ROXAS,True,5,BASED,-YY--,5,5,LLM,TRIED,-Y---,5,5,LLM,SCARS,--YYG,4,4,LLM,ROJAS,GG-GG,1,1,CSS,ROXAS,GGGGG,0,0,CSS,,,,,
92,RANCE,False,6,SINCE,--GGG,2,2,LLM,DANCE,-GGGG,1,1,LLM,LANCE,-GGGG,1,1,LLM,VANCE,-GGGG,1,1,CSS,NANCE,-GGGG,1,1,CSS,MANCE,-GGGG,1,1,CSS
93,CARON,True,4,GUESS,-----,5,5,LLM,BROAD,-YYY-,5,4,LLM,BASED,-G---,4,4,LLM,CARON,GGGGG,0,0,CSS,,,,,,,,,,
94,SURYA,True,5,RANGE,YY---,5,5,LLM,ROUND,Y-Y--,5,5,LLM,BASED,-YY--,5,5,LLM,SURAT,GGGY-,2,2,CSS,SURYA,GGGGG,0,0,CSS,,,,,
95,AGGIE,True,5,BASED,-Y-Y-,5,5,LLM,ARISE,G-Y-G,3,3,LLM,ALLIE,G--GG,2,2,LLM,ANNIE,G--GG,2,2,CSS,AGGIE,GGGGG,0,0,CSS,,,,,
96,CAUSA,True,4,CRANE,G-Y--,4,4,LLM,BASED,-GY--,4,4,LLM,CAMPS,GG--Y,3,3,LLM,CAUSA,GGGGG,0,0,CSS,,,,,,,,,,
97,BAMBA,True,6,GUESS,-----,5,5,LLM,AGOGY,Y----,5,5,LLM,COULD,-----,5,5,LLM,MARTA,YG--G,3,3,CSS,HAMZA,-GG-G,2,2,CSS,BAMBA,GGGGG,0,0,CSS
98,MAYNE,True,5,GUESS,--Y--,5,5,LLM,LONER,--YY-,5,4,LLM,THEIN,--Y-Y,5,5,LLM,JAYNE,-GGGG,1,1,CSS,MAYNE,GGGGG,0,0,CSS,,,,,
99,BOGGS,True,4,GUESS,Y---G,4,4,LLM,BANGS,G--GG,2,2,LLM,BLOGS,G-YGG,2,2,LLM,BOGGS,GGGGG,0,0,CSS,,,,,,,,,,
100,FINNS,False,6,LYRIC,---Y-,5,5,LLM,GIVEN,-G--Y,4,4,LLM,BINDS,-GG-G,2,2,LLM,MINTS,-GG-G,2,2,CSS,SINKS,-GG-G,2,2,CSS,PINUS,-GG-G,2,2,CSS
