game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6,total_violations
12,MEANS,True,4,AURAL,Y----,5,5,LLM,CASTE,-YY-Y,5,5,CSS_TRUE_REPAIR,SEAMS,-GGYG,2.0,2.0,LLM,MEANS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,686,87.81311067685202,686,19,97.23032069970844,19.0,1.0,94.73684210526316,1.0,1.0,0.0,,,,,,,0
13,TRUTH,True,4,OLSEN,-----,5,5,CSS_TRUE_REPAIR,MITRA,--YY-,5,5,CSS_TRUE_REPAIR,CRYPT,-G--Y,4.0,4.0,LLM,TRUTH,GGGGG,0.0,0.0,CSS_TRUE_REPAIR,,,,,,,,,,,5629,497,91.1707230413928,497,5,98.99396378269618,5.0,1.0,80.0,1.0,1.0,0.0,,,,,,,0
14,FIRED,True,5,BASED,---GG,3,3,LLM,TIMED,-G-GG,2,2,LLM,RILED,YG-GG,2.0,2.0,CSS_TRUE_REPAIR,HIRED,-GGGG,1.0,1.0,LLM,FIRED,GGGGG,0.0,0.0,LLM,,,,,,5629,81,98.56102327233968,81,18,77.77777777777779,18.0,3.0,83.33333333333334,3.0,2.0,33.33333333333333,2.0,1.0,50.0,,,,0
15,FOLKS,True,5,RUNES,----G,4,4,CSS_TRUE_REPAIR,FAILS,G--YG,3,3,CSS_TRUE_REPAIR,FLOWS,GYY-G,3.0,3.0,LLM,FOLDS,GGG-G,1.0,1.0,LLM,FOLKS,GGGGG,0.0,0.0,LLM,,,,,,5629,308,94.52833540593356,308,5,98.37662337662336,5.0,2.0,60.0,2.0,1.0,50.0,1.0,1.0,0.0,,,,0
16,CHILE,True,4,HARES,Y--Y-,5,4,CSS_TRUE_REPAIR,WHITE,-GG-G,2,2,LLM,CHIME,GGG-G,1.0,1.0,LLM,CHILE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,54,99.04068218155976,54,2,96.29629629629628,2.0,1.0,50.0,1.0,1.0,0.0,,,,,,,0
17,BLACK,True,5,RENTS,-----,5,5,CSS_TRUE_REPAIR,PAULI,-Y-Y-,5,5,CSS_TRUE_REPAIR,CLOAK,YG-YG,3.0,3.0,LLM,FLACK,-GGGG,1.0,1.0,LLM,BLACK,GGGGG,0.0,0.0,CSS_TRUE_REPAIR,,,,,,5629,537,90.4601172499556,537,27,94.97206703910616,27.0,2.0,92.5925925925926,2.0,1.0,50.0,1.0,1.0,0.0,,,,0
18,GRANT,True,3,BASED,-Y---,5,5,LLM,ALINA,Y--G-,4,4,CSS_TRUE_REPAIR,GRANT,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,419,92.55640433469532,419,19,95.4653937947494,19.0,1.0,94.73684210526316,,,,,,,,,,0
19,MEALS,True,3,MISER,G-YY-,4,4,CSS_TRUE_REPAIR,MEETS,GG--G,2,2,LLM,MEALS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,11,99.80458340735476,11,4,63.63636363636363,4.0,1.0,75.0,,,,,,,,,,0
20,CREAM,True,3,THROW,--Y--,5,5,LLM,DRAIN,-GY--,4,4,CSS_TRUE_REPAIR,CREAM,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,602,89.30538283887014,602,9,98.50498338870432,9.0,1.0,88.88888888888889,,,,,,,,,,0
21,AWAKE,True,4,DRIES,---Y-,5,5,CSS_TRUE_REPAIR,BEALE,--G-G,3,3,CSS_TRUE_REPAIR,AGAPE,G-G-G,2.0,2.0,LLM,AWAKE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,380,93.2492449813466,380,10,97.36842105263158,10.0,2.0,80.0,2.0,1.0,50.0,,,,,,,0
22,OCCUR,True,4,CARNE,Y-Y--,5,5,CSS_TRUE_REPAIR,BRICK,-Y-Y-,5,5,LLM,SCOUR,-GYGG,2.0,2.0,LLM,OCCUR,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,19,99.66246224906732,19,3,84.21052631578947,3.0,1.0,66.66666666666666,1.0,1.0,0.0,,,,,,,0
23,YEARS,True,5,ALIEN,Y--Y-,5,5,CSS_TRUE_REPAIR,TRACE,-YG-Y,4,4,CSS_TRUE_REPAIR,BEARS,-GGGG,1.0,1.0,LLM,SEARS,-GGGG,1.0,1.0,LLM,YEARS,GGGGG,0.0,0.0,LLM,,,,,,5629,240,95.7363652513768,240,17,92.91666666666669,17.0,9.0,47.05882352941176,9.0,8.0,11.11111111111111,8.0,1.0,87.5,,,,0
24,GRADE,True,4,PARTS,-YY--,5,5,CSS_TRUE_REPAIR,LEARN,-YGY-,4,4,CSS_TRUE_REPAIR,CRAVE,-GG-G,2.0,2.0,LLM,GRADE,GGGGG,0.0,0.0,CSS_TRUE_REPAIR,,,,,,,,,,,5629,212,96.23378930538284,212,11,94.81132075471696,11.0,5.0,54.54545454545454,5.0,1.0,80.0,,,,,,,0
25,CHILL,True,6,GIVEN,-Y---,5,5,LLM,MAILS,--GG-,3,3,CSS_TRUE_REPAIR,DRILL,--GGG,2.0,2.0,LLM,TWILL,--GGG,2.0,2.0,LLM,QUILL,--GGG,2.0,2.0,LLM,CHILL,GGGGG,0.0,0.0,LLM,5629,406,92.7873512169124,406,13,96.79802955665023,13.0,3.0,76.92307692307693,3.0,2.0,33.33333333333333,2.0,1.0,50.0,1.0,1.0,0.0,0
26,FLOOD,True,3,ANSEL,----Y,5,5,CSS_TRUE_REPAIR,COULD,-Y-YG,4,4,CSS_TRUE_REPAIR,FLOOD,GGGGG,0.0,0.0,CSS_TRUE_REPAIR,,,,,,,,,,,,,,,,5629,148,97.37075857168236,148,4,97.2972972972973,4.0,1.0,75.0,,,,,,,,,,0
27,APPLY,True,3,REINA,----Y,5,5,CSS_TRUE_REPAIR,HAULS,-Y-G-,4,4,CSS_TRUE_REPAIR,APPLY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,401,92.87617694084209,401,5,98.75311720698254,5.0,1.0,80.0,,,,,,,,,,0
28,SMILE,True,3,LATER,Y--Y-,5,5,CSS_TRUE_REPAIR,WHILE,--GGG,2,2,LLM,SMILE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,150,97.33522828211048,150,4,97.33333333333334,4.0,1.0,75.0,,,,,,,,,,0
29,KNOCK,True,3,ARIES,-----,5,5,CSS_TRUE_REPAIR,BLOND,--GY-,4,4,CSS_TRUE_REPAIR,KNOCK,GGGGG,0.0,0.0,CSS_TRUE_REPAIR,,,,,,,,,,,,,,,,5629,265,95.29223663172854,265,5,98.1132075471698,5.0,1.0,80.0,,,,,,,,,,0
30,SLEEP,True,4,SALEM,G-YG-,3,3,CSS_TRUE_REPAIR,SLEET,GGGG-,1,1,LLM,SLEEK,GGGG-,1.0,1.0,LLM,SLEEP,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,5,99.91117427607034,5,2,60.0,2.0,1.0,50.0,1.0,1.0,0.0,,,,,,,0
31,BRICK,True,4,BREED,GG---,3,3,LLM,BRIAN,GGG--,2,2,CSS_TRUE_REPAIR,BRISK,GGG-G,1.0,1.0,LLM,BRICK,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,35,99.37821993249246,35,6,82.85714285714286,6.0,1.0,83.33333333333334,1.0,1.0,0.0,,,,,,,0
32,WROTE,True,4,GUESS,--Y--,5,5,LLM,KAREL,--YY-,5,5,CSS_TRUE_REPAIR,TROPE,YGG-G,2.0,2.0,CSS_TRUE_REPAIR,WROTE,GGGGG,0.0,0.0,CSS_TRUE_REPAIR,,,,,,,,,,,5629,1121,80.08527269497246,1121,77,93.13113291703836,77.0,1.0,98.7012987012987,1.0,1.0,0.0,,,,,,,0
33,RATED,True,4,BREED,-Y-GG,3,3,LLM,CURED,--YGG,3,3,LLM,RILED,G--GG,2.0,2.0,LLM,RATED,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,25,99.55587138035176,25,8,68.0,8.0,7.0,12.5,7.0,1.0,85.71428571428571,,,,,,,0
34,ALERT,True,3,SNARE,--YGY,4,4,LLM,AVERT,G-GGG,1,1,LLM,ALERT,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,12,99.78681826256884,12,1,91.66666666666666,1.0,1.0,0.0,,,,,,,,,,0
35,CAGES,False,6,STOLE,Y---Y,5,5,CSS_TRUE_REPAIR,DARES,-G-GG,2,2,CSS_TRUE_REPAIR,MAZES,-G-GG,2.0,2.0,LLM,WAVES,-G-GG,2.0,2.0,LLM,BASES,-G-GG,2.0,2.0,LLM,PACES,-GYGG,2.0,2.0,LLM,5629,275,95.11458518386924,275,37,86.54545454545455,37.0,28.0,24.324324324324326,28.0,18.0,35.714285714285715,18.0,12.0,33.33333333333333,12.0,4.0,66.66666666666666,0
36,TEDDY,True,4,RACED,---YY,5,5,CSS_TRUE_REPAIR,DENIS,YG---,4,4,CSS_TRUE_REPAIR,LEDGE,-GG--,3.0,3.0,LLM,TEDDY,GGGGG,0.0,0.0,CSS_TRUE_REPAIR,,,,,,,,,,,5629,101,98.20572037662106,101,5,95.04950495049503,5.0,1.0,80.0,1.0,1.0,0.0,,,,,,,0
37,COLES,True,5,ROLES,-GGGG,1,1,CSS_TRUE_REPAIR,SOLES,-GGGG,1,1,LLM,HOLES,-GGGG,1.0,1.0,LLM,POLES,-GGGG,1.0,1.0,LLM,COLES,GGGGG,0.0,0.0,LLM,,,,,,5629,6,99.8934091312844,6,5,16.666666666666664,5.0,4.0,20.0,4.0,3.0,25.0,3.0,1.0,66.66666666666666,,,,0
38,HWANG,True,2,HEARS,G-G--,3,3,CSS_TRUE_REPAIR,HWANG,GGGGG,0,0,LLM,,,,,,,,,,,,,,,,,,,,,5629,3,99.9467045656422,3,1,66.66666666666666,,,,,,,,,,,,,0
39,WRATH,True,4,OATES,-YY--,5,4,CSS_TRUE_REPAIR,CRAFT,-GG-Y,3,3,LLM,TRAIN,YGG--,3.0,3.0,LLM,WRATH,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,65,98.84526558891456,65,6,90.76923076923076,6.0,1.0,83.33333333333334,1.0,1.0,0.0,,,,,,,0
40,MACHO,True,5,SAUER,-G---,4,4,CSS_TRUE_REPAIR,MALIN,GG---,3,3,CSS_TRUE_REPAIR,MAMMY,GG---,3.0,3.0,LLM,MACAO,GGG-G,1.0,1.0,CSS_TRUE_REPAIR,MACHO,GGGGG,0.0,0.0,CSS_TRUE_REPAIR,,,,,,5629,267,95.25670634215668,267,13,95.13108614232208,13.0,5.0,61.53846153846154,5.0,1.0,80.0,1.0,1.0,0.0,,,,0
41,LOPEZ,True,5,BASED,---G-,4,4,LLM,TONER,-G-G-,3,3,CSS_TRUE_REPAIR,GOLEM,-GYG-,3.0,3.0,CSS_TRUE_REPAIR,LOVEY,GG-G-,2.0,2.0,CSS_TRUE_REPAIR,LOPEZ,GGGGG,0.0,0.0,LLM,,,,,,5629,216,96.16272872623912,216,13,93.98148148148148,13.0,3.0,76.92307692307693,3.0,1.0,66.66666666666666,1.0,1.0,0.0,,,,0
42,GOODY,True,5,BASED,----Y,5,5,LLM,DORKY,YG--G,3,3,CSS_TRUE_REPAIR,HOWDY,-G-GG,2.0,2.0,LLM,MOLDY,-G-GG,2.0,2.0,LLM,GOODY,GGGGG,0.0,0.0,LLM,,,,,,5629,102,98.18795523183516,102,7,93.1372549019608,7.0,3.0,57.14285714285714,3.0,1.0,66.66666666666666,1.0,1.0,0.0,,,,0
43,BROTH,True,4,BASED,G----,4,4,LLM,BRUNO,GG--Y,3,3,CSS_TRUE_REPAIR,BROOK,GGG--,2.0,2.0,LLM,BROTH,GGGGG,0.0,0.0,CSS_TRUE_REPAIR,,,,,,,,,,,5629,71,98.73867472019896,71,4,94.3661971830986,4.0,1.0,75.0,1.0,1.0,0.0,,,,,,,0
44,VERDE,True,3,BASED,---YY,5,5,LLM,DRIVE,YY-YG,4,4,LLM,VERDE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,95,98.31231124533664,95,1,98.94736842105264,1.0,1.0,0.0,,,,,,,,,,0
45,TAMED,True,4,SIMBA,--G-Y,4,4,CSS_TRUE_REPAIR,WOMAN,--GY-,4,4,LLM,ARMED,Y-GGG,2.0,2.0,LLM,TAMED,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,46,99.18280333984724,46,17,63.04347826086957,17.0,2.0,88.23529411764706,2.0,1.0,50.0,,,,,,,0
46,LEAFS,True,5,AIRES,Y--YG,4,4,CSS_TRUE_REPAIR,MEALS,-GGYG,2,2,CSS_TRUE_REPAIR,LEAPS,GGG-G,1.0,1.0,LLM,LEANS,GGG-G,1.0,1.0,LLM,LEAFS,GGGGG,0.0,0.0,LLM,,,,,,5629,36,99.36045478770652,36,5,86.11111111111111,5.0,4.0,20.0,4.0,3.0,25.0,3.0,1.0,66.66666666666666,,,,0
47,YACHT,True,3,PANES,-G---,4,4,CSS_TRUE_REPAIR,MARTY,-G-YY,4,4,CSS_TRUE_REPAIR,YACHT,GGGGG,0.0,0.0,CSS_TRUE_REPAIR,,,,,,,,,,,,,,,,5629,279,95.04352460472552,279,3,98.9247311827957,3.0,1.0,66.66666666666666,,,,,,,,,,0
48,MESSY,True,4,RATES,---YY,5,5,CSS_TRUE_REPAIR,CLOSE,---GY,4,4,LLM,JESSI,-GGG-,2.0,2.0,CSS_TRUE_REPAIR,MESSY,GGGGG,0.0,0.0,CSS_TRUE_REPAIR,,,,,,,,,,,5629,95,98.31231124533664,95,4,95.78947368421052,4.0,1.0,75.0,1.0,1.0,0.0,,,,,,,0
49,RYDER,True,5,TIRES,--YG-,4,4,CSS_TRUE_REPAIR,REBEL,G--G-,3,3,CSS_TRUE_REPAIR,RAGED,G--GY,3.0,3.0,CSS_TRUE_REPAIR,RODEO,G-GG-,2.0,2.0,LLM,RYDER,GGGGG,0.0,0.0,LLM,,,,,,5629,153,97.2819328477527,153,21,86.27450980392157,21.0,2.0,90.47619047619048,2.0,1.0,50.0,1.0,1.0,0.0,,,,0
50,MOTIF,True,3,RENAL,-----,5,5,CSS_TRUE_REPAIR,SOUTH,-G-Y-,4,4,CSS_TRUE_REPAIR,MOTIF,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,444,92.11227571504708,444,8,98.1981981981982,8.0,1.0,87.5,,,,,,,,,,0
51,RAVEN,True,4,HARDY,-GY--,4,4,LLM,MATER,-G-GY,3,3,CSS_TRUE_REPAIR,RAVES,GGGG-,1.0,1.0,LLM,RAVEN,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,124,97.79712204654469,124,7,94.35483870967742,7.0,2.0,71.42857142857143,2.0,1.0,50.0,,,,,,,0
52,REICH,True,3,CANES,Y--Y-,5,5,CSS_TRUE_REPAIR,RELIC,GG-YY,3,2,LLM,REICH,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,60,98.9340913128442,60,1,98.33333333333331,1.0,1.0,0.0,,,,,,,,,,0
53,ICONS,True,3,GUESS,----G,4,4,LLM,LIONS,-YGGG,2,2,CSS_TRUE_REPAIR,ICONS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,393,93.01829809912952,393,2,99.49109414758269,2.0,1.0,50.0,,,,,,,,,,0
54,SILKY,True,4,GUIDE,--Y--,5,5,LLM,SARIN,G--Y-,4,4,CSS_TRUE_REPAIR,SILOS,GGG--,2.0,2.0,LLM,SILKY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,467,91.70367738497067,467,11,97.64453961456104,11.0,2.0,81.81818181818183,2.0,1.0,50.0,,,,,,,0
55,CARVE,True,3,SIRED,--GY-,4,4,CSS_TRUE_REPAIR,MERGE,--G-G,3,3,LLM,CARVE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,82,98.54325812755374,82,24,70.73170731707317,24.0,1.0,95.83333333333334,,,,,,,,,,0
56,LAGER,False,6,LATER,GG-GG,1,1,CSS_TRUE_REPAIR,LAUER,GG-GG,1,1,LLM,LAZER,GG-GG,1.0,1.0,LLM,LAVER,GG-GG,1.0,1.0,LLM,LAYER,GG-GG,1.0,1.0,LLM,LAKER,GG-GG,1.0,1.0,LLM,5629,7,99.87564398649847,7,6,14.285714285714285,6.0,5.0,16.666666666666664,5.0,4.0,20.0,4.0,3.0,25.0,3.0,2.0,33.33333333333333,0
57,JERKS,True,4,TRINA,-Y---,5,5,CSS_TRUE_REPAIR,CORES,--GYG,3,3,CSS_TRUE_REPAIR,BERKS,-GGGG,1.0,1.0,LLM,JERKS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,359,93.62231302185111,359,9,97.49303621169916,9.0,2.0,77.77777777777779,2.0,1.0,50.0,,,,,,,0
58,LOTUS,True,5,SAVER,Y----,5,5,CSS_TRUE_REPAIR,CLOGS,-YY-G,4,3,CSS_TRUE_REPAIR,FOLDS,-GY-G,3.0,3.0,LLM,LOINS,GG--G,2.0,2.0,LLM,LOTUS,GGGGG,0.0,0.0,LLM,,,,,,5629,334,94.06644164149938,334,23,93.11377245508982,23.0,7.0,69.56521739130434,7.0,2.0,71.42857142857143,2.0,1.0,50.0,,,,0
59,LACEY,True,3,SATIN,-G---,4,4,CSS_TRUE_REPAIR,MARLA,-G-Y-,4,4,CSS_TRUE_REPAIR,LACEY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,325,94.22632794457274,325,25,92.3076923076923,25.0,1.0,96.0,,,,,,,,,,0
60,TUDOR,True,3,CASTE,---Y-,5,5,CSS_TRUE_REPAIR,MOUNT,-YY-Y,5,5,CSS_TRUE_REPAIR,TUDOR,GGGGG,0.0,0.0,CSS_TRUE_REPAIR,,,,,,,,,,,,,,,,5629,119,97.88594777047432,119,5,95.7983193277311,5.0,1.0,80.0,,,,,,,,,,0
61,QUOTA,True,4,LANES,-Y---,5,5,CSS_TRUE_REPAIR,CIARA,----G,4,4,CSS_TRUE_REPAIR,DOGMA,-Y--G,4.0,4.0,LLM,QUOTA,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,228,95.94954698880797,228,13,94.2982456140351,13.0,2.0,84.61538461538461,2.0,1.0,50.0,,,,,,,0
62,MOURN,True,4,STARE,---G-,4,4,CSS_TRUE_REPAIR,GLORY,--YG-,4,4,CSS_TRUE_REPAIR,MICRO,G--GY,3.0,3.0,CSS_TRUE_REPAIR,MOURN,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,29,99.48481080120804,29,4,86.20689655172413,4.0,1.0,75.0,1.0,1.0,0.0,,,,,,,0
63,PROMO,True,3,SIENA,-----,5,5,CSS_TRUE_REPAIR,ROOMY,YYGG-,3,3,CSS_TRUE_REPAIR,PROMO,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,307,94.54610055071949,307,1,99.6742671009772,1.0,1.0,0.0,,,,,,,,,,0
64,CASTE,True,3,ARIES,Y--YY,5,4,CSS_TRUE_REPAIR,SPATE,Y-YGG,3,3,CSS_TRUE_REPAIR,CASTE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,75,98.66761414105524,75,4,94.66666666666669,4.0,1.0,75.0,,,,,,,,,,0
65,CAPRI,True,4,HANES,-G---,4,4,CSS_TRUE_REPAIR,CARLY,GGY--,3,3,CSS_TRUE_REPAIR,CAPRA,GGGG-,1.0,1.0,CSS_TRUE_REPAIR,CAPRI,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,259,95.39882750044411,259,3,98.84169884169884,3.0,1.0,66.66666666666666,1.0,1.0,0.0,,,,,,,0
66,ALIAS,True,3,GUESS,----G,4,4,LLM,RAILS,-YGYG,3,3,CSS_TRUE_REPAIR,ALIAS,GGGGG,0.0,0.0,CSS_TRUE_REPAIR,,,,,,,,,,,,,,,,5629,393,93.01829809912952,393,1,99.74554707379136,1.0,1.0,0.0,,,,,,,,,,0
67,PADDY,True,6,BREED,----Y,5,5,LLM,MANDI,-G-G-,3,3,CSS_TRUE_REPAIR,LAUDA,-G-G-,3.0,3.0,LLM,CADDY,-GGGG,1.0,1.0,LLM,DADDY,-GGGG,1.0,1.0,LLM,PADDY,GGGGG,0.0,0.0,LLM,5629,244,95.66530467223308,244,6,97.54098360655738,6.0,3.0,50.0,3.0,2.0,33.33333333333333,2.0,1.0,50.0,1.0,1.0,0.0,0
68,BLOBS,True,4,OATES,Y---G,4,4,CSS_TRUE_REPAIR,LORDS,YY--G,4,3,CSS_TRUE_REPAIR,GLOWS,-GG-G,2.0,2.0,LLM,BLOBS,GGGGG,0.0,0.0,CSS_TRUE_REPAIR,,,,,,,,,,,5629,161,97.13981168946528,161,15,90.6832298136646,15.0,4.0,73.33333333333333,4.0,1.0,75.0,,,,,,,0
69,DILLY,True,5,ACRES,-----,5,5,CSS_TRUE_REPAIR,LOGIN,Y--Y-,5,5,CSS_TRUE_REPAIR,FILTH,-GG--,3.0,3.0,LLM,MILLI,-GGG-,2.0,2.0,LLM,DILLY,GGGGG,0.0,0.0,LLM,,,,,,5629,399,92.91170723041392,399,21,94.73684210526316,21.0,7.0,66.66666666666666,7.0,3.0,57.14285714285714,3.0,1.0,66.66666666666666,,,,0
70,GUTSY,True,4,BREWS,----Y,5,5,LLM,SALIM,Y----,5,5,CSS_TRUE_REPAIR,DUSTY,-GYYG,3.0,3.0,LLM,GUTSY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,364,93.53348729792148,364,19,94.78021978021978,19.0,1.0,94.73684210526316,1.0,1.0,0.0,,,,,,,0
71,TABOR,True,3,GIVEN,-----,5,5,LLM,MARTY,-GYY-,4,4,CSS_TRUE_REPAIR,TABOR,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,1299,76.92307692307693,1299,4,99.69207082371054,4.0,1.0,75.0,,,,,,,,,,0
72,INLAY,True,4,DANES,-YY--,5,5,CSS_TRUE_REPAIR,ARGON,Y---Y,5,5,CSS_TRUE_REPAIR,FLANK,-YYY-,5.0,4.0,LLM,INLAY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,148,97.37075857168236,148,17,88.51351351351352,17.0,1.0,94.11764705882352,1.0,1.0,0.0,,,,,,,0
