game_number,target_code,won,attempts,guess_1,feedback_1,strategy_1,candidates_1,guess_2,feedback_2,strategy_2,candidates_2,guess_3,feedback_3,strategy_3,candidates_3,guess_4,feedback_4,strategy_4,candidates_4,guess_5,feedback_5,strategy_5,candidates_5,guess_6,feedback_6,strategy_6,candidates_6,guess_7,feedback_7,strategy_7,candidates_7,guess_8,feedback_8,strategy_8,candidates_8,guess_9,feedback_9,strategy_9,candidates_9,guess_10,feedback_10,strategy_10,candidates_10
57,WWYP,True,6,RGBY,0B1W,LLM,976,BWKO,1B0W,CSS,112,GWPP,2B0W,CSS,14,GWWW,1B1W,CSS,3,WWPR,2B1W,CSS,1,WWYP,4B0W,CSS,1,,,,,,,,,,,,,,,,
58,YBPO,True,6,RGBY,0B2W,LLM,936,GBGP,1B1W,CSS,143,KRGG,0B0W,CSS,13,BWYP,0B3W,CSS,2,YBPB,3B0W,CSS,1,YBPO,4B0W,CSS,1,,,,,,,,,,,,,,,,
59,OBGY,True,6,RGBY,1B2W,LLM,204,KYBR,0B2W,CSS,70,WBGY,3B0W,CSS,6,YBGY,3B0W,CSS,4,GBGY,3B0W,CSS,3,OBGY,4B0W,CSS,1,,,,,,,,,,,,,,,,
60,GGGR,True,6,RGBY,1B1W,LLM,660,RYPO,0B1W,CSS,147,WGYG,1B1W,CSS,24,BGGP,2B0W,CSS,3,KGGR,3B0W,CSS,1,GGGR,4B0W,CSS,1,,,,,,,,,,,,,,,,
61,BWKG,True,5,RGBY,0B2W,LLM,936,YKRR,0B1W,CSS,228,GOYP,0B1W,CSS,31,ORWB,0B2W,CSS,5,BWKG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
62,YKBW,True,6,RGBY,1B1W,LLM,660,RBPW,1B1W,CSS,108,RPRG,0B0W,CSS,16,WYBW,2B1W,CSS,2,YOBW,3B0W,CSS,1,YKBW,4B0W,CSS,1,,,,,,,,,,,,,,,,
63,BOKB,True,5,RGBY,0B1W,LLM,976,GWPP,0B0W,CSS,114,KKOR,0B2W,CSS,16,OYYK,0B2W,CSS,3,BOKB,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
64,KYGB,True,5,RGBY,0B3W,LLM,224,GYRP,1B1W,CSS,50,OBRG,0B2W,CSS,11,BYKR,1B2W,CSS,1,KYGB,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
65,PROO,True,5,RGBY,0B1W,LLM,976,PWGK,1B0W,CSS,112,OOYK,0B2W,CSS,7,PYPO,2B0W,CSS,2,PROO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
66,OBOY,True,4,RGBY,1B1W,LLM,660,PGKR,0B0W,CSS,42,BWYY,1B1W,CSS,3,OBOY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
67,YORK,True,4,RGBY,0B2W,LLM,936,WROB,0B2W,CSS,196,BPGW,0B0W,CSS,16,YORK,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
68,WGOR,True,6,RGBY,1B1W,LLM,660,GGRP,1B1W,CSS,103,BGKG,1B0W,CSS,13,OGOR,3B0W,CSS,2,OGWR,2B2W,CSS,1,WGOR,4B0W,CSS,1,,,,,,,,,,,,,,,,
69,RKGB,True,4,RGBY,1B2W,LLM,204,GRYY,0B2W,CSS,62,RBRG,1B2W,CSS,13,RKGB,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
70,YWBO,True,6,RGBY,1B1W,LLM,660,WKBG,1B1W,CSS,108,KYBB,1B1W,CSS,17,ORBK,1B1W,CSS,4,BWBR,2B0W,CSS,1,YWBO,4B0W,CSS,1,,,,,,,,,,,,,,,,
71,RORP,True,5,RGBY,1B0W,LLM,500,PGWK,0B1W,CSS,117,RPOO,1B2W,CSS,3,ROPR,2B2W,CSS,1,RORP,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
72,WRYR,True,5,RGBY,0B2W,LLM,936,GOYP,1B0W,CSS,118,WKYB,2B0W,CSS,13,WYYR,3B0W,CSS,2,WRYR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
73,PYBP,True,7,RGBY,1B1W,LLM,660,ROYP,1B1W,CSS,108,RBPR,0B2W,CSS,15,YKBP,2B1W,CSS,3,WYBP,3B0W,CSS,2,BYBP,3B0W,CSS,1,PYBP,4B0W,CSS,1,,,,,,,,,,,,
74,OBBG,True,6,RGBY,1B1W,LLM,660,BBWY,1B1W,CSS,86,YGWO,0B2W,CSS,13,WRKY,0B0W,CSS,2,BOBG,2B2W,CSS,1,OBBG,4B0W,CSS,1,,,,,,,,,,,,,,,,
75,GRYP,True,4,RGBY,0B3W,LLM,224,YBWR,0B2W,CSS,60,BYPG,0B3W,CSS,5,GRYP,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
76,YYRR,True,5,RGBY,0B2W,LLM,936,OBWR,1B0W,CSS,118,KYPR,2B0W,CSS,9,KYWG,1B0W,CSS,2,YYRR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
77,WRBG,True,6,RGBY,1B2W,LLM,204,YGKR,0B2W,CSS,70,BROY,1B1W,CSS,14,GBWY,0B3W,CSS,2,BYBG,2B0W,CSS,1,WRBG,4B0W,CSS,1,,,,,,,,,,,,,,,,
78,YYGW,True,6,RGBY,0B2W,LLM,936,GBOK,0B1W,CSS,188,WRPB,0B1W,CSS,30,YOYR,1B1W,CSS,6,YYGP,3B0W,CSS,1,YYGW,4B0W,CSS,1,,,,,,,,,,,,,,,,
79,KKKG,True,6,RGBY,0B1W,LLM,976,KWWB,1B0W,CSS,166,KRPK,1B1W,CSS,26,KKGO,2B1W,CSS,3,KYKO,2B0W,CSS,1,KKKG,4B0W,CSS,1,,,,,,,,,,,,,,,,
80,PBWG,True,5,RGBY,0B2W,LLM,936,OBGW,1B2W,CSS,64,BBOG,2B0W,CSS,10,WBPG,2B2W,CSS,1,PBWG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
81,KBWP,True,5,RGBY,0B1W,LLM,976,OWRP,1B1W,CSS,179,OYPK,0B2W,CSS,36,GKWP,2B1W,CSS,1,KBWP,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
82,BBBB,True,5,RGBY,1B0W,LLM,500,ROWO,0B0W,CSS,81,GGPP,0B0W,CSS,16,BKBK,2B0W,CSS,1,BBBB,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
83,OGKG,True,6,RGBY,1B0W,LLM,500,PPBO,0B1W,CSS,124,YWOY,0B1W,CSS,22,WGPK,1B1W,CSS,2,RRPW,0B0W,CSS,1,OGKG,4B0W,CSS,1,,,,,,,,,,,,,,,,
84,YKOO,True,5,RGBY,0B1W,LLM,976,KPPG,0B1W,CSS,238,BOOK,1B2W,CSS,14,WKOB,2B0W,CSS,2,YKOO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
85,OGWR,True,5,RGBY,1B1W,LLM,660,RBRW,0B2W,CSS,90,OWBG,1B2W,CSS,4,BWOY,0B2W,CSS,1,OGWR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
86,PPPW,True,5,RGBY,0B0W,LLM,256,KWOK,0B1W,CSS,16,OPPP,2B1W,CSS,4,PPWP,2B2W,CSS,1,PPPW,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
87,PYRK,True,6,RGBY,0B2W,LLM,936,GROR,0B1W,CSS,228,YPGG,0B2W,CSS,11,OBYP,0B2W,CSS,2,PYRW,3B0W,CSS,1,PYRK,4B0W,CSS,1,,,,,,,,,,,,,,,,
88,WPBW,True,5,RGBY,1B0W,LLM,500,PPBK,2B0W,CSS,46,WPBB,3B0W,CSS,4,OPBB,2B0W,CSS,1,WPBW,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
89,YORO,True,4,RGBY,0B2W,LLM,936,YPKG,1B0W,CSS,110,YOWR,2B1W,CSS,7,YORO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
90,BGWW,True,6,RGBY,1B1W,LLM,660,OGPB,1B1W,CSS,108,YGYP,1B0W,CSS,17,BGWK,3B0W,CSS,4,BGGK,2B0W,CSS,1,BGWW,4B0W,CSS,1,,,,,,,,,,,,,,,,
91,KKGB,True,5,RGBY,0B2W,LLM,936,PRYO,0B0W,CSS,52,KBKG,1B3W,CSS,2,GKKB,2B2W,CSS,1,KKGB,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
92,GYWR,True,5,RGBY,0B3W,LLM,224,BKRG,0B2W,CSS,60,YRGP,0B3W,CSS,8,GWYR,2B2W,CSS,1,GYWR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
93,RPRG,True,5,RGBY,1B1W,LLM,660,RBOR,1B1W,CSS,96,RRYP,1B2W,CSS,5,RYPO,1B1W,CSS,1,RPRG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
94,GPRB,True,4,RGBY,0B3W,LLM,224,GORB,3B0W,CSS,7,GBRB,3B0W,CSS,4,GPRB,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
95,BYOO,True,5,RGBY,0B2W,LLM,936,KBOR,1B1W,CSS,170,OBYP,0B3W,CSS,11,WYOB,2B1W,CSS,2,BYOO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
96,BOYP,True,5,RGBY,0B2W,LLM,936,WBYK,1B1W,CSS,165,OBGW,0B2W,CSS,29,POYB,2B2W,CSS,1,BOYP,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
97,PPRB,True,7,RGBY,0B2W,LLM,936,OBYW,0B1W,CSS,188,GWPR,0B2W,CSS,43,BKGP,0B2W,CSS,6,PYRK,2B0W,CSS,2,PRRB,3B0W,CSS,1,PPRB,4B0W,CSS,1,,,,,,,,,,,,
98,GRGR,True,6,RGBY,0B2W,LLM,936,BBRK,0B1W,CSS,228,ORWG,1B1W,CSS,42,YPWR,1B0W,CSS,5,YOKG,0B1W,CSS,2,GRGR,4B0W,CSS,1,,,,,,,,,,,,,,,,
99,PGBR,True,7,RGBY,2B1W,LLM,72,GGBR,3B0W,CSS,5,KGBR,3B0W,CSS,4,BGBR,3B0W,CSS,3,OGBR,3B0W,CSS,2,WGBR,3B0W,CSS,1,PGBR,4B0W,CSS,1,,,,,,,,,,,,
100,PRPP,True,5,RGBY,0B1W,LLM,976,BOKK,0B0W,CSS,114,PWYW,1B0W,CSS,11,PPPG,2B1W,CSS,2,PRPP,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
