game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6
27,APPLY,True,5,LABEL,YY---,5,4,LLM,SLAIN,-YY--,5,5,CSS,VOLTA,--Y-Y,5,5,VOI,AMPLY,G-GGG,1,1,CSS,APPLY,GGGGG,0,0,VOI,,,,,
28,SMILE,True,3,STALL,G--G-,3,3,LLM,SOULS,G--G-,3,3,CSS,SMILE,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
29,KNOCK,True,4,CARGO,Y---Y,5,5,LLM,SPOCK,--GGG,2,2,CSS,FLOCK,--GGG,2,2,VOI,KNOCK,GGGGG,0,0,CSS,,,,,,,,,,
30,SLEEP,True,3,OCEAN,--G--,4,4,LLM,TREES,--GGY,3,3,CSS,SLEEP,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
31,BRICK,True,3,CODES,Y----,5,5,LLM,TRACI,-G-GY,3,3,CSS,BRICK,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
32,WROTE,True,3,SETUP,-YY--,5,5,LLM,TRACE,YG--G,3,3,CSS,WROTE,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
33,RATED,True,6,BLEND,--Y-G,4,4,LLM,PARED,-GYGG,2,2,CSS,RAKED,GG-GG,1,1,VOI,RAGED,GG-GG,1,1,CSS,RACED,GG-GG,1,1,VOI,RATED,GGGGG,0,0,CSS
34,ALERT,True,3,WOMEN,---Y-,5,5,LLM,SLATE,-GYYY,4,4,CSS,ALERT,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
35,CAGES,False,6,TRAIN,--Y--,5,5,LLM,BALES,-G-GG,2,2,CSS,CASES,GG-GG,1,1,VOI,CAKES,GG-GG,1,1,CSS,CAPES,GG-GG,1,1,VOI,CAVES,GG-GG,1,1,CSS
36,TEDDY,True,5,THINK,G----,4,4,LLM,TASER,G--Y-,4,4,CSS,TEMPO,GG---,3,3,VOI,TELLY,GG--G,2,2,CSS,TEDDY,GGGGG,0,0,VOI,,,,,
37,COLES,True,3,TRUSS,----G,4,4,LLM,AILES,--GGG,2,2,CSS,COLES,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
38,HWANG,True,3,AFTER,Y----,5,5,LLM,LAWNS,-YYG-,4,4,CSS,HWANG,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
39,WRATH,True,3,SCORE,---Y-,5,5,LLM,MARTI,-YYG-,4,4,CSS,WRATH,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
40,MACHO,True,4,IMAGE,-YY--,5,4,LLM,MARLA,GG---,3,3,CSS,MACOS,GGGY-,2,2,VOI,MACHO,GGGGG,0,0,CSS,,,,,,,,,,
41,LOPEZ,True,5,HAVES,---G-,4,4,LLM,DETER,---G-,4,4,CSS,OLNEY,YY-G-,4,4,VOI,GOLEM,-GYG-,3,3,CSS,LOPEZ,GGGGG,0,0,VOI,,,,,
42,GOODY,True,5,DERBY,Y---G,4,4,LLM,MADLY,--Y-G,4,4,CSS,WINDY,---GG,3,3,VOI,STUDY,---GG,3,3,CSS,GOODY,GGGGG,0,0,VOI,,,,,
43,BROTH,True,3,SCALE,-----,5,5,LLM,TOBIN,YYY--,5,5,CSS,BROTH,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
44,VERDE,True,4,BASED,---YY,5,5,LLM,DRONE,YY--G,4,4,CSS,RIDGE,Y-Y-G,4,4,VOI,VERDE,GGGGG,0,0,CSS,,,,,,,,,,
45,TAMED,True,4,HOUSE,----Y,5,5,LLM,TRIED,G--GG,2,2,CSS,TAXED,GG-GG,1,1,VOI,TAMED,GGGGG,0,0,CSS,,,,,,,,,,
46,LEAFS,True,6,SHORT,Y----,5,5,LLM,MILES,--YYG,4,4,CSS,DEALS,-GGYG,2,2,VOI,LEANS,GGG-G,1,1,CSS,LEAPS,GGG-G,1,1,VOI,LEAFS,GGGGG,0,0,CSS
47,YACHT,True,4,TRADE,Y-Y--,5,5,LLM,SATIN,-GY--,4,4,CSS,MALTA,-G-Y-,4,4,VOI,YACHT,GGGGG,0,0,CSS,,,,,,,,,,
48,MESSY,True,3,STEAM,Y-Y-Y,5,5,LLM,MOSER,G-GY-,3,3,CSS,MESSY,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
49,RYDER,True,4,LEARN,-Y-Y-,5,5,LLM,DRIES,YY-G-,4,4,CSS,ROPED,G--GY,3,3,VOI,RYDER,GGGGG,0,0,CSS,,,,,,,,,,
50,MOTIF,True,4,CRUDE,-----,5,5,LLM,LAGOS,---Y-,5,5,CSS,MONTH,GG-Y-,3,3,VOI,MOTIF,GGGGG,0,0,CSS,,,,,,,,,,
51,RAVEN,True,4,GREEN,-Y-GG,3,3,LLM,SOREN,--YGG,3,3,CSS,RIVEN,G-GGG,1,1,VOI,RAVEN,GGGGG,0,0,CSS,,,,,,,,,,
52,REICH,True,3,TRAIL,-Y-Y-,5,4,LLM,RISEN,GY-Y-,4,4,CSS,REICH,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
53,ICONS,True,4,GUIDE,--Y--,5,5,LLM,SANTI,Y-Y-Y,5,5,CSS,NICKS,YYY-G,4,3,VOI,ICONS,GGGGG,0,0,CSS,,,,,,,,,,
54,SILKY,True,3,LAYER,Y-Y--,5,5,LLM,DIMLY,-G-YG,3,3,CSS,SILKY,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
55,CARVE,True,3,SHINS,-----,5,5,LLM,CARTE,GGG-G,1,1,CSS,CARVE,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
56,LAGER,True,3,IMAGE,--YYY,5,3,LLM,ALGER,YYGGG,2,2,CSS,LAGER,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
57,JERKS,True,5,LAMBS,----G,4,4,LLM,TIRES,--GYG,3,3,CSS,HERDS,-GG-G,2,2,VOI,FERNS,-GG-G,2,2,CSS,JERKS,GGGGG,0,0,VOI,,,,,
58,LOTUS,True,5,RAMEN,-----,5,5,LLM,COILS,-G-YG,3,3,CSS,FOLDS,-GY-G,3,3,VOI,LOGOS,GG--G,2,2,CSS,LOTUS,GGGGG,0,0,VOI,,,,,
59,LACEY,True,4,STALE,--YYY,5,4,LLM,RENAL,-Y-YY,5,5,CSS,DALEY,-GYGG,2,2,VOI,LACEY,GGGGG,0,0,CSS,,,,,,,,,,
60,TUDOR,True,5,CHALK,-----,5,5,LLM,TUNES,GG---,3,3,CSS,TUMOR,GG-GG,1,1,VOI,TUTOR,GG-GG,1,1,CSS,TUDOR,GGGGG,0,0,VOI,,,,,
61,QUOTA,True,3,QUERY,GG---,3,3,LLM,QUITS,GG-G-,2,2,CSS,QUOTA,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
62,MOURN,True,3,RADIO,Y---Y,5,5,LLM,SOREN,-GY-G,3,3,CSS,MOURN,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
63,PROMO,True,5,WRITE,-G---,4,4,LLM,GRADS,-G---,4,4,CSS,BROOK,-GGY-,3,3,VOI,PROVO,GGG-G,1,1,CSS,PROMO,GGGGG,0,0,VOI,,,,,
64,CASTE,True,4,PROXY,-----,5,5,LLM,LANES,-G-YY,4,4,CSS,HASTE,-GGGG,1,1,VOI,CASTE,GGGGG,0,0,CSS,,,,,,,,,,
65,CAPRI,True,4,NORTH,--Y--,5,5,LLM,LAGER,-G--Y,4,4,CSS,PAIRS,YGYG-,3,3,VOI,CAPRI,GGGGG,0,0,CSS,,,,,,,,,,
66,ALIAS,True,3,CRANK,--Y--,5,5,LLM,TALES,-YY-G,4,3,CSS,ALIAS,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
67,PADDY,True,6,STEEL,-----,5,5,LLM,NARCO,-G---,4,4,CSS,HAMAD,-G--Y,4,4,VOI,BAIDU,-G-G-,3,3,CSS,DADDY,-GGGG,1,1,VOI,PADDY,GGGGG,0,0,CSS
68,BLOBS,True,5,ROGER,-Y---,5,5,LLM,SALON,Y-YY-,5,4,CSS,FLOWS,-GG-G,2,2,VOI,BLOCS,GGG-G,1,1,CSS,BLOBS,GGGGG,0,0,VOI,,,,,
69,DILLY,True,4,BRAVA,-----,5,5,LLM,LIFES,YG---,4,4,CSS,DIMLY,GG-GG,1,1,VOI,DILLY,GGGGG,0,0,CSS,,,,,,,,,,
70,GUTSY,True,4,FORTY,---YG,4,4,LLM,APTLY,--G-G,3,3,CSS,BETSY,--GGG,2,2,VOI,GUTSY,GGGGG,0,0,CSS,,,,,,,,,,
71,TABOR,True,4,ARRAY,YY---,5,5,LLM,RATES,YGY--,4,4,CSS,TAHIR,GG--G,2,2,VOI,TABOR,GGGGG,0,0,CSS,,,,,,,,,,
72,INLAY,True,4,CROSS,-----,5,5,LLM,DELIA,--GYY,4,4,CSS,HILAL,-YGG-,3,3,VOI,INLAY,GGGGG,0,0,CSS,,,,,,,,,,
73,AHHHH,True,4,RUGBY,-----,5,5,LLM,LANES,-Y---,5,5,CSS,MOCHA,---GY,4,4,VOI,AHHHH,GGGGG,0,0,CSS,,,,,,,,,,
74,ROUEN,True,4,TILES,---G-,4,4,LLM,NADER,Y--GY,4,4,CSS,BREEN,-Y-GG,3,3,VOI,ROUEN,GGGGG,0,0,CSS,,,,,,,,,,
75,BUENA,True,3,ANGEL,YY-Y-,5,5,LLM,REINA,-Y-GG,3,3,CSS,BUENA,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
76,MENON,True,4,BOING,-Y-Y-,5,5,LLM,EATON,Y--GG,3,3,CSS,DEMON,-GYGG,2,2,VOI,MENON,GGGGG,0,0,CSS,,,,,,,,,,
77,TRASK,True,4,IRISH,-G-G-,3,3,LLM,CREST,-G-GY,3,3,CSS,ARTSY,YGYG-,3,3,VOI,TRASK,GGGGG,0,0,CSS,,,,,,,,,,
78,CASIO,True,5,GRIST,--YY-,5,5,LLM,NIELS,-Y--Y,5,5,CSS,SADIQ,YG-G-,3,3,VOI,BASIC,-GGGY,2,2,CSS,CASIO,GGGGG,0,0,VOI,,,,,
79,VOILA,True,4,AROSE,Y-Y--,5,5,LLM,CONGA,-G--G,3,3,CSS,VOLTA,GGY-G,2,2,VOI,VOILA,GGGGG,0,0,CSS,,,,,,,,,,
80,AURAL,True,3,BAIRD,-Y-Y-,5,4,LLM,AREAS,GY-G-,3,3,CSS,AURAL,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
81,LEGER,True,4,UNITY,-----,5,5,LLM,REALS,YG-Y-,4,4,CSS,LEPER,GG-GG,1,1,VOI,LEGER,GGGGG,0,0,CSS,,,,,,,,,,
82,DALLY,True,5,RALPH,-GG--,3,3,LLM,SALEM,-GG--,3,3,CSS,YALTA,YGG--,3,3,VOI,BALDY,-GGYG,2,2,CSS,DALLY,GGGGG,0,0,VOI,,,,,
83,INIGO,True,3,GREEN,Y---Y,5,5,LLM,SLING,--GYY,4,4,CSS,INIGO,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
84,KRILL,True,4,BERRY,--Y--,5,5,LLM,RAINS,Y-G--,4,4,CSS,TRICK,-GG-Y,3,3,VOI,KRILL,GGGGG,0,0,CSS,,,,,,,,,,
85,SNIDE,True,5,TROUT,-----,5,5,LLM,HALEN,---YY,5,5,CSS,SEINE,G-GYG,2,2,VOI,SNIPE,GGG-G,1,1,CSS,SNIDE,GGGGG,0,0,VOI,,,,,
86,LEWES,True,3,SHARP,Y----,5,5,LLM,MILES,--YGG,3,3,CSS,LEWES,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
87,TAMER,True,5,SHEAF,--YY-,5,5,LLM,ALDER,Y--GG,3,3,CSS,TAPER,GG-GG,1,1,VOI,TAKER,GG-GG,1,1,CSS,TAMER,GGGGG,0,0,VOI,,,,,
88,COTTA,True,4,PLANT,--Y-Y,5,5,LLM,RATES,-YG--,4,4,CSS,GOTTA,-GGGG,1,1,VOI,COTTA,GGGGG,0,0,CSS,,,,,,,,,,
89,CORBY,True,5,HALAL,-----,5,5,LLM,PORES,-GG--,3,3,CSS,GORDY,-GG-G,2,2,VOI,CORNY,GGG-G,1,1,CSS,CORBY,GGGGG,0,0,VOI,,,,,
90,POLIS,True,2,PLOTS,GYY-G,3,3,LLM,POLIS,GGGGG,0,0,CSS,,,,,,,,,,,,,,,,,,,,
91,ROXAS,True,5,TROLL,-YY--,5,4,LLM,MORES,-GY-G,3,3,CSS,HOURS,-G-YG,3,3,VOI,ROJAS,GG-GG,1,1,CSS,ROXAS,GGGGG,0,0,VOI,,,,,
92,RANCE,True,4,WOMAN,---YY,5,5,LLM,LAINE,-G-YG,3,3,CSS,NANCE,-GGGG,1,1,VOI,RANCE,GGGGG,0,0,CSS,,,,,,,,,,
93,CARON,True,3,CRANE,GYYY-,4,3,LLM,CAIRN,GG-YG,2,2,CSS,CARON,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
94,SURYA,True,3,RAMAN,YY---,5,5,LLM,FEARS,--YYY,5,5,CSS,SURYA,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
95,AGGIE,True,4,CLOVE,----G,4,4,LLM,SNARE,--Y-G,4,4,CSS,MADGE,-Y-YG,4,3,VOI,AGGIE,GGGGG,0,0,CSS,,,,,,,,,,
96,CAUSA,True,4,RADIO,-G---,4,4,LLM,MATES,-G--Y,4,4,CSS,SALSA,-G-GG,2,2,VOI,CAUSA,GGGGG,0,0,CSS,,,,,,,,,,
97,BAMBA,True,5,SHADY,--Y--,5,5,LLM,NAIRA,-G--G,3,3,CSS,TAMPA,-GG-G,2,2,VOI,MAMBA,-GGGG,1,1,CSS,BAMBA,GGGGG,0,0,VOI,,,,,
98,MAYNE,True,4,SLATE,--Y-G,4,4,LLM,MARNE,GG-GG,1,1,CSS,MAINE,GG-GG,1,1,VOI,MAYNE,GGGGG,0,0,CSS,,,,,,,,,,
99,BOGGS,True,5,DELTA,-----,5,5,LLM,RICKS,----G,4,4,CSS,MOONS,-G--G,3,3,VOI,BOGUS,GGG-G,1,1,CSS,BOGGS,GGGGG,0,0,VOI,,,,,
100,FINNS,True,6,WATCH,-----,5,5,LLM,LOIRE,--Y--,5,5,CSS,KINDS,-GG-G,2,2,VOI,MINUS,-GG-G,2,2,CSS,SINGS,-GG-G,2,2,VOI,FINNS,GGGGG,0,0,CSS
