game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6
21,AWAKE,True,4,STALE,--G-G,3,3,LLM_RERANK,GRADE,--G-G,3,3,LLM_RERANK,PEAKE,--GGG,2,2,LLM_RERANK,AWAKE,GGGGG,0,0,LLM_RERANK,,,,,,,,,,
22,OCCUR,True,3,CRAPS,YY---,5,5,LLM_RERANK,RICOH,Y-GY-,4,4,LLM_RERANK,OCCUR,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
23,YEARS,False,6,STALE,Y-G-Y,4,4,LLM_RERANK,REAMS,YGG-G,2,2,LLM_RERANK,FEARS,-GGGG,1,1,LLM_RERANK,BEARS,-GGGG,1,1,LLM_RERANK,GEARS,-GGGG,1,1,LLM_RERANK,HEARS,-GGGG,1,1,LLM_RERANK
24,GRADE,True,2,GRAPE,GGG-G,1,1,LLM_RERANK,GRADE,GGGGG,0,0,LLM_RERANK,,,,,,,,,,,,,,,,,,,,
25,CHILL,True,4,PLACE,-Y-Y-,5,5,LLM_RERANK,LOCKS,Y-Y--,5,5,LLM_RERANK,CHILD,GGGG-,1,1,LLM_RERANK,CHILL,GGGGG,0,0,LLM_RERANK,,,,,,,,,,
26,FLOOD,True,4,PLACE,-G---,4,4,LLM_RERANK,BLUSH,-G---,4,4,LLM_RERANK,GLINT,-G---,4,4,LLM_RERANK,FLOOD,GGGGG,0,0,LLM_RERANK,,,,,,,,,,
27,APPLY,True,4,CRUEL,----Y,5,5,LLM_RERANK,FOOLS,---G-,4,4,LLM_RERANK,TALLY,-Y-GG,3,3,LLM_RERANK,APPLY,GGGGG,0,0,LLM_RERANK,,,,,,,,,,
28,SMILE,True,5,CRANE,----G,4,4,LLM_RERANK,ELUDE,-Y--G,4,4,LLM_RERANK,WYLIE,--YYG,4,4,LLM_RERANK,LISLE,-YYGG,3,3,LLM_RERANK,SMILE,GGGGG,0,0,VOI,,,,,
29,KNOCK,True,4,LATER,-----,5,5,LLM_RERANK,COUGH,YY---,5,5,LLM_RERANK,OFCOM,Y-Y--,5,5,LLM_RERANK,KNOCK,GGGGG,0,0,LLM_RERANK,,,,,,,,,,
30,SLEEP,True,4,KAREL,---GY,4,4,LLM_RERANK,NILES,--YGY,4,4,LLM_RERANK,SLEET,GGGG-,1,1,LLM_RERANK,SLEEP,GGGGG,0,0,VOI,,,,,,,,,,
31,BRICK,True,3,ALERT,---Y-,5,5,LLM_RERANK,OCCUR,-Y--Y,5,5,LLM_RERANK,BRICK,GGGGG,0,0,LLM_RERANK,,,,,,,,,,,,,,,
32,WROTE,True,3,FAIRE,---YG,4,4,LLM_RERANK,TRUCE,YG--G,3,3,LLM_RERANK,WROTE,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
33,RATED,True,4,HEALS,-YY--,5,5,LLM_RERANK,DREAM,YYYY-,5,5,LLM_RERANK,CARED,-GYGG,2,2,LLM_RERANK,RATED,GGGGG,0,0,LLM_RERANK,,,,,,,,,,
34,ALERT,True,3,HEALS,-YYY-,5,5,LLM_RERANK,ALTER,GGYYY,3,2,LLM_RERANK,ALERT,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
35,CAGES,False,6,TIRES,---GG,3,3,LLM_RERANK,BASES,-G-GG,2,2,LLM_RERANK,WAKES,-G-GG,2,2,LLM_RERANK,HAVES,-G-GG,2,2,LLM_RERANK,LANES,-G-GG,2,2,LLM_RERANK,GAMES,YG-GG,2,2,LLM_RERANK
36,TEDDY,True,4,TRIES,G--Y-,4,4,LLM_RERANK,TEETH,GG---,3,3,LLM_RERANK,TELLY,GG--G,2,2,LLM_RERANK,TEDDY,GGGGG,0,0,VOI,,,,,,,,,,
37,COLES,True,5,CRATE,G---Y,4,4,LLM_RERANK,CODES,GG-GG,1,1,LLM_RERANK,COMES,GG-GG,1,1,LLM_RERANK,CONES,GG-GG,1,1,LLM_RERANK,COLES,GGGGG,0,0,VOI,,,,,
38,HWANG,True,4,AYRES,Y----,5,5,LLM_RERANK,LABIA,-Y---,5,5,LLM_RERANK,QUACK,--G--,4,4,LLM_RERANK,HWANG,GGGGG,0,0,LLM_RERANK,,,,,,,,,,
39,WRATH,True,3,TASER,YY--Y,5,5,LLM_RERANK,KRAFT,-GG-Y,3,3,LLM_RERANK,WRATH,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
40,MACHO,True,5,FEARS,--Y--,5,5,LLM_RERANK,APPLY,Y----,5,5,LLM_RERANK,MACON,GGGY-,2,2,LLM_RERANK,MACAO,GGG-G,1,1,LLM_RERANK,MACHO,GGGGG,0,0,VOI,,,,,
41,LOPEZ,True,4,REALM,-Y-Y-,5,5,LLM_RERANK,TILES,--YG-,4,4,LLM_RERANK,LOVED,GG-G-,2,2,LLM_RERANK,LOPEZ,GGGGG,0,0,VOI,,,,,,,,,,
42,GOODY,False,6,STARE,-----,5,5,LLM_RERANK,FOLLY,-G--G,3,3,LLM_RERANK,POPPY,-G--G,3,3,LLM_RERANK,MOMMY,-G--G,3,3,LLM_RERANK,WONKY,-G--G,3,3,LLM_RERANK,DOBBY,YG--G,3,3,LLM_RERANK
43,BROTH,True,4,CRATE,-G-G-,3,3,LLM_RERANK,TRUTH,-G-GG,2,2,LLM_RERANK,FROTH,-GGGG,1,1,LLM_RERANK,BROTH,GGGGG,0,0,VOI,,,,,,,,,,
44,VERDE,True,4,LASER,---YY,5,5,LLM_RERANK,WROTE,-Y--G,4,4,LLM_RERANK,VERGE,GGG-G,1,1,LLM_RERANK,VERDE,GGGGG,0,0,LLM_RERANK,,,,,,,,,,
45,TAMED,True,5,CRAZE,--Y-Y,5,4,LLM_RERANK,GLEAN,--YY-,5,5,LLM_RERANK,KASEY,-G-G-,3,3,LLM_RERANK,HATED,-GYGG,2,2,LLM_RERANK,TAMED,GGGGG,0,0,LLM_RERANK,,,,,
46,LEAFS,True,5,LACES,GY-YG,3,3,LLM_RERANK,LEADS,GGG-G,1,1,LLM_RERANK,LEANS,GGG-G,1,1,LLM_RERANK,LEAKS,GGG-G,1,1,LLM_RERANK,LEAFS,GGGGG,0,0,LLM_RERANK,,,,,
47,YACHT,True,3,TASER,YG---,4,4,LLM_RERANK,MATCH,-GYYY,4,3,LLM_RERANK,YACHT,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
48,MESSY,True,5,CADET,---Y-,5,5,LLM_RERANK,SIEGE,Y-Y--,5,5,LLM_RERANK,WELSH,-G-G-,3,3,LLM_RERANK,VERSO,-G-G-,3,3,LLM_RERANK,MESSY,GGGGG,0,0,VOI,,,,,
49,RYDER,True,4,TALES,---G-,4,4,LLM_RERANK,WIRED,--YGY,4,4,LLM_RERANK,ORDER,-YGGG,2,2,LLM_RERANK,RYDER,GGGGG,0,0,VOI,,,,,,,,,,
50,MOTIF,True,3,GRATE,---Y-,5,5,LLM_RERANK,TOPIC,YG-G-,3,3,LLM_RERANK,MOTIF,GGGGG,0,0,LLM_RERANK,,,,,,,,,,,,,,,
51,RAVEN,True,5,PARTE,-GY-Y,4,4,LLM_RERANK,LAGER,-G-GY,3,3,LLM_RERANK,RAKED,GG-G-,2,2,LLM_RERANK,RAVES,GGGG-,1,1,LLM_RERANK,RAVEN,GGGGG,0,0,VOI,,,,,
52,REICH,True,3,SLATE,----Y,5,5,LLM_RERANK,FOYER,---YY,5,5,LLM_RERANK,REICH,GGGGG,0,0,LLM_RERANK,,,,,,,,,,,,,,,
53,ICONS,True,4,ASTER,-Y---,5,5,LLM_RERANK,LICKS,-YY-G,4,3,LLM_RERANK,COINS,YYYGG,3,2,LLM_RERANK,ICONS,GGGGG,0,0,VOI,,,,,,,,,,
54,SILKY,True,5,SHARE,G----,4,4,LLM_RERANK,STOPS,G----,4,4,LLM_RERANK,SLUNG,GY---,4,4,LLM_RERANK,SILLY,GGG-G,1,1,LLM_RERANK,SILKY,GGGGG,0,0,VOI,,,,,
55,CARVE,True,4,RANCE,YG-YG,3,3,LLM_RERANK,CARPE,GGG-G,1,1,LLM_RERANK,CARTE,GGG-G,1,1,LLM_RERANK,CARVE,GGGGG,0,0,VOI,,,,,,,,,,
56,LAGER,False,6,STARE,--YYY,5,4,LLM_RERANK,RAVEN,YG-G-,3,3,LLM_RERANK,BARED,-GYG-,3,3,LLM_RERANK,LAYER,GG-GG,1,1,LLM_RERANK,LAKER,GG-GG,1,1,LLM_RERANK,LAUER,GG-GG,1,1,LLM_RERANK
57,JERKS,True,4,DARES,--GYG,3,3,LLM_RERANK,VERBS,-GG-G,2,2,LLM_RERANK,PERKS,-GGGG,1,1,LLM_RERANK,JERKS,GGGGG,0,0,VOI,,,,,,,,,,
58,LOTUS,True,6,SPACE,Y----,5,5,LLM_RERANK,FLOSS,-YY-G,4,3,LLM_RERANK,ROLLS,-GY-G,3,3,LLM_RERANK,LONGS,GG--G,2,2,LLM_RERANK,LOUIS,GGY-G,2,2,LLM_RERANK,LOTUS,GGGGG,0,0,VOI
59,LACEY,True,3,TEAMS,-YY--,5,5,LLM_RERANK,CADRE,YG--Y,4,4,LLM_RERANK,LACEY,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
60,TUDOR,True,6,STARE,-Y-Y-,5,5,LLM_RERANK,FORTY,-YYY-,5,5,LLM_RERANK,TROOP,GY-G-,3,3,LLM_RERANK,TUMOR,GG-GG,1,1,LLM_RERANK,TUTOR,GG-GG,1,1,LLM_RERANK,TUDOR,GGGGG,0,0,VOI
61,QUOTA,True,4,ACRES,Y----,5,5,LLM_RERANK,TWANG,Y-Y--,5,5,LLM_RERANK,MATTI,-Y-G-,4,4,LLM_RERANK,QUOTA,GGGGG,0,0,LLM_RERANK,,,,,,,,,,
62,MOURN,True,4,MATES,G----,4,4,LLM_RERANK,MOMMY,GG---,3,3,LLM_RERANK,MORPH,GGY--,3,3,LLM_RERANK,MOURN,GGGGG,0,0,VOI,,,,,,,,,,
63,PROMO,True,3,SCALE,-----,5,5,LLM_RERANK,THIRD,---Y-,5,5,LLM_RERANK,PROMO,GGGGG,0,0,LLM_RERANK,,,,,,,,,,,,,,,
64,CASTE,True,3,TRIES,Y--YY,5,5,LLM_RERANK,SWEPT,Y-Y-Y,5,5,LLM_RERANK,CASTE,GGGGG,0,0,LLM_RERANK,,,,,,,,,,,,,,,
65,CAPRI,True,4,MATER,-G--Y,4,4,LLM_RERANK,PARKS,YGY--,4,4,LLM_RERANK,RALPH,YG-Y-,4,4,LLM_RERANK,CAPRI,GGGGG,0,0,LLM_RERANK,,,,,,,,,,
66,ALIAS,True,4,HALES,-YY-G,4,3,LLM_RERANK,CLASS,-GY-G,3,3,LLM_RERANK,ALBUS,GG--G,2,2,LLM_RERANK,ALIAS,GGGGG,0,0,VOI,,,,,,,,,,
67,PADDY,True,5,REALS,--Y--,5,5,LLM_RERANK,FAITH,-G---,4,4,LLM_RERANK,MACAO,-G---,4,4,LLM_RERANK,DANDY,YG-GG,2,2,LLM_RERANK,PADDY,GGGGG,0,0,VOI,,,,,
68,BLOBS,True,6,CLEAR,-G---,4,4,LLM_RERANK,FLINT,-G---,4,4,LLM_RERANK,BLUSH,GG-Y-,3,3,LLM_RERANK,BLOWS,GGG-G,1,1,LLM_RERANK,BLOGS,GGG-G,1,1,LLM_RERANK,BLOBS,GGGGG,0,0,VOI
69,DILLY,False,6,ACRES,-----,5,5,LLM_RERANK,MOGUL,----Y,5,5,LLM_RERANK,FILTH,-GG--,3,3,LLM_RERANK,WILLY,-GGGG,1,1,LLM_RERANK,LILLY,-GGGG,1,1,LLM_RERANK,BILLY,-GGGG,1,1,LLM_RERANK
70,GUTSY,True,4,LASER,--Y--,5,5,LLM_RERANK,STOPS,YY---,5,5,LLM_RERANK,MIDST,---GY,4,4,LLM_RERANK,GUTSY,GGGGG,0,0,VOI,,,,,,,,,,
71,TABOR,True,5,SAHEL,-G---,4,4,LLM_RERANK,PANDA,-G---,4,4,LLM_RERANK,GABBY,-GG--,3,3,LLM_RERANK,TABOO,GGGG-,1,1,LLM_RERANK,TABOR,GGGGG,0,0,VOI,,,,,
72,INLAY,True,3,AYRES,YY---,5,5,LLM_RERANK,BADLY,-Y-YG,4,4,LLM_RERANK,INLAY,GGGGG,0,0,LLM_RERANK,,,,,,,,,,,,,,,
73,AHHHH,True,5,CLARE,--Y--,5,5,LLM_RERANK,SIGMA,----Y,5,5,LLM_RERANK,PADDY,-Y---,5,5,LLM_RERANK,JONAH,---YG,4,4,LLM_RERANK,AHHHH,GGGGG,0,0,VOI,,,,,
74,ROUEN,True,5,ALERT,--YY-,5,5,LLM_RERANK,JERKS,-YY--,5,5,LLM_RERANK,RYDER,G--G-,3,3,LLM_RERANK,RUPEE,GY-G-,3,3,LLM_RERANK,ROUEN,GGGGG,0,0,VOI,,,,,
75,BUENA,True,6,ARIEL,Y--Y-,5,5,LLM_RERANK,CEASE,-YY--,5,5,LLM_RERANK,THETA,--G-G,3,3,LLM_RERANK,QAEDA,--G-G,3,3,LLM_RERANK,NUEVA,YGG-G,2,2,LLM_RERANK,BUENA,GGGGG,0,0,VOI
76,MENON,True,6,REALM,-G--Y,4,4,LLM_RERANK,MESSY,GG---,3,3,LLM_RERANK,METED,GG---,3,3,LLM_RERANK,MEIJI,GG---,3,3,LLM_RERANK,MEZZO,GG--Y,3,3,LLM_RERANK,MENON,GGGGG,0,0,VOI
77,TRASK,True,4,MAILS,-Y--Y,5,5,LLM_RERANK,STARE,YYGY-,4,4,LLM_RERANK,TRASH,GGGG-,1,1,LLM_RERANK,TRASK,GGGGG,0,0,VOI,,,,,,,,,,
78,CASIO,True,4,ROLES,-Y--Y,5,5,LLM_RERANK,SCOOP,YYY--,5,5,LLM_RERANK,DISCO,-YGYG,3,3,LLM_RERANK,CASIO,GGGGG,0,0,VOI,,,,,,,,,,
79,VOILA,True,3,SALEM,-YY--,5,5,LLM_RERANK,APPLY,Y--G-,4,4,LLM_RERANK,VOILA,GGGGG,0,0,LLM_RERANK,,,,,,,,,,,,,,,
80,AURAL,True,3,MELTS,--Y--,5,5,LLM_RERANK,CURLY,-GGY-,3,3,LLM_RERANK,AURAL,GGGGG,0,0,LLM_RERANK,,,,,,,,,,,,,,,
81,LEGER,True,5,MOLES,--YG-,4,4,LLM_RERANK,LACEY,G--G-,3,3,LLM_RERANK,LEVER,GG-GG,1,1,LLM_RERANK,LEPER,GG-GG,1,1,LLM_RERANK,LEGER,GGGGG,0,0,VOI,,,,,
82,DALLY,True,4,IRATE,--Y--,5,5,LLM_RERANK,MANUS,-G---,4,4,LLM_RERANK,BADLY,-GYGG,2,2,LLM_RERANK,DALLY,GGGGG,0,0,VOI,,,,,,,,,,
83,INIGO,True,3,TIRES,-Y---,5,5,LLM_RERANK,VOILA,-YG--,4,4,LLM_RERANK,INIGO,GGGGG,0,0,LLM_RERANK,,,,,,,,,,,,,,,
84,KRILL,True,3,STARE,---Y-,5,5,LLM_RERANK,BRICK,-GG-Y,3,3,LLM_RERANK,KRILL,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
85,SNIDE,True,4,SABLE,G---G,3,3,LLM_RERANK,SPREE,G---G,3,3,LLM_RERANK,SCONE,G--YG,3,3,LLM_RERANK,SNIDE,GGGGG,0,0,VOI,,,,,,,,,,
86,LEWES,True,5,SALEH,Y-YG-,4,4,LLM_RERANK,CLUES,-Y-GG,3,3,LLM_RERANK,LIMES,G--GG,2,2,LLM_RERANK,LOWES,G-GGG,1,1,LLM_RERANK,LEWES,GGGGG,0,0,VOI,,,,,
87,TAMER,True,3,CAUSE,-G--Y,4,4,LLM_RERANK,TAMED,GGGG-,1,1,LLM_RERANK,TAMER,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
88,COTTA,True,3,DEALS,--Y--,5,5,LLM_RERANK,CABOT,GY-YY,4,4,LLM_RERANK,COTTA,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
89,CORBY,True,3,LEARN,---Y-,5,5,LLM_RERANK,TURBO,--GGY,3,3,LLM_RERANK,CORBY,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
90,POLIS,True,5,HEALS,---YG,4,4,LLM_RERANK,LOTUS,YG--G,3,3,LLM_RERANK,FOLDS,-GG-G,2,2,LLM_RERANK,SOLIS,-GGGG,1,1,LLM_RERANK,POLIS,GGGGG,0,0,VOI,,,,,
91,ROXAS,True,5,LAINE,-Y---,5,5,LLM_RERANK,TRASH,-YYY-,5,4,LLM_RERANK,CÉSAR,--YGY,4,4,VOI,ROJAS,GG-GG,1,1,LLM_RERANK,ROXAS,GGGGG,0,0,VOI,,,,,
92,RANCE,True,4,DARES,-GYY-,4,4,LLM_RERANK,FAIRE,-G-YG,3,3,LLM_RERANK,RANGE,GGG-G,1,1,LLM_RERANK,RANCE,GGGGG,0,0,VOI,,,,,,,,,,
93,CARON,True,4,SIREN,--G-G,3,3,LLM_RERANK,BORON,--GGG,2,2,LLM_RERANK,APRON,Y-GGG,2,2,LLM_RERANK,CARON,GGGGG,0,0,VOI,,,,,,,,,,
94,SURYA,True,3,MOLES,----Y,5,5,LLM_RERANK,SPRAY,G-GYY,3,3,LLM_RERANK,SURYA,GGGGG,0,0,LLM_RERANK,,,,,,,,,,,,,,,
95,AGGIE,True,5,TILES,-Y-Y-,5,5,LLM_RERANK,REICH,-YY--,5,5,LLM_RERANK,JODIE,---GG,3,3,LLM_RERANK,ANNIE,G--GG,2,2,LLM_RERANK,AGGIE,GGGGG,0,0,LLM_RERANK,,,,,
96,CAUSA,True,4,AIDES,Y---Y,5,5,LLM_RERANK,SPRAY,Y--Y-,5,5,LLM_RERANK,FLASH,--YG-,4,4,LLM_RERANK,CAUSA,GGGGG,0,0,LLM_RERANK,,,,,,,,,,
97,BAMBA,True,5,RAILS,-G---,4,4,LLM_RERANK,HATED,-G---,4,4,LLM_RERANK,WAYYY,-G---,4,4,LLM_RERANK,JACOB,-G--Y,4,4,LLM_RERANK,BAMBA,GGGGG,0,0,LLM_RERANK,,,,,
98,MAYNE,False,6,CORES,---Y-,5,5,LLM_RERANK,ABIDE,Y---G,4,4,LLM_RERANK,QUAKE,--Y-G,4,4,LLM_RERANK,LAYNE,-GGGG,1,1,LLM_RERANK,WAYNE,-GGGG,1,1,LLM_RERANK,PAYNE,-GGGG,1,1,LLM_RERANK
99,BOGGS,True,5,LEASE,---Y-,5,5,LLM_RERANK,STOPS,--Y-G,4,4,LLM_RERANK,DORMS,-G--G,3,3,LLM_RERANK,JOCKS,-G--G,3,3,LLM_RERANK,BOGGS,GGGGG,0,0,LLM_RERANK,,,,,
100,FINNS,True,4,STALE,Y----,5,5,LLM_RERANK,BURNS,---GG,3,3,LLM_RERANK,COINS,--YGG,3,3,LLM_RERANK,FINNS,GGGGG,0,0,VOI,,,,,,,,,,
