game_number,target_code,won,attempts,guess_1,feedback_1,strategy_1,candidates_1,guess_2,feedback_2,strategy_2,candidates_2,guess_3,feedback_3,strategy_3,candidates_3,guess_4,feedback_4,strategy_4,candidates_4,guess_5,feedback_5,strategy_5,candidates_5,guess_6,feedback_6,strategy_6,candidates_6,guess_7,feedback_7,strategy_7,candidates_7,guess_8,feedback_8,strategy_8,candidates_8,guess_9,feedback_9,strategy_9,candidates_9,guess_10,feedback_10,strategy_10,candidates_10
38,GKKP,True,5,RGBY,0B1W,LLM,976,WYOP,1B0W,CSS,112,WRKK,1B1W,VOI,18,KBKP,2B1W,CSS,2,GKKP,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
39,PRYO,True,6,RYBO,1B2W,LLM,204,RBOB,0B2W,CSS,71,YRBG,1B1W,VOI,15,YORO,1B2W,CSS,4,WRYO,3B0W,VOI,2,PRYO,4B0W,CSS,1,,,,,,,,,,,,,,,,
40,GBRW,True,4,RGBY,0B3W,LLM,224,YBRP,2B0W,CSS,24,YKRG,1B1W,VOI,7,GBRW,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
41,OWOG,True,5,ROYG,1B1W,LLM,660,RKPO,0B1W,CSS,147,GBOG,2B0W,VOI,14,GRWG,1B1W,CSS,4,OWOG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
42,WPBB,True,6,RRGG,0B0W,LLM,1296,KPYW,1B1W,CSS,252,OYYP,0B1W,VOI,50,PBPW,0B3W,CSS,3,BPWB,2B2W,VOI,1,WPBB,4B0W,CSS,1,,,,,,,,,,,,,,,,
43,YROK,True,6,RGBY,0B2W,LLM,936,WRGP,1B0W,CSS,110,OBGK,1B1W,VOI,15,YYGO,1B1W,CSS,3,YBOP,2B0W,VOI,1,YROK,4B0W,CSS,1,,,,,,,,,,,,,,,,
44,GRKG,True,5,RGBY,0B2W,LLM,936,PYRO,0B1W,CSS,180,KRWG,2B1W,VOI,10,KRGR,1B2W,CSS,1,GRKG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
45,RWPK,True,4,RGBY,1B0W,LLM,500,OKBK,1B0W,CSS,95,WGWK,1B1W,VOI,17,RWPK,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
46,YWGB,True,6,RGBY,0B3W,LLM,224,WBRG,0B3W,CSS,28,BPGR,1B1W,VOI,5,GYWR,0B3W,CSS,2,BRYW,0B3W,VOI,1,YWGB,4B0W,CSS,1,,,,,,,,,,,,,,,,
47,OWRB,True,7,RGBY,0B2W,LLM,936,BRKO,0B3W,CSS,52,OKGB,2B0W,VOI,8,OBRB,3B0W,CSS,3,OPRB,3B0W,VOI,2,OORB,3B0W,CSS,1,OWRB,4B0W,VOI,1,,,,,,,,,,,,
48,GBGW,True,6,RGYB,0B2W,LLM,936,BKBR,0B1W,CSS,228,YROW,1B0W,VOI,26,PRGG,1B1W,CSS,4,YPGK,1B0W,VOI,1,GBGW,4B0W,CSS,1,,,,,,,,,,,,,,,,
49,YWPY,True,5,RRRR,0B0W,LLM,2401,WYOK,0B2W,CSS,582,YKKB,1B0W,VOI,108,YWPG,3B0W,CSS,7,YWPY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
50,GOKY,True,4,RGBY,1B1W,LLM,660,YGKG,1B2W,CSS,22,KGYO,0B4W,VOI,1,GOKY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
51,PRWG,True,5,RGBO,0B2W,LLM,936,PBOY,1B0W,CSS,110,KBGW,0B2W,VOI,18,PWRG,2B2W,CSS,1,PRWG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
52,OYOW,True,5,RGBY,0B1W,LLM,976,KPRP,0B0W,CSS,114,BWOO,1B2W,VOI,17,GOOW,2B1W,CSS,1,OYOW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
53,KBRB,True,6,RRYY,0B1W,LLM,864,OOBR,0B2W,CSS,111,GWRB,2B0W,VOI,17,PKRB,2B1W,CSS,2,BPRB,2B1W,VOI,1,KBRB,4B0W,CSS,1,,,,,,,,,,,,,,,,
54,WPWO,True,5,RGBY,0B0W,LLM,256,KKPP,0B1W,CSS,32,WPOO,3B0W,VOI,3,WPOW,2B2W,CSS,1,WPWO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
55,BOPO,True,5,RGBY,0B1W,LLM,976,PKPR,1B0W,CSS,166,WBPO,2B1W,VOI,8,WOPG,2B0W,CSS,2,BOPO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
56,WKYR,True,5,RYBO,0B2W,LLM,936,WKOR,3B0W,CSS,12,WPOR,2B0W,VOI,6,OKOR,2B0W,CSS,3,WKYR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
57,WWYP,True,6,ROYG,1B0W,LLM,500,RKWP,1B1W,CSS,90,WBYP,3B0W,VOI,4,WPYP,3B0W,CSS,2,WYYP,3B0W,VOI,1,WWYP,4B0W,CSS,1,,,,,,,,,,,,,,,,
58,YBPO,True,4,ROYW,0B2W,LLM,936,OWKB,0B2W,CSS,200,KGWY,0B1W,VOI,29,YBPO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
59,OBGY,True,6,RGBY,1B2W,LLM,204,RKYB,0B2W,CSS,70,YWBG,0B3W,VOI,13,GBPY,2B1W,CSS,2,BBGY,3B0W,VOI,1,OBGY,4B0W,CSS,1,,,,,,,,,,,,,,,,
60,GGGR,True,5,RGBY,1B1W,LLM,660,RYYW,0B1W,CSS,174,YBBO,0B0W,VOI,21,GGRP,2B1W,CSS,5,GGGR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
61,BWKG,True,6,RRRR,0B0W,LLM,2401,KOKP,1B0W,CSS,378,WOGY,0B2W,VOI,68,KGBW,0B4W,CSS,2,GWKB,2B2W,VOI,1,BWKG,4B0W,CSS,1,,,,,,,,,,,,,,,,
62,YKBW,True,6,RGBY,1B1W,LLM,660,WOGY,0B2W,CSS,141,BGWP,0B2W,VOI,22,YWBB,2B1W,CSS,2,YYBW,3B0W,VOI,1,YKBW,4B0W,CSS,1,,,,,,,,,,,,,,,,
63,BOKB,True,6,RRRR,0B0W,LLM,2401,WYGB,1B0W,CSS,256,WOPK,1B1W,VOI,51,OPPB,1B1W,CSS,9,KOOB,2B1W,VOI,1,BOKB,4B0W,CSS,1,,,,,,,,,,,,,,,,
64,KYGB,True,5,RGBY,0B3W,LLM,224,BORG,0B2W,CSS,60,GRYP,0B2W,VOI,10,YBWR,0B2W,CSS,1,KYGB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
65,PROO,True,4,RGBY,0B1W,LLM,976,PKWG,1B0W,CSS,112,POOR,2B2W,VOI,2,PROO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
66,OBOY,True,5,RGYW,0B1W,LLM,976,POPY,1B1W,CSS,154,PKGP,0B0W,VOI,12,OBBY,3B0W,CSS,2,OBOY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
67,YORK,True,6,RGBY,0B2W,LLM,936,WYPG,0B1W,CSS,196,GBKB,0B1W,VOI,39,BOWR,1B1W,CSS,6,BRRP,1B0W,VOI,1,YORK,4B0W,CSS,1,,,,,,,,,,,,,,,,
68,WGOR,True,4,RGBY,1B1W,LLM,660,YGPW,1B1W,CSS,108,WGRR,3B0W,VOI,8,WGOR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
69,RKGB,True,3,RGBY,1B2W,LLM,204,GRBP,0B3W,CSS,38,RKGB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,YWBO,True,5,RGBY,1B1W,LLM,660,RBKW,0B2W,CSS,141,GWBP,2B0W,VOI,12,GKBO,2B0W,CSS,2,YWBO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
71,RORP,True,4,RGBY,1B0W,LLM,500,WOWY,1B0W,CSS,95,ROKP,3B0W,VOI,6,RORP,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
72,WRYR,True,6,RGYO,1B1W,LLM,660,POGO,0B0W,CSS,72,YRYB,2B0W,VOI,6,WRYK,3B0W,CSS,3,WRYW,3B0W,VOI,1,WRYR,4B0W,CSS,1,,,,,,,,,,,,,,,,
73,PYBP,True,6,RGBY,1B1W,LLM,660,WPRY,0B2W,CSS,141,RKPB,0B2W,VOI,22,BRBW,1B0W,CSS,5,PYBO,3B0W,VOI,1,PYBP,4B0W,CSS,1,,,,,,,,,,,,,,,,
74,OBBG,True,7,RRRR,0B0W,LLM,2401,WWBG,2B0W,CSS,161,WWPY,0B0W,VOI,16,KBBG,3B0W,CSS,6,GBBG,3B0W,VOI,2,BBBG,3B0W,CSS,1,OBBG,4B0W,VOI,1,,,,,,,,,,,,
75,GRYP,True,5,KWOR,0B1W,LLM,976,BYBK,0B1W,CSS,238,OGGY,0B2W,VOI,27,POYP,2B0W,CSS,3,GRYP,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
76,YYRR,True,6,RGBY,0B2W,LLM,936,GYWP,1B0W,CSS,110,GROK,0B1W,VOI,14,BBWR,1B0W,CSS,3,YYYR,3B0W,VOI,1,YYRR,4B0W,CSS,1,,,,,,,,,,,,,,,,
77,WRBG,True,6,RGBR,1B2W,LLM,128,BBGR,0B3W,CSS,17,KRBG,3B0W,VOI,5,ORBG,3B0W,CSS,4,GRBG,3B0W,VOI,3,WRBG,4B0W,CSS,1,,,,,,,,,,,,,,,,
78,YYGW,True,6,RGBY,0B2W,LLM,936,WBOG,0B2W,CSS,200,BKRW,1B0W,VOI,25,GYPW,2B1W,CSS,2,GWYW,1B2W,VOI,1,YYGW,4B0W,CSS,1,,,,,,,,,,,,,,,,
79,KKKG,True,7,RGBY,0B1W,LLM,976,PYKW,1B0W,CSS,112,OBKO,1B0W,VOI,19,ORRW,0B0W,CSS,5,GKKG,3B0W,VOI,2,GKKK,2B2W,CSS,1,KKKG,4B0W,VOI,1,,,,,,,,,,,,
80,PBWG,True,6,RGBY,0B2W,LLM,936,PWYG,2B1W,CSS,26,GWYW,0B2W,VOI,6,PYPG,2B0W,CSS,2,PRWG,3B0W,VOI,1,PBWG,4B0W,CSS,1,,,,,,,,,,,,,,,,
81,KBWP,True,6,RGBY,0B1W,LLM,976,WWKG,0B2W,CSS,123,OKGK,0B1W,VOI,18,KRPW,1B2W,CSS,3,KYWP,3B0W,VOI,1,KBWP,4B0W,CSS,1,,,,,,,,,,,,,,,,
82,BBBB,True,5,RRRR,0B0W,LLM,2401,WYBP,1B0W,CSS,256,WKOG,0B0W,VOI,3,YYYY,0B0W,CSS,2,BBBB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
83,OGKG,True,4,RGBY,1B0W,LLM,500,OGKO,3B0W,CSS,12,OGKW,3B0W,VOI,3,OGKG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
84,YKOO,True,5,ROYB,0B2W,LLM,936,YBWY,1B0W,CSS,198,YRKG,1B1W,VOI,28,YKOK,3B0W,CSS,3,YKOO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
85,OGWR,True,5,RYBP,0B1W,LLM,976,OBWW,2B0W,CSS,70,OPWG,2B1W,VOI,6,OPPW,1B1W,CSS,2,OGWR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
86,PPPW,True,6,RYGW,1B0W,LLM,500,ROOK,0B0W,CSS,81,GBGB,0B0W,VOI,16,WPPW,3B0W,CSS,3,WPWW,2B0W,VOI,1,PPPW,4B0W,CSS,1,,,,,,,,,,,,,,,,
87,PYRK,True,7,RRRR,1B0W,LLM,1372,KROY,0B3W,CSS,156,OYGR,1B1W,VOI,35,RYYK,2B1W,CSS,6,RYKW,1B2W,VOI,2,BYRK,3B0W,CSS,1,PYRK,4B0W,VOI,1,,,,,,,,,,,,
88,WPBW,True,5,RGBY,1B0W,LLM,500,OKBP,1B1W,CSS,90,WKPY,1B1W,VOI,13,OPOY,1B0W,CSS,3,WPBW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
89,YORO,True,4,RGBY,0B2W,LLM,936,OYPR,0B3W,CSS,52,YPRW,2B0W,VOI,9,YORO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
90,BGWW,True,6,RGBY,1B1W,LLM,660,RKGG,0B1W,CSS,174,GPYY,0B1W,VOI,31,ORBP,0B1W,CSS,3,WGWB,2B2W,VOI,1,BGWW,4B0W,CSS,1,,,,,,,,,,,,,,,,
91,KKGB,True,6,RRRR,0B0W,LLM,2401,OKWK,1B1W,CSS,376,KKPY,2B0W,VOI,27,KWWY,1B0W,CSS,6,KKBG,2B2W,VOI,1,KKGB,4B0W,CSS,1,,,,,,,,,,,,,,,,
92,GYWR,True,4,RYBO,1B1W,LLM,660,RPWY,1B2W,CSS,29,RWYW,0B3W,VOI,4,GYWR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
93,RPRG,True,5,ROYG,2B0W,LLM,216,ROKB,1B0W,CSS,64,RWGG,2B0W,VOI,11,RWYR,1B1W,CSS,3,RPRG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
94,GPRB,True,6,RGBY,0B3W,LLM,224,BWRG,1B2W,CSS,32,BBGR,0B3W,VOI,4,GRRB,3B0W,CSS,3,GORB,3B0W,VOI,2,GPRB,4B0W,CSS,1,,,,,,,,,,,,,,,,
95,BYOO,True,6,RGBY,0B2W,LLM,936,WYGG,1B0W,CSS,183,KBGO,1B1W,VOI,27,KRKG,0B0W,CSS,3,BYYO,3B0W,VOI,2,BYOO,4B0W,CSS,1,,,,,,,,,,,,,,,,
96,BOYP,True,6,RYBG,0B2W,LLM,936,YBKO,0B3W,CSS,52,KOGB,1B1W,VOI,12,OWYB,1B2W,CSS,2,BOYY,3B0W,VOI,1,BOYP,4B0W,CSS,1,,,,,,,,,,,,,,,,
97,PPRB,True,6,RGBY,0B2W,LLM,936,YROW,0B1W,CSS,188,GPYK,1B0W,VOI,16,BPRB,3B0W,CSS,3,BPRP,2B2W,VOI,1,PPRB,4B0W,CSS,1,,,,,,,,,,,,,,,,
98,GRGR,True,6,RGYW,0B2W,LLM,936,YYRO,0B1W,CSS,228,PKGR,2B0W,VOI,21,BKGY,1B0W,CSS,4,KKWR,1B0W,VOI,1,GRGR,4B0W,CSS,1,,,,,,,,,,,,,,,,
99,PGBR,True,5,RGBY,2B1W,LLM,72,BRBY,1B1W,CSS,25,OGBR,3B0W,VOI,4,WGBR,3B0W,CSS,3,PGBR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
100,PRPP,True,5,RGBY,0B1W,LLM,976,KKPR,1B1W,CSS,154,BKWK,0B0W,VOI,12,OPOR,0B2W,CSS,1,PRPP,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
