game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6,total_violations
11,YOUNG,True,4,WARES,-----,5,5,CSS_TRUE,COULD,-GG--,3,3,LLM,YOUTH,GGG--,2.0,2.0,CSS_TRUE,YOUNG,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,510,90.9397761591757,510,8,98.4313725490196,8.0,1.0,87.5,1.0,1.0,0.0,,,,,,,0
12,MEANS,False,6,RAISE,-Y-YY,5,4,CSS_TRUE,GREEN,--Y-Y,5,4,LLM,BEANS,-GGGG,1.0,1.0,CSS_TRUE,DEANS,-GGGG,1.0,1.0,LLM,JEANS,-GGGG,1.0,1.0,CSS_TRUE,LEANS,-GGGG,1.0,1.0,LLM,5629,70,98.7564398649849,70,7,90.0,7.0,4.0,42.857142857142854,4.0,3.0,25.0,3.0,2.0,33.33333333333333,2.0,1.0,50.0,3
13,TRUTH,True,3,MINAS,-----,5,5,CSS_TRUE,WROTE,-G-G-,3,3,LLM,TRUTH,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,689,87.75981524249423,689,1,99.85486211901306,1.0,1.0,0.0,,,,,,,,,,0
14,FIRED,True,6,RAPES,Y--G-,4,4,CSS_TRUE,GREEN,-Y-G-,4,4,LLM,BORED,--GGG,2.0,2.0,CSS_TRUE,TIRED,-GGGG,1.0,1.0,LLM,MIRED,-GGGG,1.0,1.0,CSS_TRUE,FIRED,GGGGG,0.0,0.0,LLM,5629,147,97.38852371646828,147,68,53.74149659863946,68.0,7.0,89.70588235294117,7.0,4.0,42.857142857142854,4.0,3.0,25.0,3.0,1.0,66.66666666666666,0
15,FOLKS,True,4,MAIER,-----,5,5,CSS_TRUE,FOCUS,GG--G,2,2,LLM,FOLDS,GGG-G,1.0,1.0,CSS_TRUE,FOLKS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,459,91.84579854325813,459,5,98.91067538126362,5.0,1.0,80.0,1.0,1.0,0.0,,,,,,,0
16,CHILE,True,4,SNAPE,----G,4,4,CSS_TRUE,THREE,-G--G,3,3,LLM,CHLOE,GGY-G,2.0,2.0,CSS_TRUE,CHILE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,219,96.10943329188132,219,7,96.80365296803652,7.0,1.0,85.71428571428571,1.0,1.0,0.0,,,,,,,0
17,BLACK,True,6,STONE,-----,5,5,CSS_TRUE,WORDS,-----,5,5,LLM,PAULI,-Y-Y-,5.0,5.0,CSS_TRUE,LLAMA,-GG--,3.0,3.0,LLM,CLACK,-GGGG,1.0,1.0,CSS_TRUE,BLACK,GGGGG,0.0,0.0,LLM,5629,553,90.17587493338073,553,236,57.32368896925859,236.0,10.0,95.76271186440678,10.0,5.0,50.0,5.0,2.0,60.0,2.0,1.0,50.0,2
18,GRANT,True,4,LARUE,-YY--,5,5,CSS_TRUE,START,--GYG,3,3,LLM,GRAFT,GGG-G,1.0,1.0,CSS_TRUE,GRANT,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,200,96.446971042814,200,6,97.0,6.0,1.0,83.33333333333334,1.0,1.0,0.0,,,,,,,0
19,MEALS,True,4,LOIRE,Y---Y,5,5,CSS_TRUE,SLEEP,YYY--,5,5,LLM,HEALS,-GGGG,1.0,1.0,CSS_TRUE,MEALS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,179,96.82003908331852,179,18,89.94413407821229,18.0,2.0,88.88888888888889,2.0,1.0,50.0,,,,,,,0
20,CREAM,True,4,DOESN,--G--,4,4,CSS_TRUE,THERE,--GY-,4,4,LLM,BREAK,-GGG-,2.0,2.0,CSS_TRUE,CREAM,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,101,98.20572037662106,101,11,89.10891089108911,11.0,1.0,90.9090909090909,1.0,1.0,0.0,,,,,,,0
21,AWAKE,True,5,EINAR,Y--Y-,5,5,CSS_TRUE,SALES,-Y-Y-,5,4,LLM,MEATH,-YG--,4.0,4.0,CSS_TRUE,QUAKE,--GGG,2.0,2.0,LLM,AWAKE,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,355,93.69337360099485,355,45,87.32394366197182,45.0,5.0,88.88888888888889,5.0,1.0,80.0,1.0,1.0,0.0,,,,0
22,OCCUR,True,3,LANES,-----,5,5,CSS_TRUE,GROUP,-YYG-,4,4,LLM,OCCUR,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,361,93.58678273227927,361,2,99.4459833795014,2.0,1.0,50.0,,,,,,,,,,0
23,YEARS,True,2,AEGIS,YG--G,3,3,CSS_TRUE,YEARS,GGGGG,0,0,LLM,,,,,,,,,,,,,,,,,,,,,5629,44,99.21833362941908,44,1,97.72727272727272,,,,,,,,,,,,,0
24,GRADE,True,3,NEARS,-YGY-,4,4,CSS_TRUE,TRADE,-GGGG,1,1,LLM,GRADE,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,18,99.68022739385326,18,1,94.44444444444444,1.0,1.0,0.0,,,,,,,,,,0
25,CHILL,True,4,HAYES,Y----,5,5,CSS_TRUE,WORDS,-----,5,5,LLM,BUNCH,---YY,5.0,5.0,CSS_TRUE,CHILL,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,136,97.58394030911352,136,46,66.17647058823529,46.0,3.0,93.47826086956522,3.0,1.0,66.66666666666666,,,,,,,2
26,FLOOD,True,4,AIRES,-----,5,5,CSS_TRUE,YOUNG,-Y---,5,5,LLM,FLOCK,GGG--,2.0,2.0,CSS_TRUE,FLOOD,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,265,95.29223663172854,265,15,94.33962264150944,15.0,1.0,93.33333333333331,1.0,1.0,0.0,,,,,,,0
27,APPLY,True,4,INLET,--Y--,5,5,CSS_TRUE,WORDS,-----,5,5,LLM,CLUMP,-Y--Y,5.0,5.0,CSS_TRUE,APPLY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,265,95.29223663172854,265,46,82.64150943396227,46.0,2.0,95.65217391304348,2.0,1.0,50.0,,,,,,,1
28,SMILE,True,4,LARGE,Y---G,4,4,CSS_TRUE,SINCE,GY--G,3,3,LLM,SLIDE,GYG-G,2.0,2.0,CSS_TRUE,SMILE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,69,98.77420500977084,69,3,95.65217391304348,3.0,1.0,66.66666666666666,1.0,1.0,0.0,,,,,,,1
29,KNOCK,True,5,AIDES,-----,5,5,CSS_TRUE,GROUP,--G--,4,4,LLM,KYOTO,G-G--,3.0,3.0,CSS_TRUE,KNOWN,GGG--,2.0,2.0,LLM,KNOCK,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,351,93.76443418013857,351,28,92.02279202279202,28.0,3.0,89.28571428571429,3.0,2.0,33.33333333333333,2.0,1.0,50.0,,,,0
30,SLEEP,True,4,SADIE,G---Y,4,4,CSS_TRUE,SHEEP,G-GGG,1,1,LLM,STEEP,G-GGG,1.0,1.0,CSS_TRUE,SLEEP,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,73,98.7031444306271,73,3,95.8904109589041,3.0,2.0,33.33333333333333,2.0,1.0,50.0,,,,,,,0
31,BRICK,False,6,OAKES,--Y--,5,5,CSS_TRUE,DICKY,-YYY-,5,3,LLM,CRICK,-GGGG,1.0,1.0,CSS_TRUE,PRICK,-GGGG,1.0,1.0,LLM,FRICK,-GGGG,1.0,1.0,CSS_TRUE,TRICK,-GGGG,1.0,1.0,LLM,5629,55,99.02291703677383,55,16,70.9090909090909,16.0,4.0,75.0,4.0,3.0,25.0,3.0,2.0,33.33333333333333,2.0,1.0,50.0,0
32,WROTE,True,4,SLAIN,-----,5,5,CSS_TRUE,OTHER,YY-YY,5,4,LLM,PORTE,-YYGG,3.0,3.0,CSS_TRUE,WROTE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,587,89.5718600106591,587,12,97.9557069846678,12.0,1.0,91.66666666666666,1.0,1.0,0.0,,,,,,,0
33,RATED,True,3,LOREN,--YG-,4,4,CSS_TRUE,REFER,G--G-,3,3,LLM,RATED,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,167,97.03322082074968,167,16,90.41916167664672,16.0,1.0,93.75,,,,,,,,,,0
34,ALERT,True,3,LEASH,YYY--,5,4,CSS_TRUE,CLEAN,-GGY-,3,3,LLM,ALERT,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,78,98.61431870669746,78,2,97.43589743589745,2.0,1.0,50.0,,,,,,,,,,0
35,CAGES,True,5,LOSER,--YG-,4,4,CSS_TRUE,TIMES,---GG,3,3,LLM,CAVES,GG-GG,1.0,1.0,CSS_TRUE,CAKES,GG-GG,1.0,1.0,LLM,CAGES,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,147,97.38852371646828,147,53,63.94557823129252,53.0,5.0,90.56603773584906,5.0,4.0,20.0,4.0,1.0,75.0,,,,0
36,TEDDY,True,4,HIRES,---Y-,5,5,CSS_TRUE,BEGUM,-G---,4,4,LLM,DELAY,YG--G,3.0,3.0,CSS_TRUE,TEDDY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,380,93.2492449813466,380,85,77.63157894736842,85.0,3.0,96.47058823529412,3.0,1.0,66.66666666666666,,,,,,,0
37,COLES,True,5,CORES,GG-GG,1,1,CSS_TRUE,COMES,GG-GG,1,1,LLM,CODES,GG-GG,1.0,1.0,CSS_TRUE,CONES,GG-GG,1.0,1.0,LLM,COLES,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,4,99.92893942085628,4,3,25.0,3.0,2.0,33.33333333333333,2.0,1.0,50.0,1.0,1.0,0.0,,,,0
38,HWANG,True,4,CARNE,-Y-G-,4,4,CSS_TRUE,THANK,-YGG-,3,3,LLM,HUANG,G-GGG,1.0,1.0,CSS_TRUE,HWANG,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,66,98.82750044412862,66,2,96.96969696969695,2.0,1.0,50.0,1.0,1.0,0.0,,,,,,,0
39,WRATH,True,3,SOBER,----Y,5,5,CSS_TRUE,RIGHT,Y--YY,5,4,LLM,WRATH,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,284,94.95469888079587,284,3,98.943661971831,3.0,1.0,66.66666666666666,,,,,,,,,,0
40,MACHO,True,4,ACRES,YY---,5,4,CSS_TRUE,BLACK,--YY-,5,4,LLM,CANTO,YG--G,3.0,3.0,CSS_TRUE,MACHO,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,102,98.18795523183516,102,37,63.725490196078425,37.0,2.0,94.5945945945946,2.0,1.0,50.0,,,,,,,0
41,LOPEZ,True,5,NEARS,-Y---,5,5,CSS_TRUE,WHILE,---YY,5,5,LLM,LOBED,GG-G-,2.0,2.0,CSS_TRUE,LOVEY,GG-G-,2.0,2.0,LLM,LOPEZ,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,282,94.99022917036774,282,23,91.84397163120568,23.0,2.0,91.30434782608695,2.0,1.0,50.0,1.0,1.0,0.0,,,,0
42,GOODY,True,4,SIENA,-----,5,5,CSS_TRUE,COURT,-G---,4,4,LLM,GODLY,GGY-G,2.0,2.0,CSS_TRUE,GOODY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,307,94.54610055071949,307,40,86.97068403908796,40.0,2.0,95.0,2.0,1.0,50.0,,,,,,,0
43,BROTH,True,5,LAKER,----Y,5,5,CSS_TRUE,WORDS,-YY--,5,5,LLM,PROTO,-GGG-,2.0,2.0,CSS_TRUE,FROTH,-GGGG,1.0,1.0,LLM,BROTH,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,325,94.22632794457274,325,49,84.92307692307692,49.0,3.0,93.87755102040816,3.0,1.0,66.66666666666666,1.0,1.0,0.0,,,,0
44,VERDE,True,4,CASEY,---Y-,5,5,CSS_TRUE,THEME,--Y-G,4,4,LLM,ENGLE,Y---G,4.0,4.0,CSS_TRUE,VERDE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,419,92.55640433469532,419,31,92.60143198090692,31.0,4.0,87.09677419354838,4.0,1.0,75.0,,,,,,,0
45,TAMED,True,4,EARLS,YG---,4,4,CSS_TRUE,NAMED,-GGGG,1,1,LLM,FAMED,-GGGG,1.0,1.0,CSS_TRUE,TAMED,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,98,98.25901581097884,98,2,97.95918367346938,2.0,1.0,50.0,1.0,1.0,0.0,,,,,,,0
46,LEAFS,False,6,ARIEL,Y--YY,5,5,CSS_TRUE,PLACE,-YG-Y,4,4,LLM,DEALS,-GGYG,2.0,2.0,CSS_TRUE,LEANS,GGG-G,1.0,1.0,LLM,LEAKS,GGG-G,1.0,1.0,CSS_TRUE,LEASF,GGGYY,2.0,2.0,LLM,5629,92,98.36560667969444,92,16,82.6086956521739,16.0,3.0,81.25,3.0,2.0,33.33333333333333,2.0,1.0,50.0,1.0,1.0,0.0,1
47,YACHT,True,4,BEANS,--Y--,5,5,CSS_TRUE,TODAY,Y--YY,5,5,LLM,KATYA,-GYY-,4.0,4.0,CSS_TRUE,YACHT,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,463,91.7747379641144,463,3,99.35205183585312,3.0,1.0,66.66666666666666,1.0,1.0,0.0,,,,,,,0
48,MESSY,True,4,SOLAR,Y----,5,5,CSS_TRUE,GUESS,--YGY,4,3,LLM,MESSI,GGGG-,1.0,1.0,CSS_TRUE,MESSY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,294,94.77704743293658,294,5,98.29931972789116,5.0,1.0,80.0,1.0,1.0,0.0,,,,,,,0
49,RYDER,True,6,TIRES,--YG-,4,4,CSS_TRUE,WRONG,-Y---,5,5,LLM,PALER,---GG,3.0,3.0,CSS_TRUE,FEVER,---GG,3.0,3.0,LLM,HUBER,---GG,3.0,3.0,CSS_TRUE,RYDER,GGGGG,0.0,0.0,LLM,5629,153,97.2819328477527,153,66,56.86274509803921,66.0,13.0,80.3030303030303,13.0,5.0,61.53846153846154,5.0,1.0,80.0,1.0,1.0,0.0,1
50,MOTIF,True,4,RACES,-----,5,5,CSS_TRUE,SINCE,-Y---,5,5,LLM,GUILT,--Y-Y,5.0,5.0,CSS_TRUE,MOTIF,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,399,92.91170723041392,399,43,89.22305764411027,43.0,1.0,97.67441860465117,1.0,1.0,0.0,,,,,,,3
51,RAVEN,True,5,CARES,-GYG-,3,3,CSS_TRUE,GUESS,--Y--,5,5,LLM,MATER,-G-GY,3.0,3.0,CSS_TRUE,RAPED,GG-G-,2.0,2.0,LLM,RAVEN,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,49,99.12950790548943,49,41,16.3265306122449,41.0,5.0,87.8048780487805,5.0,2.0,60.0,2.0,1.0,50.0,,,,4
52,REICH,True,3,MEARS,-G-Y-,4,4,CSS_TRUE,PERTH,-GY-G,3,3,LLM,REICH,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,70,98.7564398649849,70,1,98.57142857142858,1.0,1.0,0.0,,,,,,,,,,0
53,ICONS,True,4,NOYES,YY--G,4,4,CSS_TRUE,KNOBS,-YG-G,3,3,LLM,IRONS,G-GGG,1.0,1.0,CSS_TRUE,ICONS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,9,99.84011369692662,9,4,55.55555555555556,4.0,1.0,75.0,1.0,1.0,0.0,,,,,,,0
54,SILKY,True,3,AIRES,-G--Y,4,4,CSS_TRUE,SIGHT,GG---,3,3,LLM,SILKY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,26,99.53810623556582,26,5,80.76923076923077,5.0,1.0,80.0,,,,,,,,,,0
55,CARVE,True,5,IDEAL,--YY-,5,5,CSS_TRUE,MEANS,-YY--,5,5,LLM,PARTE,-GG-G,2.0,2.0,CSS_TRUE,BARGE,-GG-G,2.0,2.0,LLM,CARVE,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,373,93.3736009948481,373,70,81.23324396782841,70.0,5.0,92.85714285714286,5.0,3.0,40.0,3.0,1.0,66.66666666666666,,,,0
56,LAGER,True,3,AILES,Y-YG-,4,4,CSS_TRUE,LATER,GG-GG,1,1,LLM,LAGER,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,27,99.52034109077988,27,6,77.77777777777779,6.0,1.0,83.33333333333334,,,,,,,,,,0
57,JERKS,True,5,ARISE,-Y-YY,5,4,CSS_TRUE,WRONG,-Y---,5,5,LLM,REEKS,YG-GG,2.0,2.0,CSS_TRUE,PERKS,-GGGG,1.0,1.0,LLM,JERKS,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,78,98.61431870669746,78,43,44.87179487179488,43.0,3.0,93.02325581395348,3.0,2.0,33.33333333333333,2.0,1.0,50.0,,,,3
58,LOTUS,True,5,LOSER,GGY--,3,3,CSS_TRUE,LOOKS,GG--G,2,2,LLM,LOANS,GG--G,2.0,2.0,CSS_TRUE,LOUIS,GGY-G,2.0,2.0,LLM,LOTUS,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,16,99.71575768342512,16,8,50.0,8.0,4.0,50.0,4.0,2.0,50.0,2.0,1.0,50.0,,,,0
59,LACEY,True,4,LORNE,G---Y,4,4,CSS_TRUE,LEAST,GYY--,4,4,LLM,LACED,GGGG-,1.0,1.0,CSS_TRUE,LACEY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,45,99.20056848463317,45,4,91.11111111111111,4.0,1.0,75.0,1.0,1.0,0.0,,,,,,,0
60,TUDOR,True,5,BATES,--Y--,5,5,CSS_TRUE,NIGHT,----Y,5,5,LLM,TRULY,GYY--,4.0,4.0,CSS_TRUE,TUMOR,GG-GG,1.0,1.0,LLM,TUDOR,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,147,97.38852371646828,147,23,84.35374149659864,23.0,2.0,91.30434782608695,2.0,1.0,50.0,1.0,1.0,0.0,,,,0
61,QUOTA,True,3,SAUER,-YY--,5,5,CSS_TRUE,ABOUT,Y-GYY,4,4,LLM,QUOTA,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,54,99.04068218155976,54,1,98.14814814814817,1.0,1.0,0.0,,,,,,,,,,0
62,MOURN,True,3,SORTA,-GY--,4,4,CSS_TRUE,ROUND,YGGY-,3,3,LLM,MOURN,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,72,98.72090957541305,72,1,98.61111111111111,1.0,1.0,0.0,,,,,,,,,,0
63,PROMO,True,4,DALES,-----,5,5,CSS_TRUE,NIGHT,-----,5,5,LLM,COMBO,-YY-G,4.0,3.0,CSS_TRUE,PROMO,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,475,91.56155622668324,475,60,87.36842105263159,60.0,1.0,98.33333333333331,1.0,1.0,0.0,,,,,,,0
64,CASTE,True,3,MALES,-G-YY,4,4,CSS_TRUE,CAUSE,GG-YG,2,2,LLM,CASTE,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,13,99.76905311778292,13,1,92.3076923076923,1.0,1.0,0.0,,,,,,,,,,0
65,CAPRI,True,3,RAIDS,YGY--,4,4,CSS_TRUE,MARIA,-GYY-,4,3,LLM,CAPRI,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,16,99.71575768342512,16,1,93.75,1.0,1.0,0.0,,,,,,,,,,0
66,ALIAS,True,3,LEANS,Y-Y-G,4,3,CSS_TRUE,CALLS,-YY-G,4,3,LLM,ALIAS,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,31,99.44928051163618,31,2,93.5483870967742,2.0,1.0,50.0,,,,,,,,,,0
67,PADDY,True,6,ANISE,Y----,5,5,CSS_TRUE,TODAY,--GYG,3,3,LLM,MADLY,-GG-G,2.0,2.0,CSS_TRUE,CADDY,-GGGG,1.0,1.0,LLM,DADDY,-GGGG,1.0,1.0,CSS_TRUE,PADDY,GGGGG,0.0,0.0,LLM,5629,411,92.69852549298275,411,6,98.54014598540148,6.0,3.0,50.0,3.0,2.0,33.33333333333333,2.0,1.0,50.0,1.0,1.0,0.0,0
68,BLOBS,True,5,RAISE,---Y-,5,5,CSS_TRUE,POSTS,-Y--G,4,4,LLM,GLOWS,-GG-G,2.0,2.0,CSS_TRUE,BLOCS,GGG-G,1.0,1.0,LLM,BLOBS,GGGGG,0.0,0.0,CSS_TRUE,,,,,,5629,277,95.0790548942974,277,12,95.66787003610108,12.0,2.0,83.33333333333334,2.0,1.0,50.0,1.0,1.0,0.0,,,,0
69,DILLY,True,4,LASER,Y----,5,5,CSS_TRUE,COULD,---GY,4,4,LLM,DIMLY,GG-GG,1.0,1.0,CSS_TRUE,DILLY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,140,97.5128797299698,140,2,98.57142857142858,2.0,1.0,50.0,1.0,1.0,0.0,,,,,,,0
70,GUTSY,True,4,ROSEN,--Y--,5,5,CSS_TRUE,STALL,YY---,5,5,LLM,KITTS,--G-Y,4.0,4.0,CSS_TRUE,GUTSY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,374,93.35583585006218,374,20,94.6524064171123,20.0,1.0,95.0,1.0,1.0,0.0,,,,,,,0
71,TABOR,True,4,CELIA,----Y,5,5,CSS_TRUE,STARS,-YYY-,5,4,LLM,TORAH,GYYY-,4.0,4.0,CSS_TRUE,TABOR,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,557,90.10481435423698,557,18,96.76840215439856,18.0,1.0,94.44444444444444,1.0,1.0,0.0,,,,,,,0
72,INLAY,True,4,YEARS,Y-Y--,5,5,CSS_TRUE,TODAY,---GG,3,3,LLM,MALAY,--GGG,2.0,2.0,CSS_TRUE,INLAY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,101,98.20572037662106,101,6,94.05940594059405,6.0,1.0,83.33333333333334,1.0,1.0,0.0,,,,,,,0
73,AHHHH,True,4,RATES,-Y---,5,5,CSS_TRUE,AGAIN,G----,4,4,LLM,ALOUD,G----,4.0,4.0,CSS_TRUE,AHHHH,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,282,94.99022917036774,282,15,94.6808510638298,15.0,2.0,86.66666666666667,2.0,1.0,50.0,,,,,,,0
74,ROUEN,True,4,ARIEL,-Y-G-,4,4,CSS_TRUE,OTHER,Y--GY,4,4,LLM,SOREN,-GYGG,2.0,2.0,CSS_TRUE,ROUEN,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,130,97.6905311778291,130,20,84.61538461538461,20.0,2.0,90.0,2.0,1.0,50.0,,,,,,,0
