game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6,total_violations
11,YOUNG,True,4,OFTEN,Y---Y,5,5,LLM,SONAR,-GY--,4,4,CSS_TRUE,DOWNY,-G-GY,3.0,3.0,CSS_TRUE,YOUNG,GGGGG,0.0,0.0,VOI,,,,,,,,,,,5629,159,97.17534197903711,159,13,91.8238993710692,13.0,1.0,92.3076923076923,1.0,1.0,0.0,,,,,,,0
12,MEANS,True,5,RAISE,-Y-YY,5,4,LLM,TESLA,-GY-Y,4,4,CSS_TRUE,SEDAN,YG-YY,4.0,3.0,CSS_TRUE,BEANS,-GGGG,1.0,1.0,VOI,MEANS,GGGGG,0.0,0.0,VOI,,,,,,5629,70,98.7564398649849,70,15,78.57142857142857,15.0,3.0,80.0,3.0,2.0,33.33333333333333,2.0,1.0,50.0,,,,0
13,TRUTH,True,5,GUESS,-Y---,5,5,LLM,HAUNT,Y-G-Y,4,4,CSS_TRUE,THUMB,GYG--,3.0,3.0,CSS_TRUE,TOUCH,G-G-G,2.0,2.0,VOI,TRUTH,GGGGG,0.0,0.0,VOI,,,,,,5629,154,97.26416770296676,154,6,96.1038961038961,6.0,2.0,66.66666666666666,2.0,1.0,50.0,1.0,1.0,0.0,,,,0
14,FIRED,True,3,CRATE,-Y--Y,5,5,LLM,FERRO,GYG--,3,3,CSS_TRUE,FIRED,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,263,95.3277669213004,263,2,99.23954372623577,2.0,1.0,50.0,,,,,,,,,,0
15,FOLKS,True,4,TRAIN,-----,5,5,LLM,COLES,-GG-G,2,2,CSS_TRUE,FOLDS,GGG-G,1.0,1.0,CSS_TRUE,FOLKS,GGGGG,0.0,0.0,VOI,,,,,,,,,,,5629,661,88.25723929650027,661,10,98.48714069591529,10.0,1.0,90.0,1.0,1.0,0.0,,,,,,,0
16,CHILE,True,6,GUESS,--Y--,5,5,LLM,MOREL,---YY,5,5,CSS_TRUE,NEALE,---GG,3.0,3.0,CSS_TRUE,LILLE,-Y-GG,3.0,3.0,VOI,WHILE,-GGGG,1.0,1.0,VOI,CHILE,GGGGG,0.0,0.0,VOI,5629,1121,80.08527269497246,1121,99,91.1685994647636,99.0,7.0,92.92929292929291,7.0,2.0,71.42857142857143,2.0,1.0,50.0,1.0,1.0,0.0,0
17,BLACK,True,5,GUESS,-----,5,5,LLM,TRAIN,--G--,4,4,CSS_TRUE,ALAMO,-GG--,3.0,3.0,CSS_TRUE,FLACK,-GGGG,1.0,1.0,VOI,BLACK,GGGGG,0.0,0.0,VOI,,,,,,5629,1270,77.43826612186889,1270,31,97.55905511811024,31.0,4.0,87.09677419354838,4.0,2.0,50.0,2.0,1.0,50.0,,,,0
18,GRANT,True,4,GUESS,G----,4,4,LLM,GROAN,GG-YY,3,2,CSS_TRUE,GRAND,GGGG-,1.0,1.0,CSS_TRUE,GRANT,GGGGG,0.0,0.0,VOI,,,,,,,,,,,5629,84,98.50772783798188,84,2,97.61904761904762,2.0,1.0,50.0,1.0,1.0,0.0,,,,,,,0
19,MEALS,True,6,RANGE,-Y--Y,5,5,LLM,TESLA,-GYGY,3,3,CSS_TRUE,SEALS,-GGGG,1.0,1.0,CSS_TRUE,HEALS,-GGGG,1.0,1.0,VOI,DEALS,-GGGG,1.0,1.0,VOI,MEALS,GGGGG,0.0,0.0,VOI,5629,155,97.24640255818083,155,4,97.41935483870968,4.0,3.0,25.0,3.0,2.0,33.33333333333333,2.0,1.0,50.0,1.0,1.0,0.0,0
20,CREAM,True,3,LUCKY,--Y--,5,5,LLM,CESAR,GY-GY,3,3,CSS_TRUE,CREAM,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,390,93.0715935334873,390,1,99.74358974358977,1.0,1.0,0.0,,,,,,,,,,0
21,AWAKE,True,3,WOULD,Y----,5,5,LLM,SWINE,-G--G,3,3,CSS_TRUE,AWAKE,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,86,98.47219754841002,86,3,96.51162790697676,3.0,1.0,66.66666666666666,,,,,,,,,,0
22,OCCUR,True,4,GUESS,-Y---,5,5,LLM,HAUNT,--Y--,5,5,CSS_TRUE,CORFU,YYY-Y,5.0,4.0,CSS_TRUE,OCCUR,GGGGG,0.0,0.0,VOI,,,,,,,,,,,5629,154,97.26416770296676,154,12,92.2077922077922,12.0,1.0,91.66666666666666,1.0,1.0,0.0,,,,,,,0
23,YEARS,False,6,START,Y-GG-,3,3,LLM,BEARS,-GGGG,1,1,CSS_TRUE,FEARS,-GGGG,1.0,1.0,CSS_TRUE,PEARS,-GGGG,1.0,1.0,VOI,HEARS,-GGGG,1.0,1.0,VOI,REARS,-GGGG,1.0,1.0,VOI,5629,13,99.76905311778292,13,9,30.76923076923077,9.0,8.0,11.11111111111111,8.0,7.0,12.5,7.0,6.0,14.285714285714285,6.0,5.0,16.666666666666664,0
24,GRADE,True,5,LARGE,-YYYG,4,4,LLM,GRATE,GGG-G,1,1,CSS_TRUE,GRACE,GGG-G,1.0,1.0,CSS_TRUE,GRAZE,GGG-G,1.0,1.0,VOI,GRADE,GGGGG,0.0,0.0,VOI,,,,,,5629,7,99.87564398649847,7,5,28.57142857142857,5.0,4.0,20.0,4.0,3.0,25.0,3.0,1.0,66.66666666666666,,,,0
25,CHILL,True,3,GIVEN,-Y---,5,5,LLM,RAILS,--GG-,3,3,CSS_TRUE,CHILL,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,406,92.7873512169124,406,9,97.78325123152707,9.0,1.0,88.88888888888889,,,,,,,,,,0
26,FLOOD,True,3,GUESS,-----,5,5,LLM,NOIDA,-Y-Y-,5,4,CSS_TRUE,FLOOD,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,1270,77.43826612186889,1270,13,98.9763779527559,13.0,1.0,92.3076923076923,,,,,,,,,,0
27,APPLY,True,5,GUESS,-----,5,5,LLM,LORNA,Y---Y,5,5,CSS_TRUE,ALLAY,GY--G,3.0,3.0,CSS_TRUE,AMPLY,G-GGG,1.0,1.0,VOI,APPLY,GGGGG,0.0,0.0,VOI,,,,,,5629,1270,77.43826612186889,1270,60,95.2755905511811,60.0,3.0,95.0,3.0,1.0,66.66666666666666,1.0,1.0,0.0,,,,0
28,SMILE,True,4,ABOUT,-----,5,5,LLM,LINES,YY-YY,5,4,CSS_TRUE,SLIDE,GYG-G,2.0,2.0,CSS_TRUE,SMILE,GGGGG,0.0,0.0,VOI,,,,,,,,,,,5629,875,84.45549831231125,875,6,99.31428571428572,6.0,1.0,83.33333333333334,1.0,1.0,0.0,,,,,,,0
29,KNOCK,True,4,GUESS,-----,5,5,LLM,NADIR,Y----,5,5,CSS_TRUE,LYNCH,--YG-,4.0,4.0,CSS_TRUE,KNOCK,GGGGG,0.0,0.0,VOI,,,,,,,,,,,5629,1270,77.43826612186889,1270,24,98.11023622047244,24.0,1.0,95.83333333333334,1.0,1.0,0.0,,,,,,,0
30,SLEEP,True,5,GUESS,--GY-,4,4,LLM,SHEET,G-GG-,2,2,CSS_TRUE,SPEER,GYGG-,2.0,2.0,CSS_TRUE,SWEEP,G-GGG,1.0,1.0,VOI,SLEEP,GGGGG,0.0,0.0,VOI,,,,,,5629,62,98.89856102327234,62,7,88.70967741935483,7.0,2.0,71.42857142857143,2.0,1.0,50.0,1.0,1.0,0.0,,,,0
31,BRICK,True,5,SINCE,-Y-G-,4,4,LLM,CRICK,-GGGG,1,1,CSS_TRUE,PRICK,-GGGG,1.0,1.0,CSS_TRUE,TRICK,-GGGG,1.0,1.0,VOI,BRICK,GGGGG,0.0,0.0,VOI,,,,,,5629,20,99.6446971042814,20,4,80.0,4.0,3.0,25.0,3.0,2.0,33.33333333333333,2.0,1.0,50.0,,,,0
32,WROTE,True,6,MAKES,---Y-,5,5,LLM,LOIRE,-Y-YG,4,4,CSS_TRUE,PROVE,-GG-G,2.0,2.0,CSS_TRUE,CRONE,-GG-G,2.0,2.0,VOI,ERODE,-GG-G,2.0,2.0,VOI,WROTE,GGGGG,0.0,0.0,VOI,5629,526,90.65553384260082,526,16,96.95817490494296,16.0,6.0,62.5,6.0,3.0,50.0,3.0,2.0,33.33333333333333,2.0,1.0,50.0,0
33,RATED,True,4,CRATE,-YYYY,5,2,LLM,ALTER,Y-GGY,3,3,CSS_TRUE,RATES,GGGG-,1.0,1.0,CSS_TRUE,RATED,GGGGG,0.0,0.0,VOI,,,,,,,,,,,5629,23,99.5914016699236,23,2,91.30434782608695,2.0,1.0,50.0,1.0,1.0,0.0,,,,,,,0
34,ALERT,True,4,STATS,-YY--,5,5,LLM,TAHOE,YY--Y,5,5,CSS_TRUE,ARTEM,GYYY-,4.0,4.0,CSS_TRUE,ALERT,GGGGG,0.0,0.0,VOI,,,,,,,,,,,5629,179,96.82003908331852,179,18,89.94413407821229,18.0,2.0,88.88888888888889,2.0,1.0,50.0,,,,,,,0
35,CAGES,False,6,BASED,-GYG-,3,3,LLM,SALEM,YG-G-,3,3,CSS_TRUE,CATES,GG-GG,1.0,1.0,CSS_TRUE,CAVES,GG-GG,1.0,1.0,VOI,CAFES,GG-GG,1.0,1.0,VOI,CAPES,GG-GG,1.0,1.0,VOI,5629,73,98.7031444306271,73,42,42.465753424657535,42.0,7.0,83.33333333333334,7.0,6.0,14.285714285714285,6.0,5.0,16.666666666666664,5.0,4.0,20.0,0
36,TEDDY,True,5,GUESS,--Y--,5,5,LLM,ARNIE,----Y,5,5,CSS_TRUE,OPTED,--YYY,5.0,4.0,CSS_TRUE,DELFT,YG--Y,4.0,4.0,VOI,TEDDY,GGGGG,0.0,0.0,VOI,,,,,,5629,1121,80.08527269497246,1121,108,90.3657448706512,108.0,2.0,98.14814814814817,2.0,1.0,50.0,1.0,1.0,0.0,,,,0
37,COLES,True,4,GUESS,--Y-G,4,4,LLM,ARIES,---GG,3,3,CSS_TRUE,MYLES,--GGG,2.0,2.0,CSS_TRUE,COLES,GGGGG,0.0,0.0,VOI,,,,,,,,,,,5629,302,94.63492627464912,302,48,84.10596026490066,48.0,4.0,91.66666666666666,4.0,1.0,75.0,,,,,,,0
38,HWANG,True,4,HAPPY,GY---,4,4,LLM,HEARN,G-G-Y,3,3,CSS_TRUE,HUANG,G-GGG,1.0,1.0,CSS_TRUE,HWANG,GGGGG,0.0,0.0,VOI,,,,,,,,,,,5629,30,99.4670456564221,30,2,93.33333333333331,2.0,1.0,50.0,1.0,1.0,0.0,,,,,,,0
39,WRATH,True,4,GUESS,-----,5,5,LLM,RATIO,YYY--,5,3,CSS_TRUE,TRACT,YGG--,3.0,3.0,CSS_TRUE,WRATH,GGGGG,0.0,0.0,VOI,,,,,,,,,,,5629,1270,77.43826612186889,1270,16,98.74015748031496,16.0,1.0,93.75,1.0,1.0,0.0,,,,,,,0
40,MACHO,True,5,GUESS,-----,5,5,LLM,LAIRD,-G---,4,4,CSS_TRUE,TANYA,-G---,4.0,4.0,CSS_TRUE,HAVOC,YG-YY,4.0,4.0,VOI,MACHO,GGGGG,0.0,0.0,VOI,,,,,,5629,1270,77.43826612186889,1270,100,92.1259842519685,100.0,8.0,92.0,8.0,1.0,87.5,1.0,1.0,0.0,,,,0
41,LOPEZ,True,4,BASED,---G-,4,4,LLM,MEIER,---G-,4,4,CSS_TRUE,LOVEY,GG-G-,2.0,2.0,CSS_TRUE,LOPEZ,GGGGG,0.0,0.0,VOI,,,,,,,,,,,5629,216,96.16272872623912,216,29,86.57407407407408,29.0,1.0,96.55172413793105,1.0,1.0,0.0,,,,,,,0
42,GOODY,True,4,AFTER,-----,5,5,LLM,COILS,-G---,4,4,CSS_TRUE,BONGO,-G-YY,4.0,4.0,CSS_TRUE,GOODY,GGGGG,0.0,0.0,VOI,,,,,,,,,,,5629,684,87.84864096642387,684,41,94.00584795321636,41.0,1.0,97.5609756097561,1.0,1.0,0.0,,,,,,,0
43,BROTH,True,4,BASED,G----,4,4,LLM,BRUNO,GG--Y,3,3,CSS_TRUE,BROOK,GGG--,2.0,2.0,CSS_TRUE,BROTH,GGGGG,0.0,0.0,VOI,,,,,,,,,,,5629,71,98.73867472019896,71,4,94.3661971830986,4.0,1.0,75.0,1.0,1.0,0.0,,,,,,,0
44,VERDE,True,5,GUESS,--Y--,5,5,LLM,AMORE,---YG,4,4,CSS_TRUE,TRIBE,-Y--G,4.0,4.0,CSS_TRUE,RENEE,YG--G,3.0,3.0,VOI,VERDE,GGGGG,0.0,0.0,VOI,,,,,,5629,1121,80.08527269497246,1121,28,97.50223015165032,28.0,6.0,78.57142857142857,6.0,2.0,66.66666666666666,2.0,1.0,50.0,,,,0
45,TAMED,True,6,CHOSE,----Y,5,5,LLM,RILED,---GG,3,3,CSS_TRUE,DATED,-GYGG,2.0,2.0,CSS_TRUE,TAXED,GG-GG,1.0,1.0,VOI,TAPED,GG-GG,1.0,1.0,VOI,TAMED,GGGGG,0.0,0.0,VOI,5629,645,88.54148161307515,645,41,93.6434108527132,41.0,3.0,92.6829268292683,3.0,2.0,33.33333333333333,2.0,1.0,50.0,1.0,1.0,0.0,0
46,LEAFS,False,6,GUESS,--Y-G,4,4,LLM,NEARS,-GG-G,2,2,CSS_TRUE,MEALS,-GGYG,2.0,2.0,CSS_TRUE,LEAPS,GGG-G,1.0,1.0,VOI,LEADS,GGG-G,1.0,1.0,VOI,LEAKS,GGG-G,1.0,1.0,VOI,5629,302,94.63492627464912,302,20,93.3774834437086,20.0,4.0,80.0,4.0,3.0,25.0,3.0,2.0,33.33333333333333,2.0,1.0,50.0,0
47,YACHT,True,4,CRATE,Y-YY-,5,5,LLM,MATIC,-GY-Y,4,4,CSS_TRUE,TACOS,YGG--,3.0,3.0,CSS_TRUE,YACHT,GGGGG,0.0,0.0,VOI,,,,,,,,,,,5629,18,99.68022739385326,18,4,77.77777777777779,4.0,1.0,75.0,1.0,1.0,0.0,,,,,,,0
48,MESSY,True,3,GUESS,--YGY,4,3,LLM,MESSI,GGGG-,1,1,CSS_TRUE,MESSY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,9,99.84011369692662,9,1,88.88888888888889,1.0,1.0,0.0,,,,,,,,,,0
49,RYDER,True,5,LARGE,--Y-Y,5,5,LLM,MEIER,---GG,3,3,CSS_TRUE,BOWER,---GG,3.0,3.0,CSS_TRUE,UPPER,---GG,3.0,3.0,VOI,RYDER,GGGGG,0.0,0.0,VOI,,,,,,5629,260,95.3810623556582,260,47,81.92307692307692,47.0,13.0,72.3404255319149,13.0,3.0,76.92307692307693,3.0,1.0,66.66666666666666,,,,0
50,MOTIF,True,4,CRANE,-----,5,5,LLM,VOLTS,-G-Y-,4,4,CSS_TRUE,BOTOX,-GG--,3.0,3.0,CSS_TRUE,MOTIF,GGGGG,0.0,0.0,VOI,,,,,,,,,,,5629,540,90.4068218155978,540,8,98.51851851851852,8.0,1.0,87.5,1.0,1.0,0.0,,,,,,,0
51,RAVEN,True,4,ARISE,YY--Y,5,4,LLM,LATER,-G-GY,3,3,CSS_TRUE,CARED,-GYG-,3.0,3.0,CSS_TRUE,RAVEN,GGGGG,0.0,0.0,VOI,,,,,,,,,,,5629,117,97.92147806004618,117,19,83.76068376068376,19.0,2.0,89.47368421052632,2.0,1.0,50.0,,,,,,,0
52,REICH,True,5,GUESS,--Y--,5,5,LLM,AIRED,-YYY-,5,5,CSS_TRUE,TRIPE,-YG-Y,4.0,4.0,CSS_TRUE,REIKI,GGG--,2.0,2.0,VOI,REICH,GGGGG,0.0,0.0,VOI,,,,,,5629,1121,80.08527269497246,1121,27,97.5914362176628,27.0,2.0,92.5925925925926,2.0,1.0,50.0,1.0,1.0,0.0,,,,0
53,ICONS,True,3,GUESS,----G,4,4,LLM,COALS,YY--G,4,3,CSS_TRUE,ICONS,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,393,93.01829809912952,393,1,99.74554707379136,1.0,1.0,0.0,,,,,,,,,,0
54,SILKY,True,4,CRANE,-----,5,5,LLM,LOUIS,Y--YY,5,5,CSS_TRUE,SPILT,G-YY-,4.0,3.0,CSS_TRUE,SILKY,GGGGG,0.0,0.0,VOI,,,,,,,,,,,5629,540,90.4068218155978,540,8,98.51851851851852,8.0,1.0,87.5,1.0,1.0,0.0,,,,,,,0
55,CARVE,True,4,BASED,-G-Y-,4,4,LLM,LAINE,-G--G,3,3,CSS_TRUE,FAVRE,-GYYG,3.0,3.0,CSS_TRUE,CARVE,GGGGG,0.0,0.0,VOI,,,,,,,,,,,5629,83,98.52549298276782,83,24,71.08433734939759,24.0,1.0,95.83333333333334,1.0,1.0,0.0,,,,,,,0
56,LAGER,True,5,CHOSE,----Y,5,5,LLM,NADER,-G-GG,2,2,CSS_TRUE,LATER,GG-GG,1.0,1.0,CSS_TRUE,LAUER,GG-GG,1.0,1.0,VOI,LAGER,GGGGG,0.0,0.0,VOI,,,,,,5629,645,88.54148161307515,645,34,94.72868217054264,34.0,6.0,82.35294117647058,6.0,5.0,16.666666666666664,5.0,1.0,80.0,,,,0
57,JERKS,True,6,GUESS,--Y-G,4,4,LLM,OATES,---YG,4,4,CSS_TRUE,LENDS,-G--G,3.0,3.0,CSS_TRUE,VERBS,-GG-G,2.0,2.0,VOI,PERKS,-GGGG,1.0,1.0,VOI,JERKS,GGGGG,0.0,0.0,VOI,5629,302,94.63492627464912,302,37,87.74834437086093,37.0,7.0,81.08108108108108,7.0,2.0,71.42857142857143,2.0,1.0,50.0,1.0,1.0,0.0,0
58,LOTUS,True,3,GUESS,-Y--G,4,4,LLM,LOCUS,GG-GG,1,1,CSS_TRUE,LOTUS,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,48,99.14727305027536,48,1,97.91666666666666,1.0,1.0,0.0,,,,,,,,,,0
59,LACEY,True,4,GIVEN,---G-,4,4,LLM,LASER,GG-G-,2,2,CSS_TRUE,LACED,GGGG-,1.0,1.0,CSS_TRUE,LACEY,GGGGG,0.0,0.0,VOI,,,,,,,,,,,5629,502,91.08189731746312,502,5,99.00398406374502,5.0,1.0,80.0,1.0,1.0,0.0,,,,,,,0
60,TUDOR,True,4,BASED,----Y,5,5,LLM,DILDO,Y---Y,5,4,CSS_TRUE,ODOUR,YY-YG,4.0,3.0,CSS_TRUE,TUDOR,GGGGG,0.0,0.0,VOI,,,,,,,,,,,5629,102,98.18795523183516,102,4,96.07843137254902,4.0,1.0,75.0,1.0,1.0,0.0,,,,,,,0
61,QUOTA,True,4,CRATE,--YG-,4,4,LLM,NASTY,-Y-G-,4,4,CSS_TRUE,LOTTA,-Y-GG,3.0,3.0,CSS_TRUE,QUOTA,GGGGG,0.0,0.0,VOI,,,,,,,,,,,5629,58,98.96962160241604,58,6,89.65517241379311,6.0,1.0,83.33333333333334,1.0,1.0,0.0,,,,,,,0
62,MOURN,True,4,START,---G-,4,4,LLM,CERRO,---GY,4,4,CSS_TRUE,DOWRY,-G-G-,3.0,3.0,CSS_TRUE,MOURN,GGGGG,0.0,0.0,VOI,,,,,,,,,,,5629,75,98.66761414105524,75,9,88.0,9.0,1.0,88.88888888888889,1.0,1.0,0.0,,,,,,,0
63,PROMO,True,4,GIVEN,-----,5,5,LLM,CORSA,-YY--,5,5,CSS_TRUE,TROOP,-GGYY,3.0,3.0,CSS_TRUE,PROMO,GGGGG,0.0,0.0,VOI,,,,,,,,,,,5629,1299,76.92307692307693,1299,37,97.15165511932256,37.0,1.0,97.2972972972973,1.0,1.0,0.0,,,,,,,0
64,CASTE,True,4,GUESS,--YY-,5,5,LLM,SPATE,Y-YGG,3,3,CSS_TRUE,TASTE,-GGGG,1.0,1.0,CSS_TRUE,CASTE,GGGGG,0.0,0.0,VOI,,,,,,,,,,,5629,192,96.58909220110144,192,4,97.91666666666666,4.0,3.0,25.0,3.0,1.0,66.66666666666666,,,,,,,0
65,CAPRI,True,5,GUESS,-----,5,5,LLM,LORNA,--Y-Y,5,5,CSS_TRUE,TAHIR,-G-YY,4.0,4.0,CSS_TRUE,DAIRY,-GYG-,3.0,3.0,VOI,CAPRI,GGGGG,0.0,0.0,VOI,,,,,,5629,1270,77.43826612186889,1270,65,94.88188976377953,65.0,5.0,92.3076923076923,5.0,1.0,80.0,1.0,1.0,0.0,,,,0
66,ALIAS,True,3,GIVEN,-Y---,5,5,LLM,RAILS,-YGYG,3,3,CSS_TRUE,ALIAS,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,406,92.7873512169124,406,1,99.75369458128078,1.0,1.0,0.0,,,,,,,,,,0
67,PADDY,True,4,GUESS,-----,5,5,LLM,RADON,-GG--,3,3,CSS_TRUE,MADDY,-GGGG,1.0,1.0,CSS_TRUE,PADDY,GGGGG,0.0,0.0,VOI,,,,,,,,,,,5629,1270,77.43826612186889,1270,12,99.05511811023622,12.0,3.0,75.0,3.0,1.0,66.66666666666666,,,,,,,0
68,BLOBS,True,6,GUESS,----G,4,4,LLM,RIOTS,--G-G,3,3,CSS_TRUE,LOOKS,Y-G-G,3.0,3.0,CSS_TRUE,BLOCS,GGG-G,1.0,1.0,VOI,BLOWS,GGG-G,1.0,1.0,VOI,BLOBS,GGGGG,0.0,0.0,VOI,5629,393,93.01829809912952,393,32,91.85750636132316,32.0,6.0,81.25,6.0,2.0,66.66666666666666,2.0,1.0,50.0,1.0,1.0,0.0,0
69,DILLY,True,4,BASED,----Y,5,5,LLM,DOING,G-Y--,4,4,CSS_TRUE,DITCH,GG---,3.0,3.0,CSS_TRUE,DILLY,GGGGG,0.0,0.0,VOI,,,,,,,,,,,5629,102,98.18795523183516,102,8,92.15686274509804,8.0,4.0,50.0,4.0,1.0,75.0,,,,,,,0
70,GUTSY,True,4,WOULD,--Y--,5,5,LLM,TURNS,YG--Y,4,4,CSS_TRUE,GUSTY,GGYYG,2.0,2.0,CSS_TRUE,GUTSY,GGGGG,0.0,0.0,VOI,,,,,,,,,,,5629,322,94.27962337893054,322,8,97.51552795031056,8.0,1.0,87.5,1.0,1.0,0.0,,,,,,,0
71,TABOR,True,5,GUESS,-----,5,5,LLM,CAPRI,-G-Y-,4,4,CSS_TRUE,MARTA,-GYY-,4.0,4.0,CSS_TRUE,RATON,YGYG-,3.0,3.0,VOI,TABOR,GGGGG,0.0,0.0,VOI,,,,,,5629,1270,77.43826612186889,1270,63,95.03937007874016,63.0,2.0,96.82539682539682,2.0,1.0,50.0,1.0,1.0,0.0,,,,0
72,INLAY,True,3,CRATE,--Y--,5,5,LLM,SALAM,--GG-,3,3,CSS_TRUE,INLAY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,548,90.26470065731036,548,9,98.35766423357664,9.0,1.0,88.88888888888889,,,,,,,,,,0
