game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6
31,BRICK,True,6,TIMER,-Y--Y,5,5,LLM,FARID,--YY-,5,4,VOI,GRILL,-GG--,3,3,VOI,CRICK,-GGGG,1,1,VOI,PRICK,-GGGG,1,1,VOI,BRICK,GGGGG,0,0,VOI
32,WROTE,True,2,TROPE,YGG-G,2,2,LLM,WROTE,GGGGG,0,0,VOI,,,,,,,,,,,,,,,,,,,,
33,RATED,True,5,PRIME,-Y--Y,5,4,LLM,YEARS,-YYY-,5,5,VOI,LAVER,-G-GY,3,3,VOI,RACED,GG-GG,1,1,VOI,RATED,GGGGG,0,0,VOI,,,,,
34,ALERT,True,5,LALLY,YY---,5,4,LLM,BLACK,-GY--,4,4,VOI,ALOUD,GG---,3,3,VOI,ALTER,GGYYY,3,2,VOI,ALERT,GGGGG,0,0,VOI,,,,,
35,CAGES,False,6,SOLID,Y----,5,5,LLM,YEARS,-YY-G,4,4,VOI,BATES,-G-GG,2,2,VOI,CAFES,GG-GG,1,1,VOI,CAPES,GG-GG,1,1,VOI,CANES,GG-GG,1,1,VOI
36,TEDDY,True,3,HASTE,---YY,5,5,LLM,TRIED,G--YY,4,4,VOI,TEDDY,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
37,COLES,True,6,BEVEL,---GY,4,4,LLM,ALTER,-Y-G-,4,4,VOI,POLES,-GGGG,1,1,VOI,FOLES,-GGGG,1,1,VOI,HOLES,-GGGG,1,1,VOI,COLES,GGGGG,0,0,VOI
38,HWANG,True,6,SKYPE,-----,5,5,LLM,RANDI,-YY--,5,4,VOI,GOHAN,Y-YYY,5,4,VOI,THANG,-YGGG,2,2,VOI,HUANG,G-GGG,1,1,VOI,HWANG,GGGGG,0,0,VOI
39,WRATH,True,4,CRANK,-GG--,3,3,LLM,GRADE,-GG--,3,3,VOI,TRAPS,YGG--,3,3,VOI,WRATH,GGGGG,0,0,VOI,,,,,,,,,,
40,MACHO,True,4,LORNE,-Y---,5,5,LLM,PHOTO,-Y--G,4,4,VOI,HSIAO,Y--YG,4,4,VOI,MACHO,GGGGG,0,0,VOI,,,,,,,,,,
41,LOPEZ,True,4,GRAZE,---YY,5,5,LLM,OOZES,-GYG-,3,3,VOI,ZONED,YG-G-,3,3,VOI,LOPEZ,GGGGG,0,0,VOI,,,,,,,,,,
42,GOODY,True,5,SUPER,-----,5,5,LLM,CHONG,--G-Y,4,4,VOI,GLOAT,G-G--,3,3,VOI,GOOFY,GGG-G,1,1,VOI,GOODY,GGGGG,0,0,VOI,,,,,
43,BROTH,True,4,WATER,--Y-Y,5,5,LLM,TRULY,YG---,4,4,VOI,PROTO,-GGG-,2,2,VOI,BROTH,GGGGG,0,0,VOI,,,,,,,,,,
44,VERDE,True,5,COUNT,-----,5,5,LLM,EARLE,Y-G-G,3,3,VOI,SPREE,--GYG,3,3,VOI,MERGE,-GG-G,2,2,VOI,VERDE,GGGGG,0,0,VOI,,,,,
45,TAMED,True,4,BOARD,--Y-G,4,4,LLM,FACED,-G-GG,2,2,VOI,MATED,YGYGG,2,2,VOI,TAMED,GGGGG,0,0,VOI,,,,,,,,,,
46,LEAFS,True,4,STEEL,Y-Y-Y,5,5,LLM,LEGOS,GG--G,2,2,VOI,LENDS,GG--G,2,2,VOI,LEAFS,GGGGG,0,0,VOI,,,,,,,,,,
47,YACHT,True,4,MARKS,-G---,4,4,LLM,FATED,-GY--,4,4,VOI,PAINT,-G--G,3,3,VOI,YACHT,GGGGG,0,0,VOI,,,,,,,,,,
48,MESSY,True,5,PLAYS,---YY,5,5,LLM,SMOKY,YY--G,4,4,VOI,MISTY,G-G-G,2,2,VOI,MUSHY,G-G-G,2,2,VOI,MESSY,GGGGG,0,0,VOI,,,,,
49,RYDER,True,5,CRANE,-Y--Y,5,4,LLM,RIVET,G--G-,3,3,VOI,ROPES,G--G-,3,3,VOI,RUGER,G--GG,2,2,VOI,RYDER,GGGGG,0,0,VOI,,,,,
50,MOTIF,True,4,GUIDE,--Y--,5,5,LLM,MISTY,GY-Y-,4,4,VOI,MATIC,G-GG-,2,2,VOI,MOTIF,GGGGG,0,0,VOI,,,,,,,,,,
51,RAVEN,True,3,BRAUN,-YY-G,4,3,LLM,KAREN,-GYGG,2,2,VOI,RAVEN,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
52,REICH,True,4,RIVER,GY-Y-,4,4,LLM,REMIT,GG-Y-,3,3,VOI,REINA,GGG--,2,2,VOI,REICH,GGGGG,0,0,VOI,,,,,,,,,,
53,ICONS,True,4,PARSE,---Y-,5,5,LLM,KNITS,-YY-G,4,4,VOI,LIONS,-YGGG,2,2,VOI,ICONS,GGGGG,0,0,VOI,,,,,,,,,,
54,SILKY,True,4,THINE,--Y--,5,5,LLM,CYRIL,-Y-YY,5,5,VOI,IMPLY,Y--YG,4,4,VOI,SILKY,GGGGG,0,0,VOI,,,,,,,,,,
55,CARVE,True,6,CLARK,G-YY-,4,3,LLM,CREAM,GYYY-,4,4,VOI,CARED,GGGY-,2,2,VOI,CARPE,GGG-G,1,1,VOI,CARNE,GGG-G,1,1,VOI,CARVE,GGGGG,0,0,VOI
56,LAGER,False,6,CRATE,-YY-Y,5,4,LLM,RAVEN,YG-G-,3,3,VOI,BAUER,-G-GG,2,2,VOI,MAIER,-G-GG,2,2,VOI,FAKER,-G-GG,2,2,VOI,LAZER,GG-GG,1,1,VOI
57,JERKS,False,6,CLOUD,-----,5,5,LLM,MAIER,---YY,5,5,VOI,VERGE,-GG--,3,3,VOI,BERTH,-GG--,3,3,VOI,PERRY,-GG--,3,3,VOI,FERNS,-GG-G,2,2,VOI
58,LOTUS,True,6,BASED,--Y--,5,5,LLM,KILOS,--YYG,4,4,VOI,PLOWS,-YY-G,4,3,VOI,LONGS,GG--G,2,2,VOI,LOCUS,GG-GG,1,1,VOI,LOTUS,GGGGG,0,0,VOI
59,LACEY,True,3,LAYER,GGYG-,2,2,LLM,LANEY,GG-GG,1,1,VOI,LACEY,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
60,TUDOR,False,6,SHOVE,--Y--,5,5,LLM,PORNO,-YY--,5,5,VOI,OCCUR,Y--YG,4,4,VOI,LUXOR,-G-GG,2,2,VOI,TUTOR,GG-GG,1,1,VOI,TUMOR,GG-GG,1,1,VOI
61,QUOTA,True,4,NOTES,-YY--,5,4,LLM,BROTH,--GG-,3,3,VOI,KYOTO,--GG-,3,3,VOI,QUOTA,GGGGG,0,0,VOI,,,,,,,,,,
62,MOURN,True,4,LILLY,-----,5,5,LLM,CARNE,--YY-,5,4,VOI,HONOR,-GY-Y,4,4,VOI,MOURN,GGGGG,0,0,VOI,,,,,,,,,,
63,PROMO,True,4,LAYER,----Y,5,5,LLM,PROBS,GGG--,2,2,VOI,PROTO,GGG-G,1,1,VOI,PROMO,GGGGG,0,0,VOI,,,,,,,,,,
64,CASTE,True,5,BARRA,-G---,4,4,LLM,LANEY,-G-Y-,4,4,VOI,FACIE,-GY-G,3,3,VOI,SAUCE,YG-YG,3,3,VOI,CASTE,GGGGG,0,0,VOI,,,,,
65,CAPRI,True,3,SALSA,-G---,4,4,LLM,CAREY,GGY--,3,3,VOI,CAPRI,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
66,ALIAS,True,4,BRAIN,--YY-,5,5,LLM,HSIAO,-YGG-,3,3,VOI,ELIAS,-GGGG,1,1,VOI,ALIAS,GGGGG,0,0,VOI,,,,,,,,,,
67,PADDY,True,5,GLASS,--Y--,5,5,LLM,CAINE,-G---,4,4,VOI,HAYAT,-GY--,4,4,VOI,PARRY,GG--G,2,2,VOI,PADDY,GGGGG,0,0,VOI,,,,,
68,BLOBS,True,5,CRUEL,----Y,5,5,LLM,LONGS,YY--G,4,3,VOI,PLOWS,-GG-G,2,2,VOI,FLOSS,-GG-G,2,2,VOI,BLOBS,GGGGG,0,0,VOI,,,,,
69,DILLY,True,3,STOUT,-----,5,5,LLM,DECRY,G---G,3,3,VOI,DILLY,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
70,GUTSY,True,3,ALTER,--G--,4,4,LLM,MOTIF,--G--,4,4,VOI,GUTSY,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
71,TABOR,True,4,CLOCK,--Y--,5,5,LLM,MOURN,-Y-Y-,5,5,VOI,ORTIZ,YYY--,5,5,VOI,TABOR,GGGGG,0,0,VOI,,,,,,,,,,
72,INLAY,True,3,LEAKY,Y-Y-G,4,4,LLM,DAILY,-YYYG,4,4,VOI,INLAY,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
73,AHHHH,True,5,SCARF,--Y--,5,5,LLM,DALIT,-Y---,5,5,VOI,AGONY,G----,4,4,VOI,ABUJA,G----,4,4,VOI,AHHHH,GGGGG,0,0,VOI,,,,,
74,ROUEN,True,3,IRWIN,-Y--G,4,4,LLM,MOURN,-GGYG,2,2,VOI,ROUEN,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
75,BUENA,True,2,CHINA,---GG,3,3,LLM,BUENA,GGGGG,0,0,VOI,,,,,,,,,,,,,,,,,,,,
76,MENON,True,6,TODAY,-Y---,5,5,LLM,BLOBS,--Y--,5,5,VOI,RIGOR,---G-,4,4,VOI,PHNOM,--GGY,3,3,VOI,MUNOZ,G-GG-,2,2,VOI,MENON,GGGGG,0,0,VOI
77,TRASK,True,3,MERCK,--Y-G,4,4,LLM,BRINK,-G--G,3,3,VOI,TRASK,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
78,CASIO,True,4,TASTE,-GG--,3,3,LLM,NASAL,-GG--,3,3,VOI,OASIS,YGGG-,2,2,VOI,CASIO,GGGGG,0,0,VOI,,,,,,,,,,
79,VOILA,True,4,AGENT,Y----,5,5,LLM,CARLO,-Y-GY,4,4,VOI,FOALS,-GYG-,3,3,VOI,VOILA,GGGGG,0,0,VOI,,,,,,,,,,
80,AURAL,True,4,INDIA,----Y,5,5,LLM,SAUER,-YY-Y,5,4,VOI,QUARK,-GYY-,4,4,VOI,AURAL,GGGGG,0,0,VOI,,,,,,,,,,
81,LEGER,True,5,KNOWN,-----,5,5,LLM,AILES,--YG-,4,4,VOI,FLEET,-YYG-,4,3,VOI,REBEL,YG-GY,3,3,VOI,LEGER,GGGGG,0,0,VOI,,,,,
82,DALLY,True,3,FIRED,----Y,5,5,LLM,GOODY,---YG,4,4,VOI,DALLY,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
83,INIGO,True,5,SHEBA,-----,5,5,LLM,FRUIT,---Y-,5,5,VOI,DILLY,-Y---,5,5,VOI,OWING,Y-GYY,4,4,VOI,INIGO,GGGGG,0,0,VOI,,,,,
84,KRILL,True,3,BERKS,--YY-,5,5,LLM,QUARK,---YY,5,5,VOI,KRILL,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
85,SNIDE,True,4,TAKES,---YY,5,5,LLM,LOUSE,---YG,4,4,VOI,SERGE,G---G,3,3,VOI,SNIDE,GGGGG,0,0,VOI,,,,,,,,,,
86,LEWES,True,5,POINT,-----,5,5,LLM,REGAL,-G--Y,4,4,VOI,LEXUS,GG--G,2,2,VOI,LEEKS,GGY-G,2,2,VOI,LEWES,GGGGG,0,0,VOI,,,,,
87,TAMER,True,6,SHIPS,-----,5,5,LLM,ROGEN,Y--G-,4,4,VOI,LEVER,---GG,3,3,VOI,CATER,-GYGG,2,2,VOI,TAKER,GG-GG,1,1,VOI,TAMER,GGGGG,0,0,VOI
88,COTTA,True,5,WORLD,-G---,4,4,LLM,HONEY,-G---,4,4,VOI,MOTIF,-GG--,3,3,VOI,POTTS,-GGG-,2,2,VOI,COTTA,GGGGG,0,0,VOI,,,,,
89,CORBY,True,5,ROAST,YG---,4,4,LLM,HONOR,-G--Y,4,4,VOI,LOIRE,-G-Y-,4,4,VOI,PORKY,-GG-G,2,2,VOI,CORBY,GGGGG,0,0,VOI,,,,,
90,POLIS,True,5,SHOAL,Y-Y-Y,5,5,LLM,LOCUS,YG--G,3,3,VOI,FOLES,-GG-G,2,2,VOI,POLLS,GGG-G,1,1,VOI,POLIS,GGGGG,0,0,VOI,,,,,
91,ROXAS,True,4,ROLLS,GG--G,2,2,LLM,ROPES,GG--G,2,2,VOI,ROADS,GGY-G,2,2,VOI,ROXAS,GGGGG,0,0,VOI,,,,,,,,,,
92,RANCE,True,3,CRYES,YY-Y-,5,5,LLM,REICH,GY-G-,3,3,VOI,RANCE,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
93,CARON,True,3,SHORE,--YY-,5,5,LLM,CORBY,GYG--,3,3,VOI,CARON,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
94,SURYA,True,4,CADET,-Y---,5,5,LLM,ROXAS,Y--YY,5,5,VOI,SNARK,G-YY-,4,4,VOI,SURYA,GGGGG,0,0,VOI,,,,,,,,,,
95,AGGIE,True,5,PARTY,-Y---,5,5,LLM,VOILA,--Y-Y,5,5,VOI,INCAS,Y--Y-,5,5,VOI,AIMED,GY-Y-,4,4,VOI,AGGIE,GGGGG,0,0,VOI,,,,,
96,CAUSA,True,4,ELECT,---Y-,5,5,LLM,CARON,GG---,3,3,VOI,CASKS,GGY--,3,3,VOI,CAUSA,GGGGG,0,0,VOI,,,,,,,,,,
97,BAMBA,False,6,LOVED,-----,5,5,LLM,CASKS,-G---,4,4,VOI,PARTY,-G---,4,4,VOI,FAUNA,-G--G,3,3,VOI,HAMZA,-GG-G,2,2,VOI,MAMBA,-GGGG,1,1,VOI
98,MAYNE,True,5,PILAR,---Y-,5,5,LLM,BAMBA,-GY--,4,4,VOI,MASON,GG--Y,3,3,VOI,MANCE,GGY-G,2,2,VOI,MAYNE,GGGGG,0,0,VOI,,,,,
99,BOGGS,True,5,SLICE,Y----,5,5,LLM,ROOTS,-G--G,3,3,VOI,POWYS,-G--G,3,3,VOI,BONUS,GG--G,2,2,VOI,BOGGS,GGGGG,0,0,VOI,,,,,
100,FINNS,True,3,FLORA,G----,4,4,LLM,FINDS,GGG-G,1,1,VOI,FINNS,GGGGG,0,0,VOI,,,,,,,,,,,,,,,
