game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6
24,GRADE,True,3,SIGHS,--Y--,5,5,LLM,GARDE,GYYGG,2,2,CSS,GRADE,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
25,CHILL,True,4,POISE,--G--,4,4,LLM,TRINA,--G--,4,4,CSS,BLIGH,-YG-Y,4,4,CSS,CHILL,GGGGG,0,0,CSS,,,,,,,,,,
26,FLOOD,True,3,LOCKS,YY---,5,4,LLM,ALONE,-GG--,3,3,CSS,FLOOD,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
27,APPLY,True,4,BIRDY,----G,4,4,LLM,HALEY,-YY-G,4,4,CSS,APTLY,GG-GG,1,1,CSS,APPLY,GGGGG,0,0,CSS,,,,,,,,,,
28,SMILE,True,5,BASED,--YY-,5,5,LLM,PEERS,-Y--Y,5,5,CSS,STONE,G---G,3,3,CSS,SLICE,GYG-G,2,2,CSS,SMILE,GGGGG,0,0,CSS,,,,,
29,KNOCK,True,3,FOCUS,-YY--,5,4,LLM,CRONE,Y-GY-,4,4,CSS,KNOCK,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
30,SLEEP,True,3,PETIT,YY---,5,5,LLM,SPARE,GY--Y,4,4,CSS,SLEEP,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
31,BRICK,True,4,BAGGY,G----,4,4,LLM,BONES,G----,4,4,CSS,BUILT,G-G--,3,3,CSS,BRICK,GGGGG,0,0,CSS,,,,,,,,,,
32,WROTE,True,4,SUSHI,-----,5,5,LLM,NOTRE,-YYYG,4,3,CSS,TROPE,YGG-G,2,2,CSS,WROTE,GGGGG,0,0,CSS,,,,,,,,,,
33,RATED,True,5,BINGO,-----,5,5,LLM,REALS,GYY--,4,4,CSS,RAZED,GG-GG,1,1,CSS,RACED,GG-GG,1,1,CSS,RATED,GGGGG,0,0,CSS,,,,,
34,ALERT,True,4,SAHEL,-Y-YY,5,4,LLM,NEALE,-YYY-,5,4,CSS,ELGAR,YG-YY,4,4,CSS,ALERT,GGGGG,0,0,CSS,,,,,,,,,,
35,CAGES,False,6,ERICK,Y--Y-,5,5,LLM,CANES,GG-GG,1,1,CSS,CAPES,GG-GG,1,1,CSS,CASES,GG-GG,1,1,CSS,CATES,GG-GG,1,1,CSS,CAFES,GG-GG,1,1,CSS
36,TEDDY,True,4,CASED,---YY,5,5,LLM,DIODE,Y--GY,4,4,CSS,REDDY,-GGGG,1,1,CSS,TEDDY,GGGGG,0,0,CSS,,,,,,,,,,
37,COLES,True,3,STICK,Y--Y-,5,5,LLM,CARES,G--GG,2,2,CSS,COLES,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
38,HWANG,True,3,BRING,---GG,3,3,LLM,SHANG,-YGGG,2,2,CSS,HWANG,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
39,WRATH,True,3,TUFTS,---G-,4,4,LLM,EARTH,-YYGG,3,3,CSS,WRATH,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
40,MACHO,True,5,LIVED,-----,5,5,LLM,TOURS,-Y---,5,5,CSS,MACON,GGGY-,2,2,CSS,MACAO,GGG-G,1,1,CSS,MACHO,GGGGG,0,0,CSS,,,,,
41,LOPEZ,True,5,STUFF,-----,5,5,LLM,LARGE,G---Y,4,4,CSS,LEVIN,GY---,4,4,CSS,LOBED,GG-G-,2,2,CSS,LOPEZ,GGGGG,0,0,CSS,,,,,
42,GOODY,True,5,SIREN,-----,5,5,LLM,BLOAT,--G--,4,4,CSS,GOOCH,GGG--,2,2,CSS,GOOFY,GGG-G,1,1,CSS,GOODY,GGGGG,0,0,CSS,,,,,
43,BROTH,True,3,BEARD,G--Y-,4,4,LLM,BRITS,GG-G-,2,2,CSS,BROTH,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
44,VERDE,True,3,SEIZE,-G--G,3,3,LLM,NERVE,-GGYG,2,2,CSS,VERDE,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
45,TAMED,True,4,PINCH,-----,5,5,LLM,REALM,-YY-Y,5,5,CSS,MATED,YGYGG,2,2,CSS,TAMED,GGGGG,0,0,CSS,,,,,,,,,,
46,LEAFS,True,4,SEIKO,YG---,4,4,LLM,REALS,-GGYG,2,2,CSS,LEANS,GGG-G,1,1,CSS,LEAFS,GGGGG,0,0,CSS,,,,,,,,,,
47,YACHT,True,5,DRIVE,-----,5,5,LLM,LOANS,--Y--,5,5,CSS,TAMPA,YG---,4,4,CSS,BATCH,-GYYY,4,3,CSS,YACHT,GGGGG,0,0,CSS,,,,,
48,MESSY,True,3,SNAPS,Y---Y,5,5,LLM,MESSI,GGGG-,1,1,CSS,MESSY,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
49,RYDER,True,4,SORTS,--Y--,5,5,LLM,ARDEN,-YGG-,3,3,CSS,RIDER,G-GGG,1,1,CSS,RYDER,GGGGG,0,0,CSS,,,,,,,,,,
50,MOTIF,True,4,ASSET,----Y,5,5,LLM,NORTH,-G-Y-,4,4,CSS,TOMMY,YGY--,4,4,CSS,MOTIF,GGGGG,0,0,CSS,,,,,,,,,,
51,RAVEN,True,4,SORTS,--Y--,5,5,LLM,NADIR,YG--Y,4,4,CSS,RAMEN,GG-GG,1,1,CSS,RAVEN,GGGGG,0,0,CSS,,,,,,,,,,
52,REICH,True,5,STENT,--Y--,5,5,LLM,EARLE,Y-Y--,5,5,CSS,DRIER,-YGY-,4,4,CSS,REIKI,GGG--,2,2,CSS,REICH,GGGGG,0,0,CSS,,,,,
53,ICONS,True,4,LOVEY,-Y---,5,5,LLM,RADON,---YY,5,4,CSS,SNOUT,YYG--,4,4,CSS,ICONS,GGGGG,0,0,CSS,,,,,,,,,,
54,SILKY,True,3,GLADE,-Y---,5,5,LLM,TOLLS,--G-Y,4,4,CSS,SILKY,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
55,CARVE,True,4,MOVIE,--Y-G,4,4,LLM,SALVE,-G-GG,2,2,CSS,NAÏVE,-G-GG,2,2,CSS,CARVE,GGGGG,0,0,CSS,,,,,,,,,,
56,LAGER,False,6,BEANS,-YY--,5,5,LLM,TAMER,-G-GG,2,2,CSS,PALER,-GYGG,2,2,CSS,LAVER,GG-GG,1,1,CSS,LAUER,GG-GG,1,1,CSS,LAZER,GG-GG,1,1,CSS
57,JERKS,True,6,LOONS,----G,4,4,LLM,CASES,---YG,4,4,CSS,BEERS,-G-YG,3,3,CSS,GERMS,-GG-G,2,2,CSS,PERKS,-GGGG,1,1,CSS,JERKS,GGGGG,0,0,CSS
58,LOTUS,True,3,GULLS,-YY-G,4,4,LLM,CLUBS,-YY-G,4,4,CSS,LOTUS,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
59,LACEY,True,3,PURDY,----G,4,4,LLM,LANEY,GG-GG,1,1,CSS,LACEY,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
60,TUDOR,True,5,SCARE,---Y-,5,5,LLM,ORTON,-YYG-,4,4,CSS,THROB,G-YG-,3,3,CSS,TIMOR,G--GG,2,2,CSS,TUDOR,GGGGG,0,0,CSS,,,,,
61,QUOTA,True,4,TEETH,---G-,4,4,LLM,SAITO,-Y-GY,4,4,CSS,PORTA,-Y-GG,3,3,CSS,QUOTA,GGGGG,0,0,CSS,,,,,,,,,,
62,MOURN,True,4,KNELL,-Y---,5,5,LLM,SATIN,----G,4,4,CSS,BORON,-GY-G,3,3,CSS,MOURN,GGGGG,0,0,CSS,,,,,,,,,,
63,PROMO,True,4,LIFTS,-----,5,5,LLM,MANCE,Y----,5,5,CSS,GUMBO,--Y-G,4,4,CSS,PROMO,GGGGG,0,0,CSS,,,,,,,,,,
64,CASTE,True,4,GRILL,-----,5,5,LLM,SHONE,Y---G,4,4,CSS,CAUSE,GG-YG,2,2,CSS,CASTE,GGGGG,0,0,CSS,,,,,,,,,,
65,CAPRI,True,2,POSEY,Y----,5,5,LLM,CAPRI,GGGGG,0,0,CSS,,,,,,,,,,,,,,,,,,,,
66,ALIAS,True,4,CHEAP,---G-,4,4,LLM,SARAN,YY-G-,4,4,CSS,ASLAM,GYYG-,3,3,CSS,ALIAS,GGGGG,0,0,CSS,,,,,,,,,,
67,PADDY,True,4,SLASH,--Y--,5,5,LLM,KAREN,-G---,4,4,CSS,TAMPA,-G-Y-,4,4,CSS,PADDY,GGGGG,0,0,CSS,,,,,,,,,,
68,BLOBS,True,4,SAULT,Y--Y-,5,5,LLM,FILES,--Y-G,4,4,CSS,CLOGS,-GG-G,2,2,CSS,BLOBS,GGGGG,0,0,CSS,,,,,,,,,,
69,DILLY,True,4,STASH,-----,5,5,LLM,DRONE,G----,4,4,CSS,DIMLY,GG-GG,1,1,CSS,DILLY,GGGGG,0,0,CSS,,,,,,,,,,
70,GUTSY,True,4,RILEY,----G,4,4,LLM,SANDY,Y---G,4,4,CSS,BUSHY,-GY-G,3,3,CSS,GUTSY,GGGGG,0,0,CSS,,,,,,,,,,
71,TABOR,True,4,THIGH,G----,4,4,LLM,TASER,GG--G,2,2,CSS,TAMAR,GG--G,2,2,CSS,TABOR,GGGGG,0,0,CSS,,,,,,,,,,
72,INLAY,True,4,ARSON,Y---Y,5,5,LLM,TANIA,-YYY-,5,4,CSS,JIANG,-YYY-,5,5,CSS,INLAY,GGGGG,0,0,CSS,,,,,,,,,,
73,AHHHH,True,5,SLAVS,--Y--,5,5,LLM,RANCE,-Y---,5,5,CSS,ADOPT,G----,4,4,CSS,AMIGA,G----,4,4,CSS,AHHHH,GGGGG,0,0,CSS,,,,,
74,ROUEN,True,3,PLUMB,--G--,4,4,LLM,CRUST,-YG--,4,4,CSS,ROUEN,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
75,BUENA,True,4,BIRCH,G----,4,4,LLM,BALES,GY-Y-,4,4,CSS,BEAUT,GYYY-,4,4,CSS,BUENA,GGGGG,0,0,CSS,,,,,,,,,,
76,MENON,True,6,BUDGE,----Y,5,5,LLM,REALS,-G---,4,4,CSS,TENTH,-GG--,3,3,CSS,KENNY,-GGY-,3,3,CSS,XENON,-GGGG,1,1,CSS,MENON,GGGGG,0,0,CSS
77,TRASK,True,3,BOTHA,--Y-Y,5,5,LLM,TARTS,GYY-Y,4,3,CSS,TRASK,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
78,CASIO,True,4,SLING,Y-Y--,5,5,LLM,RITES,-Y--Y,5,5,CSS,MUSIC,--GGY,3,3,CSS,CASIO,GGGGG,0,0,CSS,,,,,,,,,,
79,VOILA,True,3,DOVER,-GY--,4,4,LLM,VOLTA,GGY-G,2,2,CSS,VOILA,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
80,AURAL,True,4,TENTS,-----,5,5,LLM,LIBRA,Y--YY,5,4,CSS,MORAL,--GGG,2,2,CSS,AURAL,GGGGG,0,0,CSS,,,,,,,,,,
81,LEGER,True,3,BUDGE,---YY,5,4,LLM,REGAN,YGG--,3,3,CSS,LEGER,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
82,DALLY,True,5,ALKYL,YY-YY,5,3,LLM,LALLY,-GGGG,1,1,CSS,WALLY,-GGGG,1,1,CSS,TALLY,-GGGG,1,1,CSS,DALLY,GGGGG,0,0,CSS,,,,,
83,INIGO,True,4,SERIE,---Y-,5,5,LLM,DINAH,-YY--,5,4,CSS,GLINT,Y-GY-,4,4,CSS,INIGO,GGGGG,0,0,CSS,,,,,,,,,,
84,KRILL,True,4,MAKIN,--YY-,5,5,LLM,RICKS,YY-Y-,5,4,CSS,KERRI,G-Y-Y,4,4,CSS,KRILL,GGGGG,0,0,CSS,,,,,,,,,,
85,SNIDE,True,3,TEASE,---YG,4,4,LLM,SPINE,G-GYG,2,2,CSS,SNIDE,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
86,LEWES,True,4,SORRY,Y----,5,5,LLM,LEAPS,GG--G,2,2,CSS,LEEDS,GGY-G,2,2,CSS,LEWES,GGGGG,0,0,CSS,,,,,,,,,,
87,TAMER,True,5,BASED,-G-G-,3,3,LLM,LATER,-GYGG,2,2,CSS,TAPER,GG-GG,1,1,CSS,TAKER,GG-GG,1,1,CSS,TAMER,GGGGG,0,0,CSS,,,,,
88,COTTA,True,3,ALTHO,Y-G-Y,4,4,LLM,GATOR,-YGY-,4,4,CSS,COTTA,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
89,CORBY,True,5,MOVER,-G--Y,4,4,LLM,SORTA,-GG--,3,3,CSS,CORNY,GGG-G,1,1,CSS,CORKY,GGG-G,1,1,CSS,CORBY,GGGGG,0,0,CSS,,,,,
90,POLIS,True,3,LIVIN,Y--G-,4,4,LLM,CELIA,--GG-,3,3,CSS,POLIS,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
91,ROXAS,True,4,CORKS,-GY-G,3,3,LLM,BOARS,-GYYG,3,3,CSS,ROJAS,GG-GG,1,1,CSS,ROXAS,GGGGG,0,0,CSS,,,,,,,,,,
92,RANCE,True,4,STUDS,-----,5,5,LLM,ALONE,Y--YG,4,4,CSS,NAIVE,YG--G,3,3,CSS,RANCE,GGGGG,0,0,CSS,,,,,,,,,,
93,CARON,True,3,SEPTA,----Y,5,5,LLM,AARON,-GGGG,1,1,CSS,CARON,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
94,SURYA,True,3,UPHER,Y---Y,5,5,LLM,SUTRA,GG-YG,2,2,CSS,SURYA,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
95,AGGIE,True,4,SORRY,-----,5,5,LLM,DELIA,-Y-GY,4,4,CSS,JANIE,-Y-GG,3,3,CSS,AGGIE,GGGGG,0,0,CSS,,,,,,,,,,
96,CAUSA,True,4,STUDY,Y-G--,4,4,LLM,PAULS,-GG-Y,3,3,CSS,CAUSE,GGGG-,1,1,CSS,CAUSA,GGGGG,0,0,CSS,,,,,,,,,,
97,BAMBA,True,4,SEATS,--Y--,5,5,LLM,DARLA,-G--G,3,3,CSS,MANGA,YG--G,3,3,CSS,BAMBA,GGGGG,0,0,CSS,,,,,,,,,,
98,MAYNE,False,6,TUTTI,-----,5,5,LLM,CORES,---Y-,5,5,CSS,BEALE,--Y-G,4,4,CSS,JAYNE,-GGGG,1,1,CSS,PAYNE,-GGGG,1,1,CSS,WAYNE,-GGGG,1,1,CSS
99,BOGGS,True,6,MINDS,----G,4,4,LLM,SEALS,----G,4,4,CSS,CORPS,-G--G,3,3,CSS,BOOTS,GG--G,2,2,CSS,BOGUS,GGG-G,1,1,CSS,BOGGS,GGGGG,0,0,CSS
100,FINNS,True,3,HOLES,----G,4,4,LLM,MAINS,--YGG,3,3,CSS,FINNS,GGGGG,0,0,CSS,,,,,,,,,,,,,,,
