game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6
15,FOLKS,True,5,SPRIG,Y----,5,5,LLM,HEATS,----G,4,4,CSS,BLOCS,-YY-G,4.0,4.0,LLM,FOLDS,GGG-G,1.0,1.0,CSS,FOLKS,GGGGG,0.0,0.0,LLM,,,,,,5629,610,89.16326168058269,610,66,89.18032786885246,66,6,90.9090909090909,6,1,83.33333333333334,1,1,0.0,,,
16,CHILE,True,3,RAISE,--G-G,3,3,LLM,CLINE,GYG-G,2,2,CSS,CHILE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,27,99.52034109077988,27,1,96.29629629629629,1,1,0.0,,,,,,,,,
17,BLACK,True,6,MAGES,-Y---,5,5,LLM,ARIAN,Y----,5,5,CSS,POIRO,-----,5.0,5.0,LLM,CHALK,Y-GYG,3.0,3.0,CSS,FLACK,-GGGG,1.0,1.0,LLM,BLACK,GGGGG,0.0,0.0,CSS,5629,418,92.57416947948126,418,41,90.19138755980862,41,19,53.65853658536586,19,2,89.47368421052632,2,1,50.0,1,1,0.0
18,GRANT,True,5,SPRIT,--Y-G,4,4,LLM,TREAT,-G-YG,3,3,CSS,CRAFT,-GG-G,2.0,2.0,LLM,BRANT,-GGGG,1.0,1.0,CSS,GRANT,GGGGG,0.0,0.0,LLM,,,,,,5629,41,99.27162906377687,41,6,85.36585365853658,6,2,66.66666666666666,2,1,50.0,1,1,0.0,,,
19,MEALS,True,5,RAISE,-Y-YY,5,4,LLM,SEALS,-GGGG,1,1,CSS,HEALS,-GGGG,1.0,1.0,LLM,DEALS,-GGGG,1.0,1.0,CSS,MEALS,GGGGG,0.0,0.0,LLM,,,,,,5629,70,98.7564398649849,70,3,95.71428571428572,3,2,33.33333333333333,2,1,50.0,1,1,0.0,,,
20,CREAM,True,4,RESIN,YY---,5,4,LLM,CARED,GYYY-,4,3,CSS,CRATE,GGY-Y,3.0,3.0,LLM,CREAM,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,294,94.77704743293658,294,6,97.95918367346938,6,1,83.33333333333334,1,1,0.0,,,,,,
21,AWAKE,True,5,SHEDS,--Y--,5,5,LLM,LORNE,----G,4,4,CSS,GAUGE,-Y--G,4.0,4.0,LLM,KWAME,YGG-G,2.0,2.0,CSS,AWAKE,GGGGG,0.0,0.0,LLM,,,,,,5629,916,83.72712737608812,916,53,94.21397379912663,53,10,81.13207547169812,10,1,90.0,1,1,0.0,,,
22,OCCUR,True,5,SPRIG,--Y--,5,5,LLM,REACT,Y--Y-,5,5,CSS,CORPS,YYY--,5.0,5.0,LLM,DÉCOR,--GYG,3.0,3.0,CSS,OCCUR,GGGGG,0.0,0.0,LLM,,,,,,5629,539,90.42458696038372,539,12,97.77365491651206,12,2,83.33333333333334,2,1,50.0,1,1,0.0,,,
23,YEARS,True,6,BASED,-YYY-,5,5,LLM,STARE,Y-GGY,3,3,CSS,HEARS,-GGGG,1.0,1.0,LLM,REARS,-GGGG,1.0,1.0,CSS,FEARS,-GGGG,1.0,1.0,LLM,YEARS,GGGGG,0.0,0.0,CSS,5629,108,98.08136436311956,108,9,91.66666666666666,9,8,11.11111111111111,8,7,12.5,7,6,14.285714285714285,6,1,83.33333333333334
24,GRADE,True,4,SPRIT,--Y--,5,5,LLM,ROGEN,Y-YY-,5,4,CSS,GLARE,G-GYG,2.0,2.0,LLM,GRADE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,487,91.34837448925208,487,7,98.56262833675564,7,4,42.857142857142854,4,1,75.0,,,,,,
25,CHILL,True,4,SPRIG,---Y-,5,5,LLM,MILNE,-YY--,5,4,CSS,BUILD,--GG-,3.0,3.0,LLM,CHILL,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,389,93.08935867827323,389,23,94.08740359897172,23,6,73.91304347826086,6,1,83.33333333333334,,,,,,
26,FLOOD,True,5,LORNE,YY---,5,4,LLM,CLOTS,-GG--,3,3,CSS,GLOOM,-GGG-,2.0,2.0,LLM,BLOOD,-GGGG,1.0,1.0,CSS,FLOOD,GGGGG,0.0,0.0,LLM,,,,,,5629,86,98.47219754841002,86,10,88.37209302325581,10,3,70.0,3,1,66.66666666666666,1,1,0.0,,,
27,APPLY,True,5,DRIES,-----,5,5,LLM,NATAL,-Y--Y,5,4,CSS,CLACK,-YY--,5.0,5.0,LLM,HOLLA,---GY,4.0,4.0,CSS,APPLY,GGGGG,0.0,0.0,LLM,,,,,,5629,594,89.44750399715757,594,21,96.46464646464646,21,6,71.42857142857143,6,2,66.66666666666666,2,1,50.0,,,
28,SMILE,True,5,GUESS,--YY-,5,5,LLM,SAREE,G---G,3,3,CSS,SWINE,G-G-G,2.0,2.0,LLM,SMITE,GGG-G,1.0,1.0,CSS,SMILE,GGGGG,0.0,0.0,LLM,,,,,,5629,192,96.58909220110144,192,33,82.8125,33,10,69.6969696969697,10,1,90.0,1,1,0.0,,,
29,KNOCK,True,5,GUESS,-----,5,5,LLM,RONDA,-YY--,5,5,CSS,BLOWN,--G-Y,4.0,4.0,LLM,KNOPF,GGG--,2.0,2.0,CSS,KNOCK,GGGGG,0.0,0.0,LLM,,,,,,5629,1270,77.43826612186889,1270,18,98.58267716535433,18,4,77.77777777777779,4,2,50.0,2,1,50.0,,,
30,SLEEP,True,4,RATES,---GY,4,4,LLM,SPEED,GYGG-,2,2,CSS,SWEET,G-GG-,2.0,2.0,LLM,SLEEP,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,29,99.48481080120803,29,3,89.65517241379311,3,2,33.33333333333333,2,1,50.0,,,,,,
31,BRICK,True,4,DESAI,----Y,5,5,LLM,LINGO,-Y---,5,5,CSS,THICK,--GGG,2.0,2.0,LLM,BRICK,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,281,95.00799431515367,281,27,90.39145907473309,27,6,77.77777777777779,6,1,83.33333333333334,,,,,,
32,WROTE,True,4,BASED,---Y-,5,5,LLM,LITRE,--YYG,4,4,CSS,CRETE,-G-GG,2.0,2.0,LLM,WROTE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,451,91.98791970154558,451,9,98.00443458980045,9,1,88.88888888888889,1,1,0.0,,,,,,
33,RATED,True,4,GUESS,--Y--,5,5,LLM,MEIER,---GY,4,4,CSS,THIRD,Y--YG,4.0,4.0,LLM,RATED,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,1121,80.08527269497246,1121,30,97.32381801962534,30,1,96.66666666666667,1,1,0.0,,,,,,
34,ALERT,True,4,CATES,-YYY-,5,4,LLM,HEART,-YYGG,3,3,CSS,AVERT,G-GGG,1.0,1.0,LLM,ALERT,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,45,99.20056848463315,45,2,95.55555555555556,2,1,50.0,1,1,0.0,,,,,,
35,CAGES,True,5,FRUIT,-----,5,5,LLM,ANDES,Y--GG,3,3,CSS,SAKES,-G-GG,2.0,2.0,LLM,MAGES,-GGGG,1.0,1.0,CSS,CAGES,GGGGG,0.0,0.0,LLM,,,,,,5629,1445,74.32936578433115,1445,42,97.09342560553634,42,27,35.714285714285715,27,3,88.88888888888889,3,1,66.66666666666666,,,
36,TEDDY,True,4,BASED,---YY,5,5,LLM,DRONE,Y---Y,5,5,CSS,MEHDI,-G-G-,3.0,3.0,LLM,TEDDY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,95,98.31231124533664,95,7,92.63157894736842,7,1,85.71428571428571,1,1,0.0,,,,,,
37,COLES,True,4,GUESS,--Y-G,4,4,LLM,LANES,Y--GG,3,3,CSS,POLES,-GGGG,1.0,1.0,LLM,COLES,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,302,94.63492627464913,302,15,95.03311258278146,15,5,66.66666666666666,5,1,80.0,,,,,,
38,HWANG,True,5,LEAST,--G--,4,4,LLM,DRAIN,--G-Y,4,4,CSS,ZHANG,-YGGG,2.0,2.0,LLM,HUANG,G-GGG,1.0,1.0,CSS,HWANG,GGGGG,0.0,0.0,LLM,,,,,,5629,110,98.0458340735477,110,12,89.0909090909091,12,2,83.33333333333334,2,1,50.0,1,1,0.0,,,
39,WRATH,True,4,LEARN,--GY-,4,4,LLM,TRAPS,YGG--,3,3,CSS,CRAFT,-GG-Y,3.0,3.0,LLM,WRATH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,67,98.80973529934269,67,5,92.53731343283582,5,1,80.0,1,1,0.0,,,,,,
40,MACHO,True,5,BRANT,--Y--,5,5,LLM,MAILS,GG---,3,3,CSS,MAGDA,GG---,3.0,3.0,LLM,MAUVE,GG---,3.0,3.0,CSS,MACHO,GGGGG,0.0,0.0,LLM,,,,,,5629,580,89.6962160241606,580,17,97.06896551724138,17,5,70.58823529411765,5,2,60.0,2,1,50.0,,,
41,LOPEZ,True,4,TESLA,-Y-Y-,5,5,LLM,LINER,G--G-,3,3,CSS,POLEZ,YGYGG,2.0,2.0,LLM,LOPEZ,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,134,97.61947059868538,134,5,96.26865671641791,5,1,80.0,1,1,0.0,,,,,,
42,GOODY,True,4,AURES,-----,5,5,LLM,CONTI,-G---,4,4,CSS,MOLLY,-G--G,3.0,3.0,LLM,GOODY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,371,93.40913128441997,371,40,89.21832884097036,40,15,62.5,15,1,93.33333333333333,,,,,,
43,BROTH,True,3,BELLO,G---Y,4,4,LLM,BOOST,G-G-Y,3,3,CSS,BROTH,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,55,99.02291703677385,55,1,98.18181818181819,1,1,0.0,,,,,,,,,
44,VERDE,True,6,RATES,Y--Y-,5,5,LLM,CRORE,-Y--G,4,4,CSS,VERGE,GGG-G,1.0,1.0,LLM,VERVE,GGG-G,1.0,1.0,CSS,VERNE,GGG-G,1.0,1.0,LLM,VERDE,GGGGG,0.0,0.0,CSS,5629,155,97.24640255818085,155,13,91.61290322580645,13,3,76.92307692307693,3,2,33.33333333333333,2,1,50.0,1,1,0.0
45,TAMED,True,3,PRISM,----Y,5,5,LLM,MATEO,YGYG-,3,3,CSS,TAMED,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,206,96.34038017409841,206,1,99.51456310679612,1,1,0.0,,,,,,,,,
46,LEAFS,True,5,ASKED,YY-Y-,5,5,LLM,SLATE,YYG-Y,4,4,CSS,LEANS,GGG-G,1.0,1.0,LLM,LEAPS,GGG-G,1.0,1.0,CSS,LEAFS,GGGGG,0.0,0.0,LLM,,,,,,5629,118,97.90371291526026,118,7,94.0677966101695,7,2,71.42857142857143,2,1,50.0,1,1,0.0,,,
47,YACHT,True,4,WORDS,-----,5,5,LLM,HAYNE,YGY--,4,4,CSS,KATHY,-GYGY,3.0,3.0,LLM,YACHT,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,1044,81.45318884348907,1044,4,99.61685823754789,4,1,75.0,1,1,0.0,,,,,,
48,MESSY,True,4,MARIE,G---Y,4,4,LLM,MOLES,G--YY,4,4,CSS,MESUT,GGG--,2.0,2.0,LLM,MESSY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,34,99.39598507727838,34,2,94.11764705882352,2,1,50.0,1,1,0.0,,,,,,
49,RYDER,True,5,GATES,---G-,4,4,LLM,LINER,---GG,3,3,CSS,DETER,Y--GG,3.0,3.0,LLM,ORDER,-YGGG,2.0,2.0,CSS,RYDER,GGGGG,0.0,0.0,LLM,,,,,,5629,279,95.04352460472553,279,46,83.51254480286738,46,3,93.47826086956522,3,1,66.66666666666666,1,1,0.0,,,
50,MOTIF,True,4,BASED,-----,5,5,LLM,HORNY,-G---,4,4,CSS,LOGIC,-G-G-,3.0,3.0,LLM,MOTIF,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,547,90.28246580209628,547,21,96.16087751371116,21,2,90.47619047619048,2,1,50.0,,,,,,
51,RAVEN,True,4,SOLAR,---YY,5,5,LLM,HEARD,-YYY-,5,5,CSS,BARGE,-GY-Y,4.0,4.0,LLM,RAVEN,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,286,94.91916859122402,286,36,87.41258741258741,36,2,94.44444444444444,2,1,50.0,,,,,,
52,REICH,True,4,SPRIT,--YY-,5,5,LLM,RAINE,G-G-Y,3,3,CSS,REIKI,GGG--,2.0,2.0,LLM,REICH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,152,97.29969799253864,152,2,98.68421052631578,2,1,50.0,1,1,0.0,,,,,,
53,ICONS,True,4,ROLES,-Y--G,4,4,LLM,ATHOS,---YG,4,4,CSS,SNOWS,-YG-G,3.0,3.0,LLM,ICONS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,33,99.41375022206431,33,8,75.75757575757575,8,1,87.5,1,1,0.0,,,,,,
54,SILKY,True,4,ARIES,--Y-Y,5,5,LLM,POSIT,--YY-,5,5,CSS,SINGH,GG---,3.0,3.0,LLM,SILKY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,46,99.18280333984723,46,6,86.95652173913044,6,2,66.66666666666666,2,1,50.0,,,,,,
55,CARVE,True,5,HOLES,---Y-,5,5,LLM,DEANE,--Y-G,4,4,CSS,MARGE,-GG-G,2.0,2.0,LLM,CARTE,GGG-G,1.0,1.0,CSS,CARVE,GGGGG,0.0,0.0,LLM,,,,,,5629,455,91.91685912240185,455,39,91.42857142857143,39,8,79.48717948717949,8,2,75.0,2,1,50.0,,,
56,LAGER,True,6,AIRES,Y-YG-,4,4,LLM,TAMER,-G-GG,2,2,CSS,PALER,-GYGG,2.0,2.0,LLM,LAKER,GG-GG,1.0,1.0,CSS,LAVER,GG-GG,1.0,1.0,LLM,LAGER,GGGGG,0.0,0.0,CSS,5629,53,99.05844732634571,53,28,47.16981132075472,28,6,78.57142857142857,6,5,16.666666666666664,5,4,20.0,4,1,75.0
57,JERKS,True,5,STARE,Y--YY,5,5,LLM,PERES,-GG-G,2,2,CSS,HERBS,-GG-G,2.0,2.0,LLM,FERNS,-GG-G,2.0,2.0,CSS,JERKS,GGGGG,0.0,0.0,LLM,,,,,,5629,70,98.7564398649849,70,10,85.71428571428571,10,5,50.0,5,3,40.0,3,1,66.66666666666666,,,
58,LOTUS,True,4,LADEN,G----,4,4,LLM,LOCUS,GG-GG,1,1,CSS,OTTOU,Y-G-Y,4.0,4.0,LLM,LOTUS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,49,99.12950790548943,49,1,97.95918367346938,1,1,0.0,1,1,0.0,,,,,,
59,LACEY,True,4,SPRIG,-----,5,5,LLM,OLNEY,-Y-GG,3,3,CSS,DALEY,-GYGG,2.0,2.0,LLM,LACEY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,1031,81.68413572570617,1031,4,99.61202715809894,4,1,75.0,1,1,0.0,,,,,,
60,TUDOR,True,4,TRIES,GY---,4,4,LLM,TAROT,G-YG-,3,3,CSS,TUMOR,GG-GG,1.0,1.0,LLM,TUDOR,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,15,99.73352282821105,15,2,86.66666666666667,2,1,50.0,1,1,0.0,,,,,,
61,QUOTA,True,5,SPRIG,-----,5,5,LLM,DANCE,-Y---,5,5,CSS,OLYMP,Y----,5.0,5.0,LLM,ABBOT,Y--YY,5.0,4.0,CSS,QUOTA,GGGGG,0.0,0.0,LLM,,,,,,5629,1031,81.68413572570617,1031,60,94.180407371484,60,5,91.66666666666666,5,1,80.0,1,1,0.0,,,
62,MOURN,True,3,GUESS,-Y---,5,5,LLM,COURT,-GGG-,2,2,CSS,MOURN,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,154,97.26416770296677,154,1,99.35064935064936,1,1,0.0,,,,,,,,,
63,PROMO,True,4,YATES,-----,5,5,LLM,COLON,-Y-Y-,5,4,CSS,PROVO,GGG-G,1.0,1.0,LLM,PROMO,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,391,93.05382838870136,391,4,98.9769820971867,4,1,75.0,1,1,0.0,,,,,,
64,CASTE,True,4,GRIDD,-----,5,5,LLM,PALES,-G-YY,4,4,CSS,SAUCE,YG-YG,3.0,3.0,LLM,CASTE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,1848,67.17001243560135,1848,7,99.62121212121212,7,1,85.71428571428571,1,1,0.0,,,,,,
65,CAPRI,True,2,CLARE,G-YG-,3,3,LLM,CAPRI,GGGGG,0,0,CSS,,,,,,,,,,,,,,,,,,,,,5629,7,99.87564398649849,7,1,85.71428571428571,,,,,,,,,,,,
66,ALIAS,True,3,SINCE,YY---,5,5,LLM,TAILS,-YGYG,3,3,CSS,ALIAS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,96,98.29454610055072,96,1,98.95833333333334,1,1,0.0,,,,,,,,,
67,PADDY,False,6,ARNIE,Y----,5,5,LLM,CALMS,-G---,4,4,CSS,TAFFY,-G--G,3.0,3.0,LLM,BAWDY,-G-GG,2.0,2.0,CSS,GAUDY,-G-GG,2.0,2.0,LLM,DADDY,-GGGG,1.0,1.0,CSS,5629,453,91.95238941197371,453,42,90.72847682119205,42,10,76.19047619047619,10,3,70.0,3,2,33.33333333333333,2,1,50.0
68,BLOBS,True,4,LEAST,Y--Y-,5,4,LLM,SOILS,-Y-YG,4,4,CSS,GLOWS,-GG-G,2.0,2.0,LLM,BLOBS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,97,98.27678095576479,97,9,90.72164948453609,9,3,66.66666666666666,3,1,66.66666666666666,,,,,,
69,DILLY,True,4,BASED,----Y,5,5,LLM,DONOR,G----,4,4,CSS,DUCKY,G---G,3.0,3.0,LLM,DILLY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,102,98.18795523183515,102,13,87.25490196078431,13,5,61.53846153846154,5,1,80.0,,,,,,
70,GUTSY,True,4,USUAL,YY---,5,5,LLM,RUNES,-G--Y,4,4,CSS,DUSTY,-GYYG,3.0,3.0,LLM,GUTSY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,153,97.2819328477527,153,21,86.27450980392157,21,1,95.23809523809523,1,1,0.0,,,,,,
71,TABOR,True,4,RAILS,YG---,4,4,LLM,CARTE,-GYY-,4,4,CSS,TATAR,GG--G,2.0,2.0,LLM,TABOR,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,147,97.38852371646828,147,5,96.5986394557823,5,1,80.0,1,1,0.0,,,,,,
72,INLAY,True,3,BALES,-YG--,4,4,LLM,HILAL,-YGG-,3,3,CSS,INLAY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,35,99.37821993249246,35,1,97.14285714285714,1,1,0.0,,,,,,,,,
73,AHHHH,True,4,DUTCH,----G,4,4,LLM,SALEH,-Y--G,4,4,CSS,NORAH,---YG,4.0,4.0,LLM,AHHHH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,46,99.18280333984723,46,5,89.13043478260869,5,1,80.0,1,1,0.0,,,,,,
74,ROUEN,True,3,RAINE,G--YY,4,4,LLM,RUNES,GYYG-,3,3,CSS,ROUEN,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,9,99.84011369692662,9,1,88.88888888888889,1,1,0.0,,,,,,,,,
75,BUENA,True,4,RENTS,-YY--,5,4,LLM,ALIEN,Y--YY,5,4,CSS,HAYNE,-Y-GY,4.0,4.0,LLM,BUENA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,133,97.63723574347131,133,12,90.97744360902256,12,1,91.66666666666666,1,1,0.0,,,,,,
76,MENON,True,5,ZOUND,-Y-Y-,5,5,LLM,ARSON,---GG,3,3,CSS,PYLON,---GG,3.0,3.0,LLM,NIXON,Y--GG,3.0,3.0,CSS,MENON,GGGGG,0.0,0.0,LLM,,,,,,5629,154,97.26416770296677,154,15,90.25974025974025,15,9,40.0,9,1,88.88888888888889,1,1,0.0,,,
77,TRASK,True,3,SADIE,YY---,5,5,LLM,TRAMS,GGG-Y,2,2,CSS,TRASK,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,134,97.61947059868538,134,2,98.50746268656717,2,1,50.0,,,,,,,,,
78,CASIO,True,5,NEARS,--Y-Y,5,5,LLM,SALAH,YG---,4,4,CSS,TASTY,-GG--,3.0,3.0,LLM,PASCO,-GGYG,2.0,2.0,CSS,CASIO,GGGGG,0.0,0.0,LLM,,,,,,5629,105,98.13465979747735,105,10,90.47619047619048,10,4,60.0,4,1,75.0,1,1,0.0,,,
79,VOILA,True,3,BASED,-Y---,5,5,LLM,TIARA,-Y--G,4,4,CSS,VOILA,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,419,92.55640433469533,419,9,97.85202863961814,9,1,88.88888888888889,,,,,,,,,
80,AURAL,True,4,ROADS,Y-Y--,5,5,LLM,MARTA,-YG-Y,4,4,CSS,ARRAY,G-GG-,2.0,2.0,LLM,AURAL,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,254,95.48765322437379,254,3,98.81889763779527,3,1,66.66666666666666,1,1,0.0,,,,,,
81,LEGER,True,3,SPRIT,--Y--,5,5,LLM,RAGED,Y-GG-,3,3,CSS,LEGER,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,487,91.34837448925208,487,3,99.38398357289527,3,1,66.66666666666666,,,,,,,,,
82,DALLY,True,5,HALES,-GG--,3,3,LLM,MALIA,-GG--,3,3,CSS,TALON,-GG--,3.0,3.0,LLM,BALDY,-GGYG,2.0,2.0,CSS,DALLY,GGGGG,0.0,0.0,LLM,,,,,,5629,36,99.36045478770652,36,14,61.111111111111114,14,7,50.0,7,1,85.71428571428571,1,1,0.0,,,
83,INIGO,True,4,SARAN,----Y,5,5,LLM,TONNE,-YY--,5,5,CSS,KNOCK,-GY--,4.0,4.0,LLM,INIGO,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,312,94.45727482678984,312,7,97.75641025641025,7,3,57.14285714285714,3,1,66.66666666666666,,,,,,
