game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6
11,YOUNG,True,3,HOUSE,-GG--,3,3,LLM,MOUND,-GGG-,2,2,CSS,YOUNG,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,18,99.68022739385326,18,2,88.88888888888889,2,1,50.0,,,,,,,,,
12,MEANS,True,6,HOUSE,---YY,5,5,LLM,BASES,-Y-YG,4,4,CSS,PEARS,-GG-G,2.0,2.0,LLM,LEADS,-GG-G,2.0,2.0,CSS,MEATS,GGG-G,1.0,1.0,LLM,MEANS,GGGGG,0.0,0.0,CSS,5629,463,91.77473796411441,463,41,91.14470842332614,41,14,65.85365853658537,14,7,50.0,7,1,85.71428571428571,1,1,0.0
13,TRUTH,True,3,HOUSE,Y-G--,4,4,LLM,THUNK,GYG--,3,3,CSS,TRUTH,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,14,99.75128797299698,14,1,92.85714285714286,1,1,0.0,,,,,,,,,
14,FIRED,True,4,HOUSE,----Y,5,5,LLM,ALDER,--YGY,4,4,CSS,FRIED,GYYGG,2.0,2.0,LLM,FIRED,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,654,88.38159531000179,654,15,97.70642201834863,15,1,93.33333333333333,1,1,0.0,,,,,,
15,FOLKS,True,4,HOUSE,-G-Y-,4,4,LLM,COOLS,-G-YG,3,3,CSS,FOLDS,GGG-G,1.0,1.0,LLM,FOLKS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,160,97.1575768342512,160,15,90.625,15,1,93.33333333333333,1,1,0.0,,,,,,
16,CHILE,True,4,HOUSE,Y---G,4,4,LLM,THINE,-GG-G,2,2,CSS,CHIME,GGG-G,1.0,1.0,LLM,CHILE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,23,99.59140166992361,23,3,86.95652173913044,3,1,66.66666666666666,1,1,0.0,,,,,,
17,BLACK,True,5,HOUSE,-----,5,5,LLM,TRICK,---GG,3,3,CSS,KNACK,--GGG,2.0,2.0,LLM,ABACK,-YGGG,2.0,2.0,CSS,BLACK,GGGGG,0.0,0.0,LLM,,,,,,5629,694,87.67098951856458,694,5,99.27953890489914,5,4,20.0,4,1,75.0,1,1,0.0,,,
18,GRANT,True,5,HOUSE,-----,5,5,LLM,CABAL,-Y---,5,5,CSS,GRAIN,GGG-Y,2.0,2.0,LLM,GRAND,GGGG-,1.0,1.0,CSS,GRANT,GGGGG,0.0,0.0,LLM,,,,,,5629,694,87.67098951856458,694,65,90.63400576368876,65,2,96.92307692307692,2,1,50.0,1,1,0.0,,,
19,MEALS,True,4,HOUSE,---YY,5,5,LLM,LEANS,YGG-G,2,2,CSS,SEALS,-GGGG,1.0,1.0,LLM,MEALS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,463,91.77473796411441,463,4,99.13606911447084,4,3,25.0,3,1,66.66666666666666,,,,,,
20,CREAM,True,5,HOUSE,----Y,5,5,LLM,FREED,-GG--,3,3,CSS,BRENT,-GG--,3.0,3.0,LLM,WREAK,-GGG-,2.0,2.0,CSS,CREAM,GGGGG,0.0,0.0,LLM,,,,,,5629,654,88.38159531000179,654,17,97.4006116207951,17,5,70.58823529411765,5,1,80.0,1,1,0.0,,,
21,AWAKE,True,5,HOUSE,----G,4,4,LLM,LAINE,-Y--G,4,4,CSS,PEACE,--G-G,3.0,3.0,LLM,GRADE,--G-G,3.0,3.0,CSS,AWAKE,GGGGG,0.0,0.0,LLM,,,,,,5629,286,94.91916859122402,286,34,88.11188811188812,34,17,50.0,17,4,76.47058823529412,4,1,75.0,,,
22,OCCUR,True,4,HOUSE,-YY--,5,5,LLM,TUMOR,-Y-YG,4,4,CSS,ODOUR,G--GG,2.0,2.0,LLM,OCCUR,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,55,99.02291703677385,55,3,94.54545454545455,3,1,66.66666666666666,1,1,0.0,,,,,,
23,YEARS,False,6,HOUSE,---YY,5,5,LLM,DEALS,-GG-G,2,2,CSS,BEANS,-GG-G,2.0,2.0,LLM,MEATS,-GG-G,2.0,2.0,CSS,SEARS,-GGGG,1.0,1.0,LLM,WEARS,-GGGG,1.0,1.0,CSS,5629,463,91.77473796411441,463,26,94.38444924406048,26,18,30.76923076923077,18,8,55.55555555555556,8,6,25.0,6,5,16.666666666666664
24,GRADE,True,5,HOUSE,----G,4,4,LLM,AWAKE,--G-G,3,3,CSS,FLARE,--GYG,3.0,3.0,LLM,GRATE,GGG-G,1.0,1.0,CSS,GRADE,GGGGG,0.0,0.0,LLM,,,,,,5629,286,94.91916859122402,286,40,86.01398601398601,40,17,57.49999999999999,17,5,70.58823529411765,5,1,80.0,,,
25,CHILL,True,5,HOUSE,Y----,5,5,LLM,CHART,GG---,3,3,CSS,CHILI,GGGG-,1.0,1.0,LLM,CHILD,GGGG-,1.0,1.0,CSS,CHILL,GGGGG,0.0,0.0,LLM,,,,,,5629,132,97.65500088825723,132,8,93.93939393939394,8,2,75.0,2,1,50.0,1,1,0.0,,,
26,FLOOD,True,5,HOUSE,-Y---,5,5,LLM,CARON,---G-,4,4,CSS,PILOT,--YG-,4.0,4.0,LLM,BLOOD,-GGGG,1.0,1.0,CSS,FLOOD,GGGGG,0.0,0.0,LLM,,,,,,5629,290,94.8481080120803,290,11,96.20689655172414,11,4,63.63636363636363,4,1,75.0,1,1,0.0,,,
27,APPLY,True,5,HOUSE,-----,5,5,LLM,DIARY,--Y-G,4,4,CSS,NANNY,-Y--G,4.0,4.0,LLM,APTLY,GG-GG,1.0,1.0,CSS,APPLY,GGGGG,0.0,0.0,LLM,,,,,,5629,694,87.67098951856458,694,43,93.80403458213257,43,6,86.04651162790698,6,1,83.33333333333334,1,1,0.0,,,
28,SMILE,True,4,HOUSE,---YG,4,4,LLM,SPATE,G---G,3,3,CSS,SLICE,GYG-G,2.0,2.0,LLM,SMILE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,65,98.84526558891456,65,16,75.38461538461539,16,1,93.75,1,1,0.0,,,,,,
29,KNOCK,True,5,HOUSE,-Y---,5,5,LLM,FLOOD,--G--,4,4,CSS,GROWN,--G-Y,4.0,4.0,LLM,KNOTT,GGG--,2.0,2.0,CSS,KNOCK,GGGGG,0.0,0.0,LLM,,,,,,5629,290,94.8481080120803,290,32,88.96551724137932,32,4,87.5,4,1,75.0,1,1,0.0,,,
30,SLEEP,True,4,HOUSE,---YY,5,5,LLM,MELTS,-YY-Y,5,5,CSS,SLEEK,GGGG-,1.0,1.0,LLM,SLEEP,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,463,91.77473796411441,463,10,97.8401727861771,10,1,90.0,1,1,0.0,,,,,,
31,BRICK,True,3,HOUSE,-----,5,5,LLM,TRAMP,-G---,4,4,CSS,BRICK,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,694,87.67098951856458,694,16,97.69452449567724,16,1,93.75,,,,,,,,,
32,WROTE,True,5,HOUSE,-Y--G,4,4,LLM,DROVE,-GG-G,2,2,CSS,GROPE,-GG-G,2.0,2.0,LLM,CROWE,-GGYG,2.0,2.0,CSS,WROTE,GGGGG,0.0,0.0,LLM,,,,,,5629,49,99.12950790548943,49,12,75.51020408163265,12,8,33.33333333333333,8,1,87.5,1,1,0.0,,,
33,RATED,True,4,HOUSE,----Y,5,5,LLM,ERICA,YY--Y,5,5,CSS,TAKER,YG-GY,3.0,3.0,LLM,RATED,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,654,88.38159531000179,654,84,87.1559633027523,84,1,98.80952380952381,1,1,0.0,,,,,,
34,ALERT,True,4,HOUSE,----Y,5,5,LLM,RATED,YYYY-,5,4,CSS,TREAT,-YGYG,3.0,3.0,LLM,ALERT,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,654,88.38159531000179,654,9,98.62385321100918,9,2,77.77777777777779,2,1,50.0,,,,,,
35,CAGES,True,6,HOUSE,---YY,5,5,LLM,REEFS,-Y--G,4,4,CSS,STEEL,Y--G-,4.0,4.0,LLM,VASES,-G-GG,2.0,2.0,CSS,PACES,-GYGG,2.0,2.0,LLM,CAGES,GGGGG,0.0,0.0,CSS,5629,463,91.77473796411441,463,122,73.6501079913607,122,56,54.09836065573771,56,23,58.92857142857143,23,3,86.95652173913044,3,1,66.66666666666666
36,TEDDY,True,4,HOUSE,----Y,5,5,LLM,TREAT,G-Y--,4,4,CSS,TIMED,G--YY,4.0,4.0,LLM,TEDDY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,654,88.38159531000179,654,6,99.08256880733946,6,1,83.33333333333334,1,1,0.0,,,,,,
37,COLES,True,6,HOUSE,-G-YY,4,4,LLM,LOSER,YGYG-,3,3,CSS,MOLES,-GGGG,1.0,1.0,LLM,SOLES,-GGGG,1.0,1.0,CSS,POLES,-GGGG,1.0,1.0,LLM,COLES,GGGGG,0.0,0.0,CSS,5629,69,98.77420500977084,69,5,92.7536231884058,5,4,20.0,4,3,25.0,3,2,33.33333333333333,2,1,50.0
38,HWANG,True,4,HOUSE,G----,4,4,LLM,HYMAN,G--YY,4,3,CSS,HANNA,GY-G-,3.0,3.0,LLM,HWANG,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,40,99.2893942085628,40,2,95.0,2,1,50.0,1,1,0.0,,,,,,
39,WRATH,True,3,HOUSE,Y----,5,5,LLM,CHILL,-Y---,5,5,CSS,WRATH,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,132,97.65500088825723,132,17,87.12121212121212,17,1,94.11764705882352,,,,,,,,,
40,MACHO,True,3,HOUSE,YY---,5,5,LLM,PHOTO,-Y--G,4,4,CSS,MACHO,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,43,99.236098774205,43,3,93.02325581395348,3,1,66.66666666666666,,,,,,,,,
41,LOPEZ,True,5,HOUSE,-G--Y,4,4,LLM,ROWED,-G-G-,3,3,CSS,COVEN,-G-G-,3.0,3.0,LLM,GOLEM,-GYG-,3.0,3.0,CSS,LOPEZ,GGGGG,0.0,0.0,LLM,,,,,,5629,102,98.18795523183515,102,23,77.45098039215686,23,10,56.52173913043478,10,1,90.0,1,1,0.0,,,
42,GOODY,True,5,HOUSE,-G---,4,4,LLM,LORNA,-G---,4,4,CSS,COMBO,-G--Y,4.0,4.0,LLM,GODOT,GGYY-,3.0,3.0,CSS,GOODY,GGGGG,0.0,0.0,LLM,,,,,,5629,231,95.89625155445017,231,34,85.28138528138528,34,6,82.35294117647058,6,1,83.33333333333334,1,1,0.0,,,
43,BROTH,True,3,HOUSE,YY---,5,5,LLM,MACHO,---YY,5,5,CSS,BROTH,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,43,99.236098774205,43,11,74.4186046511628,11,1,90.9090909090909,,,,,,,,,
44,VERDE,True,3,HOUSE,----G,4,4,LLM,GRADE,-Y-GG,3,3,CSS,VERDE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,286,94.91916859122402,286,1,99.65034965034964,1,1,0.0,,,,,,,,,
45,TAMED,True,6,HOUSE,----Y,5,5,LLM,PEDAL,-YYY-,5,5,CSS,WAKED,-G-GG,2.0,2.0,LLM,RATED,-GYGG,2.0,2.0,CSS,TAXED,GG-GG,1.0,1.0,LLM,TAMED,GGGGG,0.0,0.0,CSS,5629,654,88.38159531000179,654,44,93.27217125382263,44,26,40.909090909090914,26,2,92.3076923076923,2,1,50.0,1,1,0.0
46,LEAFS,False,6,HOUSE,---YY,5,5,LLM,CAGES,-Y-YG,4,4,CSS,YEATS,-GG-G,2.0,2.0,LLM,MEALS,-GGYG,2.0,2.0,CSS,LEANS,GGG-G,1.0,1.0,LLM,LEADS,GGG-G,1.0,1.0,CSS,5629,463,91.77473796411441,463,47,89.8488120950324,47,28,40.42553191489361,28,5,82.14285714285714,5,4,20.0,4,3,25.0
47,YACHT,True,4,HOUSE,Y----,5,5,LLM,WRATH,--YYY,5,4,CSS,CATHY,YGYGY,3.0,3.0,LLM,YACHT,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,132,97.65500088825723,132,4,96.96969696969697,4,1,75.0,1,1,0.0,,,,,,
48,MESSY,True,3,HOUSE,---GY,4,4,LLM,BEAST,-G-G-,3,3,CSS,MESSY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,26,99.53810623556582,26,7,73.07692307692307,7,1,85.71428571428571,,,,,,,,,
49,RYDER,True,5,HOUSE,----Y,5,5,LLM,LATEX,---G-,4,4,CSS,EMBER,---GG,3.0,3.0,LLM,DINER,Y--GG,3.0,3.0,CSS,RYDER,GGGGG,0.0,0.0,LLM,,,,,,5629,654,88.38159531000179,654,90,86.23853211009175,90,23,74.44444444444444,23,1,95.65217391304348,1,1,0.0,,,
50,MOTIF,True,4,HOUSE,-G---,4,4,LLM,GOODY,-G---,4,4,CSS,COMIC,-GYG-,3.0,3.0,LLM,MOTIF,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,231,95.89625155445017,231,74,67.96536796536796,74,5,93.24324324324324,5,1,80.0,,,,,,
51,RAVEN,True,4,HOUSE,----Y,5,5,LLM,RIDER,G--G-,3,3,CSS,RAVEL,GGGG-,1.0,1.0,LLM,RAVEN,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,654,88.38159531000179,654,8,98.77675840978594,8,1,87.5,1,1,0.0,,,,,,
52,REICH,True,5,HOUSE,Y---Y,5,5,LLM,TEACH,-G-GG,2,2,CSS,LEECH,-G-GG,2.0,2.0,LLM,MERCH,-GYGG,2.0,2.0,CSS,REICH,GGGGG,0.0,0.0,LLM,,,,,,5629,72,98.72090957541305,72,8,88.88888888888889,8,5,37.5,5,1,80.0,1,1,0.0,,,
53,ICONS,True,4,HOUSE,-Y-Y-,5,4,LLM,SALON,Y--YY,5,4,CSS,KNOTS,-YG-G,3.0,3.0,LLM,ICONS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,139,97.53064487475574,139,5,96.40287769784173,5,2,60.0,2,1,50.0,,,,,,
54,SILKY,True,4,HOUSE,---Y-,5,5,LLM,SAINT,G-Y--,4,4,CSS,SILKS,GGGG-,1.0,1.0,LLM,SILKY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,447,92.05898028068928,447,7,98.43400447427292,7,1,85.71428571428571,1,1,0.0,,,,,,
55,CARVE,True,3,HOUSE,----G,4,4,LLM,VERDE,Y-G-G,3,3,CSS,CARVE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,286,94.91916859122402,286,1,99.65034965034964,1,1,0.0,,,,,,,,,
56,LAGER,True,4,HOUSE,----Y,5,5,LLM,DINER,---GG,3,3,CSS,TAMER,-G-GG,2.0,2.0,LLM,LAGER,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,654,88.38159531000179,654,61,90.67278287461774,61,23,62.295081967213115,23,1,95.65217391304348,,,,,,
57,JERKS,True,6,HOUSE,---YY,5,5,LLM,DEALS,-G--G,3,3,CSS,TERMS,-GG-G,2.0,2.0,LLM,BERKS,-GGGG,1.0,1.0,CSS,PERKS,-GGGG,1.0,1.0,LLM,JERKS,GGGGG,0.0,0.0,CSS,5629,463,91.77473796411441,463,60,87.04103671706264,60,9,85.0,9,2,77.77777777777779,2,1,50.0,1,1,0.0
58,LOTUS,True,2,HOUSE,-GYY-,4,3,LLM,LOTUS,GGGGG,0,0,CSS,,,,,,,,,,,,,,,,,,,,,5629,12,99.78681826256884,12,1,91.66666666666666,,,,,,,,,,,,
59,LACEY,True,4,HOUSE,----Y,5,5,LLM,LAYER,GGYG-,2,2,CSS,LANEY,GG-GG,1.0,1.0,LLM,LACEY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,654,88.38159531000179,654,2,99.69418960244649,2,1,50.0,1,1,0.0,,,,,,
60,TUDOR,True,5,HOUSE,-YY--,5,5,LLM,OCCUR,Y--YG,4,4,CSS,TUTOR,GG-GG,1.0,1.0,LLM,TUMOR,GG-GG,1.0,1.0,CSS,TUDOR,GGGGG,0.0,0.0,LLM,,,,,,5629,55,99.02291703677385,55,6,89.0909090909091,6,2,66.66666666666666,2,1,50.0,1,1,0.0,,,
61,QUOTA,True,3,HOUSE,-YY--,5,5,LLM,TUDOR,YG-Y-,4,4,CSS,QUOTA,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,55,99.02291703677385,55,3,94.54545454545455,3,1,66.66666666666666,,,,,,,,,
62,MOURN,True,3,HOUSE,-GG--,3,3,LLM,YOUNG,-GGY-,3,3,CSS,MOURN,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,18,99.68022739385326,18,1,94.44444444444444,1,1,0.0,,,,,,,,,
63,PROMO,True,4,HOUSE,-Y---,5,5,LLM,ADORN,--GY-,4,4,CSS,BROOK,-GGY-,3.0,3.0,LLM,PROMO,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,290,94.8481080120803,290,24,91.72413793103448,24,3,87.5,3,1,66.66666666666666,,,,,,
64,CASTE,True,4,HOUSE,---YG,4,4,LLM,SMILE,Y---G,4,4,CSS,TASTE,-GGGG,1.0,1.0,LLM,CASTE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,65,98.84526558891456,65,4,93.84615384615384,4,3,25.0,3,1,66.66666666666666,,,,,,
65,CAPRI,True,6,HOUSE,-----,5,5,LLM,BLING,--Y--,5,5,CSS,KITTY,-Y---,5.0,5.0,LLM,AFFIX,Y--Y-,5.0,4.0,CSS,MARDI,-GY-G,3.0,3.0,LLM,CAPRI,GGGGG,0.0,0.0,CSS,5629,694,87.67098951856458,694,81,88.32853025936599,81,20,75.30864197530865,20,4,80.0,4,1,75.0,1,1,0.0
66,ALIAS,True,4,HOUSE,---Y-,5,5,LLM,SILKS,-YY-G,4,4,CSS,FLIPS,-GG-G,2.0,2.0,LLM,ALIAS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,447,92.05898028068928,447,11,97.53914988814317,11,1,90.9090909090909,1,1,0.0,,,,,,
67,PADDY,True,4,HOUSE,-----,5,5,LLM,CARDI,-G-G-,3,3,CSS,PANDA,GG-G-,2.0,2.0,LLM,PADDY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,694,87.67098951856458,694,16,97.69452449567724,16,1,93.75,1,1,0.0,,,,,,
68,BLOBS,True,4,HOUSE,-Y-Y-,5,4,LLM,ICONS,--G-G,3,3,CSS,SLOWS,-GG-G,2.0,2.0,LLM,BLOBS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,139,97.53064487475574,139,22,84.17266187050359,22,4,81.81818181818183,4,1,75.0,,,,,,
69,DILLY,True,5,HOUSE,-----,5,5,LLM,NADIA,--YY-,5,5,CSS,DRIFT,G-Y--,4.0,4.0,LLM,DIZZY,GG--G,2.0,2.0,CSS,DILLY,GGGGG,0.0,0.0,LLM,,,,,,5629,694,87.67098951856458,694,10,98.55907780979827,10,5,50.0,5,4,20.0,4,1,75.0,,,
70,GUTSY,True,3,HOUSE,--YG-,4,4,LLM,TUTSI,-GGG-,2,2,CSS,GUTSY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,14,99.75128797299698,14,1,92.85714285714286,1,1,0.0,,,,,,,,,
71,TABOR,True,3,HOUSE,-Y---,5,5,LLM,CANTO,-G-YY,4,4,CSS,TABOR,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,290,94.8481080120803,290,3,98.9655172413793,3,1,66.66666666666666,,,,,,,,,
72,INLAY,True,5,HOUSE,-----,5,5,LLM,CARLA,-Y-Y-,5,4,CSS,FLAIL,-YYY-,5.0,4.0,LLM,MILAN,-YGGY,3.0,3.0,CSS,INLAY,GGGGG,0.0,0.0,LLM,,,,,,5629,694,87.67098951856458,694,33,95.2449567723343,33,2,93.93939393939394,2,1,50.0,1,1,0.0,,,
73,AHHHH,True,4,HOUSE,Y----,5,5,LLM,YACHT,-Y-G-,4,4,CSS,ALPHA,G--G-,3.0,3.0,LLM,AHHHH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,132,97.65500088825723,132,3,97.72727272727273,3,1,66.66666666666666,1,1,0.0,,,,,,
74,ROUEN,True,2,HOUSE,-GG-Y,3,3,LLM,ROUEN,GGGGG,0,0,CSS,,,,,,,,,,,,,,,,,,,,,5629,1,99.98223485521407,1,1,0.0,,,,,,,,,,,,
75,BUENA,True,4,HOUSE,--Y-Y,5,5,LLM,LURED,-G-Y-,4,4,CSS,NUEVA,YGG-G,2.0,2.0,LLM,BUENA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,62,98.89856102327234,62,2,96.7741935483871,2,1,50.0,1,1,0.0,,,,,,
76,MENON,True,4,HOUSE,-Y--Y,5,5,LLM,TENOR,-GGG-,2,2,CSS,XENON,-GGGG,1.0,1.0,LLM,MENON,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,106,98.11689465269143,106,5,95.28301886792453,5,1,80.0,1,1,0.0,,,,,,
77,TRASK,True,3,HOUSE,---G-,4,4,LLM,GRASS,-GGG-,2,2,CSS,TRASK,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,51,99.09397761591757,51,1,98.0392156862745,1,1,0.0,,,,,,,,,
78,CASIO,True,5,HOUSE,-Y-Y-,5,5,LLM,BLOBS,--Y-Y,5,5,CSS,SPIRO,Y-Y-G,4.0,4.0,LLM,DISCO,-YGYG,3.0,3.0,CSS,CASIO,GGGGG,0.0,0.0,LLM,,,,,,5629,139,97.53064487475574,139,36,74.10071942446042,36,3,91.66666666666666,3,1,66.66666666666666,1,1,0.0,,,
79,VOILA,True,4,HOUSE,-G---,4,4,LLM,MOTIF,-G-Y-,4,4,CSS,BOING,-GG--,3.0,3.0,LLM,VOILA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,231,95.89625155445017,231,10,95.67099567099568,10,1,90.0,1,1,0.0,,,,,,
80,AURAL,True,3,HOUSE,--Y--,5,5,LLM,LUMIA,YG--Y,4,4,CSS,AURAL,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,172,96.94439509682003,172,5,97.09302325581395,5,1,80.0,,,,,,,,,
81,LEGER,True,5,HOUSE,----Y,5,5,LLM,LANEY,G--G-,3,3,CSS,LIVER,G--GG,2.0,2.0,LLM,LEPER,GG-GG,1.0,1.0,CSS,LEGER,GGGGG,0.0,0.0,LLM,,,,,,5629,654,88.38159531000179,654,11,98.31804281345565,11,2,81.81818181818183,2,1,50.0,1,1,0.0,,,
82,DALLY,False,6,HOUSE,-----,5,5,LLM,INLAY,--GYG,3,3,CSS,WALLY,-GGGG,1.0,1.0,LLM,CALLY,-GGGG,1.0,1.0,CSS,TALLY,-GGGG,1.0,1.0,LLM,BALLY,-GGGG,1.0,1.0,CSS,5629,694,87.67098951856458,694,9,98.70317002881845,9,6,33.33333333333333,6,5,16.666666666666664,5,4,20.0,4,3,25.0
83,INIGO,True,5,HOUSE,-Y---,5,5,LLM,TABOR,---Y-,5,5,CSS,CLOCK,--Y--,5.0,5.0,LLM,GIZMO,YY--G,4.0,4.0,CSS,INIGO,GGGGG,0.0,0.0,LLM,,,,,,5629,290,94.8481080120803,290,24,91.72413793103448,24,5,79.16666666666666,5,1,80.0,1,1,0.0,,,
