game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6
11,YOUNG,True,4,GUESS,YY---,5,5,LLM,LAUGH,--GY-,4,4,CSS,MYUNG,-YGGG,2.0,2.0,LLM,YOUNG,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,19,99.66246224906733,19,4,78.94736842105263,4,1,75.0,1,1,0.0,,,,,,
12,MEANS,True,5,AFTER,Y--Y-,5,5,LLM,PAUSE,-Y-YY,5,4,CSS,BEADS,-GG-G,2.0,2.0,LLM,SEALS,-GG-G,2.0,2.0,CSS,MEANS,GGGGG,0.0,0.0,LLM,,,,,,5629,234,95.84295612009238,234,33,85.8974358974359,33,8,75.75757575757575,8,2,75.0,2,1,50.0,,,
13,TRUTH,True,3,CRATE,-G-G-,3,3,LLM,BRITT,-G-GY,3,3,CSS,TRUTH,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,10,99.82234855214071,10,1,90.0,1,1,0.0,,,,,,,,,
14,FIRED,True,5,WORDS,--GY-,4,4,LLM,DIRTY,YGG--,3,3,CSS,MIRED,-GGGG,1.0,1.0,LLM,AIRED,-GGGG,1.0,1.0,CSS,FIRED,GGGGG,0.0,0.0,LLM,,,,,,5629,34,99.39598507727838,34,4,88.23529411764706,4,3,25.0,3,2,33.33333333333333,2,1,50.0,,,
15,FOLKS,True,4,GUESS,----G,4,4,LLM,CRAPS,----G,4,4,CSS,FILMS,G-G-G,2.0,2.0,LLM,FOLKS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,393,93.01829809912951,393,99,74.80916030534351,99,2,97.97979797979798,2,1,50.0,,,,,,
16,CHILE,True,4,CRATE,G---G,3,3,LLM,CLONE,GY--G,3,3,CSS,CYCLE,G--GG,2.0,2.0,LLM,CHILE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,19,99.66246224906733,19,2,89.47368421052632,2,1,50.0,1,1,0.0,,,,,,
17,BLACK,True,3,LUCKY,Y-YY-,5,3,LLM,SLACK,-GGGG,1,1,CSS,BLACK,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,19,99.66246224906733,19,3,84.21052631578947,3,1,66.66666666666666,,,,,,,,,
18,GRANT,True,6,WHICH,-----,5,5,LLM,PALOS,-Y---,5,5,CSS,CRACK,-GG--,3.0,3.0,LLM,GRADE,GGG--,2.0,2.0,CSS,GRAFT,GGG-G,1.0,1.0,LLM,GRANT,GGGGG,0.0,0.0,CSS,5629,2608,53.66850239829455,2608,176,93.25153374233128,176,24,86.36363636363636,24,4,83.33333333333334,4,1,75.0,1,1,0.0
19,MEALS,True,4,GUESS,--Y-G,4,4,LLM,MEANS,GGG-G,1,1,CSS,MEATS,GGG-G,1.0,1.0,LLM,MEALS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,302,94.63492627464913,302,3,99.00662251655629,3,2,33.33333333333333,2,1,50.0,,,,,,
20,CREAM,True,3,GUESS,--G--,4,4,LLM,AVERT,Y-GY-,4,4,CSS,CREAM,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,151,97.31746313732457,151,13,91.3907284768212,13,1,92.3076923076923,,,,,,,,,
21,AWAKE,True,5,CHOSE,----G,4,4,LLM,GRADE,--G-G,3,3,CSS,FLAME,--G-G,3.0,3.0,LLM,ABATE,G-G-G,2.0,2.0,CSS,AWAKE,GGGGG,0.0,0.0,LLM,,,,,,5629,282,94.99022917036774,282,19,93.26241134751773,19,7,63.1578947368421,7,1,85.71428571428571,1,1,0.0,,,
22,OCCUR,True,5,GUESS,-Y---,5,5,LLM,TRUTH,-YY--,5,5,CSS,FORUM,-YYG-,4.0,4.0,LLM,RAOUL,Y-YG-,4.0,4.0,CSS,OCCUR,GGGGG,0.0,0.0,LLM,,,,,,5629,154,97.26416770296677,154,11,92.85714285714286,11,3,72.72727272727273,3,1,66.66666666666666,1,1,0.0,,,
23,YEARS,False,6,GUESS,--Y-G,4,4,LLM,MEALS,-GG-G,2,2,CSS,COULD,-----,5.0,5.0,LLM,JEANS,-GG-G,2.0,2.0,CSS,FEATS,-GG-G,2.0,2.0,LLM,HEARS,-GGGG,1.0,1.0,CSS,5629,302,94.63492627464913,302,23,92.3841059602649,23,19,17.391304347826086,19,16,15.789473684210526,16,9,43.75,9,5,44.44444444444444
24,GRADE,True,4,GUESS,G-Y--,4,4,LLM,GRAVE,GGG-G,1,1,CSS,GRATE,GGG-G,1.0,1.0,LLM,GRADE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,50,99.1117427607035,50,5,90.0,5,4,20.0,4,1,75.0,,,,,,
25,CHILL,True,3,GUESS,-----,5,5,LLM,CARLY,G--G-,3,3,CSS,CHILL,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,1270,77.43826612186889,1270,3,99.76377952755907,3,1,66.66666666666666,,,,,,,,,
26,FLOOD,True,3,OTHER,Y----,5,5,LLM,FOLKS,GYY--,4,4,CSS,FLOOD,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,457,91.88132883283,457,3,99.34354485776805,3,1,66.66666666666666,,,,,,,,,
27,APPLY,True,5,GUESS,-----,5,5,LLM,CAROL,-Y--Y,5,4,CSS,ALINA,GY---,4.0,4.0,LLM,AMPLY,G-GGG,1.0,1.0,CSS,APPLY,GGGGG,0.0,0.0,LLM,,,,,,5629,1270,77.43826612186889,1270,48,96.22047244094489,48,3,93.75,3,1,66.66666666666666,1,1,0.0,,,
28,SMILE,True,4,MIGHT,YY---,5,4,LLM,ISLAM,YYY-Y,5,5,CSS,SLIMY,GYGY-,3.0,3.0,LLM,SMILE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,54,99.04068218155977,54,3,94.44444444444444,3,1,66.66666666666666,1,1,0.0,,,,,,
29,KNOCK,True,5,GUESS,-----,5,5,LLM,AWAIT,-----,5,5,CSS,FLARE,-----,5.0,5.0,LLM,PHONY,--GY-,4.0,4.0,CSS,KNOCK,GGGGG,0.0,0.0,LLM,,,,,,5629,1270,77.43826612186889,1270,136,89.29133858267716,136,37,72.79411764705883,37,2,94.5945945945946,2,1,50.0,,,
30,SLEEP,True,5,GUESS,--GY-,4,4,LLM,SHEET,G-GG-,2,2,CSS,SNEER,G-GG-,2.0,2.0,LLM,SWEEP,G-GGG,1.0,1.0,CSS,SLEEP,GGGGG,0.0,0.0,LLM,,,,,,5629,62,98.89856102327234,62,7,88.70967741935483,7,5,28.57142857142857,5,1,80.0,1,1,0.0,,,
31,BRICK,True,5,GUESS,-----,5,5,LLM,PHNOM,-----,5,5,CSS,BRAIN,GG-Y-,3.0,3.0,LLM,BRITT,GGG--,2.0,2.0,CSS,BRICK,GGGGG,0.0,0.0,LLM,,,,,,5629,1270,77.43826612186889,1270,261,79.44881889763779,261,3,98.85057471264368,3,2,33.33333333333333,2,1,50.0,,,
32,WROTE,True,5,GUESS,--Y--,5,5,LLM,AHMED,---Y-,5,5,CSS,LARGE,--Y-G,4.0,4.0,LLM,TRIBE,YG--G,3.0,3.0,CSS,WROTE,GGGGG,0.0,0.0,LLM,,,,,,5629,1121,80.08527269497246,1121,216,80.73148974130241,216,30,86.11111111111111,30,1,96.66666666666667,1,1,0.0,,,
33,RATED,True,3,AFTER,Y-GGY,3,3,LLM,RATES,GGGG-,1,1,CSS,RATED,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,2,99.96446971042813,2,1,50.0,1,1,0.0,,,,,,,,,
34,ALERT,True,4,GUESS,--G--,4,4,LLM,CREAM,-YGY-,4,4,CSS,AVERT,G-GGG,1.0,1.0,LLM,ALERT,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,151,97.31746313732457,151,4,97.35099337748345,4,1,75.0,1,1,0.0,,,,,,
35,CAGES,False,6,OFTEN,---G-,4,4,LLM,SLEEP,Y--G-,4,4,CSS,HAZES,-G-GG,2.0,2.0,LLM,CASES,GG-GG,1.0,1.0,CSS,CARES,GG-GG,1.0,1.0,LLM,CAKES,GG-GG,1.0,1.0,CSS,5629,426,92.43204832119382,426,88,79.34272300469483,88,28,68.18181818181817,28,4,85.71428571428571,4,3,25.0,3,2,33.33333333333333
36,TEDDY,True,3,WORDS,---G-,4,4,LLM,TILDA,G--G-,3,3,CSS,TEDDY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,69,98.77420500977084,69,1,98.55072463768117,1,1,0.0,,,,,,,,,
37,COLES,True,5,AFTER,---G-,4,4,LLM,SLEEP,YY-G-,4,4,CSS,MOLES,-GGGG,1.0,1.0,LLM,HOLES,-GGGG,1.0,1.0,CSS,COLES,GGGGG,0.0,0.0,LLM,,,,,,5629,278,95.06128974951146,278,19,93.16546762589928,19,2,89.47368421052632,2,1,50.0,1,1,0.0,,,
38,HWANG,True,5,BASED,-Y---,5,5,LLM,GRANT,Y-GG-,3,3,CSS,JIANG,--GGG,2.0,2.0,LLM,ZHANG,-YGGG,2.0,2.0,CSS,HWANG,GGGGG,0.0,0.0,LLM,,,,,,5629,419,92.55640433469533,419,9,97.85202863961814,9,6,33.33333333333333,6,2,66.66666666666666,2,1,50.0,,,
39,WRATH,True,6,GUESS,-----,5,5,LLM,BRICK,-G---,4,4,CSS,BASED,-Y---,5.0,5.0,LLM,ARRAY,YG---,4.0,4.0,CSS,TRAMP,YGG--,3.0,3.0,LLM,WRATH,GGGGG,0.0,0.0,CSS,5629,1270,77.43826612186889,1270,41,96.7716535433071,41,15,63.41463414634146,15,7,53.333333333333336,7,1,85.71428571428571,1,1,0.0
40,MACHO,True,5,GUESS,-----,5,5,LLM,FRANZ,--Y--,5,5,CSS,COULD,YY---,5.0,5.0,LLM,MACAO,GGG-G,1.0,1.0,CSS,MACHO,GGGGG,0.0,0.0,LLM,,,,,,5629,1270,77.43826612186889,1270,216,82.99212598425197,216,5,97.68518518518519,5,1,80.0,1,1,0.0,,,
41,LOPEZ,True,5,GIVEN,---G-,4,4,LLM,CASES,---G-,4,4,CSS,BASES,---G-,4.0,4.0,LLM,THREE,---G-,4.0,4.0,CSS,LOPEZ,GGGGG,0.0,0.0,LLM,,,,,,5629,502,91.08189731746313,502,140,72.11155378486056,140,116,17.142857142857142,116,19,83.62068965517241,19,1,94.73684210526315,,,
42,GOODY,True,5,GUESS,G----,4,4,LLM,GRANT,G----,4,4,CSS,GLOOM,G-GY-,3.0,3.0,LLM,GOOCH,GGG--,2.0,2.0,CSS,GOODY,GGGGG,0.0,0.0,LLM,,,,,,5629,84,98.50772783798189,84,15,82.14285714285714,15,3,80.0,3,2,33.33333333333333,2,1,50.0,,,
43,BROTH,True,3,AFTER,--Y-Y,5,5,LLM,TRUTH,-G-GG,2,2,CSS,BROTH,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,98,98.25901581097885,98,1,98.9795918367347,1,1,0.0,,,,,,,,,
44,VERDE,True,4,GUESS,--Y--,5,5,LLM,TRIED,-Y-YY,5,4,CSS,DEWAR,YG--Y,4.0,4.0,LLM,VERDE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,1121,80.08527269497246,1121,24,97.85905441570026,24,5,79.16666666666666,5,1,80.0,,,,,,
45,TAMED,True,3,ARISE,Y---Y,5,5,LLM,MEANT,YYY-Y,5,5,CSS,TAMED,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,184,96.73121335938887,184,1,99.45652173913044,1,1,0.0,,,,,,,,,
46,LEAFS,False,6,CRATE,--G-Y,4,4,LLM,JEANS,-GG-G,2,2,CSS,SEALS,-GGYG,2.0,2.0,LLM,LEAKS,GGG-G,1.0,1.0,CSS,LEAPS,GGG-G,1.0,1.0,LLM,LEADS,GGG-G,1.0,1.0,CSS,5629,33,99.41375022206431,33,15,54.54545454545454,15,4,73.33333333333333,4,3,25.0,3,2,33.33333333333333,2,1,50.0
47,YACHT,True,5,AFTER,Y-Y--,5,5,LLM,TILDA,Y---Y,5,5,CSS,STAMP,-YY--,5.0,5.0,LLM,HAUNT,YG--G,3.0,3.0,CSS,YACHT,GGGGG,0.0,0.0,LLM,,,,,,5629,168,97.01545567596376,168,51,69.64285714285714,51,9,82.35294117647058,9,1,88.88888888888889,1,1,0.0,,,
48,MESSY,True,4,AFTER,---Y-,5,5,LLM,SLICE,Y---Y,5,5,CSS,KEEPS,-G--Y,4.0,4.0,LLM,MESSY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,459,91.84579854325813,459,42,90.84967320261438,42,1,97.61904761904762,1,1,0.0,,,,,,
49,RYDER,True,4,START,---Y-,5,5,LLM,RHODE,G--YY,4,3,CSS,RILED,G--GY,3.0,3.0,LLM,RYDER,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,469,91.66814709539882,469,5,98.93390191897655,5,1,80.0,1,1,0.0,,,,,,
50,MOTIF,True,3,CHILL,--Y--,5,5,LLM,MISES,GY---,4,4,CSS,MOTIF,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,616,89.05667081186711,616,19,96.9155844155844,19,1,94.73684210526315,,,,,,,,,
51,RAVEN,True,4,AFTER,Y--GY,4,4,LLM,CARES,-GYG-,3,3,CSS,RAVES,GGGG-,1.0,1.0,LLM,RAVEN,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,32,99.43151536685025,32,7,78.125,7,2,71.42857142857143,2,1,50.0,,,,,,
52,REICH,True,4,USING,--G--,4,4,LLM,ALIBI,--G--,4,4,CSS,THIRD,-YGY-,4.0,4.0,LLM,REICH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,157,97.210872268609,157,55,64.96815286624204,55,2,96.36363636363636,2,1,50.0,,,,,,
53,ICONS,True,4,GUESS,----G,4,4,LLM,LIONS,-YGGG,2,2,CSS,IRONS,G-GGG,1.0,1.0,LLM,ICONS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,393,93.01829809912951,393,2,99.49109414758269,2,1,50.0,1,1,0.0,,,,,,
54,SILKY,True,4,BASED,--Y--,5,5,LLM,HORNS,----Y,5,5,CSS,SPILT,G-YY-,4.0,3.0,LLM,SILKY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,479,91.49049564753953,479,32,93.31941544885177,32,1,96.875,1,1,0.0,,,,,,
55,CARVE,True,3,CRATE,GYY-G,3,3,LLM,CADRE,GG-YG,2,2,CSS,CARVE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,4,99.92893942085628,4,3,25.0,3,1,66.66666666666666,,,,,,,,,
56,LAGER,False,6,CRATE,-YY-Y,5,4,LLM,RAVEN,YG-G-,3,3,CSS,GUESS,Y-Y--,5.0,5.0,LLM,WAGER,-GGGG,1.0,1.0,CSS,EAGER,-GGGG,1.0,1.0,LLM,PAGER,-GGGG,1.0,1.0,CSS,5629,113,97.9925386391899,113,45,60.17699115044248,45,4,91.11111111111111,4,3,25.0,3,2,33.33333333333333,2,1,50.0
57,JERKS,True,5,OFTEN,---Y-,5,5,LLM,DRAPE,-Y--Y,5,5,CSS,GUESS,--Y-G,4.0,4.0,LLM,HERBS,-GG-G,2.0,2.0,CSS,JERKS,GGGGG,0.0,0.0,LLM,,,,,,5629,620,88.9856102327234,620,46,92.58064516129032,46,6,86.95652173913044,6,1,83.33333333333334,1,1,0.0,,,
58,LOTUS,True,5,CHOSE,--YY-,5,5,LLM,FOLDS,-GY-G,3,3,CSS,GUESS,-Y--G,4.0,4.0,LLM,LOUIS,GGY-G,2.0,2.0,CSS,LOTUS,GGGGG,0.0,0.0,LLM,,,,,,5629,172,96.94439509682003,172,12,93.02325581395348,12,2,83.33333333333334,2,1,50.0,1,1,0.0,,,
59,LACEY,True,5,BASED,-G-G-,3,3,LLM,LAGER,GG-G-,2,2,CSS,GUESS,--Y--,5.0,5.0,LLM,LANEY,GG-GG,1.0,1.0,CSS,LACEY,GGGGG,0.0,0.0,LLM,,,,,,5629,82,98.54325812755374,82,4,95.1219512195122,4,4,0.0,4,1,75.0,1,1,0.0,,,
60,TUDOR,True,5,ARISE,-Y---,5,5,LLM,OCCUR,Y--YG,4,4,CSS,JUROR,-G-GG,2.0,2.0,LLM,HUMOR,-G-GG,2.0,2.0,CSS,TUDOR,GGGGG,0.0,0.0,LLM,,,,,,5629,108,98.08136436311956,108,7,93.51851851851852,7,5,28.57142857142857,5,3,40.0,3,1,66.66666666666666,,,
61,QUOTA,True,6,BASED,-Y---,5,5,LLM,HWANG,--Y--,5,5,CSS,GIVEN,-----,5.0,5.0,LLM,ARRAY,Y----,5.0,5.0,CSS,COCOA,-Y--G,4.0,4.0,LLM,QUOTA,GGGGG,0.0,0.0,CSS,5629,419,92.55640433469533,419,119,71.59904534606206,119,72,39.49579831932773,72,13,81.94444444444444,13,2,84.61538461538461,2,1,50.0
62,MOURN,True,4,CRATE,-Y---,5,5,LLM,HUMOR,-YYYY,5,4,CSS,FORUM,-GYYY,4.0,4.0,LLM,MOURN,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,163,97.10428139989341,163,2,98.77300613496932,2,1,50.0,1,1,0.0,,,,,,
63,PROMO,True,4,AFTER,----Y,5,5,LLM,MOURN,YY-Y-,5,5,CSS,PRIMO,GG-GG,1.0,1.0,LLM,PROMO,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,268,95.23894119737076,268,6,97.76119402985076,6,1,83.33333333333334,1,1,0.0,,,,,,
64,CASTE,True,2,CRATE,G-YGG,2,2,LLM,CASTE,GGGGG,0,0,CSS,,,,,,,,,,,,,,,,,,,,,5629,1,99.98223485521407,1,1,0.0,,,,,,,,,,,,
65,CAPRI,True,5,GUESS,-----,5,5,LLM,HIRAM,-YYY-,5,5,CSS,TRAIT,-YYY-,5.0,5.0,LLM,FAIRY,-GYG-,3.0,3.0,CSS,CAPRI,GGGGG,0.0,0.0,LLM,,,,,,5629,1270,77.43826612186889,1270,45,96.45669291338582,45,16,64.44444444444444,16,1,93.75,1,1,0.0,,,
66,ALIAS,True,3,BASED,-YY--,5,5,LLM,SLASH,YGY--,4,3,CSS,ALIAS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,255,95.46988807958785,255,1,99.6078431372549,1,1,0.0,,,,,,,,,
67,PADDY,False,6,TEARS,--Y--,5,5,LLM,LUCCA,----Y,5,5,CSS,EARLY,-G--G,3.0,3.0,LLM,GABBY,-G--G,3.0,3.0,CSS,MANNY,-G--G,3.0,3.0,LLM,WAYYY,-G--G,3.0,3.0,CSS,5629,415,92.62746491383905,415,121,70.8433734939759,121,23,80.99173553719008,23,19,17.391304347826086,19,7,63.1578947368421,7,6,14.285714285714285
68,BLOBS,True,5,GUESS,----G,4,4,LLM,FOILS,-Y-YG,4,4,CSS,BLOCS,GGG-G,1.0,1.0,LLM,BLOWS,GGG-G,1.0,1.0,CSS,BLOBS,GGGGG,0.0,0.0,LLM,,,,,,5629,393,93.01829809912951,393,9,97.70992366412213,9,2,77.77777777777779,2,1,50.0,1,1,0.0,,,
69,DILLY,True,4,GUESS,-----,5,5,LLM,PRIYA,--YY-,5,5,CSS,WOULD,---GY,4.0,4.0,LLM,DILLY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,1270,77.43826612186889,1270,46,96.37795275590551,46,2,95.65217391304348,2,1,50.0,,,,,,
70,GUTSY,True,4,LUCKY,-G--G,3,3,LLM,BUSHY,-GY-G,3,3,CSS,SUNNY,YG--G,3.0,3.0,LLM,GUTSY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,45,99.20056848463315,45,3,93.33333333333333,3,1,66.66666666666666,1,1,0.0,,,,,,
71,TABOR,True,4,AFTER,Y-Y-G,4,4,LLM,STAIR,-YY-G,4,3,CSS,TAMAR,GG--G,2.0,2.0,LLM,TABOR,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,5,99.91117427607034,5,2,60.0,2,1,50.0,1,1,0.0,,,,,,
72,INLAY,True,5,AFTER,Y----,5,5,LLM,HAGAN,---GY,4,4,CSS,NOMAD,Y--G-,4.0,4.0,LLM,SINAI,-YYG-,4.0,3.0,CSS,INLAY,GGGGG,0.0,0.0,LLM,,,,,,5629,677,87.97299697992538,677,10,98.52289512555392,10,3,70.0,3,1,66.66666666666666,1,1,0.0,,,
73,AHHHH,True,4,SHORE,-G---,4,4,LLM,THUMB,-G---,4,4,CSS,CHINK,-G---,4.0,4.0,LLM,AHHHH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,53,99.05844732634571,53,26,50.943396226415096,26,2,92.3076923076923,2,1,50.0,,,,,,
74,ROUEN,True,4,GUESS,-YY--,5,4,LLM,BEAUT,-Y-Y-,5,5,CSS,PRUDE,-YG-Y,4.0,4.0,LLM,ROUEN,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,72,98.72090957541305,72,22,69.44444444444444,22,1,95.45454545454545,1,1,0.0,,,,,,
75,BUENA,True,3,BASED,GY-Y-,4,4,LLM,BEAUT,GYYY-,4,4,CSS,BUENA,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,20,99.6446971042814,20,1,95.0,1,1,0.0,,,,,,,,,
76,MENON,True,5,GUESS,--Y--,5,5,LLM,TAMED,--YY-,5,5,CSS,MOVIE,GY--Y,4.0,4.0,LLM,MENLO,GGG-Y,2.0,2.0,CSS,MENON,GGGGG,0.0,0.0,LLM,,,,,,5629,1121,80.08527269497246,1121,32,97.14540588760036,32,5,84.375,5,1,80.0,1,1,0.0,,,
77,TRASK,True,4,AIREY,Y-Y--,5,5,LLM,KAORU,YY-Y-,5,5,CSS,CRANK,-GG-G,2.0,2.0,LLM,TRASK,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,196,96.51803162195772,196,7,96.42857142857143,7,1,85.71428571428571,1,1,0.0,,,,,,
78,CASIO,True,4,GUESS,---Y-,5,5,LLM,SINAI,YY-Y-,5,5,CSS,BASIL,-GGG-,2.0,2.0,LLM,CASIO,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,323,94.26185823414461,323,3,99.07120743034056,3,1,66.66666666666666,1,1,0.0,,,,,,
79,VOILA,True,4,GUESS,-----,5,5,LLM,MADLY,-Y-G-,4,4,CSS,VILLA,GY-GG,2.0,2.0,LLM,VOILA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,1270,77.43826612186889,1270,12,99.05511811023622,12,1,91.66666666666666,1,1,0.0,,,,,,
80,AURAL,True,4,AFTER,G---Y,4,4,LLM,ARRAY,G-GG-,2,2,CSS,ABRAM,G-GG-,2.0,2.0,LLM,AURAL,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,38,99.32492449813466,38,3,92.10526315789474,3,1,66.66666666666666,1,1,0.0,,,,,,
81,LEGER,True,3,GUESS,Y-Y--,5,5,LLM,LAGER,G-GGG,1,1,CSS,LEGER,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,99,98.24125066619293,99,1,98.98989898989899,1,1,0.0,,,,,,,,,
