game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6
35,CAGES,False,6,RAISE,-G-YY,4,4,LLM,BASES,-G-GG,2,2,CSS,EAVES,-G-GG,2.0,2.0,LLM,HAYES,-G-GG,2.0,2.0,CSS,GATES,YG-GG,2.0,2.0,LLM,MAGES,-GGGG,1.0,1.0,CSS,5629,86,98.47219754841002,86,57,33.72093023255814,57,51,10.526315789473683,51,43,15.686274509803921,43,4,90.69767441860465,4,3,25.0
36,TEDDY,True,3,ESHUN,Y----,5,5,LLM,TREAD,G-Y-Y,4,3,CSS,TEDDY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,853,84.8463314976017,853,1,99.88276670574443,1,1,0.0,,,,,,,,,
37,COLES,True,4,SHALL,Y--Y-,5,5,LLM,FOLKS,-GG-G,2,2,CSS,MOLDS,-GG-G,2.0,2.0,LLM,COLES,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,135,97.60170545389944,135,12,91.11111111111111,12,8,33.33333333333333,8,1,87.5,,,,,,
38,HWANG,True,5,BASED,-Y---,5,5,LLM,GROAN,Y--YY,5,4,CSS,LIANG,--GGG,2.0,2.0,LLM,THANG,-YGGG,2.0,2.0,CSS,HWANG,GGGGG,0.0,0.0,LLM,,,,,,5629,419,92.55640433469533,419,14,96.65871121718376,14,7,50.0,7,2,71.42857142857143,2,1,50.0,,,
39,WRATH,True,5,GUESS,-----,5,5,LLM,BRICK,-G---,4,4,CSS,SWARM,-YGY-,4.0,4.0,LLM,DRAWN,-GGY-,3.0,3.0,CSS,WRATH,GGGGG,0.0,0.0,LLM,,,,,,5629,1270,77.43826612186889,1270,41,96.7716535433071,41,4,90.2439024390244,4,1,75.0,1,1,0.0,,,
40,MACHO,True,5,ASTRA,Y----,5,5,LLM,HWANG,Y-Y--,5,5,CSS,CACHE,-GGG-,2.0,2.0,LLM,MACHU,GGGG-,1.0,1.0,CSS,MACHO,GGGGG,0.0,0.0,LLM,,,,,,5629,446,92.07674542547521,446,10,97.75784753363229,10,2,80.0,2,1,50.0,1,1,0.0,,,
41,LOPEZ,True,5,ACRES,---G-,4,4,LLM,ENGEL,---GY,4,4,CSS,UTLEY,--YG-,4.0,4.0,LLM,LÓPEZ,G-GGG,1.0,1.0,CSS,LOPEZ,GGGGG,0.0,0.0,LLM,,,,,,5629,168,97.01545567596376,168,19,88.69047619047619,19,7,63.1578947368421,7,1,85.71428571428571,1,1,0.0,,,
42,GOODY,True,5,SEVEN,-----,5,5,LLM,ROUGH,-G-Y-,4,4,CSS,GOLLY,GG--G,2.0,2.0,LLM,GOWDY,GG-GG,1.0,1.0,CSS,GOODY,GGGGG,0.0,0.0,LLM,,,,,,5629,1162,79.35690175874933,1162,13,98.88123924268503,13,3,76.92307692307693,3,1,66.66666666666666,1,1,0.0,,,
43,BROTH,True,3,ASTRA,--YY-,5,5,LLM,TRUTH,-G-GG,2,2,CSS,BROTH,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,109,98.06359921833364,109,3,97.24770642201835,3,1,66.66666666666666,,,,,,,,,
44,VERDE,True,4,BASED,---YY,5,5,LLM,TEDDY,-G-G-,3,3,CSS,VERDI,GGGG-,1.0,1.0,LLM,VERDE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,95,98.31231124533664,95,5,94.73684210526315,5,1,80.0,1,1,0.0,,,,,,
45,TAMED,True,5,RAISE,-G--Y,4,4,LLM,FAHEY,-G-G-,3,3,CSS,CAMEL,-GGG-,2.0,2.0,LLM,KAMEN,-GGG-,2.0,2.0,CSS,TAMED,GGGGG,0.0,0.0,LLM,,,,,,5629,82,98.54325812755374,82,57,30.48780487804878,57,3,94.73684210526315,3,1,66.66666666666666,1,1,0.0,,,
46,LEAFS,True,4,BASED,-YYY-,5,5,LLM,MEALS,-GGYG,2,2,CSS,LEAPS,GGG-G,1.0,1.0,LLM,LEAFS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,108,98.08136436311956,108,4,96.29629629629629,4,3,25.0,3,1,66.66666666666666,,,,,,
47,YACHT,True,4,SORRY,----Y,5,5,LLM,ZYNGA,-Y--Y,5,5,CSS,HAYAT,YGY-G,3.0,3.0,LLM,YACHT,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,87,98.4544324036241,87,9,89.65517241379311,9,1,88.88888888888889,1,1,0.0,,,,,,
48,MESSY,True,4,GUESS,--YGY,4,3,LLM,MASSE,G-GGY,2,2,CSS,MESSI,GGGG-,1.0,1.0,LLM,MESSY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,9,99.84011369692662,9,2,77.77777777777779,2,1,50.0,1,1,0.0,,,,,,
49,RYDER,True,4,SCRAP,--Y--,5,5,LLM,BROTH,-Y---,5,5,CSS,RIDER,G-GGG,1.0,1.0,LLM,RYDER,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,390,93.0715935334873,390,82,78.97435897435898,82,1,98.78048780487805,1,1,0.0,,,,,,
50,MOTIF,True,3,RAISE,--Y--,5,5,LLM,GOTTI,-GG-Y,3,3,CSS,MOTIF,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,201,96.42920589802807,201,1,99.50248756218906,1,1,0.0,,,,,,,,,
51,RAVEN,True,4,REALS,GYY--,4,4,LLM,RATED,GG-G-,2,2,CSS,RAMEN,GG-GG,1.0,1.0,LLM,RAVEN,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,14,99.75128797299698,14,5,64.28571428571429,5,1,80.0,1,1,0.0,,,,,,
52,REICH,True,5,SPRIG,--YY-,5,5,LLM,IRENA,YYY--,5,4,CSS,RIVER,GY-Y-,4.0,4.0,LLM,REIKI,GGG--,2.0,2.0,CSS,REICH,GGGGG,0.0,0.0,LLM,,,,,,5629,170,96.9799253863919,170,34,80.0,34,2,94.11764705882352,2,1,50.0,1,1,0.0,,,
53,ICONS,True,3,SPRIG,Y--Y-,5,5,LLM,LICKS,-YY-G,4,3,CSS,ICONS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,210,96.2693195949547,210,5,97.61904761904762,5,1,80.0,,,,,,,,,
54,SILKY,True,5,AURES,----Y,5,5,LLM,HOIST,--YY-,5,5,CSS,SYBIL,GY-YY,4.0,4.0,LLM,SILLY,GGG-G,1.0,1.0,CSS,SILKY,GGGGG,0.0,0.0,LLM,,,,,,5629,130,97.6905311778291,130,3,97.6923076923077,3,2,33.33333333333333,2,1,50.0,1,1,0.0,,,
55,CARVE,True,3,PRIOR,-Y---,5,5,LLM,VERNE,Y-G-G,3,3,CSS,CARVE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,422,92.50310890033754,422,2,99.52606635071089,2,1,50.0,,,,,,,,,
56,LAGER,False,6,OATES,-G-G-,3,3,LLM,KAMEN,-G-G-,3,3,CSS,AACES,-G-G-,3.0,3.0,LLM,FAHEY,-G-G-,3.0,3.0,CSS,HAWED,-G-G-,3.0,3.0,LLM,RAZER,-G-GG,2.0,2.0,CSS,5629,118,97.90371291526026,118,71,39.83050847457627,71,56,21.12676056338028,56,39,30.357142857142854,39,18,53.84615384615385,18,8,55.55555555555556
57,JERKS,True,5,LASER,--YYY,5,5,LLM,SHIRE,Y--YY,5,5,CSS,CREST,-YYY-,5.0,4.0,LLM,PERKS,-GGGG,1.0,1.0,CSS,JERKS,GGGGG,0.0,0.0,LLM,,,,,,5629,86,98.47219754841002,86,29,66.27906976744185,29,10,65.51724137931035,10,2,80.0,2,1,50.0,,,
58,LOTUS,True,4,DALES,--Y-G,4,4,LLM,LICKS,G---G,3,3,CSS,LUPUS,G--GG,2.0,2.0,LLM,LOTUS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,67,98.80973529934269,67,12,82.08955223880598,12,1,91.66666666666666,1,1,0.0,,,,,,
59,LACEY,False,6,BREED,---G-,4,4,LLM,GOLEM,--YG-,4,4,CSS,FLIES,-Y-G-,4.0,4.0,LLM,LÓPEZ,G--G-,3.0,3.0,CSS,LAKEY,GG-GG,1.0,1.0,LLM,LANEY,GG-GG,1.0,1.0,CSS,5629,285,94.93693373600995,285,31,89.12280701754386,31,10,67.74193548387096,10,3,70.0,3,2,33.33333333333333,2,1,50.0
60,TUDOR,True,5,SHUTS,--YY-,5,5,LLM,UTLEY,YY---,5,5,CSS,TUTOR,GG-GG,1.0,1.0,LLM,TUMOR,GG-GG,1.0,1.0,CSS,TUDOR,GGGGG,0.0,0.0,LLM,,,,,,5629,65,98.84526558891456,65,27,58.46153846153847,27,2,92.5925925925926,2,1,50.0,1,1,0.0,,,
61,QUOTA,True,5,BASED,-Y---,5,5,LLM,HWANG,--Y--,5,5,CSS,GRIDD,-----,5.0,5.0,LLM,AFOUL,Y-GY-,4.0,4.0,CSS,QUOTA,GGGGG,0.0,0.0,LLM,,,,,,5629,419,92.55640433469533,419,119,71.59904534606206,119,42,64.70588235294117,42,1,97.61904761904762,1,1,0.0,,,
62,MOURN,True,4,SHINY,---Y-,5,5,LLM,DRAWN,-Y--G,4,4,CSS,REBON,Y--YG,4.0,4.0,LLM,MOURN,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,357,93.65784331142298,357,13,96.35854341736695,13,1,92.3076923076923,1,1,0.0,,,,,,
63,PROMO,True,5,SORRY,-YY--,5,5,LLM,TUDOR,---YY,5,5,CSS,GROWL,-GG--,3.0,3.0,LLM,PROVO,GGG-G,1.0,1.0,CSS,PROMO,GGGGG,0.0,0.0,LLM,,,,,,5629,140,97.5128797299698,140,44,68.57142857142857,44,17,61.36363636363637,17,1,94.11764705882352,1,1,0.0,,,
64,CASTE,True,4,SORRY,Y----,5,5,LLM,CALMS,GG--Y,3,3,CSS,CAUSE,GG-YG,2.0,2.0,LLM,CASTE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,716,87.28015633327412,716,4,99.4413407821229,4,1,75.0,1,1,0.0,,,,,,
65,CAPRI,True,4,TEARS,--YG-,4,4,LLM,GARRY,-G-G-,3,3,CSS,NAIRN,-GYG-,3.0,3.0,LLM,CAPRI,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,50,99.1117427607035,50,16,68.0,16,2,87.5,2,1,50.0,,,,,,
66,ALIAS,True,2,AISLE,GYYY-,4,4,LLM,ALIAS,GGGGG,0,0,CSS,,,,,,,,,,,,,,,,,,,,,5629,2,99.96446971042813,2,1,50.0,,,,,,,,,,,,
67,PADDY,False,6,ELIAS,---Y-,5,5,LLM,GAUNT,-G---,4,4,CSS,MIMIC,-----,5.0,5.0,LLM,BARRY,-G--G,3.0,3.0,CSS,JAZZY,-G--G,3.0,3.0,LLM,HAPPY,-GY-G,3.0,3.0,CSS,5629,413,92.6629952034109,413,72,82.56658595641646,72,37,48.61111111111111,37,7,81.08108108108108,7,6,14.285714285714285,6,1,83.33333333333334
68,BLOBS,True,6,BREED,G----,4,4,LLM,BOLUS,GYY-G,3,3,CSS,BLOWS,GGG-G,1.0,1.0,LLM,BLOGS,GGG-G,1.0,1.0,CSS,BLOCS,GGG-G,1.0,1.0,LLM,BLOBS,GGGGG,0.0,0.0,CSS,5629,132,97.65500088825723,132,4,96.96969696969697,4,3,25.0,3,2,33.33333333333333,2,1,50.0,1,1,0.0
69,DILLY,True,5,GUESS,-----,5,5,LLM,MORPH,-----,5,5,CSS,ABRAC,-----,5.0,5.0,LLM,LIVID,YG--Y,4.0,4.0,CSS,DILLY,GGGGG,0.0,0.0,LLM,,,,,,5629,1270,77.43826612186889,1270,249,80.39370078740158,249,38,84.73895582329317,38,1,97.36842105263158,1,1,0.0,,,
70,GUTSY,True,2,RATES,--G-Y,4,4,LLM,GUTSY,GGGGG,0,0,CSS,,,,,,,,,,,,,,,,,,,,,5629,3,99.94670456564221,3,1,66.66666666666666,,,,,,,,,,,,
71,TABOR,True,4,GIVEN,-----,5,5,LLM,BUOYS,Y-Y--,5,5,CSS,THROB,G-YGY,3.0,3.0,LLM,TABOR,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,1299,76.92307692307693,1299,18,98.61431870669746,18,1,94.44444444444444,1,1,0.0,,,,,,
72,INLAY,True,4,BASED,-Y---,5,5,LLM,ALONG,YY-Y-,5,5,CSS,LYMAN,YY-GY,4.0,4.0,LLM,INLAY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,419,92.55640433469533,419,8,98.09069212410502,8,1,87.5,1,1,0.0,,,,,,
73,AHHHH,False,6,NEARS,--Y--,5,5,LLM,LAYUP,-Y---,5,5,CSS,BASED,-Y---,5.0,5.0,LLM,GOTTA,----Y,5.0,5.0,CSS,AFFIX,G----,4.0,4.0,LLM,AWWWW,G----,4.0,4.0,CSS,5629,336,94.03091135192751,336,36,89.28571428571429,36,21,41.66666666666667,21,4,80.95238095238095,4,2,50.0,2,1,50.0
74,ROUEN,True,4,LANES,--YG-,4,4,LLM,NIGER,Y--GY,4,4,CSS,BREEN,-Y-GG,3.0,3.0,LLM,ROUEN,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,45,99.20056848463315,45,4,91.11111111111111,4,1,75.0,1,1,0.0,,,,,,
75,BUENA,True,4,SORRY,-----,5,5,LLM,LEGIT,-Y---,5,5,CSS,DUPED,-G-Y-,4.0,4.0,LLM,BUENA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,1142,79.71220465446794,1142,74,93.52014010507881,74,4,94.5945945945946,4,1,75.0,,,,,,
76,MENON,True,6,SPRIT,-----,5,5,LLM,BUENA,--YY-,5,4,CSS,DENIM,-GG-Y,3.0,3.0,LLM,MENLO,GGG-Y,2.0,2.0,CSS,CLEAR,--Y--,5.0,5.0,LLM,MENON,GGGGG,0.0,0.0,CSS,5629,952,83.08758216379464,952,51,94.64285714285714,51,2,96.07843137254902,2,1,50.0,1,1,0.0,1,1,0.0
77,TRASK,True,4,EARLS,-YY-Y,5,4,LLM,SONAR,Y--YY,5,5,CSS,ASTRA,YYYY-,5.0,4.0,LLM,TRASK,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,36,99.36045478770652,36,8,77.77777777777779,8,2,75.0,2,1,50.0,,,,,,
78,CASIO,True,4,REALS,--Y-Y,5,5,LLM,JASON,-GGY-,3,3,CSS,PASCO,-GGYG,2.0,2.0,LLM,CASIO,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,123,97.81488719133061,123,3,97.5609756097561,3,1,66.66666666666666,1,1,0.0,,,,,,
79,VOILA,True,5,BREWS,-----,5,5,LLM,INLAY,Y-YY-,5,4,CSS,LUMIA,Y--YG,4.0,4.0,LLM,VIOLA,GYYGG,2.0,2.0,CSS,VOILA,GGGGG,0.0,0.0,LLM,,,,,,5629,962,82.90993071593533,962,19,98.02494802494802,19,3,84.21052631578947,3,1,66.66666666666666,1,1,0.0,,,
80,AURAL,True,3,GUESS,-G---,4,4,LLM,LUMIA,YG--Y,4,4,CSS,AURAL,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,167,97.03322082074969,167,4,97.60479041916167,4,1,75.0,,,,,,,,,
81,LEGER,True,5,SHIRT,---Y-,5,5,LLM,CARER,---GG,3,3,CSS,OFFER,---GG,3.0,3.0,LLM,UNGER,--GGG,2.0,2.0,CSS,LEGER,GGGGG,0.0,0.0,LLM,,,,,,5629,584,89.62515544501687,584,46,92.12328767123287,46,23,50.0,23,1,95.65217391304348,1,1,0.0,,,
82,DALLY,True,6,GUESS,-----,5,5,LLM,AORTA,Y----,5,5,CSS,WORDS,---Y-,5.0,5.0,LLM,DAFFY,GG--G,2.0,2.0,CSS,DILLY,G-GGG,1.0,1.0,LLM,DALLY,GGGGG,0.0,0.0,CSS,5629,1270,77.43826612186889,1270,125,90.15748031496062,125,22,82.39999999999999,22,3,86.36363636363636,3,1,66.66666666666666,1,1,0.0
