game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6
13,TRUTH,True,2,START,-Y-YY,5,4,LLM,TRUTH,GGGGG,0,0,CSS,,,,,,,,,,,,,,,,,,,,,5629,3,99.94670456564221,3,1,66.66666666666666,,,,,,,,,,,,
14,FIRED,True,4,COULD,----G,4,4,LLM,SAEED,---GG,3,3,CSS,HIRED,-GGGG,1.0,1.0,LLM,FIRED,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,140,97.5128797299698,140,22,84.28571428571429,22,4,81.81818181818183,4,1,75.0,,,,,,
15,FOLKS,True,5,COULD,-G-Y-,4,4,LLM,HOTEL,-G--Y,4,4,CSS,LOBBY,YG---,4.0,4.0,LLM,SOLAR,YGG--,3.0,3.0,CSS,FOLKS,GGGGG,0.0,0.0,LLM,,,,,,5629,96,98.29454610055072,96,37,61.458333333333336,37,16,56.75675675675676,16,2,87.5,2,1,50.0,,,
16,CHILE,True,4,ROSES,---Y-,5,5,LLM,DEITY,-YG--,4,4,CSS,COULD,G--G-,3.0,3.0,LLM,CHILE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,503,91.0641321726772,503,32,93.63817097415506,32,1,96.875,1,1,0.0,,,,,,
17,BLACK,True,4,GUESS,-----,5,5,LLM,TRICK,---GG,3,3,CSS,CLACK,-GGGG,1.0,1.0,LLM,BLACK,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,1270,77.43826612186889,1270,11,99.13385826771653,11,2,81.81818181818183,2,1,50.0,,,,,,
18,GRANT,True,3,START,--GYG,3,3,LLM,DRAFT,-GG-G,2,2,CSS,GRANT,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,7,99.87564398649849,7,2,71.42857142857143,2,1,50.0,,,,,,,,,
19,MEALS,True,6,GIVEN,---Y-,5,5,LLM,PAUSE,-Y-YY,5,4,CSS,SEATS,-GG-G,2.0,2.0,LLM,READS,-GG-G,2.0,2.0,CSS,LEAFS,YGG-G,2.0,2.0,LLM,MEALS,GGGGG,0.0,0.0,CSS,5629,743,86.800497424054,743,53,92.86675639300135,53,20,62.264150943396224,20,6,70.0,6,2,66.66666666666666,2,1,50.0
20,CREAM,True,4,LARGE,-YY-Y,5,5,LLM,READS,YYY--,5,3,CSS,TREAT,-GGG-,2.0,2.0,LLM,CREAM,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,78,98.61431870669746,78,21,73.07692307692307,21,5,76.19047619047619,5,1,80.0,,,,,,
21,AWAKE,True,5,GIVEN,---Y-,5,5,LLM,MEDAL,-Y-Y-,5,5,CSS,SHARE,--G-G,3.0,3.0,LLM,QUAKE,--GGG,2.0,2.0,CSS,AWAKE,GGGGG,0.0,0.0,LLM,,,,,,5629,743,86.800497424054,743,62,91.65545087483177,62,3,95.16129032258065,3,1,66.66666666666666,1,1,0.0,,,
22,OCCUR,True,4,GUESS,-Y---,5,5,LLM,TRULY,-YY--,5,5,CSS,TROUS,-YYG-,4.0,4.0,LLM,OCCUR,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,154,97.26416770296677,154,9,94.15584415584416,9,2,77.77777777777779,2,1,50.0,,,,,,
23,YEARS,True,3,SMART,Y-GG-,3,3,LLM,REARS,-GGGG,1,1,CSS,YEARS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,12,99.78681826256884,12,8,33.33333333333333,8,1,87.5,,,,,,,,,
24,GRADE,True,3,START,--GY-,4,4,LLM,GRAZE,GGG-G,1,1,CSS,GRADE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,69,98.77420500977084,69,4,94.20289855072464,4,1,75.0,,,,,,,,,
25,CHILL,True,3,COULD,G--G-,3,3,LLM,CHILE,GGGG-,1,1,CSS,CHILL,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,12,99.78681826256884,12,2,83.33333333333334,2,1,50.0,,,,,,,,,
26,FLOOD,True,3,COULD,-Y-YG,4,4,LLM,OILED,Y-Y-G,4,4,CSS,FLOOD,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,6,99.89340913128441,6,5,16.666666666666664,5,1,80.0,,,,,,,,,
27,APPLY,True,4,START,--Y--,5,5,LLM,ALINE,GY---,4,4,CSS,AHOLD,G--G-,3.0,3.0,LLM,APPLY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,657,88.32829987564399,657,7,98.93455098934551,7,2,71.42857142857143,2,1,50.0,,,,,,
28,SMILE,True,4,COULD,---G-,4,4,LLM,APPLY,---G-,4,4,CSS,EMILE,-GGGG,1.0,1.0,LLM,SMILE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,171,96.96216024160597,171,56,67.2514619883041,56,1,98.21428571428571,1,1,0.0,,,,,,
29,KNOCK,True,2,COULD,YY---,5,5,LLM,KNOCK,GGGGG,0,0,CSS,,,,,,,,,,,,,,,,,,,,,5629,60,98.9340913128442,60,1,98.33333333333333,,,,,,,,,,,,
30,SLEEP,True,3,TEARS,-Y--Y,5,5,LLM,SMILE,G--YY,4,4,CSS,SLEEP,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,99,98.24125066619293,99,2,97.97979797979798,2,1,50.0,,,,,,,,,
31,BRICK,True,5,COULD,Y----,5,5,LLM,WHACK,---GG,3,3,CSS,STICK,--GGG,2.0,2.0,LLM,FRICK,-GGGG,1.0,1.0,CSS,BRICK,GGGGG,0.0,0.0,LLM,,,,,,5629,209,96.28708473974062,209,9,95.69377990430623,9,5,44.44444444444444,5,3,40.0,3,1,66.66666666666666,,,
32,WROTE,True,4,COULD,-Y---,5,5,LLM,PHOTO,--GG-,3,3,CSS,TROTT,-GGG-,2.0,2.0,LLM,WROTE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,390,93.0715935334873,390,5,98.71794871794873,5,1,80.0,1,1,0.0,,,,,,
33,RATED,True,3,COULD,----G,4,4,LLM,FIRED,--YGG,3,3,CSS,RATED,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,140,97.5128797299698,140,9,93.57142857142857,9,1,88.88888888888889,,,,,,,,,
34,ALERT,True,3,START,--YGG,3,3,LLM,AVERT,G-GGG,1,1,CSS,ALERT,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,3,99.94670456564221,3,1,66.66666666666666,1,1,0.0,,,,,,,,,
35,CAGES,True,3,GUESS,Y-Y-G,4,4,LLM,VEGAS,-YGYG,3,3,CSS,CAGES,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,12,99.78681826256884,12,5,58.333333333333336,5,1,80.0,,,,,,,,,
36,TEDDY,True,5,COULD,----Y,5,5,LLM,DRIES,Y--Y-,5,5,CSS,HEADY,-G-GG,2.0,2.0,LLM,WENDY,-G-GG,2.0,2.0,CSS,TEDDY,GGGGG,0.0,0.0,LLM,,,,,,5629,302,94.63492627464913,302,15,95.03311258278146,15,4,73.33333333333333,4,1,75.0,1,1,0.0,,,
37,COLES,True,5,AROSE,--YYY,5,4,LLM,POLES,-GGGG,1,1,CSS,SHOES,--YGG,3.0,3.0,LLM,MOLES,-GGGG,1.0,1.0,CSS,COLES,GGGGG,0.0,0.0,LLM,,,,,,5629,80,98.5787884171256,80,5,93.75,5,3,40.0,3,2,33.33333333333333,2,1,50.0,,,
38,HWANG,True,5,GREEN,Y---Y,5,5,LLM,YOUNG,---GG,3,3,CSS,SLANG,--GGG,2.0,2.0,LLM,CHANG,-YGGG,2.0,2.0,CSS,HWANG,GGGGG,0.0,0.0,LLM,,,,,,5629,94,98.33007639012258,94,27,71.27659574468085,27,8,70.37037037037037,8,1,87.5,1,1,0.0,,,
39,WRATH,True,4,START,-YGY-,4,4,LLM,TRACI,YGG--,3,3,CSS,GRATE,-GGG-,2.0,2.0,LLM,WRATH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,14,99.75128797299698,14,2,85.71428571428571,2,1,50.0,1,1,0.0,,,,,,
40,MACHO,True,6,START,--Y--,5,5,LLM,GABLE,-G---,4,4,CSS,GLIDE,-----,5.0,5.0,LLM,CAJUN,YG---,4.0,4.0,CSS,WACKY,-GG--,3.0,3.0,LLM,MACHO,GGGGG,0.0,0.0,CSS,5629,657,88.32829987564399,657,109,83.40943683409436,109,55,49.54128440366973,55,4,92.72727272727272,4,2,50.0,2,1,50.0
41,LOPEZ,True,5,START,-----,5,5,LLM,CHILE,---YY,5,5,CSS,LENOX,GY-Y-,4.0,4.0,LLM,LOVEY,GG-G-,2.0,2.0,CSS,LOPEZ,GGGGG,0.0,0.0,LLM,,,,,,5629,852,84.86409664238764,852,43,94.95305164319248,43,4,90.69767441860465,4,2,50.0,2,1,50.0,,,
42,GOODY,True,4,COULD,-G--Y,4,4,LLM,DOMES,YG---,4,4,CSS,GORDY,GG-GG,1.0,1.0,LLM,GOODY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,85,98.48996269319595,85,26,69.41176470588235,26,2,92.3076923076923,2,1,50.0,,,,,,
43,BROTH,True,4,COULD,-Y---,5,5,LLM,WROTE,-GGG-,2,2,CSS,TROTT,-GGG-,2.0,2.0,LLM,BROTH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,390,93.0715935334873,390,4,98.97435897435898,4,3,25.0,3,1,66.66666666666666,,,,,,
44,VERDE,True,3,START,---Y-,5,5,LLM,FREDO,-YYG-,4,4,CSS,VERDE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,469,91.66814709539882,469,4,99.14712153518124,4,1,75.0,,,,,,,,,
45,TAMED,True,6,COULD,----G,4,4,LLM,RATED,-GYGG,2,2,CSS,TAXED,GG-GG,1.0,1.0,LLM,TAPED,GG-GG,1.0,1.0,CSS,TAPES,GG-G-,2.0,2.0,LLM,TAMED,GGGGG,0.0,0.0,CSS,5629,140,97.5128797299698,140,3,97.85714285714285,3,2,33.33333333333333,2,1,50.0,1,1,0.0,1,1,0.0
46,LEAFS,True,3,COULD,---Y-,5,5,LLM,SLEEP,YYY--,5,4,CSS,LEAFS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,478,91.50826079232546,478,12,97.48953974895397,12,1,91.66666666666666,,,,,,,,,
47,YACHT,True,4,COULD,Y----,5,5,LLM,TRICK,Y--Y-,5,5,CSS,SCENT,-Y--G,4.0,4.0,LLM,YACHT,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,209,96.28708473974062,209,9,95.69377990430623,9,1,88.88888888888889,1,1,0.0,,,,,,
48,MESSY,True,6,GIVEN,---Y-,5,5,LLM,LEAKY,-G--G,3,3,CSS,JERRY,-G--G,3.0,3.0,LLM,TEDDY,-G--G,3.0,3.0,CSS,BEESY,-G-GG,2.0,2.0,LLM,MESSY,GGGGG,0.0,0.0,CSS,5629,743,86.800497424054,743,27,96.36608344549124,27,11,59.25925925925925,11,3,72.72727272727273,3,1,66.66666666666666,1,1,0.0
49,RYDER,True,3,GUESS,--Y--,5,5,LLM,TYPED,-G-GY,3,3,CSS,RYDER,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,1121,80.08527269497246,1121,1,99.9107939339875,1,1,0.0,,,,,,,,,
50,MOTIF,True,6,GUESS,-----,5,5,LLM,YACHT,----Y,5,5,CSS,TWIRL,Y-Y--,5.0,5.0,LLM,PINTO,-Y-YY,5.0,5.0,CSS,TREEB,Y----,5.0,5.0,LLM,MOTIF,GGGGG,0.0,0.0,CSS,5629,1270,77.43826612186889,1270,32,97.48031496062993,32,3,90.625,3,1,66.66666666666666,1,1,0.0,1,1,0.0
51,RAVEN,True,3,GUESS,--Y--,5,5,LLM,LEVER,--GGY,3,3,CSS,RAVEN,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,1121,80.08527269497246,1121,3,99.73238180196253,3,1,66.66666666666666,,,,,,,,,
52,REICH,True,4,GREEN,-YY--,5,4,LLM,YEARS,-G-Y-,4,4,CSS,REMIT,GG-Y-,3.0,3.0,LLM,REICH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,213,96.21602416059692,213,28,86.85446009389672,28,2,92.85714285714286,2,1,50.0,,,,,,
53,ICONS,True,4,GUESS,----G,4,4,LLM,POLIS,-Y-YG,4,4,CSS,IRONS,G-GGG,1.0,1.0,LLM,ICONS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,393,93.01829809912951,393,6,98.47328244274809,6,1,83.33333333333334,1,1,0.0,,,,,,
54,SILKY,True,4,GREEN,-----,5,5,LLM,FOCAL,----Y,5,5,CSS,BULLY,--G-G,3.0,3.0,LLM,SILKY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,1283,77.20731923965181,1283,71,94.46609508963367,71,2,97.1830985915493,2,1,50.0,,,,,,
55,CARVE,True,3,GIVEN,--YY-,5,4,LLM,AVERT,YYYY-,5,4,CSS,CARVE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,57,98.987386747202,57,5,91.22807017543859,5,1,80.0,,,,,,,,,
56,LAGER,True,6,THREE,--YG-,4,4,LLM,RAVEN,YG-G-,3,3,CSS,SAFER,-G-GG,2.0,2.0,LLM,LAUER,GG-GG,1.0,1.0,CSS,LAKER,GG-GG,1.0,1.0,LLM,LAGER,GGGGG,0.0,0.0,CSS,5629,182,96.76674364896074,182,29,84.06593406593407,29,20,31.03448275862069,20,4,80.0,4,3,25.0,3,1,66.66666666666666
57,JERKS,False,6,COULD,-----,5,5,LLM,MEANS,-G--G,3,3,CSS,REVIS,YG--G,3.0,3.0,LLM,HERES,-GG-G,2.0,2.0,CSS,SERFS,-GG-G,2.0,2.0,LLM,BERKS,-GGGG,1.0,1.0,CSS,5629,1556,72.35743471309291,1556,41,97.3650385604113,41,10,75.60975609756098,10,5,50.0,5,3,40.0,3,2,33.33333333333333
58,LOTUS,True,4,BRAIN,-----,5,5,LLM,FOLES,-GY-G,3,3,CSS,LOGOS,GG--G,2.0,2.0,LLM,LOTUS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,760,86.4984899626932,760,12,98.42105263157895,12,3,75.0,3,1,66.66666666666666,,,,,,
59,LACEY,True,4,START,--Y--,5,5,LLM,NADIA,-G---,4,4,CSS,WALLY,-GY-G,3.0,3.0,LLM,LACEY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,657,88.32829987564399,657,85,87.06240487062405,85,1,98.82352941176471,1,1,0.0,,,,,,
60,TUDOR,True,3,NEARS,---Y-,5,5,LLM,PROTO,-YYY-,5,5,CSS,TUDOR,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,168,97.01545567596376,168,9,94.64285714285714,9,1,88.88888888888889,,,,,,,,,
61,QUOTA,True,4,BRAIN,--Y--,5,5,LLM,CAGES,-Y---,5,5,CSS,ALOUD,Y-GY-,4.0,4.0,LLM,QUOTA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,587,89.5718600106591,587,51,91.31175468483816,51,1,98.0392156862745,1,1,0.0,,,,,,
62,MOURN,True,3,COULD,-GG--,3,3,LLM,YOUNG,-GGY-,3,3,CSS,MOURN,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,32,99.43151536685025,32,2,93.75,2,1,50.0,,,,,,,,,
63,PROMO,True,6,COULD,-Y---,5,5,LLM,RIOTS,Y-G--,4,4,CSS,BROWN,-GG--,3.0,3.0,LLM,GROPE,-GGY-,3.0,3.0,CSS,PROVO,GGG-G,1.0,1.0,LLM,PROMO,GGGGG,0.0,0.0,CSS,5629,390,93.0715935334873,390,33,91.53846153846153,33,14,57.57575757575758,14,4,71.42857142857143,4,1,75.0,1,1,0.0
64,CASTE,True,4,GRADE,--Y-G,4,4,LLM,PAUSE,-G-YG,3,3,CSS,SALVE,YG--G,3.0,3.0,LLM,CASTE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,90,98.4011369692663,90,7,92.22222222222223,7,4,42.857142857142854,4,1,75.0,,,,,,
65,CAPRI,True,3,SINCE,-Y-Y-,5,5,LLM,CRAIG,GYYY-,4,4,CSS,CAPRI,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,47,99.1650381950613,47,3,93.61702127659575,3,1,66.66666666666666,,,,,,,,,
66,ALIAS,True,3,ARISE,G-GY-,3,3,LLM,ADIOS,G-G-G,2,2,CSS,ALIAS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,5,99.91117427607034,5,2,60.0,2,1,50.0,,,,,,,,,
67,PADDY,True,6,COULD,----Y,5,5,LLM,VERDI,---G-,4,4,CSS,SANDS,-G-G-,3.0,3.0,LLM,MAGDA,-G-G-,3.0,3.0,CSS,DADDY,-GGGG,1.0,1.0,LLM,PADDY,GGGGG,0.0,0.0,CSS,5629,302,94.63492627464913,302,24,92.05298013245033,24,6,75.0,6,3,50.0,3,1,66.66666666666666,1,1,0.0
68,BLOBS,False,6,GUESS,----G,4,4,LLM,RIOTS,--G-G,3,3,CSS,HOOPS,--G-G,3.0,3.0,LLM,LYONS,Y-G-G,3.0,3.0,CSS,BLOWS,GGG-G,1.0,1.0,LLM,BLOCS,GGG-G,1.0,1.0,CSS,5629,393,93.01829809912951,393,32,91.85750636132316,32,8,75.0,8,4,50.0,4,2,50.0,2,1,50.0
69,DILLY,True,4,GUESS,-----,5,5,LLM,PANTY,----G,4,4,CSS,DIMLY,GG-GG,1.0,1.0,LLM,DILLY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,1270,77.43826612186889,1270,66,94.80314960629921,66,1,98.48484848484848,1,1,0.0,,,,,,
70,GUTSY,True,2,GUESS,GG-G-,2,2,LLM,GUTSY,GGGGG,0,0,CSS,,,,,,,,,,,,,,,,,,,,,5629,1,99.98223485521407,1,1,0.0,,,,,,,,,,,,
71,TABOR,True,6,ARIES,YY---,5,5,LLM,VARUN,-GY--,4,4,CSS,RADAR,-G--G,3.0,3.0,LLM,GABOR,-GGGG,1.0,1.0,CSS,LABOR,-GGGG,1.0,1.0,LLM,TABOR,GGGGG,0.0,0.0,CSS,5629,185,96.71344821460295,185,31,83.24324324324324,31,6,80.64516129032258,6,2,66.66666666666666,2,1,50.0,1,1,0.0
72,INLAY,True,6,START,--Y--,5,5,LLM,MACAU,---G-,4,4,CSS,GLEAN,-Y-GY,4.0,4.0,LLM,ZONAL,--YGY,4.0,4.0,CSS,LAYIN,YYYYY,5.0,4.0,LLM,INLAY,GGGGG,0.0,0.0,CSS,5629,657,88.32829987564399,657,50,92.3896499238965,50,4,92.0,4,1,75.0,1,1,0.0,1,1,0.0
73,AHHHH,True,6,START,--Y--,5,5,LLM,LOGAN,---Y-,5,5,CSS,PADDY,-Y---,5.0,5.0,LLM,ABUJA,G----,4.0,4.0,CSS,AIMEE,G----,4.0,4.0,LLM,AHHHH,GGGGG,0.0,0.0,CSS,5629,657,88.32829987564399,657,124,81.12633181126331,124,16,87.09677419354838,16,4,75.0,4,2,50.0,2,1,50.0
74,ROUEN,True,3,GUESS,-YY--,5,4,LLM,LAUER,--GGY,3,3,CSS,ROUEN,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,72,98.72090957541305,72,1,98.61111111111111,1,1,0.0,,,,,,,,,
75,BUENA,True,2,GUESS,-GG--,3,3,LLM,BUENA,GGGGG,0,0,CSS,,,,,,,,,,,,,,,,,,,,,5629,10,99.82234855214071,10,1,90.0,,,,,,,,,,,,
76,MENON,True,5,TREES,--Y--,5,5,LLM,QUAKE,----Y,5,5,CSS,PEONY,-GYY-,4.0,3.0,LLM,MELON,GG-GG,1.0,1.0,CSS,MENON,GGGGG,0.0,0.0,LLM,,,,,,5629,392,93.03606324391544,392,86,78.06122448979592,86,10,88.37209302325581,10,1,90.0,1,1,0.0,,,
77,TRASK,True,4,GUESS,---G-,4,4,LLM,CRASH,-GGG-,2,2,CSS,TRAIL,GGG--,2.0,2.0,LLM,TRASK,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,64,98.86303073370047,64,1,98.4375,1,1,0.0,1,1,0.0,,,,,,
78,CASIO,True,3,COULD,GY---,4,4,LLM,CAIRO,GGY-G,2,2,CSS,CASIO,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,43,99.236098774205,43,1,97.67441860465115,1,1,0.0,,,,,,,,,
79,VOILA,True,6,COULD,-G-G-,3,3,LLM,POOLS,-G-G-,3,3,CSS,GOLLY,-G-G-,3.0,3.0,LLM,NOBLE,-G-G-,3.0,3.0,CSS,KOHLI,-G-GY,3.0,3.0,LLM,VOILA,GGGGG,0.0,0.0,CSS,5629,34,99.39598507727838,34,17,50.0,17,4,76.47058823529412,4,3,25.0,3,1,66.66666666666666,1,1,0.0
80,AURAL,True,3,STAGE,--Y--,5,5,LLM,LAURA,YYYYY,5,2,CSS,AURAL,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,593,89.46526914194351,593,1,99.83136593591905,1,1,0.0,,,,,,,,,
81,LEGER,True,4,RATES,Y--G-,4,4,LLM,QUEER,--YGG,3,3,CSS,LEVER,GG-GG,1.0,1.0,LLM,LEGER,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,129,97.70829632261503,129,17,86.82170542635659,17,2,88.23529411764706,2,1,50.0,,,,,,
82,DALLY,True,4,TASER,-G---,4,4,LLM,MAGDA,-G-Y-,4,4,CSS,DAILY,GG-GG,1.0,1.0,LLM,DALLY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,220,96.0916681470954,220,10,95.45454545454545,10,1,90.0,1,1,0.0,,,,,,
83,INIGO,True,4,ASSAY,-----,5,5,LLM,MELON,---YY,5,5,CSS,CINCO,-YY-G,4.0,3.0,LLM,INIGO,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,1438,74.45372179783266,1438,60,95.82753824756607,60,4,93.33333333333333,4,1,75.0,,,,,,
84,KRILL,True,5,GUESS,-----,5,5,LLM,LAIRD,Y-GY-,4,4,CSS,TRILL,-GGGG,1.0,1.0,LLM,BRILL,-GGGG,1.0,1.0,CSS,KRILL,GGGGG,0.0,0.0,LLM,,,,,,5629,1270,77.43826612186889,1270,3,99.76377952755907,3,2,33.33333333333333,2,1,50.0,1,1,0.0,,,
85,SNIDE,True,3,COULD,----Y,5,5,LLM,BENDY,-YYG-,4,4,CSS,SNIDE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,302,94.63492627464913,302,1,99.66887417218543,1,1,0.0,,,,,,,,,
