game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6
19,MEALS,True,4,BASED,-YYY-,5,5,LLM,SEARS,-GG-G,2,2,CSS,HEALS,-GGGG,1.0,1.0,LLM,MEALS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,108,98.08136436311956,108,16,85.18518518518519,16,1,93.75,1,1,0.0,,,,,,
20,CREAM,True,4,LIGHT,-----,5,5,LLM,CARER,GYYY-,4,3,CSS,CRAVE,GGY-Y,3.0,3.0,LLM,CREAM,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,1552,72.42849529223663,1552,4,99.74226804123711,4,1,75.0,1,1,0.0,,,,,,
21,AWAKE,True,4,GUESS,--Y--,5,5,LLM,MITRE,----G,4,4,CSS,LEAVE,--G-G,3.0,3.0,LLM,AWAKE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,1121,80.08527269497246,1121,96,91.43621766280107,96,1,98.95833333333334,1,1,0.0,,,,,,
22,OCCUR,True,4,GUESS,-Y---,5,5,LLM,CYMRU,Y--YY,5,4,CSS,INCUR,--GGG,2.0,2.0,LLM,OCCUR,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,154,97.26416770296677,154,4,97.40259740259741,4,1,75.0,1,1,0.0,,,,,,
23,YEARS,False,6,AFTER,Y--YY,5,5,LLM,OREAL,-YYY-,5,4,CSS,BARDS,-YY-G,4.0,3.0,LLM,HEARS,-GGGG,1.0,1.0,CSS,SEARS,-GGGG,1.0,1.0,LLM,NEARS,-GGGG,1.0,1.0,CSS,5629,107,98.09912950790549,107,57,46.728971962616825,57,10,82.45614035087719,10,8,20.0,8,7,12.5,7,6,14.285714285714285
24,GRADE,True,4,GUESS,G-Y--,4,4,LLM,GLAZE,G-G-G,2,2,CSS,GRAPE,GGG-G,1.0,1.0,LLM,GRADE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,50,99.1117427607035,50,5,90.0,5,4,20.0,4,1,75.0,,,,,,
25,CHILL,True,6,GUESS,-----,5,5,LLM,BHATT,-G---,4,4,CSS,CHIMP,GGG--,2.0,2.0,LLM,CHILI,GGGG-,1.0,1.0,CSS,CHILD,GGGG-,1.0,1.0,LLM,CHILL,GGGGG,0.0,0.0,CSS,5629,1270,77.43826612186889,1270,25,98.03149606299213,25,7,72.0,7,2,71.42857142857143,2,1,50.0,1,1,0.0
26,FLOOD,True,6,LUCKY,Y----,5,5,LLM,TITLE,---Y-,5,5,CSS,GIVEN,-----,5.0,5.0,LLM,FLASH,GG---,3.0,3.0,CSS,FLOOR,GGGG-,1.0,1.0,LLM,FLOOD,GGGGG,0.0,0.0,CSS,5629,669,88.11511813821282,669,115,82.8101644245142,115,66,42.608695652173914,66,2,96.96969696969697,2,1,50.0,1,1,0.0
27,APPLY,True,4,GUESS,-----,5,5,LLM,CHAMP,--Y-Y,5,5,CSS,COULD,---G-,4.0,4.0,LLM,APPLY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,1270,77.43826612186889,1270,45,96.45669291338582,45,2,95.55555555555556,2,1,50.0,,,,,,
28,SMILE,True,3,LUMPS,Y-Y-Y,5,5,LLM,SALEM,G-YYY,4,3,CSS,SMILE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,14,99.75128797299698,14,4,71.42857142857143,4,1,75.0,,,,,,,,,
29,KNOCK,True,5,GUESS,-----,5,5,LLM,LYMAN,----Y,5,5,CSS,PRINT,---Y-,5.0,5.0,LLM,CONDO,YYY--,5.0,5.0,CSS,KNOCK,GGGGG,0.0,0.0,LLM,,,,,,5629,1270,77.43826612186889,1270,58,95.43307086614173,58,7,87.93103448275862,7,1,85.71428571428571,1,1,0.0,,,
30,SLEEP,True,3,BASED,--YG-,4,4,LLM,NILES,--YGY,4,4,CSS,SLEEP,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,159,97.17534197903713,159,4,97.48427672955975,4,1,75.0,,,,,,,,,
31,BRICK,True,5,GUESS,-----,5,5,LLM,BLOOM,G----,4,4,CSS,GIVEN,-Y---,5.0,5.0,LLM,BAIRD,G-GY-,3.0,3.0,CSS,BRICK,GGGGG,0.0,0.0,LLM,,,,,,5629,1270,77.43826612186889,1270,38,97.00787401574803,38,6,84.21052631578947,6,2,66.66666666666666,2,1,50.0,,,
32,WROTE,True,6,CHOSE,--G-G,3,3,LLM,NOONE,--G-G,3,3,CSS,GROVE,-GG-G,2.0,2.0,LLM,FROME,-GG-G,2.0,2.0,CSS,TROPE,YGG-G,2.0,2.0,LLM,WROTE,GGGGG,0.0,0.0,CSS,5629,41,99.27162906377687,41,25,39.02439024390244,25,7,72.0,7,5,28.57142857142857,5,1,80.0,1,1,0.0
33,RATED,True,3,LUMPS,-----,5,5,LLM,BARGE,-GY-Y,4,4,CSS,RATED,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,1524,72.92591934624268,1524,19,98.75328083989501,19,1,94.73684210526315,,,,,,,,,
34,ALERT,True,5,GUESS,--G--,4,4,LLM,CHEVY,--G--,4,4,CSS,BREAK,-YGY-,4.0,4.0,LLM,OPERA,--GGY,3.0,3.0,CSS,ALERT,GGGGG,0.0,0.0,LLM,,,,,,5629,151,97.31746313732457,151,77,49.00662251655629,77,3,96.1038961038961,3,1,66.66666666666666,1,1,0.0,,,
35,CAGES,True,3,BASED,-GYG-,3,3,LLM,CANES,GG-GG,1,1,CSS,CAGES,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,73,98.7031444306271,73,7,90.41095890410958,7,1,85.71428571428571,,,,,,,,,
36,TEDDY,True,6,GUESS,--Y--,5,5,LLM,BRIBE,----Y,5,5,CSS,FABLE,----Y,5.0,5.0,LLM,ENOCH,Y----,5.0,5.0,CSS,TYPED,GY-YY,4.0,4.0,LLM,TEDDY,GGGGG,0.0,0.0,CSS,5629,1121,80.08527269497246,1121,282,74.84388938447815,282,96,65.95744680851064,96,10,89.58333333333334,10,1,90.0,1,1,0.0
37,COLES,True,5,WHICH,---Y-,5,5,LLM,LYCRA,Y-Y--,5,5,CSS,COULD,GG-Y-,3.0,3.0,LLM,COLON,GGG--,2.0,2.0,CSS,COLES,GGGGG,0.0,0.0,LLM,,,,,,5629,408,92.75182092734056,408,27,93.38235294117648,27,3,88.88888888888889,3,2,33.33333333333333,2,1,50.0,,,
38,HWANG,True,4,LYNCH,--Y-Y,5,5,LLM,RHINE,-Y-G-,4,4,CSS,HOUND,G--G-,3.0,3.0,LLM,HWANG,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,78,98.61431870669746,78,7,91.02564102564102,7,2,71.42857142857143,2,1,50.0,,,,,,
39,WRATH,True,4,AFTER,Y-Y-Y,5,5,LLM,TARIQ,YYY--,5,5,CSS,WORDS,G-Y--,4.0,4.0,LLM,WRATH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,69,98.77420500977084,69,14,79.71014492753623,14,1,92.85714285714286,1,1,0.0,,,,,,
40,MACHO,True,3,CRANE,Y-Y--,5,5,LLM,MACOS,GGGY-,2,2,CSS,MACHO,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,66,98.82750044412862,66,2,96.96969696969697,2,1,50.0,,,,,,,,,
41,LOPEZ,True,4,GUESS,--Y--,5,5,LLM,MOTEL,-G-GY,3,3,CSS,LOVER,GG-G-,2.0,2.0,LLM,LOPEZ,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,1121,80.08527269497246,1121,11,99.01873327386262,11,2,81.81818181818183,2,1,50.0,,,,,,
42,GOODY,True,5,GUESS,G----,4,4,LLM,GANGA,G----,4,4,CSS,GODLY,GGY-G,2.0,2.0,LLM,GOWDY,GG-GG,1.0,1.0,CSS,GOODY,GGGGG,0.0,0.0,LLM,,,,,,5629,84,98.50772783798189,84,32,61.904761904761905,32,3,90.625,3,2,33.33333333333333,2,1,50.0,,,
43,BROTH,True,4,BASED,G----,4,4,LLM,BIXBY,G----,4,4,CSS,BROWN,GGG--,2.0,2.0,LLM,BROTH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,71,98.73867472019897,71,25,64.7887323943662,25,4,84.0,4,1,75.0,,,,,,
44,VERDE,True,6,CRATE,-Y--G,4,4,LLM,ROLFE,Y---G,4,4,CSS,VERVE,GGG-G,1.0,1.0,LLM,VERSE,GGG-G,1.0,1.0,CSS,VERGE,GGG-G,1.0,1.0,LLM,VERDE,GGGGG,0.0,0.0,CSS,5629,74,98.68537928584118,74,26,64.86486486486487,26,4,84.61538461538461,4,3,25.0,3,2,33.33333333333333,2,1,50.0
45,TAMED,True,4,GUESS,--Y--,5,5,LLM,AIDED,Y--GG,3,3,CSS,FAMED,-GGGG,1.0,1.0,LLM,TAMED,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,1121,80.08527269497246,1121,35,96.8777876895629,35,2,94.28571428571428,2,1,50.0,,,,,,
46,LEAFS,True,6,BASED,-YYY-,5,5,LLM,AREAS,Y-Y-G,4,3,CSS,HEAPS,-GG-G,2.0,2.0,LLM,MEANS,-GG-G,2.0,2.0,CSS,SEALS,-GGYG,2.0,2.0,LLM,LEAFS,GGGGG,0.0,0.0,CSS,5629,108,98.08136436311956,108,21,80.55555555555556,21,14,33.33333333333333,14,7,50.0,7,2,71.42857142857143,2,1,50.0
47,YACHT,True,4,LARGE,-G---,4,4,LLM,DAVIS,-G---,4,4,CSS,LIGHT,---GG,3.0,3.0,LLM,YACHT,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,323,94.26185823414461,323,112,65.3250773993808,112,1,99.10714285714286,1,1,0.0,,,,,,
48,MESSY,True,4,CRANE,----Y,5,5,LLM,DOVES,---YY,5,5,CSS,GUESS,--YGY,4.0,3.0,LLM,MESSY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,463,91.77473796411441,463,27,94.16846652267819,27,3,88.88888888888889,3,1,66.66666666666666,,,,,,
49,RYDER,True,5,AFTER,---GG,3,3,LLM,DINER,Y--GG,3,3,CSS,ELDER,--GGG,2.0,2.0,LLM,ORDER,-YGGG,2.0,2.0,CSS,RYDER,GGGGG,0.0,0.0,LLM,,,,,,5629,104,98.15242494226328,104,5,95.1923076923077,5,3,40.0,3,1,66.66666666666666,1,1,0.0,,,
50,MOTIF,True,4,GUESS,-----,5,5,LLM,JAMAL,--Y--,5,5,CSS,MINOR,GY-Y-,4.0,4.0,LLM,MOTIF,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,1270,77.43826612186889,1270,34,97.32283464566929,34,1,97.05882352941177,1,1,0.0,,,,,,
51,RAVEN,True,5,GUESS,--Y--,5,5,LLM,CLIVE,---YY,5,4,CSS,VEXED,Y--G-,4.0,4.0,LLM,WAVER,-GGGY,2.0,2.0,CSS,RAVEN,GGGGG,0.0,0.0,LLM,,,,,,5629,1121,80.08527269497246,1121,27,97.5914362176628,27,8,70.37037037037037,8,1,87.5,1,1,0.0,,,
52,REICH,True,5,BASED,---Y-,5,5,LLM,COYNE,Y---Y,5,5,CSS,GUESS,--Y--,5.0,5.0,LLM,MERCK,-GYG-,3.0,3.0,CSS,REICH,GGGGG,0.0,0.0,LLM,,,,,,5629,451,91.98791970154558,451,20,95.56541019955654,20,13,35.0,13,1,92.3076923076923,1,1,0.0,,,
53,ICONS,True,4,GUESS,----G,4,4,LLM,ARIAS,--Y-G,4,4,CSS,MINDS,-YY-G,4.0,4.0,LLM,ICONS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,393,93.01829809912951,393,51,87.02290076335878,51,1,98.0392156862745,1,1,0.0,,,,,,
54,SILKY,True,6,GUESS,---Y-,5,5,LLM,TASHA,--Y--,5,5,CSS,BASED,--Y--,5.0,5.0,LLM,SPOOK,G---Y,4.0,4.0,CSS,SKIFF,GYY--,4.0,4.0,LLM,SILKY,GGGGG,0.0,0.0,CSS,5629,323,94.26185823414461,323,49,84.82972136222911,49,42,14.285714285714285,42,3,92.85714285714286,3,1,66.66666666666666,1,1,0.0
55,CARVE,True,4,GIVEN,--YY-,5,4,LLM,AVERY,YYYY-,5,4,CSS,VERMA,YYG-Y,4.0,4.0,LLM,CARVE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,57,98.987386747202,57,5,91.22807017543859,5,1,80.0,1,1,0.0,,,,,,
56,LAGER,True,5,GIVEN,Y--G-,4,4,LLM,MAGEE,-GGG-,2,2,CSS,SAGED,-GGG-,2.0,2.0,LLM,WAGER,-GGGG,1.0,1.0,CSS,LAGER,GGGGG,0.0,0.0,LLM,,,,,,5629,31,99.44928051163618,31,13,58.06451612903226,13,5,61.53846153846154,5,2,60.0,2,1,50.0,,,
57,JERKS,True,4,BASED,--YY-,5,5,LLM,STEYN,Y-Y--,5,5,CSS,MELOS,-G--G,3.0,3.0,LLM,JERKS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,260,95.3810623556582,260,59,77.3076923076923,59,8,86.4406779661017,8,1,87.5,,,,,,
58,LOTUS,True,4,AFTER,--G--,4,4,LLM,POTTY,-GG--,3,3,CSS,MOTHS,-GG-G,2.0,2.0,LLM,LOTUS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,50,99.1117427607035,50,5,90.0,5,1,80.0,1,1,0.0,,,,,,
59,LACEY,True,4,CRATE,Y-Y-Y,5,4,LLM,DECAF,-YGY-,4,4,CSS,LACES,GGGG-,1.0,1.0,LLM,LACEY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,18,99.68022739385326,18,3,83.33333333333334,3,1,66.66666666666666,1,1,0.0,,,,,,
60,TUDOR,True,6,GUESS,-G---,4,4,LLM,TUMMY,GG---,3,3,CSS,TULIP,GG---,3.0,3.0,LLM,TURBO,GGY-Y,3.0,3.0,CSS,TUTOR,GG-GG,1.0,1.0,LLM,TUDOR,GGGGG,0.0,0.0,CSS,5629,167,97.03322082074969,167,9,94.61077844311377,9,3,66.66666666666666,3,2,33.33333333333333,2,1,50.0,1,1,0.0
61,QUOTA,True,5,AFTER,Y-Y--,5,5,LLM,JAUNT,-YY-Y,5,4,CSS,GUESS,-G---,4.0,4.0,LLM,TUPAC,YG-Y-,4.0,4.0,CSS,QUOTA,GGGGG,0.0,0.0,LLM,,,,,,5629,168,97.01545567596376,168,8,95.23809523809523,8,3,62.5,3,1,66.66666666666666,1,1,0.0,,,
62,MOURN,True,4,CRATE,-Y---,5,5,LLM,RISKS,Y----,5,5,CSS,HONOR,-GY-Y,4.0,4.0,LLM,MOURN,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,163,97.10428139989341,163,48,70.5521472392638,48,1,97.91666666666666,1,1,0.0,,,,,,
63,PROMO,True,5,GUESS,-----,5,5,LLM,KARIN,--Y--,5,5,CSS,COULD,-Y---,5.0,5.0,LLM,BROOM,-GGYY,3.0,3.0,CSS,PROMO,GGGGG,0.0,0.0,LLM,,,,,,5629,1270,77.43826612186889,1270,45,96.45669291338582,45,14,68.88888888888889,14,1,92.85714285714286,1,1,0.0,,,
64,CASTE,True,4,BASED,-GGY-,3,3,LLM,PASTE,-GGGG,1,1,CSS,WASTE,-GGGG,1.0,1.0,LLM,CASTE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,6,99.89340913128441,6,4,33.33333333333333,4,3,25.0,3,1,66.66666666666666,,,,,,
65,CAPRI,True,5,GUESS,-----,5,5,LLM,ALLOW,Y----,5,5,CSS,COULD,G----,4.0,4.0,LLM,CACTI,GG--G,2.0,2.0,CSS,CAPRI,GGGGG,0.0,0.0,LLM,,,,,,5629,1270,77.43826612186889,1270,336,73.54330708661418,336,34,89.88095238095238,34,1,97.05882352941177,1,1,0.0,,,
66,ALIAS,True,5,GUESS,----G,4,4,LLM,MYTHS,----G,4,4,CSS,TRAIN,--YY-,5.0,5.0,LLM,BAILS,-YGYG,3.0,3.0,CSS,ALIAS,GGGGG,0.0,0.0,LLM,,,,,,5629,393,93.01829809912951,393,199,49.36386768447837,199,8,95.97989949748744,8,1,87.5,1,1,0.0,,,
67,PADDY,True,5,CHOSE,-----,5,5,LLM,MILLI,-----,5,5,CSS,BASED,-G--Y,4.0,4.0,LLM,PANDA,GG-G-,2.0,2.0,CSS,PADDY,GGGGG,0.0,0.0,LLM,,,,,,5629,760,86.4984899626932,760,205,73.02631578947368,205,20,90.2439024390244,20,1,95.0,1,1,0.0,,,
68,BLOBS,True,6,TROVE,--G--,4,4,LLM,GHOUL,--G-Y,4,4,CSS,LIONS,Y-G-G,3.0,3.0,LLM,BLOCS,GGG-G,1.0,1.0,CSS,BLOWS,GGG-G,1.0,1.0,LLM,BLOBS,GGGGG,0.0,0.0,CSS,5629,143,97.45958429561202,143,42,70.62937062937063,42,11,73.80952380952381,11,2,81.81818181818183,2,1,50.0,1,1,0.0
69,DILLY,True,6,GUESS,-----,5,5,LLM,DINAR,GG---,3,3,CSS,DITTY,GG--G,2.0,2.0,LLM,DICKY,GG--G,2.0,2.0,CSS,DIDDY,GG--G,2.0,2.0,LLM,DILLY,GGGGG,0.0,0.0,CSS,5629,1270,77.43826612186889,1270,10,99.21259842519686,10,5,50.0,5,4,20.0,4,3,25.0,3,1,66.66666666666666
70,GUTSY,True,2,GUESS,GG-G-,2,2,LLM,GUTSY,GGGGG,0,0,CSS,,,,,,,,,,,,,,,,,,,,,5629,1,99.98223485521407,1,1,0.0,,,,,,,,,,,,
71,TABOR,True,4,WORLD,-YY--,5,5,LLM,PRYOR,---GG,3,3,CSS,MAJOR,-G-GG,2.0,2.0,LLM,TABOR,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,188,96.66015278024516,188,20,89.36170212765957,20,5,75.0,5,1,80.0,,,,,,
72,INLAY,True,5,GUESS,-----,5,5,LLM,PICKY,-Y--G,4,4,CSS,DAIRY,-YY-G,4.0,4.0,LLM,ITALY,G-YYG,3.0,3.0,CSS,INLAY,GGGGG,0.0,0.0,LLM,,,,,,5629,1270,77.43826612186889,1270,12,99.05511811023622,12,2,83.33333333333334,2,1,50.0,1,1,0.0,,,
73,AHHHH,True,6,BASED,-Y---,5,5,LLM,ALLOT,G----,4,4,CSS,GUESS,-----,5.0,5.0,LLM,AMINA,G----,4.0,4.0,CSS,AWHHH,G-GGG,1.0,1.0,LLM,AHHHH,GGGGG,0.0,0.0,CSS,5629,419,92.55640433469533,419,32,92.36276849642005,32,25,21.875,25,2,92.0,2,1,50.0,1,1,0.0
74,ROUEN,True,4,AFTER,---GY,4,4,LLM,RILEY,G--G-,3,3,CSS,ROGEN,GG-GG,1.0,1.0,LLM,ROUEN,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,87,98.4544324036241,87,16,81.60919540229885,16,2,87.5,2,1,50.0,,,,,,
75,BUENA,True,5,CRATE,--Y-Y,5,5,LLM,AXLES,Y--Y-,5,5,CSS,EDEMA,--G-G,3.0,3.0,LLM,NUEVA,YGG-G,2.0,2.0,CSS,BUENA,GGGGG,0.0,0.0,LLM,,,,,,5629,231,95.89625155445017,231,25,89.17748917748918,25,3,88.0,3,1,66.66666666666666,1,1,0.0,,,
76,MENON,True,5,GUESS,--Y--,5,5,LLM,CARPE,----Y,5,5,CSS,HOUSE,-Y--Y,5.0,5.0,LLM,OWNED,Y-GY-,4.0,4.0,CSS,MENON,GGGGG,0.0,0.0,LLM,,,,,,5629,1121,80.08527269497246,1121,203,81.89116859946476,203,40,80.29556650246306,40,6,85.0,6,1,83.33333333333334,,,
77,TRASK,True,3,CRATE,-GGY-,3,3,LLM,TRAMS,GGG-Y,2,2,CSS,TRASK,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,17,99.69799253863918,17,2,88.23529411764706,2,1,50.0,,,,,,,,,
78,CASIO,True,6,GUESS,---Y-,5,5,LLM,STAFF,Y-Y--,5,5,CSS,BASAL,-GG--,3.0,3.0,LLM,WASHY,-GG--,3.0,3.0,CSS,PASCO,-GGYG,2.0,2.0,LLM,CASIO,GGGGG,0.0,0.0,CSS,5629,323,94.26185823414461,323,38,88.23529411764706,38,8,78.94736842105263,8,6,25.0,6,1,83.33333333333334,1,1,0.0
79,VOILA,True,4,SEEMS,-----,5,5,LLM,CHAKA,----G,4,4,CSS,FLORA,-YY-G,4.0,4.0,LLM,VOILA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,1533,72.7660330431693,1533,65,95.75994781474233,65,5,92.3076923076923,5,1,80.0,,,,,,
