game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6
44,VERDE,True,5,HOUSE,----G,4,4,LLM,CLINE,----G,4,4,CSS,WEDGE,-GY-G,3.0,3.0,LLM,MEADE,-G-GG,2.0,2.0,CSS,VERDE,GGGGG,0.0,0.0,LLM,,,,,,5629,286,94.91916859122402,286,60,79.02097902097903,60,4,93.33333333333333,4,1,75.0,1,1,0.0,,,
45,TAMED,False,6,HOUSE,----Y,5,5,LLM,EWING,Y----,5,5,CSS,SWING,-----,5.0,5.0,LLM,DREAD,--YYG,4.0,4.0,CSS,PAVED,-G-GG,2.0,2.0,LLM,BAKED,-G-GG,2.0,2.0,CSS,5629,654,88.38159531000179,654,270,58.71559633027523,270,270,0.0,270,20,92.5925925925926,20,12,40.0,12,9,25.0
46,LEAFS,True,5,HOUSE,---YY,5,5,LLM,PALES,-YYYG,4,4,CSS,SEALS,-GGYG,2.0,2.0,LLM,LEANS,GGG-G,1.0,1.0,CSS,LEAFS,GGGGG,0.0,0.0,LLM,,,,,,5629,463,91.77473796411441,463,10,97.8401727861771,10,4,60.0,4,3,25.0,3,1,66.66666666666666,,,
47,YACHT,True,4,HOUSE,Y----,5,5,LLM,ZAHRA,-GY--,4,4,CSS,CATCH,YGY-Y,4.0,3.0,LLM,YACHT,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,132,97.65500088825723,132,11,91.66666666666666,11,1,90.9090909090909,1,1,0.0,,,,,,
48,MESSY,True,3,HOUSE,---GY,4,4,LLM,BREST,--YG-,4,4,CSS,MESSY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,26,99.53810623556582,26,9,65.38461538461539,9,1,88.88888888888889,,,,,,,,,
49,RYDER,True,4,HOUSE,----Y,5,5,LLM,KNEAD,--Y-Y,5,5,CSS,RIDES,G-GG-,2.0,2.0,LLM,RYDER,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,654,88.38159531000179,654,32,95.10703363914374,32,1,96.875,1,1,0.0,,,,,,
50,MOTIF,True,6,HOUSE,-G---,4,4,LLM,KOOKY,-G---,4,4,CSS,COOKS,-G---,4.0,4.0,LLM,NORAD,-G---,4.0,4.0,CSS,VOMIT,-GYGY,3.0,3.0,LLM,MOTIF,GGGGG,0.0,0.0,CSS,5629,231,95.89625155445017,231,107,53.67965367965368,107,82,23.364485981308412,82,6,92.6829268292683,6,1,83.33333333333334,1,1,0.0
51,RAVEN,True,4,HOUSE,----Y,5,5,LLM,LACEY,-G-G-,3,3,CSS,PAVER,-GGGY,2.0,2.0,LLM,RAVEN,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,654,88.38159531000179,654,74,88.68501529051987,74,1,98.64864864864865,1,1,0.0,,,,,,
52,REICH,True,3,HOUSE,Y---Y,5,5,LLM,EARTH,Y-Y-G,4,4,CSS,REICH,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,72,98.72090957541305,72,1,98.61111111111111,1,1,0.0,,,,,,,,,
53,ICONS,True,4,HOUSE,-Y-Y-,5,4,LLM,SILOS,-Y-YG,4,3,CSS,IRONS,G-GGG,1.0,1.0,LLM,ICONS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,139,97.53064487475574,139,5,96.40287769784173,5,1,80.0,1,1,0.0,,,,,,
54,SILKY,True,3,HOUSE,---Y-,5,5,LLM,SLITS,GYY--,4,4,CSS,SILKY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,447,92.05898028068928,447,6,98.65771812080537,6,1,83.33333333333334,,,,,,,,,
55,CARVE,True,5,HOUSE,----G,4,4,LLM,BRACE,-YYYG,4,4,CSS,CARPE,GGG-G,1.0,1.0,LLM,CARTE,GGG-G,1.0,1.0,CSS,CARVE,GGGGG,0.0,0.0,LLM,,,,,,5629,286,94.91916859122402,286,6,97.9020979020979,6,3,50.0,3,2,33.33333333333333,2,1,50.0,,,
56,LAGER,False,6,HOUSE,----Y,5,5,LLM,BEARD,-YYY-,5,5,CSS,TAPER,-G-GG,2.0,2.0,LLM,MAYER,-G-GG,2.0,2.0,CSS,RAZER,-G-GG,2.0,2.0,LLM,WAGER,-GGGG,1.0,1.0,CSS,5629,654,88.38159531000179,654,65,90.06116207951071,65,19,70.76923076923077,19,13,31.57894736842105,13,8,38.46153846153847,8,2,75.0
57,JERKS,False,6,HOUSE,---YY,5,5,LLM,SWELL,Y-Y--,5,5,CSS,WHEEL,--Y--,5.0,5.0,LLM,RENTS,YG--G,3.0,3.0,CSS,GEARS,-G-YG,3.0,3.0,LLM,PERKS,-GGGG,1.0,1.0,CSS,5629,463,91.77473796411441,463,217,53.131749460043196,217,82,62.21198156682027,82,11,86.58536585365853,11,4,63.63636363636363,4,2,50.0
58,LOTUS,True,5,HOUSE,-GYY-,4,3,LLM,POCUS,-G-GG,2,2,CSS,BOGUS,-G-GG,2.0,2.0,LLM,TORUS,YG-GG,2.0,2.0,CSS,LOTUS,GGGGG,0.0,0.0,LLM,,,,,,5629,12,99.78681826256884,12,6,50.0,6,3,50.0,3,1,66.66666666666666,1,1,0.0,,,
59,LACEY,True,6,HOUSE,----Y,5,5,LLM,JETTA,-Y--Y,5,5,CSS,TALES,-GYG-,3.0,3.0,LLM,CAMEL,YG-GY,3.0,3.0,CSS,LACED,GGGG-,1.0,1.0,LLM,LACEY,GGGGG,0.0,0.0,CSS,5629,654,88.38159531000179,654,149,77.21712538226299,149,22,85.23489932885906,22,2,90.9090909090909,2,1,50.0,1,1,0.0
60,TUDOR,True,4,HOUSE,-YY--,5,5,LLM,JUMBO,-G--Y,4,4,CSS,TUTOR,GG-GG,1.0,1.0,LLM,TUDOR,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,55,99.02291703677385,55,9,83.63636363636363,9,1,88.88888888888889,1,1,0.0,,,,,,
61,QUOTA,True,3,HOUSE,-YY--,5,5,LLM,CLOUT,--GYY,4,4,CSS,QUOTA,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,55,99.02291703677385,55,1,98.18181818181819,1,1,0.0,,,,,,,,,
62,MOURN,True,3,HOUSE,-GG--,3,3,LLM,MOULD,GGG--,2,2,CSS,MOURN,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,18,99.68022739385326,18,2,88.88888888888889,2,1,50.0,,,,,,,,,
63,PROMO,True,5,HOUSE,-Y---,5,5,LLM,PILOT,G--Y-,4,4,CSS,PROXY,GGG--,2.0,2.0,LLM,PROVO,GGG-G,1.0,1.0,CSS,PROMO,GGGGG,0.0,0.0,LLM,,,,,,5629,290,94.8481080120803,290,5,98.27586206896551,5,3,40.0,3,1,66.66666666666666,1,1,0.0,,,
64,CASTE,True,6,HOUSE,---YG,4,4,LLM,ASIDE,YY--G,4,3,CSS,STATE,Y-YGG,3.0,3.0,LLM,WASTE,-GGGG,1.0,1.0,CSS,PASTE,-GGGG,1.0,1.0,LLM,CASTE,GGGGG,0.0,0.0,CSS,5629,65,98.84526558891456,65,27,58.46153846153847,27,3,88.88888888888889,3,2,33.33333333333333,2,1,50.0,1,1,0.0
65,CAPRI,True,5,HOUSE,-----,5,5,LLM,MAJID,-G-Y-,4,4,CSS,TAINT,-GY--,4.0,4.0,LLM,RABBI,YG--G,3.0,3.0,CSS,CAPRI,GGGGG,0.0,0.0,LLM,,,,,,5629,694,87.67098951856458,694,18,97.40634005763688,18,2,88.88888888888889,2,1,50.0,1,1,0.0,,,
66,ALIAS,True,3,HOUSE,---Y-,5,5,LLM,CLANS,-GY-G,3,3,CSS,ALIAS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,447,92.05898028068928,447,1,99.77628635346755,1,1,0.0,,,,,,,,,
67,PADDY,True,6,HOUSE,-----,5,5,LLM,LALLY,-G--G,3,3,CSS,TANGY,-G--G,3.0,3.0,LLM,BAWDY,-G-GG,2.0,2.0,CSS,DADDY,-GGGG,1.0,1.0,LLM,PADDY,GGGGG,0.0,0.0,CSS,5629,694,87.67098951856458,694,58,91.64265129682997,58,23,60.3448275862069,23,5,78.26086956521739,5,3,40.0,3,1,66.66666666666666
68,BLOBS,True,5,HOUSE,-Y-Y-,5,4,LLM,SPOIL,Y-G-Y,4,4,CSS,BLOWS,GGG-G,1.0,1.0,LLM,BLOGS,GGG-G,1.0,1.0,CSS,BLOBS,GGGGG,0.0,0.0,LLM,,,,,,5629,139,97.53064487475574,139,9,93.5251798561151,9,3,66.66666666666666,3,2,33.33333333333333,2,1,50.0,,,
69,DILLY,False,6,HOUSE,-----,5,5,LLM,AKRAM,-----,5,5,CSS,VIGIL,-G--Y,4.0,4.0,LLM,TILLY,-GGGG,1.0,1.0,CSS,WILLY,-GGGG,1.0,1.0,LLM,LILLY,-GGGG,1.0,1.0,CSS,5629,694,87.67098951856458,694,75,89.19308357348703,75,10,86.66666666666667,10,6,40.0,6,5,16.666666666666664,5,4,20.0
70,GUTSY,True,4,HOUSE,--YG-,4,4,LLM,QUASI,-G-G-,3,3,CSS,FUSSY,-G-GG,2.0,2.0,LLM,GUTSY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,14,99.75128797299698,14,5,64.28571428571429,5,1,80.0,1,1,0.0,,,,,,
71,TABOR,True,4,HOUSE,-Y---,5,5,LLM,PIVOT,---GY,4,4,CSS,TALON,GG-G-,2.0,2.0,LLM,TABOR,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,290,94.8481080120803,290,12,95.86206896551724,12,2,83.33333333333334,2,1,50.0,,,,,,
72,INLAY,True,3,HOUSE,-----,5,5,LLM,ANZAC,-G-G-,3,3,CSS,INLAY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,694,87.67098951856458,694,2,99.71181556195965,2,1,50.0,,,,,,,,,
73,AHHHH,True,4,HOUSE,Y----,5,5,LLM,CHILI,-G---,4,4,CSS,THANK,-GY--,4.0,4.0,LLM,AHHHH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,132,97.65500088825723,132,10,92.42424242424242,10,2,80.0,2,1,50.0,,,,,,
74,ROUEN,True,2,HOUSE,-GG-Y,3,3,LLM,ROUEN,GGGGG,0,0,CSS,,,,,,,,,,,,,,,,,,,,,5629,1,99.98223485521407,1,1,0.0,,,,,,,,,,,,
75,BUENA,True,4,HOUSE,--Y-Y,5,5,LLM,ABREU,YY-YY,5,4,CSS,BEAUT,GYYY-,4.0,4.0,LLM,BUENA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,62,98.89856102327234,62,3,95.16129032258065,3,1,66.66666666666666,1,1,0.0,,,,,,
76,MENON,True,4,HOUSE,-Y--Y,5,5,LLM,LENOX,-GGG-,2,2,CSS,GENOA,-GGG-,2.0,2.0,LLM,MENON,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,106,98.11689465269143,106,4,96.22641509433963,4,3,25.0,3,1,66.66666666666666,,,,,,
77,TRASK,True,3,HOUSE,---G-,4,4,LLM,FIRST,--YGY,4,4,CSS,TRASK,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,51,99.09397761591757,51,2,96.07843137254902,2,1,50.0,,,,,,,,,
78,CASIO,True,4,HOUSE,-Y-Y-,5,5,LLM,BLOWS,--Y-Y,5,5,CSS,SIMON,YY-Y-,5.0,4.0,LLM,CASIO,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,139,97.53064487475574,139,36,74.10071942446042,36,2,94.44444444444444,2,1,50.0,,,,,,
79,VOILA,True,5,HOUSE,-G---,4,4,LLM,POOJA,-G--G,3,3,CSS,GONNA,-G--G,3.0,3.0,LLM,MOMMA,-G--G,3.0,3.0,CSS,VOILA,GGGGG,0.0,0.0,LLM,,,,,,5629,231,95.89625155445017,231,32,86.14718614718615,32,15,53.125,15,10,33.33333333333333,10,1,90.0,,,
80,AURAL,True,3,HOUSE,--Y--,5,5,LLM,AUDIT,GG---,3,3,CSS,AURAL,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,172,96.94439509682003,172,1,99.4186046511628,1,1,0.0,,,,,,,,,
81,LEGER,True,6,HOUSE,----Y,5,5,LLM,ARIEL,-Y-GY,4,4,CSS,ELDER,YY-GG,3.0,3.0,LLM,LEPER,GG-GG,1.0,1.0,CSS,LEVER,GG-GG,1.0,1.0,LLM,LEGER,GGGGG,0.0,0.0,CSS,5629,654,88.38159531000179,654,8,98.77675840978594,8,3,62.5,3,2,33.33333333333333,2,1,50.0,1,1,0.0
82,DALLY,True,4,HOUSE,-----,5,5,LLM,CAIRN,-G---,4,4,CSS,MAZDA,-G-Y-,4.0,4.0,LLM,DALLY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,694,87.67098951856458,694,63,90.92219020172911,63,3,95.23809523809523,3,1,66.66666666666666,,,,,,
