game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6
18,GRANT,True,3,CRANE,-GGG-,2,2,LLM,PRANK,-GGG-,2,2,CSS,GRANT,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,11,99.80458340735477,11,8,27.27272727272727,8,1,87.5,,,,,,,,,
19,MEALS,True,6,CRANE,--G-Y,4,4,LLM,LEAFY,YGG--,3,3,CSS,HEALS,-GGGG,1.0,1.0,LLM,DEALS,-GGGG,1.0,1.0,CSS,SEALS,-GGGG,1.0,1.0,LLM,MEALS,GGGGG,0.0,0.0,CSS,5629,46,99.18280333984723,46,5,89.13043478260869,5,3,40.0,3,2,33.33333333333333,2,1,50.0,1,1,0.0
20,CREAM,True,2,CRANE,GGY-Y,3,3,LLM,CREAM,GGGGG,0,0,CSS,,,,,,,,,,,,,,,,,,,,,5629,1,99.98223485521407,1,1,0.0,,,,,,,,,,,,
21,AWAKE,True,4,CRANE,--G-G,3,3,LLM,STADE,--G-G,3,3,CSS,BLAME,--G-G,3.0,3.0,LLM,AWAKE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,54,99.04068218155977,54,20,62.96296296296296,20,8,60.0,8,1,87.5,,,,,,
22,OCCUR,True,4,CRANE,YY---,5,5,LLM,ROCKY,YYG--,4,4,CSS,MICRO,--GYY,4.0,4.0,LLM,OCCUR,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,20,99.6446971042814,20,3,85.0,3,2,33.33333333333333,2,1,50.0,,,,,,
23,YEARS,True,4,CRANE,-YG-Y,4,4,LLM,GEARS,-GGGG,1,1,CSS,PEARS,-GGGG,1.0,1.0,LLM,YEARS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,25,99.55587138035175,25,10,60.0,10,9,10.0,9,1,88.88888888888889,,,,,,
24,GRADE,True,4,CRANE,-GG-G,2,2,LLM,GRAVE,GGG-G,1,1,CSS,GRAPE,GGG-G,1.0,1.0,LLM,GRADE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,13,99.76905311778292,13,4,69.23076923076923,4,3,25.0,3,1,66.66666666666666,,,,,,
25,CHILL,True,4,CRANE,G----,4,4,LLM,CYSTS,G----,4,4,CSS,CLOUD,GY---,4.0,4.0,LLM,CHILL,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,62,98.89856102327234,62,30,51.61290322580645,30,3,90.0,3,1,66.66666666666666,,,,,,
26,FLOOD,True,4,CRANE,-----,5,5,LLM,VOMIT,-Y---,5,5,CSS,BLOOD,-GGGG,1.0,1.0,LLM,FLOOD,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,540,90.4068218155978,540,33,93.88888888888889,33,1,96.96969696969697,1,1,0.0,,,,,,
27,APPLY,True,5,CRANE,--Y--,5,5,LLM,WALID,-YY--,5,5,CSS,ALOFT,GY---,4.0,4.0,LLM,AMPLY,G-GGG,1.0,1.0,CSS,APPLY,GGGGG,0.0,0.0,LLM,,,,,,5629,448,92.04121513590336,448,27,93.97321428571429,27,2,92.5925925925926,2,1,50.0,1,1,0.0,,,
28,SMILE,True,4,CRANE,----G,4,4,LLM,JOSIE,--YYG,4,4,CSS,SLIME,GYGYG,2.0,2.0,LLM,SMILE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,173,96.9266299520341,173,15,91.32947976878613,15,1,93.33333333333333,1,1,0.0,,,,,,
29,KNOCK,True,3,CRANE,Y--Y-,5,5,LLM,SONIC,-YY-Y,5,4,CSS,KNOCK,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,26,99.53810623556582,26,1,96.15384615384616,1,1,0.0,,,,,,,,,
30,SLEEP,True,4,CRANE,----Y,5,5,LLM,JELLO,-YY--,5,5,CSS,SLEET,GGGG-,1.0,1.0,LLM,SLEEP,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,463,91.77473796411441,463,39,91.5766738660907,39,2,94.87179487179486,2,1,50.0,,,,,,
31,BRICK,True,4,CRANE,YG---,4,4,LLM,TRUCK,-G-GG,2,2,CSS,FRICK,-GGGG,1.0,1.0,LLM,BRICK,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,8,99.85787884171256,8,5,37.5,5,2,60.0,2,1,50.0,,,,,,
32,WROTE,True,6,CRANE,-G--G,3,3,LLM,PRIDE,-G--G,3,3,CSS,BROKE,-GG-G,2.0,2.0,LLM,FROME,-GG-G,2.0,2.0,CSS,GROVE,-GG-G,2.0,2.0,LLM,WROTE,GGGGG,0.0,0.0,CSS,5629,30,99.4670456564221,30,8,73.33333333333333,8,5,37.5,5,3,40.0,3,1,66.66666666666666,1,1,0.0
33,RATED,True,3,CRANE,-YY-Y,5,3,LLM,ASTER,Y-GGY,3,3,CSS,RATED,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,125,97.77935690175875,125,1,99.2,1,1,0.0,,,,,,,,,
34,ALERT,True,4,CRANE,-YY-Y,5,5,LLM,SABER,-Y-YY,5,3,CSS,VERMA,-YY-Y,5.0,4.0,LLM,ALERT,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,125,97.77935690175875,125,18,85.6,18,1,94.44444444444444,1,1,0.0,,,,,,
35,CAGES,True,5,CRANE,G-Y-Y,4,3,LLM,CAKED,GG-G-,2,2,CSS,CAVES,GG-GG,1.0,1.0,LLM,CAFES,GG-GG,1.0,1.0,CSS,CAGES,GGGGG,0.0,0.0,LLM,,,,,,5629,20,99.6446971042814,20,10,50.0,10,5,50.0,5,4,20.0,4,1,75.0,,,
36,TEDDY,True,5,CRANE,----Y,5,5,LLM,HOMES,---Y-,5,5,CSS,YIELD,Y-Y-Y,5.0,4.0,LLM,DEBBY,YG--G,3.0,3.0,CSS,TEDDY,GGGGG,0.0,0.0,LLM,,,,,,5629,463,91.77473796411441,463,43,90.71274298056156,43,2,95.34883720930233,2,1,50.0,1,1,0.0,,,
37,COLES,True,4,CRANE,G---Y,4,4,LLM,CODEC,GG-G-,2,2,CSS,COMET,GG-G-,2.0,2.0,LLM,COLES,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,34,99.39598507727838,34,6,82.35294117647058,6,2,66.66666666666666,2,1,50.0,,,,,,
38,HWANG,True,4,CRANE,--GG-,3,3,LLM,XIANG,--GGG,2,2,CSS,THANG,-YGGG,2.0,2.0,LLM,HWANG,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,51,99.09397761591757,51,9,82.35294117647058,9,2,77.77777777777779,2,1,50.0,,,,,,
39,WRATH,True,4,CRANE,-GG--,3,3,LLM,BRADY,-GG--,3,3,CSS,GRAPH,-GG-G,2.0,2.0,LLM,WRATH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,51,99.09397761591757,51,24,52.94117647058824,24,2,91.66666666666666,2,1,50.0,,,,,,
40,MACHO,True,4,CRANE,Y-Y--,5,5,LLM,BACKS,-GG--,3,3,CSS,MACAU,GGG--,2.0,2.0,LLM,MACHO,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,66,98.82750044412862,66,7,89.39393939393939,7,1,85.71428571428571,1,1,0.0,,,,,,
41,LOPEZ,True,4,CRANE,----Y,5,5,LLM,PEGGY,YY---,5,5,CSS,SPELL,-YYY-,5.0,4.0,LLM,LOPEZ,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,463,91.77473796411441,463,34,92.65658747300216,34,2,94.11764705882352,2,1,50.0,,,,,,
42,GOODY,True,5,CRANE,-----,5,5,LLM,WHOOP,--GY-,4,4,CSS,BOOST,-GG--,3.0,3.0,LLM,MOODY,-GGGG,1.0,1.0,CSS,GOODY,GGGGG,0.0,0.0,LLM,,,,,,5629,540,90.4068218155978,540,24,95.55555555555556,24,4,83.33333333333334,4,1,75.0,1,1,0.0,,,
43,BROTH,True,5,CRANE,-G---,4,4,LLM,GROOT,-GG-Y,3,3,CSS,TROLL,YGG--,3.0,3.0,LLM,FROTH,-GGGG,1.0,1.0,CSS,BROTH,GGGGG,0.0,0.0,LLM,,,,,,5629,93,98.34784153490851,93,4,95.6989247311828,4,2,50.0,2,1,50.0,1,1,0.0,,,
44,VERDE,True,4,CRANE,-Y--G,4,4,LLM,THERE,--YYG,4,3,CSS,VERSE,GGG-G,1.0,1.0,LLM,VERDE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,70,98.7564398649849,70,15,78.57142857142857,15,3,80.0,3,1,66.66666666666666,,,,,,
45,TAMED,True,3,CRANE,--Y-Y,5,4,LLM,EAMES,-GGG-,2,2,CSS,TAMED,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,215,96.18049387102505,215,2,99.06976744186046,2,1,50.0,,,,,,,,,
46,LEAFS,True,5,CRANE,--G-Y,4,4,LLM,LEASH,GGGY-,2,2,CSS,LEADS,GGG-G,1.0,1.0,LLM,LEAKS,GGG-G,1.0,1.0,CSS,LEAFS,GGGGG,0.0,0.0,LLM,,,,,,5629,46,99.18280333984723,46,4,91.30434782608695,4,3,25.0,3,2,33.33333333333333,2,1,50.0,,,
47,YACHT,True,3,CRANE,Y-Y--,5,5,LLM,TACKY,YGG-Y,3,3,CSS,YACHT,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,66,98.82750044412862,66,1,98.48484848484848,1,1,0.0,,,,,,,,,
48,MESSY,True,4,CRANE,----Y,5,5,LLM,STEPH,Y-Y--,5,5,CSS,VIBES,---YY,5.0,5.0,LLM,MESSY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,463,91.77473796411441,463,94,79.6976241900648,94,2,97.87234042553192,2,1,50.0,,,,,,
49,RYDER,True,5,CRANE,-Y--Y,5,4,LLM,HERTZ,-YY--,5,5,CSS,ROLES,G--G-,3.0,3.0,LLM,RIDER,G-GGG,1.0,1.0,CSS,RYDER,GGGGG,0.0,0.0,LLM,,,,,,5629,269,95.22117605258484,269,96,64.31226765799256,96,5,94.79166666666666,5,1,80.0,1,1,0.0,,,
50,MOTIF,True,4,CRANE,-----,5,5,LLM,BUFFS,--Y--,5,5,CSS,FOLLY,YG---,4.0,4.0,LLM,MOTIF,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,540,90.4068218155978,540,13,97.5925925925926,13,1,92.3076923076923,1,1,0.0,,,,,,
51,RAVEN,True,3,CRANE,-YYYY,5,3,LLM,ANDER,YY-GY,4,4,CSS,RAVEN,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,10,99.82234855214071,10,3,70.0,3,1,66.66666666666666,,,,,,,,,
52,REICH,True,3,CRANE,YY--Y,5,5,LLM,MERCI,-GYGY,3,3,CSS,REICH,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,14,99.75128797299698,14,1,92.85714285714286,1,1,0.0,,,,,,,,,
53,ICONS,True,3,CRANE,Y--G-,4,4,LLM,UCONN,-GGG-,2,2,CSS,ICONS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,3,99.94670456564221,3,1,66.66666666666666,1,1,0.0,,,,,,,,,
54,SILKY,True,4,CRANE,-----,5,5,LLM,HOLTZ,--G--,4,4,CSS,SILLS,GGG--,2.0,2.0,LLM,SILKY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,540,90.4068218155978,540,35,93.51851851851852,35,1,97.14285714285714,1,1,0.0,,,,,,
55,CARVE,True,3,CRANE,GYY-G,3,3,LLM,CARPE,GGG-G,1,1,CSS,CARVE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,4,99.92893942085628,4,2,50.0,2,1,50.0,,,,,,,,,
56,LAGER,False,6,CRANE,-YY-Y,5,4,LLM,TAREK,-GYG-,3,3,CSS,WAFER,-G-GG,2.0,2.0,LLM,MAYER,-G-GG,2.0,2.0,CSS,LASER,GG-GG,1.0,1.0,LLM,LAVER,GG-GG,1.0,1.0,CSS,5629,125,97.77935690175875,125,39,68.8,39,25,35.8974358974359,25,17,32.0,17,4,76.47058823529412,4,3,25.0
57,JERKS,True,4,CRANE,-Y--Y,5,5,LLM,RODEO,Y--Y-,5,5,CSS,PERKY,-GGG-,2.0,2.0,LLM,JERKS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,269,95.22117605258484,269,56,79.182156133829,56,2,96.42857142857143,2,1,50.0,,,,,,
58,LOTUS,True,4,CRANE,-----,5,5,LLM,SLOWS,-YY-G,4,3,CSS,FOLKS,-GY-G,3.0,3.0,LLM,LOTUS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,540,90.4068218155978,540,23,95.74074074074073,23,5,78.26086956521739,5,1,80.0,,,,,,
59,LACEY,True,4,CRANE,Y-Y-Y,5,4,LLM,FACED,-GGG-,2,2,CSS,LACES,GGGG-,1.0,1.0,LLM,LACEY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,19,99.66246224906733,19,3,84.21052631578947,3,1,66.66666666666666,1,1,0.0,,,,,,
60,TUDOR,True,3,CRANE,-Y---,5,5,LLM,DORMS,YYY--,5,4,CSS,TUDOR,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,194,96.55356191152958,194,4,97.9381443298969,4,1,75.0,,,,,,,,,
61,QUOTA,True,4,CRANE,--Y--,5,5,LLM,SALAD,-Y---,5,5,CSS,ABOUT,Y-GYY,4.0,4.0,LLM,QUOTA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,448,92.04121513590336,448,26,94.19642857142857,26,1,96.15384615384616,1,1,0.0,,,,,,
62,MOURN,True,4,CRANE,-Y-Y-,5,5,LLM,RINKS,Y-Y--,5,5,CSS,THORN,--YGG,3.0,3.0,LLM,MOURN,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,32,99.43151536685025,32,9,71.875,9,1,88.88888888888889,1,1,0.0,,,,,,
63,PROMO,True,4,CRANE,-G---,4,4,LLM,TRUSS,-G---,4,4,CSS,PROOF,GGGY-,2.0,2.0,LLM,PROMO,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,93,98.34784153490851,93,30,67.74193548387096,30,2,93.33333333333333,2,1,50.0,,,,,,
64,CASTE,True,4,CRANE,G-Y-G,3,3,LLM,CABLE,GG--G,2,2,CSS,CAUSE,GG-YG,2.0,2.0,LLM,CASTE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,5,99.91117427607034,5,3,40.0,3,1,66.66666666666666,1,1,0.0,,,,,,
65,CAPRI,True,3,CRANE,GYY--,4,4,LLM,CAIRO,GGYG-,2,2,CSS,CAPRI,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,23,99.59140166992361,23,1,95.65217391304348,1,1,0.0,,,,,,,,,
66,ALIAS,True,4,CRANE,--Y--,5,5,LLM,LOMAX,Y--G-,4,4,CSS,SALAL,YYYG-,4.0,3.0,LLM,ALIAS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,448,92.04121513590336,448,29,93.52678571428571,29,1,96.55172413793103,1,1,0.0,,,,,,
67,PADDY,True,6,CRANE,--Y--,5,5,LLM,HABIB,-G---,4,4,CSS,PIOUS,G----,4.0,4.0,LLM,PAPAL,GG---,3.0,3.0,CSS,PATTY,GG--G,2.0,2.0,LLM,PADDY,GGGGG,0.0,0.0,CSS,5629,448,92.04121513590336,448,127,71.65178571428571,127,6,95.2755905511811,6,2,66.66666666666666,2,1,50.0,1,1,0.0
68,BLOBS,True,4,CRANE,-----,5,5,LLM,SHITS,----G,4,4,CSS,BLOOM,GGG--,2.0,2.0,LLM,BLOBS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,540,90.4068218155978,540,57,89.44444444444444,57,3,94.73684210526315,3,1,66.66666666666666,,,,,,
69,DILLY,False,6,CRANE,-----,5,5,LLM,WHISK,--Y--,5,5,CSS,PILOT,-GG--,3.0,3.0,LLM,BILLY,-GGGG,1.0,1.0,CSS,LILLY,-GGGG,1.0,1.0,LLM,GILLY,-GGGG,1.0,1.0,CSS,5629,540,90.4068218155978,540,63,88.33333333333333,63,7,88.88888888888889,7,5,28.57142857142857,5,4,20.0,4,3,25.0
70,GUTSY,True,4,CRANE,-----,5,5,LLM,SYBIL,YY---,5,5,CSS,GUSTY,GGYYG,2.0,2.0,LLM,GUTSY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,540,90.4068218155978,540,14,97.4074074074074,14,1,92.85714285714286,1,1,0.0,,,,,,
71,TABOR,True,6,CRANE,-YY--,5,5,LLM,BARDS,YGY--,4,4,CSS,RAMBO,YG-YY,4.0,3.0,LLM,GABOR,-GGGG,1.0,1.0,CSS,LABOR,-GGGG,1.0,1.0,LLM,TABOR,GGGGG,0.0,0.0,CSS,5629,227,95.96731213359388,227,7,96.91629955947137,7,3,57.14285714285714,3,2,33.33333333333333,2,1,50.0,1,1,0.0
72,INLAY,True,4,CRANE,--YY-,5,5,LLM,TANGO,-YY--,5,5,CSS,HUMAN,---GY,4.0,4.0,LLM,INLAY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,225,96.00284242316575,225,28,87.55555555555556,28,1,96.42857142857143,1,1,0.0,,,,,,
73,AHHHH,True,4,ADIEU,G----,4,4,LLM,ANTON,G----,4,4,CSS,ARRAY,G----,4.0,4.0,LLM,AHHHH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,105,98.13465979747735,105,35,66.66666666666666,35,2,94.28571428571428,2,1,50.0,,,,,,
74,ROUEN,True,5,CRANE,-Y-YY,5,4,LLM,ENROL,YYYY-,5,5,CSS,TONER,-GYGY,3.0,3.0,LLM,ROSEN,GG-GG,1.0,1.0,CSS,ROUEN,GGGGG,0.0,0.0,LLM,,,,,,5629,55,99.02291703677385,55,8,85.45454545454545,8,3,62.5,3,2,33.33333333333333,2,1,50.0,,,
75,BUENA,True,6,CRANE,--YGY,4,4,LLM,AGENT,Y-GG-,3,3,CSS,HYENA,--GGG,2.0,2.0,LLM,MEENA,--GGG,2.0,2.0,CSS,SIENA,--GGG,2.0,2.0,LLM,BUENA,GGGGG,0.0,0.0,CSS,5629,12,99.78681826256884,12,5,58.333333333333336,5,4,20.0,4,2,50.0,2,1,50.0,1,1,0.0
76,MENON,True,5,CRANE,---YY,5,5,LLM,ENNIS,YYG--,4,4,CSS,NUNEZ,Y-GY-,4.0,4.0,LLM,XENON,-GGGG,1.0,1.0,CSS,MENON,GGGGG,0.0,0.0,LLM,,,,,,5629,173,96.9266299520341,173,3,98.26589595375722,3,2,33.33333333333333,2,1,50.0,1,1,0.0,,,
77,TRASK,True,4,CRANE,-GG--,3,3,LLM,BRAID,-GG--,3,3,CSS,GRASP,-GGG-,2.0,2.0,LLM,TRASK,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,51,99.09397761591757,51,22,56.86274509803921,22,2,90.9090909090909,2,1,50.0,,,,,,
78,CASIO,True,2,CRANE,G-Y--,4,4,LLM,CASIO,GGGGG,0,0,CSS,,,,,,,,,,,,,,,,,,,,,5629,33,99.41375022206431,33,1,96.96969696969697,,,,,,,,,,,,
79,VOILA,True,4,CRANE,--Y--,5,5,LLM,BAHIA,---YG,4,4,CSS,VILLA,GY-GG,2.0,2.0,LLM,VOILA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,448,92.04121513590336,448,19,95.75892857142857,19,1,94.73684210526315,1,1,0.0,,,,,,
80,AURAL,False,6,CRANE,-YY--,5,4,LLM,GABOR,-Y--Y,5,5,CSS,STRAL,--GGG,2.0,2.0,LLM,VIRAL,--GGG,2.0,2.0,CSS,RURAL,-GGGG,1.0,1.0,LLM,MURAL,-GGGG,1.0,1.0,CSS,5629,227,95.96731213359388,227,30,86.78414096916299,30,4,86.66666666666667,4,3,25.0,3,2,33.33333333333333,2,1,50.0
81,LEGER,True,6,CRANE,-Y--Y,5,5,LLM,HERES,-GYG-,3,3,CSS,REFER,-G-GG,2.0,2.0,LLM,BEYER,-G-GG,2.0,2.0,CSS,LEVER,GG-GG,1.0,1.0,LLM,LEGER,GGGGG,0.0,0.0,CSS,5629,269,95.22117605258484,269,18,93.3085501858736,18,11,38.88888888888889,11,8,27.27272727272727,8,2,75.0,2,1,50.0
82,DALLY,True,5,CRANE,--Y--,5,5,LLM,AFOOT,Y----,5,5,CSS,PIOUS,-----,5.0,5.0,LLM,MAMBA,-G---,4.0,4.0,CSS,DALLY,GGGGG,0.0,0.0,LLM,,,,,,5629,448,92.04121513590336,448,211,52.90178571428571,211,44,79.14691943127961,44,6,86.36363636363636,6,1,83.33333333333334,,,
83,INIGO,True,4,CRANE,---Y-,5,5,LLM,BUNKS,--Y--,5,5,CSS,LOGIN,-YYYY,5.0,5.0,LLM,INIGO,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,171,96.96216024160597,171,24,85.96491228070175,24,1,95.83333333333334,1,1,0.0,,,,,,
