game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6
11,YOUNG,True,3,START,-----,5,5,LLM,LOWLY,-G--Y,4,4,CSS,YOUNG,GGGGG,0,0,LLM,,,,,,,,,,,,,,,,5629,852,84.86409664238764,852,6,99.29577464788733,6,1,83.33333333333334,,,,,,,,,
12,MEANS,True,4,GUESS,--Y-G,4,4,LLM,AYRES,Y--YG,4,4,CSS,TEAMS,-GGYG,2,2,LLM,MEANS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,302,94.63492627464913,302,29,90.39735099337747,29,2,93.10344827586206,2,1,50.0,,,,,,
13,TRUTH,True,3,GUESS,-Y---,5,5,LLM,COUCH,--G-G,3,3,CSS,TRUTH,GGGGG,0,0,LLM,,,,,,,,,,,,,,,,5629,154,97.26416770296677,154,1,99.35064935064936,1,1,0.0,,,,,,,,,
14,FIRED,True,4,GIVEN,-G-G-,3,3,LLM,TIMER,-G-GY,3,3,CSS,RISES,YG-G-,3,3,LLM,FIRED,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,103,98.1701900870492,103,13,87.37864077669903,13,4,69.23076923076923,4,1,75.0,,,,,,
15,FOLKS,True,6,START,Y----,5,5,LLM,COMPS,-G--G,3,3,CSS,OOZES,-G--G,3,3,LLM,HOWLS,-G-YG,3.0,3.0,CSS,GOLDS,-GG-G,2.0,2.0,LLM,FOLKS,GGGGG,0.0,0.0,CSS,5629,500,91.117427607035,500,64,87.2,64,28,56.25,28,8,71.42857142857143,8,3,62.5,3,1,66.66666666666666
16,CHILE,True,5,COULD,G--G-,3,3,LLM,CHALK,GG-G-,2,2,CSS,CHILI,GGGG-,1,1,LLM,CHILL,GGGG-,1.0,1.0,CSS,CHILE,GGGGG,0.0,0.0,LLM,,,,,,5629,12,99.78681826256884,12,3,75.0,3,2,33.33333333333333,2,1,50.0,1,1,0.0,,,
17,BLACK,True,4,GUESS,-----,5,5,LLM,NAFTA,-Y---,5,5,CSS,CHARD,Y-G--,4,4,LLM,BLACK,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,1270,77.43826612186889,1270,99,92.20472440944883,99,1,98.98989898989899,1,1,0.0,,,,,,
18,GRANT,True,4,GIVEN,G---Y,4,4,LLM,GOONS,G--G-,3,3,CSS,GLAND,G-GG-,2,2,LLM,GRANT,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,16,99.71575768342512,16,7,56.25,7,2,71.42857142857143,2,1,50.0,,,,,,
19,MEALS,True,3,COULD,---G-,4,4,LLM,AMPLE,YY-GY,4,4,CSS,MEALS,GGGGG,0,0,LLM,,,,,,,,,,,,,,,,5629,171,96.96216024160597,171,2,98.83040935672514,2,1,50.0,,,,,,,,,
20,CREAM,True,4,GREEN,-GG--,3,3,LLM,DREDD,-GG--,3,3,CSS,BREAK,-GGG-,2,2,LLM,CREAM,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,32,99.43151536685025,32,22,31.25,22,4,81.81818181818183,4,1,75.0,,,,,,
21,AWAKE,True,5,GUESS,--Y--,5,5,LLM,MABEL,-Y-Y-,5,4,CSS,TREND,--Y--,5,5,LLM,WEAVE,Y-G-G,3.0,3.0,CSS,AWAKE,GGGGG,0.0,0.0,LLM,,,,,,5629,1121,80.08527269497246,1121,82,92.68510258697592,82,9,89.02439024390245,9,1,88.88888888888889,1,1,0.0,,,
22,OCCUR,True,4,WORDS,-YY--,5,5,LLM,OREAL,GY---,4,4,CSS,OUTRO,GY-Y-,4,4,LLM,OCCUR,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,153,97.2819328477527,153,2,98.69281045751634,2,1,50.0,1,1,0.0,,,,,,
23,YEARS,False,6,STAGE,Y-G-Y,4,4,LLM,LEANS,-GG-G,2,2,CSS,REARS,-GGGG,1,1,LLM,MEARS,-GGGG,1.0,1.0,CSS,HEARS,-GGGG,1.0,1.0,LLM,WEARS,-GGGG,1.0,1.0,CSS,5629,34,99.39598507727838,34,16,52.94117647058824,16,7,56.25,7,6,14.285714285714285,6,5,16.666666666666664,5,4,20.0
24,GRADE,True,3,GREEN,GGY--,3,3,LLM,GRATE,GGG-G,1,1,CSS,GRADE,GGGGG,0,0,LLM,,,,,,,,,,,,,,,,5629,10,99.82234855214071,10,5,50.0,5,1,80.0,,,,,,,,,
25,CHILL,True,5,START,-----,5,5,LLM,CONDO,G----,4,4,CSS,CLIFF,GYG--,3,3,LLM,CHILE,GGGG-,1.0,1.0,CSS,CHILL,GGGGG,0.0,0.0,LLM,,,,,,5629,852,84.86409664238764,852,30,96.47887323943662,30,3,90.0,3,2,33.33333333333333,2,1,50.0,,,
26,FLOOD,True,3,COULD,-Y-YG,4,4,LLM,LLOYD,-GG-G,2,2,CSS,FLOOD,GGGGG,0,0,LLM,,,,,,,,,,,,,,,,5629,6,99.89340913128441,6,3,50.0,3,1,66.66666666666666,,,,,,,,,
27,APPLY,True,4,CLARE,-YY--,5,5,LLM,SHOAL,---YY,5,5,CSS,LAYLA,-YYG-,4,4,LLM,APPLY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,210,96.2693195949547,210,65,69.04761904761905,65,3,95.38461538461539,3,1,66.66666666666666,,,,,,
28,SMILE,True,5,GIVEN,-Y-Y-,5,4,LLM,CUTIE,---YG,4,4,CSS,ALIKE,-YG-G,3,3,LLM,EMILE,-GGGG,1.0,1.0,CSS,SMILE,GGGGG,0.0,0.0,LLM,,,,,,5629,178,96.83780422810446,178,30,83.14606741573034,30,5,83.33333333333334,5,1,80.0,1,1,0.0,,,
29,KNOCK,True,5,COULD,YY---,5,5,LLM,MICRO,--Y-Y,5,5,CSS,SCOOP,-YG--,4,4,LLM,ENOCH,-GGG-,2.0,2.0,CSS,KNOCK,GGGGG,0.0,0.0,LLM,,,,,,5629,60,98.9340913128442,60,18,70.0,18,2,88.88888888888889,2,1,50.0,1,1,0.0,,,
30,SLEEP,True,4,START,G----,4,4,LLM,SINGH,G----,4,4,CSS,SOUPS,G--Y-,4,4,LLM,SLEEP,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,196,96.51803162195772,196,58,70.40816326530613,58,5,91.37931034482759,5,1,80.0,,,,,,
31,BRICK,True,6,START,---Y-,5,5,LLM,JORGE,--Y--,5,5,CSS,RICKY,YYYY-,5,2,LLM,CRICK,-GGGG,1.0,1.0,CSS,PRICK,-GGGG,1.0,1.0,LLM,BRICK,GGGGG,0.0,0.0,CSS,5629,469,91.66814709539882,469,28,94.02985074626866,28,4,85.71428571428571,4,3,25.0,3,2,33.33333333333333,2,1,50.0
32,WROTE,False,6,GIVEN,---Y-,5,5,LLM,CRORE,-GG-G,2,2,CSS,PROSE,-GG-G,2,2,LLM,FROME,-GG-G,2.0,2.0,CSS,ERODE,-GG-G,2.0,2.0,LLM,BROKE,-GG-G,2.0,2.0,CSS,5629,743,86.800497424054,743,9,98.78869448183042,9,5,44.44444444444444,5,3,40.0,3,2,33.33333333333333,2,1,50.0
33,RATED,False,6,COULD,----G,4,4,LLM,AIMED,Y--GG,3,3,CSS,JAVED,-G-GG,2,2,LLM,FADED,-G-GG,2.0,2.0,CSS,SAWED,-G-GG,2.0,2.0,LLM,ZAYED,-G-GG,2.0,2.0,CSS,5629,140,97.5128797299698,140,39,72.14285714285714,39,33,15.384615384615385,33,25,24.242424242424242,25,17,32.0,17,13,23.52941176470588
34,ALERT,True,3,COULD,---Y-,5,5,LLM,AXIAL,G---Y,4,4,CSS,ALERT,GGGGG,0,0,LLM,,,,,,,,,,,,,,,,5629,478,91.50826079232546,478,7,98.5355648535565,7,1,85.71428571428571,,,,,,,,,
35,CAGES,False,6,FAVRE,-G--Y,4,4,LLM,PALEO,-G-G-,3,3,CSS,FOCUS,--Y-G,4,4,LLM,CASES,GG-GG,1.0,1.0,CSS,CAKES,GG-GG,1.0,1.0,LLM,CATES,GG-GG,1.0,1.0,CSS,5629,138,97.54841001954166,138,78,43.47826086956522,78,5,93.58974358974359,5,4,20.0,4,3,25.0,3,2,33.33333333333333
36,TEDDY,True,4,START,-Y---,5,5,LLM,THINE,G---Y,4,4,CSS,TEMPO,GG---,3,3,LLM,TEDDY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,166,97.05098596553562,166,11,93.37349397590361,11,2,81.81818181818183,2,1,50.0,,,,,,
37,COLES,True,4,COULD,GG-Y-,3,3,LLM,COLON,GGG--,2,2,CSS,COLTS,GGG-G,1,1,LLM,COLES,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,8,99.85787884171256,8,4,50.0,4,1,75.0,1,1,0.0,,,,,,
38,HWANG,True,4,GUESS,Y----,5,5,LLM,FLAGG,--G-G,3,3,CSS,THANG,-YGGG,2,2,LLM,HWANG,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,135,97.60170545389944,135,10,92.5925925925926,10,1,90.0,1,1,0.0,,,,,,
39,WRATH,True,4,START,-YGY-,4,4,LLM,TRACI,YGG--,3,3,CSS,GRATE,-GGG-,2,2,LLM,WRATH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,14,99.75128797299698,14,2,85.71428571428571,2,1,50.0,1,1,0.0,,,,,,
40,MACHO,True,5,GUESS,-----,5,5,LLM,LIBYA,----Y,5,5,CSS,CARAT,YG---,4,4,LLM,HAVOC,YG-YY,4.0,4.0,CSS,MACHO,GGGGG,0.0,0.0,LLM,,,,,,5629,1270,77.43826612186889,1270,168,86.77165354330708,168,4,97.61904761904762,4,2,50.0,2,1,50.0,,,
41,LOPEZ,True,5,GIVEN,---G-,4,4,LLM,FUMES,---G-,4,4,CSS,PACER,Y--G-,4,4,LLM,LÓPEZ,G-GGG,1.0,1.0,CSS,LOPEZ,GGGGG,0.0,0.0,LLM,,,,,,5629,502,91.08189731746313,502,178,64.5418326693227,178,10,94.3820224719101,10,1,90.0,1,1,0.0,,,
42,GOODY,True,5,GIVEN,G----,4,4,LLM,GRAPH,G----,4,4,CSS,GLOOM,G-GY-,3,3,LLM,GOOFY,GGG-G,1.0,1.0,CSS,GOODY,GGGGG,0.0,0.0,LLM,,,,,,5629,83,98.52549298276782,83,23,72.28915662650603,23,3,86.95652173913044,3,1,66.66666666666666,1,1,0.0,,,
43,BROTH,True,4,GUESS,-----,5,5,LLM,BITTY,G--G-,3,3,CSS,BOOTH,G-GGG,1,1,LLM,BROTH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,1270,77.43826612186889,1270,4,99.68503937007874,4,1,75.0,1,1,0.0,,,,,,
44,VERDE,True,4,GUESS,--Y--,5,5,LLM,BROKE,-Y--G,4,4,CSS,BRAVE,-Y-YG,4,4,LLM,VERDE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,1121,80.08527269497246,1121,43,96.16413916146298,43,2,95.34883720930233,2,1,50.0,,,,,,
45,TAMED,True,5,LEAST,-YY-Y,5,5,LLM,ETHAN,YY-Y-,5,5,CSS,TAPED,GG-GG,1,1,LLM,TAXED,GG-GG,1.0,1.0,CSS,TAMED,GGGGG,0.0,0.0,LLM,,,,,,5629,49,99.12950790548943,49,30,38.775510204081634,30,2,93.33333333333333,2,1,50.0,1,1,0.0,,,
46,LEAFS,True,4,COULD,---Y-,5,5,LLM,SLITS,-Y--G,4,4,CSS,LAKES,GY-YG,3,3,LLM,LEAFS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,478,91.50826079232546,478,24,94.97907949790795,24,3,87.5,3,1,66.66666666666666,,,,,,
47,YACHT,True,6,GIVEN,-----,5,5,LLM,SUPRA,----Y,5,5,CSS,ADIUM,Y----,5,5,LLM,FALCO,-G-Y-,4.0,4.0,CSS,CATTY,YGY-Y,4.0,4.0,LLM,YACHT,GGGGG,0.0,0.0,CSS,5629,1299,76.92307692307693,1299,118,90.91608929946112,118,62,47.45762711864407,62,6,90.32258064516128,6,1,83.33333333333334,1,1,0.0
48,MESSY,True,5,GUESS,--YGY,4,3,LLM,TESSA,-GGG-,2,2,CSS,HESSI,-GGG-,2,2,LLM,JESSE,-GGG-,2.0,2.0,CSS,MESSY,GGGGG,0.0,0.0,LLM,,,,,,5629,9,99.84011369692662,9,5,44.44444444444444,5,2,60.0,2,1,50.0,1,1,0.0,,,
49,RYDER,True,6,WHICH,-----,5,5,LLM,VOTES,---G-,4,4,CSS,HINTS,-----,5,5,LLM,REPEL,G--G-,3.0,3.0,CSS,RAZED,G--GY,3.0,3.0,LLM,RYDER,GGGGG,0.0,0.0,CSS,5629,2608,53.66850239829455,2608,167,93.59662576687117,167,125,25.149700598802394,125,7,94.39999999999999,7,1,85.71428571428571,1,1,0.0
50,MOTIF,True,4,GUESS,-----,5,5,LLM,JAMAL,--Y--,5,5,CSS,MORPH,GG---,3,3,LLM,MOTIF,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,1270,77.43826612186889,1270,34,97.32283464566929,34,6,82.35294117647058,6,1,83.33333333333334,,,,,,
51,RAVEN,True,4,ADIEU,Y--G-,4,4,LLM,EAVES,-GGG-,2,2,CSS,WAVER,-GGGY,2,2,LLM,RAVEN,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,180,96.80227393853261,180,9,95.0,9,2,77.77777777777779,2,1,50.0,,,,,,
52,REICH,True,5,START,---Y-,5,5,LLM,RUPEE,G--Y-,4,4,CSS,RECON,GGY--,3,3,LLM,RELIC,GG-YY,3.0,2.0,CSS,REICH,GGGGG,0.0,0.0,LLM,,,,,,5629,469,91.66814709539882,469,8,98.29424307036247,8,2,75.0,2,1,50.0,1,1,0.0,,,
53,ICONS,True,4,GUESS,----G,4,4,LLM,YARNS,---GG,3,3,CSS,TOWNS,-Y-GG,3,3,LLM,ICONS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,393,93.01829809912951,393,15,96.18320610687023,15,2,86.66666666666667,2,1,50.0,,,,,,
54,SILKY,True,4,GUESS,---Y-,5,5,LLM,SMIRK,G-Y-Y,4,3,CSS,SILKA,GGGG-,1,1,LLM,SILKY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,323,94.26185823414461,323,2,99.38080495356037,2,1,50.0,1,1,0.0,,,,,,
55,CARVE,True,3,FIVER,--YYY,5,4,LLM,CRAVE,GYYGG,2,2,CSS,CARVE,GGGGG,0,0,LLM,,,,,,,,,,,,,,,,5629,29,99.48481080120803,29,1,96.55172413793103,1,1,0.0,,,,,,,,,
56,LAGER,True,4,GUESS,Y-Y--,5,5,LLM,RIDGE,Y--YY,5,4,CSS,ANGER,Y-GGG,2,2,LLM,LAGER,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,99,98.24125066619293,99,9,90.9090909090909,9,4,55.55555555555556,4,1,75.0,,,,,,
57,JERKS,True,5,GUESS,--Y-G,4,4,LLM,BITES,---YG,4,4,CSS,RACKS,Y--GG,3,3,LLM,PERKS,-GGGG,1.0,1.0,CSS,JERKS,GGGGG,0.0,0.0,LLM,,,,,,5629,302,94.63492627464913,302,53,82.45033112582782,53,2,96.22641509433963,2,1,50.0,1,1,0.0,,,
58,LOTUS,True,3,COULD,-GYY-,4,4,LLM,MOSUL,-GYGY,3,3,CSS,LOTUS,GGGGG,0,0,LLM,,,,,,,,,,,,,,,,5629,4,99.92893942085628,4,2,50.0,2,1,50.0,,,,,,,,,
59,LACEY,True,4,COULD,Y--Y-,5,5,LLM,LEICA,GY-YY,4,4,CSS,LACES,GGGG-,1,1,LLM,LACEY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,29,99.48481080120803,29,2,93.10344827586206,2,1,50.0,1,1,0.0,,,,,,
60,TUDOR,True,6,STAGE,-Y---,5,5,LLM,BLYTH,---Y-,5,5,CSS,TRUNK,GYY--,4,4,LLM,TUMOR,GG-GG,1.0,1.0,CSS,TUTOR,GG-GG,1.0,1.0,LLM,TUDOR,GGGGG,0.0,0.0,CSS,5629,190,96.62462249067329,190,59,68.94736842105263,59,3,94.91525423728814,3,2,33.33333333333333,2,1,50.0,1,1,0.0
61,QUOTA,True,4,GUESS,-G---,4,4,LLM,LUCAN,-G-Y-,4,4,CSS,QUARK,GGY--,3,3,LLM,QUOTA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,167,97.03322082074969,167,14,91.61676646706587,14,1,92.85714285714286,1,1,0.0,,,,,,
62,MOURN,True,3,ADIEU,----Y,5,5,LLM,MULCH,GY---,4,4,CSS,MOURN,GGGGG,0,0,LLM,,,,,,,,,,,,,,,,5629,302,94.63492627464913,302,3,99.00662251655629,3,1,66.66666666666666,,,,,,,,,
63,PROMO,False,6,START,---Y-,5,5,LLM,DÉCOR,---YY,5,5,CSS,GROUP,-GG-Y,3,3,LLM,PROVE,GGG--,2.0,2.0,CSS,PROWL,GGG--,2.0,2.0,LLM,PROXY,GGG--,2.0,2.0,CSS,5629,469,91.66814709539882,469,72,84.64818763326227,72,7,90.27777777777779,7,3,57.14285714285714,3,2,33.33333333333333,2,1,50.0
64,CASTE,True,6,STAGE,YYY-G,4,4,LLM,WASTE,-GGGG,1,1,CSS,HASTE,-GGGG,1,1,LLM,PASTE,-GGGG,1.0,1.0,CSS,TASTE,-GGGG,1.0,1.0,LLM,CASTE,GGGGG,0.0,0.0,CSS,5629,5,99.91117427607034,5,4,20.0,4,3,25.0,3,2,33.33333333333333,2,1,50.0,1,1,0.0
65,CAPRI,True,5,GUESS,-----,5,5,LLM,MAMBO,-G---,4,4,CSS,CALLY,GG---,3,3,LLM,CARTA,GGY--,3.0,3.0,CSS,CAPRI,GGGGG,0.0,0.0,LLM,,,,,,5629,1270,77.43826612186889,1270,193,84.80314960629921,193,9,95.33678756476684,9,2,77.77777777777779,2,1,50.0,,,
66,ALIAS,True,4,COULD,---Y-,5,5,LLM,LAYER,YY---,5,5,CSS,SLATS,-GY-G,3,3,LLM,ALIAS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,478,91.50826079232546,478,63,86.82008368200836,63,1,98.4126984126984,1,1,0.0,,,,,,
67,PADDY,True,5,START,--Y--,5,5,LLM,ALOOF,Y----,5,5,CSS,SNAKE,--Y--,5,5,LLM,PAPPY,GG--G,2.0,2.0,CSS,PADDY,GGGGG,0.0,0.0,LLM,,,,,,5629,657,88.32829987564399,657,246,62.55707762557078,246,70,71.54471544715447,70,1,98.57142857142858,1,1,0.0,,,
68,BLOBS,True,6,GREEN,-----,5,5,LLM,ALOHA,-GG--,3,3,CSS,FLOOD,-GG--,3,3,LLM,BLOCS,GGG-G,1.0,1.0,CSS,BLOWS,GGG-G,1.0,1.0,LLM,BLOBS,GGGGG,0.0,0.0,CSS,5629,1283,77.20731923965181,1283,23,98.20732657833203,23,12,47.82608695652174,12,2,83.33333333333334,2,1,50.0,1,1,0.0
69,DILLY,False,6,LEGAL,Y---Y,5,5,LLM,BILLY,-GGGG,1,1,CSS,SILLY,-GGGG,1,1,LLM,TILLY,-GGGG,1.0,1.0,CSS,WILLY,-GGGG,1.0,1.0,LLM,NILLY,-GGGG,1.0,1.0,CSS,5629,37,99.34268964292059,37,8,78.37837837837837,8,7,12.5,7,6,14.285714285714285,6,5,16.666666666666664,5,4,20.0
70,GUTSY,True,5,ADOBE,-----,5,5,LLM,CHRIS,----Y,5,5,CSS,STUFF,YYY--,5,5,LLM,LUSTY,-GYYG,3.0,3.0,CSS,GUTSY,GGGGG,0.0,0.0,LLM,,,,,,5629,546,90.30023094688222,546,22,95.97069597069597,22,4,81.81818181818183,4,1,75.0,1,1,0.0,,,
71,TABOR,True,4,QUEST,----Y,5,5,LLM,LATCH,-GY--,4,4,CSS,TANGO,GG--Y,3,3,LLM,TABOR,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,256,95.45212293480192,256,29,88.671875,29,1,96.55172413793103,1,1,0.0,,,,,,
72,INLAY,True,4,START,--Y--,5,5,LLM,MADGE,-Y---,5,5,CSS,ALLOY,Y-G-G,3,3,LLM,INLAY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,657,88.32829987564399,657,97,85.2359208523592,97,1,98.96907216494846,1,1,0.0,,,,,,
73,AHHHH,False,6,GIVEN,-----,5,5,LLM,SPOUT,-----,5,5,CSS,GUESS,-----,5,5,LLM,FLAKY,--Y--,5.0,5.0,CSS,SPOON,-----,5.0,5.0,LLM,BARCA,-Y---,5.0,5.0,CSS,5629,1299,76.92307692307693,1299,139,89.2994611239415,139,139,0.0,139,28,79.85611510791367,28,28,0.0,28,2,92.85714285714286
74,ROUEN,True,6,COULD,-GG--,3,3,LLM,SOUTH,-GG--,3,3,CSS,YOUNG,-GGY-,3,3,LLM,MOURN,-GGYG,2.0,2.0,CSS,CREED,-Y-G-,4.0,4.0,LLM,ROUEN,GGGGG,0.0,0.0,CSS,5629,32,99.43151536685025,32,7,78.125,7,2,71.42857142857143,2,1,50.0,1,1,0.0,1,1,0.0
75,BUENA,True,4,START,--Y--,5,5,LLM,AGING,Y--G-,4,4,CSS,LEONA,-Y-GG,3,3,LLM,BUENA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,657,88.32829987564399,657,23,96.49923896499239,23,2,91.30434782608695,2,1,50.0,,,,,,
76,MENON,True,5,SINCE,--G-Y,4,4,LLM,KENYA,-GG--,3,3,CSS,TENET,-GG--,3,3,LLM,MENLO,GGG-Y,2.0,2.0,CSS,MENON,GGGGG,0.0,0.0,LLM,,,,,,5629,53,99.05844732634571,53,11,79.24528301886792,11,5,54.54545454545454,5,1,80.0,1,1,0.0,,,
77,TRASK,True,4,GUESS,---G-,4,4,LLM,AMISH,Y--G-,4,4,CSS,TOAST,G-GG-,2,2,LLM,TRASK,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,64,98.86303073370047,64,13,79.6875,13,1,92.3076923076923,1,1,0.0,,,,,,
78,CASIO,True,6,GREEN,-----,5,5,LLM,SALLY,YG---,4,4,CSS,BASTA,-GG--,3,3,LLM,MASKS,-GG--,3.0,3.0,CSS,PASCO,-GGYG,2.0,2.0,LLM,CASIO,GGGGG,0.0,0.0,CSS,5629,1283,77.20731923965181,1283,56,95.6352299298519,56,7,87.5,7,3,57.14285714285714,3,1,66.66666666666666,1,1,0.0
79,VOILA,True,5,THREE,-----,5,5,LLM,LIPID,YY---,5,5,CSS,SLIME,-YG--,4,4,LLM,AXIAL,Y-G-Y,4.0,4.0,CSS,VOILA,GGGGG,0.0,0.0,LLM,,,,,,5629,1280,77.2606146740096,1280,38,97.03125,38,4,89.47368421052632,4,1,75.0,1,1,0.0,,,
80,AURAL,True,4,COULD,--YY-,5,5,LLM,HULME,-GY--,4,4,CSS,LUPUS,YG---,4,4,LLM,AURAL,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,66,98.82750044412862,66,16,75.75757575757575,16,4,75.0,4,1,75.0,,,,,,
81,LEGER,True,4,STAGE,---YY,5,4,LLM,GREER,Y-YGG,3,3,CSS,LEGAL,GGG--,2,2,LLM,LEGER,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,52,99.07621247113164,52,1,98.07692307692307,1,1,0.0,1,1,0.0,,,,,,
