game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6
21,AWAKE,True,5,ARISE,G---G,3,3,LLM,ABODE,G---G,3,3,CSS,AGAPE,G-G-G,2.0,2.0,LLM,AMAZE,G-G-G,2.0,2.0,CSS,AWAKE,GGGGG,0.0,0.0,LLM,,,,,,5629,22,99.60916681470954,22,12,45.45454545454545,12,2,83.33333333333334,2,1,50.0,1,1,0.0,,,
22,OCCUR,True,4,ARISE,-Y---,5,5,LLM,FORTH,-YY--,5,5,CSS,RUMOR,-Y-YG,4.0,4.0,LLM,OCCUR,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,108,98.08136436311956,108,8,92.5925925925926,8,2,75.0,2,1,50.0,,,,,,
23,YEARS,False,6,ARISE,YY-YY,5,4,LLM,LASER,-YYYY,5,5,CSS,TEARS,-GGGG,1.0,1.0,LLM,NEARS,-GGGG,1.0,1.0,CSS,FEARS,-GGGG,1.0,1.0,LLM,BEARS,-GGGG,1.0,1.0,CSS,5629,41,99.27162906377687,41,15,63.41463414634146,15,11,26.666666666666668,11,10,9.090909090909092,10,9,10.0,9,8,11.11111111111111
24,GRADE,True,6,ARISE,YG--G,3,3,LLM,GRAPE,GGG-G,1,1,CSS,GRACE,GGG-G,1.0,1.0,LLM,GRAVE,GGG-G,1.0,1.0,CSS,GRAZE,GGG-G,1.0,1.0,LLM,GRADE,GGGGG,0.0,0.0,CSS,5629,18,99.68022739385326,18,5,72.22222222222221,5,4,20.0,4,3,25.0,3,2,33.33333333333333,2,1,50.0
25,CHILL,True,3,SCREW,-Y---,5,5,LLM,CIVIC,GY---,4,4,CSS,CHILL,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,238,95.77189554094866,238,16,93.27731092436974,16,1,93.75,,,,,,,,,
26,FLOOD,True,3,ARISE,-----,5,5,LLM,CLOUD,-GG-G,2,2,CSS,FLOOD,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,265,95.29223663172854,265,5,98.11320754716981,5,1,80.0,,,,,,,,,
27,APPLY,True,4,TOUCH,-----,5,5,LLM,GAMES,-Y---,5,5,CSS,PLAYA,YYYY-,5.0,4.0,LLM,APPLY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,1762,68.69781488719133,1762,120,93.18955732122588,120,1,99.16666666666667,1,1,0.0,,,,,,
28,SMILE,True,6,ARISE,--GYG,3,3,LLM,SEIZE,G-G-G,2,2,CSS,SNIPE,G-G-G,2.0,2.0,LLM,SUITE,G-G-G,2.0,2.0,CSS,SLIDE,GYG-G,2.0,2.0,LLM,SMILE,GGGGG,0.0,0.0,CSS,5629,19,99.66246224906733,19,17,10.526315789473683,17,7,58.82352941176471,7,4,42.857142857142854,4,1,75.0,1,1,0.0
29,KNOCK,True,3,ARISE,-----,5,5,LLM,LUNCH,--YG-,4,4,CSS,KNOCK,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,265,95.29223663172854,265,1,99.62264150943396,1,1,0.0,,,,,,,,,
30,SLEEP,True,4,AUDIO,-----,5,5,LLM,KNELL,--GY-,4,4,CSS,FLEET,-GGG-,2.0,2.0,LLM,SLEEP,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,448,92.04121513590336,448,17,96.20535714285714,17,2,88.23529411764706,2,1,50.0,,,,,,
31,BRICK,True,3,ARISE,-GG--,3,3,LLM,PRIOR,-GG--,3,3,CSS,BRICK,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,29,99.48481080120803,29,21,27.586206896551722,21,1,95.23809523809523,,,,,,,,,
32,WROTE,True,3,ARISE,-G--G,3,3,LLM,TRUCE,YG--G,3,3,CSS,WROTE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,32,99.43151536685025,32,1,96.875,1,1,0.0,,,,,,,,,
33,RATED,True,5,ARISE,YY--Y,5,4,LLM,CAPER,-G-GY,3,3,CSS,RAVEN,GG-G-,2.0,2.0,LLM,RAZED,GG-GG,1.0,1.0,CSS,RATED,GGGGG,0.0,0.0,LLM,,,,,,5629,117,97.92147806004618,117,17,85.47008547008546,17,4,76.47058823529412,4,3,25.0,3,1,66.66666666666666,,,
34,ALERT,True,4,ARISE,GY--Y,4,4,LLM,AFTER,G-YYY,4,3,CSS,AVERT,G-GGG,1.0,1.0,LLM,ALERT,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,15,99.73352282821105,15,2,86.66666666666667,2,1,50.0,1,1,0.0,,,,,,
35,CAGES,False,6,ARISE,Y--YY,5,4,LLM,FADES,-G-GG,2,2,CSS,PACES,-GYGG,2.0,2.0,LLM,CAVES,GG-GG,1.0,1.0,CSS,CAKES,GG-GG,1.0,1.0,LLM,CANES,GG-GG,1.0,1.0,CSS,5629,142,97.47734944039794,142,58,59.154929577464785,58,6,89.65517241379311,6,5,16.666666666666664,5,4,20.0,4,3,25.0
36,TEDDY,True,3,ARISE,----Y,5,5,LLM,JUDEO,--GY-,4,4,CSS,TEDDY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,270,95.2034109077989,270,1,99.62962962962963,1,1,0.0,,,,,,,,,
37,COLES,True,6,ARISE,---YY,5,5,LLM,GENUS,-Y--G,4,4,CSS,POLES,-GGGG,1.0,1.0,LLM,HOLES,-GGGG,1.0,1.0,CSS,FOLES,-GGGG,1.0,1.0,LLM,COLES,GGGGG,0.0,0.0,CSS,5629,256,95.45212293480192,256,63,75.390625,63,5,92.06349206349206,5,4,20.0,4,3,25.0,3,1,66.66666666666666
38,HWANG,True,4,ARISE,Y----,5,5,LLM,JUANA,--GG-,3,3,CSS,CHANG,-YGGG,2.0,2.0,LLM,HWANG,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,389,93.08935867827323,389,19,95.11568123393316,19,1,94.73684210526315,1,1,0.0,,,,,,
39,WRATH,True,5,ARISE,YG---,4,4,LLM,PRADA,-GG--,3,3,CSS,BRANT,-GG-Y,3.0,3.0,LLM,TRACY,YGG--,3.0,3.0,CSS,WRATH,GGGGG,0.0,0.0,LLM,,,,,,5629,55,99.02291703677385,55,26,52.72727272727272,26,4,84.61538461538461,4,1,75.0,1,1,0.0,,,
40,MACHO,True,3,ARISE,Y----,5,5,LLM,LYMAN,--YY-,5,5,CSS,MACHO,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,389,93.08935867827323,389,13,96.65809768637533,13,1,92.3076923076923,,,,,,,,,
41,LOPEZ,True,4,ARISE,----Y,5,5,LLM,PEONY,YYY--,5,5,CSS,OPTED,YY-G-,4.0,3.0,LLM,LOPEZ,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,270,95.2034109077989,270,7,97.4074074074074,7,1,85.71428571428571,1,1,0.0,,,,,,
42,GOODY,True,4,AUDIO,--Y-Y,5,5,LLM,MOLDY,-G-GG,2,2,CSS,ROWDY,-G-GG,2.0,2.0,LLM,GOODY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,133,97.63723574347131,133,8,93.98496240601504,8,1,87.5,1,1,0.0,,,,,,
43,BROTH,True,3,ARISE,-G---,4,4,LLM,CRUMP,-G---,4,4,CSS,BROTH,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,66,98.82750044412862,66,24,63.63636363636363,24,1,95.83333333333334,,,,,,,,,
44,VERDE,True,5,AMASS,-----,5,5,LLM,BERET,-GGY-,3,3,CSS,VERNE,GGG-G,1.0,1.0,LLM,VERVE,GGG-G,1.0,1.0,CSS,VERDE,GGGGG,0.0,0.0,LLM,,,,,,5629,1587,71.80671522472907,1587,6,99.62192816635161,6,3,50.0,3,2,33.33333333333333,2,1,50.0,,,
45,TAMED,False,6,ARISE,Y---Y,5,5,LLM,HAYEK,-G-G-,3,3,CSS,LAVED,-G-GG,2.0,2.0,LLM,FADED,-G-GG,2.0,2.0,CSS,TAXED,GG-GG,1.0,1.0,LLM,TAPED,GG-GG,1.0,1.0,CSS,5629,184,96.73121335938887,184,55,70.1086956521739,55,21,61.81818181818181,21,13,38.095238095238095,13,2,84.61538461538461,2,1,50.0
46,LEAFS,False,6,ARISE,Y--YY,5,5,LLM,STEAD,Y-YY-,5,4,CSS,JAMES,-Y-YG,4.0,4.0,LLM,LEANS,GGG-G,1.0,1.0,CSS,LEAKS,GGG-G,1.0,1.0,LLM,LEAPS,GGG-G,1.0,1.0,CSS,5629,142,97.47734944039794,142,69,51.40845070422535,69,10,85.5072463768116,10,3,70.0,3,2,33.33333333333333,2,1,50.0
47,YACHT,True,5,ARISE,Y----,5,5,LLM,DOGMA,----Y,5,5,CSS,TOUCH,Y--YY,5.0,4.0,LLM,CHANT,YYY-G,4.0,4.0,CSS,YACHT,GGGGG,0.0,0.0,LLM,,,,,,5629,389,93.08935867827323,389,103,73.52185089974293,103,3,97.0873786407767,3,1,66.66666666666666,1,1,0.0,,,
48,MESSY,True,4,AUDIO,-----,5,5,LLM,PEELS,-G--Y,4,4,CSS,BETSY,-G-GG,2.0,2.0,LLM,MESSY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,448,92.04121513590336,448,2,99.55357142857143,2,1,50.0,1,1,0.0,,,,,,
49,RYDER,True,3,AUDIO,--G--,4,4,LLM,LEDGE,-YG--,4,4,CSS,RYDER,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,11,99.80458340735477,11,1,90.9090909090909,1,1,0.0,,,,,,,,,
50,MOTIF,True,4,ARISE,--Y--,5,5,LLM,LUCID,---G-,4,4,CSS,TYWIN,Y--G-,4.0,4.0,LLM,MOTIF,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,201,96.42920589802807,201,8,96.01990049751244,8,2,75.0,2,1,50.0,,,,,,
51,RAVEN,True,6,TOUCH,-----,5,5,LLM,BAKER,-G-GY,3,3,CSS,FARED,-GYG-,3.0,3.0,LLM,RAVES,GGGG-,1.0,1.0,CSS,RAVEL,GGGG-,1.0,1.0,LLM,RAVEN,GGGGG,0.0,0.0,CSS,5629,1762,68.69781488719133,1762,19,98.9216799091941,19,6,68.42105263157895,6,2,66.66666666666666,2,1,50.0,1,1,0.0
52,REICH,True,4,ARISE,-YG-Y,4,4,LLM,WEIRD,-GGY-,3,3,CSS,REIGN,GGG--,2.0,2.0,LLM,REICH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,7,99.87564398649849,7,4,42.857142857142854,4,2,50.0,2,1,50.0,,,,,,
53,ICONS,True,4,ARISE,--YY-,5,5,LLM,MITTS,-Y--G,4,4,CSS,IDOLS,G-G-G,2.0,2.0,LLM,ICONS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,123,97.81488719133061,123,8,93.4959349593496,8,1,87.5,1,1,0.0,,,,,,
54,SILKY,True,3,ARISE,--YY-,5,5,LLM,GILLS,-GG-Y,3,3,CSS,SILKY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,123,97.81488719133061,123,1,99.1869918699187,1,1,0.0,,,,,,,,,
55,CARVE,True,5,ARISE,YY--G,4,3,LLM,MARNE,-GG-G,2,2,CSS,FARCE,-GGYG,2.0,2.0,LLM,CARTE,GGG-G,1.0,1.0,CSS,CARVE,GGGGG,0.0,0.0,LLM,,,,,,5629,31,99.44928051163618,31,14,54.83870967741935,14,3,78.57142857142857,3,2,33.33333333333333,2,1,50.0,,,
56,LAGER,True,5,ARISE,YY--Y,5,5,LLM,BARED,-GYG-,3,3,CSS,RAVEL,YG-GY,3.0,3.0,LLM,LAYER,GG-GG,1.0,1.0,CSS,LAGER,GGGGG,0.0,0.0,LLM,,,,,,5629,117,97.92147806004618,117,38,67.52136752136752,38,7,81.57894736842105,7,5,28.57142857142857,5,1,80.0,,,
57,JERKS,True,6,ARISE,-Y-YY,5,4,LLM,STERN,Y-YY-,5,4,CSS,REYES,YG--G,3.0,3.0,LLM,VERBS,-GG-G,2.0,2.0,CSS,HEROS,-GG-G,2.0,2.0,LLM,JERKS,GGGGG,0.0,0.0,CSS,5629,78,98.61431870669746,78,31,60.256410256410255,31,9,70.96774193548387,9,6,33.33333333333333,6,3,50.0,3,1,66.66666666666666
58,LOTUS,True,3,ARISE,---Y-,5,5,LLM,POTTS,-GG-G,2,2,CSS,LOTUS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,277,95.07905489429739,277,3,98.91696750902527,3,1,66.66666666666666,,,,,,,,,
59,LACEY,True,4,ARISE,Y---Y,5,5,LLM,PECAN,-YGY-,4,4,CSS,FACET,-GGG-,2.0,2.0,LLM,LACEY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,184,96.73121335938887,184,4,97.82608695652173,4,2,50.0,2,1,50.0,,,,,,
60,TUDOR,True,4,ARISE,-Y---,5,5,LLM,OUTRO,YGYY-,4,4,CSS,TUMOR,GG-GG,1.0,1.0,LLM,TUDOR,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,108,98.08136436311956,108,2,98.14814814814815,2,1,50.0,1,1,0.0,,,,,,
61,QUOTA,True,3,TOUCH,YYY--,5,5,LLM,OUTTA,YG-GG,2,2,CSS,QUOTA,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,20,99.6446971042814,20,1,95.0,1,1,0.0,,,,,,,,,
62,MOURN,True,4,ARISE,-Y---,5,5,LLM,TORCH,-GY--,4,4,CSS,GOPRO,-G-G-,3.0,3.0,LLM,MOURN,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,108,98.08136436311956,108,15,86.11111111111111,15,3,80.0,3,1,66.66666666666666,,,,,,
63,PROMO,True,4,ARISE,-G---,4,4,LLM,CROOK,-GGY-,3,3,CSS,PROVO,GGG-G,1.0,1.0,LLM,PROMO,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,66,98.82750044412862,66,4,93.93939393939394,4,2,50.0,2,1,50.0,,,,,,
64,CASTE,True,6,ARISE,Y--YG,4,4,LLM,SHAME,Y-Y-G,4,4,CSS,WASTE,-GGGG,1.0,1.0,LLM,TASTE,-GGGG,1.0,1.0,CSS,PASTE,-GGGG,1.0,1.0,LLM,CASTE,GGGGG,0.0,0.0,CSS,5629,36,99.36045478770652,36,4,88.88888888888889,4,3,25.0,3,2,33.33333333333333,2,1,50.0,1,1,0.0
65,CAPRI,True,4,ARISE,YYY--,5,4,LLM,CIGAR,GY-YY,4,4,CSS,CARDI,GGY-G,2.0,2.0,LLM,CAPRI,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,63,98.88079587848641,63,3,95.23809523809523,3,1,66.66666666666666,1,1,0.0,,,,,,
66,ALIAS,True,3,ARISE,G-GY-,3,3,LLM,ACIDS,G-G-G,2,2,CSS,ALIAS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,5,99.91117427607034,5,1,80.0,1,1,0.0,,,,,,,,,
67,PADDY,True,5,ARISE,Y----,5,5,LLM,KAFKA,-G---,4,4,CSS,STEAK,---Y-,5.0,5.0,LLM,DADDY,-GGGG,1.0,1.0,CSS,PADDY,GGGGG,0.0,0.0,LLM,,,,,,5629,389,93.08935867827323,389,112,71.2082262210797,112,74,33.92857142857143,74,3,95.94594594594594,3,1,66.66666666666666,,,
68,BLOBS,True,6,ARISE,---Y-,5,5,LLM,DUCTS,----G,4,4,CSS,BOOKS,G-G-G,2.0,2.0,LLM,BLOGS,GGG-G,1.0,1.0,CSS,BLOWS,GGG-G,1.0,1.0,LLM,BLOBS,GGGGG,0.0,0.0,CSS,5629,277,95.07905489429739,277,49,82.31046931407943,49,3,93.87755102040816,3,2,33.33333333333333,2,1,50.0,1,1,0.0
69,DILLY,True,6,ARISE,--Y--,5,5,LLM,MILLI,-GGG-,2,2,CSS,TILLY,-GGGG,1.0,1.0,LLM,WILLY,-GGGG,1.0,1.0,CSS,HILLY,-GGGG,1.0,1.0,LLM,DILLY,GGGGG,0.0,0.0,CSS,5629,201,96.42920589802807,201,9,95.52238805970148,9,8,11.11111111111111,8,7,12.5,7,6,14.285714285714285,6,1,83.33333333333334
70,GUTSY,True,4,ARISE,---G-,4,4,LLM,PLUSH,--YG-,4,4,CSS,FUSSY,-G-GG,2.0,2.0,LLM,GUTSY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,19,99.66246224906733,19,2,89.47368421052632,2,1,50.0,1,1,0.0,,,,,,
71,TABOR,True,3,ARISE,YY---,5,5,LLM,UTTAR,-Y-YG,4,4,CSS,TABOR,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,185,96.71344821460295,185,1,99.45945945945947,1,1,0.0,,,,,,,,,
72,INLAY,True,4,ARISE,Y-Y--,5,5,LLM,MANDI,-YY-Y,5,5,CSS,WIGAN,-Y-GY,4.0,4.0,LLM,INLAY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,143,97.45958429561202,143,17,88.11188811188812,17,1,94.11764705882352,1,1,0.0,,,,,,
73,AHHHH,True,5,AUDIO,G----,4,4,LLM,ANNAN,G----,4,4,CSS,ALERT,G----,4.0,4.0,LLM,ABYSS,G----,4.0,4.0,CSS,AHHHH,GGGGG,0.0,0.0,LLM,,,,,,5629,110,98.0458340735477,110,36,67.27272727272727,36,4,88.88888888888889,4,2,50.0,2,1,50.0,,,
74,ROUEN,True,5,ARISE,-Y--Y,5,4,LLM,FLYER,---GY,4,4,CSS,THREW,--YG-,4.0,4.0,LLM,ROMEO,GG-G-,2.0,2.0,CSS,ROUEN,GGGGG,0.0,0.0,LLM,,,,,,5629,189,96.64238763545923,189,17,91.005291005291,17,7,58.82352941176471,7,3,57.14285714285714,3,1,66.66666666666666,,,
75,BUENA,True,5,ARISE,Y---Y,5,5,LLM,PEACH,-YY--,5,5,CSS,GUESS,-GG--,3.0,3.0,LLM,NUEVA,YGG-G,2.0,2.0,CSS,BUENA,GGGGG,0.0,0.0,LLM,,,,,,5629,184,96.73121335938887,184,66,64.13043478260869,66,2,96.96969696969697,2,1,50.0,1,1,0.0,,,
76,MENON,True,4,ARISE,----Y,5,5,LLM,ELLEN,Y---G,4,4,CSS,DEMON,-GYGG,2.0,2.0,LLM,MENON,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,270,95.2034109077989,270,8,97.03703703703704,8,1,87.5,1,1,0.0,,,,,,
77,TRASK,True,3,ARISE,YG-G-,3,3,LLM,TRASH,GGGG-,1,1,CSS,TRASK,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,8,99.85787884171256,8,1,87.5,1,1,0.0,,,,,,,,,
78,CASIO,True,3,ARISE,Y-YY-,5,4,LLM,OASIS,YGGG-,2,2,CSS,CASIO,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,59,98.95185645763013,59,1,98.30508474576271,1,1,0.0,,,,,,,,,
79,VOILA,True,5,NOTEY,-G---,4,4,LLM,LOCKS,YG---,4,4,CSS,MOGUL,-G--Y,4.0,4.0,LLM,WORLD,-G-G-,3.0,3.0,CSS,VOILA,GGGGG,0.0,0.0,LLM,,,,,,5629,231,95.89625155445017,231,24,89.6103896103896,24,13,45.83333333333333,13,3,76.92307692307693,3,1,66.66666666666666,,,
80,AURAL,True,2,AUDIO,GG---,3,3,LLM,AURAL,GGGGG,0,0,CSS,,,,,,,,,,,,,,,,,,,,,5629,4,99.92893942085628,4,1,75.0,,,,,,,,,,,,
81,LEGER,True,5,ARISE,-Y--Y,5,5,LLM,REBEL,YG-GY,3,3,CSS,LEPER,GG-GG,1.0,1.0,LLM,LEVER,GG-GG,1.0,1.0,CSS,LEGER,GGGGG,0.0,0.0,LLM,,,,,,5629,189,96.64238763545923,189,3,98.4126984126984,3,2,33.33333333333333,2,1,50.0,1,1,0.0,,,
82,DALLY,False,6,ARISE,Y----,5,5,LLM,KAZAN,-G---,4,4,CSS,LATCH,YG---,4.0,4.0,LLM,MALMÖ,-GG--,3.0,3.0,CSS,WALLY,-GGGG,1.0,1.0,LLM,BALLY,-GGGG,1.0,1.0,CSS,5629,389,93.08935867827323,389,72,81.49100257069408,72,14,80.55555555555556,14,6,57.14285714285714,6,2,66.66666666666666,2,1,50.0
