game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6
29,KNOCK,True,6,YORKE,-Y-Y-,5,4,LLM,KNOTT,GGG--,2,2,CSS,KNOWS,GGG--,2.0,2.0,LLM,KNOPF,GGG--,2.0,2.0,CSS,KNOLL,GGG--,2.0,2.0,LLM,KNOCK,GGGGG,0.0,0.0,CSS,5629,34,99.39598507727838,34,6,82.35294117647058,6,3,50.0,3,2,33.33333333333333,2,1,50.0,1,1,0.0
30,SLEEP,True,4,PUNTS,Y---Y,5,5,LLM,SCOPE,G--YY,4,4,CSS,SEPIA,GYY--,4.0,4.0,LLM,SLEEP,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,62,98.89856102327234,62,12,80.64516129032258,12,7,41.66666666666667,7,1,85.71428571428571,,,,,,
31,BRICK,False,6,DOMED,-----,5,5,LLM,SYRIA,--YY-,5,4,CSS,RIKKI,YYY--,5.0,3.0,LLM,TRICK,-GGGG,1.0,1.0,CSS,PRICK,-GGGG,1.0,1.0,LLM,CRICK,-GGGG,1.0,1.0,CSS,5629,1388,75.34197903712915,1388,28,97.98270893371757,28,8,71.42857142857143,8,4,50.0,4,3,25.0,3,2,33.33333333333333
32,WROTE,False,6,QAEDA,--Y--,5,5,LLM,JOKER,-Y-YY,5,4,CSS,EUROS,Y-YY-,5.0,4.0,LLM,CHORE,--GYG,3.0,3.0,CSS,FROZE,-GG-G,2.0,2.0,LLM,PROBE,-GG-G,2.0,2.0,CSS,5629,1057,81.22224196127198,1057,48,95.45884578997162,48,23,52.083333333333336,23,10,56.52173913043478,10,8,20.0,8,3,62.5
33,RATED,True,6,HAMMY,-G---,4,4,LLM,PARIS,-GY--,4,4,CSS,RAZER,GG-G-,2.0,2.0,LLM,RAVEN,GG-G-,2.0,2.0,CSS,RACED,GG-GG,1.0,1.0,LLM,RATED,GGGGG,0.0,0.0,CSS,5629,633,88.7546633505063,633,62,90.20537124802527,62,6,90.32258064516128,6,4,33.33333333333333,4,3,25.0,3,1,66.66666666666666
34,ALERT,True,3,SHADE,--Y-Y,5,5,LLM,AVERY,G-GG-,2,2,CSS,ALERT,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,206,96.34038017409841,206,1,99.51456310679612,1,1,0.0,,,,,,,,,
35,CAGES,True,5,FELLA,-Y--Y,5,5,LLM,VANCE,-G-YY,4,4,CSS,CAPER,GG-G-,2.0,2.0,LLM,CATES,GG-GG,1.0,1.0,CSS,CAGES,GGGGG,0.0,0.0,LLM,,,,,,5629,449,92.02344999111742,449,24,94.65478841870824,24,10,58.333333333333336,10,3,70.0,3,1,66.66666666666666,,,
36,TEDDY,True,5,BEANS,-G---,4,4,LLM,REECE,-G---,4,4,CSS,LEITH,-G-Y-,4.0,4.0,LLM,METOO,-GY--,4.0,4.0,CSS,TEDDY,GGGGG,0.0,0.0,LLM,,,,,,5629,178,96.83780422810446,178,42,76.40449438202246,42,6,85.71428571428571,6,1,83.33333333333334,1,1,0.0,,,
37,COLES,True,6,TAMAR,-----,5,5,LLM,ENSUE,Y-Y--,5,5,CSS,SHOES,--YGG,3.0,3.0,LLM,OOZES,-G-GG,2.0,2.0,CSS,FOLES,-GGGG,1.0,1.0,LLM,COLES,GGGGG,0.0,0.0,CSS,5629,1308,76.76319062000356,1308,101,92.2782874617737,101,17,83.16831683168317,17,16,5.88235294117647,16,2,87.5,2,1,50.0
38,HWANG,True,5,AHHHH,YY---,5,5,LLM,HYMAN,G--YY,4,3,CSS,HANZO,GYY--,4.0,3.0,LLM,HUANG,G-GGG,1.0,1.0,CSS,HWANG,GGGGG,0.0,0.0,LLM,,,,,,5629,115,97.95700834961805,115,13,88.69565217391305,13,2,84.61538461538461,2,1,50.0,1,1,0.0,,,
39,WRATH,True,3,GIGGS,-----,5,5,LLM,FACET,-Y--Y,5,5,CSS,WRATH,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,2059,63.42156688577012,2059,38,98.15444390480816,38,1,97.36842105263158,,,,,,,,,
40,MACHO,True,4,GAMES,-GY--,4,4,LLM,MARTY,GG---,3,3,CSS,MAHON,GGYY-,3.0,2.0,LLM,MACHO,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,74,98.68537928584118,74,25,66.21621621621621,25,1,96.0,1,1,0.0,,,,,,
41,LOPEZ,True,6,CONDO,-G---,4,4,LLM,SOGGY,-G---,4,4,CSS,MORIA,-G---,4.0,4.0,LLM,WOLFF,-GY--,4.0,4.0,CSS,LOTTE,GG--Y,3.0,3.0,LLM,LOPEZ,GGGGG,0.0,0.0,CSS,5629,320,94.31515366850239,320,84,73.75,84,10,88.09523809523809,10,3,70.0,3,1,66.66666666666666,1,1,0.0
42,GOODY,True,5,GRAIN,G----,4,4,LLM,GHOSH,G-G--,3,3,CSS,GOOEY,GGG-G,1.0,1.0,LLM,GOOFY,GGG-G,1.0,1.0,CSS,GOODY,GGGGG,0.0,0.0,LLM,,,,,,5629,52,99.07621247113164,52,10,80.76923076923077,10,2,80.0,2,1,50.0,1,1,0.0,,,
43,BROTH,True,4,TRILL,YG---,4,4,LLM,KRAFT,-G--Y,4,4,CSS,WROTE,-GGG-,2.0,2.0,LLM,BROTH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,47,99.1650381950613,47,7,85.1063829787234,7,2,71.42857142857143,2,1,50.0,,,,,,
44,VERDE,True,6,SKIPS,-----,5,5,LLM,HUNCH,-----,5,5,CSS,REALY,YG---,4.0,4.0,LLM,FEVER,-GYYY,4.0,4.0,CSS,VERGE,GGG-G,1.0,1.0,LLM,VERDE,GGGGG,0.0,0.0,CSS,5629,1911,66.05080831408776,1911,701,63.317634746206174,701,21,97.00427960057061,21,3,85.71428571428571,3,2,33.33333333333333,2,1,50.0
45,TAMED,True,5,CHEAT,--YYY,5,5,LLM,ALTER,Y-YG-,4,4,CSS,TAPED,GG-GG,1.0,1.0,LLM,TAXED,GG-GG,1.0,1.0,CSS,TAMED,GGGGG,0.0,0.0,LLM,,,,,,5629,96,98.29454610055072,96,7,92.70833333333334,7,2,71.42857142857143,2,1,50.0,1,1,0.0,,,
46,LEAFS,True,2,LUMPY,G----,4,4,LLM,LEAFS,GGGGG,0,0,CSS,,,,,,,,,,,,,,,,,,,,,5629,165,97.06875111032154,165,1,99.39393939393939,,,,,,,,,,,,
47,YACHT,True,5,FATES,-GY--,4,4,LLM,VAULT,-G--G,3,3,CSS,TAROT,-G--G,3.0,3.0,LLM,HABIT,YG--G,3.0,3.0,CSS,YACHT,GGGGG,0.0,0.0,LLM,,,,,,5629,64,98.86303073370047,64,11,82.8125,11,4,63.63636363636363,4,1,75.0,1,1,0.0,,,
48,MESSY,True,4,TSANG,-Y---,5,5,LLM,SEEDS,YG--Y,4,4,CSS,MESSI,GGGG-,1.0,1.0,LLM,MESSY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,678,87.95523183513946,678,3,99.5575221238938,3,1,66.66666666666666,1,1,0.0,,,,,,
49,RYDER,True,6,HMMMM,-----,5,5,LLM,FAUST,-----,5,5,CSS,KIRIN,--Y--,5.0,5.0,LLM,LOWER,---GG,3.0,3.0,CSS,DRYER,YYYGG,3.0,2.0,LLM,RYDER,GGGGG,0.0,0.0,CSS,5629,4053,27.99786818262569,4053,728,82.03799654576856,728,93,87.22527472527473,93,5,94.6236559139785,5,1,80.0,1,1,0.0
50,MOTIF,True,4,STRUT,-Y---,5,5,LLM,THIEL,Y-Y--,5,5,CSS,GITMO,-YGYY,4.0,4.0,LLM,MOTIF,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,264,95.31000177651447,264,12,95.45454545454545,12,1,91.66666666666666,1,1,0.0,,,,,,
51,RAVEN,True,4,KARAN,-GY-G,3,3,LLM,RAYON,GG--G,2,2,CSS,RAMEN,GG-GG,1.0,1.0,LLM,RAVEN,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,10,99.82234855214071,10,4,60.0,4,1,75.0,1,1,0.0,,,,,,
52,REICH,True,6,PALER,---YY,5,5,LLM,ROUTE,G---Y,4,4,CSS,REIGN,GGG--,2.0,2.0,LLM,REIKI,GGG--,2.0,2.0,CSS,REISS,GGG--,2.0,2.0,LLM,REICH,GGGGG,0.0,0.0,CSS,5629,262,95.34553206608634,262,14,94.65648854961832,14,3,78.57142857142857,3,2,33.33333333333333,2,1,50.0,1,1,0.0
53,ICONS,True,3,OLDIE,Y--Y-,5,5,LLM,SCION,YGYYY,4,3,CSS,ICONS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,91,98.38337182448036,91,1,98.9010989010989,1,1,0.0,,,,,,,,,
54,SILKY,True,6,TUTOR,-----,5,5,LLM,SANSA,G----,4,4,CSS,SCIFI,G-Y--,4.0,4.0,LLM,SIZED,GG---,3.0,3.0,CSS,SILLY,GGG-G,1.0,1.0,LLM,SILKY,GGGGG,0.0,0.0,CSS,5629,1602,71.54023805294013,1602,44,97.2534332084894,44,8,81.81818181818183,8,2,75.0,2,1,50.0,1,1,0.0
55,CARVE,True,4,LUIGI,-----,5,5,LLM,THROB,--G--,4,4,CSS,VERDE,Y-G-G,3.0,3.0,LLM,CARVE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,2148,61.84046899982235,2148,99,95.39106145251397,99,1,98.98989898989899,1,1,0.0,,,,,,
56,LAGER,False,6,VIDEO,---G-,4,4,LLM,FABER,-G-GG,2,2,CSS,TATER,-G-GG,2.0,2.0,LLM,SAUER,-G-GG,2.0,2.0,CSS,PAPER,-G-GG,2.0,2.0,LLM,HAMER,-G-GG,2.0,2.0,CSS,5629,362,93.56901758749333,362,35,90.33149171270718,35,24,31.428571428571427,24,21,12.5,21,15,28.57142857142857,15,10,33.33333333333333
57,JERKS,True,3,CRACK,-Y--Y,5,5,LLM,REIKI,YG-G-,3,3,CSS,JERKS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,37,99.34268964292059,37,5,86.48648648648648,5,1,80.0,,,,,,,,,
58,LOTUS,True,4,AMMAN,-----,5,5,LLM,EJECT,----Y,5,5,CSS,TUFTS,YY--G,4.0,4.0,LLM,LOTUS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,1958,65.21584650914905,1958,174,91.11338100102145,174,4,97.70114942528735,4,1,75.0,,,,,,
59,LACEY,True,4,INTHE,----Y,5,5,LLM,GERRY,-Y--G,4,4,CSS,ALLEY,YY-GG,3.0,3.0,LLM,LACEY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,734,86.96038372712738,734,19,97.41144414168937,19,1,94.73684210526315,1,1,0.0,,,,,,
60,TUDOR,True,6,JANUS,---Y-,5,5,LLM,CURRY,-GY--,4,4,CSS,RUBLE,YG---,4.0,4.0,LLM,TUTOR,GG-GG,1.0,1.0,CSS,TUMOR,GG-GG,1.0,1.0,LLM,TUDOR,GGGGG,0.0,0.0,CSS,5629,227,95.96731213359388,227,16,92.95154185022027,16,4,75.0,4,2,50.0,2,1,50.0,1,1,0.0
61,QUOTA,True,5,ALIVE,Y----,5,5,LLM,PUMAS,-G-Y-,4,4,CSS,BURKA,-G--G,3.0,3.0,LLM,OUTTA,YG-GG,2.0,2.0,CSS,QUOTA,GGGGG,0.0,0.0,LLM,,,,,,5629,755,86.58731568662284,755,17,97.74834437086093,17,6,64.70588235294117,6,1,83.33333333333334,1,1,0.0,,,
62,MOURN,True,4,GUARD,-Y-G-,4,4,LLM,CYMRU,--YGY,4,4,CSS,STURM,--GGY,3.0,3.0,LLM,MOURN,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,29,99.48481080120803,29,3,89.65517241379311,3,1,66.66666666666666,1,1,0.0,,,,,,
63,PROMO,False,6,RIGBY,Y----,5,5,LLM,HARPS,--YY-,5,5,CSS,POWER,GY--Y,4.0,4.0,LLM,PROOF,GGGY-,2.0,2.0,CSS,PROTO,GGG-G,1.0,1.0,LLM,PROVO,GGG-G,1.0,1.0,CSS,5629,790,85.9655356191153,790,23,97.0886075949367,23,5,78.26086956521739,5,3,40.0,3,2,33.33333333333333,2,1,50.0
64,CASTE,True,4,HYMEN,---Y-,5,5,LLM,SWORE,Y---G,4,4,CSS,PASTE,-GGGG,1.0,1.0,LLM,CASTE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,760,86.4984899626932,760,25,96.71052631578947,25,2,92.0,2,1,50.0,,,,,,
65,CAPRI,True,5,TYRES,--Y--,5,5,LLM,CRUMB,GY---,4,4,CSS,CONOR,G---Y,4.0,4.0,LLM,CHARD,G-YG-,3.0,3.0,CSS,CAPRI,GGGGG,0.0,0.0,LLM,,,,,,5629,306,94.56386569550543,306,17,94.44444444444444,17,8,52.94117647058824,8,2,75.0,2,1,50.0,,,
66,ALIAS,True,3,QURAN,---G-,4,4,LLM,PLEAD,-G-G-,3,3,CSS,ALIAS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,139,97.53064487475574,139,9,93.5251798561151,9,1,88.88888888888889,,,,,,,,,
67,PADDY,True,5,GRUPO,---Y-,5,5,LLM,PALMS,GG---,3,3,CSS,PAINE,GG---,3.0,3.0,LLM,PATCH,GG---,3.0,3.0,CSS,PADDY,GGGGG,0.0,0.0,LLM,,,,,,5629,201,96.42920589802807,201,14,93.03482587064677,14,3,78.57142857142857,3,1,66.66666666666666,1,1,0.0,,,
68,BLOBS,True,5,JELLO,--Y-Y,5,5,LLM,LUXOR,Y--Y-,5,5,CSS,SPOIL,Y-G-Y,4.0,4.0,LLM,CLOGS,-GG-G,2.0,2.0,CSS,BLOBS,GGGGG,0.0,0.0,LLM,,,,,,5629,127,97.7438266121869,127,48,62.20472440944882,48,10,79.16666666666666,10,4,60.0,4,1,75.0,,,
69,DILLY,False,6,HOLLA,--GG-,3,3,LLM,TULLY,--GGG,2,2,CSS,NILLY,-GGGG,1.0,1.0,LLM,BILLY,-GGGG,1.0,1.0,CSS,FILLY,-GGGG,1.0,1.0,LLM,GILLY,-GGGG,1.0,1.0,CSS,5629,48,99.14727305027536,48,13,72.91666666666666,13,8,38.46153846153847,8,7,12.5,7,6,14.285714285714285,6,5,16.666666666666664
70,GUTSY,True,3,TUNIS,YG--Y,4,4,LLM,QUEST,-G-GY,3,3,CSS,GUTSY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,16,99.71575768342512,16,1,93.75,1,1,0.0,,,,,,,,,
71,TABOR,True,5,MONTH,-Y-Y-,5,5,LLM,STOOD,-Y-G-,4,4,CSS,PIVOT,---GY,4.0,4.0,LLM,GATOR,-GYGG,2.0,2.0,CSS,TABOR,GGGGG,0.0,0.0,LLM,,,,,,5629,93,98.34784153490851,93,16,82.79569892473118,16,6,62.5,6,1,83.33333333333334,1,1,0.0,,,
72,INLAY,True,4,LOPES,Y----,5,5,LLM,FAULT,-Y-Y-,5,5,CSS,GILDA,-YG-Y,4.0,4.0,LLM,INLAY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,229,95.93178184402203,229,54,76.41921397379913,54,1,98.14814814814815,1,1,0.0,,,,,,
73,AHHHH,True,5,TAKES,-Y---,5,5,LLM,LIBYA,----Y,5,5,CSS,CONAN,---Y-,5.0,5.0,LLM,GRAPH,--Y-G,4.0,4.0,CSS,AHHHH,GGGGG,0.0,0.0,LLM,,,,,,5629,417,92.5919346242672,417,90,78.41726618705036,90,9,90.0,9,1,88.88888888888889,1,1,0.0,,,
74,ROUEN,True,5,ALARM,---Y-,5,5,LLM,PROPS,-YY--,5,4,CSS,ROCKY,GG---,3.0,3.0,LLM,ROUTE,GGG-Y,2.0,2.0,CSS,ROUEN,GGGGG,0.0,0.0,LLM,,,,,,5629,689,87.75981524249423,689,118,82.87373004354136,118,20,83.05084745762711,20,1,95.0,1,1,0.0,,,
75,BUENA,True,5,DUFFY,-G---,4,4,LLM,KURTZ,-G---,4,4,CSS,LUMPS,-G---,4.0,4.0,LLM,GUANO,-GYG-,3.0,3.0,CSS,BUENA,GGGGG,0.0,0.0,LLM,,,,,,5629,260,95.3810623556582,260,105,59.61538461538461,105,23,78.0952380952381,23,1,95.65217391304348,1,1,0.0,,,
76,MENON,True,3,METRO,GG--Y,3,3,LLM,MELON,GG-GG,1,1,CSS,MENON,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,3,99.94670456564221,3,1,66.66666666666666,1,1,0.0,,,,,,,,,
77,TRASK,True,4,CAMRY,-Y-Y-,5,5,LLM,BRAGG,-GG--,3,3,CSS,TRAIL,GGG--,2.0,2.0,LLM,TRASK,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,233,95.86072126487831,233,35,84.97854077253218,35,6,82.85714285714286,6,1,83.33333333333334,,,,,,
78,CASIO,True,5,NAWAZ,-G---,4,4,LLM,BAGGY,-G---,4,4,CSS,CATER,GG---,3.0,3.0,LLM,CAMUS,GG--Y,3.0,3.0,CSS,CASIO,GGGGG,0.0,0.0,LLM,,,,,,5629,606,89.23432225972641,606,385,36.46864686468646,385,10,97.40259740259741,10,1,90.0,1,1,0.0,,,
79,VOILA,True,4,ANGRY,Y----,5,5,LLM,HEADS,--Y--,5,5,CSS,VULVA,G-Y-G,3.0,3.0,LLM,VOILA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,806,85.68129330254041,806,127,84.24317617866005,127,2,98.4251968503937,2,1,50.0,,,,,,
