game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6
32,WROTE,True,5,HOUSE,-Y--G,4,4,LLM,DROVE,-GG-G,2,2,CSS,PROBE,-GG-G,2.0,2.0,LLM,CROWE,-GGYG,2.0,2.0,CSS,WROTE,GGGGG,0.0,0.0,LLM,,,,,,5629,49,99.12950790548943,49,12,75.51020408163265,12,7,41.66666666666667,7,1,85.71428571428571,1,1,0.0,,,
33,RATED,False,6,HOUSE,----Y,5,5,LLM,RENAL,GY-Y-,4,4,CSS,RAPED,GG-GG,1.0,1.0,LLM,RACED,GG-GG,1.0,1.0,CSS,RAZED,GG-GG,1.0,1.0,LLM,RAKED,GG-GG,1.0,1.0,CSS,5629,654,88.38159531000179,654,9,98.62385321100918,9,5,44.44444444444444,5,4,20.0,4,3,25.0,3,2,33.33333333333333
34,ALERT,True,3,HOUSE,----Y,5,5,LLM,ADLER,G-YYY,4,2,CSS,ALERT,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,654,88.38159531000179,654,1,99.84709480122325,1,1,0.0,,,,,,,,,
35,CAGES,False,6,HOUSE,---YY,5,5,LLM,SALES,-G-GG,2,2,CSS,JAMES,-G-GG,2.0,2.0,LLM,CARES,GG-GG,1.0,1.0,CSS,CAPES,GG-GG,1.0,1.0,LLM,CAFES,GG-GG,1.0,1.0,CSS,5629,463,91.77473796411441,463,53,88.55291576673866,53,42,20.754716981132077,42,7,83.33333333333334,7,6,14.285714285714285,6,5,16.666666666666664
36,TEDDY,True,4,HOUSE,----Y,5,5,LLM,DEMAR,YG---,4,4,CSS,DEVED,YG--Y,4.0,4.0,LLM,TEDDY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,654,88.38159531000179,654,11,98.31804281345565,11,1,90.9090909090909,1,1,0.0,,,,,,
37,COLES,True,6,HOUSE,-G-YY,4,4,LLM,MOSER,-GYG-,3,3,CSS,BOXES,-G-GG,2.0,2.0,LLM,TONES,-G-GG,2.0,2.0,CSS,CODES,GG-GG,1.0,1.0,LLM,COLES,GGGGG,0.0,0.0,CSS,5629,69,98.77420500977084,69,29,57.971014492753625,29,22,24.137931034482758,22,13,40.909090909090914,13,1,92.3076923076923,1,1,0.0
38,HWANG,True,4,HOUSE,G----,4,4,LLM,HYMAN,G--YY,4,3,CSS,HANNA,GY-G-,3.0,3.0,LLM,HWANG,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,40,99.2893942085628,40,2,95.0,2,1,50.0,1,1,0.0,,,,,,
39,WRATH,True,4,HOUSE,Y----,5,5,LLM,MITCH,--Y-G,4,4,CSS,DARTH,-YYGG,3.0,3.0,LLM,WRATH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,132,97.65500088825723,132,5,96.21212121212122,5,1,80.0,1,1,0.0,,,,,,
40,MACHO,True,4,HOUSE,YY---,5,5,LLM,CHOIR,YYY--,5,4,CSS,NACHO,-GGGG,1.0,1.0,LLM,MACHO,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,43,99.236098774205,43,3,93.02325581395348,3,1,66.66666666666666,1,1,0.0,,,,,,
41,LOPEZ,True,5,HOUSE,-G--Y,4,4,LLM,ROWED,-G-G-,3,3,CSS,NOBEL,-G-GY,3.0,3.0,LLM,LOVEY,GG-G-,2.0,2.0,CSS,LOPEZ,GGGGG,0.0,0.0,LLM,,,,,,5629,102,98.18795523183515,102,23,77.45098039215686,23,4,82.6086956521739,4,1,75.0,1,1,0.0,,,
42,GOODY,True,3,HOUSE,-G---,4,4,LLM,ROGAN,-GY--,4,4,CSS,GOODY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,231,95.89625155445017,231,8,96.53679653679653,8,1,87.5,,,,,,,,,
43,BROTH,True,3,HOUSE,YY---,5,5,LLM,CHOIR,-YG-Y,4,4,CSS,BROTH,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,43,99.236098774205,43,3,93.02325581395348,3,1,66.66666666666666,,,,,,,,,
44,VERDE,True,6,HOUSE,----G,4,4,LLM,LAINE,----G,4,4,CSS,TERRE,-GG-G,2.0,2.0,LLM,MERGE,-GG-G,2.0,2.0,CSS,VERVE,GGG-G,1.0,1.0,LLM,VERDE,GGGGG,0.0,0.0,CSS,5629,286,94.91916859122402,286,27,90.55944055944056,27,4,85.18518518518519,4,2,50.0,2,1,50.0,1,1,0.0
45,TAMED,True,3,HOUSE,----Y,5,5,LLM,CARED,-G-GG,2,2,CSS,TAMED,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,654,88.38159531000179,654,26,96.02446483180428,26,1,96.15384615384616,,,,,,,,,
46,LEAFS,True,6,HOUSE,---YY,5,5,LLM,SALES,-YYYG,4,4,CSS,PLEAS,-YYYG,4.0,2.0,LLM,DEALS,-GGYG,2.0,2.0,CSS,LEANS,GGG-G,1.0,1.0,LLM,LEAFS,GGGGG,0.0,0.0,CSS,5629,463,91.77473796411441,463,11,97.62419006479482,11,7,36.36363636363637,7,3,57.14285714285714,3,2,33.33333333333333,2,1,50.0
47,YACHT,True,4,HOUSE,Y----,5,5,LLM,CHART,YYY-G,4,4,CSS,CHALK,YYY--,5.0,5.0,LLM,YACHT,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,132,97.65500088825723,132,1,99.24242424242425,1,1,0.0,1,1,0.0,,,,,,
48,MESSY,True,4,HOUSE,---GY,4,4,LLM,BEAST,-G-G-,3,3,CSS,MESSI,GGGG-,1.0,1.0,LLM,MESSY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,26,99.53810623556582,26,7,73.07692307692307,7,1,85.71428571428571,1,1,0.0,,,,,,
49,RYDER,True,4,HOUSE,----Y,5,5,LLM,ARIEL,-Y-G-,4,4,CSS,REFER,G--GG,2.0,2.0,LLM,RYDER,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,654,88.38159531000179,654,25,96.17737003058105,25,1,96.0,1,1,0.0,,,,,,
50,MOTIF,True,5,HOUSE,-G---,4,4,LLM,LORNA,-G---,4,4,CSS,BOBBY,-G---,4.0,4.0,LLM,MOTTO,GGG--,2.0,2.0,CSS,MOTIF,GGGGG,0.0,0.0,LLM,,,,,,5629,231,95.89625155445017,231,34,85.28138528138528,34,10,70.58823529411765,10,1,90.0,1,1,0.0,,,
51,RAVEN,True,3,HOUSE,----Y,5,5,LLM,DEMAR,-Y-YY,5,5,CSS,RAVEN,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,654,88.38159531000179,654,20,96.94189602446484,20,1,95.0,,,,,,,,,
52,REICH,True,4,HOUSE,Y---Y,5,5,LLM,TEACH,-G-GG,2,2,CSS,PERCH,-GYGG,2.0,2.0,LLM,REICH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,72,98.72090957541305,72,8,88.88888888888889,8,1,87.5,1,1,0.0,,,,,,
53,ICONS,True,5,HOUSE,-Y-Y-,5,4,LLM,SNORT,YYG--,4,4,CSS,LYONS,--GGG,2.0,2.0,LLM,AXONS,--GGG,2.0,2.0,CSS,ICONS,GGGGG,0.0,0.0,LLM,,,,,,5629,139,97.53064487475574,139,4,97.12230215827337,4,2,50.0,2,1,50.0,1,1,0.0,,,
54,SILKY,True,4,HOUSE,---Y-,5,5,LLM,TRANS,----Y,5,5,CSS,SPIKY,G-YGG,2.0,2.0,LLM,SILKY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,447,92.05898028068928,447,12,97.31543624161074,12,1,91.66666666666666,1,1,0.0,,,,,,
55,CARVE,True,5,HOUSE,----G,4,4,LLM,LAINE,-G--G,3,3,CSS,MADGE,-G--G,3.0,3.0,LLM,CARPE,GGG-G,1.0,1.0,CSS,CARVE,GGGGG,0.0,0.0,LLM,,,,,,5629,286,94.91916859122402,286,23,91.95804195804196,23,10,56.52173913043478,10,2,80.0,2,1,50.0,,,
56,LAGER,True,6,HOUSE,----Y,5,5,LLM,RATED,YG-G-,3,3,CSS,LAYER,GG-GG,1.0,1.0,LLM,LAKER,GG-GG,1.0,1.0,CSS,LAVER,GG-GG,1.0,1.0,LLM,LAGER,GGGGG,0.0,0.0,CSS,5629,654,88.38159531000179,654,30,95.41284403669725,30,4,86.66666666666667,4,3,25.0,3,2,33.33333333333333,2,1,50.0
57,JERKS,True,5,HOUSE,---YY,5,5,LLM,STEEN,Y-Y--,5,5,CSS,PEARS,-G-YG,3.0,3.0,LLM,VERBS,-GG-G,2.0,2.0,CSS,JERKS,GGGGG,0.0,0.0,LLM,,,,,,5629,463,91.77473796411441,463,56,87.90496760259178,56,6,89.28571428571429,6,2,66.66666666666666,2,1,50.0,,,
58,LOTUS,True,2,HOUSE,-GYY-,4,3,LLM,LOTUS,GGGGG,0,0,CSS,,,,,,,,,,,,,,,,,,,,,5629,12,99.78681826256884,12,1,91.66666666666666,,,,,,,,,,,,
59,LACEY,True,5,HOUSE,----Y,5,5,LLM,ARIEL,Y--GY,4,4,CSS,VALET,-GYG-,3.0,3.0,LLM,LACED,GGGG-,1.0,1.0,CSS,LACEY,GGGGG,0.0,0.0,LLM,,,,,,5629,654,88.38159531000179,654,13,98.01223241590215,13,4,69.23076923076923,4,1,75.0,1,1,0.0,,,
60,TUDOR,True,4,HOUSE,-YY--,5,5,LLM,TUMOR,GG-GG,1,1,CSS,TUTOR,GG-GG,1.0,1.0,LLM,TUDOR,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,55,99.02291703677385,55,2,96.36363636363636,2,1,50.0,1,1,0.0,,,,,,
61,QUOTA,True,4,HOUSE,-YY--,5,5,LLM,TUMOR,YG-Y-,4,4,CSS,QUITO,GG-GY,2.0,2.0,LLM,QUOTA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,55,99.02291703677385,55,4,92.72727272727272,4,1,75.0,1,1,0.0,,,,,,
62,MOURN,True,4,HOUSE,-GG--,3,3,LLM,MOUND,GGGY-,2,2,CSS,PURGE,-YY--,5.0,4.0,LLM,MOURN,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,18,99.68022739385326,18,1,94.44444444444444,1,1,0.0,1,1,0.0,,,,,,
63,PROMO,True,6,HOUSE,-Y---,5,5,LLM,ARGON,-G-Y-,4,4,CSS,PROXY,GGG--,2.0,2.0,LLM,PROTO,GGG-G,1.0,1.0,CSS,PROVO,GGG-G,1.0,1.0,LLM,PROMO,GGGGG,0.0,0.0,CSS,5629,290,94.8481080120803,290,22,92.41379310344827,22,4,81.81818181818183,4,2,50.0,2,1,50.0,1,1,0.0
64,CASTE,True,4,HOUSE,---YG,4,4,LLM,SPATE,Y-YGG,3,3,CSS,TASTE,-GGGG,1.0,1.0,LLM,CASTE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,65,98.84526558891456,65,3,95.38461538461539,3,2,33.33333333333333,2,1,50.0,,,,,,
65,CAPRI,True,4,HOUSE,-----,5,5,LLM,LATIN,-G-Y-,4,4,CSS,CARDI,GGY-G,2.0,2.0,LLM,CAPRI,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,694,87.67098951856458,694,9,98.70317002881845,9,1,88.88888888888889,1,1,0.0,,,,,,
66,ALIAS,True,4,HOUSE,---Y-,5,5,LLM,TAILS,-YGYG,3,3,CSS,ALIEN,GGG--,2.0,2.0,LLM,ALIAS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,447,92.05898028068928,447,1,99.77628635346755,1,1,0.0,1,1,0.0,,,,,,
67,PADDY,True,6,HOUSE,-----,5,5,LLM,LATIN,-G---,4,4,CSS,RADAR,-GG--,3.0,3.0,LLM,DADDY,-GGGG,1.0,1.0,CSS,MADDY,-GGGG,1.0,1.0,LLM,PADDY,GGGGG,0.0,0.0,CSS,5629,694,87.67098951856458,694,64,90.77809798270894,64,4,93.75,4,3,25.0,3,2,33.33333333333333,2,1,50.0
68,BLOBS,True,4,HOUSE,-Y-Y-,5,4,LLM,SNORT,Y-G--,4,4,CSS,BLOWS,GGG-G,1.0,1.0,LLM,BLOBS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,139,97.53064487475574,139,11,92.08633093525181,11,3,72.72727272727273,3,1,66.66666666666666,,,,,,
69,DILLY,True,4,HOUSE,-----,5,5,LLM,KARIN,---Y-,5,5,CSS,TWILL,--YGY,4.0,3.0,LLM,DILLY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,694,87.67098951856458,694,37,94.6685878962536,37,7,81.08108108108108,7,1,85.71428571428571,,,,,,
70,GUTSY,True,4,HOUSE,--YG-,4,4,LLM,TUTSI,-GGG-,2,2,CSS,GUSTY,GGYYG,2.0,2.0,LLM,GUTSY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,14,99.75128797299698,14,1,92.85714285714286,1,1,0.0,1,1,0.0,,,,,,
71,TABOR,True,3,HOUSE,-Y---,5,5,LLM,TALON,GG-G-,2,2,CSS,TABOR,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,290,94.8481080120803,290,3,98.9655172413793,3,1,66.66666666666666,,,,,,,,,
72,INLAY,True,4,HOUSE,-----,5,5,LLM,MANIA,-YYY-,5,4,CSS,BRIAN,--YGY,4.0,4.0,LLM,INLAY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,694,87.67098951856458,694,15,97.8386167146974,15,1,93.33333333333333,1,1,0.0,,,,,,
73,AHHHH,True,4,HOUSE,Y----,5,5,LLM,CHART,-GY--,4,4,CSS,AHMAD,GG---,3.0,3.0,LLM,AHHHH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,132,97.65500088825723,132,2,98.48484848484848,2,1,50.0,1,1,0.0,,,,,,
74,ROUEN,True,2,HOUSE,-GG-Y,3,3,LLM,ROUEN,GGGGG,0,0,CSS,,,,,,,,,,,,,,,,,,,,,5629,1,99.98223485521407,1,1,0.0,,,,,,,,,,,,
75,BUENA,True,4,HOUSE,--Y-Y,5,5,LLM,LURED,-G-Y-,4,4,CSS,NUEVA,YGG-G,2.0,2.0,LLM,BUENA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,62,98.89856102327234,62,2,96.7741935483871,2,1,50.0,1,1,0.0,,,,,,
76,MENON,True,4,HOUSE,-Y--Y,5,5,LLM,TENOR,-GGG-,2,2,CSS,XENON,-GGGG,1.0,1.0,LLM,MENON,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,106,98.11689465269143,106,5,95.28301886792453,5,1,80.0,1,1,0.0,,,,,,
77,TRASK,True,4,HOUSE,---G-,4,4,LLM,GRASS,-GGG-,2,2,CSS,STARK,YYGYG,3.0,3.0,LLM,TRASK,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,51,99.09397761591757,51,1,98.0392156862745,1,1,0.0,1,1,0.0,,,,,,
78,CASIO,True,4,HOUSE,-Y-Y-,5,5,LLM,SALON,YG-Y-,4,4,CSS,PASCO,-GGYG,2.0,2.0,LLM,CASIO,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,139,97.53064487475574,139,4,97.12230215827337,4,1,75.0,1,1,0.0,,,,,,
79,VOILA,True,5,HOUSE,-G---,4,4,LLM,RONDA,-G--G,3,3,CSS,POOJA,-G--G,3.0,3.0,LLM,VOLTA,GGY-G,2.0,2.0,CSS,VOILA,GGGGG,0.0,0.0,LLM,,,,,,5629,231,95.89625155445017,231,15,93.5064935064935,15,9,40.0,9,1,88.88888888888889,1,1,0.0,,,
80,AURAL,True,3,HOUSE,--Y--,5,5,LLM,LUNAR,YG-GY,3,3,CSS,AURAL,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,172,96.94439509682003,172,3,98.25581395348837,3,1,66.66666666666666,,,,,,,,,
81,LEGER,True,6,HOUSE,----Y,5,5,LLM,LINED,G--G-,3,3,CSS,LAYER,G--GG,2.0,2.0,LLM,LEPER,GG-GG,1.0,1.0,CSS,LEVER,GG-GG,1.0,1.0,LLM,LEGER,GGGGG,0.0,0.0,CSS,5629,654,88.38159531000179,654,15,97.70642201834863,15,3,80.0,3,2,33.33333333333333,2,1,50.0,1,1,0.0
