game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6
38,HWANG,True,6,START,--G--,4,4,LLM,ALAIN,--G-Y,4,4,CSS,KNAPP,-YG--,4.0,4.0,LLM,HUANG,G-GGG,1.0,1.0,CSS,GRAIN,Y-G-Y,4.0,4.0,LLM,HWANG,GGGGG,0.0,0.0,CSS,5629,133,97.63723574347131,133,13,90.22556390977444,13,8,38.46153846153847,8,1,87.5,1,1,0.0,1,1,0.0
39,WRATH,True,4,CODES,-----,5,5,LLM,YALTA,-Y-G-,4,4,CSS,PRATT,-GGG-,2.0,2.0,LLM,WRATH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,701,87.54663350506307,701,3,99.57203994293866,3,1,66.66666666666666,1,1,0.0,,,,,,
40,MACHO,True,5,STAGE,--Y--,5,5,LLM,AAMIR,-GY--,4,4,CSS,MADLY,GG---,3.0,3.0,LLM,MACHU,GGGG-,1.0,1.0,CSS,MACHO,GGGGG,0.0,0.0,LLM,,,,,,5629,593,89.46526914194351,593,13,97.80775716694772,13,5,61.53846153846154,5,1,80.0,1,1,0.0,,,
41,LOPEZ,True,5,GRAIN,-----,5,5,LLM,STOLE,--YYY,5,4,CSS,VOWEL,-G-GY,3.0,3.0,LLM,HOLED,-GYG-,3.0,3.0,CSS,LOPEZ,GGGGG,0.0,0.0,LLM,,,,,,5629,804,85.71682359211228,804,12,98.50746268656717,12,4,66.66666666666666,4,1,75.0,1,1,0.0,,,
42,GOODY,True,4,GUESS,G----,4,4,LLM,GORAN,GG---,3,3,CSS,GOTTI,GG---,3.0,3.0,LLM,GOODY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,84,98.50772783798189,84,9,89.28571428571429,9,7,22.22222222222222,7,1,85.71428571428571,,,,,,
43,BROTH,True,4,START,-Y-Y-,5,5,LLM,TRIBE,YG-Y-,4,4,CSS,ROAST,YY--Y,5.0,4.0,LLM,BROTH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,88,98.43666725883816,88,1,98.86363636363636,1,1,0.0,1,1,0.0,,,,,,
44,VERDE,True,5,GUESS,--Y--,5,5,LLM,LAYER,---YY,5,5,CSS,NORTE,--G-G,3.0,3.0,LLM,VERVE,GGG-G,1.0,1.0,CSS,VERDE,GGGGG,0.0,0.0,LLM,,,,,,5629,1121,80.08527269497246,1121,102,90.90098126672613,102,3,97.05882352941177,3,1,66.66666666666666,1,1,0.0,,,
45,TAMED,True,4,CATES,-GYG-,3,3,LLM,TAPER,GG-G-,2,2,CSS,TAKEN,GG-G-,2.0,2.0,LLM,TAMED,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,11,99.80458340735477,11,3,72.72727272727273,3,2,33.33333333333333,2,1,50.0,,,,,,
46,LEAFS,True,3,TILES,--YYG,4,4,LLM,DEALS,-GGYG,2,2,CSS,LEAFS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,28,99.50257594599397,28,4,85.71428571428571,4,1,75.0,,,,,,,,,
47,YACHT,True,4,COULD,Y----,5,5,LLM,RANCE,-G-Y-,4,4,CSS,SACHS,-GGG-,2.0,2.0,LLM,YACHT,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,209,96.28708473974062,209,18,91.38755980861244,18,1,94.44444444444444,1,1,0.0,,,,,,
48,MESSY,True,4,GIVEN,---Y-,5,5,LLM,TEASE,-G-G-,3,3,CSS,KELSO,-G-G-,3.0,3.0,LLM,MESSY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,743,86.800497424054,743,4,99.46164199192464,4,2,50.0,2,1,50.0,,,,,,
49,RYDER,True,5,LINER,---GG,3,3,LLM,MATER,---GG,3,3,CSS,ROWER,G--GG,2.0,2.0,LLM,REFER,G--GG,2.0,2.0,CSS,RYDER,GGGGG,0.0,0.0,LLM,,,,,,5629,123,97.81488719133061,123,50,59.34959349593496,50,3,94.0,3,2,33.33333333333333,2,1,50.0,,,
50,MOTIF,True,3,START,-Y---,5,5,LLM,MONTE,GG-Y-,3,3,CSS,MOTIF,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,166,97.05098596553562,166,1,99.3975903614458,1,1,0.0,,,,,,,,,
51,RAVEN,True,4,START,--YY-,5,5,LLM,CARED,-GYG-,3,3,CSS,RAVEL,GGGG-,1.0,1.0,LLM,RAVEN,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,333,94.0842067862853,333,31,90.69069069069069,31,1,96.7741935483871,1,1,0.0,,,,,,
52,REICH,True,4,USING,--G--,4,4,LLM,ALICE,--GGY,3,3,CSS,EDICT,Y-GG-,3.0,3.0,LLM,REICH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,157,97.210872268609,157,5,96.81528662420382,5,1,80.0,1,1,0.0,,,,,,
53,ICONS,True,3,GUESS,----G,4,4,LLM,NAILS,Y-Y-G,4,4,CSS,ICONS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,393,93.01829809912951,393,18,95.41984732824427,18,1,94.44444444444444,,,,,,,,,
54,SILKY,True,4,START,G----,4,4,LLM,SHINE,G-Y--,4,4,CSS,SILOS,GGG--,2.0,2.0,LLM,SILKY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,196,96.51803162195772,196,14,92.85714285714286,14,2,85.71428571428571,2,1,50.0,,,,,,
55,CARVE,True,5,COULD,G----,4,4,LLM,CARES,GGGY-,2,2,CSS,CARTE,GGG-G,1.0,1.0,LLM,CARNE,GGG-G,1.0,1.0,CSS,CARVE,GGGGG,0.0,0.0,LLM,,,,,,5629,137,97.56617516432759,137,4,97.08029197080292,4,3,25.0,3,2,33.33333333333333,2,1,50.0,,,
56,LAGER,True,4,USING,----Y,5,5,LLM,GLARE,YYYYY,5,3,CSS,REGAL,YYGYY,4.0,4.0,LLM,LAGER,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,159,97.17534197903713,159,2,98.74213836477988,2,1,50.0,1,1,0.0,,,,,,
57,JERKS,True,5,GREEN,-YY--,5,5,LLM,REARS,YG--G,3,3,CSS,HERBS,-GG-G,2.0,2.0,LLM,PERKS,-GGGG,1.0,1.0,CSS,JERKS,GGGGG,0.0,0.0,LLM,,,,,,5629,213,96.21602416059692,213,11,94.83568075117371,11,5,54.54545454545454,5,1,80.0,1,1,0.0,,,
58,LOTUS,True,2,COULD,-GYY-,4,4,LLM,LOTUS,GGGGG,0,0,CSS,,,,,,,,,,,,,,,,,,,,,5629,4,99.92893942085628,4,1,75.0,,,,,,,,,,,,
59,LACEY,True,5,GUESS,--Y--,5,5,LLM,LAINE,GG--Y,3,3,CSS,LACER,GGGG-,1.0,1.0,LLM,LACED,GGGG-,1.0,1.0,CSS,LACEY,GGGGG,0.0,0.0,LLM,,,,,,5629,1121,80.08527269497246,1121,10,99.1079393398751,10,2,80.0,2,1,50.0,1,1,0.0,,,
60,TUDOR,True,4,START,-Y-Y-,5,5,LLM,TRIBE,GY---,4,4,CSS,TYROL,G-YG-,3.0,3.0,LLM,TUDOR,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,88,98.43666725883816,88,5,94.31818181818183,5,2,60.0,2,1,50.0,,,,,,
61,QUOTA,True,3,COULD,-YY--,5,5,LLM,AUTOS,YGYY-,4,4,CSS,QUOTA,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,54,99.04068218155977,54,1,98.14814814814815,1,1,0.0,,,,,,,,,
62,MOURN,True,4,COULD,-GG--,3,3,LLM,TOURS,-GGG-,2,2,CSS,YOURE,-GGG-,2.0,2.0,LLM,MOURN,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,32,99.43151536685025,32,2,93.75,2,1,50.0,1,1,0.0,,,,,,
63,PROMO,True,5,COULD,-Y---,5,5,LLM,SNORE,--GY-,4,4,CSS,PROOF,GGGY-,2.0,2.0,LLM,PROTO,GGG-G,1.0,1.0,CSS,PROMO,GGGGG,0.0,0.0,LLM,,,,,,5629,390,93.0715935334873,390,16,95.8974358974359,16,3,81.25,3,2,33.33333333333333,2,1,50.0,,,
64,CASTE,True,3,GUESS,--YY-,5,5,LLM,TASER,YGGY-,3,3,CSS,CASTE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,192,96.58909220110144,192,4,97.91666666666666,4,1,75.0,,,,,,,,,
65,CAPRI,True,4,POINT,Y-Y--,5,5,LLM,SEPIA,--GYY,4,4,CSS,CAPER,GGG-Y,2.0,2.0,LLM,CAPRI,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,21,99.62693195949547,21,1,95.23809523809523,1,1,0.0,1,1,0.0,,,,,,
66,ALIAS,True,4,GIVEN,-Y---,5,5,LLM,TAILS,-YGYG,3,3,CSS,ALIEN,GGG--,2.0,2.0,LLM,ALIAS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,406,92.78735121691241,406,1,99.75369458128078,1,1,0.0,1,1,0.0,,,,,,
67,PADDY,True,5,GREEN,-----,5,5,LLM,MAILS,-G---,4,4,CSS,TABOO,-G---,4.0,4.0,LLM,PADUA,GGG--,2.0,2.0,CSS,PADDY,GGGGG,0.0,0.0,LLM,,,,,,5629,1283,77.20731923965181,1283,55,95.71317225253313,55,21,61.81818181818181,21,1,95.23809523809523,1,1,0.0,,,
68,BLOBS,True,5,USING,-Y---,5,5,LLM,CATES,----G,4,4,CSS,HOODS,--G-G,3.0,3.0,LLM,PROBS,--GGG,2.0,2.0,CSS,BLOBS,GGGGG,0.0,0.0,LLM,,,,,,5629,947,83.17640788772428,947,64,93.24181626187962,64,11,82.8125,11,1,90.9090909090909,1,1,0.0,,,
69,DILLY,False,6,GUESS,-----,5,5,LLM,CARON,-----,5,5,CSS,MUSIC,---Y-,5.0,5.0,LLM,FILTH,-GG--,3.0,3.0,CSS,LILLI,-GGG-,2.0,2.0,LLM,BILLY,-GGGG,1.0,1.0,CSS,5629,1270,77.43826612186889,1270,52,95.90551181102363,52,29,44.230769230769226,29,5,82.75862068965517,5,3,40.0,3,2,33.33333333333333
70,GUTSY,True,4,START,YY---,5,5,LLM,TONES,Y---Y,5,5,CSS,MUSTY,-GYYG,3.0,3.0,LLM,GUTSY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,119,97.88594777047433,119,8,93.27731092436974,8,1,87.5,1,1,0.0,,,,,,
71,TABOR,True,5,GUESS,-----,5,5,LLM,TAMIL,GG---,3,3,CSS,TANYA,GG---,3.0,3.0,LLM,TAROT,GGYG-,2.0,2.0,CSS,TABOR,GGGGG,0.0,0.0,LLM,,,,,,5629,1270,77.43826612186889,1270,12,99.05511811023622,12,3,75.0,3,1,66.66666666666666,1,1,0.0,,,
72,INLAY,True,4,GUESS,-----,5,5,LLM,RATON,-Y--Y,5,5,CSS,PLANK,-YYY-,5.0,4.0,LLM,INLAY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,1270,77.43826612186889,1270,31,97.55905511811024,31,5,83.87096774193549,5,1,80.0,,,,,,
73,AHHHH,True,4,MIGHT,---G-,4,4,LLM,SACHA,-Y-G-,4,4,CSS,AHHHA,GGGG-,1.0,1.0,LLM,AHHHH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,28,99.50257594599397,28,2,92.85714285714286,2,1,50.0,1,1,0.0,,,,,,
74,ROUEN,True,4,GUESS,-YY--,5,4,LLM,TRUCE,-YG-Y,4,4,CSS,NEURO,YYGYY,4.0,4.0,LLM,ROUEN,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,72,98.72090957541305,72,5,93.05555555555556,5,1,80.0,1,1,0.0,,,,,,
75,BUENA,True,5,SHARE,--Y-Y,5,5,LLM,MATED,-Y-Y-,5,5,CSS,LEILA,-Y--G,4.0,4.0,LLM,NUEVA,YGG-G,2.0,2.0,CSS,BUENA,GGGGG,0.0,0.0,LLM,,,,,,5629,174,96.90886480724818,174,35,79.88505747126436,35,2,94.28571428571428,2,1,50.0,1,1,0.0,,,
76,MENON,True,5,STARE,----Y,5,5,LLM,LINED,--GY-,4,4,CSS,LENIN,-GG-G,2.0,2.0,LLM,XENON,-GGGG,1.0,1.0,CSS,MENON,GGGGG,0.0,0.0,LLM,,,,,,5629,285,94.93693373600995,285,10,96.49122807017544,10,2,80.0,2,1,50.0,1,1,0.0,,,
77,TRASK,True,3,GUESS,---G-,4,4,LLM,TRASH,GGGG-,1,1,CSS,TRASK,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,64,98.86303073370047,64,1,98.4375,1,1,0.0,,,,,,,,,
78,CASIO,True,3,AILES,YY--Y,5,5,LLM,SATIN,YG-G-,3,3,CSS,CASIO,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,42,99.25386391899093,42,2,95.23809523809523,2,1,50.0,,,,,,,,,
79,VOILA,True,5,ASSAY,Y----,5,5,LLM,CARED,-Y---,5,5,CSS,GHANI,--Y-Y,5.0,5.0,LLM,LIVIA,YYY-G,4.0,4.0,CSS,VOILA,GGGGG,0.0,0.0,LLM,,,,,,5629,828,85.29046011724995,828,85,89.73429951690821,85,13,84.70588235294117,13,1,92.3076923076923,1,1,0.0,,,
80,AURAL,True,4,BRAIN,-YY--,5,4,LLM,MARES,-YG--,4,4,CSS,AORTA,G-G-Y,3.0,3.0,LLM,AURAL,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,321,94.29738852371646,321,11,96.57320872274143,11,1,90.9090909090909,1,1,0.0,,,,,,
81,LEGER,True,4,GUESS,Y-Y--,5,5,LLM,REGAN,YGG--,3,3,CSS,LEGAL,GGG--,2.0,2.0,LLM,LEGER,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,99,98.24125066619293,99,1,98.98989898989899,1,1,0.0,1,1,0.0,,,,,,
82,DALLY,True,4,COULD,---GY,4,4,LLM,DELLA,G-GGY,2,2,CSS,DELAY,G-GYG,2.0,2.0,LLM,DALLY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,18,99.68022739385326,18,1,94.44444444444444,1,1,0.0,1,1,0.0,,,,,,
83,INIGO,True,4,COULD,-Y---,5,5,LLM,ARSON,---YY,5,5,CSS,GNOME,YGY--,4.0,4.0,LLM,INIGO,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,390,93.0715935334873,390,20,94.87179487179486,20,1,95.0,1,1,0.0,,,,,,
84,KRILL,True,4,COULD,---G-,4,4,LLM,SALLE,--YG-,4,4,CSS,TRILL,-GGGG,1.0,1.0,LLM,KRILL,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,171,96.96216024160597,171,5,97.07602339181285,5,3,40.0,3,1,66.66666666666666,,,,,,
