game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6
11,YOUNG,True,4,RAISE,-----,5,5,LLM,PHOTO,--Y--,5,5,CSS,MOLDY,-G--Y,4.0,4.0,LLM,YOUNG,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,265,95.29223663172854,265,46,82.64150943396227,46,1,97.82608695652173,1,1,0.0,,,,,,
12,MEANS,True,4,RATES,-Y-YG,4,4,LLM,DEALS,-GG-G,2,2,CSS,BEAMS,-GGYG,2.0,2.0,LLM,MEANS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,30,99.4670456564221,30,8,73.33333333333333,8,1,87.5,1,1,0.0,,,,,,
13,TRUTH,True,5,ARISE,-G---,4,4,LLM,TRULY,GGG--,2,2,CSS,TRURO,GGG--,2.0,2.0,LLM,TRUCK,GGG--,2.0,2.0,CSS,TRUTH,GGGGG,0.0,0.0,LLM,,,,,,5629,66,98.82750044412862,66,5,92.42424242424242,5,4,20.0,4,2,50.0,2,1,50.0,,,
14,FIRED,True,5,AROSE,-Y--Y,5,5,LLM,TERRI,-YG-Y,4,4,CSS,HIRED,-GGGG,1.0,1.0,LLM,MIRED,-GGGG,1.0,1.0,CSS,FIRED,GGGGG,0.0,0.0,LLM,,,,,,5629,181,96.78450879374667,181,4,97.79005524861878,4,3,25.0,3,2,33.33333333333333,2,1,50.0,,,
15,FOLKS,True,4,TASER,--Y--,5,5,LLM,LIONS,Y-Y-G,4,4,CSS,FOLDS,GGG-G,1.0,1.0,LLM,FOLKS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,316,94.38621424764612,316,15,95.25316455696202,15,1,93.33333333333333,1,1,0.0,,,,,,
16,CHILE,True,4,AILES,-YYY-,5,3,LLM,PERIL,-Y-YY,5,4,CSS,CLIVE,GYG-G,2.0,2.0,LLM,CHILE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,33,99.41375022206431,33,14,57.57575757575758,14,1,92.85714285714286,1,1,0.0,,,,,,
17,BLACK,True,5,AIRES,Y----,5,5,LLM,GUPTA,----Y,5,5,CSS,JOANN,--G--,4.0,4.0,LLM,FLACK,-GGGG,1.0,1.0,CSS,BLACK,GGGGG,0.0,0.0,LLM,,,,,,5629,389,93.08935867827323,389,134,65.55269922879178,134,7,94.77611940298507,7,2,71.42857142857143,2,1,50.0,,,
18,GRANT,True,5,RAISE,YY---,5,4,LLM,CRAZY,-GG--,3,3,CSS,BRAVO,-GG--,3.0,3.0,LLM,GRAFT,GGG-G,1.0,1.0,CSS,GRANT,GGGGG,0.0,0.0,LLM,,,,,,5629,147,97.38852371646828,147,32,78.2312925170068,32,20,37.5,20,1,95.0,1,1,0.0,,,
19,MEALS,True,3,AIRES,Y--YG,4,4,LLM,MEANS,GGG-G,1,1,CSS,MEALS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,36,99.36045478770652,36,2,94.44444444444444,2,1,50.0,,,,,,,,,
20,CREAM,True,5,AIRES,Y-YY-,5,4,LLM,BEARD,-YYY-,5,4,CSS,GREAT,-GGG-,2.0,2.0,LLM,FREAK,-GGG-,2.0,2.0,CSS,CREAM,GGGGG,0.0,0.0,LLM,,,,,,5629,83,98.52549298276782,83,12,85.54216867469879,12,4,66.66666666666666,4,2,50.0,2,1,50.0,,,
21,AWAKE,True,4,SNARE,--G-G,3,3,LLM,GLADE,--G-G,3,3,CSS,PEAKE,--GGG,2.0,2.0,LLM,AWAKE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,31,99.44928051163618,31,10,67.74193548387096,10,2,80.0,2,1,50.0,,,,,,
22,OCCUR,True,3,LASER,----G,4,4,LLM,TIMOR,---YG,4,4,CSS,OCCUR,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,25,99.55587138035175,25,2,92.0,2,1,50.0,,,,,,,,,
23,YEARS,True,5,AILES,Y--YG,4,4,LLM,MEANS,-GG-G,2,2,CSS,PEAKS,-GG-G,2.0,2.0,LLM,HEADS,-GG-G,2.0,2.0,CSS,YEARS,GGGGG,0.0,0.0,LLM,,,,,,5629,40,99.2893942085628,40,22,45.0,22,17,22.727272727272727,17,12,29.411764705882355,12,1,91.66666666666666,,,
24,GRADE,True,4,RATES,YY-Y-,5,3,LLM,CREAM,-GYY-,4,4,CSS,DRAKE,YGG-G,2.0,2.0,LLM,GRADE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,67,98.80973529934269,67,11,83.5820895522388,11,1,90.9090909090909,1,1,0.0,,,,,,
25,CHILL,True,5,OATES,-----,5,5,LLM,UNHCR,--YY-,5,5,CSS,CHILI,GGGG-,1.0,1.0,LLM,CHILD,GGGG-,1.0,1.0,CSS,CHILL,GGGGG,0.0,0.0,LLM,,,,,,5629,264,95.31000177651447,264,6,97.72727272727273,6,2,66.66666666666666,2,1,50.0,1,1,0.0,,,
26,FLOOD,True,4,NEARS,-----,5,5,LLM,MOLDY,-YYY-,5,4,CSS,DIPLO,Y--YY,5.0,5.0,LLM,FLOOD,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,337,94.01314620714159,337,4,98.81305637982196,4,3,25.0,3,1,66.66666666666666,,,,,,
27,APPLY,True,4,RATES,-Y---,5,5,LLM,CLANG,-YY--,5,5,CSS,LOYAL,Y-YY-,5.0,5.0,LLM,APPLY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,282,94.99022917036774,282,37,86.87943262411348,37,3,91.8918918918919,3,1,66.66666666666666,,,,,,
28,SMILE,True,3,REALS,-Y-GY,4,4,LLM,SMELL,GGYG-,2,2,CSS,SMILE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,12,99.78681826256884,12,1,91.66666666666666,1,1,0.0,,,,,,,,,
29,KNOCK,True,5,EARLS,-----,5,5,LLM,YOUNG,-Y-Y-,5,5,CSS,PINTO,--Y-Y,5.0,5.0,LLM,KNOWN,GGG--,2.0,2.0,CSS,KNOCK,GGGGG,0.0,0.0,LLM,,,,,,5629,361,93.58678273227927,361,19,94.73684210526315,19,2,89.47368421052632,2,1,50.0,1,1,0.0,,,
30,SLEEP,True,3,SNARE,G---Y,4,4,LLM,SPELT,GYGY-,3,3,CSS,SLEEP,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,60,98.9340913128442,60,1,98.33333333333333,1,1,0.0,,,,,,,,,
31,BRICK,True,3,OATES,-----,5,5,LLM,CHILL,Y-G--,4,4,CSS,BRICK,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,264,95.31000177651447,264,8,96.96969696969697,8,1,87.5,,,,,,,,,
32,WROTE,True,4,HARES,--YY-,5,5,LLM,METRO,-YYYY,5,5,CSS,TROVE,YGG-G,2.0,2.0,LLM,WROTE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,148,97.37075857168236,148,4,97.2972972972973,4,1,75.0,1,1,0.0,,,,,,
33,RATED,True,3,ARIES,YY-G-,4,4,LLM,TAMER,YG-GY,3,3,CSS,RATED,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,70,98.7564398649849,70,1,98.57142857142858,1,1,0.0,,,,,,,,,
34,ALERT,True,3,AIRES,G-YY-,4,4,LLM,ARGUE,GY--Y,4,4,CSS,ALERT,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,11,99.80458340735477,11,3,72.72727272727273,3,1,66.66666666666666,,,,,,,,,
35,CAGES,True,3,TEARS,-YY-G,4,4,LLM,BASES,-G-GG,2,2,CSS,CAGES,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,71,98.73867472019897,71,45,36.61971830985916,45,1,97.77777777777777,,,,,,,,,
36,TEDDY,True,4,ASTER,--YY-,5,5,LLM,TEMPO,GG---,3,3,CSS,TEENY,GG--G,2.0,2.0,LLM,TEDDY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,79,98.59655356191152,79,5,93.67088607594937,5,2,60.0,2,1,50.0,,,,,,
37,COLES,True,5,ELIAS,YY--G,4,4,LLM,HELLS,-YG-G,3,3,CSS,MULES,--GGG,2.0,2.0,LLM,SOLES,-GGGG,1.0,1.0,CSS,COLES,GGGGG,0.0,0.0,LLM,,,,,,5629,45,99.20056848463315,45,10,77.77777777777779,10,5,50.0,5,4,20.0,4,1,75.0,,,
38,HWANG,True,5,RATES,-Y---,5,5,LLM,APPLY,Y----,5,5,CSS,JOANN,--GG-,3.0,3.0,LLM,KWANG,-GGGG,1.0,1.0,CSS,HWANG,GGGGG,0.0,0.0,LLM,,,,,,5629,282,94.99022917036774,282,99,64.8936170212766,99,11,88.88888888888889,11,1,90.9090909090909,1,1,0.0,,,
39,WRATH,True,4,NEARS,--GY-,4,4,LLM,TRACY,YGG--,3,3,CSS,KRAFT,-GG-Y,3.0,3.0,LLM,WRATH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,49,99.12950790548943,49,5,89.79591836734694,5,1,80.0,1,1,0.0,,,,,,
40,MACHO,True,3,LASER,-G---,4,4,LLM,CANDY,YG---,4,4,CSS,MACHO,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,219,96.10943329188133,219,15,93.15068493150685,15,1,93.33333333333333,,,,,,,,,
41,LOPEZ,True,5,OATES,Y--G-,4,4,LLM,RODEO,-G-G-,3,3,CSS,COVEN,-G-G-,3.0,3.0,LLM,GOLEM,-GYG-,3.0,3.0,CSS,LOPEZ,GGGGG,0.0,0.0,LLM,,,,,,5629,100,98.223485521407,100,25,75.0,25,8,68.0,8,2,75.0,2,1,50.0,,,
42,GOODY,True,3,STARE,-----,5,5,LLM,FLOOD,--GYY,4,3,CSS,GOODY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,399,92.91170723041392,399,3,99.24812030075188,3,1,66.66666666666666,,,,,,,,,
43,BROTH,True,4,AROSE,-GG--,3,3,LLM,PROTO,-GGG-,2,2,CSS,FROTH,-GGGG,1.0,1.0,LLM,BROTH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,50,99.1117427607035,50,3,94.0,3,1,66.66666666666666,1,1,0.0,,,,,,
44,VERDE,True,6,AIRES,--GY-,4,4,LLM,BERRY,-GG--,3,3,CSS,MERCH,-GG--,3.0,3.0,LLM,NERVE,-GGYG,2.0,2.0,CSS,VERGE,GGG-G,1.0,1.0,LLM,VERDE,GGGGG,0.0,0.0,CSS,5629,64,98.86303073370047,64,16,75.0,16,7,56.25,7,2,71.42857142857143,2,1,50.0,1,1,0.0
45,TAMED,True,4,AROSE,Y---Y,5,5,LLM,DELTA,YY-YY,5,5,CSS,MATED,YGYGG,2.0,2.0,LLM,TAMED,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,184,96.73121335938887,184,8,95.65217391304348,8,1,87.5,1,1,0.0,,,,,,
46,LEAFS,True,6,ASTER,YY-Y-,5,5,LLM,MEALS,-GGYG,2,2,CSS,LEAKS,GGG-G,1.0,1.0,LLM,LEADS,GGG-G,1.0,1.0,CSS,LEANS,GGG-G,1.0,1.0,LLM,LEAFS,GGGGG,0.0,0.0,CSS,5629,78,98.61431870669746,78,5,93.58974358974359,5,4,20.0,4,3,25.0,3,2,33.33333333333333,2,1,50.0
47,YACHT,True,3,ARISE,Y----,5,5,LLM,MACHO,-GGG-,2,2,CSS,YACHT,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,389,93.08935867827323,389,1,99.74293059125964,1,1,0.0,,,,,,,,,
48,MESSY,True,3,LANES,---YY,5,5,LLM,SUITE,Y---Y,5,5,CSS,MESSY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,108,98.08136436311956,108,6,94.44444444444444,6,1,83.33333333333334,,,,,,,,,
49,RYDER,True,4,NEARS,-Y-Y-,5,5,LLM,WROTE,-Y--Y,5,4,CSS,FIRED,--YGY,4.0,4.0,LLM,RYDER,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,228,95.94954698880795,228,48,78.94736842105263,48,3,93.75,3,1,66.66666666666666,,,,,,
50,MOTIF,True,4,ARIES,--Y--,5,5,LLM,PINTO,-Y-YY,5,5,CSS,VOMIT,-GYGY,3.0,3.0,LLM,MOTIF,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,201,96.42920589802807,201,3,98.50746268656717,3,1,66.66666666666666,1,1,0.0,,,,,,
51,RAVEN,True,3,ACRES,Y-YG-,4,4,LLM,RATED,GG-G-,2,2,CSS,RAVEN,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,49,99.12950790548943,49,4,91.83673469387756,4,1,75.0,,,,,,,,,
52,REICH,True,5,AILES,-Y-Y-,5,5,LLM,REMIT,GG-Y-,3,3,CSS,REIKI,GGG--,2.0,2.0,LLM,REIGN,GGG--,2.0,2.0,CSS,REICH,GGGGG,0.0,0.0,LLM,,,,,,5629,116,97.93924320483211,116,3,97.41379310344827,3,2,33.33333333333333,2,1,50.0,1,1,0.0,,,
53,ICONS,True,4,AROSE,--GY-,4,4,LLM,LOOPS,--G-G,3,3,CSS,SNOWS,-YG-G,3.0,3.0,LLM,ICONS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,97,98.27678095576479,97,10,89.69072164948454,10,1,90.0,1,1,0.0,,,,,,
54,SILKY,True,4,SNARE,G----,4,4,LLM,SOLOS,G-G--,3,3,CSS,SILLY,GGG-G,1.0,1.0,LLM,SILKY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,117,97.92147806004618,117,4,96.58119658119658,4,1,75.0,1,1,0.0,,,,,,
55,CARVE,True,4,AROSE,YY--G,4,3,LLM,RANCE,YG-YG,3,3,CSS,CADRE,GG-YG,2.0,2.0,LLM,CARVE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,33,99.41375022206431,33,4,87.87878787878788,4,3,25.0,3,1,66.66666666666666,,,,,,
56,LAGER,False,6,AROSE,YY--Y,5,5,LLM,RAVEN,YG-G-,3,3,CSS,MATER,-G-GG,2.0,2.0,LLM,CAPER,-G-GG,2.0,2.0,CSS,FABER,-G-GG,2.0,2.0,LLM,LAUER,GG-GG,1.0,1.0,CSS,5629,119,97.88594777047433,119,53,55.46218487394958,53,23,56.60377358490566,23,16,30.434782608695656,16,7,56.25,7,4,42.857142857142854
57,JERKS,True,5,SIENA,Y-Y--,5,5,LLM,COLES,---YG,4,4,CSS,BESTS,-G--G,3.0,3.0,LLM,PERKS,-GGGG,1.0,1.0,CSS,JERKS,GGGGG,0.0,0.0,LLM,,,,,,5629,189,96.64238763545923,189,24,87.3015873015873,24,6,75.0,6,1,83.33333333333334,1,1,0.0,,,
58,LOTUS,True,4,STARE,YY---,5,5,LLM,KNOTS,--YYG,4,3,CSS,MOTHS,-GG-G,2.0,2.0,LLM,LOTUS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,90,98.4011369692663,90,9,90.0,9,2,77.77777777777779,2,1,50.0,,,,,,
59,LACEY,True,3,DARES,-G-G-,3,3,LLM,PANEL,-G-GY,3,3,CSS,LACEY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,39,99.30715935334872,39,6,84.61538461538461,6,1,83.33333333333334,,,,,,,,,
60,TUDOR,True,4,NEARS,---Y-,5,5,LLM,BROTH,-YYY-,5,5,CSS,MOTOR,--YGG,3.0,3.0,LLM,TUDOR,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,168,97.01545567596376,168,7,95.83333333333334,7,1,85.71428571428571,1,1,0.0,,,,,,
61,QUOTA,True,3,REALS,--Y--,5,5,LLM,NACHO,-Y--Y,5,5,CSS,QUOTA,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,355,93.69337360099485,355,20,94.36619718309859,20,1,95.0,,,,,,,,,
62,MOURN,True,5,TALES,-----,5,5,LLM,WRING,-Y-Y-,5,5,CSS,UNHCR,YY--Y,5.0,5.0,LLM,MUNRO,GYYGY,3.0,3.0,CSS,MOURN,GGGGG,0.0,0.0,LLM,,,,,,5629,413,92.6629952034109,413,15,96.3680387409201,15,2,86.66666666666667,2,1,50.0,1,1,0.0,,,
63,PROMO,True,4,AROSE,-GG--,3,3,LLM,BROTH,-GG--,3,3,CSS,FRODO,-GG-G,2.0,2.0,LLM,PROMO,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,50,99.1117427607035,50,31,38.0,31,2,93.54838709677419,2,1,50.0,,,,,,
64,CASTE,True,2,RACES,-GYYY,4,4,LLM,CASTE,GGGGG,0,0,CSS,,,,,,,,,,,,,,,,,,,,,5629,3,99.94670456564221,3,1,66.66666666666666,,,,,,,,,,,,
65,CAPRI,True,4,AIRES,YYY--,5,4,LLM,TAHIR,-G-YY,4,4,CSS,CAIRN,GGYG-,2.0,2.0,LLM,CAPRI,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,59,98.95185645763013,59,14,76.27118644067797,14,1,92.85714285714286,1,1,0.0,,,,,,
66,ALIAS,True,3,AIRES,GY--G,3,3,LLM,ASICS,G-G-G,2,2,CSS,ALIAS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,6,99.89340913128441,6,2,66.66666666666666,2,1,50.0,,,,,,,,,
67,PADDY,True,5,EARLS,-G---,4,4,LLM,YACHT,YG---,4,4,CSS,MANDY,-G-GG,2.0,2.0,LLM,DADDY,-GGGG,1.0,1.0,CSS,PADDY,GGGGG,0.0,0.0,LLM,,,,,,5629,219,96.10943329188133,219,24,89.04109589041096,24,4,83.33333333333334,4,1,75.0,1,1,0.0,,,
68,BLOBS,True,6,TASER,--Y--,5,5,LLM,SILKY,Y-Y--,5,5,CSS,BOWLS,GY-YG,3.0,3.0,LLM,BLOGS,GGG-G,1.0,1.0,CSS,BLOCS,GGG-G,1.0,1.0,LLM,BLOBS,GGGGG,0.0,0.0,CSS,5629,316,94.38621424764612,316,33,89.55696202531645,33,3,90.9090909090909,3,2,33.33333333333333,2,1,50.0,1,1,0.0
69,DILLY,True,4,REALS,---G-,4,4,LLM,DIPLO,GG-G-,2,2,CSS,DIMLY,GG-GG,1.0,1.0,LLM,DILLY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,51,99.09397761591757,51,2,96.07843137254902,2,1,50.0,1,1,0.0,,,,,,
70,GUTSY,True,4,SABRE,Y----,5,5,LLM,LOTUS,--GYY,4,4,CSS,JITSU,--GGY,3.0,3.0,LLM,GUTSY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,282,94.99022917036774,282,3,98.93617021276596,3,1,66.66666666666666,1,1,0.0,,,,,,
71,TABOR,True,3,OATES,YGY--,4,4,LLM,TAROT,GGYG-,2,2,CSS,TABOR,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,10,99.82234855214071,10,1,90.0,1,1,0.0,,,,,,,,,
72,INLAY,True,3,AIRES,YY---,5,5,LLM,YULIA,Y-GYY,4,4,CSS,INLAY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,120,97.8681826256884,120,1,99.16666666666667,1,1,0.0,,,,,,,,,
73,AHHHH,True,5,RATES,-Y---,5,5,LLM,INLAY,---Y-,5,5,CSS,POGBA,----Y,5.0,5.0,LLM,WHACK,-GY--,4.0,4.0,CSS,AHHHH,GGGGG,0.0,0.0,LLM,,,,,,5629,282,94.99022917036774,282,34,87.94326241134752,34,5,85.29411764705883,5,1,80.0,1,1,0.0,,,
74,ROUEN,True,4,AISLE,----Y,5,5,LLM,HENRY,-YYY-,5,5,CSS,RUBEN,GY-GG,2.0,2.0,LLM,ROUEN,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,371,93.40913128441997,371,15,95.95687331536388,15,1,93.33333333333333,1,1,0.0,,,,,,
75,BUENA,True,3,EARNS,YY-G-,4,4,LLM,HENNA,-Y-GG,3,3,CSS,BUENA,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,23,99.59140166992361,23,1,95.65217391304348,1,1,0.0,,,,,,,,,
76,MENON,True,5,LASER,---Y-,5,5,LLM,NIETO,Y-Y-Y,5,4,CSS,COYNE,-Y-YY,5.0,5.0,LLM,DEMON,-GYGG,2.0,2.0,CSS,MENON,GGGGG,0.0,0.0,LLM,,,,,,5629,251,95.54094865873157,251,24,90.43824701195219,24,6,75.0,6,1,83.33333333333334,1,1,0.0,,,
77,TRASK,True,3,AIRES,Y-Y-Y,5,4,LLM,STARK,YYGYG,3,3,CSS,TRASK,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,36,99.36045478770652,36,1,97.22222222222221,1,1,0.0,,,,,,,,,
78,CASIO,True,4,REALS,--Y-Y,5,5,LLM,SANTA,YG---,4,4,CSS,PASCO,-GGYG,2.0,2.0,LLM,CASIO,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,123,97.81488719133061,123,6,95.1219512195122,6,1,83.33333333333334,1,1,0.0,,,,,,
79,VOILA,True,4,AIRES,YY---,5,5,LLM,LATIN,YY-Y-,5,5,CSS,IQBAL,Y--YY,5.0,5.0,LLM,VOILA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,120,97.8681826256884,120,3,97.5,3,1,66.66666666666666,1,1,0.0,,,,,,
80,AURAL,True,3,ARISE,GY---,4,4,LLM,ABRAM,G-GG-,2,2,CSS,AURAL,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,26,99.53810623556582,26,1,96.15384615384616,1,1,0.0,,,,,,,,,
81,LEGER,True,3,SIENA,--Y--,5,5,LLM,LEDGE,GG-YY,3,2,CSS,LEGER,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,430,92.3609877420501,430,1,99.76744186046511,1,1,0.0,,,,,,,,,
82,DALLY,True,5,CARES,-G---,4,4,LLM,DANDY,GG--G,2,2,CSS,DAFFY,GG--G,2.0,2.0,LLM,DAILY,GG-GG,1.0,1.0,CSS,DALLY,GGGGG,0.0,0.0,LLM,,,,,,5629,253,95.50541836915971,253,3,98.81422924901186,3,2,33.33333333333333,2,1,50.0,1,1,0.0,,,
83,INIGO,True,4,ARISE,--G--,4,4,LLM,CHILL,--G--,4,4,CSS,TYING,--GYY,4.0,4.0,LLM,INIGO,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,78,98.61431870669746,78,25,67.94871794871796,25,1,96.0,1,1,0.0,,,,,,
84,KRILL,True,6,SIENA,-Y---,5,5,LLM,MOTIF,---Y-,5,5,CSS,CHILL,--GGG,2.0,2.0,LLM,QUILL,--GGG,2.0,2.0,CSS,GRILL,-GGGG,1.0,1.0,LLM,KRILL,GGGGG,0.0,0.0,CSS,5629,120,97.8681826256884,120,28,76.66666666666667,28,5,82.14285714285714,5,4,20.0,4,3,25.0,3,1,66.66666666666666
85,SNIDE,True,6,AROSE,---YG,4,4,LLM,SMILE,G-G-G,2,2,CSS,SPITE,G-G-G,2.0,2.0,LLM,SEIZE,G-G-G,2.0,2.0,CSS,SHINE,G-GYG,2.0,2.0,LLM,SNIDE,GGGGG,0.0,0.0,CSS,5629,38,99.32492449813466,38,14,63.1578947368421,14,5,64.28571428571429,5,3,40.0,3,1,66.66666666666666,1,1,0.0
86,LEWES,True,3,SLATE,YY--Y,5,4,LLM,COLES,--YGG,3,3,CSS,LEWES,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,58,98.96962160241605,58,7,87.93103448275862,7,1,85.71428571428571,,,,,,,,,
