game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6
14,FIRED,True,5,GUESS,--Y--,5,5,LLM,LEARY,-Y-Y-,5,5,CSS,WOULD,----G,4.0,4.0,LLM,TRIED,-YYGG,3.0,3.0,CSS,FIRED,GGGGG,0.0,0.0,LLM,,,,,,5629,1121,80.08527269497246,1121,134,88.04638715432648,134,10,92.53731343283582,10,3,70.0,3,1,66.66666666666666,,,
15,FOLKS,True,3,ARISE,---Y-,5,5,LLM,KNOTS,Y-Y-G,4,4,CSS,FOLKS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,277,95.07905489429739,277,8,97.11191335740072,8,1,87.5,,,,,,,,,
16,CHILE,True,3,GUESS,--Y--,5,5,LLM,HALEN,Y-YY-,5,3,CSS,CHILE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,1121,80.08527269497246,1121,5,99.55396966993756,5,1,80.0,,,,,,,,,
17,BLACK,True,5,LARGE,YY---,5,4,LLM,ALIAS,YG---,4,4,CSS,PLANK,-GG-G,2.0,2.0,LLM,FLACK,-GGGG,1.0,1.0,CSS,BLACK,GGGGG,0.0,0.0,LLM,,,,,,5629,173,96.9266299520341,173,16,90.7514450867052,16,3,81.25,3,2,33.33333333333333,2,1,50.0,,,
18,GRANT,True,4,OFTEN,--Y-Y,5,5,LLM,SAINT,-Y-GG,3,3,CSS,BRANT,-GGGG,1.0,1.0,LLM,GRANT,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,97,98.27678095576479,97,6,93.81443298969072,6,1,83.33333333333334,1,1,0.0,,,,,,
19,MEALS,True,5,COULD,---G-,4,4,LLM,SALLE,YY-GY,4,4,CSS,HEALS,-GGGG,1.0,1.0,LLM,REALS,-GGGG,1.0,1.0,CSS,MEALS,GGGGG,0.0,0.0,LLM,,,,,,5629,171,96.96216024160597,171,4,97.6608187134503,4,2,50.0,2,1,50.0,1,1,0.0,,,
20,CREAM,True,2,CRATE,GGY-Y,3,3,LLM,CREAM,GGGGG,0,0,CSS,,,,,,,,,,,,,,,,,,,,,5629,1,99.98223485521407,1,1,0.0,,,,,,,,,,,,
21,AWAKE,True,6,CRANE,--G-G,3,3,LLM,SLATE,--G-G,3,3,CSS,HEAVE,--G-G,3.0,3.0,LLM,IMAGE,--G-G,3.0,3.0,CSS,QUAKE,--GGG,2.0,2.0,LLM,AWAKE,GGGGG,0.0,0.0,CSS,5629,54,99.04068218155977,54,14,74.07407407407408,14,7,50.0,7,2,71.42857142857143,2,1,50.0,1,1,0.0
22,OCCUR,True,2,CRATE,YY---,5,5,LLM,OCCUR,GGGGG,0,0,CSS,,,,,,,,,,,,,,,,,,,,,5629,22,99.60916681470954,22,1,95.45454545454545,,,,,,,,,,,,
23,YEARS,False,6,GUESS,--Y-G,4,4,LLM,REALS,YGG-G,2,2,CSS,FEARS,-GGGG,1.0,1.0,LLM,PEARS,-GGGG,1.0,1.0,CSS,BEARS,-GGGG,1.0,1.0,LLM,TEARS,-GGGG,1.0,1.0,CSS,5629,302,94.63492627464913,302,9,97.01986754966887,9,8,11.11111111111111,8,7,12.5,7,6,14.285714285714285,6,5,16.666666666666664
24,GRADE,True,4,GUESS,G-Y--,4,4,LLM,GRAVE,GGG-G,1,1,CSS,GRATE,GGG-G,1.0,1.0,LLM,GRADE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,50,99.1117427607035,50,5,90.0,5,4,20.0,4,1,75.0,,,,,,
25,CHILL,True,3,GUESS,-----,5,5,LLM,LORNA,Y----,5,5,CSS,CHILL,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,1270,77.43826612186889,1270,28,97.79527559055119,28,1,96.42857142857143,,,,,,,,,
26,FLOOD,True,4,GUESS,-----,5,5,LLM,LAITY,Y----,5,5,CSS,DROLL,Y-GY-,4.0,4.0,LLM,FLOOD,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,1270,77.43826612186889,1270,27,97.8740157480315,27,3,88.88888888888889,3,1,66.66666666666666,,,,,,
27,APPLY,True,6,GUESS,-----,5,5,LLM,CARON,-Y---,5,5,CSS,BASED,-Y---,5.0,5.0,LLM,ALLAY,GY--G,3.0,3.0,CSS,AMPLY,G-GGG,1.0,1.0,LLM,APPLY,GGGGG,0.0,0.0,CSS,5629,1270,77.43826612186889,1270,71,94.40944881889763,71,42,40.845070422535215,42,3,92.85714285714286,3,1,66.66666666666666,1,1,0.0
28,SMILE,True,4,GUESS,--YY-,5,5,LLM,TASER,--YY-,5,5,CSS,SLOPE,GY--G,3.0,3.0,LLM,SMILE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,192,96.58909220110144,192,28,85.41666666666666,28,1,96.42857142857143,1,1,0.0,,,,,,
29,KNOCK,True,4,CHOSE,Y-G--,4,4,LLM,BROCK,--GGG,2,2,CSS,FLOCK,--GGG,2.0,2.0,LLM,KNOCK,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,8,99.85787884171256,8,3,62.5,3,1,66.66666666666666,1,1,0.0,,,,,,
30,SLEEP,True,5,AFTER,---G-,4,4,LLM,POSED,Y-YG-,4,4,CSS,SPIES,GY-G-,3.0,3.0,LLM,SWEEP,G-GGG,1.0,1.0,CSS,SLEEP,GGGGG,0.0,0.0,LLM,,,,,,5629,278,95.06128974951146,278,6,97.84172661870504,6,3,50.0,3,2,33.33333333333333,2,1,50.0,,,
31,BRICK,True,4,GUESS,-----,5,5,LLM,PALIN,---Y-,5,5,CSS,KITTY,YY---,5.0,5.0,LLM,BRICK,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,1270,77.43826612186889,1270,72,94.33070866141732,72,4,94.44444444444444,4,1,75.0,,,,,,
32,WROTE,True,4,BASED,---Y-,5,5,LLM,NOTRE,-YYYG,4,3,CSS,TROVE,YGG-G,2.0,2.0,LLM,WROTE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,451,91.98791970154558,451,3,99.33481152993349,3,1,66.66666666666666,1,1,0.0,,,,,,
33,RATED,True,2,BASED,-G-GG,2,2,LLM,RATED,GGGGG,0,0,CSS,,,,,,,,,,,,,,,,,,,,,5629,44,99.21833362941908,44,1,97.72727272727273,,,,,,,,,,,,
34,ALERT,True,5,GUESS,--G--,4,4,LLM,CRETE,-YGY-,4,4,CSS,INERT,--GGG,2.0,2.0,LLM,AVERT,G-GGG,1.0,1.0,CSS,ALERT,GGGGG,0.0,0.0,LLM,,,,,,5629,151,97.31746313732457,151,5,96.68874172185431,5,3,40.0,3,1,66.66666666666666,1,1,0.0,,,
35,CAGES,True,6,GUESS,Y-Y-G,4,4,LLM,RAGES,-GGGG,1,1,CSS,MAGES,-GGGG,1.0,1.0,LLM,WAGES,-GGGG,1.0,1.0,CSS,PAGES,-GGGG,1.0,1.0,LLM,CAGES,GGGGG,0.0,0.0,CSS,5629,12,99.78681826256884,12,4,66.66666666666666,4,3,25.0,3,2,33.33333333333333,2,1,50.0,1,1,0.0
36,TEDDY,True,4,AFTER,--YY-,5,5,LLM,TEENS,GG---,3,3,CSS,TEPID,GG--Y,3.0,3.0,LLM,TEDDY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,143,97.45958429561202,143,7,95.1048951048951,7,1,85.71428571428571,1,1,0.0,,,,,,
37,COLES,True,3,BASED,--YG-,4,4,LLM,TILES,--GGG,2,2,CSS,COLES,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,159,97.17534197903713,159,11,93.08176100628931,11,1,90.9090909090909,,,,,,,,,
38,HWANG,True,4,GUESS,Y----,5,5,LLM,LINGO,--YY-,5,4,CSS,HAGAN,GYY-Y,4.0,3.0,LLM,HWANG,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,135,97.60170545389944,135,13,90.37037037037037,13,1,92.3076923076923,1,1,0.0,,,,,,
39,WRATH,True,5,CHOSE,-Y---,5,5,LLM,HIRAM,Y-YY-,5,4,CSS,RADHA,YY-Y-,5.0,3.0,LLM,GRAPH,-GG-G,2.0,2.0,CSS,WRATH,GGGGG,0.0,0.0,LLM,,,,,,5629,111,98.02806892876177,111,6,94.5945945945946,6,2,66.66666666666666,2,1,50.0,1,1,0.0,,,
40,MACHO,True,5,AFTER,Y----,5,5,LLM,MALIN,GG---,3,3,CSS,MACOS,GGGY-,2.0,2.0,LLM,MACAO,GGG-G,1.0,1.0,CSS,MACHO,GGGGG,0.0,0.0,LLM,,,,,,5629,677,87.97299697992538,677,19,97.19350073855244,19,2,89.47368421052632,2,1,50.0,1,1,0.0,,,
41,LOPEZ,True,4,CRATE,----Y,5,5,LLM,OLSEN,YY-G-,4,4,CSS,LOVED,GG-G-,2.0,2.0,LLM,LOPEZ,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,497,91.17072304139279,497,11,97.78672032193158,11,1,90.9090909090909,1,1,0.0,,,,,,
42,GOODY,True,4,BASED,----Y,5,5,LLM,DONOR,YG-Y-,4,4,CSS,MOODY,-GGGG,1.0,1.0,LLM,GOODY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,102,98.18795523183515,102,3,97.05882352941177,3,2,33.33333333333333,2,1,50.0,,,,,,
43,BROTH,True,4,CRANE,-G---,4,4,LLM,PROST,-GG-Y,3,3,CSS,TROLL,YGG--,3.0,3.0,LLM,BROTH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,93,98.34784153490851,93,3,96.7741935483871,3,2,33.33333333333333,2,1,50.0,,,,,,
44,VERDE,True,3,CHOSE,----G,4,4,LLM,GRADE,-Y-GG,3,3,CSS,VERDE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,282,94.99022917036774,282,1,99.64539007092199,1,1,0.0,,,,,,,,,
45,TAMED,True,4,GUESS,--Y--,5,5,LLM,TONER,G--G-,3,3,CSS,TILED,G--GG,2.0,2.0,LLM,TAMED,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,1121,80.08527269497246,1121,9,99.1971454058876,9,4,55.55555555555556,4,1,75.0,,,,,,
46,LEAFS,True,4,GUESS,--Y-G,4,4,LLM,MALES,-YYYG,4,4,CSS,HEALS,-GGYG,2.0,2.0,LLM,LEAFS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,302,94.63492627464913,302,9,97.01986754966887,9,5,44.44444444444444,5,1,80.0,,,,,,
47,YACHT,True,4,LARGE,-G---,4,4,LLM,SANTA,-G-Y-,4,4,CSS,TACKY,YGG-Y,3.0,3.0,LLM,YACHT,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,323,94.26185823414461,323,21,93.49845201238391,21,1,95.23809523809523,1,1,0.0,,,,,,
48,MESSY,True,3,GUESS,--YGY,4,3,LLM,MESSI,GGGG-,1,1,CSS,MESSY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,9,99.84011369692662,9,1,88.88888888888889,1,1,0.0,,,,,,,,,
49,RYDER,True,4,CRATE,-Y--Y,5,4,LLM,REEDS,GY-Y-,4,4,CSS,ROWED,G--GY,3.0,3.0,LLM,RYDER,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,263,95.32776692130041,263,7,97.33840304182509,7,2,71.42857142857143,2,1,50.0,,,,,,
50,MOTIF,True,4,GUESS,-----,5,5,LLM,TRINA,Y-Y--,5,5,CSS,MITCH,GYG--,3.0,3.0,LLM,MOTIF,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,1270,77.43826612186889,1270,24,98.11023622047243,24,1,95.83333333333334,1,1,0.0,,,,,,
51,RAVEN,True,5,BASED,-G-G-,3,3,LLM,LATER,-G-GY,3,3,CSS,GUESS,--Y--,5.0,5.0,LLM,MAREK,-GYG-,3.0,3.0,CSS,RAVEN,GGGGG,0.0,0.0,LLM,,,,,,5629,82,98.54325812755374,82,7,91.46341463414635,7,7,0.0,7,1,85.71428571428571,1,1,0.0,,,
52,REICH,True,4,AFTER,---YY,5,5,LLM,HORSE,Y-Y-Y,5,5,CSS,CHERI,YYYYY,5.0,5.0,LLM,REICH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,236,95.80742583052051,236,4,98.30508474576271,4,2,50.0,2,1,50.0,,,,,,
53,ICONS,True,4,CRATE,Y----,5,5,LLM,SOCHI,YYY-Y,5,5,CSS,DISCO,-YYYY,5.0,4.0,LLM,ICONS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,106,98.11689465269143,106,2,98.11320754716981,2,1,50.0,1,1,0.0,,,,,,
54,SILKY,True,4,LARGE,Y----,5,5,LLM,FOILS,--YYY,5,4,CSS,TULSI,--GYY,4.0,4.0,LLM,SILKY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,216,96.16272872623912,216,5,97.68518518518519,5,1,80.0,1,1,0.0,,,,,,
55,CARVE,True,4,AFTER,Y--YY,5,4,LLM,SCARE,-YYYG,4,2,CSS,CARNE,GGG-G,1.0,1.0,LLM,CARVE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,107,98.09912950790549,107,4,96.26168224299066,4,2,50.0,2,1,50.0,,,,,,
56,LAGER,True,4,GUESS,Y-Y--,5,5,LLM,REGAN,YYGY-,4,4,CSS,ALGER,YYGGG,2.0,2.0,LLM,LAGER,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,99,98.24125066619293,99,5,94.94949494949495,5,1,80.0,1,1,0.0,,,,,,
57,JERKS,True,6,HAPPY,-----,5,5,LLM,SEINE,YG---,4,4,CSS,DEBTS,-G--G,3.0,3.0,LLM,LEGOS,-G--G,3.0,3.0,CSS,REMUS,YG--G,3.0,3.0,LLM,JERKS,GGGGG,0.0,0.0,CSS,5629,1869,66.79694439509683,1869,40,97.85981808453718,40,11,72.5,11,3,72.72727272727273,3,1,66.66666666666666,1,1,0.0
58,LOTUS,True,3,BASED,--Y--,5,5,LLM,SPOUT,Y-YGY,4,4,CSS,LOTUS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,479,91.49049564753953,479,2,99.58246346555325,2,1,50.0,,,,,,,,,
59,LACEY,True,5,GUESS,--Y--,5,5,LLM,LONER,G--G-,3,3,CSS,LEVEL,G--G-,3.0,3.0,LLM,LACED,GGGG-,1.0,1.0,CSS,LACEY,GGGGG,0.0,0.0,LLM,,,,,,5629,1121,80.08527269497246,1121,11,99.01873327386262,11,5,54.54545454545454,5,1,80.0,1,1,0.0,,,
60,TUDOR,True,4,CHOSE,--Y--,5,5,LLM,LORNA,-YY--,5,5,CSS,TUMOR,GG-GG,1.0,1.0,LLM,TUDOR,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,393,93.01829809912951,393,18,95.41984732824427,18,2,88.88888888888889,2,1,50.0,,,,,,
61,QUOTA,True,4,GUESS,-G---,4,4,LLM,LUNAR,-G-Y-,4,4,CSS,QUACK,GGY--,3.0,3.0,LLM,QUOTA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,167,97.03322082074969,167,11,93.41317365269461,11,1,90.9090909090909,1,1,0.0,,,,,,
62,MOURN,True,4,GUESS,-Y---,5,5,LLM,RAOUL,Y-YY-,5,4,CSS,TRURO,--GGY,3.0,3.0,LLM,MOURN,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,154,97.26416770296677,154,5,96.75324675324676,5,1,80.0,1,1,0.0,,,,,,
63,PROMO,True,6,GUESS,-----,5,5,LLM,CLAIR,----Y,5,5,CSS,PROBE,GGG--,2.0,2.0,LLM,PROVO,GGG-G,1.0,1.0,CSS,PROTO,GGG-G,1.0,1.0,LLM,PROMO,GGGGG,0.0,0.0,CSS,5629,1270,77.43826612186889,1270,60,95.2755905511811,60,5,91.66666666666666,5,2,60.0,2,1,50.0,1,1,0.0
64,CASTE,True,3,GUESS,--YY-,5,5,LLM,SPARE,Y-Y-G,4,4,CSS,CASTE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,192,96.58909220110144,192,6,96.875,6,1,83.33333333333334,,,,,,,,,
65,CAPRI,True,4,CRACK,GYY--,4,4,LLM,CARES,GGY--,3,3,CSS,BASED,-G---,4.0,4.0,LLM,CAPRI,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,39,99.30715935334872,39,5,87.17948717948718,5,5,0.0,5,1,80.0,,,,,,
66,ALIAS,True,3,GUESS,----G,4,4,LLM,RAILS,-YGYG,3,3,CSS,ALIAS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,393,93.01829809912951,393,1,99.74554707379136,1,1,0.0,,,,,,,,,
67,PADDY,True,6,GUESS,-----,5,5,LLM,CAIRN,-G---,4,4,CSS,BASED,-G--Y,4.0,4.0,LLM,MADLY,-GG-G,2.0,2.0,CSS,DADDY,-GGGG,1.0,1.0,LLM,PADDY,GGGGG,0.0,0.0,CSS,5629,1270,77.43826612186889,1270,81,93.62204724409449,81,12,85.18518518518519,12,2,83.33333333333334,2,1,50.0,1,1,0.0
68,BLOBS,True,4,GUESS,----G,4,4,LLM,LIARS,Y---G,4,4,CSS,BLOCS,GGG-G,1.0,1.0,LLM,BLOBS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,393,93.01829809912951,393,26,93.38422391857506,26,2,92.3076923076923,2,1,50.0,,,,,,
69,DILLY,True,4,GUESS,-----,5,5,LLM,CARON,-----,5,5,CSS,MILKY,-GG-G,2.0,2.0,LLM,DILLY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,1270,77.43826612186889,1270,52,95.90551181102363,52,7,86.53846153846155,7,1,85.71428571428571,,,,,,
70,GUTSY,True,4,BASED,--Y--,5,5,LLM,RIOTS,---YY,5,4,CSS,STUMP,YYY--,5.0,5.0,LLM,GUTSY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,479,91.49049564753953,479,7,98.53862212943632,7,1,85.71428571428571,1,1,0.0,,,,,,
71,TABOR,True,4,WHICH,-----,5,5,LLM,OATES,YGY--,4,4,CSS,TAROT,GGYG-,2.0,2.0,LLM,TABOR,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,2608,53.66850239829455,2608,7,99.73159509202453,7,1,85.71428571428571,1,1,0.0,,,,,,
72,INLAY,True,4,GUESS,-----,5,5,LLM,NORAD,Y--G-,4,4,CSS,JALAN,--GGY,3.0,3.0,LLM,INLAY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,1270,77.43826612186889,1270,25,98.03149606299213,25,1,96.0,1,1,0.0,,,,,,
73,AHHHH,True,5,BASED,-Y---,5,5,LLM,LORNA,----Y,5,5,CSS,MIAMI,--Y--,5.0,5.0,LLM,AWWWW,G----,4.0,4.0,CSS,AHHHH,GGGGG,0.0,0.0,LLM,,,,,,5629,419,92.55640433469533,419,21,94.98806682577565,21,3,85.71428571428571,3,1,66.66666666666666,1,1,0.0,,,
74,ROUEN,True,4,COULD,-GG--,3,3,LLM,TOURS,-GGY-,3,3,CSS,ROUGH,GGG--,2.0,2.0,LLM,ROUEN,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,32,99.43151536685025,32,3,90.625,3,1,66.66666666666666,1,1,0.0,,,,,,
75,BUENA,True,4,BASED,GY-Y-,4,4,LLM,BRAKE,G-Y-Y,4,4,CSS,BEGAN,GY-YY,4.0,3.0,LLM,BUENA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,20,99.6446971042814,20,6,70.0,6,1,83.33333333333334,1,1,0.0,,,,,,
76,MENON,True,3,USING,---Y-,5,5,LLM,RAMEN,--YYG,4,4,CSS,MENON,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,349,93.79996446971043,349,2,99.42693409742121,2,1,50.0,,,,,,,,,
77,TRASK,True,3,GUESS,---G-,4,4,LLM,TRASH,GGGG-,1,1,CSS,TRASK,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,64,98.86303073370047,64,1,98.4375,1,1,0.0,,,,,,,,,
78,CASIO,True,2,WHICH,--YY-,5,5,LLM,CASIO,GGGGG,0,0,CSS,,,,,,,,,,,,,,,,,,,,,5629,104,98.15242494226328,104,1,99.03846153846155,,,,,,,,,,,,
79,VOILA,True,4,LUMPS,Y----,5,5,LLM,ALFIE,YY-Y-,5,5,CSS,VILLA,GY-GG,2.0,2.0,LLM,VOILA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,509,90.95754130396163,509,23,95.48133595284872,23,1,95.65217391304348,1,1,0.0,,,,,,
80,AURAL,True,3,AFTER,G---Y,4,4,LLM,ARORA,GY--Y,4,3,CSS,AURAL,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,38,99.32492449813466,38,3,92.10526315789474,3,1,66.66666666666666,,,,,,,,,
81,LEGER,True,3,GUESS,Y-Y--,5,5,LLM,REGAN,YGG--,3,3,CSS,LEGER,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,99,98.24125066619293,99,1,98.98989898989899,1,1,0.0,,,,,,,,,
82,DALLY,True,3,BASED,-G--Y,4,4,LLM,DARIA,GG---,3,3,CSS,DALLY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,67,98.80973529934269,67,6,91.04477611940298,6,1,83.33333333333334,,,,,,,,,
83,INIGO,True,4,WORDS,-Y---,5,5,LLM,CANOE,--YY-,5,5,CSS,KNOLL,-GY--,4.0,4.0,LLM,INIGO,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,268,95.23894119737076,268,8,97.01492537313433,8,1,87.5,1,1,0.0,,,,,,
84,KRILL,True,5,GUESS,-----,5,5,LLM,RATIO,Y--Y-,5,5,CSS,BASED,-----,5.0,5.0,LLM,CHIRP,--GY-,4.0,4.0,CSS,KRILL,GGGGG,0.0,0.0,LLM,,,,,,5629,1270,77.43826612186889,1270,16,98.74015748031496,16,8,50.0,8,1,87.5,1,1,0.0,,,
85,SNIDE,True,3,CRATE,----G,4,4,LLM,LOGIE,---YG,4,4,CSS,SNIDE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,184,96.73121335938887,184,16,91.30434782608695,16,1,93.75,,,,,,,,,
86,LEWES,True,5,GUESS,--Y-G,4,4,LLM,MARES,---GG,3,3,CSS,DOVES,---GG,3.0,3.0,LLM,NILES,--YGG,3.0,3.0,CSS,LEWES,GGGGG,0.0,0.0,LLM,,,,,,5629,302,94.63492627464913,302,76,74.83443708609272,76,32,57.89473684210527,32,1,96.875,1,1,0.0,,,
