game_number,target_code,won,attempts,guess_1,feedback_1,strategy_1,candidates_1,guess_2,feedback_2,strategy_2,candidates_2,guess_3,feedback_3,strategy_3,candidates_3,guess_4,feedback_4,strategy_4,candidates_4,guess_5,feedback_5,strategy_5,candidates_5,guess_6,feedback_6,strategy_6,candidates_6,guess_7,feedback_7,strategy_7,candidates_7,guess_8,feedback_8,strategy_8,candidates_8,guess_9,feedback_9,strategy_9,candidates_9,guess_10,feedback_10,strategy_10,candidates_10
28,GYRB,True,3,YGRB,2B2W,LLM,6,YGBR,0B4W,VOI,1,GYRB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,ORRG,True,4,RYOG,1B2W,LLM,132,RGYW,0B2W,VOI,38,OBRG,3B0W,VOI,2,ORRG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
30,YGBR,True,3,YWBO,2B0W,LLM,96,YWWG,1B1W,VOI,24,YGBR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,GBWR,True,5,RGGY,0B2W,LLM,222,BROG,0B3W,VOI,21,GYBO,1B1W,VOI,8,GBRB,2B1W,VOI,1,GBWR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
32,BRGB,True,5,RGGY,1B1W,LLM,230,RYOO,0B1W,VOI,49,WGYW,0B1W,VOI,7,BBGR,2B2W,VOI,1,BRGB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
33,YGRW,True,5,RYBB,0B2W,LLM,222,BGRG,2B0W,VOI,27,BGWY,1B2W,VOI,2,BOYG,0B2W,VOI,1,YGRW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
34,RWGY,True,4,GYOY,1B1W,LLM,230,BYYW,0B2W,VOI,34,WGWY,1B2W,VOI,1,RWGY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
35,YYYO,True,5,ROOO,1B0W,LLM,317,YOBG,1B1W,VOI,45,RWYG,1B0W,VOI,4,BWBO,1B0W,VOI,1,YYYO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
36,RWYR,True,4,RYGW,1B2W,LLM,132,WGYW,1B1W,VOI,38,RRYG,2B1W,VOI,1,RWYR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
37,YBBY,True,5,RYOB,0B2W,LLM,312,BBGR,1B1W,VOI,53,BWBO,1B1W,VOI,7,BGWY,1B1W,VOI,2,YBBY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
38,YGYB,True,5,RYRW,0B1W,LLM,276,BRGB,1B1W,VOI,57,BWBO,0B1W,VOI,10,GGYB,3B0W,VOI,1,YGYB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
39,WOBR,True,5,RGWB,0B3W,LLM,136,BRRW,0B3W,VOI,8,WBYR,2B1W,VOI,2,WWBR,3B0W,VOI,1,WOBR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
40,BYRG,True,5,RYGO,1B2W,LLM,132,RRYG,1B2W,VOI,18,RGBY,0B4W,VOI,2,YRGB,0B4W,VOI,1,BYRG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
41,RBBO,True,5,RGWW,1B0W,LLM,182,YGYB,0B1W,VOI,31,RYOO,2B0W,VOI,5,RBRO,3B0W,VOI,1,RBBO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
42,OBRO,True,5,GYGG,0B0W,LLM,256,BWRW,1B1W,VOI,46,RBRO,3B0W,VOI,3,RBRR,2B0W,VOI,1,OBRO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
43,WRYR,True,6,WRGB,2B0W,LLM,96,BGGB,0B0W,VOI,16,WRRR,3B0W,VOI,6,WRWR,3B0W,VOI,2,WROR,3B0W,VOI,1,WRYR,4B0W,VOI,1,,,,,,,,,,,,,,,,
44,GGRY,True,5,OYBO,0B1W,LLM,276,RWYR,0B2W,VOI,36,WGWY,2B0W,VOI,4,YGRY,3B0W,VOI,1,GGRY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
45,YYYG,True,4,RYGO,1B1W,LLM,252,RWOR,0B0W,VOI,20,YBGG,2B0W,VOI,1,YYYG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
46,ROBW,True,5,OYWB,0B3W,LLM,136,WBYR,0B3W,VOI,20,YGBW,2B0W,VOI,4,YORW,2B1W,VOI,1,ROBW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
47,WGBB,True,5,RRGW,0B2W,LLM,222,GBYR,0B2W,VOI,44,WGWY,2B0W,VOI,10,OGWB,2B1W,VOI,2,WGBB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
48,BOOR,True,4,ROOG,2B1W,LLM,40,RYOO,1B2W,VOI,6,GOOY,2B0W,VOI,3,BOOR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
49,WWOY,True,5,YYWO,0B3W,LLM,44,OWYB,1B2W,VOI,10,WBYY,2B0W,VOI,4,WOYR,1B2W,VOI,1,WWOY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
50,WWGR,True,5,OYOY,0B0W,LLM,256,WGBB,1B1W,VOI,46,WWGW,3B0W,VOI,3,WWGG,3B0W,VOI,1,WWGR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
51,YBYB,True,3,GOGB,1B0W,LLM,182,WWGR,0B0W,VOI,16,YBYB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,WBWR,True,4,YYYR,1B0W,LLM,317,YBGG,1B0W,VOI,33,WWGR,2B1W,VOI,1,WBWR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
53,GOWY,True,5,ORYO,0B2W,LLM,222,RGBY,1B1W,VOI,40,RBOR,0B1W,VOI,8,WOGY,2B2W,VOI,1,GOWY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
54,RYWO,True,5,RRYY,1B1W,LLM,208,RBOR,1B1W,VOI,32,WOYR,0B4W,VOI,2,YROW,0B4W,VOI,1,RYWO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
55,RBYY,True,5,OYBG,0B2W,LLM,312,WGWY,1B0W,VOI,46,RGOO,1B0W,VOI,6,BGGB,0B1W,VOI,2,RBYY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
56,BRWO,True,4,GYWO,2B0W,LLM,96,RYOO,1B1W,VOI,24,WRWO,3B0W,VOI,2,BRWO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
57,BOBO,True,5,RROY,0B1W,LLM,276,WBWR,0B1W,VOI,59,OOGB,1B2W,VOI,5,BOBG,3B0W,VOI,2,BOBO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
58,ROYG,True,3,GYWG,1B1W,LLM,230,ORYG,2B2W,VOI,3,ROYG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,RWOB,True,4,RYRW,1B1W,LLM,230,ROYG,1B1W,VOI,49,RBWO,1B3W,VOI,1,RWOB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
60,OGOO,True,4,ROBO,1B1W,LLM,230,GOOY,1B2W,VOI,19,BOYG,0B2W,VOI,6,OGOO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
61,YBOY,True,5,RWWY,1B0W,LLM,182,RBOR,2B0W,VOI,16,RGOO,1B0W,VOI,4,BBOY,3B0W,VOI,1,YBOY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
62,GYGY,True,5,RRGO,1B0W,LLM,182,WYGG,2B1W,VOI,12,YBGG,1B2W,VOI,3,WGGB,1B1W,VOI,1,GYGY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
63,YYRB,True,4,OYOR,1B1W,LLM,230,YBOY,1B2W,VOI,13,YYYO,2B0W,VOI,1,YYRB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
64,YBGG,True,3,YYBB,1B1W,LLM,208,GGBY,0B4W,VOI,2,YBGG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,GWWY,True,5,OYBG,0B2W,LLM,312,BRWO,1B0W,VOI,22,WGWY,2B2W,VOI,2,YGWW,1B3W,VOI,1,GWWY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
66,BYGR,True,4,ROOB,0B2W,LLM,222,GRYO,0B3W,VOI,21,YGBR,1B3W,VOI,3,BYGR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
67,RORB,True,5,YGRO,1B1W,LLM,252,YBGG,0B1W,VOI,50,BRWO,0B3W,VOI,2,OORB,3B0W,VOI,1,RORB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
68,WOYW,True,5,GGYR,1B0W,LLM,182,OGBO,0B1W,VOI,42,WBWR,1B1W,VOI,7,GWWW,1B1W,VOI,1,WOYW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
69,GYOB,True,5,GBBB,2B0W,LLM,123,GYGB,3B0W,VOI,8,GYYB,3B0W,VOI,3,GYRB,3B0W,VOI,2,GYOB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
70,WRBG,True,5,GBOW,0B3W,LLM,136,YOGB,0B2W,VOI,29,BRWO,1B2W,VOI,6,OGWR,0B3W,VOI,2,WRBG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
71,GYGO,True,4,OYGO,3B0W,LLM,20,RYGO,3B0W,VOI,4,YYGO,3B0W,VOI,3,GYGO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
72,OBGO,True,4,GRWO,1B1W,LLM,252,YBWR,1B0W,VOI,21,YYGO,2B0W,VOI,2,OBGO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
73,YYYY,True,4,RWYG,1B0W,LLM,108,RORB,0B0W,VOI,3,WWWW,0B0W,VOI,2,YYYY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
74,BYBR,True,6,OYGR,2B0W,LLM,96,OBGO,0B1W,VOI,7,RYBR,3B0W,VOI,3,WYBR,3B0W,VOI,2,YYBR,3B0W,VOI,1,BYBR,4B0W,VOI,1,,,,,,,,,,,,,,,,
75,WGOR,True,4,RYOR,2B0W,LLM,105,WYBR,2B0W,VOI,14,WOOR,3B0W,VOI,2,WGOR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
76,BRBW,True,4,YWGO,0B1W,LLM,152,RYBR,1B1W,VOI,30,WBWR,0B3W,VOI,1,BRBW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
77,YRBO,True,3,YOOR,1B2W,LLM,84,ROYG,0B3W,VOI,14,YRBO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,RYGR,True,3,RYGB,3B0W,LLM,20,RYGO,3B0W,VOI,4,RYGR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,BGRG,True,4,RGYR,1B1W,LLM,230,BYYG,2B0W,VOI,13,BYBR,1B1W,VOI,1,BGRG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
80,BWWO,True,6,RRBB,0B1W,LLM,256,OWGR,1B1W,VOI,45,OBYW,0B3W,VOI,4,BYGO,2B0W,VOI,2,BWOO,3B0W,VOI,1,BWWO,4B0W,VOI,1,,,,,,,,,,,,,,,,
81,YOOW,True,6,RBYO,0B2W,LLM,312,WRBG,0B1W,VOI,28,OOOB,2B0W,VOI,8,GOOY,2B1W,VOI,3,OWOY,1B3W,VOI,1,YOOW,4B0W,VOI,1,,,,,,,,,,,,,,,,
82,BYGB,True,5,WYGB,3B0W,LLM,20,WGGB,2B0W,VOI,13,OYGB,3B0W,VOI,3,YYGB,3B0W,VOI,2,BYGB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
83,RYOY,True,6,YOWG,0B2W,LLM,312,GYRB,1B1W,VOI,63,WGGB,0B0W,VOI,7,RYOO,3B0W,VOI,3,RYOR,3B0W,VOI,1,RYOY,4B0W,VOI,1,,,,,,,,,,,,,,,,
84,BRRR,True,5,RRYY,1B1W,LLM,208,RYOW,0B1W,VOI,18,YGYB,0B1W,VOI,5,GRRG,2B0W,VOI,1,BRRR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
85,WBGY,True,4,RYGG,1B1W,LLM,230,WGGB,2B1W,VOI,11,BGGO,1B1W,VOI,5,WBGY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
86,BWWB,True,7,RGRO,0B0W,LLM,81,YYYY,0B0W,VOI,16,WWWW,2B0W,VOI,6,WWBB,2B2W,VOI,4,BWBW,2B2W,VOI,2,WBBW,0B4W,VOI,1,BWWB,4B0W,VOI,1,,,,,,,,,,,,
87,BRRY,True,4,YWOG,0B1W,LLM,152,WBBW,0B1W,VOI,27,OORB,1B1W,VOI,9,BRRY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
88,OOBB,True,5,RYGR,0B0W,LLM,81,BWWO,0B2W,VOI,6,OOOB,3B0W,VOI,3,OBOB,2B2W,VOI,1,OOBB,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
89,YOYR,True,5,OYRW,0B3W,LLM,136,BRWO,0B2W,VOI,29,ROYG,2B1W,VOI,2,ROOY,1B2W,VOI,1,YOYR,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
90,OBRY,True,5,GGWY,1B0W,LLM,182,ROOY,1B2W,VOI,9,GROO,0B2W,VOI,2,OYRY,3B0W,VOI,1,OBRY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
91,GBRO,True,4,OYBG,0B3W,LLM,136,GBWY,2B0W,VOI,14,GOOY,1B1W,VOI,2,GBRO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
92,BYRB,True,6,RBOY,0B3W,LLM,136,OYGB,2B0W,VOI,13,OORB,2B0W,VOI,5,YYRB,3B0W,VOI,2,WYRB,3B0W,VOI,1,BYRB,4B0W,VOI,1,,,,,,,,,,,,,,,,
93,BBRG,True,5,RWRO,1B0W,LLM,182,YYRB,1B1W,VOI,33,BYGO,1B1W,VOI,7,BGRG,3B0W,VOI,1,BBRG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
94,WRYW,True,5,YYBO,0B1W,LLM,276,BGRG,0B1W,VOI,43,GWWY,0B3W,VOI,2,WOGW,2B0W,VOI,1,WRYW,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
95,BBWO,True,4,ROBB,0B3W,LLM,44,OBRY,1B1W,VOI,7,BBOG,2B1W,VOI,2,BBWO,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
96,WYGY,True,6,YWGR,1B2W,LLM,132,GWWY,1B2W,VOI,18,WBGY,3B0W,VOI,3,WOGY,3B0W,VOI,2,WGGY,3B0W,VOI,1,WYGY,4B0W,VOI,1,,,,,,,,,,,,,,,,
97,ORBG,True,4,RBBG,2B1W,LLM,40,BBOG,1B2W,VOI,6,GBBW,1B1W,VOI,2,ORBG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
98,WYGG,True,5,YWGR,1B2W,LLM,132,RYGO,2B0W,VOI,10,WYGY,3B0W,VOI,3,WYGW,3B0W,VOI,2,WYGG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,
99,YOOG,True,4,YYRB,1B0W,LLM,182,GGBB,0B1W,VOI,25,WYGW,0B2W,VOI,3,YOOG,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
100,YBYY,True,4,RYOG,0B1W,LLM,152,BBWO,1B0W,VOI,11,BRRR,0B1W,VOI,1,YBYY,4B0W,VOI,1,,,,,,,,,,,,,,,,,,,,,,,,
