game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6,total_violations
11,YOUNG,True,3,LEADS,-----,5,5,CSS_TRUE,COUNT,-GGG-,2,2,CSS_TRUE,YOUNG,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,475,91.56155622668324,475,1,99.78947368421052,1.0,1.0,0.0,,,,,,,,,,0
12,MEANS,True,3,LANES,-YYYG,4,3,CSS_TRUE,DEANS,-GGGG,1,1,CSS_TRUE,MEANS,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,6,99.8934091312844,6,3,50.0,3.0,1.0,66.66666666666666,,,,,,,,,,0
13,TRUTH,True,4,LOANS,-----,5,5,CSS_TRUE,DIMER,----Y,5,5,CSS_TRUE,BURCH,-YY-G,4.0,4.0,CSS_TRUE,TRUTH,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,499,91.13519275182092,499,13,97.39478957915831,13.0,1.0,92.3076923076923,1.0,1.0,0.0,,,,,,,0
14,FIRED,True,5,SNARE,---YY,5,4,CSS_TRUE,TRIER,-YYG-,4,4,CSS_TRUE,HIRED,-GGGG,1.0,1.0,CSS_TRUE,WIRED,-GGGG,1.0,1.0,LLM,FIRED,GGGGG,0.0,0.0,LLM,,,,,,5629,217,96.1449635814532,217,6,97.23502304147466,6.0,3.0,50.0,3.0,2.0,33.33333333333333,2.0,1.0,50.0,,,,0
15,FOLKS,True,4,GRAYS,----G,4,4,CSS_TRUE,SOLES,-GG-G,2,2,CSS_TRUE,DOLLS,-GG-G,2.0,2.0,CSS_TRUE,FOLKS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,513,90.88648072481791,513,13,97.46588693957116,13.0,6.0,53.84615384615385,6.0,1.0,83.33333333333334,,,,,,,0
16,CHILE,True,4,SNARL,----Y,5,5,CSS_TRUE,ELLIE,-Y-YG,4,4,CSS_TRUE,WHILE,-GGGG,1.0,1.0,CSS_TRUE,CHILE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,264,95.31000177651448,264,6,97.72727272727272,6.0,1.0,83.33333333333334,1.0,1.0,0.0,,,,,,,0
17,BLACK,True,3,RAPES,-Y---,5,5,CSS_TRUE,ALINA,YG---,4,4,CSS_TRUE,BLACK,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,320,94.3151536685024,320,10,96.875,10.0,1.0,90.0,,,,,,,,,,0
18,GRANT,True,2,ARIES,YG---,4,4,CSS_TRUE,GRANT,GGGGG,0,0,CSS_TRUE,,,,,,,,,,,,,,,,,,,,,5629,55,99.02291703677383,55,1,98.1818181818182,,,,,,,,,,,,,0
19,MEALS,True,5,LANES,YY-YG,4,4,CSS_TRUE,DEALS,-GGGG,1,1,CSS_TRUE,REALS,-GGGG,1.0,1.0,CSS_TRUE,HEALS,-GGGG,1.0,1.0,LLM,MEALS,GGGGG,0.0,0.0,LLM,,,,,,5629,8,99.85787884171256,8,4,50.0,4.0,3.0,25.0,3.0,2.0,33.33333333333333,2.0,1.0,50.0,,,,0
20,CREAM,True,5,SELMA,-Y-YY,5,4,CSS_TRUE,RAMEN,YYYY-,5,4,CSS_TRUE,BREAM,-GGGG,1.0,1.0,CSS_TRUE,DREAM,-GGGG,1.0,1.0,LLM,CREAM,GGGGG,0.0,0.0,LLM,,,,,,5629,56,99.00515189198792,56,5,91.07142857142856,5.0,2.0,60.0,2.0,1.0,50.0,1.0,1.0,0.0,,,,0
21,AWAKE,True,4,MATEO,-Y-Y-,5,4,CSS_TRUE,DEALS,-YG--,4,4,CSS_TRUE,GRACE,--G-G,3.0,3.0,CSS_TRUE,AWAKE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,268,95.23894119737076,268,17,93.65671641791045,17.0,3.0,82.35294117647058,3.0,1.0,66.66666666666666,,,,,,,0
22,OCCUR,True,2,CESAR,Y---G,4,4,CSS_TRUE,OCCUR,GGGGG,0,0,CSS_TRUE,,,,,,,,,,,,,,,,,,,,,5629,4,99.92893942085628,4,1,75.0,,,,,,,,,,,,,0
23,YEARS,True,3,RANCE,YY--Y,5,5,CSS_TRUE,AYERS,YYYGG,3,2,CSS_TRUE,YEARS,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,82,98.54325812755374,82,1,98.78048780487804,1.0,1.0,0.0,,,,,,,,,,0
24,GRADE,True,4,LAUER,-Y-YY,5,4,CSS_TRUE,TEARS,-YGY-,4,4,CSS_TRUE,GRACE,GGG-G,1.0,1.0,CSS_TRUE,GRADE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,105,98.13465979747735,105,14,86.66666666666667,14.0,4.0,71.42857142857143,4.0,1.0,75.0,,,,,,,0
25,CHILL,True,5,SARIN,---Y-,5,5,CSS_TRUE,TILED,-YY--,5,4,CSS_TRUE,GLICK,-YGY-,4.0,4.0,CSS_TRUE,CHILI,GGGG-,1.0,1.0,LLM,CHILL,GGGGG,0.0,0.0,LLM,,,,,,5629,226,95.98507727837982,226,14,93.80530973451329,14.0,2.0,85.71428571428571,2.0,1.0,50.0,1.0,1.0,0.0,,,,0
26,FLOOD,True,5,ACRES,-----,5,5,CSS_TRUE,LINGO,Y---Y,5,5,CSS_TRUE,MOLDY,-YYY-,5.0,4.0,CSS_TRUE,BLOOD,-GGGG,1.0,1.0,LLM,FLOOD,GGGGG,0.0,0.0,LLM,,,,,,5629,399,92.91170723041392,399,22,94.48621553884712,22.0,2.0,90.9090909090909,2.0,1.0,50.0,1.0,1.0,0.0,,,,0
27,APPLY,True,4,HAREM,-Y---,5,5,CSS_TRUE,SLOAN,-Y-Y-,5,5,CSS_TRUE,LYDIA,YY--Y,5.0,5.0,CSS_TRUE,APPLY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,399,92.91170723041392,399,27,93.23308270676692,27.0,2.0,92.5925925925926,2.0,1.0,50.0,,,,,,,0
28,SMILE,True,4,RITES,-Y-YY,5,4,CSS_TRUE,SNIPE,G-G-G,2,2,CSS_TRUE,SLIDE,GYG-G,2.0,2.0,CSS_TRUE,SMILE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,36,99.36045478770652,36,5,86.11111111111111,5.0,1.0,80.0,1.0,1.0,0.0,,,,,,,0
29,KNOCK,True,3,RANGE,--Y--,5,5,CSS_TRUE,COINS,YY-Y-,5,5,CSS_TRUE,KNOCK,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,152,97.29969799253864,152,1,99.3421052631579,1.0,1.0,0.0,,,,,,,,,,0
30,SLEEP,True,4,HOSEA,--YG-,4,4,CSS_TRUE,NILES,--YGY,4,4,CSS_TRUE,STEEL,G-GGY,2.0,2.0,CSS_TRUE,SLEEP,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,138,97.54841001954166,138,4,97.10144927536231,4.0,2.0,50.0,2.0,1.0,50.0,,,,,,,0
31,BRICK,True,4,DEALS,-----,5,5,CSS_TRUE,PRINT,-GG--,3,3,CSS_TRUE,GRIFF,-GG--,3.0,3.0,CSS_TRUE,BRICK,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,475,91.56155622668324,475,6,98.73684210526316,6.0,2.0,66.66666666666666,2.0,1.0,50.0,,,,,,,0
32,WROTE,True,4,HALES,---Y-,5,5,CSS_TRUE,DRONE,-GG-G,2,2,CSS_TRUE,TROPE,YGG-G,2.0,2.0,CSS_TRUE,WROTE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,387,93.12488896784508,387,13,96.640826873385,13.0,1.0,92.3076923076923,1.0,1.0,0.0,,,,,,,0
33,RATED,True,3,EARNS,YGY--,4,4,CSS_TRUE,MATER,-GGGY,2,2,CSS_TRUE,RATED,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,56,99.00515189198792,56,1,98.21428571428572,1.0,1.0,0.0,,,,,,,,,,0
34,ALERT,True,4,BONES,---Y-,5,5,CSS_TRUE,FAIRE,-Y-GY,4,4,CSS_TRUE,TEARY,YYYG-,4.0,4.0,CSS_TRUE,ALERT,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,498,91.15295789660684,498,15,96.98795180722892,15.0,3.0,80.0,3.0,1.0,66.66666666666666,,,,,,,0
35,CAGES,False,6,MATES,-G-GG,2,2,CSS_TRUE,CASES,GG-GG,1,1,CSS_TRUE,CAFES,GG-GG,1.0,1.0,CSS_TRUE,CAPES,GG-GG,1.0,1.0,LLM,CARES,GG-GG,1.0,1.0,LLM,CAKES,GG-GG,1.0,1.0,LLM,5629,58,98.96962160241604,58,7,87.93103448275862,7.0,6.0,14.285714285714285,6.0,5.0,16.666666666666664,5.0,4.0,20.0,4.0,3.0,25.0,0
36,TEDDY,True,5,LOIRE,----Y,5,5,CSS_TRUE,MAKES,---Y-,5,5,CSS_TRUE,GHENT,--Y-Y,5.0,5.0,CSS_TRUE,BETTY,-GY-G,3.0,3.0,LLM,TEDDY,GGGGG,0.0,0.0,LLM,,,,,,5629,464,91.75697281932848,464,46,90.08620689655172,46.0,4.0,91.30434782608695,4.0,1.0,75.0,1.0,1.0,0.0,,,,0
37,COLES,True,6,MARES,---GG,3,3,CSS_TRUE,NILES,--GGG,2,2,CSS_TRUE,HOLES,-GGGG,1.0,1.0,CSS_TRUE,SOLES,-GGGG,1.0,1.0,LLM,POLES,-GGGG,1.0,1.0,LLM,COLES,GGGGG,0.0,0.0,LLM,5629,116,97.93924320483212,116,6,94.82758620689656,6.0,4.0,33.33333333333333,4.0,3.0,25.0,3.0,2.0,33.33333333333333,2.0,1.0,50.0,0
38,HWANG,True,3,SIENA,---GY,4,4,CSS_TRUE,GRANT,Y-GG-,3,3,CSS_TRUE,HWANG,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,49,99.12950790548943,49,6,87.75510204081633,6.0,1.0,83.33333333333334,,,,,,,,,,0
39,WRATH,True,3,TESLA,Y---Y,5,5,CSS_TRUE,BHATT,-YGG-,3,3,CSS_TRUE,WRATH,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,98,98.25901581097884,98,1,98.9795918367347,1.0,1.0,0.0,,,,,,,,,,0
40,MACHO,True,4,TRADE,--Y--,5,5,CSS_TRUE,MANIA,GG---,3,3,CSS_TRUE,MACOS,GGGY-,2.0,2.0,CSS_TRUE,MACHO,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,515,90.85095043524603,515,9,98.252427184466,9.0,1.0,88.88888888888889,1.0,1.0,0.0,,,,,,,0
41,LOPEZ,True,4,LEANS,GY---,4,4,CSS_TRUE,LIVER,G--G-,3,3,CSS_TRUE,LÓPEZ,G-GGG,1.0,1.0,CSS_TRUE,LOPEZ,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,30,99.4670456564221,30,3,90.0,3.0,1.0,66.66666666666666,1.0,1.0,0.0,,,,,,,0
42,GOODY,True,3,SIREN,-----,5,5,CSS_TRUE,BALMY,----G,4,4,CSS_TRUE,GOODY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,446,92.0767454254752,446,21,95.2914798206278,21.0,1.0,95.23809523809524,,,,,,,,,,0
43,BROTH,True,5,ARISE,-G---,4,4,CSS_TRUE,ORTON,YGY--,4,4,CSS_TRUE,TROUT,YGG--,3.0,3.0,CSS_TRUE,FROTH,-GGGG,1.0,1.0,LLM,BROTH,GGGGG,0.0,0.0,LLM,,,,,,5629,66,98.82750044412862,66,8,87.87878787878788,8.0,2.0,75.0,2.0,1.0,50.0,1.0,1.0,0.0,,,,0
44,VERDE,True,5,LEARN,-G-Y-,4,4,CSS_TRUE,CERES,-GGY-,3,3,CSS_TRUE,VERGE,GGG-G,1.0,1.0,CSS_TRUE,VERVE,GGG-G,1.0,1.0,LLM,VERDE,GGGGG,0.0,0.0,LLM,,,,,,5629,95,98.31231124533664,95,5,94.73684210526316,5.0,2.0,60.0,2.0,1.0,50.0,1.0,1.0,0.0,,,,0
45,TAMED,True,4,ALTER,Y-YG-,4,4,CSS_TRUE,TAPED,GG-GG,1,1,CSS_TRUE,TAXED,GG-GG,1.0,1.0,CSS_TRUE,TAMED,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,11,99.80458340735476,11,2,81.81818181818183,2.0,1.0,50.0,1.0,1.0,0.0,,,,,,,0
46,LEAFS,False,6,ARTIS,Y---G,4,4,CSS_TRUE,GAMES,-Y-YG,4,4,CSS_TRUE,DEALS,-GGYG,2.0,2.0,CSS_TRUE,LEANS,GGG-G,1.0,1.0,LLM,LEAPS,GGG-G,1.0,1.0,LLM,LEAKS,GGG-G,1.0,1.0,LLM,5629,199,96.46473618759993,199,20,89.9497487437186,20.0,4.0,80.0,4.0,3.0,25.0,3.0,2.0,33.33333333333333,2.0,1.0,50.0,0
47,YACHT,True,4,LEANS,--Y--,5,5,CSS_TRUE,HAIRY,YG--Y,4,4,CSS_TRUE,YAHYA,GGY--,3.0,3.0,CSS_TRUE,YACHT,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,359,93.62231302185111,359,3,99.16434540389972,3.0,1.0,66.66666666666666,1.0,1.0,0.0,,,,,,,0
48,MESSY,True,4,STEAL,Y-Y--,5,5,CSS_TRUE,ROSEN,--GY-,4,4,CSS_TRUE,JESSE,-GGG-,2.0,2.0,CSS_TRUE,MESSY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,215,96.18049387102504,215,10,95.34883720930232,10.0,2.0,80.0,2.0,1.0,50.0,,,,,,,0
49,RYDER,True,4,TALES,---G-,4,4,CSS_TRUE,BONER,---GG,3,3,CSS_TRUE,RIDER,G-GGG,1.0,1.0,CSS_TRUE,RYDER,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,222,96.05613785752354,222,36,83.78378378378379,36.0,1.0,97.2222222222222,1.0,1.0,0.0,,,,,,,0
50,MOTIF,True,4,RAGES,-----,5,5,CSS_TRUE,CINDY,-Y---,5,5,CSS_TRUE,MOBIL,GG-G-,2.0,2.0,CSS_TRUE,MOTIF,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,434,92.28992716290638,434,26,94.00921658986177,26.0,1.0,96.15384615384616,1.0,1.0,0.0,,,,,,,0
51,RAVEN,True,4,CARED,-GYG-,3,3,CSS_TRUE,LATER,-G-GY,3,3,CSS_TRUE,RAVES,GGGG-,1.0,1.0,CSS_TRUE,RAVEN,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,51,99.09397761591757,51,6,88.23529411764706,6.0,1.0,83.33333333333334,1.0,1.0,0.0,,,,,,,0
52,REICH,True,5,LATER,---YY,5,5,CSS_TRUE,ROSIE,G--YY,4,4,CSS_TRUE,REIKI,GGG--,2.0,2.0,CSS_TRUE,REIGN,GGG--,2.0,2.0,LLM,REICH,GGGGG,0.0,0.0,LLM,,,,,,5629,236,95.80742583052051,236,3,98.72881355932203,3.0,2.0,33.33333333333333,2.0,1.0,50.0,1.0,1.0,0.0,,,,0
53,ICONS,True,2,SCARE,YG---,4,4,CSS_TRUE,ICONS,GGGGG,0,0,CSS_TRUE,,,,,,,,,,,,,,,,,,,,,5629,1,99.98223485521407,1,1,0.0,,,,,,,,,,,,,0
54,SILKY,True,4,TAPES,----Y,5,5,CSS_TRUE,SHINY,G-Y-G,3,3,CSS_TRUE,SILLY,GGG-G,1.0,1.0,CSS_TRUE,SILKY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,135,97.60170545389944,135,3,97.77777777777776,3.0,1.0,66.66666666666666,1.0,1.0,0.0,,,,,,,0
55,CARVE,True,4,MENSA,-Y--Y,5,5,CSS_TRUE,ALTER,Y--YY,5,4,CSS_TRUE,CADRE,GG-YG,2.0,2.0,CSS_TRUE,CARVE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,272,95.16788061822704,272,32,88.23529411764706,32.0,2.0,93.75,2.0,1.0,50.0,,,,,,,0
56,LAGER,False,6,SHARE,--YYY,5,4,CSS_TRUE,ALTER,YY-GG,3,3,CSS_TRUE,LAKER,GG-GG,1.0,1.0,CSS_TRUE,LAYER,GG-GG,1.0,1.0,LLM,LAVER,GG-GG,1.0,1.0,LLM,LAZER,GG-GG,1.0,1.0,LLM,5629,125,97.77935690175876,125,7,94.4,7.0,5.0,28.57142857142857,5.0,4.0,20.0,4.0,3.0,25.0,3.0,2.0,33.33333333333333,0
57,JERKS,True,5,TONES,---YG,4,4,CSS_TRUE,REELS,YG--G,3,3,CSS_TRUE,HERBS,-GG-G,2.0,2.0,CSS_TRUE,PERKS,-GGGG,1.0,1.0,LLM,JERKS,GGGGG,0.0,0.0,LLM,,,,,,5629,134,97.61947059868538,134,19,85.82089552238806,19.0,4.0,78.94736842105263,4.0,1.0,75.0,1.0,1.0,0.0,,,,0
58,LOTUS,True,5,REALS,---YG,4,4,CSS_TRUE,SOLIS,-GY-G,3,3,CSS_TRUE,LOGOS,GG--G,2.0,2.0,CSS_TRUE,LOCKS,GG--G,2.0,2.0,LLM,LOTUS,GGGGG,0.0,0.0,LLM,,,,,,5629,75,98.66761414105524,75,11,85.33333333333334,11.0,4.0,63.63636363636363,4.0,2.0,50.0,2.0,1.0,50.0,,,,0
59,LACEY,True,5,MARIE,-G--Y,4,4,CSS_TRUE,TALES,-GYG-,3,3,CSS_TRUE,NAGEL,-G-GY,3.0,3.0,CSS_TRUE,LACED,GGGG-,1.0,1.0,LLM,LACEY,GGGGG,0.0,0.0,LLM,,,,,,5629,144,97.44181915082608,144,14,90.2777777777778,14.0,2.0,85.71428571428571,2.0,1.0,50.0,1.0,1.0,0.0,,,,0
60,TUDOR,True,5,CARNE,--Y--,5,5,CSS_TRUE,ROOST,YY--Y,5,5,CSS_TRUE,ORTIZ,YYY--,5.0,5.0,CSS_TRUE,TUMOR,GG-GG,1.0,1.0,LLM,TUDOR,GGGGG,0.0,0.0,LLM,,,,,,5629,196,96.51803162195772,196,7,96.42857142857144,7.0,2.0,71.42857142857143,2.0,1.0,50.0,1.0,1.0,0.0,,,,0
61,QUOTA,True,4,PANES,-Y---,5,5,CSS_TRUE,TIARA,Y---G,4,4,CSS_TRUE,LOTTA,-Y-GG,3.0,3.0,CSS_TRUE,QUOTA,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,328,94.17303251021497,328,7,97.86585365853658,7.0,1.0,85.71428571428571,1.0,1.0,0.0,,,,,,,0
62,MOURN,True,3,SENOR,--YYY,5,5,CSS_TRUE,ROGAN,YG--G,3,3,CSS_TRUE,MOURN,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,50,99.1117427607035,50,2,96.0,2.0,1.0,50.0,,,,,,,,,,0
63,PROMO,True,5,SEÑOR,---YY,5,5,CSS_TRUE,DORAN,-YY--,5,5,CSS_TRUE,CROFT,-GG--,3.0,3.0,CSS_TRUE,PROWL,GGG--,2.0,2.0,LLM,PROMO,GGGGG,0.0,0.0,LLM,,,,,,5629,199,96.46473618759993,199,35,82.41206030150754,35.0,8.0,77.14285714285715,8.0,3.0,62.5,3.0,1.0,66.66666666666666,,,,0
64,CASTE,True,3,RAISE,-G-YG,3,3,CSS_TRUE,SAUCE,YG-YG,3,3,CSS_TRUE,CASTE,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,9,99.84011369692662,9,1,88.88888888888889,1.0,1.0,0.0,,,,,,,,,,0
65,CAPRI,True,4,RATES,YG---,4,4,CSS_TRUE,MARLA,-GY--,4,4,CSS_TRUE,DAIRY,-GYG-,3.0,3.0,CSS_TRUE,CAPRI,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,106,98.11689465269144,106,16,84.90566037735849,16.0,1.0,93.75,1.0,1.0,0.0,,,,,,,0
66,ALIAS,True,3,DEANS,--Y-G,4,4,CSS_TRUE,RAILS,-YGYG,3,3,CSS_TRUE,ALIAS,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,132,97.65500088825723,132,1,99.24242424242424,1.0,1.0,0.0,,,,,,,,,,0
67,PADDY,True,5,MAORI,-G---,4,4,CSS_TRUE,LANEY,-G--G,3,3,CSS_TRUE,PATSY,GG--G,2.0,2.0,CSS_TRUE,PAPPY,GG--G,2.0,2.0,LLM,PADDY,GGGGG,0.0,0.0,LLM,,,,,,5629,439,92.20110143897674,439,33,92.48291571753984,33.0,2.0,93.93939393939394,2.0,1.0,50.0,1.0,1.0,0.0,,,,0
68,BLOBS,True,4,REALS,---YG,4,4,CSS_TRUE,SOLIS,-YY-G,4,4,CSS_TRUE,BLOWS,GGG-G,1.0,1.0,CSS_TRUE,BLOBS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,75,98.66761414105524,75,12,84.0,12.0,3.0,75.0,3.0,1.0,66.66666666666666,,,,,,,0
69,DILLY,True,4,SADIE,--YY-,5,5,CSS_TRUE,LINDY,YG-YG,3,3,CSS_TRUE,DIMLY,GG-GG,1.0,1.0,CSS_TRUE,DILLY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,45,99.20056848463317,45,2,95.55555555555556,2.0,1.0,50.0,1.0,1.0,0.0,,,,,,,0
70,GUTSY,True,4,RAISE,---G-,4,4,CSS_TRUE,BOSSY,---GG,3,3,CSS_TRUE,GYPSY,G--GG,2.0,2.0,CSS_TRUE,GUTSY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,19,99.66246224906732,19,2,89.47368421052632,2.0,1.0,50.0,1.0,1.0,0.0,,,,,,,0
71,TABOR,True,4,ALERT,Y--YY,5,4,CSS_TRUE,PARTS,-GYY-,4,4,CSS_TRUE,RATIO,YGY-Y,4.0,4.0,CSS_TRUE,TABOR,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,54,99.04068218155976,54,8,85.18518518518519,8.0,1.0,87.5,1.0,1.0,0.0,,,,,,,0
72,INLAY,True,4,CARES,-Y---,5,5,CSS_TRUE,ALINA,YYYY-,5,4,CSS_TRUE,FINAL,-YYGY,4.0,3.0,CSS_TRUE,INLAY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,294,94.77704743293658,294,4,98.63945578231292,4.0,1.0,75.0,1.0,1.0,0.0,,,,,,,0
73,AHHHH,True,4,GOALS,--Y--,5,5,CSS_TRUE,MARNE,-Y---,5,5,CSS_TRUE,CHIBA,-G--Y,4.0,4.0,CSS_TRUE,AHHHH,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,654,88.38159531000179,654,27,95.87155963302752,27.0,1.0,96.29629629629628,1.0,1.0,0.0,,,,,,,0
