game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6,total_violations
26,FLOOD,True,4,ENROL,---GY,4,4,CSS_TRUE,PALOS,--YG-,4,4,CSS_TRUE,BLOOM,-GGG-,2.0,2.0,CSS_TRUE,FLOOD,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,21,99.62693195949548,21,4,80.95238095238095,4.0,1.0,75.0,1.0,1.0,0.0,,,,,,,0
27,APPLY,True,4,CAFES,-Y---,5,5,CSS_TRUE,ADORN,G----,4,4,CSS_TRUE,AYALA,GY-G-,3.0,3.0,CSS_TRUE,APPLY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,445,92.09451057026116,445,26,94.15730337078652,26.0,3.0,88.46153846153845,3.0,1.0,66.66666666666666,,,,,,,0
28,SMILE,True,3,MOLES,Y-YYY,5,3,CSS_TRUE,SMELT,GGYG-,2,2,CSS_TRUE,SMILE,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,4,99.92893942085628,4,1,75.0,1.0,1.0,0.0,,,,,,,,,,0
29,KNOCK,True,4,ROLES,-Y---,5,5,CSS_TRUE,AMINO,---YY,5,5,CSS_TRUE,FUTON,---YY,5.0,5.0,CSS_TRUE,KNOCK,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,148,97.37075857168236,148,7,95.27027027027027,7.0,1.0,85.71428571428571,1.0,1.0,0.0,,,,,,,0
30,SLEEP,True,4,STARE,G---Y,4,4,CSS_TRUE,SEEPS,GYGY-,3,2,CSS_TRUE,SHEEP,G-GGG,1.0,1.0,CSS_TRUE,SLEEP,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,51,99.09397761591757,51,4,92.15686274509804,4.0,2.0,50.0,2.0,1.0,50.0,,,,,,,0
31,BRICK,True,3,LACES,--Y--,5,5,CSS_TRUE,CHINO,Y-G--,4,4,CSS_TRUE,BRICK,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,123,97.8148871913306,123,7,94.3089430894309,7.0,1.0,85.71428571428571,,,,,,,,,,0
32,WROTE,True,4,NOIRE,-Y-YG,4,4,CSS_TRUE,PROVE,-GG-G,2,2,CSS_TRUE,CROWE,-GGYG,2.0,2.0,CSS_TRUE,WROTE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,18,99.68022739385326,18,8,55.55555555555556,8.0,1.0,87.5,1.0,1.0,0.0,,,,,,,0
33,RATED,True,4,CARNE,-GY-Y,4,4,CSS_TRUE,LATER,-GGGY,2,2,CSS_TRUE,RATES,GGGG-,1.0,1.0,CSS_TRUE,RATED,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,57,98.987386747202,57,2,96.49122807017544,2.0,1.0,50.0,1.0,1.0,0.0,,,,,,,0
34,ALERT,True,3,ARSED,GY-Y-,4,4,CSS_TRUE,AVERY,G-GG-,2,2,CSS_TRUE,ALERT,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,6,99.8934091312844,6,1,83.33333333333334,1.0,1.0,0.0,,,,,,,,,,0
35,CAGES,True,6,OASIS,-G--G,3,3,CSS_TRUE,EARLS,YG--G,3,3,CSS_TRUE,MATES,-G-GG,2.0,2.0,CSS_TRUE,BAKES,-G-GG,2.0,2.0,LLM,GAZES,YG-GG,2.0,2.0,LLM,CAGES,GGGGG,0.0,0.0,LLM,5629,164,97.08651625510748,164,46,71.95121951219512,46.0,27.0,41.30434782608695,27.0,22.0,18.51851851851852,22.0,3.0,86.36363636363636,3.0,1.0,66.66666666666666,0
36,TEDDY,True,4,SNARL,-----,5,5,CSS_TRUE,CITED,--YYY,5,4,CSS_TRUE,DEBUT,YG--Y,4.0,4.0,CSS_TRUE,TEDDY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,425,92.44981346597974,425,5,98.82352941176472,5.0,1.0,80.0,1.0,1.0,0.0,,,,,,,0
37,COLES,True,3,OATES,Y--GG,3,3,CSS_TRUE,MOLES,-GGGG,1,1,CSS_TRUE,COLES,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,50,99.1117427607035,50,6,88.0,6.0,1.0,83.33333333333334,,,,,,,,,,0
38,HWANG,True,5,TEARS,--G--,4,4,CSS_TRUE,ALAIN,--G-Y,4,4,CSS_TRUE,CHANG,-YGGG,2.0,2.0,CSS_TRUE,HUANG,G-GGG,1.0,1.0,LLM,HWANG,GGGGG,0.0,0.0,LLM,,,,,,5629,87,98.4544324036241,87,9,89.65517241379311,9.0,2.0,77.77777777777779,2.0,1.0,50.0,1.0,1.0,0.0,,,,0
39,WRATH,True,4,SORES,--Y--,5,5,CSS_TRUE,TRINA,YG--Y,4,4,CSS_TRUE,DRAFT,-GG-Y,3.0,3.0,CSS_TRUE,WRATH,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,263,95.3277669213004,263,7,97.33840304182507,7.0,1.0,85.71428571428571,1.0,1.0,0.0,,,,,,,0
40,MACHO,True,4,ELIAS,---Y-,5,5,CSS_TRUE,MARTA,GG---,3,3,CSS_TRUE,MACON,GGGY-,2.0,2.0,CSS_TRUE,MACHO,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,413,92.6629952034109,413,11,97.3365617433414,11.0,1.0,90.9090909090909,1.0,1.0,0.0,,,,,,,0
41,LOPEZ,True,4,SHARE,----Y,5,5,CSS_TRUE,MELON,-YYY-,5,5,CSS_TRUE,LOVED,GG-G-,2.0,2.0,CSS_TRUE,LOPEZ,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,329,94.15526736542904,329,9,97.2644376899696,9.0,1.0,88.88888888888889,1.0,1.0,0.0,,,,,,,0
42,GOODY,True,4,ELISA,-----,5,5,CSS_TRUE,NORTH,-G---,4,4,CSS_TRUE,MOODY,-GGGG,1.0,1.0,CSS_TRUE,GOODY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,323,94.2618582341446,323,19,94.11764705882352,19.0,2.0,89.47368421052632,2.0,1.0,50.0,,,,,,,0
43,BROTH,True,3,REALS,Y----,5,5,CSS_TRUE,THORN,YYGY-,4,4,CSS_TRUE,BROTH,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,200,96.446971042814,200,2,99.0,2.0,1.0,50.0,,,,,,,,,,0
44,VERDE,True,3,CANES,---Y-,5,5,CSS_TRUE,LOIRE,---YG,4,4,CSS_TRUE,VERDE,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,351,93.76443418013857,351,12,96.58119658119658,12.0,1.0,91.66666666666666,,,,,,,,,,0
45,TAMED,True,3,HEROS,-Y---,5,5,CSS_TRUE,CADET,-GYGY,3,3,CSS_TRUE,TAMED,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,418,92.57416947948126,418,7,98.32535885167464,7.0,1.0,85.71428571428571,,,,,,,,,,0
46,LEAFS,True,3,EARLS,YY-YG,4,3,CSS_TRUE,LEAPS,GGG-G,1,1,CSS_TRUE,LEAFS,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,10,99.82234855214072,10,4,60.0,4.0,1.0,75.0,,,,,,,,,,0
47,YACHT,True,4,OATES,-GY--,4,4,CSS_TRUE,TANIA,YG---,4,4,CSS_TRUE,GARTH,-G-YY,4.0,4.0,CSS_TRUE,YACHT,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,61,98.91632616805826,61,10,83.60655737704919,10.0,1.0,90.0,1.0,1.0,0.0,,,,,,,0
48,MESSY,True,3,OATES,---YY,5,5,CSS_TRUE,SEINE,YG---,4,4,CSS_TRUE,MESSY,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,79,98.59655356191152,79,3,96.20253164556962,3.0,1.0,66.66666666666666,,,,,,,,,,0
49,RYDER,True,4,ERICA,YY---,5,5,CSS_TRUE,LORDE,--YYY,5,4,CSS_TRUE,REDUX,GYG--,3.0,3.0,CSS_TRUE,RYDER,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,293,94.79481257772252,293,7,97.61092150170649,7.0,1.0,85.71428571428571,1.0,1.0,0.0,,,,,,,0
50,MOTIF,True,4,LASER,-----,5,5,CSS_TRUE,CHINO,--Y-Y,5,5,CSS_TRUE,BIGOT,-Y-YY,5.0,5.0,CSS_TRUE,MOTIF,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,361,93.58678273227927,361,7,98.06094182825484,7.0,1.0,85.71428571428571,1.0,1.0,0.0,,,,,,,0
51,RAVEN,True,3,LASER,-G-GY,3,3,CSS_TRUE,CARED,-GYG-,3,3,CSS_TRUE,RAVEN,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,21,99.62693195949548,21,2,90.47619047619048,2.0,1.0,50.0,,,,,,,,,,0
52,REICH,True,4,MATEO,---Y-,5,5,CSS_TRUE,SEINE,-GG--,3,3,CSS_TRUE,WEIGH,-GG-G,2.0,2.0,CSS_TRUE,REICH,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,446,92.0767454254752,446,7,98.4304932735426,7.0,1.0,85.71428571428571,1.0,1.0,0.0,,,,,,,0
53,ICONS,True,4,MARIS,---YG,4,4,CSS_TRUE,LIKES,-Y--G,4,4,CSS_TRUE,THINS,--YGG,3.0,3.0,CSS_TRUE,ICONS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,163,97.1042813998934,163,23,85.88957055214725,23.0,1.0,95.65217391304348,1.0,1.0,0.0,,,,,,,0
54,SILKY,True,4,CANES,----Y,5,5,CSS_TRUE,SHOUT,G----,4,4,CSS_TRUE,SPILL,G-YY-,4.0,3.0,CSS_TRUE,SILKY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,172,96.94439509682005,172,11,93.6046511627907,11.0,1.0,90.9090909090909,1.0,1.0,0.0,,,,,,,0
55,CARVE,True,5,TEARS,-YYY-,5,4,CSS_TRUE,AMBER,Y--YY,5,4,CSS_TRUE,FARCE,-GGYG,2.0,2.0,CSS_TRUE,CARNE,GGG-G,1.0,1.0,LLM,CARVE,GGGGG,0.0,0.0,LLM,,,,,,5629,115,97.95700834961804,115,24,79.13043478260869,24.0,3.0,87.5,3.0,2.0,33.33333333333333,2.0,1.0,50.0,,,,0
56,LAGER,True,6,HOSEA,---GY,4,4,CSS_TRUE,LATER,GG-GG,1,1,CSS_TRUE,LAUER,GG-GG,1.0,1.0,CSS_TRUE,LAYER,GG-GG,1.0,1.0,LLM,LAVER,GG-GG,1.0,1.0,LLM,LAGER,GGGGG,0.0,0.0,LLM,5629,171,96.96216024160596,171,6,96.49122807017544,6.0,5.0,16.666666666666664,5.0,4.0,20.0,4.0,3.0,25.0,3.0,1.0,66.66666666666666,0
57,JERKS,True,6,ISLET,-Y-Y-,5,5,CSS_TRUE,PEARS,-G-YG,3,3,CSS_TRUE,HERBS,-GG-G,2.0,2.0,CSS_TRUE,FERNS,-GG-G,2.0,2.0,LLM,GERMS,-GG-G,2.0,2.0,LLM,JERKS,GGGGG,0.0,0.0,LLM,5629,236,95.80742583052051,236,16,93.22033898305084,16.0,6.0,62.5,6.0,3.0,50.0,3.0,2.0,33.33333333333333,2.0,1.0,50.0,0
58,LOTUS,True,4,SIRED,Y----,5,5,CSS_TRUE,LAMPS,G---G,3,3,CSS_TRUE,LOONS,GG--G,2.0,2.0,CSS_TRUE,LOTUS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,370,93.4268964292059,370,11,97.02702702702702,11.0,4.0,63.63636363636363,4.0,1.0,75.0,,,,,,,0
59,LACEY,True,4,BARON,-G---,4,4,CSS_TRUE,MAYES,-GYG-,3,3,CSS_TRUE,DALEY,-GYGG,2.0,2.0,CSS_TRUE,LACEY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,419,92.55640433469532,419,6,98.56801909307876,6.0,1.0,83.33333333333334,1.0,1.0,0.0,,,,,,,0
60,TUDOR,True,2,TAHOE,G--G-,3,3,CSS_TRUE,TUDOR,GGGGG,0,0,CSS_TRUE,,,,,,,,,,,,,,,,,,,,,5629,10,99.82234855214072,10,1,90.0,,,,,,,,,,,,,0
61,QUOTA,True,4,LANES,-Y---,5,5,CSS_TRUE,CRAIG,--Y--,5,5,CSS_TRUE,ADOPT,Y-G-Y,4.0,4.0,CSS_TRUE,QUOTA,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,228,95.94954698880797,228,22,90.35087719298248,22.0,1.0,95.45454545454544,1.0,1.0,0.0,,,,,,,0
62,MOURN,True,4,ANISE,-Y---,5,5,CSS_TRUE,CORNY,-GYY-,4,3,CSS_TRUE,DONOR,-GY-Y,4.0,4.0,CSS_TRUE,MOURN,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,125,97.77935690175876,125,4,96.8,4.0,1.0,75.0,1.0,1.0,0.0,,,,,,,0
63,PROMO,True,3,RAISE,Y----,5,5,CSS_TRUE,GROOT,-GGY-,3,3,CSS_TRUE,PROMO,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,156,97.22863741339492,156,3,98.07692307692308,3.0,1.0,66.66666666666666,,,,,,,,,,0
64,CASTE,True,4,HAMER,-G-Y-,4,4,CSS_TRUE,LAINE,-G--G,3,3,CSS_TRUE,SAUCE,YG-YG,3.0,3.0,CSS_TRUE,CASTE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,60,98.9340913128442,60,13,78.33333333333333,13.0,1.0,92.3076923076923,1.0,1.0,0.0,,,,,,,0
65,CAPRI,True,5,RANTS,YG---,4,4,CSS_TRUE,MARGE,-GY--,4,4,CSS_TRUE,DAKAR,-G--Y,4.0,4.0,CSS_TRUE,FAIRY,-GYG-,3.0,3.0,LLM,CAPRI,GGGGG,0.0,0.0,LLM,,,,,,5629,154,97.26416770296676,154,21,86.36363636363636,21.0,4.0,80.95238095238095,4.0,1.0,75.0,1.0,1.0,0.0,,,,0
66,ALIAS,True,3,DANES,-Y--G,4,4,CSS_TRUE,SLATS,-GY-G,3,3,CSS_TRUE,ALIAS,GGGGG,0.0,0.0,CSS_TRUE,,,,,,,,,,,,,,,,5629,98,98.25901581097884,98,2,97.95918367346938,2.0,1.0,50.0,,,,,,,,,,0
67,PADDY,True,4,DANES,YG---,4,4,CSS_TRUE,MARDI,-G-G-,3,3,CSS_TRUE,WALDO,-G-G-,3.0,3.0,CSS_TRUE,PADDY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,41,99.27162906377689,41,7,82.92682926829268,7.0,3.0,57.14285714285714,3.0,1.0,66.66666666666666,,,,,,,0
68,BLOBS,True,5,SOREN,YY---,5,5,CSS_TRUE,CLOTS,-GG-G,2,2,CSS_TRUE,GLOWS,-GG-G,2.0,2.0,CSS_TRUE,FLOSS,-GG-G,2.0,2.0,LLM,BLOBS,GGGGG,0.0,0.0,LLM,,,,,,5629,56,99.00515189198792,56,9,83.92857142857143,9.0,3.0,66.66666666666666,3.0,1.0,66.66666666666666,1.0,1.0,0.0,,,,0
69,DILLY,True,4,ARTIE,---Y-,5,5,CSS_TRUE,LINUS,YG---,4,4,CSS_TRUE,DIMLY,GG-GG,1.0,1.0,CSS_TRUE,DILLY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,284,94.95469888079587,284,14,95.07042253521126,14.0,1.0,92.85714285714286,1.0,1.0,0.0,,,,,,,0
70,GUTSY,True,4,RAISE,---G-,4,4,CSS_TRUE,BOSSY,---GG,3,3,CSS_TRUE,GYPSY,G--GG,2.0,2.0,CSS_TRUE,GUTSY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,19,99.66246224906732,19,2,89.47368421052632,2.0,1.0,50.0,1.0,1.0,0.0,,,,,,,0
71,TABOR,True,5,PARSE,-GY--,4,4,CSS_TRUE,AAMIR,-G--G,3,3,CSS_TRUE,GABOR,-GGGG,1.0,1.0,CSS_TRUE,LABOR,-GGGG,1.0,1.0,LLM,TABOR,GGGGG,0.0,0.0,LLM,,,,,,5629,75,98.66761414105524,75,7,90.66666666666666,7.0,2.0,71.42857142857143,2.0,1.0,50.0,1.0,1.0,0.0,,,,0
72,INLAY,True,4,SADIE,-Y-Y-,5,5,CSS_TRUE,TRINA,--YYY,5,4,CSS_TRUE,MINAJ,-YYG-,4.0,3.0,CSS_TRUE,INLAY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5629,108,98.08136436311956,108,7,93.51851851851852,7.0,1.0,85.71428571428571,1.0,1.0,0.0,,,,,,,0
73,AHHHH,True,5,LAPSE,-Y---,5,5,CSS_TRUE,TRINA,----Y,5,5,CSS_TRUE,COACH,--Y-G,4.0,4.0,CSS_TRUE,JUDAH,---YG,4.0,4.0,LLM,AHHHH,GGGGG,0.0,0.0,LLM,,,,,,5629,360,93.6045478770652,360,13,96.38888888888889,13.0,2.0,84.61538461538461,2.0,1.0,50.0,1.0,1.0,0.0,,,,0
