game_number,target_code,won,attempts,guess_1,feedback_1,strategy_1,candidates_1,guess_2,feedback_2,strategy_2,candidates_2,guess_3,feedback_3,strategy_3,candidates_3,guess_4,feedback_4,strategy_4,candidates_4,guess_5,feedback_5,strategy_5,candidates_5,guess_6,feedback_6,strategy_6,candidates_6,guess_7,feedback_7,strategy_7,candidates_7,guess_8,feedback_8,strategy_8,candidates_8,guess_9,feedback_9,strategy_9,candidates_9,guess_10,feedback_10,strategy_10,candidates_10
33,YGRW,True,6,TEXT,INVALID,LLM,1296,BYRG,1B2W,CSS,132,YBRW,3B0W,CSS,6,YBRO,2B0W,CSS,2,GBRW,2B1W,CSS,1,YGRW,4B0W,CSS,1,,,,,,,,,,,,,,,,
34,RWGY,True,6,FROM,INVALID,LLM,1296,YGBO,0B2W,CSS,312,OBRR,0B1W,CSS,54,BYWW,0B2W,CSS,8,RWYG,2B2W,CSS,2,RWGY,4B0W,CSS,1,,,,,,,,,,,,,,,,
35,YYYO,True,4,RWGB,0B0W,LLM,16,OOYO,2B0W,CSS,3,YOYY,2B2W,CSS,2,YYYO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
36,RWYR,True,3,RRGG,1B1W,LLM,208,RYRO,1B2W,CSS,20,RWYR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,YBBY,True,6,CODE,INVALID,LLM,1296,YBBO,3B0W,CSS,20,YRBO,2B0W,CSS,8,BBBO,2B0W,CSS,3,YBBG,3B0W,CSS,2,YBBY,4B0W,CSS,1,,,,,,,,,,,,,,,,
38,YGYB,True,6,NEXT,INVALID,LLM,1296,BGRR,1B1W,CSS,230,WRYR,1B0W,CSS,23,BROB,1B0W,CSS,5,WGGB,2B0W,CSS,1,YGYB,4B0W,CSS,1,,,,,,,,,,,,,,,,
39,WOBR,True,4,YBRR,1B1W,LLM,230,RGWR,1B1W,CSS,39,BOGR,2B1W,CSS,4,WOBR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
40,BYRG,True,5,OYRG,3B0W,LLM,20,OYWG,2B0W,CSS,12,OYRR,2B0W,CSS,6,OBRG,2B1W,CSS,1,BYRG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
41,RBBO,True,5,GGRG,0B1W,LLM,308,YOYR,0B2W,CSS,57,WROO,1B1W,CSS,6,RBOB,2B2W,CSS,1,RBBO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
42,OBRO,True,4,GRRY,1B0W,LLM,182,GBOG,1B1W,CSS,25,BROO,1B3W,CSS,1,OBRO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
43,WRYR,True,2,YWBO,0B2W,LLM,312,WRYR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,GGRY,True,4,WROO,0B1W,LLM,276,BBWY,1B0W,CSS,34,GBRG,2B1W,CSS,2,GGRY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
45,YYYG,True,5,GWBR,0B1W,LLM,152,YOGY,1B2W,CSS,21,YYWO,2B0W,CSS,3,OYGO,1B1W,CSS,1,YYYG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
46,ROBW,True,5,GBOW,1B2W,LLM,132,RBGO,1B2W,CSS,17,ORGW,1B2W,CSS,3,OBWR,0B4W,CSS,1,ROBW,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
47,WGBB,True,4,ROYO,0B0W,LLM,81,WBBB,3B0W,CSS,8,WBWB,2B1W,CSS,2,WGBB,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
48,BOOR,True,5,YYGG,0B0W,LLM,256,RWBB,0B2W,CSS,42,BROO,2B2W,CSS,2,BORO,2B2W,CSS,1,BOOR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
49,WWOY,True,4,YWGO,1B2W,LLM,132,BOGW,0B2W,CSS,38,GRYO,0B2W,CSS,6,WWOY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
50,WWGR,True,4,OYWG,0B2W,LLM,312,GRRW,0B3W,CSS,11,WGBR,2B1W,CSS,1,WWGR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
51,YBYB,True,6,RWBO,0B1W,LLM,152,GBGY,1B1W,CSS,30,YGWY,1B1W,CSS,5,WGGW,0B0W,CSS,2,BYYY,1B2W,CSS,1,YBYB,4B0W,CSS,1,,,,,,,,,,,,,,,,
52,WBWR,True,4,BGBW,0B2W,LLM,222,RWWG,1B2W,CSS,24,OWGR,1B1W,CSS,2,WBWR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
53,GOWY,True,4,RWGW,0B2W,LLM,222,GBRR,1B0W,CSS,24,WYOR,0B3W,CSS,1,GOWY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
54,RYWO,True,5,BBRY,0B2W,LLM,222,RGYR,1B1W,CSS,41,YYWR,2B1W,CSS,4,WYOR,1B3W,CSS,1,RYWO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
55,RBYY,True,6,BLUE,INVALID,LLM,1296,GYRG,0B2W,CSS,222,YBWR,1B2W,CSS,32,ORWY,1B1W,CSS,7,YRBB,0B3W,CSS,1,RBYY,4B0W,CSS,1,,,,,,,,,,,,,,,,
56,BRWO,True,5,GYOB,0B2W,LLM,312,YGGW,0B1W,CSS,56,BRRY,2B0W,CSS,9,ORYY,1B1W,CSS,1,BRWO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
57,BOBO,True,2,WYBR,1B0W,LLM,108,BOBO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,ROYG,True,5,YGGB,0B2W,LLM,222,BYOY,0B2W,CSS,30,GWYO,1B2W,CSS,5,ORYG,2B2W,CSS,1,ROYG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
59,RWOB,True,4,RWGY,2B0W,LLM,96,RGGB,2B0W,CSS,14,RWRB,3B0W,CSS,3,RWOB,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
60,OGOO,True,5,BWGO,1B1W,LLM,252,BRRG,0B1W,CSS,56,OYGY,1B1W,CSS,8,YWBY,0B0W,CSS,1,OGOO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
61,YBOY,True,5,BROO,1B1W,LLM,230,OWOY,2B0W,CSS,17,RGOY,2B0W,CSS,4,RWOR,1B0W,CSS,2,YBOY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
62,GYGY,True,5,ROYW,0B1W,LLM,152,GWBG,1B1W,CSS,30,BGBO,0B1W,CSS,4,GRGR,2B0W,CSS,1,GYGY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
63,YYRB,True,4,RGBW,0B2W,LLM,312,YRYB,2B2W,CSS,3,BRYY,0B4W,CSS,1,YYRB,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
64,YBGG,True,5,GWOY,0B2W,LLM,312,RGWR,0B1W,CSS,58,OBGB,2B0W,CSS,7,ORYB,0B2W,CSS,1,YBGG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
65,GWWY,True,5,BRRY,1B0W,LLM,182,ORWO,1B0W,CSS,27,BWWB,2B0W,CSS,4,YWWY,3B0W,CSS,2,GWWY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
66,BYGR,True,6,WILL,INVALID,LLM,1296,OBGY,1B2W,CSS,132,OYRG,1B2W,CSS,17,YBRO,0B3W,CSS,3,OGBR,1B2W,CSS,1,BYGR,4B0W,CSS,1,,,,,,,,,,,,,,,,
67,RORB,True,4,BBOY,0B2W,LLM,222,WYGO,0B1W,CSS,14,YRRB,2B1W,CSS,1,RORB,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
68,WOYW,True,5,GWBO,0B2W,LLM,312,YBYW,2B0W,CSS,31,ROYW,3B0W,CSS,3,OOYW,3B0W,CSS,1,WOYW,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
69,GYOB,True,4,RWBO,0B2W,LLM,312,OGGR,0B2W,CSS,43,WRYG,0B2W,CSS,6,GYOB,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
70,WRBG,True,5,YYOO,0B0W,LLM,256,BRRW,1B2W,CSS,40,WRWB,2B1W,CSS,3,WBRB,1B2W,CSS,1,WRBG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
71,GYGO,True,5,RWBO,1B0W,LLM,108,YWWY,0B1W,CSS,20,RYGG,2B1W,CSS,3,RRYG,0B2W,CSS,1,GYGO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
72,OBGO,True,5,OOWR,1B1W,LLM,230,RYWW,0B0W,CSS,20,OGOG,1B2W,CSS,3,GOOB,0B4W,CSS,1,OBGO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
73,YYYY,True,5,BBBO,0B0W,LLM,256,WGWY,1B0W,CSS,18,RRRY,1B0W,CSS,3,GGRG,0B0W,CSS,1,YYYY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
74,BYBR,True,4,YBWB,0B3W,LLM,44,WWBY,1B1W,CSS,6,BYBG,3B0W,CSS,2,BYBR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
75,WGOR,True,4,RGRY,1B1W,LLM,230,YGBG,1B0W,CSS,28,RWWG,0B3W,CSS,1,WGOR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
76,BRBW,True,4,YGYY,0B0W,LLM,256,BBRO,1B2W,CSS,40,BOOR,1B1W,CSS,6,BRBW,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
77,YRBO,True,5,BWOY,0B3W,LLM,136,WYBG,1B1W,CSS,26,WRYO,2B1W,CSS,3,WOYW,0B2W,CSS,1,YRBO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
78,RYGR,True,5,RWYG,1B2W,LLM,132,ROWY,1B1W,CSS,24,GWGY,1B1W,CSS,4,RRGW,2B1W,CSS,1,RYGR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
79,BGRG,True,5,GWBY,0B2W,LLM,312,OBOG,1B1W,CSS,50,ORGW,0B2W,CSS,9,RBYO,0B2W,CSS,1,BGRG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
80,BWWO,True,4,RYWO,2B0W,LLM,96,RBRO,1B1W,CSS,24,BYGO,2B0W,CSS,3,BWWO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
81,YOOW,True,5,BGYY,0B1W,LLM,276,ROBR,1B0W,CSS,36,WWGR,0B1W,CSS,5,OOOG,2B0W,CSS,1,YOOW,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
82,BYGB,True,3,OOWG,0B1W,LLM,276,WBRR,0B1W,CSS,40,BYGB,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,RYOY,True,5,RWYG,1B1W,LLM,252,BGWG,0B0W,CSS,20,ROOY,3B0W,CSS,3,RROY,3B0W,CSS,1,RYOY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
84,BRRR,True,4,BGOW,1B0W,LLM,108,YGRR,2B0W,CSS,12,YGGY,0B0W,CSS,2,BRRR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
85,WBGY,True,5,YGOB,0B3W,LLM,136,WOYG,1B2W,CSS,20,WYBO,1B2W,CSS,4,BYWG,0B4W,CSS,1,WBGY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
86,BWWB,True,5,ORBR,0B1W,LLM,276,YGGB,1B0W,CSS,36,YWYO,1B0W,CSS,3,WWWB,3B0W,CSS,1,BWWB,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
87,BRRY,True,4,OGGB,0B1W,LLM,276,YRRG,2B1W,CSS,11,YORR,1B2W,CSS,1,BRRY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
88,OOBB,True,4,BGBW,1B1W,LLM,230,BROB,1B2W,CSS,19,ORBG,2B0W,CSS,3,OOBB,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
89,YOYR,True,5,BBGR,1B0W,LLM,182,YWGW,1B0W,CSS,28,BOOW,1B0W,CSS,5,YYOR,2B2W,CSS,1,YOYR,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
90,OBRY,True,5,YGBO,0B3W,LLM,136,GWYB,0B2W,CSS,29,BROG,0B3W,CSS,3,OYGR,1B2W,CSS,1,OBRY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
91,GBRO,True,4,BYYR,0B2W,LLM,222,RRWB,0B2W,CSS,30,YBOW,1B1W,CSS,4,GBRO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
92,BYRB,True,4,BGBW,1B1W,LLM,230,BBYR,1B3W,CSS,2,RBBY,0B4W,CSS,1,BYRB,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
93,BBRG,True,4,BRRY,2B0W,LLM,105,BYWY,1B0W,CSS,26,BRBB,1B2W,CSS,2,BBRG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
94,WRYW,True,4,RRGY,1B1W,LLM,230,WRBR,2B0W,CSS,17,WRWG,2B1W,CSS,1,WRYW,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
95,BBWO,True,4,RRWG,1B0W,LLM,182,OBWW,2B1W,CSS,12,WBWY,2B0W,CSS,2,BBWO,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
96,WYGY,True,5,WROB,1B0W,LLM,108,GYGB,2B0W,CSS,12,YYBB,1B1W,CSS,3,BBGB,1B0W,CSS,1,WYGY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
97,ORBG,True,5,RGYW,0B2W,LLM,312,YOOG,1B1W,CSS,50,BOGR,0B4W,CSS,3,GROB,1B3W,CSS,1,ORBG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
98,WYGG,True,5,WWGO,2B0W,LLM,105,WYRO,2B0W,CSS,14,WWRB,1B0W,CSS,3,WYGY,3B0W,CSS,1,WYGG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,
99,YOOG,True,4,YGGB,1B1W,LLM,230,YWBY,1B0W,CSS,28,ROGY,1B2W,CSS,3,YOOG,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
100,YBYY,True,4,YYRR,1B1W,LLM,208,RBRW,1B0W,CSS,21,YBBY,3B0W,CSS,3,YBYY,4B0W,CSS,1,,,,,,,,,,,,,,,,,,,,,,,,
