game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6
11,YOUNG,True,2,THINK,---G-,4,4,LLM,YOUNG,GGGGG,0,0,CSS,,,,,,,,,,,,,,,,,,,,,5629,176,96.87333451767633,176,1,99.43181818181817,,,,,,,,,,,,
12,MEANS,True,4,SWEAR,Y-YY-,5,4,LLM,MATES,GY-YG,3,3,CSS,MEALS,GGG-G,1.0,1.0,LLM,MEANS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,144,97.44181915082608,144,2,98.61111111111111,2,1,50.0,1,1,0.0,,,,,,
13,TRUTH,True,4,THINK,GY---,4,4,LLM,TEETH,G--GG,2,2,CSS,TOOTH,G--GG,2.0,2.0,LLM,TRUTH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,12,99.78681826256884,12,2,83.33333333333334,2,1,50.0,1,1,0.0,,,,,,
14,FIRED,True,5,TREAT,-YY--,5,4,LLM,JERRY,-YG--,4,4,CSS,THEIR,--YYY,5.0,5.0,LLM,FIRES,GGGG-,1.0,1.0,CSS,FIRED,GGGGG,0.0,0.0,LLM,,,,,,5629,341,93.94208562799787,341,55,83.87096774193549,55,7,87.27272727272727,7,1,85.71428571428571,1,1,0.0,,,
15,FOLKS,True,5,GREAT,-----,5,5,LLM,LUMPS,Y---G,4,4,CSS,SOILS,-G-YG,3.0,3.0,LLM,FOLDS,GGG-G,1.0,1.0,CSS,FOLKS,GGGGG,0.0,0.0,LLM,,,,,,5629,624,88.91454965357968,624,35,94.39102564102564,35,5,85.71428571428571,5,1,80.0,1,1,0.0,,,
16,CHILE,True,5,WORDS,-----,5,5,LLM,TITTY,-Y---,5,5,CSS,BAGEN,---Y-,5.0,5.0,LLM,LUCIE,Y-YYG,4.0,4.0,CSS,CHILE,GGGGG,0.0,0.0,LLM,,,,,,5629,1044,81.45318884348907,1044,187,82.08812260536399,187,18,90.37433155080214,18,2,88.88888888888889,2,1,50.0,,,
17,BLACK,True,5,TREAT,---Y-,5,5,LLM,SMALL,--GY-,4,4,CSS,ALACK,-GGGG,1.0,1.0,LLM,FLACK,-GGGG,1.0,1.0,CSS,BLACK,GGGGG,0.0,0.0,LLM,,,,,,5629,654,88.38159531000179,654,21,96.78899082568807,21,3,85.71428571428571,3,2,33.33333333333333,2,1,50.0,,,
18,GRANT,True,4,THINK,Y--G-,4,4,LLM,STONY,-Y-G-,4,4,CSS,GREEN,GG--Y,3.0,3.0,LLM,GRANT,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,36,99.36045478770652,36,19,47.22222222222222,19,2,89.47368421052632,2,1,50.0,,,,,,
19,MEALS,True,4,WORDS,----G,4,4,LLM,MINAS,G--YG,3,3,CSS,MASKS,GY--G,3.0,3.0,LLM,MEALS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,518,90.79765500088826,518,13,97.49034749034749,13,2,84.61538461538461,2,1,50.0,,,,,,
20,CREAM,True,3,MATCH,YY-Y-,5,5,LLM,CRAMP,GGYY-,3,2,CSS,CREAM,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,7,99.87564398649849,7,1,85.71428571428571,1,1,0.0,,,,,,,,,
21,AWAKE,True,5,THINK,----Y,5,5,LLM,BLOKE,---GG,3,3,CSS,PARKE,-Y-GG,3.0,3.0,LLM,QUAKE,--GGG,2.0,2.0,CSS,AWAKE,GGGGG,0.0,0.0,LLM,,,,,,5629,183,96.74897850417481,183,5,97.26775956284153,5,2,60.0,2,1,50.0,1,1,0.0,,,
22,OCCUR,True,3,BRACE,-Y-Y-,5,5,LLM,SCORN,-GYY-,4,4,CSS,OCCUR,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,40,99.2893942085628,40,1,97.5,1,1,0.0,,,,,,,,,
23,YEARS,True,4,THING,-----,5,5,LLM,FLORA,---GY,4,4,CSS,REARW,-GGG-,2.0,2.0,LLM,YEARS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,1638,70.90069284064666,1638,32,98.04639804639804,32,6,81.25,6,1,83.33333333333334,,,,,,
24,GRADE,True,4,WORDS,--YG-,4,4,LLM,PRUDE,-G-GG,2,2,CSS,TRADE,-GGGG,1.0,1.0,LLM,GRADE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,20,99.6446971042814,20,3,85.0,3,1,66.66666666666666,1,1,0.0,,,,,,
25,CHILL,True,3,THINK,-GG--,3,3,LLM,WHICH,-GGY-,3,3,CSS,CHILL,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,27,99.52034109077988,27,11,59.25925925925925,11,1,90.9090909090909,,,,,,,,,
26,FLOOD,True,3,THIRD,----G,4,4,LLM,FUSED,G---G,3,3,CSS,FLOOD,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,105,98.13465979747735,105,2,98.09523809523809,2,1,50.0,,,,,,,,,
27,APPLY,True,5,THINN,-----,5,5,LLM,FOXES,-----,5,5,CSS,CARRY,-Y--G,4.0,4.0,LLM,ALLAY,GY--G,3.0,3.0,CSS,APPLY,GGGGG,0.0,0.0,LLM,,,,,,5629,1884,66.53046722330787,1884,217,88.48195329087048,217,4,98.15668202764977,4,2,50.0,2,1,50.0,,,
28,SMILE,False,6,THINK,--G--,4,4,LLM,GAIUS,--G-Y,4,4,CSS,GRAIS,---YY,5.0,5.0,LLM,SPICE,G-G-G,2.0,2.0,CSS,CIPER,-Y-Y-,5.0,4.0,LLM,SLIME,GYGYG,2.0,2.0,CSS,5629,192,96.58909220110144,192,22,88.54166666666666,22,16,27.27272727272727,16,4,75.0,4,4,0.0,4,1,75.0
29,KNOCK,True,3,THINK,---YG,4,4,LLM,KNACK,GG-GG,1,1,CSS,KNOCK,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,7,99.87564398649849,7,1,85.71428571428571,1,1,0.0,,,,,,,,,
30,SLEEP,True,5,THINK,-----,5,5,LLM,BEBOP,-Y--G,4,4,CSS,CREEP,--GGG,2.0,2.0,LLM,SWEEP,G-GGG,1.0,1.0,CSS,SLEEP,GGGGG,0.0,0.0,LLM,,,,,,5629,1651,70.66974595842956,1651,3,99.8182919442762,3,2,33.33333333333333,2,1,50.0,1,1,0.0,,,
31,BRICK,True,5,THINK,--G-G,3,3,LLM,FRICK,-GGGG,1,1,CSS,PRICK,-GGGG,1.0,1.0,LLM,CRICK,-GGGG,1.0,1.0,CSS,BRICK,GGGGG,0.0,0.0,LLM,,,,,,5629,15,99.73352282821105,15,4,73.33333333333333,4,3,25.0,3,2,33.33333333333333,2,1,50.0,,,
32,WROTE,True,5,CHECK,--Y--,5,5,LLM,LIBER,---YY,5,5,CSS,READY,YY---,5.0,5.0,LLM,PURGE,--Y-G,4.0,4.0,CSS,WROTE,GGGGG,0.0,0.0,LLM,,,,,,5629,1530,72.8193284775271,1530,165,89.2156862745098,165,38,76.96969696969697,38,10,73.68421052631578,10,1,90.0,,,
33,RATED,True,4,GRATE,-YYYY,5,2,LLM,TAMER,YG-GY,3,3,CSS,RATES,GGGG-,1.0,1.0,LLM,RATED,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,24,99.57363652513767,24,2,91.66666666666666,2,1,50.0,1,1,0.0,,,,,,
34,ALERT,True,5,THING,Y----,5,5,LLM,FATED,-YYY-,5,4,CSS,STEAK,-YGY-,4.0,4.0,LLM,AVERT,G-GGG,1.0,1.0,CSS,ALERT,GGGGG,0.0,0.0,LLM,,,,,,5629,438,92.21886658376266,438,39,91.0958904109589,39,3,92.3076923076923,3,1,66.66666666666666,1,1,0.0,,,
35,CAGES,True,6,BRAIA,--Y--,5,5,LLM,PATSY,-G-Y-,4,4,CSS,SAFES,-G-GG,2.0,2.0,LLM,HAWES,-G-GG,2.0,2.0,CSS,GUESS,Y-Y-G,4.0,4.0,LLM,CAGES,GGGGG,0.0,0.0,CSS,5629,638,88.66583762657666,638,107,83.22884012539184,107,33,69.1588785046729,33,22,33.33333333333333,22,2,90.9090909090909,2,1,50.0
36,TEDDY,True,4,THINK,G----,4,4,LLM,TRAPS,G----,4,4,CSS,WELTY,-G-YG,3.0,3.0,LLM,TEDDY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,136,97.58394030911352,136,16,88.23529411764706,16,1,93.75,1,1,0.0,,,,,,
37,COLES,True,4,REARX,-Y---,5,5,LLM,IBSEN,--YG-,4,4,CSS,SPEED,Y--G-,4.0,4.0,LLM,COLES,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,706,87.45780778113341,706,55,92.20963172804532,55,22,60.0,22,1,95.45454545454545,,,,,,
38,HWANG,True,3,WORDS,Y----,5,5,LLM,LEWIN,--Y-Y,5,4,CSS,HWANG,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,35,99.37821993249246,35,3,91.42857142857143,3,1,66.66666666666666,,,,,,,,,
39,WRATH,True,4,THERE,YY-Y-,5,5,LLM,NORTH,--YGG,3,3,CSS,FRITH,-G-GG,2.0,2.0,LLM,WRATH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,22,99.60916681470954,22,2,90.9090909090909,2,1,50.0,1,1,0.0,,,,,,
40,MACHO,True,4,THERE,-Y---,5,5,LLM,FISHY,---G-,4,4,CSS,ALPHA,Y--G-,4.0,4.0,LLM,MACHO,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,207,96.32261502931249,207,9,95.65217391304348,9,3,66.66666666666666,3,1,66.66666666666666,,,,,,
41,LOPEZ,True,3,THOER,--YG-,4,4,LLM,NOSED,-G-G-,3,3,CSS,LOPEZ,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,102,98.18795523183515,102,11,89.2156862745098,11,1,90.9090909090909,,,,,,,,,
42,GOODY,True,5,THINK,-----,5,5,LLM,SALLY,----G,4,4,CSS,MERCY,----G,4.0,4.0,LLM,DODGY,YG-YG,3.0,3.0,CSS,GOODY,GGGGG,0.0,0.0,LLM,,,,,,5629,1651,70.66974595842956,1651,83,94.97274379164143,83,18,78.3132530120482,18,2,88.88888888888889,2,1,50.0,,,
43,BROTH,True,3,THERE,YY-Y-,5,5,LLM,ORTHO,YGYY-,4,3,CSS,BROTH,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,22,99.60916681470954,22,2,90.9090909090909,2,1,50.0,,,,,,,,,
44,VERDE,True,5,THINK,-----,5,5,LLM,DECOY,YG---,4,4,CSS,WELDS,-G-G-,3.0,3.0,LLM,READE,YG-GG,2.0,2.0,CSS,VERDE,GGGGG,0.0,0.0,LLM,,,,,,5629,1651,70.66974595842956,1651,26,98.4251968503937,26,4,84.61538461538461,4,1,75.0,1,1,0.0,,,
45,TAMED,True,4,WORDS,---Y-,5,5,LLM,CITED,--YGG,3,3,CSS,TUNED,G--GG,2.0,2.0,LLM,TAMED,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,254,95.48765322437379,254,5,98.03149606299213,5,4,20.0,4,1,75.0,,,,,,
46,LEAFS,True,6,THIRD,-----,5,5,LLM,COSBY,--Y--,5,5,CSS,GIVEN,---Y-,5.0,5.0,LLM,WEEKS,-G--G,3.0,3.0,CSS,MEALS,-GGYG,2.0,2.0,LLM,LEAFS,GGGGG,0.0,0.0,CSS,5629,1218,78.36205365073725,1218,212,82.59441707717569,212,43,79.71698113207547,43,9,79.06976744186046,9,2,77.77777777777779,2,1,50.0
47,YACHT,True,4,THINK,YY---,5,5,LLM,SOUTH,---YY,5,5,CSS,BATHE,-GYG-,3.0,3.0,LLM,YACHT,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,89,98.41890211405223,89,13,85.39325842696628,13,1,92.3076923076923,1,1,0.0,,,,,,
48,MESSY,True,4,THINK,-----,5,5,LLM,MAXED,G--Y-,4,4,CSS,MERCY,GG--G,2.0,2.0,LLM,MESSY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,1651,70.66974595842956,1651,14,99.15202907328892,14,1,92.85714285714286,1,1,0.0,,,,,,
49,RYDER,True,4,BASED,---GY,4,4,LLM,OGDEN,--GG-,3,3,CSS,FIFTH,-----,5.0,5.0,LLM,RYDER,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,41,99.27162906377687,41,7,82.92682926829268,7,2,71.42857142857143,2,1,50.0,,,,,,
50,MOTIF,True,5,THERE,Y----,5,5,LLM,STICK,-YY--,5,4,CSS,GIVEN,-Y---,5.0,5.0,LLM,PATIL,--GG-,3.0,3.0,CSS,MOTIF,GGGGG,0.0,0.0,LLM,,,,,,5629,333,94.0842067862853,333,41,87.68768768768768,41,12,70.73170731707317,12,1,91.66666666666666,1,1,0.0,,,
51,RAVEN,True,4,THOSE,----Y,5,5,LLM,UPPED,---G-,4,4,CSS,FINAL,--YY-,5.0,5.0,LLM,RAVEN,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,555,90.14034464380885,555,132,76.21621621621621,132,6,95.45454545454545,6,1,83.33333333333334,,,,,,
52,REICH,True,3,THINK,-YG--,4,4,LLM,URIAH,-YG-G,3,3,CSS,REICH,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,16,99.71575768342512,16,1,93.75,1,1,0.0,,,,,,,,,
53,ICONS,True,5,AFTER,-----,5,5,LLM,BUNDY,--Y--,5,5,CSS,GOING,-YYG-,4.0,4.0,LLM,LIONS,-YGGG,2.0,2.0,CSS,ICONS,GGGGG,0.0,0.0,LLM,,,,,,5629,684,87.84864096642387,684,66,90.35087719298247,66,2,96.96969696969697,2,1,50.0,1,1,0.0,,,
54,SILKY,True,4,THINK,--Y-Y,5,4,LLM,FISKE,-GYG-,3,3,CSS,KICKS,-G-GY,3.0,3.0,LLM,SILKY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,50,99.1117427607035,50,8,84.0,8,1,87.5,1,1,0.0,,,,,,
55,CARVE,True,4,THIRD,---Y-,5,5,LLM,RERUN,-YG--,4,4,CSS,FORCE,--GYG,3.0,3.0,LLM,CARVE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,645,88.54148161307515,645,46,92.86821705426357,46,3,93.47826086956522,3,1,66.66666666666666,,,,,,
56,LAGER,False,6,WORDS,--Y--,5,5,LLM,TETRA,-Y-YY,5,5,CSS,BRAKE,-YY-Y,5.0,4.0,LLM,LAVER,GG-GG,1.0,1.0,CSS,LAYER,GG-GG,1.0,1.0,LLM,LAZER,GG-GG,1.0,1.0,CSS,5629,506,91.01083673831943,506,60,88.14229249011858,60,29,51.66666666666667,29,4,86.20689655172413,4,3,25.0,3,2,33.33333333333333
57,JERKS,True,6,WORDS,--G-G,3,3,LLM,HERES,-GG-G,2,2,CSS,SERBS,-GG-G,2.0,2.0,LLM,GERMS,-GG-G,2.0,2.0,CSS,PERKS,-GGGG,1.0,1.0,LLM,JERKS,GGGGG,0.0,0.0,CSS,5629,64,98.86303073370047,64,9,85.9375,9,5,44.44444444444444,5,3,40.0,3,1,66.66666666666666,1,1,0.0
58,LOTUS,True,3,THOSE,Y-YY-,5,5,LLM,SORTS,-G-YG,3,3,CSS,LOTUS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,32,99.43151536685025,32,2,93.75,2,1,50.0,,,,,,,,,
59,LACEY,True,4,THERE,--Y--,5,5,LLM,YIKES,Y--G-,4,4,CSS,MONEY,---GG,3.0,3.0,LLM,LACEY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,588,89.55409486587315,588,21,96.42857142857143,21,6,71.42857142857143,6,1,83.33333333333334,,,,,,
60,TUDOR,True,3,THERE,G--Y-,4,4,LLM,TAROT,G-YG-,3,3,CSS,TUDOR,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,58,98.96962160241605,58,4,93.10344827586206,4,1,75.0,,,,,,,,,
61,QUOTA,True,6,THINK,Y----,5,5,LLM,CRAFT,--Y-Y,5,5,CSS,SATAS,-YY--,5.0,4.0,LLM,DELTA,---GG,3.0,3.0,CSS,MIGHT,----Y,5.0,5.0,LLM,QUOTA,GGGGG,0.0,0.0,CSS,5629,451,91.98791970154558,451,57,87.36141906873614,57,7,87.71929824561403,7,2,71.42857142857143,2,1,50.0,1,1,0.0
62,MOURN,True,5,CARES,--Y--,5,5,LLM,BROTH,-YY--,5,5,CSS,WRONG,-YYY-,5.0,5.0,LLM,RONIN,YG--G,3.0,3.0,CSS,MOURN,GGGGG,0.0,0.0,LLM,,,,,,5629,162,97.12204654467934,162,23,85.80246913580247,23,8,65.21739130434783,8,1,87.5,1,1,0.0,,,
63,PROMO,True,6,GIVEN,-----,5,5,LLM,SCOTT,--G--,4,4,CSS,FIRST,--Y--,5.0,5.0,LLM,PROUD,GGG--,2.0,2.0,CSS,PROXY,GGG--,2.0,2.0,LLM,PROMO,GGGGG,0.0,0.0,CSS,5629,1299,76.92307692307693,1299,52,95.99692070823711,52,21,59.61538461538461,21,3,85.71428571428571,3,2,33.33333333333333,2,1,50.0
64,CASTE,True,3,THEIR,Y-Y--,5,5,LLM,CADET,GG-YY,3,3,CSS,CASTE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,157,97.210872268609,157,1,99.36305732484077,1,1,0.0,,,,,,,,,
65,CAPRI,True,3,THERE,---G-,4,4,LLM,CAIRN,GGYG-,2,2,CSS,CAPRI,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,122,97.83265233611654,122,1,99.18032786885246,1,1,0.0,,,,,,,,,
66,ALIAS,True,4,THINK,--G--,4,4,LLM,AVIVA,G-G-Y,3,3,CSS,ARIAS,G-GGG,1.0,1.0,LLM,ALIAS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,192,96.58909220110144,192,3,98.4375,3,1,66.66666666666666,1,1,0.0,,,,,,
67,PADDY,True,6,THINK,-----,5,5,LLM,MOSER,-----,5,5,CSS,YIELD,Y---Y,5.0,5.0,LLM,BAWDY,-G-GG,2.0,2.0,CSS,DADDY,-GGGG,1.0,1.0,LLM,PADDY,GGGGG,0.0,0.0,CSS,5629,1651,70.66974595842956,1651,72,95.63900666262872,72,8,88.88888888888889,8,4,50.0,4,2,50.0,2,1,50.0
68,BLOBS,True,6,SEWER,Y----,5,5,LLM,GAUSS,----G,4,4,CSS,GOONS,--G-G,3.0,3.0,LLM,CHOPS,--G-G,3.0,3.0,CSS,BLOGS,GGG-G,1.0,1.0,LLM,BLOBS,GGGGG,0.0,0.0,CSS,5629,560,90.05151891987919,560,133,76.25,133,8,93.98496240601504,8,2,75.0,2,1,50.0,1,1,0.0
69,DILLY,True,4,THINK,--Y--,5,5,LLM,WALID,--GYY,4,4,CSS,LOIDD,Y-YY-,5.0,5.0,LLM,DILLY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,465,91.73920767454254,465,2,99.56989247311829,2,1,50.0,1,1,0.0,,,,,,
70,GUTSY,True,4,START,YY---,5,5,LLM,MYTHS,-YG-Y,4,4,CSS,BETSY,--GGG,2.0,2.0,LLM,GUTSY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,119,97.88594777047433,119,2,98.31932773109243,2,1,50.0,1,1,0.0,,,,,,
71,TABOR,True,4,THINK,G----,4,4,LLM,TESSA,G---Y,4,4,CSS,TATAR,GG--G,2.0,2.0,LLM,TABOR,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,136,97.58394030911352,136,21,84.55882352941177,21,1,95.23809523809523,1,1,0.0,,,,,,
72,INLAY,True,4,THINK,--YY-,5,5,LLM,CYNDI,-YY-Y,5,5,CSS,SAYIN,-YYYY,5.0,5.0,LLM,INLAY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,210,96.2693195949547,210,3,98.57142857142858,3,1,66.66666666666666,1,1,0.0,,,,,,
73,AHHHH,True,6,STATE,--Y--,5,5,LLM,IQBAL,---Y-,5,5,CSS,CARRY,-Y---,5.0,5.0,LLM,DONNA,----Y,5.0,5.0,CSS,AWWWW,G----,4.0,4.0,LLM,AHHHH,GGGGG,0.0,0.0,CSS,5629,666,88.16841357257061,666,181,72.82282282282281,181,19,89.50276243093923,19,2,89.47368421052632,2,1,50.0,1,1,0.0
74,ROUEN,True,4,THINK,---Y-,5,5,LLM,URBAN,YY--G,4,4,CSS,MOURN,-GGYG,2.0,2.0,LLM,ROUEN,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,445,92.09451057026115,445,3,99.32584269662922,3,1,66.66666666666666,1,1,0.0,,,,,,
75,BUENA,True,4,THINK,---G-,4,4,LLM,BRUNO,G-YG-,3,3,CSS,BUNNY,GG-G-,2.0,2.0,LLM,BUENA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,176,96.87333451767633,176,2,98.86363636363636,2,1,50.0,1,1,0.0,,,,,,
76,MENON,True,4,ZENIT,-GG--,3,3,LLM,RENEW,-GG--,3,3,CSS,JENNY,-GGY-,3.0,3.0,LLM,MENON,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,44,99.21833362941908,44,28,36.36363636363637,28,3,89.28571428571429,3,1,66.66666666666666,,,,,,
77,TRASK,True,4,BASED,-YY--,5,4,LLM,JONAS,---YY,5,4,CSS,STASH,-YGG-,3.0,3.0,LLM,TRASK,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,255,95.46988807958785,255,76,70.19607843137254,76,1,98.68421052631578,1,1,0.0,,,,,,
78,CASIO,True,6,THIRD,--Y--,5,5,LLM,FIVES,-Y--Y,5,5,CSS,SNAIL,Y-YG-,4.0,4.0,LLM,ASCII,YYYG-,4.0,3.0,CSS,BASIC,-GGGY,2.0,2.0,LLM,CASIO,GGGGG,0.0,0.0,CSS,5629,417,92.5919346242672,417,28,93.28537170263789,28,3,89.28571428571429,3,2,33.33333333333333,2,1,50.0,1,1,0.0
79,VOILA,True,5,THINK,--G--,4,4,LLM,ABIDE,Y-G--,4,4,CSS,FAIRS,-YG--,4.0,4.0,LLM,OUIJA,Y-G-G,3.0,3.0,CSS,VOILA,GGGGG,0.0,0.0,LLM,,,,,,5629,192,96.58909220110144,192,19,90.10416666666666,19,2,89.47368421052632,2,1,50.0,1,1,0.0,,,
80,AURAL,True,4,THINK,-----,5,5,LLM,EAGER,-Y--Y,5,5,CSS,DRAMA,-YY-Y,5.0,4.0,LLM,AURAL,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,1651,70.66974595842956,1651,75,95.4572986069049,75,1,98.66666666666667,1,1,0.0,,,,,,
81,LEGER,True,4,THINK,-----,5,5,LLM,DEFOE,-G--Y,4,4,CSS,REBEL,YG-GY,3.0,3.0,LLM,LEGER,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,1651,70.66974595842956,1651,38,97.69836462749849,38,3,92.10526315789474,3,1,66.66666666666666,,,,,,
82,DALLY,True,4,THERE,-----,5,5,LLM,CANDY,-G-YG,3,3,CSS,DAILY,GG-GG,1.0,1.0,LLM,DALLY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,1280,77.2606146740096,1280,7,99.453125,7,1,85.71428571428571,1,1,0.0,,,,,,
