game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6
11,YOUNG,True,3,HOUSE,-GG--,3,3,LLM,MOUND,-GGG-,2,2,CSS,YOUNG,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,18,99.68022739385326,18,2,88.88888888888889,2,1,50.0,,,,,,,,,
12,MEANS,True,5,HOUSE,---YY,5,5,LLM,BASEL,-YYY-,5,5,CSS,YEARS,-GG-G,2.0,2.0,LLM,MEATS,GGG-G,1.0,1.0,CSS,MEANS,GGGGG,0.0,0.0,LLM,,,,,,5629,463,91.77473796411441,463,49,89.41684665226782,49,10,79.59183673469387,10,1,90.0,1,1,0.0,,,
13,TRUTH,True,3,HOUSE,Y-G--,4,4,LLM,THUNK,GYG--,3,3,CSS,TRUTH,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,14,99.75128797299698,14,1,92.85714285714286,1,1,0.0,,,,,,,,,
14,FIRED,True,4,HOUSE,----Y,5,5,LLM,RATED,Y--GG,3,3,CSS,FREED,GY-GG,2.0,2.0,LLM,FIRED,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,654,88.38159531000179,654,12,98.1651376146789,12,1,91.66666666666666,1,1,0.0,,,,,,
15,FOLKS,True,5,HOUSE,-G-Y-,4,4,LLM,COOLS,-G-YG,3,3,CSS,GOLDS,-GG-G,2.0,2.0,LLM,SOLIS,-GG-G,2.0,2.0,CSS,FOLKS,GGGGG,0.0,0.0,LLM,,,,,,5629,160,97.1575768342512,160,15,90.625,15,6,60.0,6,4,33.33333333333333,4,1,75.0,,,
16,CHILE,True,3,HOUSE,Y---G,4,4,LLM,THINE,-GG-G,2,2,CSS,CHILE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,23,99.59140166992361,23,3,86.95652173913044,3,1,66.66666666666666,,,,,,,,,
17,BLACK,True,4,HOUSE,-----,5,5,LLM,PANTY,-Y---,5,5,CSS,CLAIM,YGG--,3.0,3.0,LLM,BLACK,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,694,87.67098951856458,694,84,87.89625360230548,84,2,97.61904761904762,2,1,50.0,,,,,,
18,GRANT,True,5,ABOUT,Y---G,4,4,LLM,SWEAT,---YG,4,4,CSS,PAINT,-Y-GG,3.0,3.0,LLM,CHANT,--GGG,2.0,2.0,CSS,GRANT,GGGGG,0.0,0.0,LLM,,,,,,5629,62,98.89856102327234,62,21,66.12903225806451,21,2,90.47619047619048,2,1,50.0,1,1,0.0,,,
19,MEALS,True,3,HOUSE,---YY,5,5,LLM,MEANS,GGG-G,1,1,CSS,MEALS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,463,91.77473796411441,463,3,99.35205183585313,3,1,66.66666666666666,,,,,,,,,
20,CREAM,True,5,HOUSE,----Y,5,5,LLM,FLIER,---YY,5,5,CSS,TREND,-GG--,3.0,3.0,LLM,BREAK,-GGG-,2.0,2.0,CSS,CREAM,GGGGG,0.0,0.0,LLM,,,,,,5629,654,88.38159531000179,654,73,88.83792048929664,73,6,91.78082191780823,6,1,83.33333333333334,1,1,0.0,,,
21,AWAKE,True,4,HOUSE,----G,4,4,LLM,RAINE,-Y--G,4,4,CSS,FLAKE,--GGG,2.0,2.0,LLM,AWAKE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,286,94.91916859122402,286,29,89.86013986013987,29,2,93.10344827586206,2,1,50.0,,,,,,
22,OCCUR,True,4,HOUSE,-YY--,5,5,LLM,MUNDO,-Y--Y,5,5,CSS,ABOUT,--YG-,4.0,4.0,LLM,OCCUR,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,55,99.02291703677385,55,12,78.18181818181819,12,1,91.66666666666666,1,1,0.0,,,,,,
23,YEARS,True,3,HOUSE,---YY,5,5,LLM,RENTS,YG--G,3,3,CSS,YEARS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,463,91.77473796411441,463,19,95.8963282937365,19,1,94.73684210526315,,,,,,,,,
24,GRADE,True,3,HOUSE,----G,4,4,LLM,AWAKE,--G-G,3,3,CSS,GRADE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,286,94.91916859122402,286,40,86.01398601398601,40,1,97.5,,,,,,,,,
25,CHILL,True,3,HOUSE,Y----,5,5,LLM,CHANT,GG---,3,3,CSS,CHILL,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,132,97.65500088825723,132,7,94.6969696969697,7,1,85.71428571428571,,,,,,,,,
26,FLOOD,True,3,HOUSE,-Y---,5,5,LLM,LANDO,Y--YY,5,4,CSS,FLOOD,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,290,94.8481080120803,290,6,97.93103448275862,6,1,83.33333333333334,,,,,,,,,
27,APPLY,True,5,HOUSE,-----,5,5,LLM,BLACK,-YY--,5,5,CSS,TRIAL,---YY,5.0,5.0,LLM,MADLY,-Y-GG,3.0,3.0,CSS,APPLY,GGGGG,0.0,0.0,LLM,,,,,,5629,694,87.67098951856458,694,81,88.32853025936599,81,13,83.9506172839506,13,1,92.3076923076923,1,1,0.0,,,
28,SMILE,True,5,HOUSE,---YG,4,4,LLM,SPATE,G---G,3,3,CSS,SINCE,GY--G,3.0,3.0,LLM,SLIDE,GYG-G,2.0,2.0,CSS,SMILE,GGGGG,0.0,0.0,LLM,,,,,,5629,65,98.84526558891456,65,16,75.38461538461539,16,5,68.75,5,1,80.0,1,1,0.0,,,
29,KNOCK,True,4,HOUSE,-Y---,5,5,LLM,FLOOD,--G--,4,4,CSS,GROWN,--G-Y,4.0,4.0,LLM,KNOCK,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,290,94.8481080120803,290,32,88.96551724137932,32,4,87.5,4,1,75.0,,,,,,
30,SLEEP,True,3,HOUSE,---YY,5,5,LLM,YEARS,-Y--Y,5,5,CSS,SLEEP,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,463,91.77473796411441,463,35,92.44060475161987,35,1,97.14285714285714,,,,,,,,,
31,BRICK,True,3,HOUSE,-----,5,5,LLM,MADLY,-----,5,5,CSS,BRICK,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,694,87.67098951856458,694,31,95.53314121037464,31,1,96.7741935483871,,,,,,,,,
32,WROTE,True,5,HOUSE,-Y--G,4,4,LLM,DROVE,-GG-G,2,2,CSS,GROPE,-GG-G,2.0,2.0,LLM,CROKE,-GG-G,2.0,2.0,CSS,WROTE,GGGGG,0.0,0.0,LLM,,,,,,5629,49,99.12950790548943,49,12,75.51020408163265,12,8,33.33333333333333,8,3,62.5,3,1,66.66666666666666,,,
33,RATED,True,4,HOUSE,----Y,5,5,LLM,ERICA,YY--Y,5,5,CSS,ALTER,Y-GGY,3.0,3.0,LLM,RATED,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,654,88.38159531000179,654,84,87.1559633027523,84,1,98.80952380952381,1,1,0.0,,,,,,
34,ALERT,True,4,HOUSE,----Y,5,5,LLM,DECAY,-Y-Y-,5,5,CSS,LATER,YYYYY,5.0,3.0,LLM,ALERT,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,654,88.38159531000179,654,88,86.54434250764525,88,1,98.86363636363636,1,1,0.0,,,,,,
35,CAGES,False,6,HOUSE,---YY,5,5,LLM,YPRES,---GG,3,3,CSS,MAKES,-G-GG,2.0,2.0,LLM,BASES,-G-GG,2.0,2.0,CSS,GATES,YG-GG,2.0,2.0,LLM,WAGES,-GGGG,1.0,1.0,CSS,5629,463,91.77473796411441,463,117,74.73002159827213,117,37,68.37606837606837,37,25,32.432432432432435,25,2,92.0,2,1,50.0
36,TEDDY,True,4,HOUSE,----Y,5,5,LLM,AVERT,--Y-Y,5,5,CSS,TYPED,GY-YY,4.0,4.0,LLM,TEDDY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,654,88.38159531000179,654,19,97.09480122324159,19,1,94.73684210526315,1,1,0.0,,,,,,
37,COLES,True,4,HOUSE,-G-YY,4,4,LLM,LOSER,YGYG-,3,3,CSS,SOLES,-GGGG,1.0,1.0,LLM,COLES,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,69,98.77420500977084,69,5,92.7536231884058,5,4,20.0,4,1,75.0,,,,,,
38,HWANG,True,3,HOUSE,G----,4,4,LLM,HYATT,G-G--,3,3,CSS,HWANG,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,40,99.2893942085628,40,1,97.5,1,1,0.0,,,,,,,,,
39,WRATH,True,3,HOUSE,Y----,5,5,LLM,CHILL,-Y---,5,5,CSS,WRATH,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,132,97.65500088825723,132,17,87.12121212121212,17,1,94.11764705882352,,,,,,,,,
40,MACHO,True,4,HOUSE,YY---,5,5,LLM,PHOTO,-Y--G,4,4,CSS,IDAHO,--YGG,3.0,3.0,LLM,MACHO,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,43,99.236098774205,43,3,93.02325581395348,3,2,33.33333333333333,2,1,50.0,,,,,,
41,LOPEZ,True,4,HOUSE,-G--Y,4,4,LLM,ROWED,-G-G-,3,3,CSS,MONEY,-G-G-,3.0,3.0,LLM,LOPEZ,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,102,98.18795523183515,102,23,77.45098039215686,23,3,86.95652173913044,3,1,66.66666666666666,,,,,,
42,GOODY,True,5,THERE,-----,5,5,LLM,SOLID,-G--Y,4,4,CSS,DONNY,YG--G,3.0,3.0,LLM,GOWDY,GG-GG,1.0,1.0,CSS,GOODY,GGGGG,0.0,0.0,LLM,,,,,,5629,1280,77.2606146740096,1280,19,98.515625,19,4,78.94736842105263,4,1,75.0,1,1,0.0,,,
43,BROTH,True,4,HOUSE,YY---,5,5,LLM,MACHO,---YY,5,5,CSS,THROW,YYYY-,5.0,4.0,LLM,BROTH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,43,99.236098774205,43,11,74.4186046511628,11,2,81.81818181818183,2,1,50.0,,,,,,
44,VERDE,True,3,HOUSE,----G,4,4,LLM,GRADE,-Y-GG,3,3,CSS,VERDE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,286,94.91916859122402,286,1,99.65034965034964,1,1,0.0,,,,,,,,,
45,TAMED,True,4,HOUSE,----Y,5,5,LLM,TEDDY,GYY--,4,4,CSS,TIRED,G--GG,2.0,2.0,LLM,TAMED,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,654,88.38159531000179,654,10,98.47094801223241,10,4,60.0,4,1,75.0,,,,,,
46,LEAFS,False,6,HOUSE,---YY,5,5,LLM,CAGES,-Y-YG,4,4,CSS,YEARS,-GG-G,2.0,2.0,LLM,MEALS,-GGYG,2.0,2.0,CSS,LEANS,GGG-G,1.0,1.0,LLM,LEAKS,GGG-G,1.0,1.0,CSS,5629,463,91.77473796411441,463,47,89.8488120950324,47,23,51.06382978723404,23,5,78.26086956521739,5,4,20.0,4,3,25.0
47,YACHT,True,3,HOUSE,Y----,5,5,LLM,WRATH,--YYY,5,4,CSS,YACHT,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,132,97.65500088825723,132,4,96.96969696969697,4,1,75.0,,,,,,,,,
48,MESSY,True,3,HOUSE,---GY,4,4,LLM,YEAST,YG-G-,3,3,CSS,MESSY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,26,99.53810623556582,26,1,96.15384615384616,1,1,0.0,,,,,,,,,
49,RYDER,True,4,HOUSE,----Y,5,5,LLM,TAMED,---GY,4,4,CSS,RIDER,G-GGG,1.0,1.0,LLM,RYDER,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,654,88.38159531000179,654,21,96.78899082568807,21,1,95.23809523809523,1,1,0.0,,,,,,
50,MOTIF,True,5,HOUSE,-G---,4,4,LLM,GOWDY,-G---,4,4,CSS,COLOR,-G---,4.0,4.0,LLM,POINT,-GY-Y,4.0,4.0,CSS,MOTIF,GGGGG,0.0,0.0,LLM,,,,,,5629,231,95.89625155445017,231,97,58.00865800865801,97,18,81.44329896907216,18,1,94.44444444444444,1,1,0.0,,,
51,RAVEN,True,4,HOUSE,----Y,5,5,LLM,WIDER,---GY,4,4,CSS,REVEL,G-GG-,2.0,2.0,LLM,RAVEN,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,654,88.38159531000179,654,22,96.63608562691131,22,1,95.45454545454545,1,1,0.0,,,,,,
52,REICH,True,5,HOUSE,Y---Y,5,5,LLM,CHEAT,YYY--,5,5,CSS,WENCH,-G-GG,2.0,2.0,LLM,MERCH,-GYGG,2.0,2.0,CSS,REICH,GGGGG,0.0,0.0,LLM,,,,,,5629,72,98.72090957541305,72,7,90.27777777777779,7,3,57.14285714285714,3,1,66.66666666666666,1,1,0.0,,,
53,ICONS,True,4,HOUSE,-Y-Y-,5,4,LLM,SNORT,YYG--,4,4,CSS,LYONS,--GGG,2.0,2.0,LLM,ICONS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,139,97.53064487475574,139,4,97.12230215827337,4,2,50.0,2,1,50.0,,,,,,
54,SILKY,True,4,HOUSE,---Y-,5,5,LLM,SALIM,G-GY-,3,3,CSS,SILLY,GGG-G,1.0,1.0,LLM,SILKY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,447,92.05898028068928,447,4,99.10514541387025,4,1,75.0,1,1,0.0,,,,,,
55,CARVE,True,5,HOUSE,----G,4,4,LLM,GRADE,-YY-G,4,4,CSS,TARTE,-GG-G,2.0,2.0,LLM,CARNE,GGG-G,1.0,1.0,CSS,CARVE,GGGGG,0.0,0.0,LLM,,,,,,5629,286,94.91916859122402,286,19,93.35664335664336,19,10,47.368421052631575,10,2,80.0,2,1,50.0,,,
56,LAGER,True,6,HOUSE,----Y,5,5,LLM,KAMEN,-G-G-,3,3,CSS,LAYER,GG-GG,1.0,1.0,LLM,LAZER,GG-GG,1.0,1.0,CSS,LATER,GG-GG,1.0,1.0,LLM,LAGER,GGGGG,0.0,0.0,CSS,5629,654,88.38159531000179,654,83,87.30886850152905,83,4,95.18072289156626,4,3,25.0,3,2,33.33333333333333,2,1,50.0
57,JERKS,True,4,THINK,----Y,5,5,LLM,LEAKS,-G-GG,2,2,CSS,WEEKS,-G-GG,2.0,2.0,LLM,JERKS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,183,96.74897850417481,183,11,93.98907103825137,11,5,54.54545454545454,5,1,80.0,,,,,,
58,LOTUS,True,2,HOUSE,-GYY-,4,3,LLM,LOTUS,GGGGG,0,0,CSS,,,,,,,,,,,,,,,,,,,,,5629,12,99.78681826256884,12,1,91.66666666666666,,,,,,,,,,,,
59,LACEY,True,5,HOUSE,----Y,5,5,LLM,LATER,GG-G-,2,2,CSS,LABEL,GG-G-,2.0,2.0,LLM,LACED,GGGG-,1.0,1.0,CSS,LACEY,GGGGG,0.0,0.0,LLM,,,,,,5629,654,88.38159531000179,654,6,99.08256880733946,6,4,33.33333333333333,4,1,75.0,1,1,0.0,,,
60,TUDOR,True,5,HOUSE,-YY--,5,5,LLM,OCCUR,Y--YG,4,4,CSS,TUMOR,GG-GG,1.0,1.0,LLM,TUTOR,GG-GG,1.0,1.0,CSS,TUDOR,GGGGG,0.0,0.0,LLM,,,,,,5629,55,99.02291703677385,55,6,89.0909090909091,6,2,66.66666666666666,2,1,50.0,1,1,0.0,,,
61,QUOTA,True,4,HOUSE,-YY--,5,5,LLM,TUDOR,YG-Y-,4,4,CSS,QUITO,GG-GY,2.0,2.0,LLM,QUOTA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,55,99.02291703677385,55,3,94.54545454545455,3,1,66.66666666666666,1,1,0.0,,,,,,
62,MOURN,True,3,HOUSE,-GG--,3,3,LLM,COUNT,-GGY-,3,3,CSS,MOURN,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,18,99.68022739385326,18,1,94.44444444444444,1,1,0.0,,,,,,,,,
63,PROMO,True,4,HOUSE,-Y---,5,5,LLM,ACORN,--GY-,4,4,CSS,BROOD,-GGY-,3.0,3.0,LLM,PROMO,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,290,94.8481080120803,290,24,91.72413793103448,24,3,87.5,3,1,66.66666666666666,,,,,,
64,CASTE,True,6,HOUSE,---YG,4,4,LLM,SMILE,Y---G,4,4,CSS,TASTE,-GGGG,1.0,1.0,LLM,PASTE,-GGGG,1.0,1.0,CSS,WASTE,-GGGG,1.0,1.0,LLM,CASTE,GGGGG,0.0,0.0,CSS,5629,65,98.84526558891456,65,4,93.84615384615384,4,3,25.0,3,2,33.33333333333333,2,1,50.0,1,1,0.0
65,CAPRI,True,5,HOUSE,-----,5,5,LLM,CRAFT,GYY--,4,4,CSS,CARRY,GG-G-,2.0,2.0,LLM,CAPRA,GGGG-,1.0,1.0,CSS,CAPRI,GGGGG,0.0,0.0,LLM,,,,,,5629,694,87.67098951856458,694,10,98.55907780979827,10,3,70.0,3,1,66.66666666666666,1,1,0.0,,,
66,ALIAS,True,4,HOUSE,---Y-,5,5,LLM,SILKY,YYY--,5,5,CSS,FLIPS,-GG-G,2.0,2.0,LLM,ALIAS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,447,92.05898028068928,447,12,97.31543624161074,12,1,91.66666666666666,1,1,0.0,,,,,,
67,PADDY,True,4,HOUSE,-----,5,5,LLM,PARTI,GG---,3,3,CSS,PANDA,GG-G-,2.0,2.0,LLM,PADDY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,694,87.67098951856458,694,7,98.9913544668588,7,1,85.71428571428571,1,1,0.0,,,,,,
68,BLOBS,False,6,HOUSE,-Y-Y-,5,4,LLM,ICONS,--G-G,3,3,CSS,FLOPS,-GG-G,2.0,2.0,LLM,SLOTS,-GG-G,2.0,2.0,CSS,BLOGS,GGG-G,1.0,1.0,LLM,BLOWS,GGG-G,1.0,1.0,CSS,5629,139,97.53064487475574,139,22,84.17266187050359,22,6,72.72727272727273,6,4,33.33333333333333,4,2,50.0,2,1,50.0
69,DILLY,False,6,HOUSE,-----,5,5,LLM,PATNA,-----,5,5,CSS,CLICK,-YY--,5.0,5.0,LLM,GIRLY,-G-GG,2.0,2.0,CSS,FILLY,-GGGG,1.0,1.0,LLM,LILLY,-GGGG,1.0,1.0,CSS,5629,694,87.67098951856458,694,63,90.92219020172911,63,16,74.60317460317461,16,7,56.25,7,5,28.57142857142857,5,4,20.0
70,GUTSY,True,3,HOUSE,--YG-,4,4,LLM,TUTSI,-GGG-,2,2,CSS,GUTSY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,14,99.75128797299698,14,1,92.85714285714286,1,1,0.0,,,,,,,,,
71,TABOR,True,4,HOUSE,-Y---,5,5,LLM,PROMO,-YY--,5,5,CSS,LABOR,-GGGG,1.0,1.0,LLM,TABOR,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,290,94.8481080120803,290,26,91.0344827586207,26,2,92.3076923076923,2,1,50.0,,,,,,
72,INLAY,True,4,HOUSE,-----,5,5,LLM,BALDY,-YG-G,3,3,CSS,ALLAY,--GGG,2.0,2.0,LLM,INLAY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,694,87.67098951856458,694,2,99.71181556195965,2,1,50.0,1,1,0.0,,,,,,
73,AHHHH,True,4,HOUSE,Y----,5,5,LLM,YACHT,-Y-G-,4,4,CSS,AHAHA,GG-G-,2.0,2.0,LLM,AHHHH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,132,97.65500088825723,132,3,97.72727272727273,3,1,66.66666666666666,1,1,0.0,,,,,,
74,ROUEN,True,5,THERE,--YY-,5,5,LLM,JERKS,-YY--,5,5,CSS,OWNER,Y-YGY,4.0,4.0,LLM,ROGEN,GG-GG,1.0,1.0,CSS,ROUEN,GGGGG,0.0,0.0,LLM,,,,,,5629,327,94.19079765500089,327,141,56.88073394495413,141,2,98.58156028368793,2,1,50.0,1,1,0.0,,,
75,BUENA,True,4,HOUSE,--Y-Y,5,5,LLM,RULED,-G-Y-,4,4,CSS,NUEVA,YGG-G,2.0,2.0,LLM,BUENA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,62,98.89856102327234,62,2,96.7741935483871,2,1,50.0,1,1,0.0,,,,,,
76,MENON,True,4,HOUSE,-Y--Y,5,5,LLM,TENOR,-GGG-,2,2,CSS,GENOA,-GGG-,2.0,2.0,LLM,MENON,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,106,98.11689465269143,106,5,95.28301886792453,5,4,20.0,4,1,75.0,,,,,,
77,TRASK,True,4,HOUSE,---G-,4,4,LLM,ALISA,Y--G-,4,4,CSS,GRASS,-GGG-,2.0,2.0,LLM,TRASK,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,51,99.09397761591757,51,9,82.35294117647058,9,1,88.88888888888889,1,1,0.0,,,,,,
78,CASIO,True,5,HOUSE,-Y-Y-,5,5,LLM,BLOBS,--Y-Y,5,5,CSS,OSCAR,YYYY-,5.0,5.0,LLM,PASCO,-GGYG,2.0,2.0,CSS,CASIO,GGGGG,0.0,0.0,LLM,,,,,,5629,139,97.53064487475574,139,36,74.10071942446042,36,3,91.66666666666666,3,1,66.66666666666666,1,1,0.0,,,
79,VOILA,True,5,HOUSE,-G---,4,4,LLM,MORAN,-G-Y-,4,4,CSS,GOTTA,-G--G,3.0,3.0,LLM,POPPA,-G--G,3.0,3.0,CSS,VOILA,GGGGG,0.0,0.0,LLM,,,,,,5629,231,95.89625155445017,231,14,93.93939393939394,14,8,42.857142857142854,8,5,37.5,5,1,80.0,,,
80,AURAL,True,4,HOUSE,--Y--,5,5,LLM,MURAT,-GGG-,2,2,CSS,RURAL,-GGGG,1.0,1.0,LLM,AURAL,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,172,96.94439509682003,172,4,97.67441860465115,4,1,75.0,1,1,0.0,,,,,,
81,LEGER,True,5,THERE,--YYY,5,4,LLM,EULER,Y-YGG,3,3,CSS,LEVER,GG-GG,1.0,1.0,LLM,LEPER,GG-GG,1.0,1.0,CSS,LEGER,GGGGG,0.0,0.0,LLM,,,,,,5629,35,99.37821993249246,35,3,91.42857142857143,3,2,33.33333333333333,2,1,50.0,1,1,0.0,,,
82,DALLY,True,3,HOUSE,-----,5,5,LLM,BALDY,-GGYG,2,2,CSS,DALLY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,694,87.67098951856458,694,1,99.85590778097982,1,1,0.0,,,,,,,,,
83,INIGO,True,5,HOUSE,-Y---,5,5,LLM,TABOR,---Y-,5,5,CSS,KNOWN,-GY--,4.0,4.0,LLM,INDIO,GG-YG,2.0,2.0,CSS,INIGO,GGGGG,0.0,0.0,LLM,,,,,,5629,290,94.8481080120803,290,24,91.72413793103448,24,2,91.66666666666666,2,1,50.0,1,1,0.0,,,
84,KRILL,True,4,HOUSE,-----,5,5,LLM,DALLY,--YG-,4,4,CSS,GRILL,-GGGG,1.0,1.0,LLM,KRILL,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,694,87.67098951856458,694,5,99.27953890489914,5,3,40.0,3,1,66.66666666666666,,,,,,
