game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6
13,TRUTH,True,4,HOUSE,Y-G--,4,4,LLM,CHUNK,-YG--,4,4,CSS,LAUGH,--G-G,3.0,3.0,LLM,TRUTH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,14,99.75128797299698,14,3,78.57142857142857,3,1,66.66666666666666,1,1,0.0,,,,,,
14,FIRED,True,5,HOUSE,----Y,5,5,LLM,MEANT,-Y---,5,5,CSS,FIELD,GGY-G,2.0,2.0,LLM,FIXED,GG-GG,1.0,1.0,CSS,FIRED,GGGGG,0.0,0.0,LLM,,,,,,5629,654,88.38159531000179,654,88,86.54434250764525,88,2,97.72727272727273,2,1,50.0,1,1,0.0,,,
15,FOLKS,True,4,THERE,-----,5,5,LLM,WALLA,--G--,4,4,CSS,FOLDS,GGG-G,1.0,1.0,LLM,FOLKS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,1280,77.2606146740096,1280,41,96.796875,41,1,97.5609756097561,1,1,0.0,,,,,,
16,CHILE,True,3,HOUSE,Y---G,4,4,LLM,NICHE,-YYYG,4,4,CSS,CHILE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,23,99.59140166992361,23,2,91.30434782608695,2,1,50.0,,,,,,,,,
17,BLACK,True,5,HOUSE,-----,5,5,LLM,YARRA,-Y---,5,5,CSS,PLAIN,-GG--,3.0,3.0,LLM,FLACK,-GGGG,1.0,1.0,CSS,BLACK,GGGGG,0.0,0.0,LLM,,,,,,5629,694,87.67098951856458,694,59,91.49855907780979,59,5,91.52542372881356,5,2,60.0,2,1,50.0,,,
18,GRANT,True,3,HOUSE,-----,5,5,LLM,PLATT,--G-G,3,3,CSS,GRANT,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,694,87.67098951856458,694,10,98.55907780979827,10,1,90.0,,,,,,,,,
19,MEALS,True,4,HOUSE,---YY,5,5,LLM,RAPES,-Y-YG,4,4,CSS,TEAMS,-GGYG,2.0,2.0,LLM,MEALS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,463,91.77473796411441,463,32,93.08855291576674,32,2,93.75,2,1,50.0,,,,,,
20,CREAM,True,4,HOUSE,----Y,5,5,LLM,VEXED,-Y---,5,5,CSS,CLEAN,G-GG-,2.0,2.0,LLM,CREAM,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,654,88.38159531000179,654,60,90.82568807339449,60,1,98.33333333333333,1,1,0.0,,,,,,
21,AWAKE,True,4,HOUSE,----G,4,4,LLM,AGAPE,G-G-G,2,2,CSS,AWARE,GGG-G,1.0,1.0,LLM,AWAKE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,286,94.91916859122402,286,4,98.6013986013986,4,1,75.0,1,1,0.0,,,,,,
22,OCCUR,True,4,HOUSE,-YY--,5,5,LLM,JULIO,-Y--Y,5,5,CSS,PROUD,-YYG-,4.0,4.0,LLM,OCCUR,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,55,99.02291703677385,55,13,76.36363636363637,13,1,92.3076923076923,1,1,0.0,,,,,,
23,YEARS,False,6,HOUSE,---YY,5,5,LLM,SECTS,-G--G,3,3,CSS,LEADS,-GG-G,2.0,2.0,LLM,BEAKS,-GG-G,2.0,2.0,CSS,GEARS,-GGGG,1.0,1.0,LLM,NEARS,-GGGG,1.0,1.0,CSS,5629,463,91.77473796411441,463,85,81.6414686825054,85,16,81.17647058823529,16,11,31.25,11,7,36.36363636363637,7,6,14.285714285714285
24,GRADE,True,3,HOUSE,----G,4,4,LLM,PELLE,----G,4,4,CSS,GRADE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,286,94.91916859122402,286,121,57.692307692307686,121,1,99.17355371900827,,,,,,,,,
25,CHILL,True,3,HOUSE,Y----,5,5,LLM,LIGHT,YY-Y-,5,5,CSS,CHILL,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,132,97.65500088825723,132,4,96.96969696969697,4,1,75.0,,,,,,,,,
26,FLOOD,True,5,HOUSE,-Y---,5,5,LLM,ARROW,---G-,4,4,CSS,PINOT,---G-,4.0,4.0,LLM,BLOOM,-GGG-,2.0,2.0,CSS,FLOOD,GGGGG,0.0,0.0,LLM,,,,,,5629,290,94.8481080120803,290,26,91.0344827586207,26,6,76.92307692307693,6,1,83.33333333333334,1,1,0.0,,,
27,APPLY,True,4,HOUSE,-----,5,5,LLM,FRIAR,---Y-,5,5,CSS,BALDY,-YY-G,4.0,4.0,LLM,APPLY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,694,87.67098951856458,694,124,82.13256484149855,124,3,97.58064516129032,3,1,66.66666666666666,,,,,,
28,SMILE,True,3,HOUSE,---YG,4,4,LLM,SPIKE,G-G-G,2,2,CSS,SMILE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,65,98.84526558891456,65,9,86.15384615384616,9,1,88.88888888888889,,,,,,,,,
29,KNOCK,True,4,HOUSE,-Y---,5,5,LLM,VAPOR,---Y-,5,5,CSS,FLOCK,--GGG,2.0,2.0,LLM,KNOCK,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,290,94.8481080120803,290,35,87.93103448275862,35,1,97.14285714285714,1,1,0.0,,,,,,
30,SLEEP,True,4,HOUSE,---YY,5,5,LLM,SPENT,GYG--,3,3,CSS,SWEEP,G-GGG,1.0,1.0,LLM,SLEEP,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,463,91.77473796411441,463,3,99.35205183585313,3,1,66.66666666666666,1,1,0.0,,,,,,
31,BRICK,True,5,HOUSE,-----,5,5,LLM,NABIL,--YY-,5,5,CSS,RIGBY,YY-Y-,5.0,4.0,LLM,BRITT,GGG--,2.0,2.0,CSS,BRICK,GGGGG,0.0,0.0,LLM,,,,,,5629,694,87.67098951856458,694,8,98.84726224783861,8,2,75.0,2,1,50.0,1,1,0.0,,,
32,WROTE,True,4,HOUSE,-Y--G,4,4,LLM,ATONE,-YG-G,3,3,CSS,TROPE,YGG-G,2.0,2.0,LLM,WROTE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,49,99.12950790548943,49,3,93.87755102040816,3,1,66.66666666666666,1,1,0.0,,,,,,
33,RATED,True,4,HOUSE,----Y,5,5,LLM,PIETY,--YY-,5,5,CSS,LATER,-GGGY,2.0,2.0,LLM,RATED,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,654,88.38159531000179,654,51,92.20183486238533,51,1,98.0392156862745,1,1,0.0,,,,,,
34,ALERT,True,4,HOUSE,----Y,5,5,LLM,BITER,--YYY,5,4,CSS,TREAT,-YGYG,3.0,3.0,LLM,ALERT,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,654,88.38159531000179,654,17,97.4006116207951,17,2,88.23529411764706,2,1,50.0,,,,,,
35,CAGES,True,6,HOUSE,---YY,5,5,LLM,TERMS,-Y--G,4,4,CSS,GIVES,Y--GG,3.0,3.0,LLM,EDGES,--GGG,2.0,2.0,CSS,PAGES,-GGGG,1.0,1.0,LLM,CAGES,GGGGG,0.0,0.0,CSS,5629,463,91.77473796411441,463,112,75.80993520518359,112,6,94.64285714285714,6,4,33.33333333333333,4,3,25.0,3,1,66.66666666666666
36,TEDDY,True,5,HOUSE,----Y,5,5,LLM,CREAM,--Y--,5,5,CSS,BELLY,-G--G,3.0,3.0,LLM,GETTY,-GY-G,3.0,3.0,CSS,TEDDY,GGGGG,0.0,0.0,LLM,,,,,,5629,654,88.38159531000179,654,109,83.33333333333334,109,14,87.1559633027523,14,1,92.85714285714286,1,1,0.0,,,
37,COLES,False,6,HOUSE,-G-YY,4,4,LLM,POLES,-GGGG,1,1,CSS,ROLES,-GGGG,1.0,1.0,LLM,SOLES,-GGGG,1.0,1.0,CSS,MOLES,-GGGG,1.0,1.0,LLM,FOLES,-GGGG,1.0,1.0,CSS,5629,69,98.77420500977084,69,5,92.7536231884058,5,4,20.0,4,3,25.0,3,2,33.33333333333333,2,1,50.0
38,HWANG,True,2,HOUSE,G----,4,4,LLM,HWANG,GGGGG,0,0,CSS,,,,,,,,,,,,,,,,,,,,,5629,40,99.2893942085628,40,1,97.5,,,,,,,,,,,,
39,WRATH,True,3,HOUSE,Y----,5,5,LLM,FATAH,-YY-G,4,3,CSS,WRATH,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,132,97.65500088825723,132,1,99.24242424242425,1,1,0.0,,,,,,,,,
40,MACHO,True,3,HOUSE,YY---,5,5,LLM,CHICO,YY--G,4,4,CSS,MACHO,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,43,99.236098774205,43,2,95.34883720930233,2,1,50.0,,,,,,,,,
41,LOPEZ,True,4,HOUSE,-G--Y,4,4,LLM,NOVEL,-G-GY,3,3,CSS,LOBED,GG-G-,2.0,2.0,LLM,LOPEZ,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,102,98.18795523183515,102,6,94.11764705882352,6,2,66.66666666666666,2,1,50.0,,,,,,
42,GOODY,True,5,HOUSE,-G---,4,4,LLM,IONIC,-G---,4,4,CSS,WORLD,-G--Y,4.0,4.0,LLM,GODOT,GGYY-,3.0,3.0,CSS,GOODY,GGGGG,0.0,0.0,LLM,,,,,,5629,231,95.89625155445017,231,103,55.41125541125541,103,11,89.32038834951457,11,1,90.9090909090909,1,1,0.0,,,
43,BROTH,True,5,HOUSE,YY---,5,5,LLM,IDAHO,---YY,5,5,CSS,THROW,YYYY-,5.0,4.0,LLM,FROTH,-GGGG,1.0,1.0,CSS,BROTH,GGGGG,0.0,0.0,LLM,,,,,,5629,43,99.236098774205,43,15,65.11627906976744,15,2,86.66666666666667,2,1,50.0,1,1,0.0,,,
44,VERDE,True,4,HOUSE,----G,4,4,LLM,CLYDE,---GG,3,3,CSS,GRADE,-Y-GG,3.0,3.0,LLM,VERDE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,286,94.91916859122402,286,10,96.5034965034965,10,1,90.0,1,1,0.0,,,,,,
45,TAMED,True,4,HOUSE,----Y,5,5,LLM,PACED,-G-GG,2,2,CSS,GATED,-GYGG,2.0,2.0,LLM,TAMED,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,654,88.38159531000179,654,32,95.10703363914374,32,2,93.75,2,1,50.0,,,,,,
46,LEAFS,False,6,HOUSE,---YY,5,5,LLM,MAZES,-Y-YG,4,4,CSS,AREAS,Y-Y-G,4.0,3.0,LLM,BEATS,-GG-G,2.0,2.0,CSS,LEADS,GGG-G,1.0,1.0,LLM,LEAKS,GGG-G,1.0,1.0,CSS,5629,463,91.77473796411441,463,42,90.92872570194385,42,19,54.761904761904766,19,10,47.368421052631575,10,4,60.0,4,3,25.0
47,YACHT,True,4,HOUSE,Y----,5,5,LLM,CHAIM,YYY--,5,5,CSS,WATCH,-GYYY,4.0,3.0,LLM,YACHT,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,132,97.65500088825723,132,6,95.45454545454545,6,1,83.33333333333334,1,1,0.0,,,,,,
48,MESSY,True,3,HOUSE,---GY,4,4,LLM,YEAST,YG-G-,3,3,CSS,MESSY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,26,99.53810623556582,26,1,96.15384615384616,1,1,0.0,,,,,,,,,
49,RYDER,True,5,HOUSE,----Y,5,5,LLM,TWEED,---GY,4,4,CSS,INDEX,--GG-,3.0,3.0,LLM,VADER,--GGG,2.0,2.0,CSS,RYDER,GGGGG,0.0,0.0,LLM,,,,,,5629,654,88.38159531000179,654,30,95.41284403669725,30,7,76.66666666666667,7,1,85.71428571428571,1,1,0.0,,,
50,MOTIF,True,4,HOUSE,-G---,4,4,LLM,COTTA,-GG--,3,3,CSS,MOTOR,GGG--,2.0,2.0,LLM,MOTIF,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,231,95.89625155445017,231,5,97.83549783549783,5,1,80.0,1,1,0.0,,,,,,
51,RAVEN,True,4,HOUSE,----Y,5,5,LLM,KLEIN,--Y-G,4,4,CSS,REGAN,GY-YG,3.0,3.0,LLM,RAVEN,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,654,88.38159531000179,654,19,97.09480122324159,19,2,89.47368421052632,2,1,50.0,,,,,,
52,REICH,True,4,HOUSE,Y---Y,5,5,LLM,DEATH,-G--G,3,3,CSS,WENCH,-G-GG,2.0,2.0,LLM,REICH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,72,98.72090957541305,72,10,86.11111111111111,10,5,50.0,5,1,80.0,,,,,,
53,ICONS,True,4,HOUSE,-Y-Y-,5,4,LLM,CROWS,Y-G-G,3,3,CSS,SCOTS,-GG-G,2.0,2.0,LLM,ICONS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,139,97.53064487475574,139,3,97.84172661870504,3,1,66.66666666666666,1,1,0.0,,,,,,
54,SILKY,True,4,HOUSE,---Y-,5,5,LLM,LIMBS,YG--Y,4,4,CSS,SILLY,GGG-G,1.0,1.0,LLM,SILKY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,447,92.05898028068928,447,3,99.32885906040269,3,1,66.66666666666666,1,1,0.0,,,,,,
55,CARVE,True,4,HOUSE,----G,4,4,LLM,PRIME,-Y--G,4,4,CSS,VERGE,Y-G-G,3.0,3.0,LLM,CARVE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,286,94.91916859122402,286,37,87.06293706293707,37,1,97.2972972972973,1,1,0.0,,,,,,
56,LAGER,True,5,HOUSE,----Y,5,5,LLM,KENYA,-Y--Y,5,5,CSS,ALERT,YYYY-,5.0,3.0,LLM,LAZER,GG-GG,1.0,1.0,CSS,LAGER,GGGGG,0.0,0.0,LLM,,,,,,5629,654,88.38159531000179,654,123,81.19266055045871,123,5,95.9349593495935,5,2,60.0,2,1,50.0,,,
57,JERKS,True,6,HOUSE,---YY,5,5,LLM,EAMES,Y---G,4,4,CSS,STEWS,--Y-G,4.0,4.0,LLM,PENIS,-G--G,3.0,3.0,CSS,BELLS,-G--G,3.0,3.0,LLM,JERKS,GGGGG,0.0,0.0,CSS,5629,463,91.77473796411441,463,72,84.44924406047517,72,23,68.05555555555556,23,8,65.21739130434783,8,2,75.0,2,1,50.0
58,LOTUS,True,6,THERE,Y----,5,5,LLM,BAFTA,---Y-,5,5,CSS,STINT,YY---,5.0,5.0,LLM,GUTSY,-YGY-,4.0,4.0,CSS,POTUS,-GGGG,1.0,1.0,LLM,LOTUS,GGGGG,0.0,0.0,CSS,5629,333,94.0842067862853,333,70,78.97897897897897,70,3,95.71428571428572,3,2,33.33333333333333,2,1,50.0,1,1,0.0
59,LACEY,True,5,ABOUT,Y----,5,5,LLM,RADAR,-G---,4,4,CSS,MAKES,-G-G-,3.0,3.0,LLM,LANEY,GG-GG,1.0,1.0,CSS,LACEY,GGGGG,0.0,0.0,LLM,,,,,,5629,1110,80.28068928761769,1110,221,80.09009009009009,221,17,92.3076923076923,17,1,94.11764705882352,1,1,0.0,,,
60,TUDOR,True,4,HOUSE,-YY--,5,5,LLM,QUOTA,-GYY-,4,4,CSS,TUTOR,GG-GG,1.0,1.0,LLM,TUDOR,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,55,99.02291703677385,55,8,85.45454545454545,8,2,75.0,2,1,50.0,,,,,,
61,QUOTA,True,3,HOUSE,-YY--,5,5,LLM,TURBO,YG--Y,4,4,CSS,QUOTA,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,55,99.02291703677385,55,4,92.72727272727272,4,1,75.0,,,,,,,,,
62,MOURN,True,3,HOUSE,-GG--,3,3,LLM,MOUND,GGGY-,2,2,CSS,MOURN,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,18,99.68022739385326,18,1,94.44444444444444,1,1,0.0,,,,,,,,,
63,PROMO,True,5,HOUSE,-Y---,5,5,LLM,DROLL,-GG--,3,3,CSS,GROWN,-GG--,3.0,3.0,LLM,FROCK,-GG--,3.0,3.0,CSS,PROMO,GGGGG,0.0,0.0,LLM,,,,,,5629,290,94.8481080120803,290,35,87.93103448275862,35,20,42.857142857142854,20,10,50.0,10,1,90.0,,,
64,CASTE,True,5,HOUSE,---YG,4,4,LLM,SLADE,Y-Y-G,4,4,CSS,TASTE,-GGGG,1.0,1.0,LLM,WASTE,-GGGG,1.0,1.0,CSS,CASTE,GGGGG,0.0,0.0,LLM,,,,,,5629,65,98.84526558891456,65,4,93.84615384615384,4,3,25.0,3,2,33.33333333333333,2,1,50.0,,,
65,CAPRI,True,4,THERE,---G-,4,4,LLM,SPURS,-Y-G-,4,4,CSS,PARRY,YG-G-,3.0,3.0,LLM,CAPRI,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,122,97.83265233611654,122,5,95.90163934426229,5,2,60.0,2,1,50.0,,,,,,
66,ALIAS,True,4,HOUSE,---Y-,5,5,LLM,SANTA,YY--Y,5,4,CSS,ASSAY,GY-G-,3.0,3.0,LLM,ALIAS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,447,92.05898028068928,447,12,97.31543624161074,12,4,66.66666666666666,4,1,75.0,,,,,,
67,PADDY,True,6,HOUSE,-----,5,5,LLM,TAJIK,-G---,4,4,CSS,MARRY,-G--G,3.0,3.0,LLM,CANDY,-G-GG,2.0,2.0,CSS,DADDY,-GGGG,1.0,1.0,LLM,PADDY,GGGGG,0.0,0.0,CSS,5629,694,87.67098951856458,694,116,83.28530259365994,116,26,77.58620689655173,26,4,84.61538461538461,4,1,75.0,1,1,0.0
68,BLOBS,True,4,HOUSE,-Y-Y-,5,4,LLM,DAVOS,---YG,4,4,CSS,FLOWS,-GG-G,2.0,2.0,LLM,BLOBS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,139,97.53064487475574,139,37,73.38129496402878,37,7,81.08108108108108,7,1,85.71428571428571,,,,,,
69,DILLY,False,6,HOUSE,-----,5,5,LLM,CALIF,--GY-,4,4,CSS,MILLY,-GGGG,1.0,1.0,LLM,TILLY,-GGGG,1.0,1.0,CSS,GILLY,-GGGG,1.0,1.0,LLM,NILLY,-GGGG,1.0,1.0,CSS,5629,694,87.67098951856458,694,11,98.4149855907781,11,7,36.36363636363637,7,6,14.285714285714285,6,5,16.666666666666664,5,4,20.0
70,GUTSY,True,3,HOUSE,--YG-,4,4,LLM,TUTSI,-GGG-,2,2,CSS,GUTSY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,14,99.75128797299698,14,1,92.85714285714286,1,1,0.0,,,,,,,,,
71,TABOR,True,5,HOUSE,-Y---,5,5,LLM,FLOCK,--Y--,5,5,CSS,MINOR,---GG,3.0,3.0,LLM,GABOR,-GGGG,1.0,1.0,CSS,TABOR,GGGGG,0.0,0.0,LLM,,,,,,5629,290,94.8481080120803,290,109,62.41379310344828,109,7,93.57798165137615,7,1,85.71428571428571,1,1,0.0,,,
72,INLAY,True,5,HOUSE,-----,5,5,LLM,PADDY,-Y--G,4,4,CSS,CRAZY,--Y-G,4.0,4.0,LLM,ALLAY,--GGG,2.0,2.0,CSS,INLAY,GGGGG,0.0,0.0,LLM,,,,,,5629,694,87.67098951856458,694,14,97.98270893371757,14,5,64.28571428571429,5,1,80.0,1,1,0.0,,,
73,AHHHH,True,5,HOUSE,Y----,5,5,LLM,CHIBI,-G---,4,4,CSS,THANK,-GY--,4.0,4.0,LLM,AHMAD,GG---,3.0,3.0,CSS,AHHHH,GGGGG,0.0,0.0,LLM,,,,,,5629,132,97.65500088825723,132,9,93.18181818181817,9,2,77.77777777777779,2,1,50.0,1,1,0.0,,,
74,ROUEN,True,2,HOUSE,-GG-Y,3,3,LLM,ROUEN,GGGGG,0,0,CSS,,,,,,,,,,,,,,,,,,,,,5629,1,99.98223485521407,1,1,0.0,,,,,,,,,,,,
75,BUENA,True,5,HOUSE,--Y-Y,5,5,LLM,LIEUT,--GY-,4,4,CSS,QUERY,-GG--,3.0,3.0,LLM,NUEVA,YGG-G,2.0,2.0,CSS,BUENA,GGGGG,0.0,0.0,LLM,,,,,,5629,62,98.89856102327234,62,5,91.93548387096774,5,2,60.0,2,1,50.0,1,1,0.0,,,
76,MENON,True,4,HOUSE,-Y--Y,5,5,LLM,MEZZO,GG--Y,3,3,CSS,MELON,GG-GG,1.0,1.0,LLM,MENON,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,106,98.11689465269143,106,2,98.11320754716981,2,1,50.0,1,1,0.0,,,,,,
77,TRASK,True,5,HOUSE,---G-,4,4,LLM,PATSY,-YYG-,4,4,CSS,BLAST,--GGY,3.0,3.0,LLM,STASI,-YGG-,3.0,3.0,CSS,TRASK,GGGGG,0.0,0.0,LLM,,,,,,5629,51,99.09397761591757,51,4,92.15686274509804,4,2,50.0,2,1,50.0,1,1,0.0,,,
78,CASIO,True,3,HOUSE,-Y-Y-,5,5,LLM,SPOIL,Y-YG-,4,4,CSS,CASIO,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,139,97.53064487475574,139,2,98.56115107913669,2,1,50.0,,,,,,,,,
79,VOILA,True,4,HOUSE,-G---,4,4,LLM,TOMMY,-G---,4,4,CSS,GOING,-GG--,3.0,3.0,LLM,VOILA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,231,95.89625155445017,231,104,54.97835497835498,104,1,99.03846153846155,1,1,0.0,,,,,,
80,AURAL,True,3,HOUSE,--Y--,5,5,LLM,CAJUN,-Y-Y-,5,5,CSS,AURAL,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,172,96.94439509682003,172,32,81.3953488372093,32,1,96.875,,,,,,,,,
81,LEGER,True,4,HOUSE,----Y,5,5,LLM,ALDEN,-Y-G-,4,4,CSS,LEVEL,GG-G-,2.0,2.0,LLM,LEGER,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,654,88.38159531000179,654,25,96.17737003058105,25,2,92.0,2,1,50.0,,,,,,
82,DALLY,True,3,HOUSE,-----,5,5,LLM,LARVA,YG---,4,4,CSS,DALLY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,694,87.67098951856458,694,23,96.68587896253602,23,1,95.65217391304348,,,,,,,,,
83,INIGO,True,4,HOUSE,-Y---,5,5,LLM,DIPLO,-Y--G,4,4,CSS,AMINO,--GYG,3.0,3.0,LLM,INIGO,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,290,94.8481080120803,290,8,97.24137931034483,8,1,87.5,1,1,0.0,,,,,,
