game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6
35,CAGES,True,6,BOGAN,--GY-,4,4,LLM,RAGES,-GGGG,1,1,CSS,SAGES,-GGGG,1.0,1.0,LLM,PAGES,-GGGG,1.0,1.0,CSS,WAGES,-GGGG,1.0,1.0,LLM,CAGES,GGGGG,0.0,0.0,CSS,5629,32,99.43151536685025,32,5,84.375,5,4,20.0,4,3,25.0,3,2,33.33333333333333,2,1,50.0
36,TEDDY,True,4,BEING,-G---,4,4,LLM,METRE,-GY--,4,4,CSS,FEAST,-G--Y,4.0,4.0,LLM,TEDDY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,349,93.79996446971043,349,42,87.96561604584528,42,4,90.47619047619048,4,1,75.0,,,,,,
37,COLES,True,4,AVOID,--Y--,5,5,LLM,MOSUL,-GY-Y,4,4,CSS,COLTS,GGG-G,1.0,1.0,LLM,COLES,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,530,90.5844732634571,530,25,95.28301886792453,25,1,96.0,1,1,0.0,,,,,,
38,HWANG,True,4,NOTCH,Y---Y,5,5,LLM,SHINE,-Y-G-,4,4,CSS,HUANG,G-GGG,1.0,1.0,LLM,HWANG,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,64,98.86303073370047,64,4,93.75,4,1,75.0,1,1,0.0,,,,,,
39,WRATH,True,5,ARISE,YG---,4,4,LLM,GRADY,-GG--,3,3,CSS,TRACK,YGG--,3.0,3.0,LLM,BRANT,-GG-Y,3.0,3.0,CSS,WRATH,GGGGG,0.0,0.0,LLM,,,,,,5629,55,99.02291703677385,55,25,54.54545454545454,25,3,88.0,3,1,66.66666666666666,1,1,0.0,,,
40,MACHO,True,6,THING,-Y---,5,5,LLM,ALLAH,Y---Y,5,5,CSS,HARRY,YG---,4.0,4.0,LLM,CACHE,-GGG-,2.0,2.0,CSS,SACHS,-GGG-,2.0,2.0,LLM,MACHO,GGGGG,0.0,0.0,CSS,5629,228,95.94954698880795,228,47,79.3859649122807,47,7,85.1063829787234,7,3,57.14285714285714,3,2,33.33333333333333,2,1,50.0
41,LOPEZ,True,5,FOCUS,-G---,4,4,LLM,BOOTY,-G---,4,4,CSS,GOING,-G---,4.0,4.0,LLM,HOLED,-GYG-,3.0,3.0,CSS,LOPEZ,GGGGG,0.0,0.0,LLM,,,,,,5629,351,93.76443418013857,351,147,58.119658119658126,147,57,61.224489795918366,57,5,91.22807017543859,5,1,80.0,,,
42,GOODY,True,6,EVERY,----G,4,4,LLM,AMPLY,----G,4,4,CSS,SHINY,----G,4.0,4.0,LLM,BOOTY,-GG-G,2.0,2.0,CSS,KOOKY,-GG-G,2.0,2.0,LLM,GOODY,GGGGG,0.0,0.0,CSS,5629,303,94.6171611298632,303,94,68.97689768976898,94,23,75.53191489361703,23,4,82.6086956521739,4,3,25.0,3,1,66.66666666666666
43,BROTH,True,3,STILL,-Y---,5,5,LLM,BERTH,G-YGG,2,2,CSS,BROTH,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,435,92.27216201812045,435,1,99.77011494252874,1,1,0.0,,,,,,,,,
44,VERDE,True,3,ALERT,--YY-,5,4,LLM,FIRED,--GYY,4,4,CSS,VERDE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,313,94.4395096820039,313,6,98.08306709265176,6,1,83.33333333333334,,,,,,,,,
45,TAMED,True,6,OTHER,-Y-G-,4,4,LLM,FLEET,---GY,4,4,CSS,TAKES,GG-G-,2.0,2.0,LLM,TAXED,GG-GG,1.0,1.0,CSS,TAPED,GG-GG,1.0,1.0,LLM,TAMED,GGGGG,0.0,0.0,CSS,5629,74,98.68537928584118,74,35,52.702702702702695,35,3,91.42857142857143,3,2,33.33333333333333,2,1,50.0,1,1,0.0
46,LEAFS,True,3,FOCUS,Y---G,4,4,LLM,RIFTS,--Y-G,4,4,CSS,LEAFS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,11,99.80458340735477,11,1,90.9090909090909,1,1,0.0,,,,,,,,,
47,YACHT,True,4,STILL,-Y---,5,5,LLM,TAMED,YG---,4,4,CSS,PATCH,-GYYY,4.0,3.0,LLM,YACHT,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,435,92.27216201812045,435,41,90.57471264367815,41,1,97.5609756097561,1,1,0.0,,,,,,
48,MESSY,True,4,STILL,Y----,5,5,LLM,GERMS,-G-YY,4,4,CSS,MENSA,GG-G-,2.0,2.0,LLM,MESSY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,628,88.84348907443595,628,2,99.68152866242038,2,1,50.0,1,1,0.0,,,,,,
49,RYDER,True,6,ARRAS,-YY--,5,5,LLM,ROVER,G--GG,2,2,CSS,REFER,G--GG,2.0,2.0,LLM,RULER,G--GG,2.0,2.0,CSS,RIDER,G-GGG,1.0,1.0,LLM,RYDER,GGGGG,0.0,0.0,CSS,5629,17,99.69799253863918,17,6,64.70588235294117,6,5,16.666666666666664,5,3,40.0,3,1,66.66666666666666,1,1,0.0
50,MOTIF,True,4,OUTER,Y-G--,4,4,LLM,LOTTO,-GG--,3,3,CSS,NOTCH,-GG--,3.0,3.0,LLM,MOTIF,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,27,99.52034109077988,27,5,81.48148148148148,5,1,80.0,1,1,0.0,,,,,,
51,RAVEN,True,4,LATER,-G-GY,3,3,LLM,RAPED,GG-G-,2,2,CSS,RAGES,GG-G-,2.0,2.0,LLM,RAVEN,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,31,99.44928051163618,31,6,80.64516129032258,6,2,66.66666666666666,2,1,50.0,,,,,,
52,REICH,True,5,ADIEU,--GY-,4,4,LLM,SMILE,--G-Y,4,4,CSS,REIGN,GGG--,2.0,2.0,LLM,REIKI,GGG--,2.0,2.0,CSS,REICH,GGGGG,0.0,0.0,LLM,,,,,,5629,95,98.31231124533664,95,15,84.21052631578947,15,2,86.66666666666667,2,1,50.0,1,1,0.0,,,
53,ICONS,True,4,LEARN,----Y,5,5,LLM,KNOCK,-YGY-,4,4,CSS,CHONG,Y-GG-,3.0,3.0,LLM,ICONS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,246,95.62977438266121,246,2,99.1869918699187,2,1,50.0,1,1,0.0,,,,,,
54,SILKY,True,5,NOBLE,---Y-,5,5,LLM,ALLAH,--G--,4,4,CSS,SPLIT,G-GY-,3.0,3.0,LLM,SILKS,GGGG-,1.0,1.0,CSS,SILKY,GGGGG,0.0,0.0,LLM,,,,,,5629,251,95.54094865873157,251,13,94.82071713147411,13,2,84.61538461538461,2,1,50.0,1,1,0.0,,,
55,CARVE,True,4,NOTCH,---Y-,5,5,LLM,CAGES,GG-Y-,3,3,CSS,CADRE,GG-YG,2.0,2.0,LLM,CARVE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,251,95.54094865873157,251,5,98.00796812749005,5,2,60.0,2,1,50.0,,,,,,
56,LAGER,True,4,THING,----Y,5,5,LLM,GRADE,YYY-Y,5,4,CSS,RAGES,YGGG-,2.0,2.0,LLM,LAGER,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,239,95.75413039616272,239,9,96.23430962343096,9,4,55.55555555555556,4,1,75.0,,,,,,
57,JERKS,True,4,PLACE,----Y,5,5,LLM,MIRED,--GY-,4,4,CSS,KERRY,YGG--,3.0,3.0,LLM,JERKS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,690,87.7420500977083,690,28,95.94202898550725,28,2,92.85714285714286,2,1,50.0,,,,,,
58,LOTUS,True,5,RIGHT,----Y,5,5,LLM,TAMED,Y----,5,5,CSS,STOOP,YYY--,5.0,5.0,LLM,NOTTS,-GG-G,2.0,2.0,CSS,LOTUS,GGGGG,0.0,0.0,LLM,,,,,,5629,390,93.0715935334873,390,51,86.92307692307692,51,9,82.35294117647058,9,1,88.88888888888889,1,1,0.0,,,
59,LACEY,True,4,COULD,Y--Y-,5,5,LLM,BLACK,-YYY-,5,3,CSS,LYCRA,GYG-Y,3.0,3.0,LLM,LACEY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,29,99.48481080120803,29,5,82.75862068965517,5,1,80.0,1,1,0.0,,,,,,
60,TUDOR,True,4,OTHER,YY--G,4,4,LLM,GATOR,--YGG,3,3,CSS,TUMOR,GG-GG,1.0,1.0,LLM,TUDOR,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,10,99.82234855214071,10,3,70.0,3,1,66.66666666666666,1,1,0.0,,,,,,
61,QUOTA,True,5,USING,Y----,5,5,LLM,RULER,-G---,4,4,CSS,BUDDY,-G---,4.0,4.0,LLM,MUCHO,-G--Y,4.0,4.0,CSS,QUOTA,GGGGG,0.0,0.0,LLM,,,,,,5629,253,95.50541836915971,253,38,84.98023715415019,38,8,78.94736842105263,8,2,75.0,2,1,50.0,,,
62,MOURN,True,5,OTHER,Y---Y,5,5,LLM,GROAN,-YY-G,4,4,CSS,BYRON,--YYG,4.0,4.0,LLM,RODIN,YG--G,3.0,3.0,CSS,MOURN,GGGGG,0.0,0.0,LLM,,,,,,5629,230,95.9140166992361,230,11,95.21739130434783,11,3,72.72727272727273,3,1,66.66666666666666,1,1,0.0,,,
63,PROMO,True,4,STATE,-----,5,5,LLM,CORNY,-YY--,5,5,CSS,GROOM,-GGYY,3.0,3.0,LLM,PROMO,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,598,89.37644341801386,598,35,94.14715719063545,35,1,97.14285714285714,1,1,0.0,,,,,,
64,CASTE,False,6,FIRST,---YY,5,4,LLM,LOTUS,--Y-Y,5,5,CSS,STEVE,YY--G,4.0,4.0,LLM,HASTE,-GGGG,1.0,1.0,CSS,PASTE,-GGGG,1.0,1.0,LLM,TASTE,-GGGG,1.0,1.0,CSS,5629,242,95.70083496180494,242,41,83.05785123966942,41,5,87.8048780487805,5,4,20.0,4,3,25.0,3,2,33.33333333333333
65,CAPRI,True,4,STATE,--Y--,5,5,LLM,MORAN,--YY-,5,5,CSS,RABBI,YG--G,3.0,3.0,LLM,CAPRI,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,666,88.16841357257061,666,29,95.64564564564564,29,1,96.55172413793103,1,1,0.0,,,,,,
66,ALIAS,True,3,BEGIN,---Y-,5,5,LLM,SILKY,YYY--,5,5,CSS,ALIAS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,410,92.7162906377687,410,14,96.58536585365853,14,1,92.85714285714286,,,,,,,,,
67,PADDY,True,5,THERE,-----,5,5,LLM,FOLKS,-----,5,5,CSS,NAIDU,-G-G-,3.0,3.0,LLM,CADDY,-GGGG,1.0,1.0,CSS,PADDY,GGGGG,0.0,0.0,LLM,,,,,,5629,1280,77.2606146740096,1280,186,85.46875,186,7,96.23655913978494,7,3,57.14285714285714,3,1,66.66666666666666,,,
68,BLOBS,True,5,STILL,Y--Y-,5,5,LLM,LEAFS,Y---G,4,4,CSS,BLOCS,GGG-G,1.0,1.0,LLM,BLOWS,GGG-G,1.0,1.0,CSS,BLOBS,GGGGG,0.0,0.0,LLM,,,,,,5629,151,97.31746313732457,151,19,87.41721854304636,19,3,84.21052631578947,3,2,33.33333333333333,2,1,50.0,,,
69,DILLY,True,5,STORE,-----,5,5,LLM,PUNCH,-----,5,5,CSS,ADVIL,-Y-YY,5.0,4.0,LLM,DIMLY,GG-GG,1.0,1.0,CSS,DILLY,GGGGG,0.0,0.0,LLM,,,,,,5629,562,90.01598863030735,562,126,77.58007117437722,126,2,98.4126984126984,2,1,50.0,1,1,0.0,,,
70,GUTSY,True,3,THERE,Y----,5,5,LLM,LOTUS,--GYY,4,4,CSS,GUTSY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,333,94.0842067862853,333,3,99.09909909909909,3,1,66.66666666666666,,,,,,,,,
71,TABOR,True,4,ALONG,Y-Y--,5,4,LLM,MACHO,-G--Y,4,4,CSS,SAVOR,-G-GG,2.0,2.0,LLM,TABOR,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,142,97.47734944039794,142,14,90.14084507042254,14,2,85.71428571428571,2,1,50.0,,,,,,
72,INLAY,True,5,AFTER,Y----,5,5,LLM,MACHO,-Y---,5,5,CSS,SPAIN,--YYY,5.0,5.0,LLM,NIGGA,YY--Y,5.0,4.0,CSS,INLAY,GGGGG,0.0,0.0,LLM,,,,,,5629,677,87.97299697992538,677,106,84.3426883308715,106,6,94.33962264150944,6,1,83.33333333333334,1,1,0.0,,,
73,AHHHH,True,4,BEING,-----,5,5,LLM,YACHT,-Y-G-,4,4,CSS,ALOHA,G--G-,3.0,3.0,LLM,AHHHH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,1133,79.8720909575413,1133,5,99.55869373345102,5,1,80.0,1,1,0.0,,,,,,
74,ROUEN,True,5,ARRAS,-Y---,5,5,LLM,TIMOR,---YY,5,5,CSS,ROWDY,GG---,3.0,3.0,LLM,ROLEX,GG-G-,2.0,2.0,CSS,ROUEN,GGGGG,0.0,0.0,LLM,,,,,,5629,312,94.45727482678984,312,43,86.21794871794873,43,11,74.4186046511628,11,2,81.81818181818183,2,1,50.0,,,
75,BUENA,True,4,SINCE,--Y-Y,5,5,LLM,ROUEN,--YYY,5,3,CSS,NUEVA,YGG-G,2.0,2.0,LLM,BUENA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,155,97.24640255818085,155,3,98.06451612903226,3,1,66.66666666666666,1,1,0.0,,,,,,
76,MENON,True,6,EARTH,Y----,5,5,LLM,SLEEP,--Y--,5,5,CSS,BEGUN,-G--G,3.0,3.0,LLM,DEVIN,-G--G,3.0,3.0,CSS,XENON,-GGGG,1.0,1.0,LLM,MENON,GGGGG,0.0,0.0,CSS,5629,635,88.71913306093445,635,91,85.66929133858268,91,6,93.4065934065934,6,2,66.66666666666666,2,1,50.0,1,1,0.0
77,TRASK,True,4,NOISE,---G-,4,4,LLM,GUTSY,--YG-,4,4,CSS,TRASH,GGGG-,1.0,1.0,LLM,TRASK,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,60,98.9340913128442,60,4,93.33333333333333,4,1,75.0,1,1,0.0,,,,,,
78,CASIO,True,4,REACT,--YY-,5,5,LLM,ANZAC,Y---Y,5,5,CSS,FINAL,-Y-Y-,5.0,5.0,LLM,CASIO,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,81,98.56102327233967,81,36,55.55555555555556,36,2,94.44444444444444,2,1,50.0,,,,,,
79,VOILA,True,4,STILL,--GG-,3,3,LLM,WHILE,--GG-,3,3,CSS,GUILD,--GG-,3.0,3.0,LLM,VOILA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,15,99.73352282821105,15,5,66.66666666666666,5,2,60.0,2,1,50.0,,,,,,
80,AURAL,True,5,SHORT,---Y-,5,5,LLM,RAPED,YY---,5,5,CSS,CRANK,-YY--,5.0,4.0,LLM,MIRZA,--G-Y,4.0,4.0,CSS,AURAL,GGGGG,0.0,0.0,LLM,,,,,,5629,539,90.42458696038372,539,60,88.86827458256029,60,8,86.66666666666667,8,1,87.5,1,1,0.0,,,
81,LEGER,True,6,JUMBY,-----,5,5,LLM,CARES,--YG-,4,4,CSS,RIVER,---GG,3.0,3.0,LLM,LOWER,G--GG,2.0,2.0,CSS,LEPER,GG-GG,1.0,1.0,LLM,LEGER,GGGGG,0.0,0.0,CSS,5629,2982,47.02433824835672,2982,89,97.01542588866533,89,24,73.03370786516854,24,2,91.66666666666666,2,1,50.0,1,1,0.0
