game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6
12,MEANS,True,4,TRIBE,----Y,5,5,LLM,DALES,-Y-YG,4,4,CSS,EXAMS,Y-GYG,3.0,3.0,LLM,MEANS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,581,89.67845087937467,581,8,98.62306368330465,8,1,87.5,1,1,0.0,,,,,,
13,TRUTH,True,3,THINK,GY---,4,4,LLM,TOUCH,G-G-G,2,2,CSS,TRUTH,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,12,99.78681826256884,12,1,91.66666666666666,1,1,0.0,,,,,,,,,
14,FIRED,True,5,GREAT,-YY--,5,4,LLM,SENOR,-Y--Y,5,5,CSS,RILED,YG-GG,2.0,2.0,LLM,WIRED,-GGGG,1.0,1.0,CSS,FIRED,GGGGG,0.0,0.0,LLM,,,,,,5629,314,94.42174453721798,314,21,93.31210191082803,21,4,80.95238095238095,4,3,25.0,3,1,66.66666666666666,,,
15,FOLKS,True,4,STILL,Y--Y-,5,5,LLM,LEAPS,Y---G,4,4,CSS,FOLDS,GGG-G,1.0,1.0,LLM,FOLKS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,151,97.31746313732457,151,20,86.75496688741721,20,1,95.0,1,1,0.0,,,,,,
16,CHILE,True,3,STILL,--GG-,3,3,LLM,AGILE,--GGG,2,2,CSS,CHILE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,15,99.73352282821105,15,4,73.33333333333333,4,1,75.0,,,,,,,,,
17,BLACK,True,4,ABOUT,YY---,5,5,LLM,SABRE,-YY--,5,5,CSS,BLAND,GGG--,2.0,2.0,LLM,BLACK,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,155,97.24640255818085,155,9,94.19354838709677,9,1,88.88888888888889,1,1,0.0,,,,,,
18,GRANT,True,5,ABOVE,Y----,5,5,LLM,SARIN,-YY-Y,5,4,CSS,FRANK,-GGG-,2.0,2.0,LLM,GRAND,GGGG-,1.0,1.0,CSS,GRANT,GGGGG,0.0,0.0,LLM,,,,,,5629,930,83.4784153490851,930,10,98.9247311827957,10,2,80.0,2,1,50.0,1,1,0.0,,,
19,MEALS,True,4,LATER,YY-Y-,5,5,LLM,SLADE,YYG-Y,4,4,CSS,HEALS,-GGGG,1.0,1.0,LLM,MEALS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,74,98.68537928584118,74,2,97.2972972972973,2,1,50.0,1,1,0.0,,,,,,
20,CREAM,True,5,ARRAS,-G-G-,3,3,LLM,BREAD,-GGG-,2,2,CSS,TREAT,-GGG-,2.0,2.0,LLM,FREAK,-GGG-,2.0,2.0,CSS,CREAM,GGGGG,0.0,0.0,LLM,,,,,,5629,23,99.59140166992361,23,6,73.91304347826086,6,4,33.33333333333333,4,2,50.0,2,1,50.0,,,
21,AWAKE,True,6,NOISE,----G,4,4,LLM,EARLE,-Y--G,4,4,CSS,ADAGE,G-G-G,2.0,2.0,LLM,ABATE,G-G-G,2.0,2.0,CSS,AMAZE,G-G-G,2.0,2.0,LLM,AWAKE,GGGGG,0.0,0.0,CSS,5629,198,96.48250133238587,198,11,94.44444444444444,11,3,72.72727272727273,3,2,33.33333333333333,2,1,50.0,1,1,0.0
22,OCCUR,True,3,OTHER,G---G,3,3,LLM,OSCAR,G-G-G,2,2,CSS,OCCUR,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,4,99.92893942085628,4,1,75.0,1,1,0.0,,,,,,,,,
23,YEARS,False,6,ALONG,Y----,5,5,LLM,MARES,-YYYG,4,3,CSS,FIRST,--YY-,5.0,4.0,LLM,REARS,-GGGG,1.0,1.0,CSS,PEARS,-GGGG,1.0,1.0,LLM,HEARS,-GGGG,1.0,1.0,CSS,5629,871,84.52655889145497,871,10,98.85189437428244,10,8,20.0,8,6,25.0,6,5,16.666666666666664,5,4,20.0
24,GRADE,True,4,START,--GY-,4,4,LLM,GRAND,GGG-Y,2,2,CSS,GRADY,GGGG-,1.0,1.0,LLM,GRADE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,69,98.77420500977084,69,2,97.10144927536231,2,1,50.0,1,1,0.0,,,,,,
25,CHILL,True,3,BEING,--G--,4,4,LLM,SAITO,--G--,4,4,CSS,CHILL,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,175,96.89109966246225,175,25,85.71428571428571,25,1,96.0,,,,,,,,,
26,FLOOD,True,5,ARISE,-----,5,5,LLM,HOTLY,-Y-Y-,5,5,CSS,GLOOM,-GGG-,2.0,2.0,LLM,BLOOD,-GGGG,1.0,1.0,CSS,FLOOD,GGGGG,0.0,0.0,LLM,,,,,,5629,265,95.29223663172854,265,16,93.9622641509434,16,2,87.5,2,1,50.0,1,1,0.0,,,
27,APPLY,True,3,STILL,---G-,4,4,LLM,EARLY,-Y-GG,3,3,CSS,APPLY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,81,98.56102327233967,81,2,97.53086419753086,2,1,50.0,,,,,,,,,
28,SMILE,True,3,STILL,G-GG-,2,2,LLM,SOILS,G-GG-,2,2,CSS,SMILE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,3,99.94670456564221,3,1,66.66666666666666,1,1,0.0,,,,,,,,,
29,KNOCK,True,5,STEAD,-----,5,5,LLM,COLBY,YY---,5,5,CSS,OFCOM,Y-Y--,5.0,5.0,LLM,UCONN,-YGY-,4.0,4.0,CSS,KNOCK,GGGGG,0.0,0.0,LLM,,,,,,5629,457,91.88132883283,457,8,98.24945295404814,8,2,75.0,2,1,50.0,1,1,0.0,,,
30,SLEEP,True,3,THOSE,---YY,5,5,LLM,SEALS,GY-Y-,4,4,CSS,SLEEP,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,390,93.0715935334873,390,3,99.23076923076923,3,1,66.66666666666666,,,,,,,,,
31,BRICK,True,6,START,---Y-,5,5,LLM,DRIER,-GG--,3,3,CSS,GRILL,-GG--,3.0,3.0,LLM,CRIMP,YGG--,3.0,3.0,CSS,FRICK,-GGGG,1.0,1.0,LLM,BRICK,GGGGG,0.0,0.0,CSS,5629,469,91.66814709539882,469,17,96.37526652452026,17,9,47.05882352941176,9,2,77.77777777777779,2,1,50.0,1,1,0.0
32,WROTE,True,4,STILL,-Y---,5,5,LLM,TARTE,--YGG,3,3,CSS,CRETE,-G-GG,2.0,2.0,LLM,WROTE,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,435,92.27216201812045,435,4,99.08045977011494,4,2,50.0,2,1,50.0,,,,,,
33,RATED,True,3,THINK,Y----,5,5,LLM,RATES,GGGG-,1,1,CSS,RATED,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,451,91.98791970154558,451,1,99.77827050997783,1,1,0.0,,,,,,,,,
34,ALERT,True,3,STILL,-Y-Y-,5,5,LLM,LATTE,YYY-Y,5,4,CSS,ALERT,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,53,99.05844732634571,53,1,98.11320754716981,1,1,0.0,,,,,,,,,
35,CAGES,False,6,THREE,---G-,4,4,LLM,DANES,-G-GG,2,2,CSS,FACES,-GYGG,2.0,2.0,LLM,CAKES,GG-GG,1.0,1.0,CSS,CASES,GG-GG,1.0,1.0,LLM,CAVES,GG-GG,1.0,1.0,CSS,5629,359,93.62231302185113,359,40,88.85793871866295,40,5,87.5,5,4,20.0,4,3,25.0,3,2,33.33333333333333
36,TEDDY,True,4,NOBLE,----Y,5,5,LLM,DARES,Y--Y-,5,5,CSS,MEDIC,-GG--,3.0,3.0,LLM,TEDDY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,730,87.0314443062711,730,8,98.9041095890411,8,1,87.5,1,1,0.0,,,,,,
37,COLES,True,5,OUGHT,Y----,5,5,LLM,SOREN,YG-G-,3,3,CSS,POSES,-G-GG,2.0,2.0,LLM,MOLES,-GGGG,1.0,1.0,CSS,COLES,GGGGG,0.0,0.0,LLM,,,,,,5629,843,85.023982945461,843,31,96.3226571767497,31,18,41.935483870967744,18,2,88.88888888888889,2,1,50.0,,,
38,HWANG,True,4,STILL,-----,5,5,LLM,BARED,-Y---,5,5,CSS,HUANG,G-GGG,1.0,1.0,LLM,HWANG,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,1295,76.99413750222064,1295,68,94.74903474903475,68,1,98.52941176470588,1,1,0.0,,,,,,
39,WRATH,True,5,ADIEU,Y----,5,5,LLM,SATAN,-YY--,5,4,CSS,TRACK,YGG--,3.0,3.0,LLM,PRATT,-GGG-,2.0,2.0,CSS,WRATH,GGGGG,0.0,0.0,LLM,,,,,,5629,791,85.94777047432936,791,23,97.09228824273072,23,3,86.95652173913044,3,1,66.66666666666666,1,1,0.0,,,
40,MACHO,True,3,STILL,-----,5,5,LLM,NORMA,-Y-YY,5,5,CSS,MACHO,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,1295,76.99413750222064,1295,6,99.53667953667954,6,1,83.33333333333334,,,,,,,,,
41,LOPEZ,True,5,WHERE,--Y--,5,5,LLM,DALES,--YG-,4,4,CSS,LINEN,G--G-,3.0,3.0,LLM,LÓPEZ,G-GGG,1.0,1.0,CSS,LOPEZ,GGGGG,0.0,0.0,LLM,,,,,,5629,725,87.12027003020074,725,18,97.51724137931035,18,3,83.33333333333334,3,1,66.66666666666666,1,1,0.0,,,
42,GOODY,True,5,ALERT,-----,5,5,LLM,SINDH,---G-,4,4,CSS,MOODY,-GGGG,1.0,1.0,LLM,WOODY,-GGGG,1.0,1.0,CSS,GOODY,GGGGG,0.0,0.0,LLM,,,,,,5629,485,91.38390477882395,485,6,98.76288659793815,6,2,66.66666666666666,2,1,50.0,1,1,0.0,,,
43,BROTH,True,4,STARE,-Y-Y-,5,5,LLM,TROUT,YGG--,3,3,CSS,PROTO,-GGG-,2.0,2.0,LLM,BROTH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,63,98.88079587848641,63,3,95.23809523809523,3,2,33.33333333333333,2,1,50.0,,,,,,
44,VERDE,True,6,STARE,---YG,4,4,LLM,CRONE,-Y--G,4,4,CSS,RIFLE,Y---G,4.0,4.0,LLM,MERGE,-GG-G,2.0,2.0,CSS,VERVE,GGG-G,1.0,1.0,LLM,VERDE,GGGGG,0.0,0.0,CSS,5629,86,98.47219754841002,86,17,80.23255813953489,17,7,58.82352941176471,7,2,71.42857142857143,2,1,50.0,1,1,0.0
45,TAMED,True,4,NOTCH,--Y--,5,5,LLM,TAILS,GG---,3,3,CSS,TAMER,GGGG-,1.0,1.0,LLM,TAMED,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,437,92.23663172854859,437,14,96.79633867276888,14,1,92.85714285714286,1,1,0.0,,,,,,
46,LEAFS,True,5,STILL,Y--Y-,5,5,LLM,PALES,-YYYG,4,4,CSS,LEADS,GGG-G,1.0,1.0,LLM,LEANS,GGG-G,1.0,1.0,CSS,LEAFS,GGGGG,0.0,0.0,LLM,,,,,,5629,151,97.31746313732457,151,5,96.68874172185431,5,3,40.0,3,2,33.33333333333333,2,1,50.0,,,
47,YACHT,True,4,THERE,YY---,5,5,LLM,SAITH,-G-YY,4,4,CSS,KATHY,-GYGY,3.0,3.0,LLM,YACHT,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,83,98.52549298276782,83,5,93.97590361445783,5,1,80.0,1,1,0.0,,,,,,
48,MESSY,True,4,START,Y----,5,5,LLM,MOLES,G--YY,4,4,CSS,MESSI,GGGG-,1.0,1.0,LLM,MESSY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,500,91.117427607035,500,2,99.6,2,1,50.0,1,1,0.0,,,,,,
49,RYDER,True,4,STILL,-----,5,5,LLM,RANCE,G---Y,4,4,CSS,ROVER,G--GG,2.0,2.0,LLM,RYDER,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,1295,76.99413750222064,1295,15,98.84169884169884,15,3,80.0,3,1,66.66666666666666,,,,,,
50,MOTIF,True,4,THERE,Y----,5,5,LLM,SATIN,--GG-,3,3,CSS,OPTIC,Y-GG-,3.0,3.0,LLM,MOTIF,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,333,94.0842067862853,333,2,99.3993993993994,2,1,50.0,1,1,0.0,,,,,,
51,RAVEN,True,3,BANDY,-GY--,4,4,LLM,SARIN,-GY-G,3,3,CSS,RAVEN,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,118,97.90371291526026,118,7,94.0677966101695,7,1,85.71428571428571,,,,,,,,,
52,REICH,True,5,ABOVE,----Y,5,5,LLM,TEENS,-G---,4,4,CSS,JERRY,-GY--,4.0,4.0,LLM,RELIC,GG-YY,3.0,2.0,CSS,REICH,GGGGG,0.0,0.0,LLM,,,,,,5629,701,87.54663350506307,701,49,93.00998573466477,49,7,85.71428571428571,7,1,85.71428571428571,1,1,0.0,,,
53,ICONS,True,3,OLDER,Y----,5,5,LLM,SHONA,Y-GG-,3,3,CSS,ICONS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,406,92.78735121691241,406,3,99.26108374384236,3,1,66.66666666666666,,,,,,,,,
54,SILKY,True,4,NOTCH,-----,5,5,LLM,SALEM,G-G--,3,3,CSS,SILLS,GGG--,2.0,2.0,LLM,SILKY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,1503,73.2989873867472,1503,5,99.66733200266134,5,1,80.0,1,1,0.0,,,,,,
55,CARVE,True,6,ENDOW,Y----,5,5,LLM,REALS,YYY--,5,5,CSS,CREAM,GYYY-,4.0,4.0,LLM,CARTE,GGG-G,1.0,1.0,CSS,CARPE,GGG-G,1.0,1.0,LLM,CARVE,GGGGG,0.0,0.0,CSS,5629,1038,81.55977971220464,1038,65,93.73795761078998,65,7,89.23076923076924,7,2,71.42857142857143,2,1,50.0,1,1,0.0
56,LAGER,True,3,STATE,--Y-Y,5,4,LLM,LADEN,GG-G-,2,2,CSS,LAGER,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,269,95.22117605258484,269,9,96.6542750929368,9,1,88.88888888888889,,,,,,,,,
57,JERKS,True,6,STILL,Y----,5,5,LLM,MARES,--GYG,3,3,CSS,HERBS,-GG-G,2.0,2.0,LLM,FERNS,-GG-G,2.0,2.0,CSS,PERKS,-GGGG,1.0,1.0,LLM,JERKS,GGGGG,0.0,0.0,CSS,5629,628,88.84348907443595,628,11,98.24840764331209,11,5,54.54545454545454,5,3,40.0,3,1,66.66666666666666,1,1,0.0
58,LOTUS,True,5,THERE,Y----,5,5,LLM,SANTO,Y--YY,5,5,CSS,MOIST,-G-YY,4.0,4.0,LLM,POTUS,-GGGG,1.0,1.0,CSS,LOTUS,GGGGG,0.0,0.0,LLM,,,,,,5629,333,94.0842067862853,333,5,98.49849849849849,5,2,60.0,2,1,50.0,1,1,0.0,,,
59,LACEY,True,5,WHERE,--Y--,5,5,LLM,TILES,--YG-,4,4,CSS,LOVEL,G--G-,3.0,3.0,LLM,LANEY,GG-GG,1.0,1.0,CSS,LACEY,GGGGG,0.0,0.0,LLM,,,,,,5629,725,87.12027003020074,725,32,95.58620689655173,32,6,81.25,6,1,83.33333333333334,1,1,0.0,,,
60,TUDOR,True,5,EAURO,--YYY,5,4,LLM,TORUS,GYYY-,4,4,CSS,TUMOR,GG-GG,1.0,1.0,LLM,TUTOR,GG-GG,1.0,1.0,CSS,TUDOR,GGGGG,0.0,0.0,LLM,,,,,,5629,20,99.6446971042814,20,3,85.0,3,2,33.33333333333333,2,1,50.0,1,1,0.0,,,
61,QUOTA,True,5,NOTCH,-YY--,5,4,LLM,SPORT,--G-Y,4,4,CSS,KYOTO,--GG-,3.0,3.0,LLM,QUOTE,GGGG-,1.0,1.0,CSS,QUOTA,GGGGG,0.0,0.0,LLM,,,,,,5629,85,98.48996269319595,85,4,95.29411764705881,4,2,50.0,2,1,50.0,1,1,0.0,,,
62,MOURN,True,4,ALTER,----Y,5,5,LLM,CORDS,-GY--,4,4,CSS,ROBIN,YG--G,3.0,3.0,LLM,MOURN,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,256,95.45212293480192,256,9,96.484375,9,1,88.88888888888889,1,1,0.0,,,,,,
63,PROMO,True,4,FIRST,--Y--,5,5,LLM,ARDEN,-G---,4,4,CSS,GROUP,-GG-Y,3.0,3.0,LLM,PROMO,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,497,91.17072304139279,497,19,96.17706237424547,19,4,78.94736842105263,4,1,75.0,,,,,,
64,CASTE,True,5,THINK,Y----,5,5,LLM,FEATS,-YYGY,4,4,CSS,WASTE,-GGGG,1.0,1.0,LLM,PASTE,-GGGG,1.0,1.0,CSS,CASTE,GGGGG,0.0,0.0,LLM,,,,,,5629,451,91.98791970154558,451,3,99.33481152993349,3,2,33.33333333333333,2,1,50.0,1,1,0.0,,,
65,CAPRI,True,5,NOTCH,---Y-,5,5,LLM,CESAR,G--YY,4,4,CSS,CLARK,G-YG-,3.0,3.0,LLM,CAPRA,GGGG-,1.0,1.0,CSS,CAPRI,GGGGG,0.0,0.0,LLM,,,,,,5629,251,95.54094865873157,251,17,93.22709163346613,17,4,76.47058823529412,4,1,75.0,1,1,0.0,,,
66,ALIAS,True,4,START,Y-Y--,5,5,LLM,HALES,-YY-G,4,3,CSS,LUCAS,Y--GG,3.0,3.0,LLM,ALIAS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,255,95.46988807958785,255,4,98.4313725490196,4,1,75.0,1,1,0.0,,,,,,
67,PADDY,True,5,NOTCH,-----,5,5,LLM,SIRED,----Y,5,5,CSS,DUMMY,Y---G,4.0,4.0,LLM,BALDY,-G-GG,2.0,2.0,CSS,PADDY,GGGGG,0.0,0.0,LLM,,,,,,5629,1503,73.2989873867472,1503,25,98.33666001330673,25,4,84.0,4,1,75.0,1,1,0.0,,,
68,BLOBS,True,4,NOTCH,-Y---,5,5,LLM,ADORE,--G--,4,4,CSS,BUOYS,G-G-G,2.0,2.0,LLM,BLOBS,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,299,94.68822170900692,299,26,91.30434782608695,26,3,88.46153846153845,3,1,66.66666666666666,,,,,,
69,DILLY,True,4,ARRAS,-----,5,5,LLM,BODIE,--YY-,5,5,CSS,DYING,GYY--,4.0,4.0,LLM,DILLY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,1139,79.76550008882572,1139,21,98.15627743634766,21,5,76.19047619047619,5,1,80.0,,,,,,
70,GUTSY,True,4,STILL,YY---,5,5,LLM,TASTE,Y-Y--,5,5,CSS,GHOST,G--GY,3.0,3.0,LLM,GUTSY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,235,95.82519097530646,235,17,92.76595744680851,17,1,94.11764705882352,1,1,0.0,,,,,,
71,TABOR,True,3,FOCUS,-Y---,5,5,LLM,EATON,-GYG-,3,3,CSS,TABOR,GGGGG,0.0,0.0,LLM,,,,,,,,,,,,,,,,5629,388,93.10712382305915,388,3,99.22680412371135,3,1,66.66666666666666,,,,,,,,,
72,INLAY,True,4,STILL,--YY-,5,5,LLM,LINDE,YYY--,5,4,CSS,ALVIN,YY-YY,5.0,5.0,LLM,INLAY,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,115,97.95700834961805,115,7,93.91304347826087,7,1,85.71428571428571,1,1,0.0,,,,,,
73,AHHHH,True,4,STILL,-----,5,5,LLM,CARVE,-Y---,5,5,CSS,ANAND,G----,4.0,4.0,LLM,AHHHH,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,1295,76.99413750222064,1295,65,94.98069498069498,65,2,96.92307692307692,2,1,50.0,,,,,,
74,ROUEN,True,4,STILL,-----,5,5,LLM,HERON,-YYYG,4,4,CSS,ROGEN,GG-GG,1.0,1.0,LLM,ROUEN,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,1295,76.99413750222064,1295,2,99.84555984555985,2,1,50.0,1,1,0.0,,,,,,
75,BUENA,True,4,ADIEU,Y--YY,5,5,LLM,VAGUE,-Y-YY,5,5,CSS,EQUAL,Y-YY-,5.0,5.0,LLM,BUENA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,19,99.66246224906733,19,2,89.47368421052632,2,1,50.0,1,1,0.0,,,,,,
76,MENON,True,4,THOSE,--Y-Y,5,5,LLM,LONER,-YGY-,4,4,CSS,VENOM,-GGGY,2.0,2.0,LLM,MENON,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,161,97.13981168946528,161,4,97.51552795031056,4,1,75.0,1,1,0.0,,,,,,
77,TRASK,True,5,WHERE,---Y-,5,5,LLM,YARNS,-YY-Y,5,4,CSS,SUGAR,Y--YY,5.0,5.0,LLM,ROAST,Y-GGY,3.0,3.0,CSS,TRASK,GGGGG,0.0,0.0,LLM,,,,,,5629,655,88.36383016521584,655,11,98.3206106870229,11,3,72.72727272727273,3,1,66.66666666666666,1,1,0.0,,,
78,CASIO,True,4,STILL,Y-Y--,5,5,LLM,DENIS,---GY,4,4,CSS,MUSIC,--GGY,3.0,3.0,LLM,CASIO,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,171,96.96216024160597,171,5,97.07602339181285,5,1,80.0,1,1,0.0,,,,,,
79,VOILA,True,4,LEARN,Y-Y--,5,5,LLM,SALAD,-YY--,5,4,CSS,APPLY,Y--G-,4.0,4.0,LLM,VOILA,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,176,96.87333451767633,176,15,91.47727272727273,15,3,80.0,3,1,66.66666666666666,,,,,,
80,AURAL,True,5,STILL,----G,4,4,LLM,RENAL,Y--GG,3,3,CSS,CORAL,--GGG,2.0,2.0,LLM,MURAL,-GGGG,1.0,1.0,CSS,AURAL,GGGGG,0.0,0.0,LLM,,,,,,5629,94,98.33007639012258,94,4,95.74468085106383,4,2,50.0,2,1,50.0,1,1,0.0,,,
81,LEGER,True,6,ABOUT,-----,5,5,LLM,SIREN,--YG-,4,4,CSS,FREED,-YYG-,4.0,4.0,LLM,LEVER,GG-GG,1.0,1.0,CSS,LEPER,GG-GG,1.0,1.0,LLM,LEGER,GGGGG,0.0,0.0,CSS,5629,875,84.45549831231125,875,30,96.57142857142857,30,9,70.0,9,2,77.77777777777779,2,1,50.0,1,1,0.0
82,DALLY,False,6,AFTER,Y----,5,5,LLM,SALON,-GG--,3,3,CSS,MALIK,-GG--,3.0,3.0,LLM,BALLY,-GGGG,1.0,1.0,CSS,WALLY,-GGGG,1.0,1.0,LLM,LALLY,-GGGG,1.0,1.0,CSS,5629,677,87.97299697992538,677,20,97.04579025110783,20,9,55.00000000000001,9,4,55.55555555555556,4,3,25.0,3,2,33.33333333333333
83,INIGO,True,4,STILL,--G--,4,4,LLM,CAINE,--GY-,4,4,CSS,UNION,-GGY-,3.0,3.0,LLM,INIGO,GGGGG,0.0,0.0,CSS,,,,,,,,,,,5629,171,96.96216024160597,171,5,97.07602339181285,5,1,80.0,1,1,0.0,,,,,,
