game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,total_violations
11,YOUNG,True,5,REALS,-----,5,5,VOI,ADIEU,----Y,5,5,LLM,PUTTY,-Y--Y,5.0,5.0,VOI,HYUNG,-YGGG,2.0,2.0,LLM,YOUNG,GGGGG,0.0,0.0,VOI,,,,,,2
12,MEANS,True,3,RATES,-Y-YG,4,4,VOI,LEADS,-GG-G,2,2,LLM,MEANS,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
13,TRUTH,True,3,RATES,Y-Y--,5,4,VOI,THROB,GYY--,4,4,LLM,TRUTH,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
14,FIRED,True,5,LASER,---GY,4,4,VOI,GREEN,-Y-G-,4,4,LLM,ROWED,Y--GG,3.0,3.0,VOI,TIRED,-GGGG,1.0,1.0,LLM,FIRED,GGGGG,0.0,0.0,VOI,,,,,,0
15,FOLKS,True,2,REALS,---YG,4,4,VOI,FOLKS,GGGGG,0,0,LLM,,,,,,,,,,,,,,,,,,,,,0
16,CHILE,True,3,SNARE,----G,4,4,VOI,CRANE,G---G,3,3,LLM,CHILE,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,3
17,BLACK,True,3,REALS,--GY-,4,4,VOI,FLANK,-GG-G,2,2,LLM,BLACK,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
18,GRANT,True,4,RAISE,YY---,5,4,VOI,SLATE,--GY-,4,4,LLM,TRACK,YGG--,3.0,3.0,VOI,GRANT,GGGGG,0.0,0.0,LLM,,,,,,,,,,,3
19,MEALS,True,4,HEARS,-GG-G,2,2,VOI,LEADS,YGG-G,2,2,LLM,SEALS,-GGGG,1.0,1.0,VOI,MEALS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
20,CREAM,True,4,AROSE,YG--Y,4,4,VOI,BREAK,-GGG-,2,2,LLM,TREAD,-GGG-,2.0,2.0,VOI,CREAM,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
21,AWAKE,True,4,ARIES,G--Y-,4,4,VOI,ALONE,G---G,3,3,LLM,AGATE,G-G-G,2.0,2.0,VOI,AWAKE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
22,OCCUR,True,5,RAISE,Y----,5,5,VOI,STARE,---Y-,5,5,LLM,CORNY,YYY--,5.0,5.0,VOI,FROCK,-YYY-,5.0,5.0,LLM,OCCUR,GGGGG,0.0,0.0,VOI,,,,,,3
23,YEARS,False,6,RAISE,YY-YY,5,4,VOI,HEARS,-GGGG,1,1,LLM,SEARS,-GGGG,1.0,1.0,VOI,PEARS,-GGGG,1.0,1.0,LLM,NEARS,-GGGG,1.0,1.0,VOI,WEARS,-GGGG,1.0,1.0,LLM,0
24,GRADE,True,3,SNARE,--GYG,3,3,VOI,CRANE,-GG-G,2,2,LLM,GRADE,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,1
25,CHILL,True,5,READS,-----,5,5,VOI,TEARS,-----,5,5,LLM,YOUNG,-----,5.0,5.0,VOI,CLICK,GYG--,3.0,3.0,LLM,CHILL,GGGGG,0.0,0.0,VOI,,,,,,4
26,FLOOD,True,4,AYERS,-----,5,5,VOI,CLOUD,-GG-G,2,2,LLM,BLOOD,-GGGG,1.0,1.0,VOI,FLOOD,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
27,APPLY,True,5,LANES,YY---,5,5,VOI,CRANE,--Y--,5,5,LLM,ATOLL,G--G-,3.0,3.0,VOI,AMPLY,G-GGG,1.0,1.0,LLM,APPLY,GGGGG,0.0,0.0,VOI,,,,,,3
28,SMILE,True,4,OATES,---YY,5,5,VOI,SHINE,G-G-G,2,2,LLM,SLICE,GYG-G,2.0,2.0,VOI,SMILE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
29,KNOCK,True,5,EARLS,-----,5,5,VOI,STARE,-----,5,5,LLM,YOUNG,-Y-Y-,5.0,5.0,VOI,KNOWN,GGG--,2.0,2.0,LLM,KNOCK,GGGGG,0.0,0.0,VOI,,,,,,4
30,SLEEP,True,4,EARLS,Y--YY,5,5,VOI,SLICE,GG--Y,3,3,LLM,SLEPT,GGGY-,2.0,2.0,VOI,SLEEP,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
31,BRICK,True,5,TASER,----Y,5,5,VOI,CRANE,YG---,4,4,LLM,FROCK,-G-GG,2.0,2.0,VOI,PRICK,-GGGG,1.0,1.0,LLM,BRICK,GGGGG,0.0,0.0,VOI,,,,,,2
32,WROTE,True,5,LASER,---YY,5,5,VOI,CRANE,-G--G,3,3,LLM,TRIPE,YG--G,3.0,3.0,VOI,BRUTE,-G-GG,2.0,2.0,LLM,WROTE,GGGGG,0.0,0.0,VOI,,,,,,1
33,RATED,True,3,ARIES,YY-G-,4,4,VOI,LATER,-GGGY,2,2,LLM,RATED,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
34,ALERT,True,3,RAISE,YY--Y,5,5,VOI,LEARN,YYYG-,4,3,LLM,ALERT,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
35,CAGES,True,6,SNARE,Y-Y-Y,5,4,VOI,WAXES,-G-GG,2,2,LLM,BASES,-G-GG,2.0,2.0,VOI,LAKES,-G-GG,2.0,2.0,LLM,MAGES,-GGGG,1.0,1.0,VOI,CAGES,GGGGG,0.0,0.0,LLM,0
36,TEDDY,True,4,RAISE,----Y,5,5,VOI,CLOUD,----Y,5,5,LLM,NEEDY,-G-GG,2.0,2.0,VOI,TEDDY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,1
37,COLES,False,6,ARIES,---GG,3,3,VOI,BONES,-G-GG,2,2,LLM,MOLES,-GGGG,1.0,1.0,VOI,HOLES,-GGGG,1.0,1.0,LLM,SOLES,-GGGG,1.0,1.0,VOI,FOLES,-GGGG,1.0,1.0,LLM,0
38,HWANG,True,4,ARISE,Y----,5,5,VOI,CLOUD,-----,5,5,LLM,BAFTA,-Y---,5.0,5.0,VOI,HWANG,GGGGG,0.0,0.0,LLM,,,,,,,,,,,1
39,WRATH,True,4,RATES,YYY--,5,3,VOI,TRAIN,YGG--,3,3,LLM,GRAFT,-GG-Y,3.0,3.0,VOI,WRATH,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
40,MACHO,True,5,TEARS,--Y--,5,5,VOI,CRANE,Y-Y--,5,5,LLM,LUCIA,--G-Y,4.0,4.0,VOI,MACAO,GGG-G,1.0,1.0,LLM,MACHO,GGGGG,0.0,0.0,VOI,,,,,,3
41,LOPEZ,True,6,HARES,---G-,4,4,VOI,CRANE,----Y,5,5,LLM,DEWEY,---G-,4.0,4.0,VOI,QUIET,---G-,4.0,4.0,LLM,GOMEZ,-G-GG,2.0,2.0,VOI,LOPEZ,GGGGG,0.0,0.0,LLM,3
42,GOODY,True,4,TEARS,-----,5,5,VOI,ADIEU,-Y---,5,5,LLM,FLOOD,--GYY,4.0,3.0,VOI,GOODY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,2
43,BROTH,True,5,ELIAS,-----,5,5,VOI,CRANE,-G---,4,4,LLM,TRUTH,-G-GG,2.0,2.0,VOI,FROTH,-GGGG,1.0,1.0,LLM,BROTH,GGGGG,0.0,0.0,VOI,,,,,,2
44,VERDE,True,5,ARIES,-Y-Y-,5,4,VOI,STARE,---YG,4,4,LLM,ROGUE,Y---G,4.0,4.0,VOI,VERVE,GGG-G,1.0,1.0,LLM,VERDE,GGGGG,0.0,0.0,VOI,,,,,,2
45,TAMED,True,6,HEARS,-YY--,5,5,VOI,ROAST,--Y-Y,5,5,LLM,ACUTE,Y--YY,5.0,5.0,VOI,TAPED,GG-GG,1.0,1.0,LLM,TAXED,GG-GG,1.0,1.0,VOI,TAMED,GGGGG,0.0,0.0,LLM,4
46,LEAFS,False,6,ARISE,Y--YY,5,5,VOI,ADIEU,Y--Y-,5,5,LLM,MEALS,-GGYG,2.0,2.0,VOI,LEANS,GGG-G,1.0,1.0,LLM,LEAPS,GGG-G,1.0,1.0,VOI,LEAKS,GGG-G,1.0,1.0,LLM,3
47,YACHT,True,5,RAISE,-G---,4,4,VOI,STARE,-YY--,5,5,LLM,BAFTA,-G-Y-,4.0,4.0,VOI,TANGY,YG--Y,4.0,4.0,LLM,YACHT,GGGGG,0.0,0.0,VOI,,,,,,4
48,MESSY,True,5,RATES,---YY,5,5,VOI,SPEND,Y-Y--,5,5,LLM,LOUSE,---GY,4.0,4.0,VOI,MESSI,GGGG-,1.0,1.0,LLM,MESSY,GGGGG,0.0,0.0,VOI,,,,,,0
49,RYDER,True,5,NEARS,-Y-Y-,5,5,VOI,ROAST,G----,4,4,LLM,RHYME,G-Y-Y,4.0,3.0,VOI,RILEY,G--GY,3.0,3.0,LLM,RYDER,GGGGG,0.0,0.0,VOI,,,,,,3
50,MOTIF,True,4,ARISE,--Y--,5,5,VOI,STORE,-YY--,5,5,LLM,PINTO,-Y-YY,5.0,5.0,VOI,MOTIF,GGGGG,0.0,0.0,LLM,,,,,,,,,,,4
51,RAVEN,True,2,LANES,-GYG-,3,3,VOI,RAVEN,GGGGG,0,0,LLM,,,,,,,,,,,,,,,,,,,,,0
52,REICH,True,5,EARLS,Y-Y--,5,5,VOI,STARE,---YY,5,5,LLM,RYDER,G--Y-,4.0,4.0,VOI,RECON,GGY--,3.0,3.0,LLM,REICH,GGGGG,0.0,0.0,VOI,,,,,,2
53,ICONS,True,4,EARNS,---GG,3,3,VOI,SPINS,--YGG,3,3,LLM,LIONS,-YGGG,2.0,2.0,VOI,ICONS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
54,SILKY,True,4,OATES,----Y,5,5,VOI,BRUSH,---Y-,5,5,LLM,SLICK,GYY-Y,4.0,3.0,VOI,SILKY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
55,CARVE,True,5,LANES,-G-Y-,4,4,VOI,GAUZE,-G--G,3,3,LLM,KATIE,-G--G,3.0,3.0,VOI,CACHE,GG--G,2.0,2.0,LLM,CARVE,GGGGG,0.0,0.0,VOI,,,,,,0
56,LAGER,True,6,TALES,-GYG-,3,3,VOI,LABEL,GG-G-,2,2,LLM,LAYER,GG-GG,1.0,1.0,VOI,LAKER,GG-GG,1.0,1.0,LLM,LAVER,GG-GG,1.0,1.0,VOI,LAGER,GGGGG,0.0,0.0,LLM,0
57,JERKS,True,5,ARIES,-Y-YG,4,4,VOI,REEDS,YG--G,3,3,LLM,HERBS,-GG-G,2.0,2.0,VOI,PERKS,-GGGG,1.0,1.0,LLM,JERKS,GGGGG,0.0,0.0,VOI,,,,,,0
58,LOTUS,True,4,TEARS,Y---G,4,4,VOI,GHOST,--YYY,5,5,LLM,POTUS,-GGGG,1.0,1.0,VOI,LOTUS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,1
59,LACEY,True,5,AROSE,Y---Y,5,5,VOI,ADIEU,Y--G-,4,4,LLM,TAKEN,-G-G-,3.0,3.0,VOI,LABEL,GG-G-,2.0,2.0,LLM,LACEY,GGGGG,0.0,0.0,VOI,,,,,,1
60,TUDOR,True,4,NEARS,---Y-,5,5,VOI,STARE,-Y-Y-,5,5,LLM,BROTH,-YYY-,5.0,5.0,VOI,TUDOR,GGGGG,0.0,0.0,LLM,,,,,,,,,,,4
61,QUOTA,True,3,AROSE,Y-G--,4,4,VOI,FLOAT,--GYY,4,4,LLM,QUOTA,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
62,MOURN,True,4,RAISE,Y----,5,5,VOI,CLOUT,--YY-,5,4,LLM,HURON,-YYYG,4.0,3.0,VOI,MOURN,GGGGG,0.0,0.0,LLM,,,,,,,,,,,1
63,PROMO,True,5,STARE,---Y-,5,5,VOI,CRANE,-G---,4,4,LLM,GRUPO,-G-YG,3.0,3.0,VOI,PRIMO,GG-GG,1.0,1.0,LLM,PROMO,GGGGG,0.0,0.0,VOI,,,,,,2
64,CASTE,True,6,SNARE,Y-Y-G,4,4,VOI,PAUSE,-G-YG,3,3,LLM,HASTE,-GGGG,1.0,1.0,VOI,TASTE,-GGGG,1.0,1.0,LLM,WASTE,-GGGG,1.0,1.0,VOI,CASTE,GGGGG,0.0,0.0,LLM,0
65,CAPRI,True,4,ARISE,YYY--,5,4,VOI,TRAIN,-YYY-,5,5,LLM,DIRAC,-YYYY,5.0,5.0,VOI,CAPRI,GGGGG,0.0,0.0,LLM,,,,,,,,,,,1
66,ALIAS,True,3,TALES,-YY-G,4,3,VOI,CLAUS,-GY-G,3,3,LLM,ALIAS,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
67,PADDY,True,6,AROSE,Y----,5,5,VOI,TRAIN,--Y--,5,5,LLM,JACKY,-G--G,3.0,3.0,VOI,MADDY,-GGGG,1.0,1.0,LLM,DADDY,-GGGG,1.0,1.0,VOI,PADDY,GGGGG,0.0,0.0,LLM,1
68,BLOBS,True,5,REALS,---YG,4,4,VOI,CLIPS,-G--G,3,3,LLM,SLUGS,-G--G,3.0,3.0,VOI,BLOWS,GGG-G,1.0,1.0,LLM,BLOBS,GGGGG,0.0,0.0,VOI,,,,,,0
69,DILLY,True,5,ARIES,--Y--,5,5,VOI,CRANE,-----,5,5,LLM,MOTIF,---Y-,5.0,5.0,VOI,WILLY,-GGGG,1.0,1.0,LLM,DILLY,GGGGG,0.0,0.0,VOI,,,,,,4
70,GUTSY,True,5,MARES,----Y,5,5,VOI,CRANE,-----,5,5,LLM,SILKY,Y---G,4.0,4.0,VOI,GUSTY,GGYYG,2.0,2.0,LLM,GUTSY,GGGGG,0.0,0.0,VOI,,,,,,4
71,TABOR,True,3,OATES,YGY--,4,4,VOI,TAROT,GGYG-,2,2,LLM,TABOR,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
72,INLAY,True,4,LASER,YY---,5,5,VOI,CRANE,--YY-,5,5,LLM,ALTON,YY--Y,5.0,5.0,VOI,INLAY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,3
73,AHHHH,False,6,LEANS,--Y--,5,5,VOI,CRANE,--Y--,5,5,LLM,PADDY,-Y---,5.0,5.0,VOI,ABOUT,G----,4.0,4.0,LLM,AVIVA,G----,4.0,4.0,VOI,AWWWW,G----,4.0,4.0,LLM,3
74,ROUEN,True,5,AIRES,--YG-,4,4,VOI,STARE,---YY,5,5,LLM,RYDER,G--G-,3.0,3.0,VOI,REBEL,G--G-,3.0,3.0,LLM,ROUEN,GGGGG,0.0,0.0,VOI,,,,,,3
75,BUENA,True,5,ARIES,Y--Y-,5,5,VOI,PIOUS,---Y-,5,5,LLM,MAUDE,-YY-Y,5.0,5.0,VOI,KEANU,-YYGY,4.0,4.0,LLM,BUENA,GGGGG,0.0,0.0,VOI,,,,,,4
76,MENON,True,6,EARNS,Y--Y-,5,4,VOI,STARE,----Y,5,5,LLM,WENDY,-GG--,3.0,3.0,VOI,BENJI,-GG--,3.0,3.0,LLM,MENLO,GGG-Y,2.0,2.0,VOI,MENON,GGGGG,0.0,0.0,LLM,4
77,TRASK,True,5,AIDES,Y---Y,5,5,VOI,PIOUS,----Y,5,5,LLM,SHALT,Y-G-Y,4.0,4.0,VOI,TSANG,GYG--,3.0,3.0,LLM,TRASK,GGGGG,0.0,0.0,VOI,,,,,,3
78,CASIO,True,4,REALS,--Y-Y,5,5,VOI,CRANE,G-Y--,4,4,LLM,COSTA,GYG-Y,3.0,3.0,VOI,CASIO,GGGGG,0.0,0.0,LLM,,,,,,,,,,,4
79,VOILA,True,4,SNARE,--Y--,5,5,VOI,CRANE,--Y--,5,5,LLM,ALPHA,-Y--G,4.0,4.0,VOI,VOILA,GGGGG,0.0,0.0,LLM,,,,,,,,,,,4
80,AURAL,True,6,SIENA,----Y,5,5,VOI,CRANE,-YY--,5,4,LLM,PARTY,-YG--,4.0,4.0,VOI,MURAL,-GGGG,1.0,1.0,LLM,RURAL,-GGGG,1.0,1.0,VOI,AURAL,GGGGG,0.0,0.0,LLM,2
81,LEGER,True,4,AIRES,--YG-,4,4,VOI,ROTES,Y--G-,4,4,LLM,GREEN,YYYG-,4.0,4.0,VOI,LEGER,GGGGG,0.0,0.0,LLM,,,,,,,,,,,1
82,DALLY,True,5,RATES,-G---,4,4,VOI,TRACE,--Y--,5,5,LLM,PADDY,-GY-G,3.0,3.0,VOI,DANNY,GG--G,2.0,2.0,LLM,DALLY,GGGGG,0.0,0.0,VOI,,,,,,4
83,INIGO,True,4,DANES,--Y--,5,5,VOI,CRANE,---Y-,5,5,LLM,NIXON,YY-Y-,5.0,3.0,VOI,INIGO,GGGGG,0.0,0.0,LLM,,,,,,,,,,,2
84,KRILL,False,6,AIRES,-YY--,5,5,VOI,CRIMP,-GG--,3,3,LLM,TRILL,-GGGG,1.0,1.0,VOI,DRILL,-GGGG,1.0,1.0,LLM,BRILL,-GGGG,1.0,1.0,VOI,GRILL,-GGGG,1.0,1.0,LLM,0
85,SNIDE,True,4,AIRES,-Y-YY,5,4,VOI,STEIN,G-YYY,4,4,LLM,SNIPE,GGG-G,1.0,1.0,VOI,SNIDE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
86,LEWES,True,5,RAISE,---YY,5,5,VOI,CLOUT,-Y---,5,5,LLM,SWELL,YYYY-,5.0,4.0,VOI,WELDS,YGY-G,3.0,3.0,LLM,LEWES,GGGGG,0.0,0.0,VOI,,,,,,2
87,TAMER,True,5,DARES,-GYG-,3,3,VOI,LATER,-GYGG,2,2,LLM,TAPER,GG-GG,1.0,1.0,VOI,TAKER,GG-GG,1.0,1.0,LLM,TAMER,GGGGG,0.0,0.0,VOI,,,,,,0
88,COTTA,True,4,RAISE,-Y---,5,5,VOI,CLOUD,G-Y--,4,4,LLM,CONGA,GG--G,2.0,2.0,VOI,COTTA,GGGGG,0.0,0.0,LLM,,,,,,,,,,,1
89,CORBY,True,4,AIRES,--G--,4,4,VOI,NORTH,-GG--,3,3,LLM,CORKY,GGG-G,1.0,1.0,VOI,CORBY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
90,POLIS,False,6,SNARE,Y----,5,5,VOI,CRANE,-----,5,5,LLM,GUTSY,---Y-,5.0,5.0,VOI,BOOMS,-G--G,3.0,3.0,LLM,FOLKS,-GG-G,2.0,2.0,VOI,POLLS,GGG-G,1.0,1.0,LLM,5
91,ROXAS,True,4,STALE,Y-Y--,5,5,VOI,CRANE,-YY--,5,5,LLM,MARSH,-YYY-,5.0,5.0,VOI,ROXAS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,3
92,RANCE,True,3,AISLE,Y---G,4,4,VOI,RANGE,GGG-G,1,1,LLM,RANCE,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
93,CARON,True,3,ELIAS,---Y-,5,5,VOI,CRANE,GYYY-,4,3,LLM,CARON,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,1
94,SURYA,True,4,LASER,-YY-Y,5,5,VOI,SHARK,G-YY-,4,4,LLM,STRAY,G-GYY,3.0,3.0,VOI,SURYA,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
95,AGGIE,True,2,ARIES,G-YY-,4,3,VOI,AGGIE,GGGGG,0,0,LLM,,,,,,,,,,,,,,,,,,,,,0
96,CAUSA,True,3,RAISE,-G-G-,3,3,VOI,SALSA,-G-GG,2,2,LLM,CAUSA,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
97,BAMBA,True,5,REALS,--Y--,5,5,VOI,STARE,--Y--,5,5,LLM,MANGA,YG--G,3.0,3.0,VOI,HAMZA,-GG-G,2.0,2.0,LLM,BAMBA,GGGGG,0.0,0.0,VOI,,,,,,4
98,MAYNE,True,5,RAISE,-G--G,3,3,VOI,TABLE,-G--G,3,3,LLM,MAUVE,GG--G,2.0,2.0,VOI,MAGEE,GG--G,2.0,2.0,LLM,MAYNE,GGGGG,0.0,0.0,VOI,,,,,,0
99,BOGGS,True,6,HARES,----G,4,4,VOI,CRANE,-----,5,5,LLM,POLIS,-G--G,3.0,3.0,VOI,BOOMS,GG--G,2.0,2.0,LLM,BOUTS,GG--G,2.0,2.0,VOI,BOGGS,GGGGG,0.0,0.0,LLM,4
100,FINNS,True,5,EARLS,----G,4,4,VOI,STARE,Y----,5,5,LLM,BOGGS,----G,4.0,4.0,VOI,WINKS,-GG-G,2.0,2.0,LLM,FINNS,GGGGG,0.0,0.0,VOI,,,,,,4
