game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,total_violations
17,BLACK,True,5,ARISE,Y----,5,5,VOI,TREAT,---Y-,5,5,LLM,MOANA,--G--,4.0,4.0,VOI,FLACK,-GGGG,1.0,1.0,LLM,BLACK,GGGGG,0.0,0.0,VOI,,,,,,2
18,GRANT,True,3,TEARS,Y-GY-,4,4,VOI,WRATH,-GGY-,3,3,LLM,GRANT,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
19,MEALS,True,4,MARES,GY-YG,3,3,VOI,MEATS,GGG-G,1,1,LLM,MEANS,GGG-G,1.0,1.0,VOI,MEALS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
20,CREAM,True,5,LASER,-Y-YY,5,5,VOI,HEART,-YYY-,5,4,LLM,FREDA,-GG-Y,3.0,3.0,VOI,BREAM,-GGGG,1.0,1.0,LLM,CREAM,GGGGG,0.0,0.0,VOI,,,,,,0
21,AWAKE,True,4,SAUER,-Y-Y-,5,4,VOI,GIVEN,---Y-,5,5,LLM,DELTA,-Y--Y,5.0,5.0,VOI,AWAKE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,2
22,OCCUR,True,5,NEARS,---Y-,5,5,VOI,BREAD,-Y---,5,5,LLM,CYRIL,Y-Y--,5.0,5.0,VOI,ROCCO,YYGY-,4.0,3.0,LLM,OCCUR,GGGGG,0.0,0.0,VOI,,,,,,2
23,YEARS,False,6,REALS,YGG-G,2,2,VOI,FEARS,-GGGG,1,1,LLM,GEARS,-GGGG,1.0,1.0,VOI,HEARS,-GGGG,1.0,1.0,LLM,TEARS,-GGGG,1.0,1.0,VOI,SEARS,-GGGG,1.0,1.0,LLM,0
24,GRADE,True,2,RATES,YY-Y-,5,3,VOI,GRADE,GGGGG,0,0,LLM,,,,,,,,,,,,,,,,,,,,,0
25,CHILL,True,5,RAISE,--G--,4,4,VOI,BASED,-----,5,5,LLM,CHINO,GGG--,2.0,2.0,VOI,CHICK,GGG--,2.0,2.0,LLM,CHILL,GGGGG,0.0,0.0,VOI,,,,,,4
26,FLOOD,True,3,ARISE,-----,5,5,VOI,WOULD,-Y-YG,4,4,LLM,FLOOD,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
27,APPLY,True,5,AROSE,G----,4,4,VOI,GUESS,-----,5,5,LLM,ALINA,GY---,4.0,4.0,VOI,AMPLY,G-GGG,1.0,1.0,LLM,APPLY,GGGGG,0.0,0.0,VOI,,,,,,3
28,SMILE,True,4,ARISE,--GYG,3,3,VOI,SPIKE,G-G-G,2,2,LLM,SMITE,GGG-G,1.0,1.0,VOI,SMILE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
29,KNOCK,True,4,AILES,-----,5,5,VOI,GUESS,-----,5,5,LLM,ROCCO,-Y-G-,4.0,4.0,VOI,KNOCK,GGGGG,0.0,0.0,LLM,,,,,,,,,,,2
30,SLEEP,True,6,AIRES,---GY,4,4,VOI,GIVEN,---G-,4,4,LLM,STEEP,G-GGG,1.0,1.0,VOI,SHEEP,G-GGG,1.0,1.0,LLM,SWEEP,G-GGG,1.0,1.0,VOI,SLEEP,GGGGG,0.0,0.0,LLM,2
31,BRICK,True,5,RATES,Y----,5,5,VOI,GUESS,-----,5,5,LLM,PIRLO,-YY--,5.0,5.0,VOI,DRINK,-GG-G,2.0,2.0,LLM,BRICK,GGGGG,0.0,0.0,VOI,,,,,,3
32,WROTE,True,4,RATES,Y-YY-,5,3,VOI,BASED,---Y-,5,5,LLM,PORTE,-YYGG,3.0,3.0,VOI,WROTE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5
33,RATED,True,4,LASER,-G-GY,3,3,VOI,CARED,-GYGG,2,2,LLM,RAPED,GG-GG,1.0,1.0,VOI,RATED,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
34,ALERT,True,4,OATES,-YYY-,5,4,VOI,DEATH,-YYY-,5,4,LLM,GREAT,-YGYG,3.0,3.0,VOI,ALERT,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
35,CAGES,True,3,ELIAS,Y--YG,4,4,VOI,LUCKS,--Y-G,4,4,LLM,CAGES,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,3
36,TEDDY,True,4,EARNS,Y----,5,5,VOI,BASED,---YY,5,5,LLM,GLIDE,---GY,4.0,4.0,VOI,TEDDY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,2
37,COLES,True,6,EARNS,Y---G,4,4,VOI,FIRST,---Y-,5,5,LLM,SEEDS,-Y--G,4.0,4.0,VOI,POLES,-GGGG,1.0,1.0,LLM,HOLES,-GGGG,1.0,1.0,VOI,COLES,GGGGG,0.0,0.0,LLM,3
38,HWANG,True,6,RATES,-Y---,5,5,VOI,SLEEP,-----,5,5,LLM,AMINA,Y--G-,4.0,4.0,VOI,CHANG,-YGGG,2.0,2.0,LLM,HUANG,G-GGG,1.0,1.0,VOI,HWANG,GGGGG,0.0,0.0,LLM,3
39,WRATH,True,5,AROSE,YG---,4,4,VOI,BRAIN,-GG--,3,3,LLM,CRAZY,-GG--,3.0,3.0,VOI,GRAFT,-GG-Y,3.0,3.0,LLM,WRATH,GGGGG,0.0,0.0,VOI,,,,,,0
40,MACHO,True,5,AILES,Y----,5,5,VOI,STOLE,--Y--,5,5,LLM,GUANO,--Y-G,4.0,4.0,VOI,MACRO,GGG-G,1.0,1.0,LLM,MACHO,GGGGG,0.0,0.0,VOI,,,,,,4
41,LOPEZ,True,6,STALE,---YY,5,5,VOI,GUESS,--Y--,5,5,LLM,LEVER,G--G-,3.0,3.0,VOI,LIKEN,G--G-,3.0,3.0,LLM,LÓPEZ,G-GGG,1.0,1.0,VOI,LOPEZ,GGGGG,0.0,0.0,LLM,2
42,GOODY,True,5,EARNS,-----,5,5,VOI,COULD,-G--Y,4,4,LLM,BODHI,-GY--,4.0,4.0,VOI,GOWDY,GG-GG,1.0,1.0,LLM,GOODY,GGGGG,0.0,0.0,VOI,,,,,,0
43,BROTH,True,5,REALS,Y----,5,5,VOI,BASED,G----,4,4,LLM,BRICK,GG---,3.0,3.0,VOI,BROOM,GGG--,2.0,2.0,LLM,BROTH,GGGGG,0.0,0.0,VOI,,,,,,4
44,VERDE,True,5,TASER,---YY,5,5,VOI,TROVE,-Y-YG,4,4,LLM,VERNE,GGG-G,1.0,1.0,VOI,VERGE,GGG-G,1.0,1.0,LLM,VERDE,GGGGG,0.0,0.0,VOI,,,,,,1
45,TAMED,True,3,ARIES,Y--G-,4,4,VOI,MATED,YGYGG,2,2,LLM,TAMED,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
46,LEAFS,False,6,TASER,-YYY-,5,5,VOI,SHAPE,Y-G-Y,4,4,LLM,MEALS,-GGYG,2.0,2.0,VOI,LEANS,GGG-G,1.0,1.0,LLM,LEADS,GGG-G,1.0,1.0,VOI,LEAKS,GGG-G,1.0,1.0,LLM,0
47,YACHT,True,4,AIRES,Y----,5,5,VOI,SINCE,---Y-,5,5,LLM,MACHO,-GGG-,2.0,2.0,VOI,YACHT,GGGGG,0.0,0.0,LLM,,,,,,,,,,,4
48,MESSY,True,3,TASER,--GY-,4,4,VOI,JESSE,-GGG-,2,2,LLM,MESSY,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
49,RYDER,True,5,NEARS,-Y-Y-,5,5,VOI,OCEAN,--Y--,5,5,LLM,FIRED,--YGY,4.0,4.0,VOI,ELDER,--GGG,2.0,2.0,LLM,RYDER,GGGGG,0.0,0.0,VOI,,,,,,3
50,MOTIF,True,5,ARISE,--Y--,5,5,VOI,GUESS,-----,5,5,LLM,BODHI,-G--Y,4.0,4.0,VOI,FOLIC,YG-G-,3.0,3.0,LLM,MOTIF,GGGGG,0.0,0.0,VOI,,,,,,3
51,RAVEN,True,6,TESLA,-Y--Y,5,5,VOI,GUESS,--Y--,5,5,LLM,AWAKE,Y---Y,5.0,4.0,VOI,BASED,-G-G-,3.0,3.0,LLM,RAMEN,GG-GG,1.0,1.0,VOI,RAVEN,GGGGG,0.0,0.0,LLM,3
52,REICH,True,3,EARNS,Y-Y--,5,5,VOI,THEIR,-YYYY,5,4,LLM,REICH,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
53,ICONS,True,4,AROSE,--GY-,4,4,VOI,SPOOL,Y-G--,4,4,LLM,KNOBS,-YG-G,3.0,3.0,VOI,ICONS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
54,SILKY,True,5,EARLS,---YY,5,5,VOI,GUESS,---Y-,5,5,LLM,SPOOL,G---Y,4.0,4.0,VOI,SLICK,GYY-Y,4.0,3.0,LLM,SILKY,GGGGG,0.0,0.0,VOI,,,,,,3
55,CARVE,True,5,ELIAS,Y--Y-,5,5,VOI,LATER,-G-YY,4,4,LLM,CARNE,GGG-G,1.0,1.0,VOI,CARPE,GGG-G,1.0,1.0,LLM,CARVE,GGGGG,0.0,0.0,VOI,,,,,,1
56,LAGER,True,6,TASER,-G-GG,2,2,VOI,FAKER,-G-GG,2,2,LLM,MAIER,-G-GG,2.0,2.0,VOI,PALER,-GYGG,2.0,2.0,LLM,LAZER,GG-GG,1.0,1.0,VOI,LAGER,GGGGG,0.0,0.0,LLM,0
57,JERKS,False,6,AIRES,--GYG,3,3,VOI,VERBS,-GG-G,2,2,LLM,HEROS,-GG-G,2.0,2.0,VOI,TERMS,-GG-G,2.0,2.0,LLM,FERNS,-GG-G,2.0,2.0,VOI,PERKS,-GGGG,1.0,1.0,LLM,0
58,LOTUS,True,4,ARIES,----G,4,4,VOI,LUNAR,GY---,4,4,LLM,LOCUS,GG-GG,1.0,1.0,VOI,LOTUS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,3
59,LACEY,True,4,TEARS,-YY--,5,5,VOI,MINTS,-----,5,5,LLM,PALEY,-GYGG,2.0,2.0,VOI,LACEY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,4
60,TUDOR,True,6,EARLS,--Y--,5,5,VOI,KINGO,----Y,5,5,LLM,BROTH,-YYY-,5.0,5.0,VOI,TUTOR,GG-GG,1.0,1.0,LLM,TUMOR,GG-GG,1.0,1.0,VOI,TUDOR,GGGGG,0.0,0.0,LLM,1
61,QUOTA,True,4,MARES,-Y---,5,5,VOI,GUESS,-G---,4,4,LLM,AUDIT,YG--Y,4.0,4.0,VOI,QUOTA,GGGGG,0.0,0.0,LLM,,,,,,,,,,,3
62,MOURN,True,4,ARISE,-Y---,5,5,VOI,GUESS,-Y---,5,5,LLM,OCCUR,Y--YY,5.0,4.0,VOI,MOURN,GGGGG,0.0,0.0,LLM,,,,,,,,,,,3
63,PROMO,True,4,ACRES,--Y--,5,5,VOI,TRAIL,-G---,4,4,LLM,BRONX,-GG--,3.0,3.0,VOI,PROMO,GGGGG,0.0,0.0,LLM,,,,,,,,,,,1
64,CASTE,True,3,RACES,-GYYY,4,4,VOI,CAUSE,GG-YG,2,2,LLM,CASTE,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
65,CAPRI,True,5,AIRES,YYY--,5,4,VOI,RAINY,YGY--,4,4,LLM,TAHIR,-G-YY,4.0,4.0,VOI,MAORI,-G-GG,2.0,2.0,LLM,CAPRI,GGGGG,0.0,0.0,VOI,,,,,,0
66,ALIAS,True,3,AROSE,G--Y-,4,4,VOI,ASIAN,GYGG-,2,2,LLM,ALIAS,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
67,PADDY,True,6,ARIES,Y----,5,5,VOI,BASED,-G--Y,4,4,LLM,DAVAO,YG---,4.0,4.0,VOI,MANDY,-G-GG,2.0,2.0,LLM,CADDY,-GGGG,1.0,1.0,VOI,PADDY,GGGGG,0.0,0.0,LLM,2
68,BLOBS,True,5,ARISE,---Y-,5,5,VOI,WATER,-----,5,5,LLM,LOCUS,YY--G,4.0,3.0,VOI,BLOGS,GGG-G,1.0,1.0,LLM,BLOBS,GGGGG,0.0,0.0,VOI,,,,,,4
69,DILLY,False,6,OATES,-----,5,5,VOI,WHICH,--Y--,5,5,LLM,GIRLY,-G-GG,2.0,2.0,VOI,LILLY,-GGGG,1.0,1.0,LLM,NILLY,-GGGG,1.0,1.0,VOI,MILLY,-GGGG,1.0,1.0,LLM,0
70,GUTSY,True,3,OATES,--G-Y,4,4,VOI,TUTSI,-GGG-,2,2,LLM,GUTSY,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
71,TABOR,True,4,MARES,-GY--,4,4,VOI,RADAR,-G--G,3,3,LLM,KABIR,-GG-G,2.0,2.0,VOI,TABOR,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
72,INLAY,True,4,ARIES,Y-Y--,5,5,VOI,GUESS,-----,5,5,LLM,MALIN,-YGYY,4.0,4.0,VOI,INLAY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,4
73,AHHHH,True,5,LASER,-Y---,5,5,VOI,GAUSS,-Y---,5,5,LLM,DIANA,--Y--,5.0,5.0,VOI,TOPAZ,---Y-,5.0,5.0,LLM,AHHHH,GGGGG,0.0,0.0,VOI,,,,,,2
74,ROUEN,True,4,SLATE,----Y,5,5,VOI,GIVEN,---GG,3,3,LLM,BREEN,-Y-GG,3.0,3.0,VOI,ROUEN,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
75,BUENA,True,5,EARLS,YY---,5,5,VOI,WORDS,-----,5,5,LLM,CHEAP,--GY-,4.0,4.0,VOI,MEENA,--GGG,2.0,2.0,LLM,BUENA,GGGGG,0.0,0.0,VOI,,,,,,4
76,MENON,True,3,NEARS,YG---,4,4,VOI,LEMON,-GYGG,2,2,LLM,MENON,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
77,TRASK,True,4,EARLS,-YY-Y,5,4,VOI,SHARP,Y-GY-,4,4,LLM,ROAST,Y-GGY,3.0,3.0,VOI,TRASK,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
78,CASIO,True,4,ARIES,Y-Y-Y,5,4,VOI,STAIN,Y-YG-,4,4,LLM,BASIC,-GGGY,2.0,2.0,VOI,CASIO,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
79,VOILA,True,4,AIRES,YY---,5,5,VOI,DANTE,-Y---,5,5,LLM,YULIA,--YYG,4.0,4.0,VOI,VOILA,GGGGG,0.0,0.0,LLM,,,,,,,,,,,2
80,AURAL,True,6,EARLS,-YGY-,4,4,VOI,CORAL,--GGG,2,2,LLM,VIRAL,--GGG,2.0,2.0,VOI,MURAL,-GGGG,1.0,1.0,LLM,RURAL,-GGGG,1.0,1.0,VOI,AURAL,GGGGG,0.0,0.0,LLM,0
81,LEGER,True,6,AROSE,-Y--Y,5,5,VOI,TREAT,-YY--,5,5,LLM,ELDER,YY-GG,3.0,3.0,VOI,LEPER,GG-GG,1.0,1.0,LLM,LEVER,GG-GG,1.0,1.0,VOI,LEGER,GGGGG,0.0,0.0,LLM,2
82,DALLY,True,5,SNARE,--Y--,5,5,VOI,BRAKE,--Y--,5,5,LLM,MADLY,-GYGG,2.0,2.0,VOI,DAILY,GG-GG,1.0,1.0,LLM,DALLY,GGGGG,0.0,0.0,VOI,,,,,,3
83,INIGO,True,5,ARISE,--G--,4,4,VOI,CHINK,--GY-,4,4,LLM,ONION,YGG--,3.0,3.0,VOI,ONIGO,-GGGG,1.0,1.0,LLM,INIGO,GGGGG,0.0,0.0,VOI,,,,,,1
84,KRILL,True,6,LASER,Y---Y,5,5,VOI,GROWL,-G--G,3,3,LLM,TRILL,-GGGG,1.0,1.0,VOI,BRILL,-GGGG,1.0,1.0,LLM,DRILL,-GGGG,1.0,1.0,VOI,KRILL,GGGGG,0.0,0.0,LLM,0
85,SNIDE,False,6,RAISE,--GYG,3,3,VOI,SPIRE,G-G-G,2,2,LLM,SMILE,G-G-G,2.0,2.0,VOI,SEIZE,G-G-G,2.0,2.0,LLM,SHITE,G-G-G,2.0,2.0,VOI,SWINE,G-GYG,2.0,2.0,LLM,1
86,LEWES,True,5,TASER,--YG-,4,4,VOI,CLUES,-Y-GG,3,3,LLM,MOLES,--YGG,3.0,3.0,VOI,LIFES,G--GG,2.0,2.0,LLM,LEWES,GGGGG,0.0,0.0,VOI,,,,,,0
87,TAMER,False,6,LASER,-G-GG,2,2,VOI,RACER,-G-GG,2,2,LLM,MAIER,YG-GG,2.0,2.0,VOI,GAMER,-GGGG,1.0,1.0,LLM,HAMER,-GGGG,1.0,1.0,VOI,FAMER,-GGGG,1.0,1.0,LLM,0
88,COTTA,True,5,ANISE,Y----,5,5,VOI,ELIDE,-----,5,5,LLM,TABOR,YY-Y-,5.0,5.0,VOI,QUOTA,--YGG,3.0,3.0,LLM,COTTA,GGGGG,0.0,0.0,VOI,,,,,,3
89,CORBY,True,6,STARE,---Y-,5,5,VOI,GUESS,-----,5,5,LLM,PROMO,-YY--,5.0,5.0,VOI,DORKY,-GG-G,2.0,2.0,LLM,HORNY,-GG-G,2.0,2.0,VOI,CORBY,GGGGG,0.0,0.0,LLM,3
90,POLIS,True,3,ARIES,--Y-G,4,4,VOI,SILTS,-YG-G,3,3,LLM,POLIS,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
91,ROXAS,True,3,SNARE,Y-YY-,5,5,VOI,ROJAS,GG-GG,1,1,LLM,ROXAS,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
92,RANCE,True,3,RAISE,GG--G,2,2,VOI,RANGE,GGG-G,1,1,LLM,RANCE,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
93,CARON,True,5,STARE,--YY-,5,4,VOI,REACT,Y-YY-,5,5,LLM,CORAL,GYGY-,3.0,3.0,VOI,CARGO,GGG-Y,2.0,2.0,LLM,CARON,GGGGG,0.0,0.0,VOI,,,,,,3
94,SURYA,True,5,RATES,YY--Y,5,5,VOI,SPARK,G-YY-,4,4,LLM,SONAR,G--YY,4.0,4.0,VOI,SYRIA,GYG-G,2.0,2.0,LLM,SURYA,GGGGG,0.0,0.0,VOI,,,,,,0
95,AGGIE,True,5,REALS,-YY--,5,5,VOI,LONER,---Y-,5,5,LLM,CHEAP,--YY-,5.0,5.0,VOI,VAGUE,-YG-G,3.0,3.0,LLM,AGGIE,GGGGG,0.0,0.0,VOI,,,,,,3
96,CAUSA,True,4,SAUER,YGG--,3,3,VOI,GAULS,-GG-Y,3,3,LLM,HAUSA,-GGGG,1.0,1.0,VOI,CAUSA,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
97,BAMBA,True,5,RAISE,-G---,4,4,VOI,GLINT,-----,5,5,LLM,PADDY,-G---,4.0,4.0,VOI,BASED,GG---,3.0,3.0,LLM,BAMBA,GGGGG,0.0,0.0,VOI,,,,,,5
98,MAYNE,False,6,EARNS,YG-G-,3,3,VOI,JAYNE,-GGGG,1,1,LLM,LAYNE,-GGGG,1.0,1.0,VOI,GUESS,--Y--,5.0,5.0,LLM,WAYNE,-GGGG,1.0,1.0,VOI,PAYNE,-GGGG,1.0,1.0,LLM,5
99,BOGGS,True,4,AROSE,--YY-,5,5,VOI,GREAT,Y----,5,5,LLM,SLIGO,Y--GY,4.0,4.0,VOI,BOGGS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,5
100,FINNS,True,5,EARLS,----G,4,4,VOI,TRAIL,---Y-,5,5,LLM,ICONS,Y--GG,3.0,3.0,VOI,GUESS,----G,4.0,4.0,LLM,FINNS,GGGGG,0.0,0.0,VOI,,,,,,7
