game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,total_violations
22,OCCUR,True,3,ACRES,-GY--,4,4,VOI,OCRES,GGY--,3,3,LLM,OCCUR,GGGGG,0,0,VOI,,,,,,,,,,,,,,,,3
23,YEARS,True,4,LANES,-Y-YG,4,4,VOI,SEARS,-GGGG,1,1,LLM,TEARS,-GGGG,1,1,VOI,YEARS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
24,GRADE,True,6,AILES,Y--Y-,5,5,VOI,HOUSE,----G,4,4,LLM,KWAME,--G-G,3,3,VOI,GRATE,GGG-G,1.0,1.0,LLM,GRACE,GGG-G,1.0,1.0,VOI,GRADE,GGGGG,0.0,0.0,LLM,2
25,CHILL,True,4,RAISE,--G--,4,4,VOI,CLICK,GYG--,3,3,LLM,CHILD,GGGG-,1,1,VOI,CHILL,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
26,FLOOD,True,3,ARISE,-----,5,5,VOI,HOUSE,-Y---,5,5,LLM,FLOOD,GGGGG,0,0,VOI,,,,,,,,,,,,,,,,2
27,APPLY,True,5,LANES,YY---,5,5,VOI,HOUSE,-----,5,5,LLM,BLACK,-YY--,5,5,VOI,VIRAL,---YY,5.0,5.0,LLM,APPLY,GGGGG,0.0,0.0,VOI,,,,,,4
28,SMILE,True,3,ANISE,--GYG,3,3,VOI,SLICE,GYG-G,2,2,LLM,SMILE,GGGGG,0,0,VOI,,,,,,,,,,,,,,,,0
29,KNOCK,True,4,REALS,-----,5,5,VOI,HOUSE,-Y---,5,5,LLM,KYOTO,G-G--,3,3,VOI,KNOCK,GGGGG,0.0,0.0,LLM,,,,,,,,,,,2
30,SLEEP,True,5,RAISE,---YY,5,5,VOI,HOUSE,---YY,5,5,LLM,SPENT,GYG--,3,3,VOI,SWEEP,G-GGG,1.0,1.0,LLM,SLEEP,GGGGG,0.0,0.0,VOI,,,,,,2
31,BRICK,True,6,SNARE,---Y-,5,5,VOI,SPACE,---G-,4,4,LLM,TRICK,-GGGG,1,1,VOI,CRICK,-GGGG,1.0,1.0,LLM,FRICK,-GGGG,1.0,1.0,VOI,BRICK,GGGGG,0.0,0.0,LLM,4
32,WROTE,True,5,AROSE,-GG-G,2,2,VOI,PROBE,-GG-G,2,2,LLM,DROVE,-GG-G,2,2,VOI,CROWE,-GGYG,2.0,2.0,LLM,WROTE,GGGGG,0.0,0.0,VOI,,,,,,0
33,RATED,True,3,STARE,-YYYY,5,4,VOI,ALTER,Y-GGY,3,3,LLM,RATED,GGGGG,0,0,VOI,,,,,,,,,,,,,,,,0
34,ALERT,True,3,ELIAS,YG-Y-,4,4,VOI,ALTER,GGYYY,3,2,LLM,ALERT,GGGGG,0,0,VOI,,,,,,,,,,,,,,,,0
35,CAGES,False,6,EARNS,YG--G,3,3,VOI,CASES,GG-GG,1,1,LLM,CAVES,GG-GG,1,1,VOI,CAPES,GG-GG,1.0,1.0,LLM,CAFES,GG-GG,1.0,1.0,VOI,CAKES,GG-GG,1.0,1.0,LLM,0
36,TEDDY,True,5,AROSE,----Y,5,5,VOI,HOUSE,----Y,5,5,LLM,MINED,---YY,5,5,VOI,DEBBY,YG--G,3.0,3.0,LLM,TEDDY,GGGGG,0.0,0.0,VOI,,,,,,3
37,COLES,True,5,ARIES,---GG,3,3,VOI,SOLES,-GGGG,1,1,LLM,POLES,-GGGG,1,1,VOI,HOLES,-GGGG,1.0,1.0,LLM,COLES,GGGGG,0.0,0.0,VOI,,,,,,0
38,HWANG,True,5,HARES,GY---,4,4,VOI,HUMAN,G--YY,4,3,LLM,HONDA,G-Y-Y,4,4,VOI,HAWKS,GYY--,4.0,4.0,LLM,HWANG,GGGGG,0.0,0.0,VOI,,,,,,3
39,WRATH,True,3,AIRES,Y-Y--,5,5,VOI,HOUSE,Y----,5,5,LLM,WRATH,GGGGG,0,0,VOI,,,,,,,,,,,,,,,,4
40,MACHO,True,4,ARIES,Y----,5,5,VOI,HOUSE,YY---,5,5,LLM,OMAHA,YYYG-,4,3,VOI,MACHO,GGGGG,0.0,0.0,LLM,,,,,,,,,,,3
41,LOPEZ,True,6,AIRES,---G-,4,4,VOI,HOUSE,-G--Y,4,4,LLM,TONED,-G-G-,3,3,VOI,GOLEM,-GYG-,3.0,3.0,LLM,LOVEY,GG-G-,2.0,2.0,VOI,LOPEZ,GGGGG,0.0,0.0,LLM,2
42,GOODY,True,5,LASER,-----,5,5,VOI,HOUSE,-G---,4,4,LLM,POINT,-G---,4,4,VOI,MOODY,-GGGG,1.0,1.0,LLM,GOODY,GGGGG,0.0,0.0,VOI,,,,,,2
43,BROTH,True,5,EARNS,--Y--,5,5,VOI,HOUSE,YY---,5,5,LLM,CHORD,-YGY-,4,4,VOI,GROTH,-GGGG,1.0,1.0,LLM,BROTH,GGGGG,0.0,0.0,VOI,,,,,,3
44,VERDE,True,6,ELISA,Y----,5,5,VOI,HOUSE,----G,4,4,LLM,MCKEE,---YG,4,4,VOI,NERVE,-GGYG,2.0,2.0,LLM,VERGE,GGG-G,1.0,1.0,VOI,VERDE,GGGGG,0.0,0.0,LLM,1
45,TAMED,True,4,AIRES,Y--G-,4,4,VOI,NAMED,-GGGG,1,1,LLM,FAMED,-GGGG,1,1,VOI,TAMED,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
46,LEAFS,True,5,REALS,-GGYG,2,2,VOI,LEADS,GGG-G,1,1,LLM,LEAPS,GGG-G,1,1,VOI,LEAKS,GGG-G,1.0,1.0,LLM,LEAFS,GGGGG,0.0,0.0,VOI,,,,,,0
47,YACHT,True,5,ARIES,Y----,5,5,VOI,HOUSE,Y----,5,5,LLM,CHANG,YYY--,5,5,VOI,MATCH,-GYYY,4.0,3.0,LLM,YACHT,GGGGG,0.0,0.0,VOI,,,,,,3
48,MESSY,True,3,RAISE,---GY,4,4,VOI,CHESS,--YGY,4,3,LLM,MESSY,GGGGG,0,0,VOI,,,,,,,,,,,,,,,,0
49,RYDER,True,4,AILES,---G-,4,4,VOI,HOUSE,----Y,5,5,LLM,ENDED,--GG-,3,3,VOI,RYDER,GGGGG,0.0,0.0,LLM,,,,,,,,,,,2
50,MOTIF,True,5,REALS,-----,5,5,VOI,SPACE,-----,5,5,LLM,GOODY,-G---,4,4,VOI,MOUTH,GG-Y-,3.0,3.0,LLM,MOTIF,GGGGG,0.0,0.0,VOI,,,,,,3
51,RAVEN,True,3,AIRES,Y-YG-,4,4,VOI,WAVER,-GGGY,2,2,LLM,RAVEN,GGGGG,0,0,VOI,,,,,,,,,,,,,,,,0
52,REICH,False,6,LANES,---Y-,5,5,VOI,HOUSE,Y---Y,5,5,LLM,MEHDI,-GY-Y,4,4,VOI,WEIGH,-GG-G,2.0,2.0,LLM,KEITH,-GG-G,2.0,2.0,VOI,WEIRD,-GGY-,3.0,3.0,LLM,5
53,ICONS,True,3,AROSE,--GY-,4,4,VOI,SCOUT,YGG--,3,3,LLM,ICONS,GGGGG,0,0,VOI,,,,,,,,,,,,,,,,0
54,SILKY,True,4,RAISE,--YY-,5,5,VOI,STAGE,G----,4,4,LLM,SILOS,GGG--,2,2,VOI,SILKY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,3
55,CARVE,True,4,REALS,YYY--,5,5,VOI,SHARE,--YYG,4,3,LLM,CARNE,GGG-G,1,1,VOI,CARVE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,2
56,LAGER,True,5,TEARS,-YYY-,5,5,VOI,SHORE,---YY,5,5,LLM,RAVEN,YG-G-,3,3,VOI,RAKER,-G-GG,2.0,2.0,LLM,LAGER,GGGGG,0.0,0.0,VOI,,,,,,4
57,JERKS,True,5,AROSE,-Y-YY,5,4,VOI,STEER,Y-Y-Y,5,5,LLM,HERBS,-GG-G,2,2,VOI,NERDS,-GG-G,2.0,2.0,LLM,JERKS,GGGGG,0.0,0.0,VOI,,,,,,0
58,LOTUS,True,3,OATES,Y-G-G,3,3,VOI,POTUS,-GGGG,1,1,LLM,LOTUS,GGGGG,0,0,VOI,,,,,,,,,,,,,,,,0
59,LACEY,True,4,STARE,--Y-Y,5,4,VOI,SPACE,--YYY,5,3,LLM,LACED,GGGG-,1,1,VOI,LACEY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,3
60,TUDOR,False,6,AIRES,--Y--,5,5,VOI,HOUSE,-YY--,5,5,LLM,OCCUR,Y--YG,4,4,VOI,LUXOR,-G-GG,2.0,2.0,LLM,TUMOR,GG-GG,1.0,1.0,VOI,TUTOR,GG-GG,1.0,1.0,LLM,3
61,QUOTA,True,4,ANSEL,Y----,5,5,VOI,HOUSE,-YY--,5,5,LLM,OUIJA,YG--G,3,3,VOI,QUOTA,GGGGG,0.0,0.0,LLM,,,,,,,,,,,3
62,MOURN,True,3,AIRES,--Y--,5,5,VOI,HOUSE,-GG--,3,3,LLM,MOURN,GGGGG,0,0,VOI,,,,,,,,,,,,,,,,3
63,PROMO,True,3,ARIES,-G---,4,4,VOI,GROOM,-GGYY,3,3,LLM,PROMO,GGGGG,0,0,VOI,,,,,,,,,,,,,,,,0
64,CASTE,True,3,DARES,-G-YY,4,4,VOI,SAUCE,YG-YG,3,3,LLM,CASTE,GGGGG,0,0,VOI,,,,,,,,,,,,,,,,0
65,CAPRI,True,4,SNARE,--YG-,4,4,VOI,CARRY,GG-G-,2,2,LLM,CAIRO,GGYG-,2,2,VOI,CAPRI,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
66,ALIAS,True,4,EARNS,-Y--G,4,4,VOI,BOATS,--Y-G,4,4,LLM,MIDAS,-Y-GG,3,3,VOI,ALIAS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
67,PADDY,False,6,ARISE,Y----,5,5,VOI,HOUSE,-----,5,5,LLM,BLACK,--Y--,5,5,VOI,ZYNGA,-Y--Y,5.0,5.0,LLM,TAMMY,-G--G,3.0,3.0,VOI,DAFFY,YG--G,3.0,3.0,LLM,3
68,BLOBS,False,6,DARES,----G,4,4,VOI,STEAM,Y----,5,5,LLM,FOLKS,-YY-G,4,4,VOI,BLOGS,GGG-G,1.0,1.0,LLM,BLOWS,GGG-G,1.0,1.0,VOI,BLOCS,GGG-G,1.0,1.0,LLM,3
69,DILLY,True,5,LASER,Y----,5,5,VOI,HOUSE,-----,5,5,LLM,CLING,-YY--,5,5,VOI,WILLY,-GGGG,1.0,1.0,LLM,DILLY,GGGGG,0.0,0.0,VOI,,,,,,3
70,GUTSY,True,3,ASTER,-YG--,4,4,VOI,TITUS,--GYY,4,4,LLM,GUTSY,GGGGG,0,0,VOI,,,,,,,,,,,,,,,,0
71,TABOR,True,5,EARNS,-GY--,4,4,VOI,RADAR,-G--G,3,3,LLM,TAHIR,GG--G,2,2,VOI,TAROS,GGYG-,2.0,2.0,LLM,TABOR,GGGGG,0.0,0.0,VOI,,,,,,3
72,INLAY,True,5,DANES,-YY--,5,5,VOI,HOUSE,-----,5,5,LLM,WYMAN,-Y-GY,4,4,VOI,LAYIN,YYYYY,5.0,4.0,LLM,INLAY,GGGGG,0.0,0.0,VOI,,,,,,7
73,AHHHH,False,6,REALS,--Y--,5,5,VOI,SPACE,--Y--,5,5,LLM,TANDY,-Y---,5,5,VOI,ZUMBA,----Y,5.0,5.0,LLM,AFFIX,G----,4.0,4.0,VOI,AWWWW,G----,4.0,4.0,LLM,3
74,ROUEN,True,3,AIRES,--YG-,4,4,VOI,HOUSE,-GG-Y,3,3,LLM,ROUEN,GGGGG,0,0,VOI,,,,,,,,,,,,,,,,3
75,BUENA,True,4,ASTER,Y--Y-,5,5,VOI,HOUSE,--Y-Y,5,5,LLM,KEANU,-YYGY,4,4,VOI,BUENA,GGGGG,0.0,0.0,LLM,,,,,,,,,,,2
76,MENON,True,4,RAISE,----Y,5,5,VOI,HOUSE,-Y--Y,5,5,LLM,MELON,GG-GG,1,1,VOI,MENON,GGGGG,0.0,0.0,LLM,,,,,,,,,,,2
77,TRASK,True,4,CESAR,--YYY,5,5,VOI,BOARS,--GYY,4,4,LLM,TRASH,GGGG-,1,1,VOI,TRASK,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
78,CASIO,True,5,LANES,-G--Y,4,4,VOI,PASTY,-GG--,3,3,LLM,MASHA,-GG--,3,3,VOI,BASIC,-GGGY,2.0,2.0,LLM,CASIO,GGGGG,0.0,0.0,VOI,,,,,,0
79,VOILA,True,5,AROSE,Y-Y--,5,5,VOI,HOUSE,-G---,4,4,LLM,NOIDA,-GG-G,2,2,VOI,VIOLE,GYYG-,3.0,3.0,LLM,VOILA,GGGGG,0.0,0.0,VOI,,,,,,9
80,AURAL,True,5,REALS,Y-YY-,5,4,VOI,TRIAL,-Y-GG,3,3,LLM,MORAL,--GGG,2,2,VOI,FURAL,-GGGG,1.0,1.0,LLM,AURAL,GGGGG,0.0,0.0,VOI,,,,,,0
81,LEGER,True,5,STARE,---YY,5,5,VOI,HOUSE,----Y,5,5,LLM,FIRED,--YG-,4,4,VOI,GREEN,YYYG-,4.0,4.0,LLM,LEGER,GGGGG,0.0,0.0,VOI,,,,,,3
82,DALLY,True,5,RATES,-G---,4,4,VOI,HOUSE,-----,5,5,LLM,PADDY,-GY-G,3,3,VOI,DAILY,GG-GG,1.0,1.0,LLM,DALLY,GGGGG,0.0,0.0,VOI,,,,,,3
83,INIGO,True,5,AISLE,-Y---,5,5,VOI,HOUSE,-Y---,5,5,LLM,ORION,Y-G-Y,4,4,VOI,ORINO,--GYG,3.0,3.0,LLM,INIGO,GGGGG,0.0,0.0,VOI,,,,,,5
84,KRILL,False,6,AISLE,-Y-G-,4,4,VOI,BUILD,--GG-,3,3,LLM,CHILL,--GGG,2,2,VOI,TWILL,--GGG,2.0,2.0,LLM,GRILL,-GGGG,1.0,1.0,VOI,KIRLS,GYYG-,3.0,3.0,LLM,5
85,SNIDE,True,6,AISLE,-YY-G,4,4,VOI,SPIRE,G-G-G,2,2,LLM,SHITE,G-G-G,2,2,VOI,SEIZE,G-G-G,2.0,2.0,LLM,SWINE,G-GYG,2.0,2.0,VOI,SNIDE,GGGGG,0.0,0.0,LLM,0
86,LEWES,True,3,LASER,G-YG-,3,3,VOI,LOVES,G--GG,2,2,LLM,LEWES,GGGGG,0,0,VOI,,,,,,,,,,,,,,,,0
87,TAMER,True,6,ARIES,YY-G-,4,4,VOI,RACER,-G-GG,2,2,LLM,LAGER,-G-GG,2,2,VOI,MAKER,YG-GG,2.0,2.0,LLM,FAMER,-GGGG,1.0,1.0,VOI,TAMER,GGGGG,0.0,0.0,LLM,0
88,COTTA,True,5,EARLS,-Y---,5,5,VOI,HOUSE,-G---,4,4,LLM,NOIDA,-G--G,3,3,VOI,GOTTA,-GGGG,1.0,1.0,LLM,COTTA,GGGGG,0.0,0.0,VOI,,,,,,3
89,CORBY,True,4,LASER,----Y,5,5,VOI,SPACE,---Y-,5,5,LLM,RICOH,Y-YY-,5,5,VOI,CORBY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,4
90,POLIS,True,5,EARNS,----G,4,4,VOI,HOUSE,-G-Y-,4,4,LLM,FOLKS,-GG-G,2,2,VOI,SOLIS,-GGGG,1.0,1.0,LLM,POLIS,GGGGG,0.0,0.0,VOI,,,,,,2
91,ROXAS,True,4,EARNS,-YY-G,4,4,VOI,SOARS,-GYYG,3,3,LLM,ROJAS,GG-GG,1,1,VOI,ROXAS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
92,RANCE,True,4,ACRES,YYYY-,5,4,VOI,CLEAR,Y-YYY,5,5,LLM,GRACE,-YYGG,3,2,VOI,RANCE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
93,CARON,True,4,DARES,-GG--,3,3,VOI,BARTH,-GG--,3,3,LLM,CARLO,GGG-Y,2,2,VOI,CARON,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
94,SURYA,True,5,ARIES,YY--Y,5,5,VOI,SCARP,G-YY-,4,4,LLM,SORTA,G-G-G,2,2,VOI,SORTS,G-G--,3.0,3.0,LLM,SURYA,GGGGG,0.0,0.0,VOI,,,,,,5
95,AGGIE,True,4,STALE,--Y-G,4,4,VOI,JAMIE,-Y-GG,3,3,LLM,ANGIE,G-GGG,1,1,VOI,AGGIE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
96,CAUSA,True,4,ARIES,Y---Y,5,5,VOI,HOUSE,--GG-,3,3,LLM,FAUST,-GGG-,2,2,VOI,CAUSA,GGGGG,0.0,0.0,LLM,,,,,,,,,,,2
97,BAMBA,False,6,RAISE,-G---,4,4,VOI,HOUSE,-----,5,5,LLM,DALLY,-G---,4,4,VOI,GANJA,-G--G,3.0,3.0,LLM,MAMMA,-GG-G,2.0,2.0,VOI,TAMPA,-GG-G,2.0,2.0,LLM,3
98,MAYNE,True,4,AILES,Y--Y-,5,4,VOI,HOUSE,----G,4,4,LLM,GRADE,--Y-G,4,4,VOI,MAYNE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,2
99,BOGGS,True,5,RAISE,---Y-,5,5,VOI,HOUSE,-G-Y-,4,4,LLM,COLDS,-G--G,3,3,VOI,SONGS,-G-GG,2.0,2.0,LLM,BOGGS,GGGGG,0.0,0.0,VOI,,,,,,2
100,FINNS,False,6,AROSE,---Y-,5,5,VOI,HOUSE,---Y-,5,5,LLM,SILKY,YG---,4,4,VOI,BINDS,-GG-G,2.0,2.0,LLM,PINGS,-GG-G,2.0,2.0,VOI,MINIS,-GG-G,2.0,2.0,LLM,3
