game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,total_violations
11,YOUNG,True,4,RAISE,-----,5,5,VOI,HOUSE,-GG--,3,3,LLM,MOULD,-GG--,3.0,3.0,VOI,YOUNG,GGGGG,0.0,0.0,LLM,,,,,,,,,,,2
12,MEANS,True,4,RAISE,-Y-YY,5,4,VOI,STEAM,Y-YYY,5,4,LLM,MEALS,GGG-G,1.0,1.0,VOI,MEANS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
13,TRUTH,True,4,AROSE,-G---,4,4,VOI,BRUNT,-GG-Y,3,3,LLM,TRULY,GGG--,2.0,2.0,VOI,TRUTH,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
14,FIRED,True,5,ELISA,Y-Y--,5,5,VOI,HOUSE,----Y,5,5,LLM,DINER,YG-GY,3.0,3.0,VOI,TIRED,-GGGG,1.0,1.0,LLM,FIRED,GGGGG,0.0,0.0,VOI,,,,,,2
15,FOLKS,True,5,SIENA,Y----,5,5,VOI,STAIN,Y----,5,5,LLM,CLOGS,-YY-G,4.0,4.0,VOI,FOLDS,GGG-G,1.0,1.0,LLM,FOLKS,GGGGG,0.0,0.0,VOI,,,,,,4
16,CHILE,True,3,ARISE,--G-G,3,3,VOI,WHITE,-GG-G,2,2,LLM,CHILE,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
17,BLACK,True,5,AROSE,Y----,5,5,VOI,HOUSE,-----,5,5,LLM,MANIA,-Y---,5.0,5.0,VOI,FLACK,-GGGG,1.0,1.0,LLM,BLACK,GGGGG,0.0,0.0,VOI,,,,,,4
18,GRANT,True,5,AIRES,Y-Y--,5,5,VOI,HOUSE,-----,5,5,LLM,CRAZY,-GG--,3.0,3.0,VOI,GRAND,GGGG-,1.0,1.0,LLM,GRANT,GGGGG,0.0,0.0,VOI,,,,,,4
19,MEALS,True,3,TALES,-YYYG,4,3,VOI,LEADS,YGG-G,2,2,LLM,MEALS,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
20,CREAM,True,4,REALS,YYY--,5,3,VOI,SPACE,--YYY,5,5,LLM,CAREW,GYYY-,4.0,3.0,VOI,CREAM,GGGGG,0.0,0.0,LLM,,,,,,,,,,,3
21,AWAKE,True,5,OATES,-Y-Y-,5,4,VOI,HOUSE,----G,4,4,LLM,ARNIE,G---G,3.0,3.0,VOI,AGAVE,G-G-G,2.0,2.0,LLM,AWAKE,GGGGG,0.0,0.0,VOI,,,,,,3
22,OCCUR,True,4,ELIAS,-----,5,5,VOI,HOUSE,-YY--,5,5,LLM,GROUT,-YYG-,4.0,4.0,VOI,OCCUR,GGGGG,0.0,0.0,LLM,,,,,,,,,,,2
23,YEARS,True,4,HEARS,-GGGG,1,1,VOI,TEARS,-GGGG,1,1,LLM,MEARS,-GGGG,1.0,1.0,VOI,YEARS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
24,GRADE,True,2,AROSE,YG--G,3,3,VOI,GRADE,GGGGG,0,0,LLM,,,,,,,,,,,,,,,,,,,,,0
25,CHILL,True,4,EARNS,-----,5,5,VOI,HOUSE,Y----,5,5,LLM,FITCH,-Y-YY,5.0,5.0,VOI,CHILL,GGGGG,0.0,0.0,LLM,,,,,,,,,,,2
26,FLOOD,True,4,EARNS,-----,5,5,VOI,HOUSE,-Y---,5,5,LLM,BIGOT,---G-,4.0,4.0,VOI,FLOOD,GGGGG,0.0,0.0,LLM,,,,,,,,,,,2
27,APPLY,True,4,AILES,G-Y--,4,4,VOI,ALARM,GY---,4,4,LLM,AHOLD,G--G-,3.0,3.0,VOI,APPLY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
28,SMILE,True,3,REALS,-Y-GY,4,4,VOI,SMELL,GGYG-,2,2,LLM,SMILE,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
29,KNOCK,True,4,ARSED,-----,5,5,VOI,HOUSE,-Y---,5,5,LLM,BIGOT,---Y-,5.0,5.0,VOI,KNOCK,GGGGG,0.0,0.0,LLM,,,,,,,,,,,2
30,SLEEP,True,3,SABER,G--G-,3,3,VOI,STEEL,G-GGY,2,2,LLM,SLEEP,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
31,BRICK,True,4,ANISE,--G--,4,4,VOI,WHIRL,--GY-,4,4,LLM,TRICK,-GGGG,1.0,1.0,VOI,BRICK,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
32,WROTE,True,6,AROSE,-GG-G,2,2,VOI,GROVE,-GG-G,2,2,LLM,PRONE,-GG-G,2.0,2.0,VOI,BROKE,-GG-G,2.0,2.0,LLM,CROWE,-GGYG,2.0,2.0,VOI,WROTE,GGGGG,0.0,0.0,LLM,0
33,RATED,True,5,EARLS,YGY--,4,4,VOI,PAPER,-G-GY,3,3,LLM,RAGED,GG-GG,1.0,1.0,VOI,RAZED,GG-GG,1.0,1.0,LLM,RATED,GGGGG,0.0,0.0,VOI,,,,,,0
34,ALERT,True,3,ASTER,G-YYY,4,3,VOI,AVERT,G-GGG,1,1,LLM,ALERT,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
35,CAGES,False,6,REALS,-YY-G,4,4,VOI,HADES,-G-GG,2,2,LLM,CAVES,GG-GG,1.0,1.0,VOI,CASES,GG-GG,1.0,1.0,LLM,CAFES,GG-GG,1.0,1.0,VOI,CAKES,GG-GG,1.0,1.0,LLM,0
36,TEDDY,True,5,ARIES,---Y-,5,5,VOI,HOUSE,----Y,5,5,LLM,KNELT,--Y-Y,5.0,5.0,VOI,PETTY,-GY-G,3.0,3.0,LLM,TEDDY,GGGGG,0.0,0.0,VOI,,,,,,1
37,COLES,False,6,ARISE,---YY,5,5,VOI,HOUSE,-G-YY,4,4,LLM,POSED,-GYG-,3.0,3.0,VOI,TONES,-G-GG,2.0,2.0,LLM,SOLES,-GGGG,1.0,1.0,VOI,MOLES,-GGGG,1.0,1.0,LLM,2
38,HWANG,True,6,AIRES,Y----,5,5,VOI,ARISE,Y----,5,5,LLM,CANAL,-YY--,5.0,4.0,VOI,THANG,-YGGG,2.0,2.0,LLM,HUANG,G-GGG,1.0,1.0,VOI,HWANG,GGGGG,0.0,0.0,LLM,5
39,WRATH,True,4,AROSE,YG---,4,4,VOI,TRAIN,YGG--,3,3,LLM,DRAFT,-GG-Y,3.0,3.0,VOI,WRATH,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
40,MACHO,True,5,TASER,-G---,4,4,VOI,HOUSE,YY---,5,5,LLM,WAHOO,-GY-G,3.0,3.0,VOI,NACHO,-GGGG,1.0,1.0,LLM,MACHO,GGGGG,0.0,0.0,VOI,,,,,,3
41,LOPEZ,True,3,AILES,--YG-,4,4,VOI,NOVEL,-G-GY,3,3,LLM,LOPEZ,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
42,GOODY,True,4,RAISE,-----,5,5,VOI,HOUSE,-G---,4,4,LLM,LONGO,-G-YY,4.0,4.0,VOI,GOODY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,2
43,BROTH,True,4,AIRES,--Y--,5,5,VOI,HOUSE,YY---,5,5,LLM,FROTH,-GGGG,1.0,1.0,VOI,BROTH,GGGGG,0.0,0.0,LLM,,,,,,,,,,,3
44,VERDE,True,5,AISLE,----G,4,4,VOI,HOUSE,----G,4,4,LLM,PENCE,-G--G,3.0,3.0,VOI,VERGE,GGG-G,1.0,1.0,LLM,VERDE,GGGGG,0.0,0.0,VOI,,,,,,1
45,TAMED,True,5,RAISE,-G--Y,4,4,VOI,PAVED,-G-GG,2,2,LLM,DATED,-GYGG,2.0,2.0,VOI,TAXED,GG-GG,1.0,1.0,LLM,TAMED,GGGGG,0.0,0.0,VOI,,,,,,0
46,LEAFS,False,6,AROSE,Y--YY,5,5,VOI,HOUSE,---YY,5,5,LLM,MEALS,-GGYG,2.0,2.0,VOI,LEAPS,GGG-G,1.0,1.0,LLM,LEAKS,GGG-G,1.0,1.0,VOI,LEANS,GGG-G,1.0,1.0,LLM,4
47,YACHT,True,3,TEARS,Y-Y--,5,5,VOI,HAUNT,YG--G,3,3,LLM,YACHT,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
48,MESSY,True,3,ARIES,---YY,5,5,VOI,HOUSE,---GY,4,4,LLM,MESSY,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
49,RYDER,True,3,RAISE,G---Y,4,4,VOI,RETRY,GY-YY,4,4,LLM,RYDER,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
50,MOTIF,True,4,AIRES,-Y---,5,5,VOI,HOUSE,-G---,4,4,LLM,TONIC,YG-G-,3.0,3.0,VOI,MOTIF,GGGGG,0.0,0.0,LLM,,,,,,,,,,,3
51,RAVEN,True,4,ARIES,YY-G-,4,4,VOI,PARED,-GYG-,3,3,LLM,CATER,-G-GY,3.0,3.0,VOI,RAVEN,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
52,REICH,True,4,ANISE,--G-Y,4,4,VOI,BRIEF,-YGY-,4,4,LLM,REIKI,GGG--,2.0,2.0,VOI,REICH,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
53,ICONS,True,4,ARISE,--YY-,5,5,VOI,HOUSE,-Y-Y-,5,4,LLM,SILOS,-Y-YG,4.0,3.0,VOI,ICONS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,3
54,SILKY,True,3,AISLE,-GYY-,4,4,VOI,LICKS,YG-GY,3,3,LLM,SILKY,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
55,CARVE,True,5,RAISE,YG--G,3,3,VOI,MARGE,-GG-G,2,2,LLM,CARTE,GGG-G,1.0,1.0,VOI,CARPE,GGG-G,1.0,1.0,LLM,CARVE,GGGGG,0.0,0.0,VOI,,,,,,0
56,LAGER,False,6,AROSE,YY--Y,5,5,VOI,HOUSE,----Y,5,5,LLM,RAVEN,YG-G-,3.0,3.0,VOI,PAVER,-G-GG,2.0,2.0,LLM,CATER,-G-GG,2.0,2.0,VOI,MAKER,-G-GG,2.0,2.0,LLM,6
57,JERKS,True,5,RATES,Y--YG,4,4,VOI,BEERS,-G-YG,3,3,LLM,NERDS,-GG-G,2.0,2.0,VOI,PERKS,-GGGG,1.0,1.0,LLM,JERKS,GGGGG,0.0,0.0,VOI,,,,,,0
58,LOTUS,True,5,AIRES,----G,4,4,VOI,HOUSE,-GYY-,4,3,LLM,BOLUS,-GYGG,2.0,2.0,VOI,LOCUS,GG-GG,1.0,1.0,LLM,LOTUS,GGGGG,0.0,0.0,VOI,,,,,,2
59,LACEY,True,3,LASER,GG-G-,2,2,VOI,LACED,GGGG-,1,1,LLM,LACEY,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
60,TUDOR,True,4,AROSE,-YY--,5,5,VOI,CORNY,-YY--,5,5,LLM,OUTRO,YGYY-,4.0,4.0,VOI,TUDOR,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
61,QUOTA,True,4,ASTER,Y-Y--,5,5,VOI,TANGY,YY---,5,5,LLM,BLATT,--YG-,4.0,4.0,VOI,QUOTA,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
62,MOURN,True,5,RATES,Y----,5,5,VOI,SPACE,-----,5,5,LLM,BIRDY,--Y--,5.0,5.0,VOI,FROWN,-YY-G,4.0,4.0,LLM,MOURN,GGGGG,0.0,0.0,VOI,,,,,,4
63,PROMO,True,4,EARLS,--Y--,5,5,VOI,HOUSE,-Y---,5,5,LLM,VITRO,---YG,4.0,4.0,VOI,PROMO,GGGGG,0.0,0.0,LLM,,,,,,,,,,,3
64,CASTE,True,6,AIRES,Y--YY,5,4,VOI,SHAPE,Y-Y-G,4,4,LLM,FALSE,-G-YG,3.0,3.0,VOI,TASTE,-GGGG,1.0,1.0,LLM,WASTE,-GGGG,1.0,1.0,VOI,CASTE,GGGGG,0.0,0.0,LLM,0
65,CAPRI,True,4,EARNS,-GY--,4,4,VOI,RAILS,YGY--,4,4,LLM,AAMIR,-G-YY,4.0,4.0,VOI,CAPRI,GGGGG,0.0,0.0,LLM,,,,,,,,,,,1
66,ALIAS,True,3,EARNS,-Y--G,4,4,VOI,SLABS,-GY-G,3,3,LLM,ALIAS,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
67,PADDY,True,5,AIRES,Y----,5,5,VOI,HOUSE,-----,5,5,LLM,BLATT,--Y--,5.0,5.0,VOI,PAGAN,GG---,3.0,3.0,LLM,PADDY,GGGGG,0.0,0.0,VOI,,,,,,3
68,BLOBS,True,4,LASER,Y-Y--,5,5,VOI,SPACE,Y----,5,5,LLM,BOLUS,GYY-G,3.0,3.0,VOI,BLOBS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,3
69,DILLY,True,4,EARLS,---G-,4,4,VOI,GUILD,--YGY,4,4,LLM,DIPLO,GG-G-,2.0,2.0,VOI,DILLY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
70,GUTSY,True,4,SIENA,Y----,5,5,VOI,STAIN,YY---,5,5,LLM,LOTUS,--GYY,4.0,4.0,VOI,GUTSY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,4
71,TABOR,True,5,AIRES,Y-Y--,5,5,VOI,HOUSE,-Y---,5,5,LLM,GABOR,-GGGG,1.0,1.0,VOI,LABOR,-GGGG,1.0,1.0,LLM,TABOR,GGGGG,0.0,0.0,VOI,,,,,,4
72,INLAY,True,4,LANES,YYY--,5,5,VOI,PLANK,-YYY-,5,4,LLM,ANGLO,YG-Y-,4.0,4.0,VOI,INLAY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
73,AHHHH,True,5,TEARS,--Y--,5,5,VOI,HOUSE,Y----,5,5,LLM,BAHIA,-YG--,4.0,4.0,VOI,ALOHA,G--G-,3.0,3.0,LLM,AHHHH,GGGGG,0.0,0.0,VOI,,,,,,5
74,ROUEN,True,3,EARLS,Y-Y--,5,5,VOI,HOUSE,-GG-Y,3,3,LLM,ROUEN,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,2
75,BUENA,True,5,ELISA,Y---G,4,4,VOI,ARENA,--GGG,2,2,LLM,HYENA,--GGG,2.0,2.0,VOI,MEENA,--GGG,2.0,2.0,LLM,BUENA,GGGGG,0.0,0.0,VOI,,,,,,0
76,MENON,True,5,TALES,---Y-,5,5,VOI,HOUSE,-Y--Y,5,5,LLM,GEICO,-G--Y,4.0,4.0,VOI,VENOM,-GGGY,2.0,2.0,LLM,MENON,GGGGG,0.0,0.0,VOI,,,,,,1
77,TRASK,True,5,LASER,-YY-Y,5,4,VOI,SCRAP,Y-YY-,5,4,LLM,BRASH,-GGG-,2.0,2.0,VOI,GRASS,-GGG-,2.0,2.0,LLM,TRASK,GGGGG,0.0,0.0,VOI,,,,,,0
78,CASIO,True,4,REALS,--Y-Y,5,5,VOI,SPACE,Y-YY-,5,5,LLM,ISSAC,Y-GYY,4.0,4.0,VOI,CASIO,GGGGG,0.0,0.0,LLM,,,,,,,,,,,2
79,VOILA,True,5,RATES,-Y---,5,5,VOI,HOUSE,-G---,4,4,LLM,JOANN,-GY--,4.0,4.0,VOI,VOCAL,GG-YY,3.0,3.0,LLM,VOILA,GGGGG,0.0,0.0,VOI,,,,,,3
80,AURAL,True,3,RAISE,YY---,5,5,VOI,HOUSE,--Y--,5,5,LLM,AURAL,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,4
81,LEGER,True,6,SIENA,--Y--,5,5,VOI,HOUSE,----Y,5,5,LLM,TEDDY,-G---,4.0,4.0,VOI,LEVER,GG-GG,1.0,1.0,LLM,LEPER,GG-GG,1.0,1.0,VOI,LEGER,GGGGG,0.0,0.0,LLM,1
82,DALLY,False,6,AIRES,Y----,5,5,VOI,HOUSE,-----,5,5,LLM,PLATT,-YY--,5.0,5.0,VOI,BANAL,-G--Y,4.0,4.0,LLM,LALLY,-GGGG,1.0,1.0,VOI,WALLY,-GGGG,1.0,1.0,LLM,3
83,INIGO,True,4,AILES,-Y---,5,5,VOI,HOUSE,-Y---,5,5,LLM,IDIOT,G-GY-,3.0,3.0,VOI,INIGO,GGGGG,0.0,0.0,LLM,,,,,,,,,,,3
84,KRILL,True,3,ARISE,-GG--,3,3,VOI,PRICK,-GG-Y,3,3,LLM,KRILL,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
85,SNIDE,True,5,ARISE,--GYG,3,3,VOI,SPITE,G-G-G,2,2,LLM,SMILE,G-G-G,2.0,2.0,VOI,SHINE,G-GYG,2.0,2.0,LLM,SNIDE,GGGGG,0.0,0.0,VOI,,,,,,0
86,LEWES,True,6,SNARE,Y---Y,5,5,VOI,STARE,Y---Y,5,5,LLM,MESSY,-GY--,4.0,4.0,VOI,PEEPS,-GY-G,3.0,3.0,LLM,FECES,-G-GG,2.0,2.0,VOI,LEWES,GGGGG,0.0,0.0,LLM,4
87,TAMER,True,4,EARNS,YGY--,4,4,VOI,PAKER,-G-GG,2,2,LLM,CATER,-GYGG,2.0,2.0,VOI,TAMER,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
88,COTTA,False,6,AILES,Y----,5,5,VOI,HOUSE,-G---,4,4,LLM,JOANN,-GY--,4.0,4.0,VOI,VODKA,-G--G,3.0,3.0,LLM,COMMA,GG--G,2.0,2.0,VOI,COCOA,GG--G,2.0,2.0,LLM,3
89,CORBY,True,5,AROSE,-YY--,5,5,VOI,HONOR,-G--Y,4,4,LLM,WORDY,-GG-G,2.0,2.0,VOI,CORKY,GGG-G,1.0,1.0,LLM,CORBY,GGGGG,0.0,0.0,VOI,,,,,,0
90,POLIS,True,4,RAISE,--YY-,5,4,VOI,HOUSE,-G-Y-,4,4,LLM,SONIC,YG-G-,3.0,3.0,VOI,POLIS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,3
91,ROXAS,True,4,EARLS,-YY-G,4,4,VOI,GRAYS,-YY-G,4,4,LLM,ROJAS,GG-GG,1.0,1.0,VOI,ROXAS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
92,RANCE,True,4,STARE,--YYG,4,4,VOI,MARNE,-GYYG,3,3,LLM,RANGE,GGG-G,1.0,1.0,VOI,RANCE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
93,CARON,True,5,LEANS,--YY-,5,5,VOI,HOUSE,-Y---,5,5,LLM,AARON,-GGGG,1.0,1.0,VOI,BARON,-GGGG,1.0,1.0,LLM,CARON,GGGGG,0.0,0.0,VOI,,,,,,4
94,SURYA,True,3,AIRES,Y-G-Y,4,4,VOI,STRAY,G-GYY,3,3,LLM,SURYA,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
95,AGGIE,True,4,TALES,-Y-Y-,5,5,VOI,HOUSE,----G,4,4,LLM,GRADE,Y-Y-G,4.0,4.0,VOI,AGGIE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,2
96,CAUSA,True,3,EARNS,-G--Y,4,4,VOI,SAUDI,YGG--,3,3,LLM,CAUSA,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
97,BAMBA,True,6,EARNS,-G---,4,4,VOI,HOUSE,-----,5,5,LLM,DALLY,-G---,4.0,4.0,VOI,MAGIC,YG---,4.0,4.0,LLM,KAMPF,-GG--,3.0,3.0,VOI,BAMBA,GGGGG,0.0,0.0,LLM,3
98,MAYNE,True,5,AIRES,Y--Y-,5,4,VOI,HOUSE,----G,4,4,LLM,BLADE,--Y-G,4.0,4.0,VOI,PAYNE,-GGGG,1.0,1.0,LLM,MAYNE,GGGGG,0.0,0.0,VOI,,,,,,2
99,BOGGS,True,6,ARIES,----G,4,4,VOI,HOUSE,-G-Y-,4,4,LLM,FOLKS,-G--G,3.0,3.0,VOI,BOONS,GG--G,2.0,2.0,LLM,BOMBS,GG--G,2.0,2.0,VOI,BOGGS,GGGGG,0.0,0.0,LLM,2
100,FINNS,False,6,TEARS,----G,4,4,VOI,HOUSE,---Y-,5,5,LLM,LINKS,-GG-G,2.0,2.0,VOI,WINDS,-GG-G,2.0,2.0,LLM,PINGS,-GG-G,2.0,2.0,VOI,MINIS,-GG-G,2.0,2.0,LLM,2
