game_number,target_word,won,attempts,guess_1,feedback_1,hamming_1,levenshtein_1,strategy_1,guess_2,feedback_2,hamming_2,levenshtein_2,strategy_2,guess_3,feedback_3,hamming_3,levenshtein_3,strategy_3,guess_4,feedback_4,hamming_4,levenshtein_4,strategy_4,guess_5,feedback_5,hamming_5,levenshtein_5,strategy_5,guess_6,feedback_6,hamming_6,levenshtein_6,strategy_6,total_violations
31,BRICK,True,5,AILES,-Y---,5,5,VOI,ASPAR,----Y,5,5,LLM,TRICK,-GGGG,1.0,1.0,VOI,CRICK,-GGGG,1.0,1.0,LLM,BRICK,GGGGG,0.0,0.0,VOI,,,,,,3
32,WROTE,True,5,REALS,YY---,5,5,VOI,FIRED,--YY-,5,5,LLM,CRETE,-G-GG,2.0,2.0,VOI,WRITE,GG-GG,1.0,1.0,LLM,WROTE,GGGGG,0.0,0.0,VOI,,,,,,1
33,RATED,True,5,ARIES,YY-G-,4,4,VOI,TAREK,YGYG-,3,3,LLM,LATER,-GGGY,2.0,2.0,VOI,RATES,GGGG-,1.0,1.0,LLM,RATED,GGGGG,0.0,0.0,VOI,,,,,,1
34,ALERT,True,4,RAISE,YY--Y,5,5,VOI,CREAM,-YGY-,4,4,LLM,AVERT,G-GGG,1.0,1.0,VOI,ALERT,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
35,CAGES,True,3,EARNS,YG--G,3,3,VOI,SALES,-G-GG,2,2,LLM,CAGES,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
36,TEDDY,True,4,REALS,-G---,4,4,VOI,DENIM,YG---,4,4,LLM,FEDEX,-GG--,3.0,3.0,VOI,TEDDY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
37,COLES,False,6,AROSE,--YYY,5,4,VOI,POSED,-GYG-,3,3,LLM,MOLES,-GGGG,1.0,1.0,VOI,FOLES,-GGGG,1.0,1.0,LLM,HOLES,-GGGG,1.0,1.0,VOI,SOLES,-GGGG,1.0,1.0,LLM,0
38,HWANG,True,5,ARISE,Y----,5,5,VOI,BANCO,-YY--,5,4,LLM,FLANK,--GG-,3.0,3.0,VOI,TWANG,-GGGG,1.0,1.0,LLM,HWANG,GGGGG,0.0,0.0,VOI,,,,,,0
39,WRATH,True,4,EARNS,-YY--,5,5,VOI,TRACY,YGG--,3,3,LLM,KRAFT,-GG-Y,3.0,3.0,VOI,WRATH,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
40,MACHO,True,4,ELISA,----Y,5,5,VOI,STARE,--Y--,5,5,LLM,MAHON,GGYY-,3.0,2.0,VOI,MACHO,GGGGG,0.0,0.0,LLM,,,,,,,,,,,2
41,LOPEZ,True,5,EARNS,Y----,5,5,VOI,MIGHT,-----,5,5,LLM,FEDEX,---G-,4.0,4.0,VOI,LOVEY,GG-G-,2.0,2.0,LLM,LOPEZ,GGGGG,0.0,0.0,VOI,,,,,,1
42,GOODY,True,4,ELIAS,-----,5,5,VOI,AKARI,-----,5,5,LLM,PHOTO,--G-Y,4.0,4.0,VOI,GOODY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,2
43,BROTH,True,4,ARISE,-G---,4,4,VOI,BROOK,GGG--,2,2,LLM,BRONX,GGG--,2.0,2.0,VOI,BROTH,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
44,VERDE,True,3,ELIAS,Y----,5,5,VOI,GREEN,-YYY-,5,4,LLM,VERDE,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
45,TAMED,True,5,EARNS,YG---,4,4,VOI,FOCUS,-----,5,5,LLM,PATEL,-GYG-,3.0,3.0,VOI,TAXES,GG-G-,2.0,2.0,LLM,TAMED,GGGGG,0.0,0.0,VOI,,,,,,4
46,LEAFS,True,4,EARNS,YY--G,4,3,VOI,AIDES,Y--YG,4,4,LLM,MEALS,-GGYG,2.0,2.0,VOI,LEAFS,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
47,YACHT,True,4,ARISE,Y----,5,5,VOI,SHINE,-Y---,5,5,LLM,MACHO,-GGG-,2.0,2.0,VOI,YACHT,GGGGG,0.0,0.0,LLM,,,,,,,,,,,4
48,MESSY,True,5,EARNS,Y---Y,5,5,VOI,GAMES,--YYY,5,4,LLM,SMILE,YY--Y,5.0,5.0,VOI,MESUT,GGG--,2.0,2.0,LLM,MESSY,GGGGG,0.0,0.0,VOI,,,,,,2
49,RYDER,True,5,ARIES,-Y-G-,4,4,VOI,FIRST,--Y--,5,5,LLM,EULER,---GG,3.0,3.0,VOI,USING,-----,5.0,5.0,LLM,RYDER,GGGGG,0.0,0.0,VOI,,,,,,9
50,MOTIF,True,5,ELISA,--Y--,5,5,VOI,GUESS,-----,5,5,LLM,DIRTY,-Y-Y-,5.0,5.0,VOI,OPTIC,Y-GG-,3.0,3.0,LLM,MOTIF,GGGGG,0.0,0.0,VOI,,,,,,3
51,RAVEN,True,3,RAISE,GG--Y,3,3,VOI,RATED,GG-G-,2,2,LLM,RAVEN,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
52,REICH,True,5,AROSE,-Y--Y,5,5,VOI,RYDER,G--Y-,4,4,LLM,REMIT,GG-Y-,3.0,3.0,VOI,REIGN,GGG--,2.0,2.0,LLM,REICH,GGGGG,0.0,0.0,VOI,,,,,,0
53,ICONS,True,3,TEARS,----G,4,4,VOI,CLOUD,Y-G--,4,4,LLM,ICONS,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,1
54,SILKY,True,4,RAISE,--YY-,5,5,VOI,BRAIN,---Y-,5,5,LLM,MILLS,-GG-Y,3.0,3.0,VOI,SILKY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,3
55,CARVE,True,5,SIENA,--Y-Y,5,5,VOI,PRIME,-Y--G,4,4,LLM,HOARE,--YYG,4.0,3.0,VOI,CARTE,GGG-G,1.0,1.0,LLM,CARVE,GGGGG,0.0,0.0,VOI,,,,,,2
56,LAGER,True,5,STARE,--YYY,5,4,VOI,WOULD,---Y-,5,5,LLM,ARIEL,YY-GY,4.0,4.0,VOI,GUESS,Y-Y--,5.0,5.0,LLM,LAGER,GGGGG,0.0,0.0,VOI,,,,,,9
57,JERKS,True,6,AROSE,-Y-YY,5,4,VOI,GUESS,--Y-G,4,4,LLM,HIRES,--GYG,3.0,3.0,VOI,PASTE,--Y-Y,5.0,5.0,LLM,BERKS,-GGGG,1.0,1.0,VOI,JERKS,GGGGG,0.0,0.0,LLM,7
58,LOTUS,True,5,RATES,--G-G,3,3,VOI,MOTHS,-GG-G,2,2,LLM,POTTS,-GG-G,2.0,2.0,VOI,LOUIS,GGY-G,2.0,2.0,LLM,LOTUS,GGGGG,0.0,0.0,VOI,,,,,,1
59,LACEY,True,5,TEARS,-YY--,5,5,VOI,WOULD,---Y-,5,5,LLM,MABEL,-G-GY,3.0,3.0,VOI,LANEY,GG-GG,1.0,1.0,LLM,LACEY,GGGGG,0.0,0.0,VOI,,,,,,2
60,TUDOR,True,5,AIRES,--Y--,5,5,VOI,ROAMS,YY---,5,5,LLM,BROTH,-YYY-,5.0,5.0,VOI,OUTRO,YGYY-,4.0,4.0,LLM,TUDOR,GGGGG,0.0,0.0,VOI,,,,,,2
61,QUOTA,False,6,RAISE,-Y---,5,5,VOI,SHINE,-----,5,5,LLM,APPLY,Y----,5.0,5.0,VOI,VOCAB,-Y-Y-,5.0,4.0,LLM,OKADA,Y---G,4.0,4.0,VOI,ADIEU,Y---Y,5.0,5.0,LLM,10
62,MOURN,True,4,ARIES,-Y---,5,5,VOI,ADIOS,---Y-,5,5,LLM,OUTRO,YY-G-,4.0,3.0,VOI,MOURN,GGGGG,0.0,0.0,LLM,,,,,,,,,,,4
63,PROMO,True,6,AILES,-----,5,5,VOI,GRAIL,-G---,4,4,LLM,BROTH,-GG--,3.0,3.0,VOI,CROWN,-GG--,3.0,3.0,LLM,PROVO,GGG-G,1.0,1.0,VOI,PROMO,GGGGG,0.0,0.0,LLM,3
64,CASTE,True,4,LASER,-GGY-,3,3,VOI,PASTE,-GGGG,1,1,LLM,WASTE,-GGGG,1.0,1.0,VOI,CASTE,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
65,CAPRI,True,4,AROSE,YY---,5,5,VOI,GUESS,-----,5,5,LLM,PARTI,YGY-G,3.0,3.0,VOI,CAPRI,GGGGG,0.0,0.0,LLM,,,,,,,,,,,4
66,ALIAS,True,3,RAISE,-YGY-,4,4,VOI,ADIOS,G-G-G,2,2,LLM,ALIAS,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
67,PADDY,True,4,REAMS,--Y--,5,5,VOI,BOTHA,----Y,5,5,LLM,APPLY,YY--G,4.0,4.0,VOI,PADDY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
68,BLOBS,False,6,EARLS,---YG,4,4,VOI,LOOKS,Y-G-G,3,3,LLM,SLOTS,-GG-G,2.0,2.0,VOI,BLOGS,GGG-G,1.0,1.0,LLM,BLOCS,GGG-G,1.0,1.0,VOI,BLOWS,GGG-G,1.0,1.0,LLM,0
69,DILLY,True,5,SNARE,-----,5,5,VOI,WOULD,---GY,4,4,LLM,DIMLY,GG-GG,1.0,1.0,VOI,DILER,GGG--,2.0,2.0,LLM,DILLY,GGGGG,0.0,0.0,VOI,,,,,,4
70,GUTSY,True,5,HARES,----Y,5,5,VOI,BASES,--Y--,5,5,LLM,SILKY,Y---G,4.0,4.0,VOI,TOPSY,Y--GG,3.0,3.0,LLM,GUTSY,GGGGG,0.0,0.0,VOI,,,,,,3
71,TABOR,True,5,EARLS,-GY--,4,4,VOI,RAINA,YG---,4,4,LLM,GATOR,-GYGG,2.0,2.0,VOI,TABOO,GGGG-,1.0,1.0,LLM,TABOR,GGGGG,0.0,0.0,VOI,,,,,,2
72,INLAY,True,4,ARIES,Y-Y--,5,5,VOI,CHAIM,--YY-,5,5,LLM,VIDAL,-Y-GY,4.0,4.0,VOI,INLAY,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
73,AHHHH,True,3,ARIES,G----,4,4,VOI,ALTHO,G--G-,3,3,LLM,AHHHH,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
74,ROUEN,True,3,LEANS,-Y-Y-,5,5,VOI,INTER,-Y-GY,4,4,LLM,ROUEN,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
75,BUENA,True,4,DARES,-Y-Y-,5,5,VOI,ADIEU,Y--YY,5,5,LLM,QUAKE,-GY-Y,4.0,4.0,VOI,BUENA,GGGGG,0.0,0.0,LLM,,,,,,,,,,,2
76,MENON,True,5,RAISE,----Y,5,5,VOI,TOAST,-Y---,5,5,LLM,HEBDO,-G--Y,4.0,4.0,VOI,VENOM,-GGGY,2.0,2.0,LLM,MENON,GGGGG,0.0,0.0,VOI,,,,,,3
77,TRASK,True,4,AILES,Y---Y,5,5,VOI,RHEUM,Y----,5,5,LLM,STRAP,YYYY-,5.0,3.0,VOI,TRASK,GGGGG,0.0,0.0,LLM,,,,,,,,,,,3
78,CASIO,True,4,ARIES,Y-Y-Y,5,4,VOI,SLAIN,Y-YG-,4,4,LLM,BASIC,-GGGY,2.0,2.0,VOI,CASIO,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
79,VOILA,True,4,AROSE,Y-Y--,5,5,VOI,RATIO,-Y-YY,5,5,LLM,OUIJA,Y-G-G,3.0,3.0,VOI,VOILA,GGGGG,0.0,0.0,LLM,,,,,,,,,,,1
80,AURAL,True,3,RATES,YY---,5,5,VOI,BRAGA,-YY-Y,5,4,LLM,AURAL,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
81,LEGER,True,5,EARLS,Y-YY-,5,5,VOI,RELIC,YGY--,4,4,LLM,LEPER,GG-GG,1.0,1.0,VOI,LEVER,GG-GG,1.0,1.0,LLM,LEGER,GGGGG,0.0,0.0,VOI,,,,,,0
82,DALLY,True,3,DANES,GG---,3,3,VOI,DALAI,GGG--,2,2,LLM,DALLY,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
83,INIGO,True,6,REALS,-----,5,5,VOI,LEADS,-----,5,5,LLM,TOBIN,-Y-YY,5.0,5.0,VOI,PINOY,-YYY-,5.0,4.0,LLM,CHINO,--GYG,3.0,3.0,VOI,INIGO,GGGGG,0.0,0.0,LLM,4
84,KRILL,True,4,RAGES,Y----,5,5,VOI,BROOD,-G---,4,4,LLM,TRICK,-GG-Y,3.0,3.0,VOI,KRILL,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
85,SNIDE,True,3,TASER,--YY-,5,5,VOI,ADIEU,-YGY-,4,4,LLM,SNIDE,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,3
86,LEWES,True,5,RAISE,---YY,5,5,VOI,SHINE,Y---Y,5,5,LLM,COLES,--YGG,3.0,3.0,VOI,LEWIS,GGG-G,1.0,1.0,LLM,LEWES,GGGGG,0.0,0.0,VOI,,,,,,4
87,TAMER,True,3,AIRES,Y-YG-,4,4,VOI,TAKER,GG-GG,1,1,LLM,TAMER,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
88,COTTA,True,5,AIRES,Y----,5,5,VOI,TREND,Y----,5,5,LLM,QUOTA,--YGG,3.0,3.0,VOI,GOTTA,-GGGG,1.0,1.0,LLM,COTTA,GGGGG,0.0,0.0,VOI,,,,,,3
89,CORBY,True,6,OATES,Y----,5,5,VOI,RIOTA,Y-Y--,5,5,LLM,MOURN,-G-Y-,4.0,4.0,VOI,GORDO,-GG--,3.0,3.0,LLM,CORKY,GGG-G,1.0,1.0,VOI,CORBY,GGGGG,0.0,0.0,LLM,2
90,POLIS,False,6,ANSEL,--Y-Y,5,5,VOI,GRADE,-----,5,5,LLM,BLOBS,-YY-G,4.0,4.0,VOI,GUESS,----G,4.0,4.0,LLM,FOLKS,-GG-G,2.0,2.0,VOI,VOLTS,-GG-G,2.0,2.0,LLM,8
91,ROXAS,True,5,ARIES,YY--G,4,4,VOI,MARKS,-YY-G,4,4,LLM,ROARS,GGY-G,2.0,2.0,VOI,ROJAS,GG-GG,1.0,1.0,LLM,ROXAS,GGGGG,0.0,0.0,VOI,,,,,,0
92,RANCE,True,3,RAISE,GG--G,2,2,VOI,RANGE,GGG-G,1,1,LLM,RANCE,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
93,CARON,True,4,AROSE,YYY--,5,3,VOI,LABOR,-G-GY,3,3,LLM,RATON,YG-GG,2.0,2.0,VOI,CARON,GGGGG,0.0,0.0,LLM,,,,,,,,,,,0
94,SURYA,True,3,TEARS,--YYY,5,5,VOI,SOLAR,G--YY,4,4,LLM,SURYA,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
95,AGGIE,True,5,OATES,-Y-Y-,5,5,VOI,BUENA,--Y-Y,5,5,LLM,AWARE,G---G,3.0,3.0,VOI,ALIKE,G-Y-G,3.0,3.0,LLM,AGGIE,GGGGG,0.0,0.0,VOI,,,,,,0
96,CAUSA,True,3,CARES,GG--Y,3,3,VOI,CASIO,GGY--,3,3,LLM,CAUSA,GGGGG,0.0,0.0,VOI,,,,,,,,,,,,,,,,0
97,BAMBA,True,5,ANISE,Y----,5,5,VOI,ADIEU,Y----,5,5,LLM,COTTA,----G,4.0,4.0,VOI,MAMBA,-GGGG,1.0,1.0,LLM,BAMBA,GGGGG,0.0,0.0,VOI,,,,,,3
98,MAYNE,False,6,NEARS,YYY--,5,5,VOI,LANCE,-GY-G,3,3,LLM,PAINE,-G-GG,2.0,2.0,VOI,JAYNE,-GGGG,1.0,1.0,LLM,HAYNE,-GGGG,1.0,1.0,VOI,WAYNE,-GGGG,1.0,1.0,LLM,0
99,BOGGS,False,6,LASER,--Y--,5,5,VOI,ABACE,-Y---,5,5,LLM,BUTTS,G---G,3.0,3.0,VOI,BOOMS,GG--G,2.0,2.0,LLM,BONDS,GG--G,2.0,2.0,VOI,BOGUS,GGG-G,1.0,1.0,LLM,4
100,FINNS,True,6,NEARS,Y---G,4,4,VOI,LINKS,-GG-G,2,2,LLM,BINDS,-GG-G,2.0,2.0,VOI,MINTS,-GG-G,2.0,2.0,LLM,PINGS,-GG-G,2.0,2.0,VOI,FINNS,GGGGG,0.0,0.0,LLM,0
